gene_id	seqnames	start	end	width	strand	isoform_id	gene_name
ENSG00000163539	chr3	33566732	33566734	3	-	ENST00000682230.1	CLASP2
ENSG00000163539	chr3	33566732	33566734	3	-	ENST00000682230.1	CLASP2
ENSG00000163539	chr3	33566732	33566734	3	-	ENST00000682230.1	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000650653.1	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000650653.1	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000650653.1	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000682230.1	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000682230.1	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000682230.1	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000650653.1	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000650653.1	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000650653.1	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000682230.1	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000682230.1	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000682230.1	CLASP2
ENSG00000163618	chr3	62467298	62467312	15	-	ENST00000613879.4	CADPS
ENSG00000163618	chr3	62467298	62467312	15	-	ENST00000613879.4	CADPS
ENSG00000163618	chr3	62467298	62467312	15	-	ENST00000613879.4	CADPS
ENSG00000165113	chr9	83780382	83780404	23	-	ENST00000376365.7	GKAP1
ENSG00000165113	chr9	83780382	83780404	23	-	ENST00000376365.7	GKAP1
ENSG00000165113	chr9	83780382	83780404	23	-	ENST00000376365.7	GKAP1
ENSG00000166833	chr11	20068186	20068209	24	+	ENST00000396085.6	NAV2
ENSG00000166833	chr11	20068186	20068209	24	+	ENST00000396085.6	NAV2
ENSG00000166833	chr11	20068186	20068209	24	+	ENST00000396085.6	NAV2
ENSG00000166833	chr11	20082592	20082600	9	+	ENST00000396085.6	NAV2
ENSG00000166833	chr11	20082592	20082600	9	+	ENST00000396085.6	NAV2
ENSG00000166833	chr11	20082592	20082600	9	+	ENST00000396085.6	NAV2
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000354171.13	GPX4
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000354171.13	GPX4
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000354171.13	GPX4
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000585362.7	GPX4
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000585362.7	GPX4
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000585362.7	GPX4
ENSG00000167535	chr12	48824949	48824968	20	+	ENST00000536187.6	CACNB3
ENSG00000167535	chr12	48824949	48824968	20	+	ENST00000536187.6	CACNB3
ENSG00000167535	chr12	48824949	48824968	20	+	ENST00000536187.6	CACNB3
ENSG00000170448	chr4	47879096	47879117	22	-	ENST00000507131.5	NFXL1
ENSG00000170448	chr4	47879096	47879117	22	-	ENST00000507131.5	NFXL1
ENSG00000170448	chr4	47879096	47879117	22	-	ENST00000507131.5	NFXL1
ENSG00000172432	chr6	43626922	43626948	27	-	ENST00000307126.10	GTPBP2
ENSG00000172432	chr6	43626922	43626948	27	-	ENST00000307126.10	GTPBP2
ENSG00000172432	chr6	43626922	43626948	27	-	ENST00000307126.10	GTPBP2
ENSG00000173599	chr11	66858336	66858356	21	-	ENST00000530187.1	PC
ENSG00000173599	chr11	66858336	66858356	21	-	ENST00000530187.1	PC
ENSG00000173599	chr11	66858336	66858356	21	-	ENST00000530187.1	PC
ENSG00000173599	chr11	66872024	66872039	16	-	ENST00000628663.1	PC
ENSG00000173599	chr11	66872024	66872039	16	-	ENST00000628663.1	PC
ENSG00000173599	chr11	66872024	66872039	16	-	ENST00000628663.1	PC
ENSG00000178921	chr17	8266006	8266017	12	+	ENST00000546020.2	PFAS
ENSG00000178921	chr17	8266006	8266017	12	+	ENST00000546020.2	PFAS
ENSG00000178921	chr17	8266006	8266017	12	+	ENST00000546020.2	PFAS
ENSG00000179832	chr8	144242602	144242628	27	+	ENST00000528919.5	MROH1
ENSG00000179832	chr8	144242602	144242628	27	+	ENST00000528919.5	MROH1
ENSG00000179832	chr8	144242602	144242628	27	+	ENST00000528919.5	MROH1
ENSG00000180957	chr22	27897130	27897137	8	-	ENST00000320996.14	PITPNB
ENSG00000180957	chr22	27897130	27897137	8	-	ENST00000320996.14	PITPNB
ENSG00000180957	chr22	27897130	27897137	8	-	ENST00000320996.14	PITPNB
ENSG00000180957	chr22	27897130	27897137	8	-	ENST00000335272.10	PITPNB
ENSG00000180957	chr22	27897130	27897137	8	-	ENST00000335272.10	PITPNB
ENSG00000180957	chr22	27897130	27897137	8	-	ENST00000335272.10	PITPNB
ENSG00000182979	chr14	105468338	105468349	12	+	ENST00000434050.5	MTA1
ENSG00000182979	chr14	105468338	105468349	12	+	ENST00000434050.5	MTA1
ENSG00000182979	chr14	105468338	105468349	12	+	ENST00000434050.5	MTA1
ENSG00000183087	chr13	113848026	113848050	25	-	ENST00000327773.7	GAS6
ENSG00000183087	chr13	113848026	113848050	25	-	ENST00000327773.7	GAS6
ENSG00000183087	chr13	113848026	113848050	25	-	ENST00000327773.7	GAS6
ENSG00000184887	chr14	105248538	105248560	23	+	ENST00000536364.6	BTBD6
ENSG00000184887	chr14	105248538	105248560	23	+	ENST00000536364.6	BTBD6
ENSG00000184887	chr14	105248538	105248560	23	+	ENST00000536364.6	BTBD6
ENSG00000184985	chr4	7735400	7735405	6	+	ENST00000329016.10	SORCS2
ENSG00000184985	chr4	7735400	7735405	6	+	ENST00000329016.10	SORCS2
ENSG00000184985	chr4	7735400	7735405	6	+	ENST00000329016.10	SORCS2
ENSG00000185189	chr8	143839172	143839195	24	-	ENST00000529747.5	NRBP2
ENSG00000185189	chr8	143839172	143839195	24	-	ENST00000529747.5	NRBP2
ENSG00000185189	chr8	143839172	143839195	24	-	ENST00000529747.5	NRBP2
ENSG00000185515	chrX	155072327	155072343	17	+	ENST00000330045.12	BRCC3
ENSG00000185515	chrX	155072327	155072343	17	+	ENST00000330045.12	BRCC3
ENSG00000185515	chrX	155072327	155072343	17	+	ENST00000330045.12	BRCC3
ENSG00000185728	chr8	63169387	63169411	25	+	ENST00000615676.1	YTHDF3
ENSG00000185728	chr8	63169387	63169411	25	+	ENST00000615676.1	YTHDF3
ENSG00000185728	chr8	63169387	63169411	25	+	ENST00000615676.1	YTHDF3
ENSG00000187017	chr1	6450444	6450470	27	+	ENST00000633239.1	ESPN
ENSG00000187017	chr1	6450444	6450470	27	+	ENST00000633239.1	ESPN
ENSG00000187017	chr1	6450444	6450470	27	+	ENST00000633239.1	ESPN
ENSG00000187017	chr1	6457361	6457372	12	+	ENST00000461727.6	ESPN
ENSG00000187017	chr1	6457361	6457372	12	+	ENST00000461727.6	ESPN
ENSG00000187017	chr1	6457361	6457372	12	+	ENST00000461727.6	ESPN
ENSG00000187017	chr1	6457361	6457372	12	+	ENST00000633239.1	ESPN
ENSG00000187017	chr1	6457361	6457372	12	+	ENST00000633239.1	ESPN
ENSG00000187017	chr1	6457361	6457372	12	+	ENST00000633239.1	ESPN
ENSG00000187634	chr1	930312	930336	25	+	ENST00000341065.8	SAMD11
ENSG00000187634	chr1	930312	930336	25	+	ENST00000341065.8	SAMD11
ENSG00000187634	chr1	930312	930336	25	+	ENST00000341065.8	SAMD11
ENSG00000196358	chr9	132230572	132230595	24	+	ENST00000393229.4	NTNG2
ENSG00000196358	chr9	132230572	132230595	24	+	ENST00000393229.4	NTNG2
ENSG00000196358	chr9	132230572	132230595	24	+	ENST00000393229.4	NTNG2
ENSG00000196730	chr9	87639789	87639815	27	+	ENST00000469067.5	DAPK1
ENSG00000196730	chr9	87639789	87639815	27	+	ENST00000469067.5	DAPK1
ENSG00000196730	chr9	87639789	87639815	27	+	ENST00000469067.5	DAPK1
ENSG00000196924	chrX	154357251	154357274	24	-	ENST00000369856.8	FLNA
ENSG00000196924	chrX	154357251	154357274	24	-	ENST00000369856.8	FLNA
ENSG00000196924	chrX	154357251	154357274	24	-	ENST00000369856.8	FLNA
ENSG00000197928	chr19	53254834	53254860	27	-	ENST00000599012.5	ZNF677
ENSG00000197928	chr19	53254834	53254860	27	-	ENST00000599012.5	ZNF677
ENSG00000197928	chr19	53254834	53254860	27	-	ENST00000599012.5	ZNF677
ENSG00000205726	chr21	33802430	33802444	15	+	ENST00000381318.8	ITSN1
ENSG00000205726	chr21	33802430	33802444	15	+	ENST00000381318.8	ITSN1
ENSG00000205726	chr21	33802430	33802444	15	+	ENST00000381318.8	ITSN1
ENSG00000206560	chr3	15695188	15695214	27	-	ENST00000399451.6	ANKRD28
ENSG00000206560	chr3	15695188	15695214	27	-	ENST00000399451.6	ANKRD28
ENSG00000206560	chr3	15695188	15695214	27	-	ENST00000399451.6	ANKRD28
ENSG00000221978	chr1	1392790	1392803	14	-	ENST00000481223.6	CCNL2
ENSG00000221978	chr1	1392790	1392803	14	-	ENST00000481223.6	CCNL2
ENSG00000221978	chr1	1392790	1392803	14	-	ENST00000481223.6	CCNL2
ENSG00000257621	chr14	58285732	58285756	25	-	ENST00000551597.6	PSMA3-AS1
ENSG00000257621	chr14	58285732	58285756	25	-	ENST00000551597.6	PSMA3-AS1
ENSG00000257621	chr14	58285732	58285756	25	-	ENST00000551597.6	PSMA3-AS1
ENSG00000265681	chr18	49488561	49488566	6	-	ENST00000578532.5	RPL17
ENSG00000265681	chr18	49488561	49488566	6	-	ENST00000578532.5	RPL17
ENSG00000265681	chr18	49488561	49488566	6	-	ENST00000578532.5	RPL17
ENSG00000265681	chr18	49492458	49492465	8	-	ENST00000580261.6	RPL17
ENSG00000265681	chr18	49492458	49492465	8	-	ENST00000580261.6	RPL17
ENSG00000265681	chr18	49492458	49492465	8	-	ENST00000580261.6	RPL17
ENSG00000265681	chr18	49492458	49492482	25	-	ENST00000618619.4	RPL17
ENSG00000265681	chr18	49492458	49492482	25	-	ENST00000618619.4	RPL17
ENSG00000265681	chr18	49492458	49492482	25	-	ENST00000618619.4	RPL17
ENSG00000266338	chr1	144459366	144459380	15	-	ENST00000584793.7	NBPF15
ENSG00000266338	chr1	144459366	144459380	15	-	ENST00000584793.7	NBPF15
ENSG00000266338	chr1	144459366	144459380	15	-	ENST00000584793.7	NBPF15
