"transcript_id","biotype","gene_id","gene_name"
"ENST00000622422","protein_coding","ENSG00000113520","IL4"
"ENST00000622645","protein_coding","ENSG00000141510","TP53"
"ENST00000622749","protein_coding","ENSG00000277150","F8A3"
"ENST00000623028","protein_coding","ENSG00000144560","VGLL4"
"ENST00000623056","protein_coding","ENSG00000122367","LDB3"
"ENST00000623063","protein_coding","ENSG00000239900","ADSL"
"ENST00000623108","protein_coding","ENSG00000138115","CYP2C8"
"ENST00000623417","protein_coding","ENSG00000131089","ARHGEF9"
"ENST00000623578","protein_coding","ENSG00000169224","GCSAML"
"ENST00000623724","protein_coding","ENSG00000161405","IKZF3"
"ENST00000623849","protein_coding","ENSG00000278870","OR51G1"
"ENST00000623882","protein_coding","ENSG00000223802","CERS1"
"ENST00000623907","protein_coding","ENSG00000279514","OR4C16"
"ENST00000623930","protein_coding","ENSG00000279761","OR5D13"
"ENST00000624301","protein_coding","ENSG00000276043","UHRF1"
"ENST00000624596","protein_coding","ENSG00000172459","OR5AR1"
"ENST00000624618","protein_coding","ENSG00000279116","OR8D2"
"ENST00000624688","protein_coding","ENSG00000214324","PRR23E"
"ENST00000624696","protein_coding","ENSG00000232258","TMEM114"
"ENST00000624700","protein_coding","ENSG00000008086","CDKL5"
"ENST00000624801","protein_coding","ENSG00000221996","OR52B4"
"ENST00000624868","protein_coding","ENSG00000172208","OR4X2"
"ENST00000624978","protein_coding","ENSG00000279270","OR52R1"
"ENST00000624994","protein_coding","ENSG00000112852","PCDHB2"
"ENST00000625245","protein_coding","ENSG00000172062","SMN1"
"ENST00000625272","protein_coding","ENSG00000111196","MAGOHB"
"ENST00000625289","protein_coding","ENSG00000196497","IPO4"
"ENST00000625307","protein_coding","ENSG00000105926","PALS2"
"ENST00000625395","protein_coding","ENSG00000100934","SEC23A"
"ENST00000625495","protein_coding","ENSG00000163507","CIP2A"
"ENST00000625836","protein_coding","ENSG00000154978","VOPP1"
"ENST00000625837","protein_coding","ENSG00000215301","DDX3X"
"ENST00000625891","protein_coding","ENSG00000179915","NRXN1"
"ENST00000625984","protein_coding","ENSG00000108395","TRIM37"
"ENST00000626051","protein_coding","ENSG00000119689","DLST"
"ENST00000626210","protein_coding","ENSG00000113407","TARS1"
"ENST00000626378","protein_coding","ENSG00000144712","CAND2"
"ENST00000626402","protein_coding","ENSG00000161036","LRWD1"
"ENST00000626454","protein_coding","ENSG00000113643","RARS1"
"ENST00000626691","protein_coding","ENSG00000187391","MAGI2"
"ENST00000627129","protein_coding","ENSG00000112742","TTK"
"ENST00000627144","protein_coding","ENSG00000214046","SMIM7"
"ENST00000627441","protein_coding","ENSG00000197694","SPTAN1"
"ENST00000627653","protein_coding","ENSG00000143198","MGST3"
"ENST00000627714","protein_coding","ENSG00000011304","PTBP1"
"ENST00000627843","protein_coding","ENSG00000177542","SLC25A22"
"ENST00000627859","protein_coding","ENSG00000106524","ANKMY2"
"ENST00000627916","protein_coding","ENSG00000145725","PPIP5K2"
"ENST00000628403","protein_coding","ENSG00000064651","SLC12A2"
"ENST00000628453","protein_coding","ENSG00000205045","SLFN12L"
"ENST00000628578","protein_coding","ENSG00000077238","IL4R"
"ENST00000629018","protein_coding","ENSG00000172915","NBEA"
"ENST00000629216","protein_coding","ENSG00000196642","RABL6"
"ENST00000629231","protein_coding","ENSG00000149182","ARFGAP2"
"ENST00000629319","protein_coding","ENSG00000269699","ZIM2"
"ENST00000629893","protein_coding","ENSG00000132780","NASP"
"ENST00000629918","protein_coding","ENSG00000075234","TTC38"
"ENST00000630268","protein_coding","ENSG00000196628","TCF4"
"ENST00000630279","protein_coding","ENSG00000004478","FKBP4"
"ENST00000630330","protein_coding","ENSG00000173166","RAPH1"
"ENST00000630571","protein_coding","ENSG00000166986","MARS1"
"ENST00000630585","protein_coding","ENSG00000144744","UBA3"
"ENST00000630622","protein_coding","ENSG00000179604","CDC42EP4"
"ENST00000630630","protein_coding","ENSG00000135346","CGA"
"ENST00000630701","protein_coding","ENSG00000110245","APOC3"
"ENST00000630730","protein_coding","ENSG00000133103","COG6"
"ENST00000630925","protein_coding","ENSG00000137575","SDCBP"
"ENST00000631026","protein_coding","ENSG00000081189","MEF2C"
"ENST00000631047","protein_coding","ENSG00000115368","WDR75"
"ENST00000631161","protein_coding","ENSG00000021461","CYP3A43"
"ENST00000631252","protein_coding","ENSG00000111711","GOLT1B"
"ENST00000631312","protein_coding","ENSG00000144118","RALB"
"ENST00000631335","protein_coding","ENSG00000136193","SCRN1"
"ENST00000631576","protein_coding","ENSG00000159166","LAD1"
"ENST00000633087","protein_coding","ENSG00000023171","GRAMD1B"
"ENST00000634408","protein_coding","ENSG00000143614","GATAD2B"
"ENST00000634544","protein_coding","ENSG00000143614","GATAD2B"
"ENST00000634739","protein_coding","ENSG00000058272","PPP1R12A"
"ENST00000634891","protein_coding","ENSG00000198838","RYR3"
"ENST00000634901","protein_coding","ENSG00000148337","CIZ1"
"ENST00000634931","protein_coding","ENSG00000080503","SMARCA2"
"ENST00000635041","protein_coding","ENSG00000116690","PRG4"
"ENST00000635056","protein_coding","ENSG00000079335","CDC14A"
"ENST00000635183","protein_coding","ENSG00000173253","DMRT2"
"ENST00000635189","protein_coding","ENSG00000160185","UBASH3A"
"ENST00000635460","protein_coding","ENSG00000102100","SLC35A2"
"ENST00000635530","protein_coding","ENSG00000080503","SMARCA2"
"ENST00000635792","protein_coding","ENSG00000167914","GSDMA"
"ENST00000635831","protein_coding","ENSG00000140521","POLG"
"ENST00000636151","protein_coding","ENSG00000255274","SMIM35"
"ENST00000636197","protein_coding","ENSG00000105409","ATP1A3"
"ENST00000636238","protein_coding","ENSG00000179583","CIITA"
"ENST00000636251","protein_coding","ENSG00000182220","ATP6AP2"
"ENST00000636269","protein_coding","ENSG00000104763","ASAH1"
"ENST00000636296","protein_coding","ENSG00000283516","LITAFD"
"ENST00000636302","protein_coding","ENSG00000283227","SPRR5"
"ENST00000636337","protein_coding","ENSG00000197694","SPTAN1"
"ENST00000636413","protein_coding","ENSG00000169554","ZEB2"
"ENST00000636446","protein_coding","ENSG00000146910","CNPY1"
"ENST00000636598","protein_coding","ENSG00000182389","CACNB4"
"ENST00000636619","protein_coding","ENSG00000167371","PRRT2"
"ENST00000636773","protein_coding","ENSG00000182389","CACNB4"
"ENST00000636804","protein_coding","ENSG00000226690","ENSG00000226690"
"ENST00000636852","protein_coding","ENSG00000121742","GJB6"
"ENST00000636902","protein_coding","ENSG00000167371","PRRT2"
"ENST00000637026","protein_coding","ENSG00000169710","FASN"
"ENST00000637097","protein_coding","ENSG00000080503","SMARCA2"
"ENST00000637161","protein_coding","ENSG00000181090","EHMT1"
"ENST00000637183","protein_coding","ENSG00000175344","CHRNA7"
"ENST00000637221","protein_coding","ENSG00000189195","BTBD8"
"ENST00000637276","protein_coding","ENSG00000141837","CACNA1A"
"ENST00000637304","protein_coding","ENSG00000169554","ZEB2"
"ENST00000637331","protein_coding","ENSG00000143614","GATAD2B"
"ENST00000637383","protein_coding","ENSG00000080503","SMARCA2"
"ENST00000637488","protein_coding","ENSG00000114656","CFAP92"
"ENST00000637581","protein_coding","ENSG00000198689","SLC9A6"
"ENST00000637637","protein_coding","ENSG00000150750","POU2AF2"
"ENST00000637736","protein_coding","ENSG00000141837","CACNA1A"
"ENST00000637904","protein_coding","ENSG00000049618","ARID1B"
"ENST00000637986","protein_coding","ENSG00000283434","CSNKA2IP"
"ENST00000637993","protein_coding","ENSG00000004848","ARX"
"ENST00000638102","protein_coding","ENSG00000283428","CCDC195"
"ENST00000638160","protein_coding","ENSG00000203668","CHML"
"ENST00000638193","protein_coding","ENSG00000266173","STRADA"
"ENST00000638252","protein_coding","ENSG00000156113","KCNMA1"
"ENST00000638275","protein_coding","ENSG00000120071","KANSL1"
"ENST00000638313","protein_coding","ENSG00000109339","MAPK10"
"ENST00000638539","protein_coding","ENSG00000176927","EFCAB5"
"ENST00000638598","protein_coding","ENSG00000284194","SCO2"
"ENST00000638802","protein_coding","ENSG00000007372","PAX6"
"ENST00000638888","protein_coding","ENSG00000266173","STRADA"
"ENST00000639079","protein_coding","ENSG00000007372","PAX6"
"ENST00000639081","protein_coding","ENSG00000284373","TAF11L2"
"ENST00000639090","protein_coding","ENSG00000156113","KCNMA1"
"ENST00000639097","protein_coding","ENSG00000109911","ELP4"
"ENST00000639147","protein_coding","ENSG00000283154","IQCJ-SCHIP1"
"ENST00000639347","protein_coding","ENSG00000282933","RHOXF1P3"
"ENST00000639438","protein_coding","ENSG00000106331","PAX4"
"ENST00000639628","protein_coding","ENSG00000153187","HNRNPU"
"ENST00000639873","protein_coding","ENSG00000168267","PTF1A"
"ENST00000639979","protein_coding","ENSG00000283154","IQCJ-SCHIP1"
"ENST00000640007","protein_coding","ENSG00000108433","GOSR2"
"ENST00000640068","protein_coding","ENSG00000108433","GOSR2"
"ENST00000640117","protein_coding","ENSG00000283980","GNG14"
"ENST00000640523","protein_coding","ENSG00000156113","KCNMA1"
"ENST00000640626","protein_coding","ENSG00000156113","KCNMA1"
"ENST00000640906","protein_coding","ENSG00000151474","FRMD4A"
"ENST00000640980","protein_coding","ENSG00000112425","EPM2A"
"ENST00000641015","protein_coding","ENSG00000196341","OR8D1"
"ENST00000641039","protein_coding","ENSG00000169327","OR5AU1"
"ENST00000641040","protein_coding","ENSG00000169208","OR10G3"
"ENST00000641042","protein_coding","ENSG00000180708","OR10K2"
"ENST00000641071","protein_coding","ENSG00000174970","OR10AG1"
"ENST00000641076","protein_coding","ENSG00000255012","OR5M1"
"ENST00000641113","protein_coding","ENSG00000185385","OR7A17"
"ENST00000641114","protein_coding","ENSG00000179615","OR2AP1"
"ENST00000641123","protein_coding","ENSG00000196248","OR10S1"
"ENST00000641125","protein_coding","ENSG00000181733","OR2Z1"
"ENST00000641129","protein_coding","ENSG00000127515","OR7A10"
"ENST00000641137","protein_coding","ENSG00000237988","OR2I1P"
"ENST00000641156","protein_coding","ENSG00000183389","OR56A4"
"ENST00000641161","protein_coding","ENSG00000198128","OR2L3"
"ENST00000641172","protein_coding","ENSG00000155249","OR4K1"
"ENST00000641181","protein_coding","ENSG00000181009","OR52N5"
"ENST00000641185","protein_coding","ENSG00000169208","OR10G3"
"ENST00000641193","protein_coding","ENSG00000279301","OR2T11"
"ENST00000641200","protein_coding","ENSG00000176299","OR4M1"
"ENST00000641202","protein_coding","ENSG00000179695","OR6C2"
"ENST00000641240","protein_coding","ENSG00000176294","OR4N2"
"ENST00000641244","protein_coding","ENSG00000174667","OR7D4"
"ENST00000641256","protein_coding","ENSG00000221888","OR1C1"
"ENST00000641270","protein_coding","ENSG00000176742","OR51V1"
"ENST00000641279","protein_coding","ENSG00000183389","OR56A4"
"ENST00000641291","protein_coding","ENSG00000186513","OR9Q2"
"ENST00000641310","protein_coding","ENSG00000284732","ENSG00000284732"
"ENST00000641311","protein_coding","ENSG00000181767","OR8H2"
"ENST00000641318","protein_coding","ENSG00000185372","OR2V1"
"ENST00000641359","protein_coding","ENSG00000284629","SCYGR1"
"ENST00000641364","protein_coding","ENSG00000205329","OR6C3"
"ENST00000641374","protein_coding","ENSG00000170605","OR9K2"
"ENST00000641394","protein_coding","ENSG00000284643","SCYGR2"
"ENST00000641400","protein_coding","ENSG00000198965","OR10R2"
"ENST00000641429","protein_coding","ENSG00000155249","OR4K1"
"ENST00000641444","protein_coding","ENSG00000169214","OR6F1"
"ENST00000641470","protein_coding","ENSG00000169214","OR6F1"
"ENST00000641490","protein_coding","ENSG00000176895","OR51A7"
"ENST00000641492","protein_coding","ENSG00000182613","OR2V2"
"ENST00000641503","protein_coding","ENSG00000164073","MFSD8"
"ENST00000641504","protein_coding","ENSG00000171561","OR2AT4"
"ENST00000641521","protein_coding","ENSG00000254737","OR10G4"
"ENST00000641524","protein_coding","ENSG00000221977","OR4E2"
"ENST00000641526","protein_coding","ENSG00000181958","OR4A15"
"ENST00000641528","protein_coding","ENSG00000196778","OR52K1"
"ENST00000641540","protein_coding","ENSG00000186440","OR6P1"
"ENST00000641541","protein_coding","ENSG00000171561","OR2AT4"
"ENST00000641545","protein_coding","ENSG00000198452","OR14L1P"
"ENST00000641546","protein_coding","ENSG00000197309","OR10D3"
"ENST00000641559","protein_coding","ENSG00000258083","OR9A4"
"ENST00000641569","protein_coding","ENSG00000179626","OR6C4"
"ENST00000641576","protein_coding","ENSG00000187857","OR6C75"
"ENST00000641581","protein_coding","ENSG00000172457","OR9G4"
"ENST00000641585","protein_coding","ENSG00000182634","OR10G7"
"ENST00000641599","protein_coding","ENSG00000284732","ENSG00000284732"
"ENST00000641622","protein_coding","ENSG00000197532","OR6Y1"
"ENST00000641633","protein_coding","ENSG00000176230","OR4K17"
"ENST00000641644","protein_coding","ENSG00000198104","OR2T6"
"ENST00000641657","protein_coding","ENSG00000109339","MAPK10"
"ENST00000641661","protein_coding","ENSG00000181718","OR5T2"
"ENST00000641662","protein_coding","ENSG00000280314","OR8K3"
"ENST00000641664","protein_coding","ENSG00000176253","OR4K13"
"ENST00000641665","protein_coding","ENSG00000181698","OR5T1"
"ENST00000641668","protein_coding","ENSG00000172457","OR9G4"
"ENST00000641672","protein_coding","ENSG00000176925","OR51F2"
"ENST00000641688","protein_coding","ENSG00000170180","GYPA"
"ENST00000641689","protein_coding","ENSG00000280314","OR8K3"
"ENST00000641707","protein_coding","ENSG00000255298","OR8G5"
"ENST00000641717","protein_coding","ENSG00000284691","ENSG00000284691"
"ENST00000641732","protein_coding","ENSG00000172146","OR1A1"
"ENST00000641768","protein_coding","ENSG00000243729","OR5V1"
"ENST00000641792","protein_coding","ENSG00000276240","OR4E1"
"ENST00000641793","protein_coding","ENSG00000169484","OR4K14"
"ENST00000641802","protein_coding","ENSG00000196242","OR2C3"
"ENST00000641803","protein_coding","ENSG00000109339","MAPK10"
"ENST00000641804","protein_coding","ENSG00000188558","OR2G6"
"ENST00000641833","protein_coding","ENSG00000184166","OR1D2"
"ENST00000641846","protein_coding","ENSG00000197403","OR6N1"
"ENST00000641850","protein_coding","ENSG00000176495","OR5AN1"
"ENST00000641851","protein_coding","ENSG00000179626","OR6C4"
"ENST00000641861","protein_coding","ENSG00000180433","OR6K6"
"ENST00000641865","protein_coding","ENSG00000172769","OR5B3"
"ENST00000641866","protein_coding","ENSG00000255713","OR4D2"
"ENST00000641879","protein_coding","ENSG00000196832","OR11G2"
"ENST00000641905","protein_coding","ENSG00000184478","OR56A3"
"ENST00000641913","protein_coding","ENSG00000167822","OR8J3"
"ENST00000641926","protein_coding","ENSG00000176893","OR51G2"
"ENST00000641960","protein_coding","ENSG00000204701","OR2J3"
"ENST00000641962","protein_coding","ENSG00000172742","OR4D9"
"ENST00000641972","protein_coding","ENSG00000197849","OR8G1"
"ENST00000641992","protein_coding","ENSG00000255298","OR8G5"
"ENST00000642005","protein_coding","ENSG00000175143","OR2T1"
"ENST00000642044","protein_coding","ENSG00000107745","MICU1"
"ENST00000642051","protein_coding","ENSG00000280236","OR12D2"
"ENST00000642057","protein_coding","ENSG00000232382","OR5K1"
"ENST00000642058","protein_coding","ENSG00000167822","OR8J3"
"ENST00000642064","protein_coding","ENSG00000197125","OR8B8"
"ENST00000642090","protein_coding","ENSG00000184022","OR2T10"
"ENST00000642097","protein_coding","ENSG00000174914","OR9G1"
"ENST00000642104","protein_coding","ENSG00000205330","OR6C1"
"ENST00000642108","protein_coding","ENSG00000279000","OR10A6"
"ENST00000642119","protein_coding","ENSG00000197437","OR13G1"
"ENST00000642125","protein_coding","ENSG00000171944","OR52A5"
"ENST00000642304","protein_coding","ENSG00000171206","TRIM8"
"ENST00000642343","protein_coding","ENSG00000255393","OOSP4B"
"ENST00000642419","protein_coding","ENSG00000162069","BICDL2"
"ENST00000642441","protein_coding","ENSG00000127990","SGCE"
"ENST00000642501","protein_coding","ENSG00000149970","CNKSR2"
"ENST00000642566","protein_coding","ENSG00000178287","SPAG11A"
"ENST00000642707","protein_coding","ENSG00000127990","SGCE"
"ENST00000642713","protein_coding","ENSG00000170180","GYPA"
"ENST00000642726","protein_coding","ENSG00000127616","SMARCA4"
"ENST00000642835","protein_coding","ENSG00000177189","RPS6KA3"
"ENST00000642864","protein_coding","ENSG00000124313","IQSEC2"
"ENST00000642933","protein_coding","ENSG00000127990","SGCE"
"ENST00000642978","protein_coding","ENSG00000144659","SLC25A38"
"ENST00000643072","protein_coding","ENSG00000165699","TSC1"
"ENST00000643173","protein_coding","ENSG00000159023","EPB41"
"ENST00000643272","protein_coding","ENSG00000127990","SGCE"
"ENST00000643375","protein_coding","ENSG00000115355","CCDC88A"
"ENST00000643498","protein_coding","ENSG00000157103","SLC6A1"
"ENST00000643522","protein_coding","ENSG00000110436","SLC1A2"
"ENST00000643529","protein_coding","ENSG00000136104","RNASEH2B"
"ENST00000643541","protein_coding","ENSG00000168036","CTNNB1"
"ENST00000643604","protein_coding","ENSG00000159023","EPB41"
"ENST00000643624","protein_coding","ENSG00000157540","DYRK1A"
"ENST00000643759","protein_coding","ENSG00000163554","SPTA1"
"ENST00000643770","protein_coding","ENSG00000226490","C8orf90"
"ENST00000643861","protein_coding","ENSG00000112486","CCR6"
"ENST00000644219","protein_coding","ENSG00000147044","CASK"
"ENST00000644283","protein_coding","ENSG00000121742","GJB6"
"ENST00000644357","protein_coding","ENSG00000168724","DNAJC21"
"ENST00000644611","protein_coding","ENSG00000143921","ABCG8"
"ENST00000644807","protein_coding","ENSG00000157087","ATP2B2"
"ENST00000644859","protein_coding","ENSG00000113889","KNG1"
"ENST00000644942","protein_coding","ENSG00000157540","DYRK1A"
"ENST00000645009","protein_coding","ENSG00000169562","GJB1"
"ENST00000645074","protein_coding","ENSG00000149970","CNKSR2"
"ENST00000645097","protein_coding","ENSG00000107249","GLIS3"
"ENST00000645101","protein_coding","ENSG00000127990","SGCE"
"ENST00000645104","protein_coding","ENSG00000073584","SMARCE1"
"ENST00000645262","protein_coding","ENSG00000127990","SGCE"
"ENST00000645375","protein_coding","ENSG00000124733","MEA1"
"ENST00000645462","protein_coding","ENSG00000088899","LZTS3"
"ENST00000645620","protein_coding","ENSG00000166340","TPP1"
"ENST00000645725","protein_coding","ENSG00000127990","SGCE"
"ENST00000645776","protein_coding","ENSG00000157103","SLC6A1"
"ENST00000645860","protein_coding","ENSG00000115355","CCDC88A"
"ENST00000645966","protein_coding","ENSG00000110436","SLC1A2"
"ENST00000646012","protein_coding","ENSG00000074803","SLC12A1"
"ENST00000646109","protein_coding","ENSG00000126091","ST3GAL3"
"ENST00000646120","protein_coding","ENSG00000147044","CASK"
"ENST00000646265","protein_coding","ENSG00000127990","SGCE"
"ENST00000646272","protein_coding","ENSG00000112077","RHAG"
"ENST00000646630","protein_coding","ENSG00000197283","SYNGAP1"
"ENST00000646679","protein_coding","ENSG00000215301","DDX3X"
"ENST00000646702","protein_coding","ENSG00000157103","SLC6A1"
"ENST00000646796","protein_coding","ENSG00000115355","CCDC88A"
"ENST00000646939","protein_coding","ENSG00000112077","RHAG"
"ENST00000647010","protein_coding","ENSG00000253649","PRSS51"
"ENST00000647048","protein_coding","ENSG00000127990","SGCE"
"ENST00000647110","protein_coding","ENSG00000127990","SGCE"
"ENST00000647139","protein_coding","ENSG00000108306","FBXL20"
"ENST00000647213","protein_coding","ENSG00000167522","ANKRD11"
"ENST00000647237","protein_coding","ENSG00000126091","ST3GAL3"
"ENST00000647268","protein_coding","ENSG00000127616","SMARCA4"
"ENST00000647334","protein_coding","ENSG00000127990","SGCE"
"ENST00000647351","protein_coding","ENSG00000127990","SGCE"
"ENST00000647481","protein_coding","ENSG00000174099","MSRB3"
"ENST00000647529","protein_coding","ENSG00000185825","BCAP31"
"ENST00000647547","protein_coding","ENSG00000115355","CCDC88A"
"ENST00000647634","protein_coding","ENSG00000151033","LYZL2"
"ENST00000647637","protein_coding","ENSG00000156650","KAT6B"
"ENST00000647715","protein_coding","ENSG00000137807","KIF23"
"ENST00000647848","protein_coding","ENSG00000186487","MYT1L"
"ENST00000647964","protein_coding","ENSG00000168216","LMBRD1"
"ENST00000648047","protein_coding","ENSG00000130294","KIF1A"
"ENST00000648159","protein_coding","ENSG00000156650","KAT6B"
"ENST00000648244","protein_coding","ENSG00000112115","IL17A"
"ENST00000648272","protein_coding","ENSG00000139151","PLCZ1"
"ENST00000648306","protein_coding","ENSG00000127955","GNAI1"
"ENST00000648364","protein_coding","ENSG00000130294","KIF1A"
"ENST00000648366","protein_coding","ENSG00000186487","MYT1L"
"ENST00000648509","protein_coding","ENSG00000141527","CARD14"
"ENST00000648511","protein_coding","ENSG00000130844","ZNF331"
"ENST00000648595","protein_coding","ENSG00000166947","EPB42"
"ENST00000648622","protein_coding","ENSG00000150672","DLG2"
"ENST00000648680","protein_coding","ENSG00000130294","KIF1A"
"ENST00000648694","protein_coding","ENSG00000198300","PEG3"
"ENST00000648748","protein_coding","ENSG00000114861","FOXP1"
"ENST00000648766","protein_coding","ENSG00000154319","FAM167A"
"ENST00000648875","protein_coding","ENSG00000073734","ABCB11"
"ENST00000648877","protein_coding","ENSG00000127955","GNAI1"
"ENST00000649006","protein_coding","ENSG00000156650","KAT6B"
"ENST00000649020","protein_coding","ENSG00000186350","RXRA"
"ENST00000649028","protein_coding","ENSG00000168216","LMBRD1"
"ENST00000649031","protein_coding","ENSG00000106031","HOXA13"
"ENST00000649091","protein_coding","ENSG00000255529","POLR2M"
"ENST00000649130","protein_coding","ENSG00000005302","MSL3"
"ENST00000649225","protein_coding","ENSG00000127955","GNAI1"
"ENST00000649233","protein_coding","ENSG00000198300","PEG3"
"ENST00000649282","protein_coding","ENSG00000143278","F13B"
"ENST00000649382","protein_coding","ENSG00000120563","LYZL1"
"ENST00000649428","protein_coding","ENSG00000198300","PEG3"
"ENST00000649448","protein_coding","ENSG00000073734","ABCB11"
"ENST00000649680","protein_coding","ENSG00000198300","PEG3"
"ENST00000649735","protein_coding","ENSG00000198300","PEG3"
"ENST00000649912","protein_coding","ENSG00000285723","MKKS"
"ENST00000649970","protein_coding","ENSG00000168216","LMBRD1"
"ENST00000649971","protein_coding","ENSG00000132535","DLG4"
"ENST00000650048","protein_coding","ENSG00000156650","KAT6B"
"ENST00000650076","protein_coding","ENSG00000147099","HDAC8"
"ENST00000650107","protein_coding","ENSG00000168216","LMBRD1"
"ENST00000650130","protein_coding","ENSG00000130294","KIF1A"
"ENST00000650242","protein_coding","ENSG00000158578","ALAS2"
"ENST00000650265","protein_coding","ENSG00000159023","EPB41"
"ENST00000650277","protein_coding","ENSG00000285946","LCE7A"
"ENST00000650385","protein_coding","ENSG00000162747","FCGR3B"
"ENST00000650632","protein_coding","ENSG00000198300","PEG3"
"ENST00000650722","protein_coding","ENSG00000205784","ARRDC5"
"ENST00000650728","protein_coding","ENSG00000106278","PTPRZ1"
"ENST00000650817","protein_coding","ENSG00000104343","UBE2W"
"ENST00000650852","protein_coding","ENSG00000148735","PLEKHS1"
"ENST00000650920","protein_coding","ENSG00000136854","STXBP1"
"ENST00000650990","protein_coding","ENSG00000140694","PARN"
"ENST00000650999","protein_coding","ENSG00000135898","GPR55"
"ENST00000651200","protein_coding","ENSG00000204669","C9orf57"
"ENST00000651245","protein_coding","ENSG00000172179","PRL"
"ENST00000651320","protein_coding","ENSG00000106278","PTPRZ1"
"ENST00000651467","protein_coding","ENSG00000119950","MXI1"
"ENST00000651514","protein_coding","ENSG00000160868","CYP3A4"
"ENST00000651626","protein_coding","ENSG00000136997","MYC"
"ENST00000651655","protein_coding","ENSG00000175390","EIF3F"
"ENST00000651827","protein_coding","ENSG00000286015","ENSG00000286015"
"ENST00000651842","protein_coding","ENSG00000106278","PTPRZ1"
"ENST00000651975","protein_coding","ENSG00000171560","FGA"
"ENST00000652011","protein_coding","ENSG00000227124","ZNF717"
"ENST00000652047","protein_coding","ENSG00000106617","PRKAG2"
"ENST00000652090","protein_coding","ENSG00000286135","SPADH"
"ENST00000652143","protein_coding","ENSG00000169255","B3GALNT1"
"ENST00000652156","protein_coding","ENSG00000204669","C9orf57"
"ENST00000652269","protein_coding","ENSG00000102890","ELMO3"
"ENST00000652294","protein_coding","ENSG00000170412","GPRC5C"
"ENST00000652446","protein_coding","ENSG00000187908","DMBT1"
"ENST00000652678","protein_coding","ENSG00000085063","CD59"
"ENST00000653668","protein_coding","ENSG00000287585","ENSG00000287585"
"ENST00000660144","protein_coding","ENSG00000188385","JAKMIP3"
"ENST00000660626","protein_coding","ENSG00000137474","MYO7A"
"ENST00000661030","protein_coding","ENSG00000162618","ADGRL4"
"ENST00000662727","protein_coding","ENSG00000075711","DLG1"
"ENST00000663171","protein_coding","ENSG00000263639","MSMB"
"ENST00000666974","protein_coding","ENSG00000188385","JAKMIP3"
"ENST00000669179","protein_coding","ENSG00000205639","MFSD2B"
"ENST00000671701","protein_coding","ENSG00000138190","EXOC6"
"ENST00000671753","protein_coding","ENSG00000061938","TNK2"
"ENST00000671756","protein_coding","ENSG00000145362","ANK2"
"ENST00000671775","protein_coding","ENSG00000184992","BRI3BP"
"ENST00000671809","protein_coding","ENSG00000145362","ANK2"
"ENST00000671824","protein_coding","ENSG00000106633","GCK"
"ENST00000671902","protein_coding","ENSG00000268480","NFILZ"
"ENST00000671916","protein_coding","ENSG00000158987","RAPGEF6"
"ENST00000672146","protein_coding","ENSG00000125510","OPRL1"
"ENST00000672209","protein_coding","ENSG00000145362","ANK2"
"ENST00000672240","protein_coding","ENSG00000145362","ANK2"
"ENST00000672251","protein_coding","ENSG00000145362","ANK2"
"ENST00000672287","protein_coding","ENSG00000158887","MPZ"
"ENST00000672336","protein_coding","ENSG00000169814","BTD"
"ENST00000672350","protein_coding","ENSG00000145362","ANK2"
"ENST00000672365","protein_coding","ENSG00000176125","UFSP1"
"ENST00000672419","protein_coding","ENSG00000125375","DMAC2L"
"ENST00000672422","protein_coding","ENSG00000159658","EFCAB14"
"ENST00000672434","protein_coding","ENSG00000162434","JAK1"
"ENST00000672542","protein_coding","ENSG00000061938","TNK2"
"ENST00000672602","protein_coding","ENSG00000158887","MPZ"
"ENST00000672621","protein_coding","ENSG00000134343","ANO3"
"ENST00000672636","protein_coding","ENSG00000134575","ACP2"
"ENST00000672699","protein_coding","ENSG00000108387","SEPTIN4"
"ENST00000672716","protein_coding","ENSG00000163092","XIRP2"
"ENST00000672817","protein_coding","ENSG00000138190","EXOC6"
"ENST00000672858","protein_coding","ENSG00000211456","SACM1L"
"ENST00000672880","protein_coding","ENSG00000145362","ANK2"
"ENST00000672915","protein_coding","ENSG00000145362","ANK2"
"ENST00000672922","protein_coding","ENSG00000183337","BCOR"
"ENST00000672930","protein_coding","ENSG00000145362","ANK2"
"ENST00000672981","protein_coding","ENSG00000171885","AQP4"
"ENST00000673047","protein_coding","ENSG00000111716","LDHB"
"ENST00000673048","protein_coding","ENSG00000145362","ANK2"
"ENST00000673109","protein_coding","ENSG00000145362","ANK2"
"ENST00000673240","protein_coding","ENSG00000145362","ANK2"
"ENST00000673281","protein_coding","ENSG00000131018","SYNE1"
"ENST00000673285","protein_coding","ENSG00000082556","OPRK1"
"ENST00000673324","protein_coding","ENSG00000115170","ACVR1"
"ENST00000673400","protein_coding","ENSG00000117020","AKT3"
"ENST00000673471","protein_coding","ENSG00000171680","PLEKHG5"
"ENST00000673475","protein_coding","ENSG00000116584","ARHGEF2"
"ENST00000673555","protein_coding","ENSG00000145362","ANK2"
"ENST00000673645","protein_coding","ENSG00000104213","PDGFRL"
"ENST00000673735","protein_coding","ENSG00000164588","HCN1"
"ENST00000673760","protein_coding","ENSG00000075539","FRYL"
"ENST00000673780","protein_coding","ENSG00000288558","DUS4L-BCAP29"
"ENST00000673841","protein_coding","ENSG00000115415","STAT1"
"ENST00000673936","protein_coding","ENSG00000092529","CAPN3"
