"gene_id","n_LRonly_isoforms","gene_name"
"ENSG00000261637",1,"LINC02127"
"ENSG00000261645",1,"DISC1FP1"
"ENSG00000261648",1,"ENSG00000261648"
"ENSG00000261650",1,"ENSG00000261650"
"ENSG00000261651",1,"ENSG00000261651"
"ENSG00000261656",1,"BEAN1-AS1"
"ENSG00000261679",1,"ATP5PDP1"
"ENSG00000261691",1,"ENSG00000261691"
"ENSG00000261696",1,"ENSG00000261696"
"ENSG00000261711",1,"FRG2DP"
"ENSG00000261713",1,"SSTR5-AS1"
"ENSG00000261715",1,"LINC01477"
"ENSG00000261725",1,"ENSG00000261725"
"ENSG00000261727",1,"ENSG00000261727"
"ENSG00000261743",1,"ENSG00000261743"
"ENSG00000261748",1,"SPRING1P3"
"ENSG00000261751",1,"ENSG00000261751"
"ENSG00000261752",1,"AGGF1P8"
"ENSG00000261776",1,"ENSG00000261776"
"ENSG00000261782",1,"ENSG00000261782"
"ENSG00000261803",1,"LINC02140"
"ENSG00000261811",1,"LINC02164"
"ENSG00000261817",1,"ENSG00000261817"
"ENSG00000261818",1,"ENSG00000261818"
"ENSG00000261820",1,"DNM1P49"
"ENSG00000261835",1,"ENSG00000261835"
"ENSG00000261856",1,"LINC02186"
"ENSG00000261873",1,"SMIM36"
"ENSG00000262061",1,"RPH3AL-AS1"
"ENSG00000262081",1,"IL9RP4"
"ENSG00000262097",1,"LINC02185"
"ENSG00000262116",1,"ENSG00000262116"
"ENSG00000262117",1,"BCAR4"
"ENSG00000262135",1,"GARS1P1"
"ENSG00000262141",1,"ENSG00000262141"
"ENSG00000262198",1,"ENSG00000262198"
"ENSG00000262209",1,"PCDHGB3"
"ENSG00000262213",1,"ENSG00000262213"
"ENSG00000262223",1,"LINC03048"
"ENSG00000262259",1,"MTND4LP24"
"ENSG00000262352",1,"LINC02564"
"ENSG00000262366",1,"NDUFA3P6"
"ENSG00000262384",1,"ENSG00000262384"
"ENSG00000262406",1,"MMP12"
"ENSG00000262456",1,"ENSG00000262456"
"ENSG00000262468",1,"LINC01569"
"ENSG00000262495",1,"ENSG00000262495"
"ENSG00000262518",1,"ENSG00000262518"
"ENSG00000262566",1,"ENSG00000262566"
"ENSG00000262609",1,"BTF3P14"
"ENSG00000262818",1,"ENSG00000262818"
"ENSG00000262870",1,"CYCSP40"
"ENSG00000262879",1,"ENSG00000262879"
"ENSG00000262898",1,"ENSG00000262898"
"ENSG00000262943",1,"ALOX12P2"
"ENSG00000262950",1,"ENSG00000262950"
"ENSG00000262961",1,"ENSG00000262961"
"ENSG00000262962",1,"KARS1P3"
"ENSG00000262983",1,"ENSG00000262983"
"ENSG00000263045",1,"ENSG00000263045"
"ENSG00000263072",1,"ZNF213-AS1"
"ENSG00000263098",1,"ENSG00000263098"
"ENSG00000263107",1,"ENSG00000263107"
"ENSG00000263110",1,"ENSG00000263110"
"ENSG00000263125",1,"ARL2BPP8"
"ENSG00000263159",1,"ENSG00000263159"
"ENSG00000263196",1,"MTND3P13"
"ENSG00000263199",1,"ENSG00000263199"
"ENSG00000263206",1,"KYNUP3"
"ENSG00000263252",1,"ENSG00000263252"
"ENSG00000263253",1,"ENSG00000263253"
"ENSG00000263279",1,"ENSG00000263279"
"ENSG00000263343",1,"ENSG00000263343"
"ENSG00000263354",1,"MIR5011"
"ENSG00000263355",1,"AKR1B10P2"
"ENSG00000263369",1,"ENSG00000263369"
"ENSG00000263375",1,"ENSG00000263375"
"ENSG00000263396",1,"ENSG00000263396"
"ENSG00000263399",1,"MIR3170"
"ENSG00000263405",1,"PA2G4P3"
"ENSG00000263407",1,"MIR4660"
"ENSG00000263409",1,"MIR4747"
"ENSG00000263433",1,"ENSG00000263433"
"ENSG00000263436",1,"MIR3158-1"
"ENSG00000263439",1,"MIR4753"
"ENSG00000263453",1,"ENSG00000263453"
"ENSG00000263458",1,"MIR4455"
"ENSG00000263460",1,"BOD1P1"
"ENSG00000263479",1,"RN7SL509P"
"ENSG00000263483",1,"MTATP6P3"
"ENSG00000263485",1,"ENSG00000263485"
"ENSG00000263490",1,"RN7SL155P"
"ENSG00000263503",1,"MAPK8IP1P2"
"ENSG00000263527",1,"MIR4526"
"ENSG00000263556",1,"RN7SL383P"
"ENSG00000263572",1,"MIR7853"
"ENSG00000263581",1,"MIR548X2"
"ENSG00000263583",1,"MIR4522"
"ENSG00000263593",1,"MIR4804"
"ENSG00000263604",1,"ENSG00000263604"
"ENSG00000263622",1,"ENSG00000263622"
"ENSG00000263629",1,"MIR5586"
"ENSG00000263634",1,"MIR3919"
"ENSG00000263643",1,"MIR4515"
"ENSG00000263676",1,"MIR4632"
"ENSG00000263682",1,"ENSG00000263682"
"ENSG00000263690",1,"MIR548D2"
"ENSG00000263693",1,"MIR3161"
"ENSG00000263725",1,"FTLP13"
"ENSG00000263742",1,"MIR3165"
"ENSG00000263745",1,"ENSG00000263745"
"ENSG00000263746",1,"MIR4277"
"ENSG00000263748",1,"EXOGP1"
"ENSG00000263762",1,"MIR4286"
"ENSG00000263776",1,"SNORA4"
"ENSG00000263783",1,"MIR5590"
"ENSG00000263788",1,"ENSG00000263788"
"ENSG00000263790",1,"MIR4473"
"ENSG00000263800",1,"MIR5684"
"ENSG00000263816",1,"MIR548AW"
"ENSG00000263834",1,"MIR4635"
"ENSG00000263870",1,"ENSG00000263870"
"ENSG00000263882",1,"RN7SL774P"
"ENSG00000263944",1,"RN7SL435P"
"ENSG00000263961",1,"RHEX"
"ENSG00000263973",1,"MIR4760"
"ENSG00000263988",1,"RN7SL147P"
"ENSG00000263993",1,"RN7SL786P"
"ENSG00000264012",1,"ENSG00000264012"
"ENSG00000264029",1,"ENSG00000264029"
"ENSG00000264030",1,"RN7SL66P"
"ENSG00000264037",1,"MIR4472-2"
"ENSG00000264040",1,"ENSG00000264040"
"ENSG00000264054",1,"RPL31P9"
"ENSG00000264056",1,"MIR5685"
"ENSG00000264066",1,"ENSG00000264066"
"ENSG00000264067",1,"ENSG00000264067"
"ENSG00000264069",1,"MIR3943"
"ENSG00000264084",1,"MIR5688"
"ENSG00000264093",1,"ENSG00000264093"
"ENSG00000264101",1,"MIR4689"
"ENSG00000264104",1,"ENSG00000264104"
"ENSG00000264105",1,"MIR3688-1"
"ENSG00000264108",1,"ENSG00000264108"
"ENSG00000264115",1,"MIR3180-4"
"ENSG00000264119",1,"MIR4795"
"ENSG00000264131",1,"ENSG00000264131"
"ENSG00000264138",1,"ENSG00000264138"
"ENSG00000264141",1,"MIR3928"
"ENSG00000264157",1,"MIR3127"
"ENSG00000264158",1,"MIR4670"
"ENSG00000264160",1,"MIR4762"
"ENSG00000264168",1,"MTND1P15"
"ENSG00000264171",1,"MIR4305"
"ENSG00000264172",1,"PDLIM1P3"
"ENSG00000264179",1,"ENSG00000264179"
"ENSG00000264189",1,"AIDAP3"
"ENSG00000264193",1,"ENSG00000264193"
"ENSG00000264211",1,"MIR4492"
"ENSG00000264236",1,"ENSG00000264236"
"ENSG00000264245",1,"ENSG00000264245"
"ENSG00000264249",1,"MIR3912"
"ENSG00000264260",1,"LINC01893"
"ENSG00000264262",1,"ENSG00000264262"
"ENSG00000264266",1,"MIR4322"
"ENSG00000264271",1,"RN7SL488P"
"ENSG00000264274",1,"MIR4799"
"ENSG00000264289",1,"ENSG00000264289"
"ENSG00000264309",1,"MIR4694"
"ENSG00000264315",1,"HNRNPA1P11"
"ENSG00000264316",1,"MTCO3P13"
"ENSG00000264319",1,"MIR4801"
"ENSG00000264334",1,"ENSG00000264334"
"ENSG00000264339",1,"ENSG00000264339"
"ENSG00000264342",1,"MIR3660"
"ENSG00000264343",1,"NOTCH2NLA"
"ENSG00000264388",1,"ENSG00000264388"
"ENSG00000264397",1,"MIR3180-5"
"ENSG00000264405",1,"MIR3913-1"
"ENSG00000264408",1,"MIR4470"
"ENSG00000264422",1,"ENSG00000264422"
"ENSG00000264431",1,"ENSG00000264431"
"ENSG00000264449",1,"ENSG00000264449"
"ENSG00000264468",1,"MIR4520-1"
"ENSG00000264539",1,"MIR548AR"
"ENSG00000264559",1,"MIR3162"
"ENSG00000264563",1,"MIR4633"
"ENSG00000264566",1,"MIR23C"
"ENSG00000264571",1,"MIR4529"
"ENSG00000264572",1,"MIR4296"
"ENSG00000264614",1,"MIR5588"
"ENSG00000264621",1,"MIR5591"
"ENSG00000264623",1,"MIR4796"
"ENSG00000264634",1,"ENSG00000264634"
"ENSG00000264644",1,"KRT18P8"
"ENSG00000264663",1,"KRT8P34"
"ENSG00000264675",1,"MIR4285"
"ENSG00000264678",1,"MIR3140"
"ENSG00000264685",1,"PRPF19P1"
"ENSG00000264695",1,"ENSG00000264695"
"ENSG00000264698",1,"MIR4255"
"ENSG00000264699",1,"LINC01912"
"ENSG00000264734",1,"ENSG00000264734"
"ENSG00000264737",1,"MIR4511"
"ENSG00000264741",1,"MIR4505"
"ENSG00000264763",1,"MIR4295"
"ENSG00000264764",1,"MIR4772"
"ENSG00000264773",1,"MIR4420"
"ENSG00000264792",1,"MIR4637"
"ENSG00000264802",1,"MIR5191"
"ENSG00000264803",1,"MIR378C"
"ENSG00000264825",1,"ENSG00000264825"
"ENSG00000264837",1,"VN1R71P"
"ENSG00000264857",1,"MIR5696"
"ENSG00000264859",1,"DSG2-AS1"
"ENSG00000264864",1,"MIR3613"
"ENSG00000264879",1,"RN7SL690P"
"ENSG00000264897",1,"MIR3921"
"ENSG00000264901",1,"MIR3616"
"ENSG00000264907",1,"PRELID3BP3"
"ENSG00000264926",1,"MIR378F"
"ENSG00000264930",1,"ENSG00000264930"
"ENSG00000264933",1,"RN7SL190P"
"ENSG00000264956",1,"ENSG00000264956"
"ENSG00000264986",1,"MIR5092"
"ENSG00000264990",1,"ENSG00000264990"
"ENSG00000265005",1,"MIR548W"
"ENSG00000265014",1,"MIR3160-1"
"ENSG00000265019",1,"NCOR1P2"
"ENSG00000265041",1,"ENSG00000265041"
"ENSG00000265046",1,"ENSG00000265046"
"ENSG00000265083",1,"MIR3691"
"ENSG00000265094",1,"ENSG00000265094"
"ENSG00000265096",1,"C1QTNF1-AS1"
"ENSG00000265101",1,"ENSG00000265101"
"ENSG00000265112",1,"MIR3153"
"ENSG00000265118",1,"ENSG00000265118"
"ENSG00000265121",1,"ENSG00000265121"
"ENSG00000265141",1,"RN7SL451P"
"ENSG00000265148",1,"TSPOAP1-AS1"
"ENSG00000265154",1,"MIR151B"
"ENSG00000265165",1,"MIR4307"
"ENSG00000265190",1,"ANXA8"
"ENSG00000265201",1,"MIR4677"
"ENSG00000265213",1,"MIR3684"
"ENSG00000265218",1,"ENSG00000265218"
"ENSG00000265226",1,"MIR548AI"
"ENSG00000265233",1,"ENSG00000265233"
"ENSG00000265237",1,"MIR3142"
"ENSG00000265251",1,"MIR4288"
"ENSG00000265291",1,"MIR4710"
"ENSG00000265301",1,"MIR548AD"
"ENSG00000265315",1,"RN7SL199P"
"ENSG00000265319",1,"RN7SL847P"
"ENSG00000265327",1,"RN7SL411P"
"ENSG00000265340",1,"OR4K7P"
"ENSG00000265357",1,"MIR4493"
"ENSG00000265386",1,"RN7SL219P"
"ENSG00000265400",1,"ENSG00000265400"
"ENSG00000265402",1,"RSL24D1P9"
"ENSG00000265420",1,"MIR4779"
"ENSG00000265423",1,"MIR4652"
"ENSG00000265429",1,"MIR4782"
"ENSG00000265444",1,"MIR4733"
"ENSG00000265462",1,"MIR3680-1"
"ENSG00000265472",1,"FAM32DP"
"ENSG00000265484",1,"ENSG00000265484"
"ENSG00000265486",1,"RN7SL518P"
"ENSG00000265499",1,"MIR3156-2"
"ENSG00000265510",1,"MIR4436A"
"ENSG00000265535",1,"RN7SL475P"
"ENSG00000265541",1,"H3P41"
"ENSG00000265544",1,"AA06"
"ENSG00000265554",1,"ENSG00000265554"
"ENSG00000265564",1,"PIGPP4"
"ENSG00000265565",1,"MIR3143"
"ENSG00000265598",1,"MIR5707"
"ENSG00000265614",1,"ENSG00000265614"
"ENSG00000265635",1,"MIR3612"
"ENSG00000265641",1,"MIR3929"
"ENSG00000265669",1,"MIR548AJ1"
"ENSG00000265670",1,"ENSG00000265670"
"ENSG00000265690",1,"ENSG00000265690"
"ENSG00000265702",1,"ENSG00000265702"
"ENSG00000265706",1,"SNORD53B"
"ENSG00000265712",1,"ENSG00000265712"
"ENSG00000265719",1,"MIR4681"
"ENSG00000265737",1,"ENSG00000265737"
"ENSG00000265758",1,"LINC01900"
"ENSG00000265766",1,"CXADRP3"
"ENSG00000265768",1,"MIR4506"
"ENSG00000265781",1,"ENSG00000265781"
"ENSG00000265788",1,"NOS2P1"
"ENSG00000265806",1,"MIR4292"
"ENSG00000265813",1,"RN7SL300P"
"ENSG00000265820",1,"MIR3177"
"ENSG00000265828",1,"MIR3939"
"ENSG00000265836",1,"CCND3P2"
"ENSG00000265844",1,"ENSG00000265844"
"ENSG00000265846",1,"MIR4276"
"ENSG00000265848",1,"MIR3689D1"
"ENSG00000265850",1,"MIR4797"
"ENSG00000265867",1,"MIR4516"
"ENSG00000265878",1,"MIR3914-1"
"ENSG00000265894",1,"RN7SL357P"
"ENSG00000265902",1,"MIR4696"
"ENSG00000265916",1,"ENSG00000265916"
"ENSG00000265934",1,"ARL2BPP1"
"ENSG00000265935",1,"ENSG00000265935"
"ENSG00000265961",1,"Y_RNA"
"ENSG00000265976",1,"MIR4725"
"ENSG00000265980",1,"ENSG00000265980"
"ENSG00000265995",1,"ENSG00000265995"
"ENSG00000265996",1,"MIR3671"
"ENSG00000266042",1,"ENSG00000266042"
"ENSG00000266059",1,"RN7SL140P"
"ENSG00000266063",1,"MIR4771-2"
"ENSG00000266065",1,"ENSG00000266065"
"ENSG00000266078",1,"MIR4432"
"ENSG00000266088",1,"ENSG00000266088"
"ENSG00000266101",1,"ENSG00000266101"
"ENSG00000266102",1,"ENSG00000266102"
"ENSG00000266105",1,"ENSG00000266105"
"ENSG00000266106",1,"ENSG00000266106"
"ENSG00000266109",1,"MIR4440"
"ENSG00000266124",1,"MIR5587"
"ENSG00000266140",1,"MIR4533"
"ENSG00000266153",1,"ENSG00000266153"
"ENSG00000266158",1,"RN7SL785P"
"ENSG00000266166",1,"RN7SL557P"
"ENSG00000266179",1,"ENSG00000266179"
"ENSG00000266181",1,"EIF4A3P1"
"ENSG00000266185",1,"RN7SL804P"
"ENSG00000266200",1,"PNLIPRP2"
"ENSG00000266211",1,"MIR3156-3"
"ENSG00000266215",1,"MIR3167"
"ENSG00000266226",1,"MIR4323"
"ENSG00000266227",1,"NPM1P2"
"ENSG00000266232",1,"MIR3178"
"ENSG00000266242",1,"GRAMD4P7"
"ENSG00000266273",1,"ENSG00000266273"
"ENSG00000266276",1,"MIR4743"
"ENSG00000266283",1,"ENSG00000266283"
"ENSG00000266296",1,"ARIH2P1"
"ENSG00000266302",1,"ENSG00000266302"
"ENSG00000266305",1,"MIR4518"
"ENSG00000266307",1,"MIR5093"
"ENSG00000266312",1,"LINC01927"
"ENSG00000266315",1,"MIR4668"
"ENSG00000266320",1,"MIR3909"
"ENSG00000266329",1,"MIR4281"
"ENSG00000266370",1,"MIR3657"
"ENSG00000266402",1,"SNHG25"
"ENSG00000266407",1,"MIR3157"
"ENSG00000266415",1,"MIR4636"
"ENSG00000266426",1,"MIR4719"
"ENSG00000266448",1,"ENSG00000266448"
"ENSG00000266449",1,"MIR3713"
"ENSG00000266450",1,"ENSG00000266450"
"ENSG00000266466",1,"ENSG00000266466"
"ENSG00000266489",1,"ENSG00000266489"
"ENSG00000266505",1,"ENSG00000266505"
"ENSG00000266517",1,"MIR4715"
"ENSG00000266522",1,"ENSG00000266522"
"ENSG00000266529",1,"MTCYBP13"
"ENSG00000266533",1,"MIR3619"
"ENSG00000266554",1,"LINC01443"
"ENSG00000266559",1,"MIR4530"
"ENSG00000266583",1,"MIR4478"
"ENSG00000266593",1,"MIR4713"
"ENSG00000266594",1,"MIR4766"
"ENSG00000266604",1,"LINC01887"
"ENSG00000266627",1,"RN7SL202P"
"ENSG00000266648",1,"SETP3"
"ENSG00000266655",1,"MIR3908"
"ENSG00000266666",1,"MIR4325"
"ENSG00000266673",1,"ENSG00000266673"
"ENSG00000266677",1,"ENSG00000266677"
"ENSG00000266693",1,"OR4K8P"
"ENSG00000266703",1,"MIR4490"
"ENSG00000266707",1,"PSMD7P1"
"ENSG00000266710",1,"RN7SL48P"
"ENSG00000266714",1,"MYO15B"
"ENSG00000266719",1,"MIR4676"
"ENSG00000266720",1,"RN7SL14P"
"ENSG00000266736",1,"GTF2IP6"
"ENSG00000266743",1,"ENSG00000266743"
"ENSG00000266750",1,"MIR4645"
"ENSG00000266756",1,"MIR5680"
"ENSG00000266761",1,"MIR3194"
"ENSG00000266774",1,"ENSG00000266774"
"ENSG00000266782",1,"MIR3663"
"ENSG00000266802",1,"ENSG00000266802"
"ENSG00000266808",1,"MIR548AE1"
"ENSG00000266826",1,"IGBP1C"
"ENSG00000266877",1,"ENSG00000266877"
"ENSG00000266885",1,"ENSG00000266885"
"ENSG00000266899",1,"AKR1B1P7"
"ENSG00000266906",1,"ENSG00000266906"
"ENSG00000266924",1,"ENSG00000266924"
"ENSG00000266928",1,"ENSG00000266928"
"ENSG00000266938",1,"ENSG00000266938"
"ENSG00000266943",1,"RPSAP66"
"ENSG00000266952",1,"LINC01538"
"ENSG00000266959",1,"ENSG00000266959"
"ENSG00000267004",1,"ENSG00000267004"
"ENSG00000267027",1,"ENSG00000267027"
"ENSG00000267035",1,"ENSG00000267035"
"ENSG00000267036",1,"ENSG00000267036"
"ENSG00000267046",1,"E2F3P1"
"ENSG00000267056",1,"ENSG00000267056"
"ENSG00000267066",1,"ENSG00000267066"
"ENSG00000267074",1,"ENSG00000267074"
"ENSG00000267084",1,"ENSG00000267084"
"ENSG00000267107",1,"PCAT19"
"ENSG00000267124",1,"ENSG00000267124"
"ENSG00000267132",1,"HMGB3P27"
"ENSG00000267137",1,"ENSG00000267137"
"ENSG00000267148",1,"ENSG00000267148"
"ENSG00000267154",1,"OR1M4P"
"ENSG00000267187",1,"ENSG00000267187"
"ENSG00000267189",1,"ATP5MGP7"
"ENSG00000267200",1,"MIR132"
"ENSG00000267202",1,"ENSG00000267202"
"ENSG00000267206",1,"LCN6"
"ENSG00000267211",1,"ENSG00000267211"
"ENSG00000267218",1,"ENSG00000267218"
"ENSG00000267224",1,"ENSG00000267224"
"ENSG00000267227",1,"ENSG00000267227"
"ENSG00000267233",1,"HNRNPA3P16"
"ENSG00000267235",1,"ZNF861P"
"ENSG00000267238",1,"ENSG00000267238"
"ENSG00000267239",1,"ENSG00000267239"
"ENSG00000267248",1,"ENSG00000267248"
"ENSG00000267262",1,"ENSG00000267262"
"ENSG00000267303",1,"ENSG00000267303"
"ENSG00000267308",1,"LINC01764"
"ENSG00000267312",1,"ENSG00000267312"
"ENSG00000267315",1,"UFM1P2"
"ENSG00000267316",1,"ENSG00000267316"
"ENSG00000267324",1,"ENSG00000267324"
"ENSG00000267355",1,"RPL9P29"
"ENSG00000267363",1,"ENSG00000267363"
"ENSG00000267369",1,"TAF5LP1"
"ENSG00000267371",1,"ENSG00000267371"
"ENSG00000267389",1,"ENSG00000267389"
"ENSG00000267392",1,"CYP4F9P"
"ENSG00000267401",1,"ENSG00000267401"
"ENSG00000267407",1,"LINC02841"
"ENSG00000267409",1,"ENSG00000267409"
"ENSG00000267418",1,"ELOCP29"
"ENSG00000267421",1,"ZFP28-DT"
"ENSG00000267425",1,"LINC01928"
"ENSG00000267444",1,"SMUG1P1"
"ENSG00000267450",1,"OR1AB1P"
"ENSG00000267461",1,"ENSG00000267461"
"ENSG00000267471",1,"ENSG00000267471"
"ENSG00000267478",1,"ENSG00000267478"
"ENSG00000267482",1,"ENSG00000267482"
"ENSG00000267486",1,"GLUD1P4"
"ENSG00000267506",1,"ENSG00000267506"
"ENSG00000267551",1,"GNA15-DT"
"ENSG00000267564",1,"ENSG00000267564"
"ENSG00000267567",1,"ENSG00000267567"
"ENSG00000267599",1,"LINC02959"
"ENSG00000267603",1,"LINC01028"
"ENSG00000267609",1,"SNX33P1"
"ENSG00000267614",1,"ENSG00000267614"
"ENSG00000267617",1,"ENSG00000267617"
"ENSG00000267640",1,"ENSG00000267640"
"ENSG00000267643",1,"ENSG00000267643"
"ENSG00000267647",1,"MAP1LC3P"
"ENSG00000267652",1,"NPM1P1"
"ENSG00000267661",1,"ENSG00000267661"
"ENSG00000267663",1,"PPIAP56"
"ENSG00000267664",1,"RPL17P45"
"ENSG00000267665",1,"ENSG00000267665"
"ENSG00000267675",1,"ENSG00000267675"
"ENSG00000267679",1,"EIF5AP2"
"ENSG00000267686",1,"ENSG00000267686"
"ENSG00000267688",1,"ENSG00000267688"
"ENSG00000267695",1,"ENSG00000267695"
"ENSG00000267704",1,"FRG2LP"
"ENSG00000267710",1,"EDDM13"
"ENSG00000267722",1,"ENSG00000267722"
"ENSG00000267733",1,"ENSG00000267733"
"ENSG00000267766",1,"ENSG00000267766"
"ENSG00000267768",1,"ENSG00000267768"
"ENSG00000267770",1,"ENSG00000267770"
"ENSG00000267771",1,"ENSG00000267771"
"ENSG00000267789",1,"ENSG00000267789"
"ENSG00000267794",1,"ENSG00000267794"
"ENSG00000267795",1,"SMIM22"
"ENSG00000267895",1,"ENSG00000267895"
"ENSG00000267938",1,"EIF1P6"
"ENSG00000267959",1,"MIR3188"
"ENSG00000268027",1,"ENSG00000268027"
"ENSG00000268038",1,"LINC01785"
"ENSG00000268056",1,"ENSG00000268056"
"ENSG00000268079",1,"BNIP3P30"
"ENSG00000268148",1,"VN1R91P"
"ENSG00000268149",1,"ENSG00000268149"
"ENSG00000268199",1,"ENSG00000268199"
"ENSG00000268203",1,"ENSG00000268203"
"ENSG00000268267",1,"SIGLEC29P"
"ENSG00000268295",1,"POLR3GP1"
"ENSG00000268316",1,"ENSG00000268316"
"ENSG00000268388",1,"FENDRR"
"ENSG00000268390",1,"ENSG00000268390"
"ENSG00000268391",1,"MTCO3P42"
"ENSG00000268401",1,"ENSG00000268401"
"ENSG00000268486",1,"ENSG00000268486"
"ENSG00000268580",1,"LINC01966"
"ENSG00000268595",1,"ENSG00000268595"
"ENSG00000268597",1,"ENSG00000268597"
"ENSG00000268618",1,"ENSG00000268618"
"ENSG00000268629",1,"TEX13A"
"ENSG00000268636",1,"ENSG00000268636"
"ENSG00000268643",1,"ENSG00000268643"
"ENSG00000268652",1,"ENSG00000268652"
"ENSG00000268655",1,"ENSG00000268655"
"ENSG00000268659",1,"ENSG00000268659"
"ENSG00000268660",1,"LETM1P2"
"ENSG00000268673",1,"ENSG00000268673"
"ENSG00000268685",1,"ENSG00000268685"
"ENSG00000268711",1,"ENSG00000268711"
"ENSG00000268717",1,"BNIP3P33"
"ENSG00000268729",1,"ENSG00000268729"
"ENSG00000268731",1,"ENSG00000268731"
"ENSG00000268742",1,"ENSG00000268742"
"ENSG00000268789",1,"VN1R87P"
"ENSG00000268794",1,"VN1R90P"
"ENSG00000268830",1,"BNIP3P32"
"ENSG00000268839",1,"ENSG00000268839"
"ENSG00000268849",1,"SIGLEC22P"
"ENSG00000268908",1,"VN1R92P"
"ENSG00000268940",1,"CT45A1"
"ENSG00000268957",1,"ENSG00000268957"
"ENSG00000268967",1,"ENSG00000268967"
"ENSG00000268997",1,"DNAJC19P3"
"ENSG00000269014",1,"ENSG00000269014"
"ENSG00000269067",1,"ZNF728"
"ENSG00000269085",1,"ENSG00000269085"
"ENSG00000269086",1,"LINC02965"
"ENSG00000269226",1,"TMSB15C"
"ENSG00000269228",1,"RPS27AP19"
"ENSG00000269244",1,"RPL23AP78"
"ENSG00000269253",1,"SIGLEC21P"
"ENSG00000269316",1,"RAD54L2P1"
"ENSG00000269332",1,"GOLGA2P9"
"ENSG00000269345",1,"VN1R85P"
"ENSG00000269350",1,"ENSG00000269350"
"ENSG00000269354",1,"ENSG00000269354"
"ENSG00000269385",1,"ENSG00000269385"
"ENSG00000269391",1,"ENSG00000269391"
"ENSG00000269421",1,"ENSG00000269421"
"ENSG00000269458",1,"ENSG00000269458"
"ENSG00000269505",1,"ZNF92P2"
"ENSG00000269509",1,"BNIP3P34"
"ENSG00000269524",1,"ENSG00000269524"
"ENSG00000269543",1,"ENSG00000269543"
"ENSG00000269546",1,"CLIC4P2"
"ENSG00000269552",1,"OR7A8P"
"ENSG00000269575",1,"MTDHP5"
"ENSG00000269651",1,"ENSG00000269651"
"ENSG00000269667",1,"ENSG00000269667"
"ENSG00000269678",1,"OR7A18P"
"ENSG00000269742",1,"BNIP3P29"
"ENSG00000269761",1,"ENSG00000269761"
"ENSG00000269763",1,"EXOSC3P2"
"ENSG00000269776",1,"DPPA5P1"
"ENSG00000269786",1,"ENSG00000269786"
"ENSG00000269787",1,"OR7A3P"
"ENSG00000269796",1,"ENSG00000269796"
"ENSG00000269821",1,"KCNQ1OT1"
"ENSG00000269834",1,"ZNF528-AS1"
"ENSG00000269836",1,"ENSG00000269836"
"ENSG00000269858",1,"EGLN2"
"ENSG00000269893",1,"SNHG8"
"ENSG00000269931",1,"ENSG00000269931"
"ENSG00000269985",1,"FARS2-AS1"
"ENSG00000269987",1,"ENSG00000269987"
"ENSG00000270025",1,"BMS1P7"
"ENSG00000270069",1,"MIR222HG"
"ENSG00000270131",1,"ENSG00000270131"
"ENSG00000270166",1,"ENSG00000270166"
"ENSG00000270191",1,"BNIP3P31"
"ENSG00000270192",1,"MRPS35P3"
"ENSG00000270202",1,"ENSG00000270202"
"ENSG00000270204",1,"ENSG00000270204"
"ENSG00000270209",1,"ENSG00000270209"
"ENSG00000270222",1,"DUXAP11"
"ENSG00000270226",1,"ENSG00000270226"
"ENSG00000270230",1,"MTND6P22"
"ENSG00000270232",1,"MTCYBP22"
"ENSG00000270234",1,"ENSG00000270234"
"ENSG00000270268",1,"CORO1CP1"
"ENSG00000270273",1,"ENSG00000270273"
"ENSG00000270276",1,"H4C15"
"ENSG00000270287",1,"ENSG00000270287"
"ENSG00000270289",1,"ENSG00000270289"
"ENSG00000270293",1,"DPPA3P8"
"ENSG00000270294",1,"XIAPP1"
"ENSG00000270304",1,"ENSG00000270304"
"ENSG00000270306",1,"ENSG00000270306"
"ENSG00000270307",1,"MTATP6P2"
"ENSG00000270317",1,"ENSG00000270317"
"ENSG00000270330",1,"ENSG00000270330"
"ENSG00000270332",1,"SMC2-DT"
"ENSG00000270335",1,"ENSG00000270335"
"ENSG00000270371",1,"ATP6V1G1P1"
"ENSG00000270372",1,"ENSG00000270372"
"ENSG00000270378",1,"ENSG00000270378"
"ENSG00000270382",1,"ENSG00000270382"
"ENSG00000270388",1,"MTCO3P22"
"ENSG00000270390",1,"SFXN4P1"
"ENSG00000270400",1,"ENSG00000270400"
"ENSG00000270411",1,"ENSG00000270411"
"ENSG00000270415",1,"DPPA3P3"
"ENSG00000270423",1,"ENSG00000270423"
"ENSG00000270430",1,"ENSG00000270430"
"ENSG00000270434",1,"ENSG00000270434"
"ENSG00000270435",1,"ENSG00000270435"
"ENSG00000270446",1,"RPL34P36"
"ENSG00000270453",1,"ENSG00000270453"
"ENSG00000270474",1,"IGHV3-29"
"ENSG00000270475",1,"ENSG00000270475"
"ENSG00000270477",1,"ENSG00000270477"
"ENSG00000270488",1,"ENSG00000270488"
"ENSG00000270500",1,"COX6CP4"
"ENSG00000270507",1,"ENSG00000270507"
"ENSG00000270509",1,"ENSG00000270509"
"ENSG00000270512",1,"ENSG00000270512"
"ENSG00000270516",1,"ENSG00000270516"
"ENSG00000270521",1,"ENSG00000270521"
"ENSG00000270533",1,"ENSG00000270533"
"ENSG00000270560",1,"APOOP1"
"ENSG00000270569",1,"ENSG00000270569"
"ENSG00000270583",1,"ENSG00000270583"
