"gene_id","n_LRonly_isoforms","gene_name"
"ENSG00000177689",1,"MAGEB10"
"ENSG00000177885",1,"GRB2"
"ENSG00000177994",1,"C2orf73"
"ENSG00000178171",1,"AMER3"
"ENSG00000178175",1,"ZNF366"
"ENSG00000178187",1,"ZNF454"
"ENSG00000178188",1,"SH2B1"
"ENSG00000178279",1,"TNP2"
"ENSG00000178287",1,"SPAG11A"
"ENSG00000178395",1,"CCDC185"
"ENSG00000178397",1,"FAM220A"
"ENSG00000178473",1,"UCN3"
"ENSG00000178562",1,"CD28"
"ENSG00000178685",1,"PARP10"
"ENSG00000178719",1,"GRINA"
"ENSG00000178802",1,"MPI"
"ENSG00000178828",1,"RNF186"
"ENSG00000178882",1,"RFLNA"
"ENSG00000178971",1,"CTC1"
"ENSG00000179142",1,"CYP11B2"
"ENSG00000179304",1,"FAM156B"
"ENSG00000179407",1,"DNAJB8"
"ENSG00000179456",1,"ZBTB18"
"ENSG00000179583",1,"CIITA"
"ENSG00000179588",1,"ZFPM1"
"ENSG00000179600",1,"GPHB5"
"ENSG00000179604",1,"CDC42EP4"
"ENSG00000179615",1,"OR2AP1"
"ENSG00000179639",1,"FCER1A"
"ENSG00000179695",1,"OR6C2"
"ENSG00000179817",1,"MRGPRX4"
"ENSG00000179869",1,"ABCA13"
"ENSG00000179919",1,"OR10A7"
"ENSG00000179922",1,"ZNF784"
"ENSG00000179943",1,"FIZ1"
"ENSG00000179954",1,"SSC5D"
"ENSG00000179981",1,"TSHZ1"
"ENSG00000180061",1,"TMEM150B"
"ENSG00000180083",1,"WFDC11"
"ENSG00000180090",1,"OR3A1"
"ENSG00000180264",1,"ADGRD2"
"ENSG00000180316",1,"PNPLA1"
"ENSG00000180386",1,"KRTAP9-7"
"ENSG00000180433",1,"OR6K6"
"ENSG00000180475",1,"OR10Q1"
"ENSG00000180488",1,"MIGA1"
"ENSG00000180644",1,"PRF1"
"ENSG00000180708",1,"OR10K2"
"ENSG00000181009",1,"OR52N5"
"ENSG00000181031",1,"RPH3AL"
"ENSG00000181036",1,"FCRL6"
"ENSG00000181038",1,"METTL23"
"ENSG00000181085",1,"MAPK15"
"ENSG00000181090",1,"EHMT1"
"ENSG00000181092",1,"ADIPOQ"
"ENSG00000181143",1,"MUC16"
"ENSG00000181371",1,"OR5M8"
"ENSG00000181374",1,"CCL13"
"ENSG00000181381",1,"DDX60L"
"ENSG00000181616",1,"OR52H1"
"ENSG00000181698",1,"OR5T1"
"ENSG00000181718",1,"OR5T2"
"ENSG00000181733",1,"OR2Z1"
"ENSG00000181752",1,"OR8K5"
"ENSG00000181761",1,"OR8H3"
"ENSG00000181786",1,"ACTL9"
"ENSG00000181803",1,"OR6S1"
"ENSG00000181826",1,"RELL1"
"ENSG00000181827",1,"RFX7"
"ENSG00000181852",1,"RNF41"
"ENSG00000181867",1,"FTMT"
"ENSG00000181903",1,"OR4C6"
"ENSG00000181915",1,"ADO"
"ENSG00000181939",1,"OR4C15"
"ENSG00000181958",1,"OR4A15"
"ENSG00000181961",1,"OR4A16"
"ENSG00000182035",1,"ADIG"
"ENSG00000182083",1,"OR6B2"
"ENSG00000182220",1,"ATP6AP2"
"ENSG00000182446",1,"NPLOC4"
"ENSG00000182511",1,"FES"
"ENSG00000182545",1,"RNASE10"
"ENSG00000182585",1,"EPGN"
"ENSG00000182600",1,"SNORC"
"ENSG00000182606",1,"TRAK1"
"ENSG00000182613",1,"OR2V2"
"ENSG00000182634",1,"OR10G7"
"ENSG00000182718",1,"ANXA2"
"ENSG00000182816",1,"KRTAP13-2"
"ENSG00000182872",1,"RBM10"
"ENSG00000182896",1,"TMEM95"
"ENSG00000182898",1,"TCHHL1"
"ENSG00000182957",1,"SPATA13"
"ENSG00000182985",1,"CADM1"
"ENSG00000183023",1,"SLC8A1"
"ENSG00000183092",1,"BEGAIN"
"ENSG00000183269",1,"OR52E8"
"ENSG00000183304",1,"FAM9A"
"ENSG00000183318",1,"SPDYE4"
"ENSG00000183337",1,"BCOR"
"ENSG00000183379",1,"SYNDIG1L"
"ENSG00000183463",1,"URAD"
"ENSG00000183560",1,"IZUMO1R"
"ENSG00000183569",1,"SERHL2"
"ENSG00000183607",1,"GKN2"
"ENSG00000183625",1,"CCR3"
"ENSG00000183640",1,"KRTAP8-1"
"ENSG00000183668",1,"PSG9"
"ENSG00000183747",1,"ACSM2A"
"ENSG00000183844",1,"FAM3B"
"ENSG00000183873",1,"SCN5A"
"ENSG00000183876",1,"ARSI"
"ENSG00000183918",1,"SH2D1A"
"ENSG00000184022",1,"OR2T10"
"ENSG00000184108",1,"TRIML1"
"ENSG00000184140",1,"OR4F6"
"ENSG00000184148",1,"SPRR4"
"ENSG00000184155",1,"OR10J5"
"ENSG00000184166",1,"OR1D2"
"ENSG00000184216",1,"IRAK1"
"ENSG00000184313",1,"MROH7"
"ENSG00000184459",1,"BPIFC"
"ENSG00000184478",1,"OR56A3"
"ENSG00000184507",1,"NUTM1"
"ENSG00000184515",1,"BEX5"
"ENSG00000184571",1,"PIWIL3"
"ENSG00000184659",1,"FOXD4L4"
"ENSG00000184814",1,"PRR23B"
"ENSG00000184828",1,"ZBTB7C"
"ENSG00000184897",1,"H1-10"
"ENSG00000184908",1,"CLCNKB"
"ENSG00000184937",1,"WT1"
"ENSG00000184954",1,"OR6C70"
"ENSG00000184956",1,"MUC6"
"ENSG00000184992",1,"BRI3BP"
"ENSG00000184999",1,"SLC22A10"
"ENSG00000185013",1,"NT5C1B"
"ENSG00000185024",1,"BRF1"
"ENSG00000185033",1,"SEMA4B"
"ENSG00000185046",1,"ANKS1B"
"ENSG00000185069",1,"KRT76"
"ENSG00000185100",1,"ADSS1"
"ENSG00000185122",1,"HSF1"
"ENSG00000185215",1,"TNFAIP2"
"ENSG00000185231",1,"MC2R"
"ENSG00000185262",1,"UBALD2"
"ENSG00000185264",1,"TEX33"
"ENSG00000185303",1,"SFTPA2"
"ENSG00000185313",1,"SCN10A"
"ENSG00000185324",1,"CDK10"
"ENSG00000185359",1,"HGS"
"ENSG00000185372",1,"OR2V1"
"ENSG00000185385",1,"OR7A17"
"ENSG00000185479",1,"KRT6B"
"ENSG00000185499",1,"MUC1"
"ENSG00000185630",1,"PBX1"
"ENSG00000185662",1,"SMIM23"
"ENSG00000185681",1,"MORN5"
"ENSG00000185697",1,"MYBL1"
"ENSG00000185761",1,"ADAMTSL5"
"ENSG00000185821",1,"OR6C76"
"ENSG00000185825",1,"BCAP31"
"ENSG00000185829",1,"ARL17A"
"ENSG00000185842",1,"DNAH14"
"ENSG00000185863",1,"TMEM210"
"ENSG00000185873",1,"TMPRSS11B"
"ENSG00000185883",1,"ATP6V0C"
"ENSG00000185897",1,"FFAR3"
"ENSG00000185966",1,"LCE3E"
"ENSG00000186038",1,"HTR3E"
"ENSG00000186049",1,"KRT73"
"ENSG00000186074",1,"CD300LF"
"ENSG00000186075",1,"ZPBP2"
"ENSG00000186086",1,"NBPF6"
"ENSG00000186090",1,"HTR3D"
"ENSG00000186094",1,"AGBL4"
"ENSG00000186113",1,"OR5D14"
"ENSG00000186115",1,"CYP4F2"
"ENSG00000186143",1,"PRR30"
"ENSG00000186188",1,"FFAR4"
"ENSG00000186191",1,"BPIFB4"
"ENSG00000186205",1,"MTARC1"
"ENSG00000186281",1,"GPAT2"
"ENSG00000186306",1,"OR10T2"
"ENSG00000186329",1,"TMEM212"
"ENSG00000186334",1,"SLC36A3"
"ENSG00000186350",1,"RXRA"
"ENSG00000186393",1,"KRT26"
"ENSG00000186407",1,"CD300E"
"ENSG00000186417",1,"GLDN"
"ENSG00000186440",1,"OR6P1"
"ENSG00000186446",1,"ZNF501"
"ENSG00000186458",1,"DEFB132"
"ENSG00000186509",1,"OR9Q1"
"ENSG00000186513",1,"OR9Q2"
"ENSG00000186714",1,"CCDC73"
"ENSG00000186723",1,"OR10H1"
"ENSG00000186788",1,"SPATA31D3"
"ENSG00000186815",1,"TPCN1"
"ENSG00000186827",1,"TNFRSF4"
"ENSG00000186832",1,"KRT16"
"ENSG00000186844",1,"LCE1A"
"ENSG00000186860",1,"KRTAP17-1"
"ENSG00000186868",1,"MAPT"
"ENSG00000186924",1,"KRTAP22-1"
"ENSG00000186925",1,"KRTAP19-6"
"ENSG00000186930",1,"KRTAP6-2"
"ENSG00000186965",1,"KRTAP19-2"
"ENSG00000186970",1,"KRTAP15-1"
"ENSG00000186971",1,"KRTAP13-4"
"ENSG00000187005",1,"KRTAP21-1"
"ENSG00000187048",1,"CYP4A11"
"ENSG00000187049",1,"TMEM216"
"ENSG00000187094",1,"CCK"
"ENSG00000187173",1,"LCE2A"
"ENSG00000187243",1,"MAGED4B"
"ENSG00000187391",1,"MAGI2"
"ENSG00000187607",1,"ZNF286A"
"ENSG00000187630",1,"DHRS4L2"
"ENSG00000187699",1,"C2orf88"
"ENSG00000187800",1,"PEAR1"
"ENSG00000187806",1,"TMEM202"
"ENSG00000187857",1,"OR6C75"
"ENSG00000187902",1,"SHISA7"
"ENSG00000187969",1,"ZCCHC13"
"ENSG00000187997",1,"C17orf99"
"ENSG00000188037",1,"CLCN1"
"ENSG00000188056",1,"TREML4"
"ENSG00000188070",1,"ZFTA"
"ENSG00000188089",1,"PLA2G4E"
"ENSG00000188175",1,"HEPACAM2"
"ENSG00000188227",1,"ZNF793"
"ENSG00000188263",1,"IL17REL"
"ENSG00000188373",1,"GPR15LG"
"ENSG00000188408",1,"MAGEB5"
"ENSG00000188488",1,"SERPINA5"
"ENSG00000188558",1,"OR2G6"
"ENSG00000188582",1,"PAQR9"
"ENSG00000188603",1,"CLN3"
"ENSG00000188655",1,"RNASE9"
"ENSG00000188676",1,"IDO2"
"ENSG00000188691",1,"OR56A5"
"ENSG00000188694",1,"KRTAP24-1"
"ENSG00000188784",1,"PLA2G2E"
"ENSG00000188817",1,"SNTN"
"ENSG00000188993",1,"LRRC66"
"ENSG00000189132",1,"FAM47B"
"ENSG00000189139",1,"FSCB"
"ENSG00000189143",1,"CLDN4"
"ENSG00000189195",1,"BTBD8"
"ENSG00000189252",1,"SPANXN3"
"ENSG00000189266",1,"PNRC2"
"ENSG00000189350",1,"TOGARAM2"
"ENSG00000196091",1,"MYBPC1"
"ENSG00000196099",1,"OR6M1"
"ENSG00000196109",1,"ZNF676"
"ENSG00000196139",1,"AKR1C3"
"ENSG00000196154",1,"S100A4"
"ENSG00000196171",1,"OR6K2"
"ENSG00000196218",1,"RYR1"
"ENSG00000196228",1,"SULT1C3"
"ENSG00000196235",1,"SUPT5H"
"ENSG00000196242",1,"OR2C3"
"ENSG00000196248",1,"OR10S1"
"ENSG00000196277",1,"GRM7"
"ENSG00000196305",1,"IARS1"
"ENSG00000196341",1,"OR8D1"
"ENSG00000196350",1,"ZNF729"
"ENSG00000196353",1,"CPNE4"
"ENSG00000196405",1,"EVL"
"ENSG00000196427",1,"NBPF4"
"ENSG00000196459",1,"TRAPPC2"
"ENSG00000196497",1,"IPO4"
"ENSG00000196549",1,"MME"
"ENSG00000196569",1,"LAMA2"
"ENSG00000196642",1,"RABL6"
"ENSG00000196653",1,"ZNF502"
"ENSG00000196712",1,"NF1"
"ENSG00000196778",1,"OR52K1"
"ENSG00000196832",1,"OR11G2"
"ENSG00000196839",1,"ADA"
"ENSG00000196946",1,"ZNF705A"
"ENSG00000196954",1,"CASP4"
"ENSG00000197046",1,"SIGLEC15"
"ENSG00000197063",1,"MAFG"
"ENSG00000197111",1,"PCBP2"
"ENSG00000197123",1,"ZNF679"
"ENSG00000197125",1,"OR8B8"
"ENSG00000197140",1,"ADAM32"
"ENSG00000197142",1,"ACSL5"
"ENSG00000197168",1,"NEK5"
"ENSG00000197172",1,"MAGEA6"
"ENSG00000197233",1,"OR1J2"
"ENSG00000197249",1,"SERPINA1"
"ENSG00000197283",1,"SYNGAP1"
"ENSG00000197309",1,"OR10D3"
"ENSG00000197381",1,"ADARB1"
"ENSG00000197403",1,"OR6N1"
"ENSG00000197437",1,"OR13G1"
"ENSG00000197520",1,"FAM177B"
"ENSG00000197532",1,"OR6Y1"
"ENSG00000197535",1,"MYO5A"
"ENSG00000197540",1,"GZMM"
"ENSG00000197562",1,"RAB40C"
"ENSG00000197580",1,"BCO2"
"ENSG00000197591",1,"OR11L1"
"ENSG00000197620",1,"EOLA1"
"ENSG00000197632",1,"SERPINB2"
"ENSG00000197651",1,"CCER1"
"ENSG00000197683",1,"KRTAP26-1"
"ENSG00000197768",1,"STPG3"
"ENSG00000197786",1,"OR5B17"
"ENSG00000197790",1,"OR52M1"
"ENSG00000197822",1,"OCLN"
"ENSG00000197849",1,"OR8G1"
"ENSG00000197879",1,"MYO1C"
"ENSG00000197885",1,"NKIRAS1"
"ENSG00000197888",1,"UGT2B17"
"ENSG00000197891",1,"SLC22A12"
"ENSG00000197915",1,"HRNR"
"ENSG00000197943",1,"PLCG2"
"ENSG00000197953",1,"AADACL2"
"ENSG00000197980",1,"LEKR1"
"ENSG00000198033",1,"TUBA3C"
"ENSG00000198046",1,"ZNF667"
"ENSG00000198083",1,"KRTAP9-9"
"ENSG00000198090",1,"KRTAP4-6"
"ENSG00000198104",1,"OR2T6"
"ENSG00000198128",1,"OR2L3"
"ENSG00000198131",1,"ZNF544"
"ENSG00000198133",1,"TMEM229B"
"ENSG00000198160",1,"MIER1"
"ENSG00000198208",1,"RPS6KL1"
"ENSG00000198218",1,"QRICH1"
"ENSG00000198283",1,"OR5B21"
"ENSG00000198324",1,"PHETA1"
"ENSG00000198363",1,"ASPH"
"ENSG00000198452",1,"OR14L1P"
"ENSG00000198517",1,"MAFK"
"ENSG00000198542",1,"ITGBL1"
"ENSG00000198633",1,"ZNF534"
"ENSG00000198643",1,"FAM3D"
"ENSG00000198674",1,"OR10G6"
"ENSG00000198681",1,"MAGEA1"
"ENSG00000198689",1,"SLC9A6"
"ENSG00000198758",1,"EPS8L3"
"ENSG00000198765",1,"SYCP1"
"ENSG00000198795",1,"ZNF521"
"ENSG00000198815",1,"FOXJ3"
"ENSG00000198838",1,"RYR3"
"ENSG00000198844",1,"ARHGEF15"
"ENSG00000198854",1,"C1orf68"
"ENSG00000198909",1,"MAP3K3"
"ENSG00000198915",1,"RASGEF1A"
"ENSG00000198965",1,"OR10R2"
"ENSG00000203668",1,"CHML"
"ENSG00000203697",1,"CAPN8"
"ENSG00000203734",1,"ECT2L"
"ENSG00000203747",1,"FCGR3A"
"ENSG00000203786",1,"KPRP"
"ENSG00000203859",1,"HSD3B2"
"ENSG00000203870",1,"SMIM9"
"ENSG00000203933",1,"CXorf66"
"ENSG00000203943",1,"SAMD13"
"ENSG00000203972",1,"GLYATL3"
"ENSG00000204019",1,"CT83"
"ENSG00000204020",1,"LIPN"
"ENSG00000204136",1,"GGTA1"
"ENSG00000204267",1,"TAP2"
"ENSG00000204278",1,"TMEM235"
"ENSG00000204300",1,"TMEM225"
"ENSG00000204311",1,"PJVK"
"ENSG00000204345",1,"CD300LD"
"ENSG00000204531",1,"POU5F1"
"ENSG00000204544",1,"MUC21"
"ENSG00000204571",1,"KRTAP5-11"
"ENSG00000204595",1,"DPRX"
"ENSG00000204614",1,"TRIM40"
"ENSG00000204687",1,"MAS1L"
"ENSG00000204701",1,"OR2J3"
"ENSG00000204702",1,"OR2J1"
"ENSG00000204704",1,"OR2W1"
"ENSG00000204740",1,"MALRD1"
"ENSG00000204843",1,"DCTN1"
"ENSG00000204880",1,"KRTAP4-8"
"ENSG00000204887",1,"KRTAP1-4"
"ENSG00000204952",1,"FBXO47"
"ENSG00000204969",1,"PCDHA2"
"ENSG00000204977",1,"TRIM13"
"ENSG00000205029",1,"OR5D16"
"ENSG00000205030",1,"OR5L2"
"ENSG00000205045",1,"SLFN12L"
"ENSG00000205177",1,"C11orf91"
"ENSG00000205301",1,"MGAT4D"
"ENSG00000205327",1,"OR6C68"
"ENSG00000205329",1,"OR6C3"
"ENSG00000205330",1,"OR6C1"
"ENSG00000205359",1,"SLCO6A1"
"ENSG00000205439",1,"KRTAP12-3"
"ENSG00000205456",1,"TP53TG3D"
"ENSG00000205495",1,"OR52J3"
"ENSG00000205496",1,"OR51A2"
"ENSG00000205560",1,"CPT1B"
"ENSG00000205571",1,"SMN2"
"ENSG00000205639",1,"MFSD2B"
"ENSG00000205777",1,"GAGE1"
"ENSG00000205784",1,"ARRDC5"
"ENSG00000205810",1,"KLRC3"
"ENSG00000205882",1,"DEFB134"
"ENSG00000205899",1,"BHLHA9"
"ENSG00000206043",1,"C18orf63"
"ENSG00000206102",1,"KRTAP19-8"
"ENSG00000206104",1,"KRTAP20-3"
"ENSG00000206107",1,"KRTAP27-1"
"ENSG00000206190",1,"ATP10A"
"ENSG00000206260",1,"PRR23A"
"ENSG00000206384",1,"COL6A6"
"ENSG00000206474",1,"OR10C1"
"ENSG00000206503",1,"HLA-A"
"ENSG00000206530",1,"CFAP44"
"ENSG00000206531",1,"CD200R1L"
"ENSG00000206536",1,"OR5K3"
"ENSG00000211456",1,"SACM1L"
"ENSG00000212659",1,"KRTAP9-6"
"ENSG00000212710",1,"CTAGE1"
"ENSG00000212721",1,"KRTAP4-11"
"ENSG00000212724",1,"KRTAP2-3"
"ENSG00000212725",1,"KRTAP2-1"
"ENSG00000212935",1,"KRTAP10-3"
"ENSG00000213022",1,"KLK9"
"ENSG00000213085",1,"CFAP45"
"ENSG00000213185",1,"FAM24B"
"ENSG00000213416",1,"KRTAP4-12"
"ENSG00000213417",1,"KRTAP2-4"
"ENSG00000213533",1,"STIMATE"
"ENSG00000213563",1,"C8orf82"
"ENSG00000213654",1,"GPSM3"
"ENSG00000213658",1,"LAT"
"ENSG00000213822",1,"CEACAM18"
"ENSG00000213901",1,"SLC23A3"
"ENSG00000213928",1,"IRF9"
"ENSG00000213999",1,"MEF2B"
"ENSG00000214022",1,"REPIN1"
"ENSG00000214046",1,"SMIM7"
"ENSG00000214078",1,"CPNE1"
"ENSG00000214216",1,"IQCJ"
"ENSG00000214324",1,"PRR23E"
"ENSG00000214357",1,"NEURL1B"
"ENSG00000214367",1,"HAUS3"
"ENSG00000214518",1,"KRTAP2-2"
"ENSG00000214530",1,"STARD10"
"ENSG00000214655",1,"ZSWIM8"
"ENSG00000214782",1,"MS4A18"
"ENSG00000214891",1,"TRIM64C"
"ENSG00000214897",1,"PNMA6E"
"ENSG00000214943",1,"GPR33"
"ENSG00000214944",1,"ARHGEF28"
"ENSG00000215041",1,"NEURL4"
"ENSG00000215277",1,"RNF212B"
"ENSG00000215472",1,"RPL17-C18orf32"
"ENSG00000215474",1,"SKOR2"
"ENSG00000215545",1,"DEFB116"
"ENSG00000215568",1,"GAB4"
"ENSG00000215704",1,"CELA2B"
"ENSG00000216921",1,"FAM240C"
"ENSG00000218819",1,"TDRD15"
"ENSG00000219438",1,"TAFA5"
"ENSG00000221840",1,"OR4A5"
"ENSG00000221852",1,"KRTAP1-5"
"ENSG00000221855",1,"TAS2R41"
"ENSG00000221867",1,"MAGEA3"
"ENSG00000221880",1,"KRTAP1-3"
"ENSG00000221882",1,"OR3A2"
"ENSG00000221900",1,"POM121L12"
"ENSG00000221910",1,"OR2F2"
"ENSG00000221954",1,"OR4C12"
"ENSG00000221977",1,"OR4E2"
"ENSG00000221989",1,"OR2A2"
"ENSG00000221996",1,"OR52B4"
"ENSG00000223614",1,"ZNF735"
"ENSG00000223802",1,"CERS1"
"ENSG00000224383",1,"PRR29"
"ENSG00000225805",1,"DEFB131B"
"ENSG00000226430",1,"USP17L7"
"ENSG00000226690",1,"ENSG00000226690"
"ENSG00000228567",1,"VN1R4"
"ENSG00000230549",1,"USP17L1"
"ENSG00000230561",1,"CCDC192"
"ENSG00000230657",1,"PRB4"
"ENSG00000231274",1,"SBK3"
"ENSG00000231925",1,"TAPBP"
"ENSG00000232030",1,"MAGEB6B"
"ENSG00000232258",1,"TMEM114"
"ENSG00000232263",1,"KRTAP25-1"
"ENSG00000232382",1,"OR5K1"
"ENSG00000233041",1,"PHGR1"
"ENSG00000234560",1,"OR10G8"
"ENSG00000234745",1,"HLA-B"
"ENSG00000234776",1,"FREY1"
"ENSG00000234829",1,"IFNA17"
"ENSG00000235098",1,"ANKRD65"
"ENSG00000235109",1,"ZSCAN31"
"ENSG00000235118",1,"FAM237A"
"ENSG00000235608",1,"NKX1-1"
"ENSG00000236279",1,"CLEC2L"
"ENSG00000236320",1,"SLFN14"
"ENSG00000236396",1,"SLC35G4"
"ENSG00000236446",1,"CT47B1"
"ENSG00000236543",1,"ENSG00000236543"
"ENSG00000236637",1,"IFNA4"
"ENSG00000236980",1,"C3orf84"
"ENSG00000237110",1,"TAAR9"
"ENSG00000237388",1,"OR4A47"
"ENSG00000237521",1,"OR7E24"
"ENSG00000237850",1,"GOLGA6L24"
"ENSG00000237988",1,"OR2I1P"
"ENSG00000239605",1,"STPG4"
"ENSG00000239642",1,"MEIKIN"
"ENSG00000239697",1,"TNFSF12"
"ENSG00000239886",1,"KRTAP9-2"
"ENSG00000239900",1,"ADSL"
"ENSG00000240021",1,"TEX35"
"ENSG00000240386",1,"LCE1F"
"ENSG00000240403",1,"KIR3DL2"
"ENSG00000240505",1,"TNFRSF13B"
"ENSG00000240747",1,"KRBOX1"
"ENSG00000241128",1,"OR14A2"
"ENSG00000241241",1,"KRTAP4-16"
"ENSG00000241595",1,"KRTAP9-4"
"ENSG00000242019",1,"KIR3DL3"
"ENSG00000242028",1,"HYPK"
"ENSG00000242220",1,"TCP10L"
"ENSG00000242221",1,"PSG2"
"ENSG00000242366",1,"UGT1A8"
"ENSG00000242515",1,"UGT1A10"
"ENSG00000243137",1,"PSG4"
"ENSG00000243156",1,"MICAL3"
"ENSG00000243729",1,"OR5V1"
"ENSG00000244362",1,"KRTAP19-7"
"ENSG00000244414",1,"CFHR1"
"ENSG00000244474",1,"UGT1A4"
"ENSG00000244734",1,"HBB"
"ENSG00000245680",1,"ZNF585B"
"ENSG00000248385",1,"TARM1"
"ENSG00000248592",1,"STIMATE-MUSTN1"
"ENSG00000248767",1,"FOXL3"
"ENSG00000249467",1,"H2AL1Q"
"ENSG00000249471",1,"ZNF324B"
"ENSG00000249481",1,"SPATS1"
"ENSG00000249961",1,"TERB1"
"ENSG00000250423",1,"KIAA1210"
"ENSG00000250571",1,"GLI4"
"ENSG00000250799",1,"PRODH2"
"ENSG00000251545",1,"ENSG00000251545"
"ENSG00000251655",1,"PRB1"
"ENSG00000253148",1,"RGS21"
"ENSG00000253304",1,"TMEM200B"
"ENSG00000253649",1,"PRSS51"
"ENSG00000254245",1,"PCDHGA3"
"ENSG00000254521",1,"SIGLEC12"
"ENSG00000254737",1,"OR10G4"
"ENSG00000254834",1,"OR5M10"
"ENSG00000255012",1,"OR5M1"
"ENSG00000255223",1,"OR5M11"
"ENSG00000255274",1,"SMIM35"
"ENSG00000255393",1,"OOSP4B"
"ENSG00000255529",1,"POLR2M"
"ENSG00000255713",1,"OR4D2"
"ENSG00000256043",1,"CTSO"
"ENSG00000256660",1,"CLEC12B"
"ENSG00000257046",1,"SLCO1B3-SLCO1B7"
"ENSG00000257115",1,"OR11H12"
"ENSG00000257138",1,"TAS2R38"
"ENSG00000257591",1,"ZNF625"
"ENSG00000258083",1,"OR9A4"
"ENSG00000258223",1,"PRSS58"
"ENSG00000258289",1,"CHURC1"
"ENSG00000258436",1,"RNASE12"
"ENSG00000258817",1,"OR4C13"
"ENSG00000259916",1,"AQP7B"
"ENSG00000260861",1,"ENSG00000260861"
"ENSG00000261587",1,"TMEM249"
"ENSG00000262209",1,"PCDHGB3"
"ENSG00000262406",1,"MMP12"
"ENSG00000263961",1,"RHEX"
"ENSG00000264343",1,"NOTCH2NLA"
"ENSG00000265190",1,"ANXA8"
"ENSG00000266826",1,"IGBP1C"
"ENSG00000267206",1,"LCN6"
"ENSG00000267795",1,"SMIM22"
"ENSG00000268629",1,"TEX13A"
"ENSG00000268940",1,"CT45A1"
"ENSG00000269067",1,"ZNF728"
"ENSG00000269226",1,"TMSB15C"
"ENSG00000269858",1,"EGLN2"
"ENSG00000270011",1,"ZNF559-ZNF177"
"ENSG00000270379",1,"HEATR9"
"ENSG00000272031",1,"ANKRD34A"
"ENSG00000272333",1,"KMT2B"
"ENSG00000273777",1,"CEACAM20"
"ENSG00000273976",1,"GOLGA6L1"
"ENSG00000274211",1,"SOCS7"
"ENSG00000274226",1,"TBC1D3H"
"ENSG00000274749",1,"KRTAP7-1"
"ENSG00000275111",1,"ZNF2"
"ENSG00000275126",1,"H4C13"
"ENSG00000275152",1,"CCL16"
"ENSG00000275410",1,"HNF1B"
"ENSG00000275663",1,"H4C7"
"ENSG00000275700",1,"AATF"
"ENSG00000276043",1,"UHRF1"
"ENSG00000276234",1,"TADA2A"
"ENSG00000276240",1,"OR4E1"
"ENSG00000276409",1,"CCL14"
"ENSG00000276430",1,"FAM25C"
"ENSG00000276547",1,"PCDHGB5"
"ENSG00000277150",1,"F8A3"
"ENSG00000277258",1,"PCGF2"
"ENSG00000277535",1,"CT47C1"
"ENSG00000277932",1,"OR52E5"
"ENSG00000278057",1,"TEX28"
"ENSG00000278139",1,"P3R3URF-PIK3R3"
"ENSG00000278195",1,"SSTR3"
"ENSG00000278318",1,"ZNF229"
"ENSG00000278870",1,"OR51G1"
"ENSG00000278889",1,"OR2S2"
"ENSG00000279000",1,"OR10A6"
"ENSG00000279051",1,"OR6Q1"
"ENSG00000279116",1,"OR8D2"
"ENSG00000279270",1,"OR52R1"
"ENSG00000279301",1,"OR2T11"
"ENSG00000279514",1,"OR4C16"
"ENSG00000279761",1,"OR5D13"
"ENSG00000280090",1,"OR8B4"
"ENSG00000280236",1,"OR12D2"
"ENSG00000280987",1,"MATR3"
"ENSG00000282881",1,"TMEM275"
"ENSG00000282933",1,"RHOXF1P3"
"ENSG00000283227",1,"SPRR5"
"ENSG00000283428",1,"CCDC195"
"ENSG00000283434",1,"CSNKA2IP"
"ENSG00000283516",1,"LITAFD"
"ENSG00000283980",1,"GNG14"
"ENSG00000284194",1,"SCO2"
"ENSG00000284308",1,"C2orf81"
"ENSG00000284373",1,"TAF11L2"
"ENSG00000284629",1,"SCYGR1"
"ENSG00000284643",1,"SCYGR2"
"ENSG00000284691",1,"ENSG00000284691"
"ENSG00000284862",1,"CCDC39"
"ENSG00000285723",1,"MKKS"
"ENSG00000285946",1,"LCE7A"
"ENSG00000286015",1,"ENSG00000286015"
"ENSG00000286135",1,"SPADH"
"ENSG00000287585",1,"ENSG00000287585"
"ENSG00000288558",1,"DUS4L-BCAP29"
"ENSG00000288623",1,"ENSG00000288623"
"ENSG00000288702",1,"UGT1A3"
"ENSG00000288705",1,"UGT1A5"
"ENSG00000288716",1,"ENSG00000288716"
"ENSG00000288914",1,"ENSG00000288914"
"ENSG00000289360",1,"ENSG00000289360"
"ENSG00000289710",1,"ENSG00000289710"
"ENSG00000289715",1,"ENSG00000289715"
"ENSG00000289733",1,"ENSG00000289733"
"ENSG00000290203",1,"NOX5"
"ENSG00000291315",1,"ENSG00000291315"
"ENSG00000292334",1,"SLC25A6"
"ENSG00000292344",1,"PLCXD1"
