gene_id	seqnames	start	end	width	strand	isoform_id	gene_name	ensembl_gene_name
ENSG00000147533	chr8	41490593	41490617	25	+	ENST00000694915.1	GOLGA7	GOLGA7
ENSG00000148019	chr9	78250246	78250263	18	+	ENST00000643347.1	CEP78	CEP78
ENSG00000148019	chr9	78250246	78250263	18	+	ENST00000643499.1	CEP78	CEP78
ENSG00000148341	chr9	129009453	129009467	15	-	ENST00000479237.5	SH3GLB2	SH3GLB2
ENSG00000148341	chr9	129010670	129010693	24	-	ENST00000372559.5	SH3GLB2	SH3GLB2
ENSG00000148341	chr9	129010670	129010693	24	-	ENST00000372564.8	SH3GLB2	SH3GLB2
ENSG00000148341	chr9	129010670	129010693	24	-	ENST00000416629.5	SH3GLB2	SH3GLB2
ENSG00000148634	chr10	67959113	67959136	24	-	ENST00000277817.10	HERC4	HERC4
ENSG00000148634	chr10	67959113	67959136	24	-	ENST00000395198.7	HERC4	HERC4
ENSG00000148634	chr10	67959113	67959136	24	-	ENST00000412272.6	HERC4	HERC4
ENSG00000148737	chr10	113161579	113161603	25	+	ENST00000352065.10	TCF7L2	TCF7L2
ENSG00000148737	chr10	113161579	113161603	25	+	ENST00000369395.6	TCF7L2	TCF7L2
ENSG00000149177	chr11	48110058	48110076	19	+	ENST00000418331.7	PTPRJ	PTPRJ
ENSG00000149177	chr11	48110058	48110076	19	+	ENST00000440289.6	PTPRJ	PTPRJ
ENSG00000149177	chr11	48110058	48110076	19	+	ENST00000698881.1	PTPRJ	PTPRJ
ENSG00000149177	chr11	48149990	48149998	9	+	ENST00000418331.7	PTPRJ	PTPRJ
ENSG00000149177	chr11	48149990	48149998	9	+	ENST00000698881.1	PTPRJ	PTPRJ
ENSG00000150527	chr14	39276934	39276955	22	+	ENST00000556148.5	MIA2	MIA2
ENSG00000150527	chr14	39279337	39279358	22	+	ENST00000280083.7	MIA2	MIA2
ENSG00000150527	chr14	39279337	39279358	22	+	ENST00000341749.7	MIA2	MIA2
ENSG00000150527	chr14	39279337	39279358	22	+	ENST00000348007.7	MIA2	MIA2
ENSG00000150527	chr14	39279337	39279358	22	+	ENST00000396158.6	MIA2	MIA2
ENSG00000150527	chr14	39279337	39279358	22	+	ENST00000554392.5	MIA2	MIA2
ENSG00000150527	chr14	39279337	39279358	22	+	ENST00000556148.5	MIA2	MIA2
ENSG00000151150	chr10	60137342	60137353	12	-	ENST00000622427.4	ANK3	ANK3
ENSG00000151474	chr10	13761647	13761669	23	-	ENST00000357447.7	FRMD4A	FRMD4A
ENSG00000151474	chr10	13761647	13761669	23	-	ENST00000495956.3	FRMD4A	FRMD4A
ENSG00000151532	chr10	112533530	112533550	21	+	ENST00000705995.1	VTI1A	VTI1A
ENSG00000151914	chr6	56468982	56468999	18	-	ENST00000244364.10	DST	DST
ENSG00000151914	chr6	56468982	56468999	18	-	ENST00000312431.10	DST	DST
ENSG00000151914	chr6	56468982	56468999	18	-	ENST00000340834.10	DST	DST
ENSG00000151914	chr6	56468982	56468999	18	-	ENST00000361203.7	DST	DST
ENSG00000151914	chr6	56468982	56468999	18	-	ENST00000370788.6	DST	DST
ENSG00000151914	chr6	56468982	56468999	18	-	ENST00000421834.7	DST	DST
ENSG00000151914	chr6	56468982	56468999	18	-	ENST00000680361.1	DST	DST
ENSG00000151914	chr6	56492227	56492243	17	-	ENST00000487754.2	DST	DST
ENSG00000153707	chr9	8454580	8454591	12	-	ENST00000397611.7	PTPRD	PTPRD
ENSG00000153707	chr9	8454580	8454594	15	-	ENST00000355233.9	PTPRD	PTPRD
ENSG00000153707	chr9	8523513	8523524	12	-	ENST00000355233.9	PTPRD	PTPRD
ENSG00000153707	chr9	8523513	8523524	12	-	ENST00000356435.9	PTPRD	PTPRD
ENSG00000153707	chr9	8523513	8523524	12	-	ENST00000381196.9	PTPRD	PTPRD
ENSG00000153707	chr9	8523513	8523524	12	-	ENST00000397611.7	PTPRD	PTPRD
ENSG00000153707	chr9	8523513	8523524	12	-	ENST00000537002.5	PTPRD	PTPRD
ENSG00000153707	chr9	8526627	8526644	18	-	ENST00000355233.9	PTPRD	PTPRD
ENSG00000153707	chr9	8526627	8526644	18	-	ENST00000356435.9	PTPRD	PTPRD
ENSG00000153707	chr9	8526627	8526644	18	-	ENST00000381196.9	PTPRD	PTPRD
ENSG00000153707	chr9	8526627	8526644	18	-	ENST00000397611.7	PTPRD	PTPRD
ENSG00000153707	chr9	8526627	8526644	18	-	ENST00000397617.8	PTPRD	PTPRD
ENSG00000153707	chr9	8527345	8527353	9	-	ENST00000355233.9	PTPRD	PTPRD
ENSG00000153707	chr9	8527345	8527353	9	-	ENST00000356435.9	PTPRD	PTPRD
ENSG00000153707	chr9	8527345	8527353	9	-	ENST00000381196.9	PTPRD	PTPRD
ENSG00000153707	chr9	8527345	8527353	9	-	ENST00000537002.5	PTPRD	PTPRD
ENSG00000153956	chr7	81983314	81983334	21	-	ENST00000356860.8	CACNA2D1	CACNA2D1
ENSG00000153956	chr7	81983314	81983334	21	-	ENST00000705961.1	CACNA2D1	CACNA2D1
ENSG00000153956	chr7	82443365	82443375	11	-	ENST00000705962.1	CACNA2D1	CACNA2D1
ENSG00000154310	chr3	171107183	171107206	24	-	ENST00000341852.10	TNIK	TNIK
ENSG00000154310	chr3	171107183	171107206	24	-	ENST00000357327.9	TNIK	TNIK
ENSG00000154310	chr3	171107183	171107206	24	-	ENST00000436636.7	TNIK	TNIK
ENSG00000155256	chr10	97752857	97752877	21	+	ENST00000393677.8	ZFYVE27	ZFYVE27
ENSG00000155256	chr10	97752857	97752877	21	+	ENST00000423811.3	ZFYVE27	ZFYVE27
ENSG00000155256	chr10	97752857	97752877	21	+	ENST00000684270.1	ZFYVE27	ZFYVE27
ENSG00000155755	chr2	201640261	201640265	5	-	ENST00000409444.6	TMEM237	TMEM237
ENSG00000155755	chr2	201640261	201640265	5	-	ENST00000409883.7	TMEM237	TMEM237
ENSG00000155755	chr2	201640261	201640265	5	-	ENST00000432684.6	TMEM237	TMEM237
ENSG00000157456	chr15	59105269	59105292	24	+	ENST00000621385.1	CCNB2	CCNB2
ENSG00000157637	chr17	81250070	81250093	24	-	ENST00000540966.5	SLC38A10	SLC38A10
ENSG00000157827	chr2	152622537	152622557	21	+	ENST00000475377.3	FMNL2	FMNL2
ENSG00000157869	chr4	13474318	13474322	5	-	ENST00000510528.1	RAB28	RAB28
ENSG00000158856	chr8	22080618	22080625	8	+	ENST00000265800.9	DMTN	DMTN
ENSG00000158856	chr8	22080618	22080625	8	+	ENST00000358242.6	DMTN	DMTN
ENSG00000158856	chr8	22080618	22080625	8	+	ENST00000381470.7	DMTN	DMTN
ENSG00000158856	chr8	22080618	22080625	8	+	ENST00000432128.6	DMTN	DMTN
ENSG00000158856	chr8	22080618	22080625	8	+	ENST00000443491.6	DMTN	DMTN
ENSG00000158856	chr8	22080618	22080625	8	+	ENST00000517305.5	DMTN	DMTN
ENSG00000158856	chr8	22080618	22080625	8	+	ENST00000517600.5	DMTN	DMTN
ENSG00000158856	chr8	22080618	22080625	8	+	ENST00000519907.5	DMTN	DMTN
ENSG00000159082	chr21	32634861	32634884	24	-	ENST00000357345.7	SYNJ1	SYNJ1
ENSG00000159082	chr21	32634861	32634884	24	-	ENST00000382491.7	SYNJ1	SYNJ1
ENSG00000159082	chr21	32634861	32634884	24	-	ENST00000382499.7	SYNJ1	SYNJ1
ENSG00000159082	chr21	32634861	32634884	24	-	ENST00000438952.5	SYNJ1	SYNJ1
ENSG00000159082	chr21	32634861	32634884	24	-	ENST00000674204.1	SYNJ1	SYNJ1
ENSG00000159082	chr21	32634861	32634884	24	-	ENST00000674351.1	SYNJ1	SYNJ1
ENSG00000159082	chr21	32676332	32676355	24	-	ENST00000357345.7	SYNJ1	SYNJ1
ENSG00000159082	chr21	32676332	32676355	24	-	ENST00000382499.7	SYNJ1	SYNJ1
ENSG00000159082	chr21	32676332	32676355	24	-	ENST00000433931.7	SYNJ1	SYNJ1
ENSG00000159082	chr21	32676332	32676355	24	-	ENST00000674204.1	SYNJ1	SYNJ1
ENSG00000159082	chr21	32676332	32676355	24	-	ENST00000674308.1	SYNJ1	SYNJ1
ENSG00000159082	chr21	32676332	32676355	24	-	ENST00000674351.1	SYNJ1	SYNJ1
ENSG00000160058	chr1	32394404	32394426	23	-	ENST00000341071.11	BSDC1	BSDC1
ENSG00000160111	chr19	17009303	17009320	18	-	ENST00000291440.4	CPAMD8	CPAMD8
ENSG00000160111	chr19	17009303	17009320	18	-	ENST00000443236.7	CPAMD8	CPAMD8
ENSG00000160111	chr19	17009303	17009320	18	-	ENST00000651564.2	CPAMD8	CPAMD8
ENSG00000160111	chr19	17020331	17020353	23	-	ENST00000291440.4	CPAMD8	CPAMD8
ENSG00000160111	chr19	17020331	17020353	23	-	ENST00000443236.7	CPAMD8	CPAMD8
ENSG00000160111	chr19	17020331	17020353	23	-	ENST00000651564.2	CPAMD8	CPAMD8
ENSG00000160293	chr9	133779918	133779939	22	-	ENST00000371850.8	VAV2	VAV2
ENSG00000160293	chr9	133779918	133779939	22	-	ENST00000371851.1	VAV2	VAV2
ENSG00000160293	chr9	133779918	133779939	22	-	ENST00000406606.7	VAV2	VAV2
ENSG00000160293	chr9	133780694	133780710	17	-	ENST00000371850.8	VAV2	VAV2
ENSG00000160293	chr9	133780694	133780710	17	-	ENST00000371851.1	VAV2	VAV2
ENSG00000160293	chr9	133780694	133780710	17	-	ENST00000406606.7	VAV2	VAV2
ENSG00000160293	chr9	133787246	133787260	15	-	ENST00000371850.8	VAV2	VAV2
ENSG00000160293	chr9	133810191	133810205	15	-	ENST00000371850.8	VAV2	VAV2
ENSG00000160789	chr1	156112122	156112130	9	+	ENST00000684195.1	LMNA	LMNA
ENSG00000161647	chr17	43816677	43816697	21	-	ENST00000398389.9	MPP3	MPP3
ENSG00000161647	chr17	43816677	43816697	21	-	ENST00000398393.5	MPP3	MPP3
ENSG00000162601	chr1	58690226	58690249	24	-	ENST00000472487.6	MYSM1	MYSM1
ENSG00000162601	chr1	58690226	58690249	24	-	ENST00000665648.1	MYSM1	MYSM1
ENSG00000162601	chr1	58690226	58690249	24	-	ENST00000697254.1	MYSM1	MYSM1
ENSG00000162601	chr1	58690226	58690249	24	-	ENST00000697263.1	MYSM1	MYSM1
ENSG00000162733	chr1	162719037	162719062	26	+	ENST00000673239.1	DDR2	DDR2
ENSG00000163110	chr4	94584986	94585003	18	+	ENST00000380180.7	PDLIM5	PDLIM5
ENSG00000163110	chr4	94584986	94585003	18	+	ENST00000508216.5	PDLIM5	PDLIM5
ENSG00000163539	chr3	33538923	33538942	20	-	ENST00000480385.1	CLASP2	CLASP2
ENSG00000163539	chr3	33566732	33566734	3	-	ENST00000461133.8	CLASP2	CLASP2
ENSG00000163539	chr3	33566732	33566734	3	-	ENST00000682230.1	CLASP2	CLASP2
ENSG00000163539	chr3	33574473	33574496	24	-	ENST00000399362.8	CLASP2	CLASP2
ENSG00000163539	chr3	33574473	33574496	24	-	ENST00000635664.1	CLASP2	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000399362.8	CLASP2	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000461133.8	CLASP2	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000635664.1	CLASP2	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000650653.1	CLASP2	CLASP2
ENSG00000163539	chr3	33594951	33594968	18	-	ENST00000682230.1	CLASP2	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000399362.8	CLASP2	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000461133.8	CLASP2	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000635664.1	CLASP2	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000650653.1	CLASP2	CLASP2
ENSG00000163539	chr3	33596711	33596734	24	-	ENST00000682230.1	CLASP2	CLASP2
ENSG00000163596	chr2	202871619	202871642	24	-	ENST00000392237.6	ICA1L	ICA1L
ENSG00000163617	chr3	113978309	113978331	23	-	ENST00000460813.5	CCDC191	CCDC191
ENSG00000163637	chr3	64182648	64182661	14	-	ENST00000485770.2	PRICKLE2	PRICKLE2
ENSG00000163947	chr3	56751118	56751132	15	-	ENST00000468727.5	ARHGEF3	ARHGEF3
ENSG00000166340	chr11	6619384	6619403	20	-	ENST00000528571.6	TPP1	TPP1
ENSG00000166377	chr18	79347907	79347925	19	+	ENST00000588921.1	ATP9B	ATP9B
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000354171.13	GPX4	GPX4
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000585362.7	GPX4	GPX4
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000588919.5	GPX4	GPX4
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000611653.4	GPX4	GPX4
ENSG00000167468	chr19	1106242	1106266	25	+	ENST00000706713.1	GPX4	GPX4
ENSG00000167840	chr17	5106527	5106533	7	-	ENST00000696408.1	ZNF232	ZNF232
ENSG00000167840	chr17	5111800	5111815	16	-	ENST00000575538.1	ZNF232	ZNF232
ENSG00000168385	chr2	241324216	241324241	26	+	ENST00000360051.7	SEPTIN2	SEPTIN2
ENSG00000168385	chr2	241324216	241324241	26	+	ENST00000366210.2	SEPTIN2	SEPTIN2
ENSG00000168385	chr2	241324216	241324241	26	+	ENST00000391971.7	SEPTIN2	SEPTIN2
ENSG00000168385	chr2	241324216	241324241	26	+	ENST00000391973.6	SEPTIN2	SEPTIN2
ENSG00000168385	chr2	241324216	241324241	26	+	ENST00000461048.5	SEPTIN2	SEPTIN2
ENSG00000168385	chr2	241324216	241324241	26	+	ENST00000482304.5	SEPTIN2	SEPTIN2
ENSG00000168385	chr2	241324216	241324241	26	+	ENST00000495463.5	SEPTIN2	SEPTIN2
ENSG00000168781	chr15	43590172	43590175	4	-	ENST00000360135.8	PPIP5K1	PPIP5K1
ENSG00000168781	chr15	43590172	43590175	4	-	ENST00000360301.8	PPIP5K1	PPIP5K1
ENSG00000168894	chr2	85596907	85596931	25	+	BambuTx70	RNF181	RNF181
ENSG00000169398	chr8	140669727	140669735	9	-	ENST00000519993.5	PTK2	PTK2
ENSG00000169398	chr8	140669727	140669735	9	-	ENST00000696786.1	PTK2	PTK2
ENSG00000169398	chr8	140717689	140717709	21	-	ENST00000518509.5	PTK2	PTK2
ENSG00000169398	chr8	140762368	140762388	21	-	ENST00000519993.5	PTK2	PTK2
ENSG00000169398	chr8	140762368	140762388	21	-	ENST00000523539.5	PTK2	PTK2
ENSG00000169398	chr8	140762368	140762388	21	-	ENST00000696786.1	PTK2	PTK2
ENSG00000169398	chr8	140769575	140769592	18	-	ENST00000519993.5	PTK2	PTK2
ENSG00000169398	chr8	140769575	140769592	18	-	ENST00000696786.1	PTK2	PTK2
ENSG00000171735	chr1	6785552	6785575	24	+	ENST00000461311.1	CAMTA1	CAMTA1
ENSG00000171735	chr1	7749771	7749791	21	+	ENST00000495233.6	CAMTA1	CAMTA1
ENSG00000171735	chr1	7749771	7749791	21	+	ENST00000700414.1	CAMTA1	CAMTA1
ENSG00000171735	chr1	7749771	7749791	21	+	ENST00000700424.1	CAMTA1	CAMTA1
ENSG00000171735	chr1	7749771	7749791	21	+	ENST00000710284.1	CAMTA1	CAMTA1
ENSG00000172292	chr2	168766322	168766345	24	+	ENST00000392687.4	CERS6	CERS6
ENSG00000172828	chr16	66963066	66963084	19	+	ENST00000566453.1	CES3	CES3
ENSG00000173482	chr18	8252488	8252499	12	+	ENST00000400060.8	PTPRM	PTPRM
ENSG00000173818	chr17	80425492	80425498	7	+	ENST00000520136.6	ENDOV	ENDOV
ENSG00000174437	chr12	110282604	110282621	18	+	ENST00000308664.10	ATP2A2	ATP2A2
ENSG00000174437	chr12	110282604	110282621	18	+	ENST00000539276.7	ATP2A2	ATP2A2
ENSG00000175061	chr17	16439037	16439060	24	+	ENST00000662869.1	SNHG29	SNHG29
ENSG00000175322	chr18	14077506	14077526	21	-	ENST00000592049.5	ZNF519	ZNF519
ENSG00000175322	chr18	14084332	14084347	16	-	ENST00000591393.1	ZNF519	ZNF519
ENSG00000175899	chr12	9110314	9110334	21	-	ENST00000318602.12	A2M	A2M
ENSG00000175899	chr12	9110314	9110334	21	-	ENST00000404455.2	A2M	A2M
ENSG00000175899	chr12	9110314	9110334	21	-	ENST00000539638.5	A2M	A2M
ENSG00000176809	chr17	64897629	64897654	26	-	ENST00000577487.1	LRRC37A3	LRRC37A3
ENSG00000180957	chr22	27897130	27897137	8	-	ENST00000320996.14	PITPNB	PITPNB
ENSG00000180957	chr22	27897130	27897137	8	-	ENST00000335272.10	PITPNB	PITPNB
ENSG00000180957	chr22	27897130	27897137	8	-	ENST00000634017.1	PITPNB	PITPNB
ENSG00000182389	chr2	151870842	151870861	20	-	ENST00000470066.2	CACNB4	CACNB4
ENSG00000182389	chr2	151870842	151870861	20	-	ENST00000534999.7	CACNB4	CACNB4
ENSG00000182389	chr2	151870842	151870861	20	-	ENST00000539935.7	CACNB4	CACNB4
ENSG00000182389	chr2	151870842	151870861	20	-	ENST00000636507.1	CACNB4	CACNB4
ENSG00000182389	chr2	151870842	151870861	20	-	ENST00000636598.1	CACNB4	CACNB4
ENSG00000182389	chr2	151870842	151870861	20	-	ENST00000636947.1	CACNB4	CACNB4
ENSG00000182389	chr2	151870842	151870861	20	-	ENST00000637217.1	CACNB4	CACNB4
ENSG00000182389	chr2	151870842	151870861	20	-	ENST00000637491.1	CACNB4	CACNB4
ENSG00000182389	chr2	151870842	151870861	20	-	ENST00000637622.1	CACNB4	CACNB4
ENSG00000182389	chr2	151870842	151870861	20	-	ENST00000637828.1	CACNB4	CACNB4
ENSG00000182944	chr22	29274265	29274282	18	+	ENST00000414183.6	EWSR1	EWSR1
ENSG00000183087	chr13	113848026	113848050	25	-	ENST00000327773.7	GAS6	GAS6
ENSG00000183570	chr21	45899599	45899622	24	+	ENST00000400304.1	PCBP3	PCBP3
ENSG00000183570	chr21	45899599	45899622	24	+	ENST00000400308.5	PCBP3	PCBP3
ENSG00000183570	chr21	45899599	45899622	24	+	ENST00000400310.5	PCBP3	PCBP3
ENSG00000183570	chr21	45899599	45899622	24	+	ENST00000400314.5	PCBP3	PCBP3
ENSG00000183570	chr21	45899599	45899622	24	+	ENST00000449640.5	PCBP3	PCBP3
ENSG00000183570	chr21	45899599	45899622	24	+	ENST00000681687.1	PCBP3	PCBP3
ENSG00000183831	chr1	173669817	173669832	16	-	ENST00000367712.2	ANKRD45	ANKRD45
ENSG00000184752	chr12	95002806	95002821	16	-	ENST00000547157.1	NDUFA12	NDUFA12
ENSG00000185008	chr3	77527403	77527414	12	+	ENST00000475334.2	ROBO2	ROBO2
ENSG00000185008	chr3	77527403	77527414	12	+	ENST00000696593.1	ROBO2	ROBO2
ENSG00000185008	chr3	77527403	77527414	12	+	ENST00000696630.1	ROBO2	ROBO2
ENSG00000185046	chr12	98782126	98782137	12	-	ENST00000341752.11	ANKS1B	ANKS1B
ENSG00000185046	chr12	98782126	98782137	12	-	ENST00000549025.6	ANKS1B	ANKS1B
ENSG00000185046	chr12	98782126	98782137	12	-	ENST00000549558.6	ANKS1B	ANKS1B
ENSG00000185046	chr12	98782126	98782137	12	-	ENST00000683438.2	ANKS1B	ANKS1B
ENSG00000185189	chr8	143839172	143839195	24	-	ENST00000442628.7	NRBP2	NRBP2
ENSG00000185189	chr8	143839172	143839195	24	-	ENST00000529747.5	NRBP2	NRBP2
ENSG00000185189	chr8	143839172	143839195	24	-	ENST00000533093.5	NRBP2	NRBP2
ENSG00000185515	chrX	155072327	155072343	17	+	ENST00000330045.12	BRCC3	BRCC3
ENSG00000185515	chrX	155072327	155072343	17	+	ENST00000369462.5	BRCC3	BRCC3
ENSG00000185515	chrX	155073411	155073431	21	+	ENST00000399026.1	BRCC3	BRCC3
ENSG00000186073	chr15	36645283	36645287	5	+	ENST00000647059.1	CDIN1	CDIN1
ENSG00000186153	chr16	78145917	78145933	17	+	ENST00000565791.1	WWOX	WWOX
ENSG00000186654	chr22	44736772	44736786	15	+	ENST00000457960.5	PRR5	PRR5
ENSG00000187239	chr9	129915966	129915980	15	-	ENST00000446176.7	FNBP1	FNBP1
ENSG00000187239	chr9	129915966	129915980	15	-	ENST00000699492.1	FNBP1	FNBP1
ENSG00000187239	chr9	129915966	129915980	15	-	ENST00000703558.1	FNBP1	FNBP1
ENSG00000187239	chr9	129915966	129915980	15	-	ENST00000703559.1	FNBP1	FNBP1
ENSG00000187672	chr3	55985977	55985988	12	-	ENST00000288221.11	ERC2	ERC2
ENSG00000187672	chr3	55985977	55985988	12	-	ENST00000460849.5	ERC2	ERC2
ENSG00000188157	chr1	1051032	1051043	12	+	ENST00000620552.4	AGRN	AGRN
ENSG00000188157	chr1	1051032	1051043	12	+	ENST00000651234.1	AGRN	AGRN
ENSG00000188157	chr1	1051993	1052016	24	+	ENST00000620552.4	AGRN	AGRN
ENSG00000188157	chr1	1051993	1052016	24	+	ENST00000651234.1	AGRN	AGRN
ENSG00000189171	chr1	153627483	153627505	23	-	ENST00000476133.6	S100A13	S100A13
ENSG00000196352	chr1	207339397	207339417	21	+	ENST00000314754.12	CD55	CD55
ENSG00000196352	chr1	207339397	207339417	21	+	ENST00000367063.6	CD55	CD55
ENSG00000196352	chr1	207339397	207339417	21	+	ENST00000367064.9	CD55	CD55
ENSG00000196352	chr1	207339397	207339417	21	+	ENST00000695823.1	CD55	CD55
ENSG00000196367	chr7	98945930	98945950	21	+	ENST00000456197.2	TRRAP	TRRAP
ENSG00000196628	chr18	55321670	55321694	25	-	ENST00000637923.2	TCF4	TCF4
ENSG00000196776	chr3	108050578	108050602	25	-	ENST00000361309.6	CD47	CD47
ENSG00000196776	chr3	108050578	108050602	25	-	ENST00000398258.7	CD47	CD47
ENSG00000196776	chr3	108058337	108058361	25	-	ENST00000398258.7	CD47	CD47
ENSG00000196923	chr5	177491404	177491420	17	-	ENST00000359895.6	PDLIM7	PDLIM7
ENSG00000196924	chrX	154357251	154357274	24	-	ENST00000369850.10	FLNA	FLNA
ENSG00000196924	chrX	154357251	154357274	24	-	ENST00000369856.8	FLNA	FLNA
ENSG00000196924	chrX	154357251	154357274	24	-	ENST00000676696.1	FLNA	FLNA
ENSG00000197779	chrX	47836970	47836987	18	+	ENST00000376950.4	ZNF81	ZNF81
ENSG00000198053	chr20	1894783	1894796	14	+	ENST00000356025.7	SIRPA	SIRPA
ENSG00000198053	chr20	1927875	1927899	25	+	ENST00000356025.7	SIRPA	SIRPA
ENSG00000198053	chr20	1927875	1927899	25	+	ENST00000358771.5	SIRPA	SIRPA
ENSG00000198053	chr20	1927875	1927899	25	+	ENST00000400068.7	SIRPA	SIRPA
ENSG00000198160	chr1	66940028	66940052	25	+	ENST00000355356.3	MIER1	MIER1
ENSG00000198160	chr1	66940028	66940052	25	+	ENST00000357692.6	MIER1	MIER1
ENSG00000198160	chr1	66940028	66940052	25	+	ENST00000371012.6	MIER1	MIER1
ENSG00000198160	chr1	66940028	66940052	25	+	ENST00000371014.5	MIER1	MIER1
ENSG00000198160	chr1	66940028	66940052	25	+	ENST00000371018.7	MIER1	MIER1
ENSG00000198160	chr1	66940028	66940052	25	+	ENST00000401041.6	MIER1	MIER1
ENSG00000198160	chr1	66984572	66984592	21	+	ENST00000371014.5	MIER1	MIER1
ENSG00000198399	chr2	24360304	24360309	6	-	ENST00000361999.7	ITSN2	ITSN2
ENSG00000198400	chr1	156837209	156837225	17	+	ENST00000530298.5	NTRK1	NTRK1
ENSG00000198400	chr1	156874383	156874400	18	+	ENST00000524377.7	NTRK1	NTRK1
ENSG00000198400	chr1	156879349	156879362	14	+	ENST00000531606.2	NTRK1	NTRK1
ENSG00000198513	chr14	50629995	50630009	15	+	ENST00000358385.12	ATL1	ATL1
ENSG00000198755	chr6	35468420	35468439	20	+	ENST00000478340.2	RPL10A	RPL10A
ENSG00000198818	chr6	166331385	166331407	23	-	ENST00000478705.5	SFT2D1	SFT2D1
ENSG00000198818	chr6	166331385	166331407	23	-	ENST00000487841.5	SFT2D1	SFT2D1
ENSG00000204262	chr2	189104264	189104277	14	-	ENST00000374866.9	COL5A2	COL5A2
ENSG00000204262	chr2	189104264	189104277	14	-	ENST00000618828.1	COL5A2	COL5A2
ENSG00000204843	chr2	74363614	74363628	15	-	ENST00000633691.1	DCTN1	DCTN1
ENSG00000204843	chr2	74372928	74372948	21	-	ENST00000361874.8	DCTN1	DCTN1
ENSG00000204843	chr2	74372928	74372948	21	-	ENST00000409438.5	DCTN1	DCTN1
ENSG00000204843	chr2	74372928	74372948	21	-	ENST00000409868.5	DCTN1	DCTN1
ENSG00000204843	chr2	74372928	74372948	21	-	ENST00000477966.1	DCTN1	DCTN1
ENSG00000204843	chr2	74372928	74372948	21	-	ENST00000633691.1	DCTN1	DCTN1
ENSG00000204843	chr2	74374323	74374340	18	-	ENST00000361874.8	DCTN1	DCTN1
ENSG00000204843	chr2	74374323	74374340	18	-	ENST00000409868.5	DCTN1	DCTN1
ENSG00000204843	chr2	74376742	74376762	21	-	ENST00000361874.8	DCTN1	DCTN1
ENSG00000204843	chr2	74376742	74376762	21	-	ENST00000409868.5	DCTN1	DCTN1
ENSG00000205726	chr21	33802430	33802444	15	+	ENST00000381291.8	ITSN1	ITSN1
ENSG00000205726	chr21	33802430	33802444	15	+	ENST00000381318.8	ITSN1	ITSN1
ENSG00000221926	chr17	15677274	15677277	4	-	ENST00000582182.6	TRIM16	TRIM16
ENSG00000221926	chr17	15682854	15682879	26	-	ENST00000336708.11	TRIM16	TRIM16
ENSG00000229117	chr12	56116775	56116799	25	+	ENST00000501597.3	RPL41	RPL41
ENSG00000229117	chr12	56117189	56117211	23	+	ENST00000358888.7	RPL41	RPL41
ENSG00000229117	chr12	56117189	56117211	23	+	ENST00000501597.3	RPL41	RPL41
ENSG00000229117	chr12	56117189	56117211	23	+	ENST00000546485.5	RPL41	RPL41
ENSG00000229117	chr12	56117189	56117211	23	+	ENST00000546591.6	RPL41	RPL41
ENSG00000230590	chrX	74292326	74292351	26	-	ENST00000660224.1	FTX	FTX
ENSG00000232973	chr2	38108073	38108080	8	+	ENST00000413828.3	CYP1B1-AS1	CYP1B1-AS1
ENSG00000235162	chr12	105348602	105348626	25	+	ENST00000443585.6	C12orf75	C12orf75
ENSG00000235162	chr12	105348602	105348626	25	+	ENST00000549934.2	C12orf75	C12orf75
ENSG00000235162	chr12	105348602	105348626	25	+	ENST00000612117.4	C12orf75	C12orf75
ENSG00000235703	chrX	149940156	149940163	8	+	ENST00000444489.5	EOLA2-DT	EOLA2-DT
ENSG00000251364	chr11	7465753	7465774	22	-	ENST00000533684.1	SYT9-AS1	SYT9-AS1
ENSG00000255794	chr12	97463279	97463289	11	+	ENST00000662330.1	RMST	RMST
ENSG00000258890	chr17	64532988	64533008	21	+	ENST00000580285.1	CEP95	CEP95
ENSG00000259673	chr15	67521519	67521541	23	-	ENST00000658166.1	IQCH-AS1	IQCH-AS1
ENSG00000266173	chr17	63741741	63741761	21	-	ENST00000245865.10	STRADA	STRADA
ENSG00000291133	chr7	35106044	35106068	25	-	ENST00000458672.5		
ENSG00000291133	chr7	35106044	35106068	25	-	ENST00000691326.1		
ENSG00000291133	chr7	35183501	35183525	25	-	ENST00000687539.1		
ENSG00000291133	chr7	35183501	35183525	25	-	ENST00000692280.1		
ENSG00000291133	chr7	35183501	35183525	25	-	ENST00000693278.2		
