gene_id	seqnames	start	end	width	strand	isoform_id	gene_name	ensembl_gene_name
ENSG00000100150	chr22	31753971	31753996	26	+	ENST00000382112.8	DEPDC5	DEPDC5
ENSG00000100150	chr22	31753974	31753996	23	+	ENST00000400248.7	DEPDC5	DEPDC5
ENSG00000100150	chr22	31753974	31753996	23	+	ENST00000400248.7	DEPDC5	DEPDC5
ENSG00000100150	chr22	31753974	31753996	23	+	ENST00000400248.7	DEPDC5	DEPDC5
ENSG00000100150	chr22	31753977	31753996	20	+	ENST00000646515.1	DEPDC5	DEPDC5
ENSG00000100150	chr22	31753977	31753996	20	+	ENST00000646515.1	DEPDC5	DEPDC5
ENSG00000100150	chr22	31753977	31753996	20	+	ENST00000646515.1	DEPDC5	DEPDC5
ENSG00000100150	chr22	31765046	31765060	15	+	ENST00000642551.1	DEPDC5	DEPDC5
ENSG00000100150	chr22	31765046	31765060	15	+	ENST00000642551.1	DEPDC5	DEPDC5
ENSG00000100150	chr22	31765046	31765060	15	+	ENST00000642551.1	DEPDC5	DEPDC5
ENSG00000100239	chr22	50419442	50419462	21	+	ENST00000401672.7	PPP6R2	PPP6R2
ENSG00000100239	chr22	50419442	50419462	21	+	ENST00000401672.7	PPP6R2	PPP6R2
ENSG00000100239	chr22	50419442	50419462	21	+	ENST00000401672.7	PPP6R2	PPP6R2
ENSG00000100280	chr22	29329712	29329720	9	-	ENST00000357586.7	AP1B1	AP1B1
ENSG00000100280	chr22	29329712	29329720	9	-	ENST00000357586.7	AP1B1	AP1B1
ENSG00000100280	chr22	29329712	29329720	9	-	ENST00000357586.7	AP1B1	AP1B1
ENSG00000100280	chr22	29339754	29339774	21	-	ENST00000357586.7	AP1B1	AP1B1
ENSG00000100280	chr22	29339754	29339774	21	-	ENST00000357586.7	AP1B1	AP1B1
ENSG00000100280	chr22	29339754	29339774	21	-	ENST00000357586.7	AP1B1	AP1B1
ENSG00000100354	chr22	40251179	40251200	22	+	ENST00000301923.13	TNRC6B	TNRC6B
ENSG00000100354	chr22	40251179	40251200	22	+	ENST00000301923.13	TNRC6B	TNRC6B
ENSG00000100354	chr22	40251179	40251200	22	+	ENST00000301923.13	TNRC6B	TNRC6B
ENSG00000100354	chr22	40251179	40251200	22	+	ENST00000335727.13	TNRC6B	TNRC6B
ENSG00000100354	chr22	40251179	40251200	22	+	ENST00000335727.13	TNRC6B	TNRC6B
ENSG00000100354	chr22	40251179	40251200	22	+	ENST00000335727.13	TNRC6B	TNRC6B
ENSG00000100354	chr22	40251179	40251200	22	+	ENST00000454349.7	TNRC6B	TNRC6B
ENSG00000100354	chr22	40251179	40251200	22	+	ENST00000454349.7	TNRC6B	TNRC6B
ENSG00000100354	chr22	40251179	40251200	22	+	ENST00000454349.7	TNRC6B	TNRC6B
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000395606.5	DDHD1	DDHD1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000395606.5	DDHD1	DDHD1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000395606.5	DDHD1	DDHD1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000674014.1	DDHD1	DDHD1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000674014.1	DDHD1	DDHD1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000674014.1	DDHD1	DDHD1
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000281129.7	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000281129.7	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000281129.7	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000554502.5	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000554502.5	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000554502.5	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000555265.6	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000555265.6	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000555265.6	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000556061.5	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000556061.5	CEP128	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000556061.5	CEP128	CEP128
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000381269.6	SLC8A3	SLC8A3
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000381269.6	SLC8A3	SLC8A3
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000381269.6	SLC8A3	SLC8A3
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000528359.6	SLC8A3	SLC8A3
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000528359.6	SLC8A3	SLC8A3
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000528359.6	SLC8A3	SLC8A3
ENSG00000100697	chr14	95092569	95092593	25	-	ENST00000696734.1	DICER1	DICER1
ENSG00000100697	chr14	95092569	95092593	25	-	ENST00000696734.1	DICER1	DICER1
ENSG00000100697	chr14	95092569	95092593	25	-	ENST00000696734.1	DICER1	DICER1
ENSG00000100726	chr16	1507306	1507325	20	+	ENST00000497339.6	TELO2	TELO2
ENSG00000100726	chr16	1507306	1507325	20	+	ENST00000497339.6	TELO2	TELO2
ENSG00000100726	chr16	1507306	1507325	20	+	ENST00000497339.6	TELO2	TELO2
ENSG00000100767	chr14	73237580	73237592	13	+	ENST00000216658.9	PAPLN	PAPLN
ENSG00000100767	chr14	73237580	73237592	13	+	ENST00000216658.9	PAPLN	PAPLN
ENSG00000100767	chr14	73237580	73237592	13	+	ENST00000216658.9	PAPLN	PAPLN
ENSG00000100796	chr14	91458859	91458869	11	-	ENST00000555718.5	PPP4R3A	PPP4R3A
ENSG00000100796	chr14	91458859	91458869	11	-	ENST00000555718.5	PPP4R3A	PPP4R3A
ENSG00000100796	chr14	91458859	91458869	11	-	ENST00000555718.5	PPP4R3A	PPP4R3A
ENSG00000100796	chr14	91510529	91510554	26	-	ENST00000557018.5	PPP4R3A	PPP4R3A
ENSG00000100796	chr14	91510529	91510554	26	-	ENST00000557018.5	PPP4R3A	PPP4R3A
ENSG00000100796	chr14	91510529	91510554	26	-	ENST00000557018.5	PPP4R3A	PPP4R3A
ENSG00000101040	chr20	47356657	47356670	14	-	ENST00000461685.5	ZMYND8	ZMYND8
ENSG00000101040	chr20	47356657	47356670	14	-	ENST00000461685.5	ZMYND8	ZMYND8
ENSG00000101040	chr20	47356657	47356670	14	-	ENST00000461685.5	ZMYND8	ZMYND8
ENSG00000101181	chr20	62183042	62183057	16	+	ENST00000471352.5	MTG2	MTG2
ENSG00000101181	chr20	62183042	62183057	16	+	ENST00000471352.5	MTG2	MTG2
ENSG00000101181	chr20	62183042	62183057	16	+	ENST00000471352.5	MTG2	MTG2
ENSG00000101181	chr20	62183051	62183057	7	+	ENST00000448254.1	MTG2	MTG2
ENSG00000101181	chr20	62183051	62183057	7	+	ENST00000448254.1	MTG2	MTG2
ENSG00000101181	chr20	62183051	62183057	7	+	ENST00000448254.1	MTG2	MTG2
ENSG00000101181	chr20	62188790	62188805	16	+	ENST00000448254.1	MTG2	MTG2
ENSG00000101181	chr20	62188790	62188805	16	+	ENST00000448254.1	MTG2	MTG2
ENSG00000101181	chr20	62188790	62188805	16	+	ENST00000448254.1	MTG2	MTG2
ENSG00000101181	chr20	62199119	62199130	12	+	ENST00000448254.1	MTG2	MTG2
ENSG00000101181	chr20	62199119	62199130	12	+	ENST00000448254.1	MTG2	MTG2
ENSG00000101181	chr20	62199119	62199130	12	+	ENST00000448254.1	MTG2	MTG2
ENSG00000101474	chr20	24964375	24964398	24	-	ENST00000451442.5	APMAP	APMAP
ENSG00000101474	chr20	24964375	24964398	24	-	ENST00000451442.5	APMAP	APMAP
ENSG00000101474	chr20	24964375	24964398	24	-	ENST00000451442.5	APMAP	APMAP
ENSG00000101654	chr18	13726704	13726729	26	+	ENST00000592764.5	RNMT	RNMT
ENSG00000101654	chr18	13726704	13726729	26	+	ENST00000592764.5	RNMT	RNMT
ENSG00000101654	chr18	13726704	13726729	26	+	ENST00000592764.5	RNMT	RNMT
ENSG00000101972	chrX	123962094	123962106	13	+	ENST00000435215.5	STAG2	STAG2
ENSG00000101972	chrX	123962094	123962106	13	+	ENST00000435215.5	STAG2	STAG2
ENSG00000101972	chrX	123962094	123962106	13	+	ENST00000435215.5	STAG2	STAG2
ENSG00000102886	chr16	30111388	30111396	9	-	ENST00000566613.1	GDPD3	GDPD3
ENSG00000102886	chr16	30111388	30111396	9	-	ENST00000566613.1	GDPD3	GDPD3
ENSG00000102886	chr16	30111388	30111396	9	-	ENST00000566613.1	GDPD3	GDPD3
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000267836.10	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000267836.10	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000267836.10	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000324324.12	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000324324.12	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000324324.12	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561151.1	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561151.1	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561151.1	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561351.5	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561351.5	MYEF2	MYEF2
ENSG00000104177	chr15	48166121	48166128	8	-	ENST00000561351.5	MYEF2	MYEF2
ENSG00000104866	chr19	45141418	45141441	24	+	ENST00000422370.2	PPP1R37	PPP1R37
ENSG00000104866	chr19	45141418	45141441	24	+	ENST00000422370.2	PPP1R37	PPP1R37
ENSG00000104866	chr19	45141418	45141441	24	+	ENST00000422370.2	PPP1R37	PPP1R37
ENSG00000104953	chr19	2987356	2987372	17	+	ENST00000246112.9	TLE6	TLE6
ENSG00000104953	chr19	2987356	2987372	17	+	ENST00000246112.9	TLE6	TLE6
ENSG00000104953	chr19	2987356	2987372	17	+	ENST00000246112.9	TLE6	TLE6
ENSG00000105221	chr19	40242056	40242069	14	-	ENST00000596634.5	AKT2	AKT2
ENSG00000105221	chr19	40242056	40242069	14	-	ENST00000596634.5	AKT2	AKT2
ENSG00000105221	chr19	40242056	40242069	14	-	ENST00000596634.5	AKT2	AKT2
ENSG00000105357	chr19	50224154	50224177	24	+	ENST00000425460.6	MYH14	MYH14
ENSG00000105357	chr19	50224154	50224177	24	+	ENST00000425460.6	MYH14	MYH14
ENSG00000105357	chr19	50224154	50224177	24	+	ENST00000425460.6	MYH14	MYH14
ENSG00000105357	chr19	50224154	50224177	24	+	ENST00000599920.5	MYH14	MYH14
ENSG00000105357	chr19	50224154	50224177	24	+	ENST00000599920.5	MYH14	MYH14
ENSG00000105357	chr19	50224154	50224177	24	+	ENST00000599920.5	MYH14	MYH14
ENSG00000105397	chr19	10350947	10350968	22	-	ENST00000527481.3	TYK2	TYK2
ENSG00000105397	chr19	10350947	10350968	22	-	ENST00000527481.3	TYK2	TYK2
ENSG00000105397	chr19	10350947	10350968	22	-	ENST00000527481.3	TYK2	TYK2
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000585420.5	GCDH	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000585420.5	GCDH	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000585420.5	GCDH	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000590627.5	GCDH	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000590627.5	GCDH	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000590627.5	GCDH	GCDH
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000615435.2	KCNN1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000615435.2	KCNN1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000615435.2	KCNN1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000682733.1	KCNN1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000682733.1	KCNN1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000682733.1	KCNN1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000683930.1	KCNN1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000683930.1	KCNN1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000683930.1	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000222249.13	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000222249.13	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000222249.13	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000682733.1	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000682733.1	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000682733.1	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000683930.1	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000683930.1	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000683930.1	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000684775.1	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000684775.1	KCNN1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000684775.1	KCNN1	KCNN1
ENSG00000105792	chr7	90306901	90306905	5	+	ENST00000427396.5	CFAP69	CFAP69
ENSG00000105792	chr7	90306901	90306905	5	+	ENST00000427396.5	CFAP69	CFAP69
ENSG00000105792	chr7	90306901	90306905	5	+	ENST00000427396.5	CFAP69	CFAP69
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000402050.7	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000402050.7	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000402050.7	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000438376.6	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000438376.6	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000438376.6	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000486730.1	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000486730.1	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000486730.1	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000611775.4	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000611775.4	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000611775.4	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000623361.3	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000623361.3	IQCE	IQCE
ENSG00000106012	chr7	2601441	2601464	24	+	ENST00000623361.3	IQCE	IQCE
ENSG00000106012	chr7	2607124	2607131	8	+	ENST00000486730.1	IQCE	IQCE
ENSG00000106012	chr7	2607124	2607131	8	+	ENST00000486730.1	IQCE	IQCE
ENSG00000106012	chr7	2607124	2607131	8	+	ENST00000486730.1	IQCE	IQCE
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000394926.7	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000394926.7	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000394926.7	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000481272.6	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000481272.6	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000481272.6	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000484973.5	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000484973.5	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000484973.5	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000495708.5	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000495708.5	FSD1L	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000495708.5	FSD1L	FSD1L
ENSG00000106772	chr9	76637539	76637549	11	-	ENST00000466266.6	PRUNE2	PRUNE2
ENSG00000106772	chr9	76637539	76637549	11	-	ENST00000466266.6	PRUNE2	PRUNE2
ENSG00000106772	chr9	76637539	76637549	11	-	ENST00000466266.6	PRUNE2	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000424866.1	PRUNE2	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000424866.1	PRUNE2	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000424866.1	PRUNE2	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000426088.5	PRUNE2	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000426088.5	PRUNE2	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000426088.5	PRUNE2	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000443509.6	PRUNE2	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000443509.6	PRUNE2	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000443509.6	PRUNE2	PRUNE2
ENSG00000106976	chr9	128234021	128234024	4	+	ENST00000635859.1	DNM1	DNM1
ENSG00000106976	chr9	128234021	128234024	4	+	ENST00000635859.1	DNM1	DNM1
ENSG00000106976	chr9	128234021	128234024	4	+	ENST00000635859.1	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000341179.11	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000341179.11	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000341179.11	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000372923.8	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000372923.8	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000372923.8	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000393594.7	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000393594.7	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000393594.7	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000463998.3	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000463998.3	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000463998.3	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000475805.5	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000475805.5	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000475805.5	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000482638.6	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000482638.6	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000482638.6	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000627543.2	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000627543.2	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000627543.2	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000706053.1	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000706053.1	DNM1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000706053.1	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000341179.11	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000341179.11	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000341179.11	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000372923.8	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000372923.8	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000372923.8	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000393594.7	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000393594.7	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000393594.7	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000475805.5	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000475805.5	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000475805.5	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000627543.2	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000627543.2	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000627543.2	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000628346.2	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000628346.2	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000628346.2	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000706053.1	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000706053.1	DNM1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000706053.1	DNM1	DNM1
ENSG00000107099	chr9	273084	273100	17	+	ENST00000495184.5	DOCK8	DOCK8
ENSG00000107099	chr9	273084	273100	17	+	ENST00000495184.5	DOCK8	DOCK8
ENSG00000107099	chr9	273084	273100	17	+	ENST00000495184.5	DOCK8	DOCK8
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000341511.11	ABCA2	ABCA2
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000341511.11	ABCA2	ABCA2
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000341511.11	ABCA2	ABCA2
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000614293.5	ABCA2	ABCA2
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000614293.5	ABCA2	ABCA2
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000614293.5	ABCA2	ABCA2
ENSG00000107371	chr9	37784721	37784745	25	-	ENST00000465860.6	EXOSC3	EXOSC3
ENSG00000107371	chr9	37784721	37784745	25	-	ENST00000465860.6	EXOSC3	EXOSC3
ENSG00000107371	chr9	37784721	37784745	25	-	ENST00000465860.6	EXOSC3	EXOSC3
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000224721.12	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000224721.12	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000224721.12	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000299366.11	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000299366.11	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000299366.11	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000442677.4	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000442677.4	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000442677.4	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000461841.7	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000461841.7	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000461841.7	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000466757.8	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000466757.8	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000466757.8	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000616684.4	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000616684.4	CDH23	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000616684.4	CDH23	CDH23
ENSG00000107736	chr10	71734656	71734658	3	+	ENST00000224721.12	CDH23	CDH23
ENSG00000107736	chr10	71734656	71734658	3	+	ENST00000224721.12	CDH23	CDH23
ENSG00000107736	chr10	71734656	71734658	3	+	ENST00000224721.12	CDH23	CDH23
ENSG00000107863	chr10	24605767	24605774	8	-	ENST00000612832.4	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24605767	24605774	8	-	ENST00000612832.4	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24605767	24605774	8	-	ENST00000612832.4	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000376410.7	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000376410.7	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000376410.7	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000396432.7	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000396432.7	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000396432.7	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000476499.1	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000476499.1	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000476499.1	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000612832.4	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000612832.4	ARHGAP21	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000612832.4	ARHGAP21	ARHGAP21
ENSG00000108370	chr17	65137592	65137597	6	+	ENST00000577186.1	RGS9	RGS9
ENSG00000108370	chr17	65137592	65137597	6	+	ENST00000577186.1	RGS9	RGS9
ENSG00000108370	chr17	65137592	65137597	6	+	ENST00000577186.1	RGS9	RGS9
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000348066.8	CAMTA2	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000348066.8	CAMTA2	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000348066.8	CAMTA2	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000361571.9	CAMTA2	CAMTA2
