"gene","gene_name","logFC","logCPM","F","PValue","FDR","median_tx_length","median_gc_pct","n_transcripts","max_tx_length"
"ENSG00000160410","SHKBP1",-1.81602458916464,5.63408036520466,111.772399715759,1.19185391943149e-07,2.06857598707044e-06,767,61.48,28,2341
"ENSG00000132964","CDK8",2.4015810910278,3.48376296377601,111.693462352952,1.20034826851634e-07,2.08084154657547e-06,1850,43.48,11,3065
"ENSG00000166321","NUDT13",2.65654487924575,1.86274040750049,112.171232620816,1.21446255053383e-07,2.10280873209414e-06,2010,44.59,8,2258
"ENSG00000259112","NDUFC2-KCTD14",-4.45467683395405,4.89797594711132,111.647028550965,1.22218986180026e-07,2.11260809162116e-06,548,57.97,4,656
"ENSG00000198453","ZNF568",2.86548129178059,3.57890424697101,111.344709221856,1.22302025470077e-07,2.11260809162116e-06,3178,43.29,21,9868
"ENSG00000146067","FAM193B",1.80094648655012,4.11778826327417,111.23597765085,1.22637374418079e-07,2.11589382442743e-06,705,60.25,19,4604
"ENSG00000111452","ADGRD1",3.83002059114811,3.35895398193763,111.352302996971,1.23352244572596e-07,2.12571202556014e-06,726.5,55.54,16,7085
"ENSG00000103126","AXIN1",3.09418810154711,2.95829289731438,111.163612869481,1.24316403941024e-07,2.13979793749255e-06,3324,63.5,5,6340
"ENSG00000244165","P2RY11",2.87172739902058,1.89536424321203,111.768507702548,1.24752976845707e-07,2.14478024697354e-06,1171,63.06,2,1788
"ENSG00000138398","PPIG",1.38753030997149,6.82408038056435,110.705691974837,1.25890962126249e-07,2.16179544975098e-06,2947.5,37.32,22,7445
"ENSG00000125386","FAM193A",1.49333826190059,4.9140002050578,110.667141522642,1.26199154651275e-07,2.16453820665993e-06,4110,52.97,11,5522
"ENSG00000160216","AGPAT3",1.69829066674178,5.59974626515152,110.60284736108,1.26587717200304e-07,2.1686513855032e-06,963.5,58.38,18,6565
"ENSG00000133460","SLC2A11",2.2083169006471,5.77340387296632,110.442065829729,1.27657636239286e-07,2.18441394217435e-06,1048,56.08,23,3264
"ENSG00000104859","CLASRP",2.4733523053126,3.95597255029269,110.432741108898,1.27936535284935e-07,2.18487418022028e-06,616,59.86,16,2769
"ENSG00000170837","GPR27",2.42478529798713,2.61084523433593,110.577608364136,1.28054823819171e-07,2.18487418022028e-06,2642,56.89,1,2642
"ENSG00000165269","AQP7",3.37290092336786,1.59542757115219,112.713355681752,1.28134126077806e-07,2.18487418022028e-06,973,57.57,19,3064
"ENSG00000130921","MTRFR",1.48946146925488,6.04851407749563,110.297417867376,1.28585071159765e-07,2.1900020472409e-06,1930.5,49.59,10,3819
"ENSG00000126777","KTN1",1.72038623114433,7.22192886583931,110.273784535721,1.28741128321235e-07,2.1901014116631e-06,1712,37.36,25,6241
"ENSG00000127585","FBXL16",4.06965254198276,2.88148779632644,110.939907389858,1.28893354832815e-07,2.19013545467087e-06,2394,65.4,4,3519
"ENSG00000115207","GTF3C2",-1.58885250037325,6.62088490835696,110.061011237205,1.30180057654644e-07,2.20942381903033e-06,762,52.48,13,3992
"ENSG00000130714","POMT1",-1.69131137292382,6.86962352825298,109.837730342994,1.31701942435959e-07,2.23265420787656e-06,1244,56.85,77,5233
"ENSG00000172197","MBOAT1",1.85955821266911,4.56075717388977,109.715632900843,1.32635949893501e-07,2.24356616418125e-06,4325,45.34,1,4325
"ENSG00000158321","AUTS2",2.6617250284429,5.42053540157771,109.70737222939,1.32653407882861e-07,2.24356616418125e-06,957.5,53.49,34,7469
"ENSG00000022267","FHL1",-2.75161430679208,8.51730500693826,109.548740484691,1.33695854814588e-07,2.25857690306128e-06,814.5,52.11,36,2878
"ENSG00000112796","ENPP5",-2.99443127361226,5.873397003664,109.239675752891,1.35950296942695e-07,2.29400391102726e-06,2544,38.21,3,3845
"ENSG00000277258","PCGF2",3.31936522012858,3.4217981159515,109.33420216972,1.36178802087692e-07,2.29520318570689e-06,1534,58.39,7,3062
"ENSG00000138767","CNOT6L",1.95287645414792,4.36004490325655,109.165648548628,1.36538922795601e-07,2.29861542198276e-06,1907.5,42.39,8,8843
"ENSG00000102900","NUP93",-1.63176522521533,7.06280119824821,109.044377807918,1.37279706586847e-07,2.30842081006879e-06,590,48.81,21,8257
"ENSG00000168890","TMEM150A",-2.1671510381986,5.35300305877247,108.993277296282,1.37696609307334e-07,2.31276367176455e-06,868,59,12,2323
"ENSG00000008735","MAPK8IP2",3.43729247022908,3.09179910076481,109.049580784662,1.38961971602128e-07,2.33133093669439e-06,5648,63.11,2,5700
"ENSG00000104237","RP1",4.76100642956776,6.87535783956481,108.781834623534,1.39243159334315e-07,2.33336324130458e-06,1543.5,44.36,8,7071
"ENSG00000178691","SUZ12",2.94112441546226,5.00295480033777,108.719444601208,1.39758318982704e-07,2.33930715550958e-06,2936,38.49,4,4495
"ENSG00000185404","SP140L",3.23621800190052,2.8571555078869,108.780691837532,1.41192229084513e-07,2.35770536992076e-06,1754,46.81,10,3070
"ENSG00000114738","MAPKAPK3",-2.26616797210705,6.96800238972589,108.503934636534,1.4123783775373e-07,2.35770536992076e-06,1016.5,57.08,8,2988
"ENSG00000130749","ZC3H4",2.13847856402015,3.87294569033032,108.523604619276,1.41342649928715e-07,2.35770536992076e-06,3259,59.9,5,6143
"ENSG00000167548","KMT2D",2.4664424229723,5.55527511736618,108.3964511372,1.42092268704566e-07,2.36750078336441e-06,1434,58.61,35,20686
"ENSG00000273611","ZNHIT3",1.71536003715265,5.78809434179884,108.350270767696,1.4238199845582e-07,2.36962004051073e-06,826.5,46.56,12,4420
"ENSG00000011258","MBTD1",2.31985309788087,4.07496281755615,108.139537849241,1.44214809245779e-07,2.39605889597073e-06,2163,39.89,7,5365
"ENSG00000198848","CES1",-5.42843916534372,6.1716994916097,108.329160587016,1.44299314813245e-07,2.39605889597073e-06,659,52.98,9,2178
"ENSG00000154978","VOPP1",2.10119053589676,6.62380257529582,108.059424027613,1.44583964096899e-07,2.39805416674481e-06,610,58.39,17,2939
"ENSG00000072210","ALDH3A2",-1.79537863445129,7.63296078445925,107.933752282834,1.45547650440235e-07,2.41129454064566e-06,1967.5,44.57,42,5084
"ENSG00000163812","ZDHHC3",-1.55599116719799,6.45110926098248,107.784316510671,1.46713069490237e-07,2.42509387299703e-06,1030.5,52.35,12,12594
"ENSG00000115268","RPS15",2.0097091227576,9.19366372119585,107.783118653179,1.46713272239754e-07,2.42509387299703e-06,550,61.95,13,1602
"ENSG00000176406","RIMS2",3.54002056858894,6.77535287381592,107.615706723655,1.48038483703717e-07,2.44422769412965e-06,6129,41.69,31,7711
"ENSG00000114302","PRKAR2A",1.43256913417869,5.89037378524942,107.472451311333,1.49155987843273e-07,2.45989269996276e-06,1994,46.88,17,6492
"ENSG00000147724","FAM135B",4.90527290962591,3.28349071813325,108.502821099638,1.49445661823519e-07,2.4618850889549e-06,684,45.7,11,7401
"ENSG00000204178","MACO1",2.19089278444788,4.35255409958198,107.157516366122,1.51827155483519e-07,2.49829356635917e-06,3090.5,43.61,4,3940
"ENSG00000176887","SOX11",2.62831589155466,5.46733695559539,107.070626479673,1.52445629588502e-07,2.50564242815194e-06,9002,48.61,1,9002
"ENSG00000269955","FMC1-LUC7L2",-2.92573835892981,3.94786964834704,107.131987766862,1.53256539742522e-07,2.51613411363314e-06,1661,46.78,1,1661
"ENSG00000180481","GLIPR1L2",3.38145152899066,2.18575979709422,107.825913495039,1.53496894144932e-07,2.51724546652301e-06,1816,38.36,4,2590
"ENSG00000092978","GPATCH2",1.6095694115886,4.28687359707215,106.876933035131,1.54104878559279e-07,2.52437643204014e-06,715,38.21,5,5859
"ENSG00000166925","TSC22D4",2.57394465933627,4.92160480993392,106.813291167372,1.54597321052272e-07,2.52960083459154e-06,1270,64.8,6,2318
"ENSG00000204869","IGFL4",2.356329741506,5.19696734150481,106.75467820366,1.55041851620826e-07,2.53309213120519e-06,906,47.19,4,2719
"ENSG00000172992","DCAKD",-1.73569152622914,7.00297815796586,106.713388513975,1.55321892548842e-07,2.53309213120519e-06,1812,57.4,33,2452
"ENSG00000154582","ELOC",1.53709277168278,6.22823520639939,106.711428967164,1.5533194082567e-07,2.53309213120519e-06,1709,37.94,15,5877
"ENSG00000148700","ADD3",-1.81990512127567,8.37164587554991,106.580381082948,1.56423283066309e-07,2.5480391551103e-06,631,42.18,20,4413
"ENSG00000078804","TP53INP2",2.20720716167011,5.6584254715892,106.472131839994,1.57390476154287e-07,2.5609327587649e-06,2247.5,60.83,4,4127
"ENSG00000145113","MUC4",3.27189968025234,1.43586740368466,108.717384436102,1.59490218096803e-07,2.59220500516532e-06,3963,57.6,22,16756
"ENSG00000005893","LAMP2",-2.13364765405269,8.35009812011386,106.189430757134,1.59738401518413e-07,2.59334761217923e-06,2893,39.83,5,6535
"ENSG00000137868","STRA6",-3.73272153474425,8.60420339899915,105.975221388809,1.6159803234893e-07,2.62062037109572e-06,2237.5,61.13,22,2887
"ENSG00000231887","PRH1",2.05120441558029,3.51015076734695,105.924905323966,1.62429316607071e-07,2.6311744520161e-06,533,43.75,9,712
"ENSG00000174444","RPL4",1.36533519991674,8.86384337590955,105.672665441612,1.64245558737051e-07,2.65764262023026e-06,671,47.55,17,2741
"ENSG00000156194","PPEF2",5.05373616662597,3.95985710871756,105.892061958491,1.66093039986593e-07,2.68455701769904e-06,590,47.18,7,4163
"ENSG00000148341","SH3GLB2",2.37852466875424,3.84935715620853,105.435350627876,1.66701254599006e-07,2.6895993604403e-06,1390,62.13,12,4828
"ENSG00000165732","DDX21",1.77108634809651,5.65006791158254,105.393520623711,1.66773977765144e-07,2.6895993604403e-06,4131,41.32,12,4776
"ENSG00000115457","IGFBP2",4.27866571181105,7.32466540962258,105.36634396435,1.67005322104831e-07,2.69035424416169e-06,846,60.17,5,4414
"ENSG00000198208","RPS6KL1",2.04668869631664,4.24097975956237,105.355481980965,1.67268955511496e-07,2.69162704459393e-06,1436.5,59.83,16,5456
"ENSG00000198816","ZNF358",2.4306125473236,4.29418662935486,105.289510550887,1.67899946803658e-07,2.6988019012685e-06,1315,66.38,2,1968
"ENSG00000112531","QKI",2.29233474045398,6.01037189559589,105.229919957211,1.68236539943776e-07,2.70123404828228e-06,954,43.05,17,9384
"ENSG00000162878","PKDCC",2.9853751903368,4.38617676951432,105.229180343103,1.6851186706087e-07,2.70267822869134e-06,773,60.75,9,2490
"ENSG00000138738","PRDM5",1.96469936785764,3.538656510165,105.118815340191,1.69626521940593e-07,2.71658843751868e-06,1146.5,44.2,12,5207
"ENSG00000126005","MMP24OS",2.2141212137056,4.04402388574522,105.090867946331,1.69777472513325e-07,2.71658843751868e-06,768.5,52.06,12,1695
"ENSG00000214279","SCART1",3.07811474205808,3.22174689982302,105.179566483254,1.6993817511606e-07,2.71658843751868e-06,4732.5,58.62,6,4929
"ENSG00000090470","PDCD7",2.63386633753807,4.25050996792202,104.92136878511,1.71340000422016e-07,2.73599766281771e-06,557,52.1,3,2823
"ENSG00000171291","ZNF439",3.84974570131093,2.91631578152067,105.152404380248,1.73185119305723e-07,2.76243528923209e-06,2396.5,46.25,6,2622
"ENSG00000064651","SLC12A2",2.28964397103261,5.38028920468321,104.631557730958,1.7385578181145e-07,2.76911718593324e-06,3635,38.97,8,6874
"ENSG00000147642","SYBU",-1.94062028421191,5.26113685148802,104.613229614077,1.74014733206964e-07,2.76911718593324e-06,680.5,51.54,38,3435
"ENSG00000056487","PHF21B",3.89260868460228,3.24549437474374,104.866507528397,1.74323418211763e-07,2.76911718593324e-06,662,61.13,12,3976
"ENSG00000079313","REXO1",4.44820543407182,2.92819164685044,105.539528835782,1.74363781925147e-07,2.76911718593324e-06,994.5,64.36,8,4609
"ENSG00000175166","PSMD2",-2.22264157390427,8.83722877549855,104.360801299625,1.76365713392566e-07,2.79786260669229e-06,698.5,51.68,20,2913
"ENSG00000176731","RBIS",1.80477351227213,5.32086671505688,103.976660778443,1.8018251563471e-07,2.85530532112873e-06,586,36.18,13,887
"ENSG00000119669","IRF2BPL",3.3808361851358,4.23708459993823,103.724538933308,1.83081903476623e-07,2.89810105405613e-06,4166,62.84,1,4166
"ENSG00000153391","INO80C",2.24299424948138,5.20043035269839,103.555036345528,1.84404348249863e-07,2.91586875611145e-06,594.5,50.7,12,3245
"ENSG00000170142","UBE2E1",3.01905417992521,4.47857567400481,103.514137441184,1.85034071390476e-07,2.92265625872346e-06,857,41.49,11,1783
"ENSG00000171055","FEZ2",2.31738538385415,5.0816693112912,103.350491119207,1.86494835158567e-07,2.94254134391424e-06,1151,39.56,16,4495
"ENSG00000144596","GRIP2",2.98764974878699,1.09729618713897,106.1422070346,1.87333433339802e-07,2.95257743206591e-06,4116,57.79,7,7977
"ENSG00000148483","TMEM236",3.09223278415074,1.34240662863312,105.440822567755,1.88846435758307e-07,2.97320970509758e-06,5515,39.22,1,5515
"ENSG00000198755","RPL10A",2.21691706238791,8.38289347811892,102.884967451539,1.91258037589909e-07,3.00792980585036e-06,962,55.93,5,1069
"ENSG00000157514","TSC22D3",-2.65313359989245,7.95842714086104,102.695508555656,1.93283025294156e-07,3.03650132086584e-06,691.5,56.34,18,2269
"ENSG00000198198","SZT2",3.1738933352429,6.87372034845485,102.527951688598,1.95079615856129e-07,3.06142703936114e-06,2204,56.09,19,14136
"ENSG00000135677","GNS",-2.34834515016109,8.5281506684945,102.480285393925,1.95592886747439e-07,3.06618139343109e-06,1846,45.09,9,5081
"ENSG00000155966","AFF2",3.42487767704559,3.06013495254279,102.67428019845,1.95930145914174e-07,3.06816927742508e-06,3952,46.3,7,13748
"ENSG00000118412","CASP8AP2",1.43984828171516,5.11637517294901,102.366872810439,1.96909025825701e-07,3.0801895788765e-06,1651.5,38.32,6,6719
"ENSG00000186409","CCDC30",1.64683682366718,4.86273348730474,102.337534524988,1.97237175344119e-07,3.08201584066657e-06,2041.5,41.83,56,6827
"ENSG00000204160","ZDHHC18",2.95846453312552,3.29270801630294,102.400562966227,1.97646768871288e-07,3.08510946828106e-06,1002,56.79,5,5045
"ENSG00000081913","PHLPP1",2.04119007707825,4.33152199684952,102.287481046763,1.97892932374748e-07,3.0856481936807e-06,591,47.04,7,6299
"ENSG00000179869","ABCA13",2.73946413984816,1.30966548449841,103.95419239053,1.99059516885695e-07,3.10052211183392e-06,4377.5,44.81,8,17188
"ENSG00000130045","NXNL2",3.10519769049617,3.8715215621414,102.116908790084,2.0022867393149e-07,3.11540430869498e-06,1071.5,54.87,4,1457
"ENSG00000116871","MAP7D1",2.58548329196031,4.45716095721286,102.050038673843,2.00561919946765e-07,3.11726250629413e-06,945,65.19,13,3456
"ENSG00000171757","LRRC34",3.42165832265239,2.11537136997489,102.855528457637,2.02319985044901e-07,3.14123861764601e-06,834.5,36.33,12,3787
"ENSG00000087111","PIGS",-1.37788651518554,7.12371359231436,101.779139570699,2.03375919350845e-07,3.15427396618721e-06,2290,55.32,35,4430
"ENSG00000087250","MT3",2.69176819105416,4.15450404929183,101.784471150325,2.03674031790654e-07,3.15554060518166e-06,481,59.06,6,1550
"ENSG00000231925","TAPBP",-1.86763636064464,7.87292070685886,101.702902872474,2.04243031574225e-07,3.16099698229367e-06,2951,56.86,26,4133
"ENSG00000136531","SCN2A",2.04862789602359,4.26081898956483,101.643732086226,2.05138150541365e-07,3.1714836656867e-06,8546,39.81,20,11676
"ENSG00000163686","ABHD6",-2.70984728581516,6.51081411336467,101.507960082632,2.06523058253014e-07,3.18291807227327e-06,768,52.15,7,2393
"ENSG00000143450","OAZ3",3.49798940414965,1.45239213202417,104.221209560613,2.06700572454503e-07,3.18291807227327e-06,729,52.81,9,3789
"ENSG00000198625","MDM4",2.11706590441085,6.32810861956757,101.487206627826,2.06723889262174e-07,3.18291807227327e-06,3505.5,42.37,16,10050
"ENSG00000255339","ENSG00000255339",-3.30096640948445,3.56103933819842,101.888320557727,2.0675104015658e-07,3.18291807227327e-06,1234,54.88,5,1952
"ENSG00000182010","RTKN2",2.85061883656908,2.22558929090796,101.878099862255,2.07353921142068e-07,3.1888320847365e-06,2383,36.09,3,6886
"ENSG00000204899","MZT1",1.56109571660692,4.12260922010172,101.244691022525,2.09755234437613e-07,3.22236202620227e-06,2231,31.02,1,2231
"ENSG00000109265","CRACD",2.42388047814521,4.76304739857074,101.212973501343,2.1009521203884e-07,3.22418746980447e-06,2889.5,54.63,10,7044
"ENSG00000104177","MYEF2",1.47014971418575,6.07062321015927,101.03546987902,2.12027379133594e-07,3.25036928654166e-06,868,39.18,15,10137
"ENSG00000197746","PSAP",-2.58352966036002,11.4610681271155,101.016735020245,2.12247174757367e-07,3.25036928654166e-06,538,54.94,4,2748
"ENSG00000025772","TOMM34",-2.74240379817173,6.97050754421085,100.94535576709,2.13125218331737e-07,3.26039093185561e-06,1973,52.36,1,1973
"ENSG00000101474","APMAP",-1.75642212268228,7.88349566516952,100.864849663787,2.14068397011364e-07,3.27138696019778e-06,2159.5,52.02,2,2202
"ENSG00000061936","SFSWAP",1.68736859208476,5.20555183857392,100.84406022098,2.14406319179329e-07,3.2731201333146e-06,2636,52.44,11,5593
"ENSG00000170379","TCAF2",3.14402258166113,3.42358230806835,100.867735516756,2.15294227056522e-07,3.28323696261197e-06,2905.5,57.12,8,5561
"ENSG00000197858","GPAA1",-2.02196328346679,8.04380668322604,100.679433531713,2.16315580383142e-07,3.29536556573231e-06,1992,63.7,72,2833
"ENSG00000100979","PLTP",-3.56947153311754,9.05922815433844,100.543556951104,2.17989596595278e-07,3.31740117824902e-06,1731,59.56,5,2255
"ENSG00000125166","GOT2",-2.29655684512629,8.11344049728399,100.440018457933,2.19257849693206e-07,3.33322230519004e-06,983,51.95,7,2421
"ENSG00000100092","SH3BP1",3.55280882129146,2.28147201283738,101.260309082213,2.19665330554808e-07,3.33593838974849e-06,1055.5,61.61,10,2858
"ENSG00000059573","ALDH18A1",-1.96083468073762,6.84681446171565,100.310083501063,2.20885936759548e-07,3.35098446619922e-06,750,49.36,5,3352
"ENSG00000169926","KLF13",2.73785238314683,3.5361515114156,100.34678842219,2.2122543687112e-07,3.35264619973395e-06,489,57.68,7,6845
"ENSG00000269556","TMEM185A",-1.62633986725953,5.90275612138601,100.119571324667,2.23295110863004e-07,3.37670623281381e-06,810,52.7,10,3742
"ENSG00000075975","MKRN2",-1.73005956278038,6.8018095309756,100.117632520875,2.23304641528183e-07,3.37670623281381e-06,2760,47.64,14,5191
"ENSG00000058453","CROCC",1.64960905424584,4.8517757364664,100.108458707336,2.23507889064087e-07,3.37670623281381e-06,780,67,13,6660
"ENSG00000044115","CTNNA1",-1.77048551888501,8.56932251753458,100.030146775178,2.24402353056346e-07,3.38671004679966e-06,578,47.01,44,3831
"ENSG00000064270","ATP2C2",3.04710136780616,1.45990401625993,101.809433254462,2.24953190505486e-07,3.39151247609046e-06,575,54.96,15,3600
"ENSG00000125375","DMAC2L",1.85954136555774,4.14361676692221,99.8335036018244,2.27176736272233e-07,3.42149756003398e-06,1671,46.44,13,3579
"ENSG00000110906","KCTD10",-1.90866566177013,6.74067942283771,99.7601165876016,2.27881605563323e-07,3.42857164861474e-06,725,50.55,16,5355
"ENSG00000128928","IVD",-1.73187067668566,7.18472501810175,99.7201491311518,2.28397922021512e-07,3.4327972218058e-06,920,53.74,15,4665
"ENSG00000171735","CAMTA1",1.21847151770159,6.36290508403869,99.665441568028,2.29100324495328e-07,3.4365766404659e-06,2142.5,46.9,36,8314
"ENSG00000177025","C19orf18",3.13602944859835,1.47900484170289,101.555974912119,2.29285383031062e-07,3.4365766404659e-06,915,43.72,1,915
"ENSG00000114745","GORASP1",-1.69113217867075,6.51319477477119,99.6403921976254,2.29438601795624e-07,3.4365766404659e-06,2958.5,55.93,58,4813
"ENSG00000142686","C1orf216",-3.22705454784424,6.43704736984425,99.6335674102603,2.29592266123451e-07,3.4365766404659e-06,578,54,3,2628
"ENSG00000182858","ALG12",-1.73950303501913,6.07572564944404,99.5475686297525,2.30667161105358e-07,3.44912465821028e-06,753,59.64,3,5330
"ENSG00000100227","POLDIP3",-2.11156653194652,7.42323639795497,99.498212339668,2.31301028950843e-07,3.45505911995322e-06,2175.5,54.76,8,3491
"ENSG00000105143","SLC1A6",3.74593129220208,1.40060579500598,102.563873297698,2.33006950069224e-07,3.47697883834105e-06,1735,59.03,11,3264
"ENSG00000067992","PDK3",-2.02491167779861,8.1151998082265,99.317864992053,2.33680266395549e-07,3.48266476975143e-06,2994,42.8,6,12720
"ENSG00000091879","ANGPT2",3.28467567440795,1.40563064746896,101.660226536555,2.34095816604449e-07,3.48266476975143e-06,4132.5,41.01,4,5416
"ENSG00000091527","CDV3",1.70433067652975,6.12979788223075,99.2863249701949,2.34104635047424e-07,3.48266476975143e-06,808,46.9,10,3621
"ENSG00000124171","PARD6B",1.30489698434696,5.74397678692667,99.2597588433131,2.34461560710287e-07,3.48441905565268e-06,2550.5,44.96,2,4579
"ENSG00000204469","PRRC2A",2.62029635428729,5.83697163848903,99.2410788301583,2.34789178357237e-07,3.48463741872734e-06,836,57.55,14,6903
"ENSG00000122711","SPINK4",3.64987224164537,2.59633946553652,99.7787329347157,2.34954289224842e-07,3.48463741872734e-06,466,53.11,2,533
"ENSG00000167333","TRIM68",-1.88091196103084,5.18777992025328,99.160357805336,2.35871418299893e-07,3.49468435710786e-06,874,54.38,7,3324
"ENSG00000137941","TTLL7",1.79251193776572,5.14405871994969,99.1047852286982,2.36639083344366e-07,3.50249867622083e-06,2289,36.44,14,8452
"ENSG00000288710","ENSG00000288710",3.29611748765456,1.78151629046955,100.432279471053,2.37659001257143e-07,3.514026956722e-06,1838.5,48.52,2,2273
"ENSG00000122729","ACO1",-1.67064393357649,6.61635178950525,98.9850661512858,2.38179879961303e-07,3.51816055719942e-06,3618,47.71,3,7443
"ENSG00000138083","SIX3",2.39185510358832,6.32384021572976,98.9181362488045,2.39085292297186e-07,3.52721734647576e-06,2713,54.15,1,2713
"ENSG00000151466","SCLT1",1.94210873686389,4.14762881079042,98.9236498284832,2.39276902096476e-07,3.52721734647576e-06,1753.5,41.89,10,3673
"ENSG00000165626","BEND7",2.35285891377984,3.50844562838444,98.9296567269155,2.39611274934392e-07,3.52857856289748e-06,2239,46.28,13,6524
"ENSG00000162825","NBPF20",1.48667882203819,4.96350318943605,98.7106893917001,2.42042136608076e-07,3.56077932352083e-06,19169,48.64,2,19578
"ENSG00000179008","C14orf39",3.12054704306594,2.75081450725607,98.8551109165406,2.43385017369238e-07,3.57692557280859e-06,558,37.55,5,2780
"ENSG00000215045","GRID2IP",2.92465815109748,1.34271077969305,100.454437926303,2.44085601246507e-07,3.58360924528985e-06,3428,65.29,3,4657
"ENSG00000186350","RXRA",2.15372181499898,4.44717197713263,98.5300912935548,2.44682854877949e-07,3.5887639248145e-06,5215,61.99,5,5770
"ENSG00000157933","SKI",3.6725143124037,3.25375567772488,98.633392552161,2.45945155319165e-07,3.6025062900833e-06,448,62.89,5,6083
"ENSG00000168412","MTNR1A",3.59668214878483,1.40797585433414,101.331305509851,2.46114017759995e-07,3.6025062900833e-06,4720.5,49.75,2,8152
"ENSG00000163491","NEK10",2.37547215132898,2.33961784673446,98.6191805128482,2.46583893430208e-07,3.60576387394083e-06,1601,42.87,13,8332
"ENSG00000103528","SYT17",-2.94964159196754,5.38479433727258,98.2912568556156,2.48078181805522e-07,3.62397977208688e-06,869,53.59,9,5092
"ENSG00000163517","HDAC11",-1.89986473696102,5.92579187115332,98.2394534147358,2.48617606159189e-07,3.62822430449932e-06,799,59.94,21,2875
"ENSG00000231738","TSPAN19",2.66696666218453,2.89442100155042,98.2774221330907,2.5001698324863e-07,3.64499759878178e-06,652,35.8,8,3829
"ENSG00000146700","SSC4D",-3.00029581942386,3.13417979082196,98.4445445521375,2.51764737531124e-07,3.66681129716909e-06,2012,61.83,2,2800
"ENSG00000118298","CA14",-2.73786399004779,7.20191528209862,97.9947152363538,2.52145646604252e-07,3.66869399385567e-06,1448,50.87,6,1788
"ENSG00000124614","RPS10",1.94374881978881,8.61348781153271,97.9476948298447,2.52804879729452e-07,3.67461848611733e-06,734,53.45,9,1407
"ENSG00000147459","DOCK5",2.65969003847841,3.74264843030494,97.9436528219419,2.53529447074162e-07,3.67623860766917e-06,914,47.45,12,10246
"ENSG00000132589","FLOT2",-1.69593549444046,7.27181661421937,97.8791808528824,2.53820033504118e-07,3.67623860766917e-06,910.5,58.34,12,2756
"ENSG00000185158","LRRC37B",2.03691386162837,3.74518195095374,97.9093813527084,2.53830637365753e-07,3.67623860766917e-06,748.5,47.18,18,3697
"ENSG00000133740","E2F5",2.76011650587451,3.02906280164314,97.993703354817,2.53924979622941e-07,3.67623860766917e-06,1322.5,38.51,8,5042
"ENSG00000121350","PYROXD1",2.1404658183428,4.67622646542934,97.8045146862266,2.55090935978162e-07,3.68653007711274e-06,1047,36.77,9,4075
"ENSG00000179270","PCARE",3.55594160566893,3.80706190252691,97.8758826455034,2.55141563056915e-07,3.68653007711274e-06,3942,53.56,2,7303
"ENSG00000155256","ZFYVE27",-1.8430558496885,6.70806189991456,97.6939003108314,2.56557895757914e-07,3.70332431906399e-06,2767,58.64,12,3047
"ENSG00000148303","RPL7A",1.88067345752728,8.74645246022939,97.67123634969,2.5688011424983e-07,3.70430779984993e-06,941,51.86,9,1164
"ENSG00000130584","ZBTB46",2.96567015568813,2.51024313682539,97.9466773774144,2.57241481659318e-07,3.70585332125613e-06,2287,61.16,6,5231
"ENSG00000100938","GMPR2",-1.63776713415031,6.36500630168095,97.5572343928861,2.58598760787929e-07,3.72172885836843e-06,735,50.32,29,2160
"ENSG00000152253","SPC25",2.99759106824467,2.51739439472273,97.8406367225169,2.5892274438131e-07,3.72271665713522e-06,675,40.44,4,1342
"ENSG00000266074","BAHCC1",2.63296103538149,2.95256723467174,97.5963583351327,2.59843453299555e-07,3.73227360162977e-06,811,65.55,8,10801
"ENSG00000196911","KPNA5",1.86829921030203,5.98431163433034,97.4131369603672,2.60759358257742e-07,3.73780977793893e-06,2231,38.5,7,11288
"ENSG00000280893","ENSG00000280893",-3.17629345092977,5.02243833631229,97.4462971939265,2.6080194500436e-07,3.73780977793893e-06,2252,61.32,1,2252
"ENSG00000122694","GLIPR2",-2.11197066365476,6.8842820947478,97.3979950372906,2.60998035115017e-07,3.73780977793893e-06,1895,51.11,5,2702
"ENSG00000158850","B4GALT3",-1.87293397443984,6.43975524795677,97.3363709338727,2.61940956264194e-07,3.74763218977006e-06,839,57.89,13,3178
"ENSG00000127948","POR",-2.26534229219231,7.33187250292664,97.2766721723638,2.62842614805725e-07,3.75684556985556e-06,896,60.47,28,3022
"ENSG00000075624","ACTB",-2.48410790129093,12.8112527723343,97.1345751859281,2.65010066445086e-07,3.78223049901279e-06,1300,57.1,23,2554
"ENSG00000108960","MMD",2.44845908881693,5.15171418000319,97.1339908335226,2.65137497084236e-07,3.78223049901279e-06,1619.5,44.15,4,2641
"ENSG00000061938","TNK2",2.61517054647423,3.25254231807512,97.1904772789669,2.65402464129697e-07,3.78230940815919e-06,1048,65.85,31,5940
"ENSG00000188895","MSL1",1.73665960860483,5.10047265160681,97.0731771500888,2.66068770114751e-07,3.78794518130129e-06,1401,47.05,11,5035
"ENSG00000114650","SCAP",-1.79310550980262,7.44767225075683,97.0505027518847,2.66317567105688e-07,3.78794518130129e-06,636,58.62,14,4254
"ENSG00000224531","SMIM13",2.76187848509763,4.09521244401679,97.026465336013,2.67178941092131e-07,3.79649296508984e-06,3069,41.35,2,4887
"ENSG00000169871","TRIM56",1.61260369603812,6.54719291723139,96.874427208096,2.69060571862941e-07,3.81950737798425e-06,932,56.55,4,10910
"ENSG00000170927","PKHD1",3.86661957600614,1.8844336672547,98.8806204015798,2.70668366934342e-07,3.83859350343946e-06,13930,46.4,2,16271
