seqnames	start	end	width	strand	isoform_id	gene_id	gene_name
chr2	227325168	227325188	21	-	ENST00000668704	MFF-DT	MFF-DT
chr3	23888238	23888261	24	+	ENST00000452012	UBE2E1	UBE2E1
chr3	33373578	33373601	24	+	ENST00000497411	FBXL2	FBXL2
chr3	37011820	37011840	21	+	ENST00000454028	MLH1	MLH1
chr3	69937822	69937835	14	+	ENST00000429090	MITF	MITF
chr3	77527403	77527414	12	+	ENST00000332191	ROBO2	ROBO2
chr3	77527403	77527414	12	+	ENST00000471893	ROBO2	ROBO2
chr3	77527403	77527414	12	+	ENST00000475334	ROBO2	ROBO2
chr3	77527403	77527414	12	+	ENST00000602589	ROBO2	ROBO2
chr3	77527403	77527414	12	+	ENST00000696574	ROBO2	ROBO2
chr3	77527403	77527414	12	+	ENST00000696593	ROBO2	ROBO2
chr3	77527403	77527414	12	+	ENST00000696629	ROBO2	ROBO2
chr3	77527403	77527414	12	+	ENST00000696630	ROBO2	ROBO2
chr3	77527403	77527414	12	+	ENST00000696631	ROBO2	ROBO2
chr3	77607798	77607811	14	+	ENST00000602589	ROBO2	ROBO2
chr3	99794230	99794242	13	+	ENST00000452013	COL8A1	COL8A1
chr3	107247064	107247088	25	+	ENST00000651804	DUBR	DUBR
chr3	113602402	113602428	27	+	ENST00000463226	SIDT1	SIDT1
chr3	113615063	113615077	15	+	ENST00000393830	SIDT1	SIDT1
chr3	113615063	113615077	15	+	ENST00000463226	SIDT1	SIDT1
chr3	128726352	128726359	8	+	ENST00000491681	RAB7A	RAB7A
chr3	141903728	141903748	21	+	ENST00000482635	ATP1B3	ATP1B3
chr3	141916555	141916574	20	+	ENST00000465172	ATP1B3	ATP1B3
chr3	141916555	141916574	20	+	ENST00000487199	ATP1B3	ATP1B3
chr3	149167215	149167240	26	+	ENST00000478525	HPS3	HPS3
chr3	156681166	156681189	24	+	ENST00000495891	TIPARP	TIPARP
chr3	170038199	170038215	17	+	ENST00000482813	GPR160	GPR160
chr3	184188664	184188670	7	+	ENST00000473311	ABCF3	ABCF3
chr3	184189255	184189277	23	+	ENST00000292808	ABCF3	ABCF3
chr3	184189255	184189277	23	+	ENST00000429586	ABCF3	ABCF3
chr3	184189255	184189277	23	+	ENST00000472608	ABCF3	ABCF3
chr3	184189255	184189277	23	+	ENST00000473311	ABCF3	ABCF3
chr3	184834649	184834660	12	+	ENST00000445089	VPS8	VPS8
chr3	184843240	184843245	6	+	ENST00000625842	VPS8	VPS8
chr3	184869523	184869528	6	+	ENST00000421069	VPS8	VPS8
chr3	184900921	184900931	11	+	ENST00000421069	VPS8	VPS8
chr3	197835797	197835822	26	+	ENST00000494069	LRCH3	LRCH3
chr3	197870160	197870176	17	+	ENST00000461674	LRCH3	LRCH3
chr3	28059242	28059268	27	-	ENST00000356047	LINC01967	LINC01967
chr3	28059242	28059268	27	-	ENST00000437506	LINC01967	LINC01967
chr3	48440096	48440119	24	-	ENST00000412398	CCDC51	CCDC51
chr3	56751118	56751132	15	-	ENST00000468727	ARHGEF3	ARHGEF3
chr3	69224683	69224690	8	-	ENST00000460709	FRMD4B	FRMD4B
chr3	69249226	69249248	23	-	ENST00000398540	FRMD4B	FRMD4B
chr3	69249226	69249248	23	-	ENST00000460709	FRMD4B	FRMD4B
chr3	69249226	69249248	23	-	ENST00000470070	FRMD4B	FRMD4B
chr3	69249226	69249248	23	-	ENST00000473029	FRMD4B	FRMD4B
chr3	69249226	69249248	23	-	ENST00000483668	FRMD4B	FRMD4B
chr3	69249226	69249248	23	-	ENST00000493880	FRMD4B	FRMD4B
chr3	78647629	78647655	27	-	ENST00000436010	ROBO1	ROBO1
chr3	78647629	78647655	27	-	ENST00000464233	ROBO1	ROBO1
chr3	78647629	78647655	27	-	ENST00000498428	ROBO1	ROBO1
chr3	78693348	78693356	9	-	ENST00000467549	ROBO1	ROBO1
chr3	78693348	78693356	9	-	ENST00000484514	ROBO1	ROBO1
chr3	78693348	78693356	9	-	ENST00000495273	ROBO1	ROBO1
chr3	78693348	78693356	9	-	ENST00000618846	ROBO1	ROBO1
chr3	108050578	108050602	25	-	ENST00000361309	CD47	CD47
chr3	108050578	108050602	25	-	ENST00000398258	CD47	CD47
chr3	108050578	108050602	25	-	ENST00000517766	CD47	CD47
chr3	108058337	108058361	25	-	ENST00000398258	CD47	CD47
chr3	113978309	113978331	23	-	ENST00000460813	CCDC191	CCDC191
chr3	121481572	121481596	25	-	ENST00000474243	POLQ	POLQ
chr3	126155499	126155503	5	-	ENST00000490367	ALDH1L1	ALDH1L1
chr3	129561034	129561056	23	-	ENST00000506979	PLXND1	PLXND1
chr3	139375598	139375614	17	-	ENST00000515006	COPB2	COPB2
chr3	160357489	160357499	11	-	ENST00000472555	IFT80	IFT80
chr3	167687687	167687693	7	-	ENST00000492139	PDCD10	PDCD10
chr3	167734459	167734482	24	-	ENST00000487947	PDCD10	PDCD10
chr3	167734806	167734832	27	-	ENST00000464360	PDCD10	PDCD10
chr3	183015551	183015566	16	-	ENST00000495767	MCCC1	MCCC1
chr3	194437556	194437573	18	-	ENST00000439040	ATP13A3	ATP13A3
chr3	194437556	194437573	18	-	ENST00000642744	ATP13A3	ATP13A3
chr3	194437556	194437573	18	-	ENST00000645319	ATP13A3	ATP13A3
chr3	194437556	194437573	18	-	ENST00000645538	ATP13A3	ATP13A3
chr3	194437556	194437573	18	-	ENST00000645621	ATP13A3	ATP13A3
chr3	194437556	194437573	18	-	ENST00000687055	ATP13A3	ATP13A3
chr3	194437556	194437573	18	-	ENST00000690810	ATP13A3	ATP13A3
chr3	194447096	194447115	20	-	ENST00000485194	ATP13A3	ATP13A3
chr3	197926097	197926105	9	-	ENST00000416896	IQCG	IQCG
chr4	932517	932540	24	+	ENST00000622959	TMEM175	TMEM175
chr4	952367	952389	23	+	ENST00000514546	TMEM175	TMEM175
chr4	1001982	1002003	22	+	ENST00000502910	IDUA	IDUA
chr4	1737241	1737261	21	+	ENST00000650779	TACC3	TACC3
chr4	2907830	2907844	15	+	ENST00000536424	ADD1	ADD1
chr4	38020677	38020695	19	+	ENST00000510573	TBC1D1	TBC1D1
chr4	38044474	38044490	17	+	ENST00000443855	TBC1D1	TBC1D1
chr4	38125111	38125131	21	+	ENST00000508802	TBC1D1	TBC1D1
chr4	39182548	39182563	16	+	ENST00000506503	WDR19	WDR19
chr4	39205563	39205572	10	+	ENST00000505055	WDR19	WDR19
chr4	52712501	52712527	27	+	ENST00000444958	DANCR	DANCR
chr4	52712501	52712527	27	+	ENST00000676262	DANCR	DANCR
chr4	52712501	52712527	27	+	ENST00000676450	DANCR	DANCR
chr4	52712504	52712527	24	+	ENST00000675988	DANCR	DANCR
chr4	70784866	70784879	14	+	ENST00000504805	RUFY3	RUFY3
chr4	75516772	75516789	18	+	ENST00000504218	THAP6	THAP6
chr4	87976930	87976949	20	+	ENST00000683087	SPP1	SPP1
chr4	148072358	148072376	19	+	ENST00000510076	ARHGAP10	ARHGAP10
chr4	7983547	7983554	8	-	ENST00000341937	ABLIM2	ABLIM2
chr4	7983547	7983554	8	-	ENST00000361581	ABLIM2	ABLIM2
chr4	7983547	7983554	8	-	ENST00000361737	ABLIM2	ABLIM2
chr4	7983547	7983554	8	-	ENST00000407564	ABLIM2	ABLIM2
chr4	7983547	7983554	8	-	ENST00000447017	ABLIM2	ABLIM2
chr4	7983547	7983554	8	-	ENST00000505872	ABLIM2	ABLIM2
chr4	7983547	7983554	8	-	ENST00000512594	ABLIM2	ABLIM2
chr4	7983547	7983554	8	-	ENST00000514025	ABLIM2	ABLIM2
chr4	7983547	7983554	8	-	ENST00000545242	ABLIM2	ABLIM2
chr4	7983547	7983554	8	-	ENST00000676532	ABLIM2	ABLIM2
chr4	7983547	7983554	8	-	ENST00000710854	ABLIM2	ABLIM2
chr4	8158680	8158689	10	-	ENST00000505872	ABLIM2	ABLIM2
chr4	10116651	10116673	23	-	ENST00000699797	WDR1	WDR1
chr4	15638690	15638694	5	-	ENST00000510802	FBXL5	FBXL5
chr4	15971067	15971082	16	-	ENST00000675377	PROM1	PROM1
chr4	15971067	15971082	16	-	ENST00000675613	PROM1	PROM1
chr4	15979881	15979904	24	-	ENST00000447510	PROM1	PROM1
chr4	15979881	15979904	24	-	ENST00000503884	PROM1	PROM1
chr4	15979881	15979904	24	-	ENST00000505450	PROM1	PROM1
chr4	15979881	15979904	24	-	ENST00000508167	PROM1	PROM1
chr4	15979881	15979904	24	-	ENST00000510224	PROM1	PROM1
chr4	15979881	15979904	24	-	ENST00000513946	PROM1	PROM1
chr4	15979881	15979904	24	-	ENST00000540805	PROM1	PROM1
chr4	15979881	15979904	24	-	ENST00000675377	PROM1	PROM1
chr4	15980277	15980301	25	-	ENST00000513946	PROM1	PROM1
chr4	16035735	16035761	27	-	ENST00000447510	PROM1	PROM1
chr4	16035735	16035761	27	-	ENST00000510224	PROM1	PROM1
chr4	16035735	16035761	27	-	ENST00000539194	PROM1	PROM1
chr4	16035735	16035761	27	-	ENST00000675377	PROM1	PROM1
chr4	16898354	16898378	25	-	ENST00000504189	LDB2	LDB2
chr4	39458891	39458894	4	-	ENST00000503277	RPL9	RPL9
chr4	39458891	39458897	7	-	ENST00000645585	RPL9	RPL9
chr4	39458891	39458915	25	-	ENST00000437992	RPL9	RPL9
chr4	39458891	39458915	25	-	ENST00000503040	RPL9	RPL9
chr4	39458891	39458915	25	-	ENST00000645894	RPL9	RPL9
chr4	76145555	76145577	23	-	ENST00000502850	NUP54	NUP54
chr4	76145555	76145577	23	-	ENST00000695546	NUP54	NUP54
chr4	76145555	76145577	23	-	ENST00000695555	NUP54	NUP54
chr4	89759274	89759293	20	-	ENST00000674129	SNCA	SNCA
chr4	99910349	99910375	27	-	ENST00000398991	DNAJB14	DNAJB14
chr4	99924791	99924815	25	-	ENST00000610281	DNAJB14	DNAJB14
chr4	102285949	102285973	25	-	ENST00000424970	SLC39A8	SLC39A8
chr4	102285949	102285973	25	-	ENST00000682243	SLC39A8	SLC39A8
chr4	102285949	102285973	25	-	ENST00000682549	SLC39A8	SLC39A8
chr4	102285949	102285973	25	-	ENST00000683462	SLC39A8	SLC39A8
chr4	102285949	102285973	25	-	ENST00000683706	SLC39A8	SLC39A8
chr4	102285949	102285973	25	-	ENST00000683916	SLC39A8	SLC39A8
chr4	102285949	102285973	25	-	ENST00000684386	SLC39A8	SLC39A8
chr4	105386613	105386636	24	-	ENST00000503171	PPA2	PPA2
chr4	105396326	105396334	9	-	ENST00000510015	PPA2	PPA2
chr4	105438015	105438036	22	-	ENST00000513649	PPA2	PPA2
chr4	105449350	105449371	22	-	ENST00000515567	PPA2	PPA2
chr4	120821171	120821176	6	-	ENST00000502409	PRDM5	PRDM5
chr4	139453685	139453711	27	-	ENST00000692258	RAB33B-AS1	RAB33B-AS1
chr4	146707169	146707188	20	-	ENST00000504272	TTC29	TTC29
chr4	146909223	146909249	27	-	ENST00000515315	TTC29	TTC29
chr4	146945031	146945048	18	-	ENST00000515315	TTC29	TTC29
chr4	168396099	168396124	26	-	ENST00000505863	DDX60L	DDX60L
chr4	168456039	168456059	21	-	ENST00000505863	DDX60L	DDX60L
chr4	175960744	175960759	16	-	ENST00000509865	GPM6A	GPM6A
chr4	176002309	176002332	24	-	ENST00000280187	GPM6A	GPM6A
chr5	914559	914577	19	+	ENST00000510412	TRIP13	TRIP13
chr5	21459560	21459584	25	+	ENST00000449061	GUSBP1	GUSBP1
chr5	32059332	32059356	25	+	ENST00000513184	PDZD2	PDZD2
chr5	32586492	32586501	10	+	ENST00000510442	SUB1	SUB1
chr5	34896770	34896778	9	+	ENST00000502674	TTC23L	TTC23L
chr5	35771736	35771756	21	+	ENST00000637061	SPEF2	SPEF2
chr5	36606995	36607014	20	+	ENST00000681814	SLC1A3	SLC1A3
chr5	40972587	40972594	8	+	ENST00000696442	C7	C7
chr5	71634943	71634952	10	+	ENST00000683403	MCCC2	MCCC2
chr5	71640545	71640561	17	+	ENST00000682231	MCCC2	MCCC2
chr5	81073199	81073222	24	+	ENST00000514946	RASGRF2	RASGRF2
chr5	96662475	96662497	23	+	ENST00000512620	CAST	CAST
chr5	96736172	96736187	16	+	ENST00000508117	CAST	CAST
chr5	96741342	96741358	17	+	ENST00000437034	CAST	CAST
chr5	108748967	108748993	27	+	ENST00000502752	FER	FER
chr5	119475706	119475727	22	+	ENST00000414835	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000442060	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000509514	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000510025	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000515235	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000515320	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000643250	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000644146	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000645832	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000646058	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000646355	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000646554	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000646590	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000647335	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000647342	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000682445	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000682531	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000682626	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000682996	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000683265	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000683371	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000683936	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000683974	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000684160	HSD17B4	HSD17B4
chr5	119475706	119475727	22	+	ENST00000684214	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000414835	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000442060	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000509514	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000510025	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000513628	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000515320	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000643250	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000645099	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000645702	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000645832	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000646058	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000646355	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000646554	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000647335	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000647342	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000682445	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000682626	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000682996	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000683371	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000683390	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000683996	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000684160	HSD17B4	HSD17B4
chr5	119492100	119492124	25	+	ENST00000684214	HSD17B4	HSD17B4
chr5	119515027	119515046	20	+	ENST00000683974	HSD17B4	HSD17B4
chr5	134142721	134142747	27	+	ENST00000519447	TCF7	TCF7
chr5	154039058	154039066	9	+	ENST00000519928	MFAP3	MFAP3
chr5	178036012	178036036	25	+	ENST00000398106	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000507848	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000511189	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000650646	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000650901	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000651248	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000651413	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000651447	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000651496	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000651508	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000651697	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000651840	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000651969	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000652167	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000652181	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000652262	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000652338	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000652372	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000652571	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000652694	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000652706	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000652760	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000652765	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000661980	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000662167	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000663123	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000663505	FAM153CP	FAM153CP
chr5	178036012	178036036	25	+	ENST00000669380	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000398106	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000507848	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000511189	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000650646	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000650901	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000651248	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000651398	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000651413	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000651447	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000651496	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000651508	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000651697	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000651828	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000651840	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000651969	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000652167	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000652181	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000652262	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000652338	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000652372	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000652571	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000652694	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000652706	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000652760	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000652765	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000661980	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000662167	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000663505	FAM153CP	FAM153CP
chr5	178039387	178039411	25	+	ENST00000669380	FAM153CP	FAM153CP
chr5	55669596	55669620	25	-	ENST00000503891	SLC38A9	SLC38A9
chr5	62389027	62389052	26	-	ENST00000651114	DIMT1	DIMT1
chr5	62398511	62398536	26	-	ENST00000681272	DIMT1	DIMT1
chr5	81467017	81467041	25	-	ENST00000504174	SSBP2	SSBP2
chr5	88684658	88684681	24	-	ENST00000669424	LINC00461	LINC00461
chr5	131971747	131971759	13	-	ENST00000651086	ACSL6	ACSL6
chr5	131971747	131971759	13	-	ENST00000651454	ACSL6	ACSL6
chr5	132764039	132764064	26	-	ENST00000620483	SEPTIN8	SEPTIN8
chr5	133224190	133224216	27	-	ENST00000265342	FSTL4	FSTL4
chr5	133224190	133224216	27	-	ENST00000509525	FSTL4	FSTL4
chr5	140561844	140561849	6	-	ENST00000354402	APBB3	APBB3
chr5	140561844	140561849	6	-	ENST00000357560	APBB3	APBB3
chr5	140561844	140561849	6	-	ENST00000358580	APBB3	APBB3
chr5	176350728	176350737	10	-	ENST00000506983	KIAA1191	KIAA1191
chr5	176969283	176969291	9	-	ENST00000509236	UIMC1	UIMC1
chr5	177312731	177312757	27	-	ENST00000513063	MXD3	MXD3
chr5	177491404	177491420	17	-	ENST00000359895	PDLIM7	PDLIM7
chr5	177491404	177491420	17	-	ENST00000493815	PDLIM7	PDLIM7
chr5	177492413	177492435	23	-	ENST00000506537	PDLIM7	PDLIM7
chr5	177516919	177516935	17	-	ENST00000512431	DDX41	DDX41
chr5	177516919	177516945	27	-	ENST00000507955	DDX41	DDX41
chr5	177516919	177516945	27	-	ENST00000629036	DDX41	DDX41
chr5	179865254	179865266	13	-	ENST00000524222	TBC1D9B	TBC1D9B
chr5	179873119	179873135	17	-	ENST00000521669	TBC1D9B	TBC1D9B
chr5	179893209	179893233	25	-	ENST00000524222	TBC1D9B	TBC1D9B
chr6	292540	292560	21	+	ENST00000603726	DUSP22	DUSP22
chr6	3012544	3012561	18	+	ENST00000426637	NQO2	NQO2
chr6	7599673	7599680	8	+	ENST00000634363	SNRNP48	SNRNP48
chr6	7605398	7605421	24	+	ENST00000634363	SNRNP48	SNRNP48
chr6	10529812	10529836	25	+	ENST00000461400	GCNT2	GCNT2
chr6	13184799	13184820	22	+	ENST00000406205	PHACTR1	PHACTR1
chr6	26409894	26409914	21	+	ENST00000289361	BTN3A1	BTN3A1
chr6	26409894	26409914	21	+	ENST00000414912	BTN3A1	BTN3A1
chr6	26409894	26409914	21	+	ENST00000425234	BTN3A1	BTN3A1
chr6	26409894	26409914	21	+	ENST00000476549	BTN3A1	BTN3A1
chr6	26410006	26410032	27	+	ENST00000289361	BTN3A1	BTN3A1
chr6	26410006	26410032	27	+	ENST00000414912	BTN3A1	BTN3A1
chr6	26410006	26410032	27	+	ENST00000425234	BTN3A1	BTN3A1
chr6	26410006	26410032	27	+	ENST00000476549	BTN3A1	BTN3A1
chr6	26411109	26411135	27	+	ENST00000082468	BTN3A1	BTN3A1
chr6	26411109	26411135	27	+	ENST00000289361	BTN3A1	BTN3A1
chr6	26411109	26411135	27	+	ENST00000414912	BTN3A1	BTN3A1
chr6	26411109	26411135	27	+	ENST00000425234	BTN3A1	BTN3A1
chr6	26411109	26411135	27	+	ENST00000476549	BTN3A1	BTN3A1
chr6	26411109	26411135	27	+	ENST00000502361	BTN3A1	BTN3A1
chr6	26411555	26411581	27	+	ENST00000082468	BTN3A1	BTN3A1
chr6	26411555	26411581	27	+	ENST00000289361	BTN3A1	BTN3A1
chr6	26411555	26411581	27	+	ENST00000414912	BTN3A1	BTN3A1
chr6	26411555	26411581	27	+	ENST00000425234	BTN3A1	BTN3A1
chr6	26411555	26411581	27	+	ENST00000476549	BTN3A1	BTN3A1
chr6	31934283	31934299	17	+	ENST00000485690	C2	C2
chr6	43502283	43502293	11	+	ENST00000372454	TJAP1	TJAP1
chr6	87322609	87322632	24	+	ENST00000608525	SMIM8	SMIM8
chr6	87322620	87322632	13	+	ENST00000369572	SMIM8	SMIM8
chr6	87330692	87330712	21	+	ENST00000392863	SMIM8	SMIM8
chr6	87330692	87330712	21	+	ENST00000608868	SMIM8	SMIM8
chr6	125252022	125252036	15	+	ENST00000304877	TPD52L1	TPD52L1
chr6	131160175	131160198	24	+	ENST00000543815	AKAP7	AKAP7
chr6	143333282	143333293	12	+	ENST00000447498	AIG1	AIG1
chr6	143334078	143334095	18	+	ENST00000275235	AIG1	AIG1
chr6	150823654	150823676	23	+	ENST00000358517	PLEKHG1	PLEKHG1
chr6	150823654	150823676	23	+	ENST00000475490	PLEKHG1	PLEKHG1
chr6	150823654	150823676	23	+	ENST00000644968	PLEKHG1	PLEKHG1
chr6	150823654	150823676	23	+	ENST00000696526	PLEKHG1	PLEKHG1
chr6	163428995	163429017	23	+	ENST00000545346	QKI	QKI
chr6	163478780	163478802	23	+	ENST00000537124	QKI	QKI
chr6	163534982	163534984	3	+	ENST00000545346	QKI	QKI
chr6	163563444	163563454	11	+	ENST00000537041	QKI	QKI
chr6	2954703	2954709	7	-	ENST00000646775	SERPINB6	SERPINB6
chr6	2955652	2955670	19	-	ENST00000646688	SERPINB6	SERPINB6
chr6	2955655	2955670	16	-	ENST00000644777	SERPINB6	SERPINB6
chr6	2970696	2970714	19	-	ENST00000645580	SERPINB6	SERPINB6
chr6	4127814	4127831	18	-	ENST00000495548	ECI2	ECI2
chr6	7295088	7295102	15	-	ENST00000397511	SSR1	SSR1
chr6	7295088	7295102	15	-	ENST00000474597	SSR1	SSR1
chr6	13316682	13316708	27	-	ENST00000416436	TBC1D7	TBC1D7
chr6	13316698	13316708	11	-	ENST00000379291	TBC1D7	TBC1D7
chr6	17898168	17898180	13	-	ENST00000259711	KIF13A	KIF13A
chr6	17898168	17898180	13	-	ENST00000378814	KIF13A	KIF13A
chr6	17898168	17898180	13	-	ENST00000378826	KIF13A	KIF13A
chr6	17898168	17898180	13	-	ENST00000378843	KIF13A	KIF13A
chr6	17898168	17898180	13	-	ENST00000505588	KIF13A	KIF13A
chr6	17898168	17898180	13	-	ENST00000636847	KIF13A	KIF13A
chr6	17987054	17987077	24	-	ENST00000505588	KIF13A	KIF13A
chr6	24870866	24870889	24	-	ENST00000259698	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000378023	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000510784	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000538035	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000540914	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000613507	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000643623	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000643898	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000644411	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000644621	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000645100	RIPOR2	RIPOR2
chr6	24870866	24870889	24	-	ENST00000647136	RIPOR2	RIPOR2
chr6	27132525	27132548	24	-	ENST00000606923	H2BC11	H2BC11
chr6	29613461	29613485	25	-	ENST00000494634	GABBR1	GABBR1
chr6	29621804	29621817	14	-	ENST00000477029	GABBR1	GABBR1
chr6	29621814	29621817	4	-	ENST00000485508	GABBR1	GABBR1
