gene_id	seqnames	start	end	width	strand	isoform_id	gene_name
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000392955.7	ABLIM1
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000392955.7	ABLIM1
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000533213.7	ABLIM1
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000533213.7	ABLIM1
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000533213.7	ABLIM1
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000651023.2	ABLIM1
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000651023.2	ABLIM1
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000651023.2	ABLIM1
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000707119.1	ABLIM1
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000707119.1	ABLIM1
ENSG00000099204	chr10	114440082	114440089	8	-	ENST00000707119.1	ABLIM1
ENSG00000099204	chr10	114768061	114768061	1	-	ENST00000651092.1	ABLIM1
ENSG00000099204	chr10	114768061	114768061	1	-	ENST00000651092.1	ABLIM1
ENSG00000099204	chr10	114768061	114768061	1	-	ENST00000651092.1	ABLIM1
ENSG00000099331	chr19	17206774	17206784	11	+	ENST00000597073.5	MYO9B
ENSG00000099331	chr19	17206774	17206784	11	+	ENST00000597073.5	MYO9B
ENSG00000099331	chr19	17206774	17206784	11	+	ENST00000597073.5	MYO9B
ENSG00000099954	chr22	17534744	17534747	4	+	ENST00000342247.10	CECR2
ENSG00000099954	chr22	17534744	17534747	4	+	ENST00000342247.10	CECR2
ENSG00000099954	chr22	17534744	17534747	4	+	ENST00000342247.10	CECR2
ENSG00000099991	chr22	24011348	24011367	20	+	ENST00000405822.6	CABIN1
ENSG00000099991	chr22	24011348	24011367	20	+	ENST00000405822.6	CABIN1
ENSG00000099991	chr22	24011348	24011367	20	+	ENST00000405822.6	CABIN1
ENSG00000100239	chr22	50419442	50419462	21	+	ENST00000401672.7	PPP6R2
ENSG00000100239	chr22	50419442	50419462	21	+	ENST00000401672.7	PPP6R2
ENSG00000100239	chr22	50419442	50419462	21	+	ENST00000401672.7	PPP6R2
ENSG00000100280	chr22	29329712	29329720	9	-	ENST00000357586.7	AP1B1
ENSG00000100280	chr22	29329712	29329720	9	-	ENST00000357586.7	AP1B1
ENSG00000100280	chr22	29329712	29329720	9	-	ENST00000357586.7	AP1B1
ENSG00000100280	chr22	29339754	29339774	21	-	ENST00000357586.7	AP1B1
ENSG00000100280	chr22	29339754	29339774	21	-	ENST00000357586.7	AP1B1
ENSG00000100280	chr22	29339754	29339774	21	-	ENST00000357586.7	AP1B1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000395606.5	DDHD1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000395606.5	DDHD1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000395606.5	DDHD1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000674014.1	DDHD1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000674014.1	DDHD1
ENSG00000100523	chr14	53103031	53103051	21	-	ENST00000674014.1	DDHD1
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000281129.7	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000281129.7	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000281129.7	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000554502.5	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000554502.5	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000554502.5	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000555265.6	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000555265.6	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000555265.6	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000556061.5	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000556061.5	CEP128
ENSG00000100629	chr14	80559279	80559302	24	-	ENST00000556061.5	CEP128
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000381269.6	SLC8A3
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000381269.6	SLC8A3
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000381269.6	SLC8A3
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000528359.6	SLC8A3
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000528359.6	SLC8A3
ENSG00000100678	chr14	70055796	70055813	18	-	ENST00000528359.6	SLC8A3
ENSG00000100796	chr14	91458859	91458869	11	-	ENST00000555718.5	PPP4R3A
ENSG00000100796	chr14	91458859	91458869	11	-	ENST00000555718.5	PPP4R3A
ENSG00000100796	chr14	91458859	91458869	11	-	ENST00000555718.5	PPP4R3A
ENSG00000100796	chr14	91510529	91510554	26	-	ENST00000557018.5	PPP4R3A
ENSG00000100796	chr14	91510529	91510554	26	-	ENST00000557018.5	PPP4R3A
ENSG00000100796	chr14	91510529	91510554	26	-	ENST00000557018.5	PPP4R3A
ENSG00000101040	chr20	47356657	47356670	14	-	ENST00000461685.5	ZMYND8
ENSG00000101040	chr20	47356657	47356670	14	-	ENST00000461685.5	ZMYND8
ENSG00000101040	chr20	47356657	47356670	14	-	ENST00000461685.5	ZMYND8
ENSG00000101181	chr20	62183042	62183057	16	+	ENST00000471352.5	MTG2
ENSG00000101181	chr20	62183042	62183057	16	+	ENST00000471352.5	MTG2
ENSG00000101181	chr20	62183042	62183057	16	+	ENST00000471352.5	MTG2
ENSG00000101181	chr20	62183051	62183057	7	+	ENST00000448254.1	MTG2
ENSG00000101181	chr20	62183051	62183057	7	+	ENST00000448254.1	MTG2
ENSG00000101181	chr20	62183051	62183057	7	+	ENST00000448254.1	MTG2
ENSG00000101181	chr20	62188790	62188805	16	+	ENST00000448254.1	MTG2
ENSG00000101181	chr20	62188790	62188805	16	+	ENST00000448254.1	MTG2
ENSG00000101181	chr20	62188790	62188805	16	+	ENST00000448254.1	MTG2
ENSG00000101181	chr20	62199119	62199130	12	+	ENST00000448254.1	MTG2
ENSG00000101181	chr20	62199119	62199130	12	+	ENST00000448254.1	MTG2
ENSG00000101181	chr20	62199119	62199130	12	+	ENST00000448254.1	MTG2
ENSG00000101474	chr20	24964375	24964398	24	-	ENST00000451442.5	APMAP
ENSG00000101474	chr20	24964375	24964398	24	-	ENST00000451442.5	APMAP
ENSG00000101474	chr20	24964375	24964398	24	-	ENST00000451442.5	APMAP
ENSG00000101972	chrX	123962094	123962106	13	+	ENST00000435215.5	STAG2
ENSG00000101972	chrX	123962094	123962106	13	+	ENST00000435215.5	STAG2
ENSG00000101972	chrX	123962094	123962106	13	+	ENST00000435215.5	STAG2
ENSG00000102886	chr16	30111388	30111396	9	-	ENST00000566613.1	GDPD3
ENSG00000102886	chr16	30111388	30111396	9	-	ENST00000566613.1	GDPD3
ENSG00000102886	chr16	30111388	30111396	9	-	ENST00000566613.1	GDPD3
ENSG00000104866	chr19	45141418	45141441	24	+	ENST00000422370.2	PPP1R37
ENSG00000104866	chr19	45141418	45141441	24	+	ENST00000422370.2	PPP1R37
ENSG00000104866	chr19	45141418	45141441	24	+	ENST00000422370.2	PPP1R37
ENSG00000104953	chr19	2987356	2987372	17	+	ENST00000246112.9	TLE6
ENSG00000104953	chr19	2987356	2987372	17	+	ENST00000246112.9	TLE6
ENSG00000104953	chr19	2987356	2987372	17	+	ENST00000246112.9	TLE6
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000585420.5	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000585420.5	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000585420.5	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000590627.5	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000590627.5	GCDH
ENSG00000105607	chr19	12891180	12891202	23	+	ENST00000590627.5	GCDH
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000615435.2	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000615435.2	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000615435.2	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17982568	17982576	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000222249.13	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000222249.13	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000222249.13	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000682733.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000683930.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000684775.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000684775.1	KCNN1
ENSG00000105642	chr19	17993054	17993062	9	+	ENST00000684775.1	KCNN1
ENSG00000105792	chr7	90306901	90306905	5	+	ENST00000427396.5	CFAP69
ENSG00000105792	chr7	90306901	90306905	5	+	ENST00000427396.5	CFAP69
ENSG00000105792	chr7	90306901	90306905	5	+	ENST00000427396.5	CFAP69
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000394926.7	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000394926.7	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000394926.7	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000481272.6	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000481272.6	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000481272.6	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000484973.5	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000484973.5	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000484973.5	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000495708.5	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000495708.5	FSD1L
ENSG00000106701	chr9	105479354	105479376	23	+	ENST00000495708.5	FSD1L
ENSG00000106772	chr9	76637539	76637549	11	-	ENST00000466266.6	PRUNE2
ENSG00000106772	chr9	76637539	76637549	11	-	ENST00000466266.6	PRUNE2
ENSG00000106772	chr9	76637539	76637549	11	-	ENST00000466266.6	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000424866.1	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000424866.1	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000424866.1	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000426088.5	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000426088.5	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000426088.5	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000443509.6	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000443509.6	PRUNE2
ENSG00000106772	chr9	76641972	76641980	9	-	ENST00000443509.6	PRUNE2
ENSG00000106976	chr9	128234021	128234024	4	+	ENST00000635859.1	DNM1
ENSG00000106976	chr9	128234021	128234024	4	+	ENST00000635859.1	DNM1
ENSG00000106976	chr9	128234021	128234024	4	+	ENST00000635859.1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000341179.11	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000341179.11	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000341179.11	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000372923.8	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000372923.8	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000372923.8	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000393594.7	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000393594.7	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000393594.7	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000463998.3	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000463998.3	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000463998.3	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000475805.5	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000475805.5	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000475805.5	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000482638.6	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000482638.6	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000482638.6	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000627543.2	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000627543.2	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000627543.2	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000706053.1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000706053.1	DNM1
ENSG00000106976	chr9	128239985	128239996	12	+	ENST00000706053.1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000341179.11	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000341179.11	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000341179.11	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000372923.8	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000372923.8	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000372923.8	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000393594.7	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000393594.7	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000393594.7	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000475805.5	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000475805.5	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000475805.5	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000627543.2	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000627543.2	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000627543.2	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000628346.2	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000628346.2	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000628346.2	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000706053.1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000706053.1	DNM1
ENSG00000106976	chr9	128247924	128247935	12	+	ENST00000706053.1	DNM1
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000341511.11	ABCA2
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000341511.11	ABCA2
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000341511.11	ABCA2
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000614293.5	ABCA2
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000614293.5	ABCA2
ENSG00000107331	chr9	137023838	137023840	3	-	ENST00000614293.5	ABCA2
ENSG00000107371	chr9	37784721	37784745	25	-	ENST00000465860.6	EXOSC3
ENSG00000107371	chr9	37784721	37784745	25	-	ENST00000465860.6	EXOSC3
ENSG00000107371	chr9	37784721	37784745	25	-	ENST00000465860.6	EXOSC3
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000224721.12	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000224721.12	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000224721.12	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000299366.11	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000299366.11	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000299366.11	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000442677.4	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000442677.4	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000442677.4	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000461841.7	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000461841.7	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000461841.7	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000466757.8	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000466757.8	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000466757.8	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000616684.4	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000616684.4	CDH23
ENSG00000107736	chr10	71643861	71643866	6	+	ENST00000616684.4	CDH23
ENSG00000107736	chr10	71734656	71734658	3	+	ENST00000224721.12	CDH23
ENSG00000107736	chr10	71734656	71734658	3	+	ENST00000224721.12	CDH23
ENSG00000107736	chr10	71734656	71734658	3	+	ENST00000224721.12	CDH23
ENSG00000107863	chr10	24605767	24605774	8	-	ENST00000612832.4	ARHGAP21
ENSG00000107863	chr10	24605767	24605774	8	-	ENST00000612832.4	ARHGAP21
ENSG00000107863	chr10	24605767	24605774	8	-	ENST00000612832.4	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000376410.7	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000376410.7	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000376410.7	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000396432.7	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000396432.7	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000396432.7	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000476499.1	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000476499.1	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000476499.1	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000612832.4	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000612832.4	ARHGAP21
ENSG00000107863	chr10	24666985	24667009	25	-	ENST00000612832.4	ARHGAP21
ENSG00000108370	chr17	65137592	65137597	6	+	ENST00000577186.1	RGS9
ENSG00000108370	chr17	65137592	65137597	6	+	ENST00000577186.1	RGS9
ENSG00000108370	chr17	65137592	65137597	6	+	ENST00000577186.1	RGS9
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000348066.8	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000348066.8	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000348066.8	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000361571.9	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000361571.9	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000361571.9	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000414043.7	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000414043.7	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000414043.7	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000572543.5	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000572543.5	CAMTA2
ENSG00000108509	chr17	4969500	4969520	21	-	ENST00000572543.5	CAMTA2
ENSG00000109113	chr17	28715195	28715214	20	-	ENST00000422279.6	RAB34
ENSG00000109113	chr17	28715195	28715214	20	-	ENST00000422279.6	RAB34
ENSG00000109113	chr17	28715195	28715214	20	-	ENST00000422279.6	RAB34
ENSG00000109323	chr4	102723862	102723884	23	-	ENST00000506478.1	MANBA
ENSG00000109323	chr4	102723862	102723884	23	-	ENST00000506478.1	MANBA
ENSG00000109323	chr4	102723862	102723884	23	-	ENST00000506478.1	MANBA
ENSG00000111237	chr12	110499535	110499546	12	-	ENST00000621131.4	VPS29
ENSG00000111237	chr12	110499535	110499546	12	-	ENST00000621131.4	VPS29
ENSG00000111237	chr12	110499535	110499546	12	-	ENST00000621131.4	VPS29
ENSG00000111254	chr12	4641986	4642004	19	-	ENST00000544636.1	AKAP3
ENSG00000111254	chr12	4641986	4642004	19	-	ENST00000544636.1	AKAP3
ENSG00000111254	chr12	4641986	4642004	19	-	ENST00000544636.1	AKAP3
ENSG00000111752	chr12	8916061	8916069	9	+	ENST00000543824.5	PHC1
ENSG00000111752	chr12	8916061	8916069	9	+	ENST00000543824.5	PHC1
ENSG00000111752	chr12	8916061	8916069	9	+	ENST00000543824.5	PHC1
ENSG00000111752	chr12	8922633	8922656	24	+	ENST00000540574.5	PHC1
ENSG00000111752	chr12	8922633	8922656	24	+	ENST00000540574.5	PHC1
ENSG00000111752	chr12	8922633	8922656	24	+	ENST00000540574.5	PHC1
ENSG00000111879	chr6	119009549	119009573	25	-	ENST00000621231.4	FAM184A
ENSG00000111879	chr6	119009549	119009573	25	-	ENST00000621231.4	FAM184A
ENSG00000111879	chr6	119009549	119009573	25	-	ENST00000621231.4	FAM184A
ENSG00000113108	chr5	140561844	140561849	6	-	ENST00000357560.9	APBB3
ENSG00000113108	chr5	140561844	140561849	6	-	ENST00000357560.9	APBB3
ENSG00000113108	chr5	140561844	140561849	6	-	ENST00000357560.9	APBB3
ENSG00000113108	chr5	140561844	140561849	6	-	ENST00000358580.9	APBB3
ENSG00000113108	chr5	140561844	140561849	6	-	ENST00000358580.9	APBB3
ENSG00000113108	chr5	140561844	140561849	6	-	ENST00000358580.9	APBB3
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000398540.8	FRMD4B
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000398540.8	FRMD4B
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000398540.8	FRMD4B
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000483668.5	FRMD4B
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000483668.5	FRMD4B
ENSG00000114541	chr3	69249226	69249248	23	-	ENST00000483668.5	FRMD4B
ENSG00000114867	chr3	184316713	184316733	21	+	ENST00000352767.7	EIF4G1
ENSG00000114867	chr3	184316713	184316733	21	+	ENST00000352767.7	EIF4G1
ENSG00000114867	chr3	184316713	184316733	21	+	ENST00000352767.7	EIF4G1
ENSG00000114867	chr3	184316713	184316733	21	+	ENST00000424196.5	EIF4G1
ENSG00000114867	chr3	184316713	184316733	21	+	ENST00000424196.5	EIF4G1
ENSG00000114867	chr3	184316713	184316733	21	+	ENST00000424196.5	EIF4G1
ENSG00000114867	chr3	184324201	184324226	26	+	ENST00000450424.5	EIF4G1
ENSG00000114867	chr3	184324201	184324226	26	+	ENST00000450424.5	EIF4G1
ENSG00000114867	chr3	184324201	184324226	26	+	ENST00000450424.5	EIF4G1
ENSG00000115216	chr2	27435723	27435746	24	+	ENST00000379863.7	NRBP1
ENSG00000115216	chr2	27435723	27435746	24	+	ENST00000379863.7	NRBP1
ENSG00000115216	chr2	27435723	27435746	24	+	ENST00000379863.7	NRBP1
ENSG00000115306	chr2	54645157	54645158	2	+	ENST00000615901.4	SPTBN1
ENSG00000115306	chr2	54645157	54645158	2	+	ENST00000615901.4	SPTBN1
ENSG00000115306	chr2	54645157	54645158	2	+	ENST00000615901.4	SPTBN1
ENSG00000115306	chr2	54649572	54649577	6	+	ENST00000615901.4	SPTBN1
ENSG00000115306	chr2	54649572	54649577	6	+	ENST00000615901.4	SPTBN1
ENSG00000115306	chr2	54649572	54649577	6	+	ENST00000615901.4	SPTBN1
ENSG00000115355	chr2	55315928	55315952	25	-	ENST00000644456.1	CCDC88A
ENSG00000115355	chr2	55315928	55315952	25	-	ENST00000644456.1	CCDC88A
ENSG00000115355	chr2	55315928	55315952	25	-	ENST00000644456.1	CCDC88A
ENSG00000115459	chr2	85354806	85354829	24	+	ENST00000462891.7	ELMOD3
ENSG00000115459	chr2	85354806	85354829	24	+	ENST00000462891.7	ELMOD3
ENSG00000115459	chr2	85354806	85354829	24	+	ENST00000462891.7	ELMOD3
ENSG00000115459	chr2	85371086	85371104	19	+	ENST00000462891.7	ELMOD3
ENSG00000115459	chr2	85371086	85371104	19	+	ENST00000462891.7	ELMOD3
ENSG00000115459	chr2	85371086	85371104	19	+	ENST00000462891.7	ELMOD3
ENSG00000116584	chr1	155951741	155951748	8	-	ENST00000470541.6	ARHGEF2
ENSG00000116584	chr1	155951741	155951748	8	-	ENST00000470541.6	ARHGEF2
ENSG00000116584	chr1	155951741	155951748	8	-	ENST00000470541.6	ARHGEF2
ENSG00000116641	chr1	62487398	62487412	15	-	ENST00000635253.2	DOCK7
ENSG00000116641	chr1	62487398	62487412	15	-	ENST00000635253.2	DOCK7
ENSG00000116641	chr1	62487398	62487412	15	-	ENST00000635253.2	DOCK7
ENSG00000116641	chr1	62487398	62487412	15	-	ENST00000637208.1	DOCK7
ENSG00000116641	chr1	62487398	62487412	15	-	ENST00000637208.1	DOCK7
ENSG00000116641	chr1	62487398	62487412	15	-	ENST00000637208.1	DOCK7
ENSG00000116857	chr1	201135801	201135815	15	-	ENST00000435310.5	TMEM9
ENSG00000116857	chr1	201135801	201135815	15	-	ENST00000435310.5	TMEM9
ENSG00000116857	chr1	201135801	201135815	15	-	ENST00000435310.5	TMEM9
ENSG00000117222	chr1	205115858	205115883	26	-	ENST00000264515.11	RBBP5
ENSG00000117222	chr1	205115858	205115883	26	-	ENST00000264515.11	RBBP5
ENSG00000117222	chr1	205115858	205115883	26	-	ENST00000264515.11	RBBP5
ENSG00000117222	chr1	205115858	205115883	26	-	ENST00000367164.1	RBBP5
ENSG00000117222	chr1	205115858	205115883	26	-	ENST00000367164.1	RBBP5
ENSG00000117222	chr1	205115858	205115883	26	-	ENST00000367164.1	RBBP5
ENSG00000118246	chr2	206765647	206765654	8	+	ENST00000487777.5	FASTKD2
ENSG00000118246	chr2	206765647	206765654	8	+	ENST00000487777.5	FASTKD2
ENSG00000118246	chr2	206765647	206765654	8	+	ENST00000487777.5	FASTKD2
ENSG00000118473	chr1	66633070	66633094	25	+	ENST00000371037.9	SGIP1
ENSG00000118473	chr1	66633070	66633094	25	+	ENST00000371037.9	SGIP1
ENSG00000118473	chr1	66633070	66633094	25	+	ENST00000371037.9	SGIP1
ENSG00000118473	chr1	66633070	66633094	25	+	ENST00000371039.5	SGIP1
ENSG00000118473	chr1	66633070	66633094	25	+	ENST00000371039.5	SGIP1
