isoform_id	A5	A5_genomic_start	A5_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000609116	1	96785254	96787344	ENSG00000117569	PTBP2	96725772,96728398,96738654,96740702,96741042,96749128,96750042,96756267,96756836,96759421,96759776,96770984,96774516,96774784,96774968,96774970,96777340,96781140,96785658,96786741,96788474,96791039,96791892,96792691,96792735,96797681,96802678,96804271,96804706,96805752,96805864,96806612,96806629,96809495,96809657,96811779,96814346,96822841,96822843
ENST00000367005	1	211312961	211313298	ENSG00000117625	RCOR3	211262809,211265372,211269465,211269861,211271782,211277392,211282354,211284662,211295838,211296873,211300858,211301827,211302077,211302788,211303456,211303905,211305984,211306190,211312649,211315817
ENST00000366999	1	211666430	211667106	ENSG00000117650	NEK2	211659286,211659551,211659553,211660613,211665541,211672870,211672972,211673277
ENST00000561312	1	80975752	80978931	ENSG00000117899	MESD	80946881,80948173,80948534,80954706,80954708,80954768,80955983,80955985,80956779,80957634,80959207,80963676,80965495,80965719,80967160,80968172,80970507,80970781,80971332,80972495,80973899,80975253,80975453,80976446,80982256,80982270,80985428,80985796
ENST00000236980	1	206765654	206765747	ENSG00000118246	FASTKD2	206767371,206767494,206767900,206770158,206771722,206775816,206776584,206777627,206778837,206779223,206782508,206785514,206785655,206786054,206791833,206792672,206792710,206793090,206793862,206794377,206796036
ENST00000393004	1	75308088	75308840	ENSG00000118407	FILIP1	75293345,75296993,75296995,75297314,75298238,75299906,75301129,75302080,75302082,75305659,75305661,75307813,75315446,75316336,75323712,75325149,75325955,75328633,75334033,75337176,75337599,75354814,75360350,75364272,75368732,75368790,75370364,75371764,75372235,75373538,75374214,75375004,75376290,75376526,75378431,75378467,75381181,75383651,75395478,75397407,75397775,75400232,75403383,75403465,75404105,75404521,75410886,75413655,75413713,75416907,75417538,75418622,75427401,75427403,75429489,75430243,75431024,75431055,75432729,75433143,75434798,75437053,75439987,75440485,75442825,75443708,75444012,75446423,75449025,75450823,75452350,75454405,75456254,75456905,75457322,75461743,75461828,75461830,75472169,75472485,75473632,75477190,75479247,75485711,75489075,75490664,75490672,75490674,75492585,75492676,75492939,75493597
ENST00000369747	1	83036026	83038416	ENSG00000118420	UBE3D	82892459,82892864,82893098,82895884,82897209,82898370,82900019,82900550,82900576,82900742,82903664,82907756,82910922,82916823,82917360,82917362,82917533,82919651,82921460,82923475,82924065,82925665,82927421,82929967,82931637,82933385,82933387,82934420,82938915,82941651,82943923,82950868,82952083,82953928,82954659,82955132,82955414,82956997,82957181,82958280,82959122,82959124,82960006,82961493,82961830,82962585,82967181,82967307,82973902,82979836,82981164,82983036,82983910,82984375,82988007,82988661,82988663,82988665,82992076,82994105,82994211,82994596,82995941,82998227,82998828,82999928,83006519,83008909,83009342,83009955,83011233,83011550,83012753,83013111,83018992,83019649,83026082,83026084,83026086,83026836,83027304,83028295,83032382,83036168,83036878,83038641,83040052,83040505,83041013,83047563,83048456,83049119,83050851,83051579,83051718,83055983,83059346,83060471,83063282,83063842,83064570
ENST00000371037	3	66625910;66643719;66690316	66626043;66644000;66691982	ENSG00000118473	SGIP1	66536518,66538345,66538745,66539588,66539896,66545961,66548532,66552055,66553230,66557948,66558890,66559425,66559427,66563007,66566823,66566953,66570239,66572090,66572142,66572586,66573450,66573736,66573885,66574791,66575707,66575709,66576964,66579520,66580766,66580768,66582625,66583873,66585428,66591054,66591526,66595607,66597302,66597534,66600125,66600746,66601516,66602405,66604291,66605994,66607052,66608234,66609651,66610800,66611204,66613666,66614468,66615910,66616094,66617766,66618713,66618995,66620974,66621521,66621811,66625700,66627307,66628213,66630042,66630674,66633243,66633686,66635231,66635233,66635235,66637627,66637788,66642551,66644021,66647262,66648301,66649735,66652853,66652855,66655598,66656621,66657044,66657499,66658646,66659521,66661244,66664766,66665437,66670600,66673152,66673154,66673156,66673158,66673160,66674036,66674388,66681592,66683160,66683269,66687249,66688374,66688533,66688570,66688782,66688848,66691080,66694002,66694707,66695137,66695162,66695922,66697402,66701170,66701963,66702107,66703907,66704079,66704081,66704121,66704619,66705916,66706768,66706794,66707073,66707598,66708018,66708957,66708959,66709081,66709802,66709956,66710674,66712912,66713794,66717561,66718406,66718641,66718981,66719287,66720168,66725895,66726094,66727437,66728644,66730138,66730351,66730353,66730355,66730357,66732274,66734649,66735360,66737256,66740069,66740071,66747986
ENST00000367814	1	135194460	135194542	ENSG00000118513	MYB	135181777,135183632,135185661,135186388,135186390,135186398,135189620,135192112,135194870,135194946,135195761,135195919,135196717,135196719,135197566,135200152,135204063,135207574,135212892,135214833,135216993,135217473,135219010
ENST00000367812	1	135194460	135194542	ENSG00000118513	MYB	135181777,135183632,135185661,135186388,135186390,135186398,135189620,135192112,135194870,135194946,135195761,135195919,135196717,135196719,135197566,135200152,135204063,135207574,135212892,135214833,135216993,135217473,135219010
ENST00000356799	1	127266925	127267095	ENSG00000118518	RNF146	127272489,127273208,127275621,127279331,127280110,127280857,127283651,127284028,127285685,127285847,127286925,127288043
BambuTx213	1	15681280	15681353	ENSG00000118564	FBXL5	15605666,15613044,15615331,15617159,15618262,15620834,15621278,15621973,15622637,15622898,15625786,15626041,15631898,15637755,15638317,15639743,15644621,15647387,15657272,15659254,15663273,15663969,15666267,15666533,15670088,15670239,15673028,15673675,15677006,15678485,15678518,15680203
ENST00000237696	1	158704651	158704791	ENSG00000118849	RARRES1	158696957,158697480,158698942,158699193,158702182,158703344,158707636,158713946,158718037,158718646,158721716,158725435,158725567,158729415,158732411
ENST00000281405	1	19935467	19935471	ENSG00000118965	WDR35	19911780,19914333,19914375,19917624,19922261,19924111,19925780,19929743,19930479,19931165,19935993,19936181,19940961,19942241,19942421,19944882,19944913,19945666,19947728,19947748,19957697,19958622,19970075,19973609,19975767,19976207,19977203,19977747,19980112,19981752,19987211
ENST00000345530	1	19935467	19935471	ENSG00000118965	WDR35	19911780,19914333,19914375,19917624,19922261,19924111,19925780,19929743,19930479,19931165,19935993,19936181,19940961,19942241,19942421,19944882,19944913,19945666,19947728,19947748,19957697,19958622,19970075,19973609,19975767,19976207,19977203,19977747,19980112,19981752,19987211
ENST00000348208	1	69248224	69248990	ENSG00000119139	TJP2	69125451,69125654,69126194,69126434,69128115,69130620,69131261,69135585,69143211,69148737,69149741,69153790,69155532,69157969,69161915,69164152,69164162,69164738,69165987,69174755,69176928,69178283,69179093,69183262,69187129,69187624,69191057,69193313,69193760,69193936,69195458,69196419,69199551,69199583,69201171,69203037,69205144,69207117,69209855,69211476,69212149,69212766,69213755,69214144,69214496,69214498,69215081,69219114,69219484,69225075,69225459,69225849,69228458,69228469,69228567,69228949,69234741,69234743,69236892,69239943,69240495,69240689,69241314,69243608,69243787,69244739,69248532,69249564,69254406,69259636,69259638,69262944,69264366,69264583,69264740,69264792,69264794,69267956,69268653,69269004,69269006,69272174,69274432
ENST00000412723	1	196951538	196951821	ENSG00000119227	PIGZ	196947906,196952185,196953117,196955201,196955203,196957957,196958315,196959487,196960623,196965658
ENST00000684210	1	128525423	128525776	ENSG00000119392	GLE1	128506057,128506213,128508048,128516953,128519440,128522106,128523273,128524153,128526501,128527240,128531082,128536178,128537107,128537678,128540084,128540615,128540929,128541643
ENST00000373850	1	121144082	121144242	ENSG00000119397	CNTRL	121081379,121083512,121083514,121084358,121085443,121085445,121085882,121086797,121090286,121093870,121095582,121096742,121098797,121099759,121102227,121104846,121105553,121107510,121109426,121109428,121110609,121110868,121111465,121111561,121114069,121114301,121115112,121116245,121116624,121116626,121118015,121118196,121122668,121127692,121128110,121129458,121132439,121137310,121137503,121138048,121138656,121142421,121148424,121152065,121153412,121154171,121154504,121154897,121157691,121158438,121159168,121159771,121161045,121161169,121164596,121164598,121165944,121168033,121169504
ENST00000486442	1	23642850	23644285	ENSG00000119771	KLHL29	23388556,23390283,23391263,23392788,23392918,23392920,23395848,23395914,23398553,23399331,23399333,23399673,23400542,23401430,23402489,23403589,23405165,23405400,23406562,23406729,23406906,23410094,23410300,23411842,23413101,23414793,23415382,23415611,23416041,23416501,23417362,23417514,23418847,23422810,23424283,23424317,23424338,23425200,23427076,23428228,23428296,23436161,23440204,23441021,23442527,23443192,23443194,23445463,23445586,23447325,23448409,23448574,23449448,23449629,23449631,23449855,23450453,23451489,23455961,23455963,23457211,23458826,23458837,23458839,23458841,23459686,23459688,23460561,23464105,23466235,23471987,23473232,23473475,23474038,23475338,23478270,23478304,23479768,23479881,23482170,23486933,23486935,23487504,23487932,23489009,23489624,23489779,23490987,23491000,23491080,23491527,23491529,23491531,23493297,23493670,23493688,23494489,23494491,23494599,23497761,23499091,23501936,23502233,23502235,23505807,23505995,23507166,23511375,23512027,23512029,23512901,23518733,23521157,23521221,23521233,23522910,23523244,23524704,23526183,23526245,23526847,23526849,23528530,23529459,23535023,23535025,23537733,23541250,23546496,23546849,23547516,23547518,23547716,23548390,23548460,23549398,23549848,23551748,23554574,23555214,23556899,23557403,23558334,23560778,23562824,23563482,23563498,23567165,23567936,23568582,23569121,23570241,23573783,23573868,23574900,23575566,23578177,23578179,23578898,23578900,23579445,23579854,23585474,23588100,23589961,23590150,23590609,23590837,23593027,23594243,23598428,23598984,23599144,23599705,23601457,23601580,23601644,23607726,23607746,23609657,23609659,23617454,23622744,23623316,23623692,23624145,23626079,23626081,23626188,23628466,23631430,23633371,23633865,23635384,23645531,23647305,23648332,23650071,23651845,23652559,23653403,23656971,23657254,23661210,23661809,23664202,23666639,23668173,23668791,23669485,23670006,23670501,23670908,23673254,23673298,23673370,23673372,23673397,23673742,23673744,23673896,23673898,23673900,23675919,23678752,23680354,23680603,23682940,23682942,23685086,23685230,23686748,23687993,23688229,23688430,23689044,23689521,23689696,23691437,23692044,23692166,23693321,23693893,23693895,23698330,23698332,23698760,23700938,23702710
ENST00000264709	2	25273307;25281452	25274941;25282441	ENSG00000119772	DNMT3A	25233166,25234811,25236792,25237193,25238036,25238038,25238705,25238707,25240406,25256486,25258620,25258805,25259790,25260722,25260758,25268212,25273681,25279831,25281491,25281513,25282008,25282845,25283230,25284515,25284996,25285535,25286258,25288985,25291252,25294070,25294261,25296677,25297082,25302104,25307157,25309368,25310083,25310085,25311106,25313819,25320446,25320781,25322197,25324189,25324241,25325445,25326674,25326758,25329663,25330161,25330496,25334671,25334673,25335059,25335061,25335163,25335250,25337651,25338698
ENST00000649226	2	100913250;100926019	100913886;100926760	ENSG00000119906	SLF2	100913123,100916535,100920492,100923436,100930632,100931668,100936753,100936755,100943517,100949090,100951462,100952116,100954027,100954125,100954199,100955549,100955937,100956794,100962465,100962651,100964467
ENST00000698651	1	94574187	94574448	ENSG00000119969	HELLS	94547550,94553693,94557000,94557648,94557900,94563641,94566229,94567776,94571629,94582464,94583380,94583649,94585852,94586046,94590090,94591212,94598887,94599131,94599893,94602322,94603972,94605776,94606826,94606828,94607872,94610059,94613735
ENST00000348459	2	94574187;94583059	94574448;94583519	ENSG00000119969	HELLS	94547550,94553693,94557000,94557648,94557900,94563641,94566229,94567776,94571629,94582464,94583380,94583649,94585852,94586046,94590090,94591212,94598887,94599131,94599893,94602322,94603972,94605776,94606826,94606828,94607872,94610059,94613735
ENST00000262244	1	27359024	27359034	ENSG00000120162	MOB3B	27326078,27331442,27334329,27336859,27338233,27339088,27341236,27343997,27344258,27345550,27348521,27352000,27352498,27353293,27354575,27354577,27354579,27355152,27355230,27356048,27358309,27360942,27362634,27362778,27364208,27365244,27366296,27367336,27369597,27369627,27369666,27370376,27371474,27375650,27375865,27376464,27378709,27378715,27379173,27381073,27385078,27385684,27385892,27393343,27395551,27398640,27399129,27399131,27404502,27407485,27407651,27408189,27408233,27412435,27413691,27414740,27414742,27416061,27422563,27424075,27424596,27425612,27428126,27428770,27433725,27433740,27434057,27436438,27438009,27439110,27439603,27441194,27442680,27447862,27448826,27454450,27455036,27455919,27458271,27458695,27460180,27460374,27461531,27465267,27468540,27468542,27468854,27472103,27473099,27473696,27474556,27477319,27477884,27478090,27483514,27484787,27494944,27495443,27496381,27498720,27499695,27501293,27501516,27502143,27505634,27505677,27507739,27509561,27511451,27512036,27513954,27514461,27514809,27514872,27514874,27515144,27516022,27518159,27519949,27520823,27520923,27521162,27521317,27523973,27526415,27529775
ENST00000367710	1	173821809	173823926	ENSG00000120334	CENPL	173800646,173803241,173803243,173803816,173804267,173805758,173805836,173806452,173808984,173810052,173810054,173810056,173810603,173813023,173813025,173813937,173817697,173817815,173818614,173819148,173820757,173823483
ENST00000498600	1	170539571	170540963	ENSG00000120370	GORAB	170534239,170535348,170538118,170539798,170541072,170544511,170547534,170547595,170548301,170550096
ENST00000367763	1	170539567	170540963	ENSG00000120370	GORAB	170534239,170535348,170538118,170539798,170541072,170544511,170547534,170547595,170548301,170550096
ENST00000498166	1	170539567	170540963	ENSG00000120370	GORAB	170534239,170535348,170538118,170539798,170541072,170544511,170547534,170547595,170548301,170550096
ENST00000514101	1	37644396	37644610	ENSG00000120784	ZFP30	37617547,37617990,37620632,37621860,37624281,37627891,37637076,37638674,37640666,37645932,37648856,37649520,37649998,37650014,37654881,37654883,37657224,37661532,37662198,37664102,37672694,37678470,37678933,37680159,37687824,37690613,37690719
ENST00000551964	2	98648815;98712435	98648932;98712761	ENSG00000120868	APAF1	98648922,98651959,98654075,98654256,98656548,98659878,98664388,98665449,98665829,98667158,98672407,98673492,98675680,98677282,98678363,98685994,98686124,98692465,98692856,98699015,98699154,98699279,98701672,98701759,98702037,98702693,98704619,98705879,98706221,98707075,98707077,98708952,98715212,98716306,98716308,98717520,98718389,98718802,98723785,98724522,98725264,98726090,98726277,98730963,98731505,98732093,98732170,98735166
ENST00000547045	2	98648815;98712435	98648932;98712761	ENSG00000120868	APAF1	98648922,98651959,98654075,98654256,98656548,98659878,98664388,98665449,98665829,98667158,98672407,98673492,98675680,98677282,98678363,98685994,98686124,98692465,98692856,98699015,98699154,98699279,98701672,98701759,98702037,98702693,98704619,98705879,98706221,98707075,98707077,98708952,98715212,98716306,98716308,98717520,98718389,98718802,98723785,98724522,98725264,98726090,98726277,98730963,98731505,98732093,98732170,98735166
ENST00000601144	1	58097930	58098174	ENSG00000121413	ZSCAN18	58085990,58086606,58088344,58090054,58090734,58094746,58095190,58095364,58096730,58097006,58099676,58102053,58106271,58109854,58110019,58110372,58110427,58111325,58112175,58114504,58115382,58115806,58115808,58116131
ENST00000392869	1	144005751	144007182	ENSG00000121964	GTDC1	143940397,143942350,143943034,143944388,143949072,143949167,143950140,143956345,143956767,143957245,143958442,143962893,143963972,143965998,143967674,143969080,143973276,143973439,143974489,143974718,143975807,143976576,143977449,143980276,143982375,143988296,143989656,143989823,143990536,143992997,143993499,143999074,144002255,144002684,144003706,144003928,144004775,144006468,144008494,144014145,144017149,144019429,144021243,144023397,144023905,144025326,144025587,144028359,144028546,144033854,144033955,144035443,144035445,144040052,144041083,144042918,144044292,144048787,144048813,144051013,144052999,144055180,144055499,144057421,144060719,144063145,144064363,144065987,144066078,144067423,144067425,144072092,144074170,144082909,144085290,144086099,144089181,144089687,144091726,144091728,144094868,144095009,144098583,144099093,144100068,144102361,144103372,144103380,144106367,144110083,144110514,144116094,144116345,144116653,144117745,144122682,144125174,144137128,144140069,144150183,144150317,144151393,144151890,144153218,144154299,144155359,144157840,144158788,144159294,144160216,144162124,144165991,144166928,144167125,144167871,144169726,144169987,144177159,144177621,144179497,144181679,144182208,144183751,144183949,144184213,144187790,144188456,144195407,144196198,144196200,144197246,144197437,144202931,144203435,144204685,144204909,144206269,144206779,144209769,144210309,144210605,144212595,144214725,144216308,144216310,144221431,144221439,144221504,144226377,144226656,144231135,144234926,144235098,144236369,144238101,144241378,144243370,144243913,144244132,144244969,144244971,144245320,144249393,144249395,144250288,144252718,144252777,144252789,144252791,144253230,144254491,144254911,144256476,144256616,144256757,144256759,144257699,144261414,144265305,144266483,144270347,144270570,144272473,144272736,144272738,144272740,144272885,144275991,144276311,144277016,144277406,144278459,144278707,144278709,144282496,144283829,144285238,144286147,144287004,144293232,144293398,144293400,144293584,144293810,144300726,144303622,144304181,144305034,144307264,144312302,144312501,144312899,144313934,144314232,144318655,144318885,144320011,144320796,144323167,144325554,144326942,144326944,144327592,144330054,144330145
ENST00000461690	1	27255349	27255354	ENSG00000122026	RPL21	27254668
ENST00000370137	1	100178118	100178135	ENSG00000122477	LRRC39	100150810,100151000,100151808,100153897,100155071,100164854,100172422,100172424,100172602,100173108,100177162
ENST00000495272	1	95244698	95244715	ENSG00000122481	RWDD3	95237233,95238024,95239353,95240653,95241887,95243347,95243705,95246176
ENST00000690025	3	93180852;93221936;93264901	93182482;93221940;93264947	ENSG00000122483	CCDC18	93181929,93185669,93187428,93188904,93189620,93192282,93195015,93197004,93198951,93206961,93212141,93215819,93219247,93219318,93221094,93221096,93221445,93223137,93224214,93224216,93224218,93224220,93224318,93229247,93229823,93230943,93230972,93231367,93235537,93239035,93240136,93240858,93242790,93244428,93244988,93249796,93252182,93253403,93253706,93254844,93255389,93255604,93260666,93261084,93262477,93264722,93267123,93268968,93270984,93274799,93275671,93276540,93278230
ENST00000343253	2	93221936;93264901	93221940;93264947	ENSG00000122483	CCDC18	93181929,93185669,93187428,93188904,93189620,93192282,93195015,93197004,93198951,93206961,93212141,93215819,93219247,93219318,93221094,93221096,93221445,93223137,93224214,93224216,93224218,93224220,93224318,93229247,93229823,93230943,93230972,93231367,93235537,93239035,93240136,93240858,93242790,93244428,93244988,93249796,93252182,93253403,93253706,93254844,93255389,93255604,93260666,93261084,93262477,93264722,93267123,93268968,93270984,93274799,93275671,93276540,93278230
ENST00000552912	1	110124443	110124861	ENSG00000122970	IFT81	110126871,110133807,110136782,110139382,110140566,110145177,110145955,110151244,110151898,110153379,110153755,110154499,110158169,110159804,110160853,110165545,110165925,110166411,110168199,110168817,110170620,110170690,110171207,110171209,110175351,110176326,110186889,110186891,110187540,110192552,110193031,110195800,110197857,110200169,110202275,110202277,110203791,110204599,110208144,110210607
ENST00000679008	1	45962176	45963842	ENSG00000123200	ZC3H13	45956914,45957866,45959665,45960554,45961811,45963567,45968430,45970020,45970752,45972190,45972875,45974632,45976115,45976644,45980563,45980565,45980890,45981450,45988402,45989572,45992983,45993966,45993968,45996060,45996894,46001920,46003793,46004019,46008810,46010054,46014312,46014314,46014794,46017131,46019728,46024542,46030761,46030763,46035100,46036235,46040390,46043332
ENST00000282007	1	46052404	46052698	ENSG00000123200	ZC3H13	45956914,45957866,45959665,45960554,45961811,45963567,45968430,45970020,45970752,45972190,45972875,45974632,45976115,45976644,45980563,45980565,45980890,45981450,45988402,45989572,45992983,45993966,45993968,45996060,45996894,46001920,46003793,46004019,46008810,46010054,46014312,46014314,46014794,46017131,46019728,46024542,46030761,46030763,46035100,46036235,46040390,46043332
ENST00000242848	1	45962176	45963842	ENSG00000123200	ZC3H13	45956914,45957866,45959665,45960554,45961811,45963567,45968430,45970020,45970752,45972190,45972875,45974632,45976115,45976644,45980563,45980565,45980890,45981450,45988402,45989572,45992983,45993966,45993968,45996060,45996894,46001920,46003793,46004019,46008810,46010054,46014312,46014314,46014794,46017131,46019728,46024542,46030761,46030763,46035100,46036235,46040390,46043332
ENST00000396679	1	65560970	65561463	ENSG00000123219	CENPK	65518204,65521486,65530872,65531437,65531648,65538684,65539206,65540450,65542505,65543610,65550036,65558383,65560161,65560806,65561960
ENST00000619236	1	103786621	103786726	ENSG00000123560	PLP1	103774164,103776261,103777593,103783221,103783223,103783225,103783227,103783892,103786317,103787216,103790147,103792440
ENST00000392066	2	222927189;222933280	222927242;222934048	ENSG00000123983	ACSL3	222863858,222863860,222867510,222868067,222868069,222870332,222872953,222872955,222875649,222877778,222882566,222884878,222885669,222886190,222887386,222887388,222888300,222890217,222891426,222892025,222894787,222898413,222900550,222902783,222904139,222905489,222905784,222906034,222907172,222907990,222907992,222907994,222907996,222907998,222909558,222912286,222914976,222915333,222918087,222918690,222920105,222920107,222924009,222927985,222930265,222932179,222934383,222934418,222934741,222935333,222936753,222937248,222939929,222941717,222942306
ENST00000357430	2	222927189;222933280	222927242;222934048	ENSG00000123983	ACSL3	222863858,222863860,222867510,222868067,222868069,222870332,222872953,222872955,222875649,222877778,222882566,222884878,222885669,222886190,222887386,222887388,222888300,222890217,222891426,222892025,222894787,222898413,222900550,222902783,222904139,222905489,222905784,222906034,222907172,222907990,222907992,222907994,222907996,222907998,222909558,222912286,222914976,222915333,222918087,222918690,222920105,222920107,222924009,222927985,222930265,222932179,222934383,222934418,222934741,222935333,222936753,222937248,222939929,222941717,222942306
ENST00000639664	1	45424579	45425100	ENSG00000124155	PIGT	45416894,45419125,45420947,45421404,45424203,45425351,45426996,45427960,45430402,45431995,45431997,45432577,45433434,45434491,45435558,45438516,45442002,45443346,45443995,45444651,45445003,45450967,45452437,45452573,45452933,45454788,45455737,45456474
ENST00000264668	1	7869189	7869215	ENSG00000124275	MTRR	7851334,7851694,7861920,7861922,7865028,7867516,7872645,7873329,7874856,7875096,7875356,7875693,7875712,7881647,7885340,7892872,7895060,7900381,7902445,7902629,7905338,7905839
ENST00000378308	1	41229779	41229827	ENSG00000124486	USP9X	41087771,41089079,41089848,41090713,41094496,41097597,41100619,41103343,41103523,41104211,41108035,41108300,41110333,41111990,41114092,41123911,41126500,41127247,41128669,41137192,41140061,41140711,41142112,41154486,41157365,41157732,41159516,41162765,41168821,41171078,41172888,41182600,41186592,41188169,41189178,41190803,41190805,41193381,41193383,41193696,41195694,41196303,41199748,41200349,41204527,41204578,41207566,41210189,41210191,41210193,41213984,41216561,41216911,41218750,41218815,41219025,41219399,41221657,41228143,41232397,41235291,41236478
ENST00000695966	2	42263260;42451674	42263320;42451882	ENSG00000124496	TRERF1	42225632,42226007,42226168,42226924,42230885,42235846,42236696,42236896,42238683,42238827,42239059,42242741,42244329,42244499,42245976,42247271,42248818,42249650,42249798,42250631,42251140,42253381,42254015,42254585,42254795,42255999,42258538,42261243,42263788,42265075,42267202,42268734,42268806,42269324,42270252,42270626,42271484,42274857,42274911,42277805,42279716,42281571,42283245,42284831,42286834,42288132,42288222,42290498,42290989,42291149,42291175,42292525,42295050,42295535,42299376,42299926,42300499,42300897,42304243,42304253,42306365,42308309,42308916,42310968,42312757,42314157,42314456,42315071,42316211,42319316,42321572,42322676,42323343,42326451,42326676,42327252,42330381,42330383,42330654,42330811,42334066,42336328,42337961,42339690,42342085,42343447,42344040,42344876,42345312,42352821,42355196,42357371,42360084,42365321,42366039,42367108,42367469,42370293,42375365,42377889,42378644,42378987,42380087,42380306,42384687,42384689,42384691,42384693,42387528,42391244,42393049,42396003,42398668,42398795,42398861,42399458,42399646,42400329,42401548,42402290,42405932,42406885,42407181,42409447,42412499,42414385,42415818,42415820,42419422,42422582,42423160,42423553,42424448,42425866,42427988,42429182,42430765,42432038,42437830,42444089,42445207,42445772,42447506,42451198,42451620,42451890,42451892
ENST00000380539	1	2971248	2971533	ENSG00000124570	SERPINB6	2950196,2954191,2955058,2955293,2956689,2956901,2957032,2958016,2960048,2960702,2962005,2963611,2963709,2963787,2964105,2964895,2966585,2967667,2968057,2968059
ENST00000643776	1	43013786	43013898	ENSG00000124733	MEA1	43014718
ENST00000244763	1	7295385	7295392	ENSG00000124783	SSR1	7268756,7269226,7271545,7275231,7283391,7288251,7290203,7290243,7290295,7293952,7296022,7304912,7308564,7311069,7311146,7311419,7311500,7323103,7323500,7324028,7324623,7326770,7328304,7328519,7328557,7328842,7328844,7329331,7332463,7335719,7337673,7338218,7339877,7339879,7342374,7343506,7346417
ENST00000379715	1	8089954	8090186	ENSG00000124802	EEF1E1	8075772,8078167,8080494,8081037,8083048,8085828,8087855,8090849,8095585,8095830,8097233
ENST00000582170	1	75130965	75131045	ENSG00000125458	NA	NA
ENST00000452825	3	53193437;53193773;53208891	53193498;53193782;53210414	ENSG00000126012	KDM5C	53179508,53179510,53183045,53186677,53187125,53188227,53190284,53191146,53191148,53191150,53196134,53196233,53196235,53197790,53200948,53202571,53205370,53207374,53210622,53211786,53213380,53215511,53215513,53215728,53219323,53219378,53221132,53221549,53222177,53222281,53222283,53223081
ENST00000375401	1	53208891	53210414	ENSG00000126012	KDM5C	53179508,53179510,53183045,53186677,53187125,53188227,53190284,53191146,53191148,53191150,53196134,53196233,53196235,53197790,53200948,53202571,53205370,53207374,53210622,53211786,53213380,53215511,53215513,53215728,53219323,53219378,53221132,53221549,53222177,53222281,53222283,53223081
ENST00000375379	2	53193773;53208891	53193782;53210414	ENSG00000126012	KDM5C	53179508,53179510,53183045,53186677,53187125,53188227,53190284,53191146,53191148,53191150,53196134,53196233,53196235,53197790,53200948,53202571,53205370,53207374,53210622,53211786,53213380,53215511,53215513,53215728,53219323,53219378,53221132,53221549,53222177,53222281,53222283,53223081
ENST00000553264	1	103708429	103708522	ENSG00000126215	XRCC3	103700788,103700887,103704224,103704943,103704981,103705595,103707633,103710797
ENST00000377139	1	49661450	49661948	ENSG00000126456	NA	NA
ENST00000376582	1	48896178	48896759	ENSG00000126768	NA	NA
ENST00000696123	1	48896178	48896759	ENSG00000126768	NA	NA
ENST00000435064	1	1318679	1319296	ENSG00000127054	INTS11	1312278,1312838,1312882,1314577,1319335,1320824,1321684,1323078
ENST00000540437	1	1318679	1319296	ENSG00000127054	INTS11	1312278,1312838,1312882,1314577,1319335,1320824,1321684,1323078
ENST00000477853	1	19241511	19242345	ENSG00000127463	EMC1	19215823,19221219,19225687,19226700,19228740,19232477,19232479,19233315,19233408,19235049,19236524,19240833,19247318,19247373,19247716,19251520,19251545
BambuTx23	1	20775450	20776597	ENSG00000127483	HP1BP3	20742765,20745988,20746567,20752128,20754773,20757836,20761199,20761201,20763503,20763678,20763787,20766159,20769234,20770095,20772238,20775928,20778045,20778765,20778934,20779939,20781173,20781344,20781975,20785201
ENST00000591595	1	11030893	11032666	ENSG00000127616	SMARCA4	10963241,10963957,10963988,10965169,10969091,10969575,10972675,10974110,10974623,10974650,10974662,10975161,10977468,10977927,10978478,10979034,10979270,10984355,10984627,10984886,10985284,10985286,10985942,10988608,10989022,10989999,10991171,10991765,10991855,10993399,10996166,10996742,10998321,10999526,11000894,11001543,11004976,11009664,11010912,11011585,11012065,11012241,11013674,11017899,11019810,11020772,11022093,11024387,11024976,11025457,11025928,11027658,11028336,11029396,11032534,11034416,11034475,11034874,11035980,11042610,11042612,11043159,11044207,11048050,11049182,11049184,11049396,11051635,11054751,11058622,11060766,11062147,11063964,11069166,11072092,11074139,11076100
ENST00000359028	3	92040898;92070182;92108633	92041781;92070813;92109061	ENSG00000127914	AKAP9	91946104,91949424,91949426,91949693,91954200,91958295,91960392,91960754,91960756,91960758,91967352,91972965,91973046,91974995,91976272,91978901,91983100,91983517,91983922,91988386,91992291,91993333,91993494,91996734,91998116,92001957,92005810,92006295,92011880,92011969,92018323,92020311,92024280,92029834,92030765,92032817,92042307,92043284,92043921,92044038,92045978,92051967,92063372,92063516,92064666,92068589,92069036,92069824,92070357,92070632,92073822,92074554,92076758,92079705,92081162,92083302,92084068,92085524,92085780,92089461,92089463,92089866,92090781,92090783,92092114,92093403,92093405,92093423,92097173,92097276,92099908,92100779,92104084,92106155,92108743,92109079,92110350
