isoform_id	A3	A3_genomic_start	A3_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000264431	1	159326661	159329858	ENSG00000109756	RAPGEF2	159106649,159111047,159114097,159115580,159116816,159116917,159121906,159126873,159130508,159134250,159137810,159140508,159143105,159145033,159145845,159147349,159147707,159150689,159158244,159158246,159160755,159161967,159162010,159162758,159162830,159166473,159166914,159168561,159170908,159175841,159176391,159176838,159176840,159180249,159180812,159181680,159183535,159183789,159184207,159194789,159195933,159199136,159199202,159201046,159202384,159203807,159205072,159210718,159215907,159215909,159216134,159231008,159231336,159232852,159235212,159236847,159238419,159242391,159243554,159243605,159246239,159248795,159248810,159249044,159253120,159253354,159256291,159256828,159257640,159259077,159262304,159262657,159265304,159267377,159270162,159277165,159277389,159279299,159279332,159283410,159283951,159283953,159286110,159286434,159286575,159287639,159288709,159288742,159290341,159290343,159290345,159293371,159294543,159294837,159295379,159295774,159296786,159298528,159298628,159302363,159304582,159304737,159307839,159308438,159310424,159318451,159318453,159318455,159318469,159320100,159323531,159326307,159328673,159329914,159332777,159333844,159337237,159344605,159344786,159345604,159348597,159348599,159349603,159352678,159355689,159355733,159358309
ENST00000263773	2	47724778;47731561	47726904;47731562	ENSG00000109920	FNBP4	47731229,47735189,47738041,47745295,47748982,47751767,47757011,47760039,47766060
ENST00000453788	2	123057828;123061329	123057919;123061332	ENSG00000109971	NA	NA
ENST00000534624	1	123061329	123061332	ENSG00000109971	NA	NA
ENST00000320631	1	64855486	64856663	ENSG00000110047	EHD1	64852247,64853938,64855296,64857883,64858947,64862424,64862520,64865189,64866049,64866547,64869115,64872329,64875833,64878160,64880268,64881700,64883690,64884787,64885682,64887547
ENST00000688100	1	126276394	126276422	ENSG00000110074	FOXRED1	126271232,126272437
ENST00000227520	1	60846433	60847924	ENSG00000110104	CCDC86	60844193,60844362,60848640,60849127,60849642
ENST00000533309	1	6449446	6450391	ENSG00000110171	TRIM3	6450414,6454460,6454952,6455683,6455685,6461692,6462552,6463504,6466065,6466895,6469361,6470005,6473295
ENST00000345851	2	6449446;6451438	6450391;6453245	ENSG00000110171	TRIM3	6450414,6454460,6454952,6455683,6455685,6461692,6462552,6463504,6466065,6466895,6469361,6470005,6473295
ENST00000670091	1	101955792	101956262	ENSG00000110318	CEP126	101918316,101922309,101922550,101926383,101930905,101933157,101933761,101935023,101936281,101937142,101940243,101940343,101943441,101947762,101952923,101957487,101960141,101960905,101966837,101970518,101975619,101975643,101975829,101976045,101976551,101977499,101977932,101979652,101980470,101980716,101982647,101982978,101983085,101987620,101988175,101990764,101991551,101991553,101993521,101994922,101995115,101997568,101998443,101999367,101999733,101999782,101999784
ENST00000265651	1	33770830	33774347	ENSG00000110429	FBXO3	33742448,33743068,33743322,33743360,33749274,33749939,33750206,33750987,33754153,33755706,33755708,33756866,33757318,33760378,33760380,33762590,33766028,33766270,33766981,33767969,33768001,33770508,33770538,33770540,33771897,33772434
ENST00000530401	1	33770815	33774347	ENSG00000110429	FBXO3	33742448,33743068,33743322,33743360,33749274,33749939,33750206,33750987,33754153,33755706,33755708,33756866,33757318,33760378,33760380,33762590,33766028,33766270,33766981,33767969,33768001,33770508,33770538,33770540,33771897,33772434
ENST00000683767	1	16341252	16341269	ENSG00000110693	SOX6	15969491,15971387,15972057,15972313,15972728,15975988,15983408,15983457,15984210,15987333,15988013,15988225,15989023,15990561,15990612,15991523,15994737,15996497,16002291,16007086,16007414,16010337,16010549,16015990,16016791,16017950,16017998,16018388,16022869,16023843,16024758,16027999,16032279,16035130,16041294,16043063,16043328,16044160,16045686,16047819,16052970,16052972,16053042,16054062,16055870,16057430,16058897,16065456,16067747,16074603,16075720,16075765,16077908,16080477,16081804,16082817,16084473,16086194,16086558,16090004,16091218,16092655,16093590,16093592,16094017,16094236,16098319,16098758,16099527,16100124,16103566,16103568,16111753,16112414,16112792,16114225,16116532,16116964,16119235,16123611,16129005,16134103,16134729,16136773,16137953,16140056,16140950,16147045,16147268,16150476,16154918,16157779,16160947,16163244,16166622,16168777,16171079,16173990,16175163,16189414,16190537,16192178,16196240,16198982,16200633,16201076,16208808,16210797,16219928,16220748,16221170,16221846,16221848,16224635,16225519,16225738,16228623,16234658,16235866,16236216,16238352,16240137,16240139,16241754,16242398,16246835,16248137,16250196,16253217,16254053,16261301,16265195,16266859,16267737,16268912,16269400,16276578,16280403,16280763,16281298,16283240,16287420,16287691,16290906,16292848,16294670,16303056,16309045,16309047,16309049,16312053,16313231,16316877,16317550,16318699,16322570,16323744,16326968,16327048,16331705,16333024,16334362,16335062,16339675,16340424,16340496,16355930,16357893,16358101,16359308,16361192,16361231,16362603,16364042,16365316,16365318,16366350,16367682,16368015,16370627,16371278,16374062,16376462,16376464,16377943,16382441,16390884,16391746,16395785,16396372,16396415,16403520,16408450,16410142,16411214,16411628,16417814,16418866,16419049,16422323,16422702,16423261,16424499,16427318,16427795,16429367,16436848,16439348,16442488,16443004,16443408,16445154,16446186,16450330,16450574,16450855,16452136,16454005,16454036,16454890,16461854,16467260,16467329,16467331,16467333,16467949,16471196,16473696,16476494,16477058,16478682,16478684,16480145,16480829,16481695,16482314,16482316,16483922,16484426,16484787,16488017,16488301,16489319,16491058,16492322,16493400,16493402,16495676,16496015,16502004,16503957,16504104,16506338,16508595,16511789,16514417,16515012,16519441,16521140,16522945,16526176,16526933,16530743,16542006,16543234,16544128,16545820,16546500,16547557,16550524,16551950,16552281,16552415,16552417,16554898,16556532,16560247,16563313,16563795,16564841,16564843,16567711,16568063,16570251,16571575,16573460,16575627,16577193,16578127,16578337,16581490,16583352,16584215,16586906,16587026,16587172,16589172,16589631,16600114,16600191,16600259,16611901,16612048,16613306,16618332,16621422,16622725,16622727,16624151,16627776,16627778,16628748,16630537,16630929,16631233,16632329,16634365,16635829,16636343,16638371,16646844,16646846,16647844,16647846,16649948,16657411,16663467,16664197,16668241,16669758,16671182,16676917,16679810,16684273,16684496,16685643,16689170,16689172,16690231,16690233,16694211,16695489,16695875,16699596,16699820,16700037,16700590,16702458,16706593,16712206,16716606,16718213,16720235,16722701,16724724,16732533
ENST00000436757	2	67496345;67504221	67496348;67504369	ENSG00000110697	PITPNM1	67499970,67501894,67505871
ENST00000356404	1	67504221	67504369	ENSG00000110697	PITPNM1	67499970,67501894,67505871
ENST00000290510	1	6829024	6829859	ENSG00000110811	P3H3	6829915,6830885,6831603,6838675,6838677
ENST00000454014	2	30710470;30715141	30710514;30715144	ENSG00000110888	CAPRIN2	30709553,30710016,30716975,30719083,30723443,30728871,30731230,30731232,30732756,30733285,30736675,30739099,30739214,30744515,30748533,30748717,30750103,30751273,30753124,30753310,30754420,30758869,30759360,30763004,30764101,30764989,30765103,30766015,30767659,30768772,30769867,30772373,30774248,30774250,30774262,30774385,30775499,30778775,30778777,30778948,30780295,30788687,30791083,30792661,30793262,30798239,30799863,30800479,30808064,30811369,30812809,30813137,30814507,30814588,30815682,30817441,30818371,30818527,30820775,30821406
ENST00000644495	1	50994630	50995092	ENSG00000110911	SLC11A2	50988011,50990302,50991536,50994855,50998987,51000361,51005209,51005238,51005565,51006031,51007023,51007025,51013608,51015343,51017288,51021226,51021279,51023859,51024082,51024309,51026570
ENST00000394904	1	50994630	50995092	ENSG00000110911	SLC11A2	50988011,50990302,50991536,50994855,50998987,51000361,51005209,51005238,51005565,51006031,51007023,51007025,51013608,51015343,51017288,51021226,51021279,51023859,51024082,51024309,51026570
ENST00000331738	2	122508447;122519029	122508450;122519051	ENSG00000111011	RSRC2	122504714,122505434,122507442,122507459,122510904,122510906,122511259,122512826,122516431,122516433,122516593,122518670,122519816,122520185,122520187
ENST00000627656	1	2872244	2872247	ENSG00000111206	FOXM1	2859893,2859928,2860353,2860740,2862426,2862833,2870354,2871514,2872922,2875583,2875905
ENST00000389231	1	6857401	6857629	ENSG00000111667	USP5	6854336,6861066,6861290,6863727
ENST00000229268	1	6857401	6857629	ENSG00000111667	USP5	6854336,6861066,6861290,6863727
ENST00000543824	1	8915760	8916061	ENSG00000111752	PHC1	8915433,8918998,8921958,8922771,8926134,8926488,8927124,8927132,8933386,8935958,8938970
ENST00000540574	1	8922657	8922733	ENSG00000111752	PHC1	8915433,8918998,8921958,8922771,8926134,8926488,8927124,8927132,8933386,8935958,8938970
ENST00000327214	1	26960996	26963342	ENSG00000111790	FGFR1OP2	26939978,26941427,26948908,26951023
ENST00000229395	1	26960996	26963342	ENSG00000111790	FGFR1OP2	26939978,26941427,26948908,26951023
ENST00000338891	1	118961963	118963920	ENSG00000111879	FAM184A	118960840,118960846,118960875,118961998,118966173,118966339,118966469,118969704,118970808,118970810,118973238,118974567,118976010,118977878,118979023,118981590,118982437,118983023,118983163,118984332,118994274,118994286,118994925,118996861,118997556,119002087,119002249,119003460,119010391,119012020,119012862,119013556,119014089,119018019,119018183,119018195,119021844,119024554,119024815,119025920,119034283,119035665,119039858,119039977,119040381,119040383,119044961,119045454,119046610,119050050,119050369,119053236,119055961,119063392,119063493,119067705,119068191,119073791,119073923,119075125,119077818,119079704,119082580,119089950,119090465,119091406,119091901,119092082,119095061,119097153,119101211,119102658,119103000,119104657,119107370,119107646,119111757,119113368,119116478,119121276,119122589,119122790,119126266,119127118,119127465,119127827,119129448,119132508,119133381,119133971,119139036,119141426,119141820,119143959,119148263,119148989
ENST00000521531	1	118961963	118963920	ENSG00000111879	FAM184A	118960840,118960846,118960875,118961998,118966173,118966339,118966469,118969704,118970808,118970810,118973238,118974567,118976010,118977878,118979023,118981590,118982437,118983023,118983163,118984332,118994274,118994286,118994925,118996861,118997556,119002087,119002249,119003460,119010391,119012020,119012862,119013556,119014089,119018019,119018183,119018195,119021844,119024554,119024815,119025920,119034283,119035665,119039858,119039977,119040381,119040383,119044961,119045454,119046610,119050050,119050369,119053236,119055961,119063392,119063493,119067705,119068191,119073791,119073923,119075125,119077818,119079704,119082580,119089950,119090465,119091406,119091901,119092082,119095061,119097153,119101211,119102658,119103000,119104657,119107370,119107646,119111757,119113368,119116478,119121276,119122589,119122790,119126266,119127118,119127465,119127827,119129448,119132508,119133381,119133971,119139036,119141426,119141820,119143959,119148263,119148989
ENST00000378023	1	24839599	24840775	ENSG00000111913	RIPOR2	24804423,24806094,24808170,24810625,24812145,24822061,24822966,24827647,24830860,24832183,24836065,24838102,24838187,24840429,24843850,24843977,24845028,24845868,24846748,24846750,24846752,24847092,24847390,24848701,24849728,24853056,24853988,24857304,24859276,24859646,24860395,24862081,24862700,24862702,24871148,24871150,24874175,24874701,24875357,24878325,24879764,24880158,24880849,24882082,24882734,24882736,24883026,24884507,24888313,24888315,24889388,24890414,24890608,24891218,24895487,24899625,24899875,24903222,24903880,24906260,24906781,24915732,24915920,24918445,24918854,24923182,24923184,24923267,24923978,24924057,24924315,24930269,24931971,24936933,24937347,24938858,24938860,24938903,24938905,24942078,24943033,24943257,24943429,24943452,24944133,24944561,24947330,24951408,24953201,24953805,24956294,24960166,24960671,24962301,24963026,24963733,24963735,24963737,24966620,24966803,24967394,24978463,24979250,24979576,24980433,24985765,24985980,24987346,24990937,24992315,24994993,24996502,24997136,24999462,25001061,25001095,25003207,25004804,25004820,25006826,25008161,25008353,25011284,25011694,25012564,25013584,25016995,25020354,25022389,25023932,25026015,25026198,25028752,25030566,25030568,25037849,25038970,25039315,25039402,25039540,25039670
ENST00000675203	1	13227609	13227816	ENSG00000112137	PHACTR1	12717430,12717441,12720567,12721733,12722232,12723943,12725535,12726052,12731333,12734491,12737422,12739877,12740150,12740371,12741955,12745953,12747534,12748835,12748837,12751009,12751016,12752329,12754600,12763786,12764792,12765228,12765460,12765892,12769296,12770955,12771017,12780322,12780615,12780617,12780701,12783646,12783939,12784072,12784285,12784625,12784859,12786285,12786287,12791022,12791058,12792059,12792590,12797439,12798376,12800370,12804030,12806893,12810725,12812955,12814151,12815040,12817002,12817045,12817047,12817049,12817900,12821160,12822776,12822778,12824191,12824685,12826042,12826044,12833701,12833707,12833709,12838994,12839261,12840284,12840847,12843598,12845197,12845921,12846534,12847176,12848114,12850087,12851557,12855320,12857299,12860462,12862273,12862779,12863984,12864208,12865807,12869097,12869335,12870186,12870679,12872346,12872463,12875225,12876579,12878928,12880064,12880066,12882432,12883911,12884033,12884127,12885659,12886560,12886624,12887253,12892029,12892361,12894924,12896047,12897674,12897762,12902059,12903125,12903390,12904099,12904914,12908710,12910415,12911024,12912142,12912523,12913061,12913196,12913536,12915908,12919117,12919119,12919604,12921873,12922394,12922396,12922527,12922613,12923049,12923474,12923476,12923716,12927366,12927475,12927668,12927670,12927672,12929130,12931807,12934512,12935858,12935860,12937187,12938003,12938395,12942168,12944019,12945339,12948772,12949138,12950218,12951905,12957228,12957887,12958001,12962981,12962983,12962985,12964840,12967597,12969042,12970923,12971370,12977976,12978086,12978732,12980241,12981128,12984012,12985328,12986280,12986645,12986668,12987917,12996098,12996434,12999292,13001135,13002388,13002849,13002936,13002938,13004590,13004672,13005339,13005877,13011713,13012887,13021250,13021282,13022544,13022885,13024693,13024940,13026773,13026955,13028109,13031618,13032753,13033326,13033684,13037506,13038468,13038592,13038594,13041113,13043513,13045998,13047906,13048007,13051256,13054692,13056086,13057227,13058542,13058544,13062017,13063395,13065818,13066687,13068448,13069458,13071813,13073488,13074549,13075567,13076416,13076418,13076420,13076422,13076424,13076531,13077196,13080478,13084066,13085703,13087790,13090199,13091775,13097548,13099110,13103144,13103420,13106867,13107257,13108341,13110275,13111245,13111378,13111771,13114035,13115739,13115752,13116215,13116337,13116459,13117880,13119189,13120785,13121569,13121813,13121907,13121929,13123242,13123830,13124424,13127925,13129472,13132415,13132635,13134985,13135449,13137619,13137667,13140853,13142008,13142612,13143362,13146221,13147695,13149750,13151622,13151705,13153206,13155274,13155563,13156703,13158226,13158228,13159190,13160336,13160338,13160582,13161299,13161491,13161881,13162254,13164459,13164517,13164519,13165988,13166508,13167467,13168620,13168859,13170323,13170497,13172373,13174406,13174408,13175331,13176162,13176369,13177408,13177914,13180874,13184494,13187000,13187700,13188609,13188800,13189053,13191527,13193749,13196203,13197364,13198730,13198840,13199438,13201875,13202919,13203718,13206062,13206119,13206870,13207060,13207062,13207064,13207072,13207084,13208652,13209044,13209046,13210731,13214810,13214812,13215932,13219414,13220277,13223634,13223636,13224954,13226355,13226612,13227211,13227213,13228663,13235217,13236591,13236862,13237523,13237525,13237877,13237976,13239702,13240229,13240895,13243762,13245150,13246840,13247722,13248803,13249267,13250262,13250634,13251541,13253335,13253782,13256548,13256550,13257759,13257838,13260677,13260974,13261723,13261878,13263271,13264194,13264312,13264890,13265353,13265827,13266152,13268813,13273053,13273940,13276854,13277334,13277820,13278821,13279233,13279327,13280117,13280926,13281686,13281887,13282464,13288040,13288042,13289317,13290394
ENST00000244426	1	53090892	53092429	ENSG00000112146	FBXO9	53052144,53057120,53059068,53059359,53059657,53062905,53071242,53071705,53071781,53073840,53074047,53074819,53078671,53088743,53089523,53091523,53095406,53095408,53097179,53097859,53098474
ENST00000323557	2	53070852;53090892	53071057;53092429	ENSG00000112146	FBXO9	53052144,53057120,53059068,53059359,53059657,53062905,53071242,53071705,53071781,53073840,53074047,53074819,53078671,53088743,53089523,53091523,53095406,53095408,53097179,53097859,53098474
ENST00000379052	1	17282701	17282805	ENSG00000112183	RBM24	17282918,17284619,17285177,17285532,17286480,17286558,17286678,17289127,17289958,17290440
ENST00000535432	1	20481206	20481224	ENSG00000112242	E2F3	20406350,20406811,20411849,20414805,20424333,20424412,20424420,20424422,20424439,20425059,20426174,20426409,20427758,20430219,20438864,20438908,20439674,20441940,20442153,20442155,20443827,20446963,20449863,20450087,20456899,20460635,20460702,20460704,20464674,20464738,20466255,20466465,20467781,20468481,20468943,20470200,20470348,20472185,20475646,20477247,20479153,20479658,20480539,20483022,20486614,20489336,20490495,20490865,20490924,20492734,20493338
ENST00000374512	1	33414955	33414966	ENSG00000112511	NA	NA
ENST00000361752	1	163564667	163566721	ENSG00000112531	QKI	163417865,163421488,163422698,163422991,163425067,163427674,163429308,163435618,163438385,163448163,163451884,163457603,163459824,163463380,163465496,163477160,163478021,163483413,163483606,163484344,163485500,163486737,163494000,163495779,163501536,163502811,163502820,163503329,163506146,163510985,163519274,163522280,163526761,163528416,163529305,163529732,163532402,163533344,163539631,163541641,163541643,163541645,163541812,163541988,163543743,163543969,163546271,163548220,163548222,163552626,163554157,163557153,163557877,163562499,163562608,163563104,163564221,163564852,163564854,163564856,163565031,163565033,163565259,163565784,163565786,163568413,163568415,163568873,163569923,163571168,163571170,163571464,163571938,163574612,163574614,163575891,163576633,163576675,163576743,163577812
ENST00000510241	1	140562723	140562907	ENSG00000113108	APBB3	140559568,140560041,140560349,140560995
ENST00000394671	1	140641306	140641665	ENSG00000113119	TMCO6	140641320,140641950
ENST00000519583	1	178619896	178620673	ENSG00000113240	CLK4	178603041,178604626,178606512,178607886,178608176,178608677,178608912,178613830,178613832,178618251,178620368,178623946,178629614
ENST00000517717	1	178983221	178984068	ENSG00000113262	GRM6	178978896,178978898,178978900,178979434,178980151,178982033,178983951,178984754,178989033,178989174,178992607,178992609,178995948,178995950
ENST00000521389	1	179963564	179963943	ENSG00000113269	RNF130	179911775,179914620,179915197,179925914,179925954,179929274,179929616,179930910,179936904,179938323,179938687,179939472,179939474,179945813,179945815,179945866,179945868,179947274,179947693,179947889,179950487,179950489,179953349,179953572,179954024,179956688,179958308,179958310,179961236,179961433,179961530,179962414,179963441,179964091,179964627,179964629,179965125,179972798,179976536,179979920,179982213,179982365,179983115,179983486,179988748,179991928,179993190,179995595,179998574,179999372,180000046,180001968,180003370,180006345,180006568,180007000,180007685,180007687,180012991,180014658,180019955,180023757,180023994,180024660,180025153,180026868,180032550,180036082,180037227,180039880,180039882,180040313,180042831,180048988,180049927,180050948,180051827,180051887,180052657,180056856,180057417,180059450,180059581,180061102,180061364,180064345,180064347,180066893
ENST00000411809	2	157789513;157794972	157790561;157796145	ENSG00000113282	CLINT1	157793519,157794400,157796172,157798279,157798538,157800338,157800942,157804795,157806483,157806663,157816439,157817574,157817911,157818517,157819007,157823157,157823813,157823916,157826631,157826633,157830093,157834517,157841001,157844386,157849152,157850567,157850939,157851122,157851182,157854480,157857115
ENST00000265080	1	81070024	81070492	ENSG00000113319	RASGRF2	80960738,80962345,80962864,80965889,80969971,80971710,80972228,80976267,80979085,80979685,80983378,80983924,80987573,80991941,80992140,80992169,81001056,81001058,81003199,81004499,81013509,81015232,81016282,81016844,81017058,81017060,81020401,81023548,81024152,81025067,81027184,81027511,81027915,81027917,81034491,81035572,81038720,81040583,81044954,81046357,81047887,81048933,81049689,81050903,81053591,81057615,81058413,81058604,81060730,81061831,81062157,81067266,81070117,81071777,81072092,81072830,81076891,81076919,81080487,81080489,81083209,81084329,81085117,81085119,81085626,81087963,81089012,81089351,81089359,81089367,81093556,81097722,81100080,81101655,81118093,81118764,81122529,81123571,81123573,81127391,81128050,81130287,81140445,81142028,81142508,81142510,81145390,81147190,81147444,81149175,81149177,81150613,81150615,81150617,81155997,81158304,81163608,81165417,81166713,81169664,81176695,81177495,81180944,81180946,81181503,81182329,81182331,81182333,81185034,81187244,81191061,81195487,81198871,81203147,81204431,81205482,81206721,81207160,81207252,81208696,81209538,81210607,81210609,81211278,81213296,81213908,81216163,81216943,81222609,81222611,81222944,81224900,81225135,81226294,81226878,81227536,81227790,81227792,81228471,81229571
ENST00000638442	1	81070024	81070492	ENSG00000113319	RASGRF2	80960738,80962345,80962864,80965889,80969971,80971710,80972228,80976267,80979085,80979685,80983378,80983924,80987573,80991941,80992140,80992169,81001056,81001058,81003199,81004499,81013509,81015232,81016282,81016844,81017058,81017060,81020401,81023548,81024152,81025067,81027184,81027511,81027915,81027917,81034491,81035572,81038720,81040583,81044954,81046357,81047887,81048933,81049689,81050903,81053591,81057615,81058413,81058604,81060730,81061831,81062157,81067266,81070117,81071777,81072092,81072830,81076891,81076919,81080487,81080489,81083209,81084329,81085117,81085119,81085626,81087963,81089012,81089351,81089359,81089367,81093556,81097722,81100080,81101655,81118093,81118764,81122529,81123571,81123573,81127391,81128050,81130287,81140445,81142028,81142508,81142510,81145390,81147190,81147444,81149175,81149177,81150613,81150615,81150617,81155997,81158304,81163608,81165417,81166713,81169664,81176695,81177495,81180944,81180946,81181503,81182329,81182331,81182333,81185034,81187244,81191061,81195487,81198871,81203147,81204431,81205482,81206721,81207160,81207252,81208696,81209538,81210607,81210609,81211278,81213296,81213908,81216163,81216943,81222609,81222611,81222944,81224900,81225135,81226294,81226878,81227536,81227790,81227792,81228471,81229571
ENST00000344624	2	31406945;31437298	31406956;31437324	ENSG00000113360	DROSHA	31401419,31402536,31404062,31405914,31410110,31410823,31411371,31412071,31413729,31415670,31418117,31418413,31418783,31419828,31422586,31423296,31423298,31424249,31426365,31428867,31429130,31430316,31431536,31431604,31433526,31435505,31435704,31436537,31438351,31439083,31439251,31440118,31443528,31444638,31449295,31451635,31451773,31452090,31452236,31452955,31453345,31456089,31458793,31459263,31459734,31461312,31463932,31463944,31464909,31464911,31464913,31464915,31467513,31472205,31473315,31473435,31473752,31473967,31475537,31478159,31480569,31483947,31484502,31487874,31489159,31490675,31495261,31496296,31498548,31499299,31500592,31501927,31501929,31504191,31504686,31505426,31505428,31508045,31510214,31510471,31511979,31514133,31519857,31520510,31527708,31531045,31531556
ENST00000524038	1	168467840	168467843	ENSG00000113645	WWC1	168292121,168294119,168297178,168297494,168297816,168298183,168305514,168306741,168307251,168307282,168308160,168310704,168310940,168312086,168316423,168322801,168323230,168324889,168328469,168328874,168329723,168330558,168330638,168331150,168331642,168332530,168332532,168333315,168335070,168336885,168337283,168337861,168338556,168338750,168340220,168340813,168344031,168345249,168346418,168346576,168346578,168346956,168349237,168349929,168351015,168352431,168352438,168353376,168353824,168355543,168357507,168357519,168358061,168360730,168361085,168362162,168366182,168372352,168372931,168372939,168373139,168373532,168373615,168374902,168377967,168378363,168378387,168380915,168380917,168385373,168388469,168392903,168394093,168394202,168394204,168395099,168400540,168403865,168408007,168409061,168409063,168410732,168410734,168412381,168414792,168414963,168415025,168417793,168418320,168421187,168421954,168422485,168423545,168424853,168425235,168429984,168430379,168430481,168431003,168431935,168432995,168433216,168433535,168434776,168436911,168440190,168446530,168446933,168447181,168451163,168451387,168452442,168452661,168453344,168454828,168456172,168456489,168459310,168460462,168461404,168461924,168464442,168465246,168465879,168465881,168467440
ENST00000613459	1	150030317	150030741	ENSG00000113716	HMGXB3	150000672,150002418,150007071,150008117,150010321,150013291,150014643,150018597,150022885,150023682,150025211,150027479,150028002,150029023,150029410,150034121,150034123,150035311,150041158,150042240,150044403,150051833
ENST00000502717	1	150030317	150030741	ENSG00000113716	HMGXB3	150000672,150002418,150007071,150008117,150010321,150013291,150014643,150018597,150022885,150023682,150025211,150027479,150028002,150029023,150029410,150034121,150034123,150035311,150041158,150042240,150044403,150051833
ENST00000344722	1	160414023	160414367	ENSG00000113810	SMC4	160404205,160411469,160415757,160418566,160418824,160420794,160425436,160425775,160426745,160428951,160432651
ENST00000432408	1	3175266	3175269	ENSG00000113851	CRBN	3145890,3148750,3148752,3152532,3153236,3153745,3153848,3155257,3155342,3161052,3163459,3168304,3171820,3175366,3176811,3177589,3178085,3178882,3179185,3179187,3179189
ENST00000514516	1	134358716	134358719	ENSG00000114019	AMOTL2	134355449,134355472,134358345,134359934,134359963,134363091,134367340,134369049,134369967,134372022,134372024
ENST00000686831	1	122402760	122402764	ENSG00000114023	FAM162A	122384636,122385516,122394371,122399175,122399472,122400287,122400352,122400481,122403020,122403302,122406298,122408657,122411184
ENST00000344629	1	9757044	9757061	ENSG00000114026	OGG1	9750122,9752221,9757623,9762943,9763142,9768006,9770924,9773097,9777453,9777531,9778235,9782659,9785154,9785156
ENST00000469044	1	138238020	138239468	ENSG00000114098	ARMC8	138192041,138195447,138196467,138197678,138201057,138204360,138207112,138207406,138209775,138213652,138214509,138214808,138215549,138216023,138216502,138216504,138217639,138217692,138227840,138227842,138233140,138233222,138236294,138238410,138239635,138244091,138245458,138247995,138251019,138251190,138254408,138255848,138261096,138268111,138269976,138271497,138274344,138274768,138281705,138282317,138288404,138288493,138290928,138290930,138295390,138297171
ENST00000358441	1	138238020	138239468	ENSG00000114098	ARMC8	138192041,138195447,138196467,138197678,138201057,138204360,138207112,138207406,138209775,138213652,138214509,138214808,138215549,138216023,138216502,138216504,138217639,138217692,138227840,138227842,138233140,138233222,138236294,138238410,138239635,138244091,138245458,138247995,138251019,138251190,138254408,138255848,138261096,138268111,138269976,138271497,138274344,138274768,138281705,138282317,138288404,138288493,138290928,138290930,138295390,138297171
ENST00000465238	1	48564422	48564513	ENSG00000114270	COL7A1	48565306,48565308,48565420,48566064,48566403,48568597,48571889,48573368,48574186,48576207,48576340,48578215,48579027,48582131,48586267,48589384,48591148,48592250
ENST00000455191	2	197912749;197938780	197913284;197939032	ENSG00000114473	IQCG	197892044,197892046,197895843,197896402,197898364,197902140,197905333,197906584,197909358,197909360,197909865,197916117,197916426,197922985,197924227,197926897,197928319,197929380,197941611,197944906,197945915,197946688,197950659,197952807,197958203,197959921
ENST00000398540	1	69250099	69250212	ENSG00000114541	FRMD4B	69172129,69178872,69178892,69179334,69180109,69193928,69194252,69194511,69194584,69195928,69196046,69196682,69197992,69198413,69199524,69201776,69202389,69206218,69214191,69214491,69217490,69219419,69219456,69221955,69225980,69226038,69226503,69226505,69226507,69226571,69226573,69236504,69236506,69237546,69237583,69237600,69237639,69239377,69241945,69244238,69245501,69249869,69249958,69253309,69254620,69256222,69256224,69259208,69261394,69263390,69266070,69267777,69268753,69269073,69269530,69269764,69270160,69273431,69273724,69274158,69274663,69280106,69280326,69281075,69283543,69284306,69284308,69284676,69284826,69287168,69288441,69290232,69290569,69292293,69292856,69295476,69296764,69297011,69297404,69298721,69299380,69299868,69299870,69300355,69300682,69301818,69303471,69303802,69305794,69306041,69307969,69308536,69309223,69309374,69309980,69314897,69315950,69324188,69325230,69326855,69328295,69328717,69329494,69336599,69337999,69338598,69339843,69340889,69341768,69343331,69347093,69350740,69351547,69354005,69354637,69354993,69355186,69357946,69361664,69361713,69361831,69361845,69361878,69364285,69366627,69370981,69373110,69374579,69375978,69376389,69382526,69382668,69386958,69391653,69391811,69394709,69395873,69398104,69398106,69398108,69398553,69408337,69410431,69414422,69414693,69415501,69416661,69417017,69419694,69421360,69425246,69425287,69425559,69425561,69426341,69428484,69429904,69432554,69433007,69434626,69434846,69435117,69439080,69439538,69447830,69449297,69449309,69453687,69454820,69462448,69462591,69462625,69463079,69463081,69465438,69466595,69468427,69469592,69469840,69475672,69482141,69485953,69486090,69487125,69488333,69491206,69492138,69492177,69493137,69493139,69498435,69499362,69499458,69499970,69501216,69503451,69503733,69503735,69507350,69507352,69507354,69507932,69509974,69510554,69510800,69511469,69511471,69512900,69515434,69516093,69517695,69519284,69521061,69522645,69522699,69525502,69526260,69532299,69532695,69533765,69535259,69538398,69539266,69541684
ENST00000264723	1	47577928	47578133	ENSG00000114646	CSPG5	47565639,47567349,47569034,47569892,47570904,47571640,47571978,47573324,47573502
ENST00000352511	1	38473446	38477287	ENSG00000114739	ACVR2B	38454791,38455404,38458356,38458818,38460573,38460575,38460815,38461243,38461245,38464539,38469159,38469226,38469404,38471679,38472087,38473008,38473031,38473399,38475377,38478687,38478853,38478855,38479769,38480869,38480871,38481563,38486537,38486656,38487006,38489088,38490757,38492080
