isoform_id	ATTS	ATTS_genomic_start	ATTS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000639106	1	145625304	145626791	ENSG00000112425	EPM2A	145382609,145383275,145384710,145384745,145385840,145387310,145388564,145388755,145388979,145389909,145390553,145390555,145391745,145391747,145391749,145395932,145398141,145400712,145404750,145404978,145406075,145415139,145420414,145420416,145426280,145437766,145439277,145440697,145440899,145441158,145441730,145444149,145444745,145446750,145447643,145450577,145451323,145456111,145456134,145456363,145458242,145459877,145462298,145462363,145463415,145463439,145464306,145466685,145468283,145469934,145470617,145471461,145475161,145475379,145480966,145482616,145482948,145482950,145484005,145484630,145486698,145487188,145487307,145489195,145490381,145490822,145491322,145492271,145492915,145495385,145498643,145498784,145499630,145499632,145504787,145505293,145508336,145512862,145513700,145515854,145519040,145521953,145522258,145524152,145529707,145529709,145529945,145533589,145533657,145533834,145534266,145534268,145537634,145537714,145537844,145538068,145538285,145541030,145541044,145542381,145546078,145547910,145550610,145555301,145557312,145558014,145560000,145561673,145561685,145561783,145561785,145561945,145562696,145563482,145564281,145564723,145566099,145567140,145567796,145569508,145570511,145570828,145572055,145572099,145573087,145575411,145579110,145580982,145582384,145583730,145583732,145583734,145583883,145583961,145583963,145587388,145587959,145588607,145589738,145589740,145592476,145594526,145595287,145597816,145598038,145598040,145604819,145606614,145608338,145608340,145608342,145608646,145611283,145612370,145614555,145614914,145615103,145616374,145616787,145627652,145627959,145629120,145629508,145630177,145630792,145632581,145633779,145634465,145639547,145643990,145645745,145646524,145647301,145651013,145652905,145656484,145657440,145658212,145658960,145659254,145659728,145667706,145668980,145668982,145672035,145674639,145678942,145679061,145679369,145680857,145686131,145686965,145687585,145689332,145695610,145698348,145700226,145700757,145702357,145704242,145705378,145706428,145706475,145708573,145708679,145710663,145715411,145716515,145716683,145719164,145721948,145723876,145724237,145727722,145730047
ENST00000698679	1	33204415	33204439	ENSG00000112473	NA	NA
ENST00000693627	1	165327289;165336123;165339278;165343391;165379194;165388298;165392646;165395181;165396317;165413501;165416189;165418635;165428658;165430287;165431422;165432974;165435237;165448928;165450242;165482315;165543440;165660069;165661947;165893842	165333127;165336211;165339358;165343502;165379366;165388453;165392796;165395264;165396459;165413687;165416281;165418777;165428709;165430345;165431472;165433129;165435377;165448977;165450362;165482343;165543568;165661578;165663241;165896237	ENSG00000112541	PDE10A	165330408,165334484,165336124,165336219,165336322,165337502,165337801,165339722,165341239,165345748,165346545,165348039,165348251,165350175,165352642,165356184,165358382,165365923,165366203,165368140,165373773,165375997,165376881,165376945,165377409,165377426,165377489,165378405,165380414,165386451,165390110,165390502,165390512,165392691,165392798,165395066,165396356,165397210,165399891,165401769,165402475,165404320,165404346,165405703,165406773,165407305,165407307,165413042,165413639,165414482,165415810,165421311,165425490,165426846,165427310,165428136,165428138,165429325,165432951,165434532,165436618,165438826,165439960,165443379,165445796,165449100,165456959,165457867,165460827,165464245,165466499,165467847,165473242,165474640,165474991,165475475,165476574,165477233,165478787,165481844,165481930,165482795,165486215,165494366,165494368,165498278,165498927,165503476,165505922,165508428,165510759,165510761,165511315,165511703,165511705,165512036,165517639,165524729,165524758,165524760,165527348,165527668,165528603,165528605,165529273,165530574,165530985,165531163,165532489,165537198,165537877,165538602,165542462,165550525,165551305,165553953,165555247,165555424,165558002,165558146,165560046,165567135,165567208,165570930,165577717,165578775,165579219,165579410,165579633,165579635,165585070,165586954,165587175,165587379,165587566,165589158,165592991,165593215,165593255,165594824,165594874,165597937,165598346,165599147,165600225,165603175,165603927,165604488,165604557,165605719,165606373,165606441,165607260,165607584,165607966,165612015,165613215,165615896,165616365,165616949,165618664,165620310,165622299,165622655,165623918,165625044,165626373,165628326,165628950,165630216,165630554,165634220,165634555,165635496,165635498,165637530,165640124,165640126,165640128,165640965,165644415,165644655,165647118,165649975,165650756,165651038,165651221,165651829,165653741,165653756,165654189,165654659,165655921,165656411,165657620,165657711,165659070,165660217,165660301,165666102,165667250,165670271,165673266,165673382,165675327,165675357,165675359,165676410,165676868,165677634,165677804,165677887,165678306,165678799,165682276,165684363,165684544,165684724,165684739,165684741,165684844,165686124,165686188,165691578,165692145,165696701,165701662,165701682,165701698,165701706,165701730,165701742,165701758,165701788,165701818,165703349,165703351,165704327,165705970,165706082,165707611,165708392,165709559,165712369,165713317,165715595,165715601,165715603,165715613,165715675,165716311,165716328,165718260,165723186,165724037,165725436,165728303,165728395,165728531,165730423,165735785,165736296,165737833,165738478,165740751,165741697,165745727,165745821,165746028,165749085,165750852,165751810,165751812,165753036,165755743,165755950,165758853,165758918,165759979,165762810,165765636,165767510,165767895,165769667,165771677,165771890,165772269,165773232,165773627,165774400,165774563,165775342,165776965,165776967,165778541,165778543,165779264,165780489,165782785,165784084,165784086,165784658,165784766,165785773,165786124,165788137,165789602,165792115,165793204,165794064,165794461,165794463,165794465,165796745,165796747,165800170,165801219,165801864,165803806,165806631,165808774,165809738,165811363,165812760,165815138,165815577,165819425,165823406,165823408,165824023,165824025,165829343,165833530,165833718,165840357,165840790,165841442,165842314,165842467,165843337,165845424,165846056,165846163,165847533,165851634,165852307,165853020,165855032,165855845,165857887,165857976,165861300,165861994,165862476,165862823,165863858,165866464,165868062,165870995,165871472,165871676,165871678,165872201,165875198,165875600,165876637,165877988,165878300,165878302,165882027,165888717,165889206,165890201,165892560,165892941,165893057,165893606,165896945,165896947,165900828,165902126,165902454,165905372,165905786,165905788,165908248,165908561,165911792,165914536,165915006,165915086,165915088,165916538,165916632,165916681,165921981,165922101,165922854,165922856,165923328,165925349,165927140,165927142,165928208,165930411,165930668,165932480,165934128,165936207,165937102,165937104,165938431,165938452,165939290,165940327,165941762,165942995,165943430,165944027,165945928,165948906,165950034,165951786,165952192,165952335,165952507,165953868,165956891,165960356,165962163,165962606,165962955,165964008,165966421,165966479,165966565,165966726,165966728,165966771,165967365,165968531,165970466,165970468,165973880,165974285,165974364,165980628,165980763,165980782,165981076,165981740,165986061
ENST00000230418	1	43161712	43161715	ENSG00000112655	PTK7	43084275,43088560,43093032,43093040,43093919,43096077,43101864,43110954,43114170,43114172,43114174,43114285,43116775,43117383,43120728,43122002,43123019,43124082,43129483,43130482,43130706,43133886,43138529,43139444,43140756,43142915,43143923,43154021,43154982,43160520
ENST00000604971	1	351353	351355	ENSG00000112679	DUSP22	291752,296525,296527,297891,297986,298472,302056,302058,303736,304940,310769,314382,314595,318240,318468,319014,319338,319349,320078,320487,320617,321214,323237,323426,324624,327475,328462,328519,329029,329597,331973,336281,336674,339121,343662,343676,343690,343698,343708,343710,344430,345688,346860,347458,349248,349964,349966,350378
ENST00000429381	1	26469637;26476122	26469653;26476621	ENSG00000112763	BTN2A1	26458897,26460051,26463557,26463852,26466330,26470919,26471211,26473614,26474711,26475439
ENST00000411594	1	138156882	138156897	ENSG00000112983	BRD8	138139923,138143064,138147333,138148512,138152780,138153533,138155317,138158092,138159381,138159465,138161213,138163962,138170293,138171689,138172391,138174696,138177867
ENST00000515254	1	138156882;138159555;138160069;138160891;138161796;138162054;138163130;138164087;138164320;138164714;138165828;138166518;138167934;138168470;138169222;138170345	138157267;138159599;138160173;138161068;138161864;138162146;138163344;138164133;138164413;138165166;138166108;138166727;138168078;138168688;138169358;138170409	ENSG00000112983	BRD8	138139923,138143064,138147333,138148512,138152780,138153533,138155317,138158092,138159381,138159465,138161213,138163962,138170293,138171689,138172391,138174696,138177867
ENST00000510241	1	140558268	140558269	ENSG00000113108	APBB3	140559568,140560041,140560349,140560995
ENST00000394671	1	140645404	140645408	ENSG00000113119	TMCO6	140641320,140641950
ENST00000645483	1	75368486;75371120	75368658;75373270	ENSG00000113163	CERT1	75357642,75357884,75357966,75358019,75358615,75359266,75360004,75360511,75362720,75365164,75365176,75366831,75369058,75372547,75372612,75374304,75374882,75376109,75378548,75378550,75385972,75386242,75388591,75388593,75388595,75391566,75393665,75393833,75399129,75399529,75400903,75403206,75403867,75408546,75408750,75408752,75408875,75411682,75415377,75416568,75419196,75421185,75421837,75431120,75431658,75431880,75431882,75433665,75435986,75435988,75435990,75435992,75435994,75436902,75436921,75440949,75441090,75442167,75443982,75445283,75446770,75447086,75451214,75453868,75456542,75457416,75457418,75457420,75459700,75459702,75463403,75464720,75465070,75465072,75467509,75468202,75472120,75472222,75474189,75474191,75474682,75475937,75476795,75479757,75480559,75480561,75487969,75489907,75495858,75496513,75496515,75496731,75497148,75499540,75499671,75500078,75503747,75506548,75506758,75506933,75508946
ENST00000519583	1	178602664	178603272	ENSG00000113240	CLK4	178603041,178604626,178606512,178607886,178608176,178608677,178608912,178613830,178613832,178618251,178620368,178623946,178629614
ENST00000521621	1	178602664	178603270	ENSG00000113240	CLK4	178603041,178604626,178606512,178607886,178608176,178608677,178608912,178613830,178613832,178618251,178620368,178623946,178629614
ENST00000517717	1	178977587	178978327	ENSG00000113262	GRM6	178978896,178978898,178978900,178979434,178980151,178982033,178983951,178984754,178989033,178989174,178992607,178992609,178995948,178995950
ENST00000521389	1	179911651	179920426	ENSG00000113269	RNF130	179911775,179914620,179915197,179925914,179925954,179929274,179929616,179930910,179936904,179938323,179938687,179939472,179939474,179945813,179945815,179945866,179945868,179947274,179947693,179947889,179950487,179950489,179953349,179953572,179954024,179956688,179958308,179958310,179961236,179961433,179961530,179962414,179963441,179964091,179964627,179964629,179965125,179972798,179976536,179979920,179982213,179982365,179983115,179983486,179988748,179991928,179993190,179995595,179998574,179999372,180000046,180001968,180003370,180006345,180006568,180007000,180007685,180007687,180012991,180014658,180019955,180023757,180023994,180024660,180025153,180026868,180032550,180036082,180037227,180039880,180039882,180040313,180042831,180048988,180049927,180050948,180051827,180051887,180052657,180056856,180057417,180059450,180059581,180061102,180061364,180064345,180064347,180066893
ENST00000396151	1	78777209;78781852	78780662;78781974	ENSG00000113273	ARSB	78779453,78780884,78782390,78782418,78782420,78783348,78783593,78784943,78789537,78790235,78791697,78792247,78800411,78801485,78801753,78801767,78804839,78806343,78806345,78806352,78806520,78808143,78808505,78810264,78812063,78813802,78814328,78814841,78816597,78819039,78820627,78821545,78821769,78827444,78831674,78831676,78831794,78832462,78834189,78835133,78835226,78838184,78838345,78838775,78838777,78841198,78842145,78842881,78843468,78843872,78844410,78846093,78846377,78847796,78848530,78855544,78856088,78856740,78857027,78857414,78859168,78861441,78863299,78863523,78863794,78863796,78864831,78865036,78872358,78874175,78877990,78882073,78886198,78886200,78889865,78890629,78890631,78893367,78893369,78894839,78895109,78905866,78906201,78907516,78908750,78908752,78908754,78909076,78910039,78914729,78915814,78916227,78918568,78918570,78918572,78918933,78923055,78930259,78932522,78933616,78933713,78939747,78944618,78945646,78947900,78951658,78952319,78952640,78953346,78954645,78955466,78957685,78960709,78964058,78967733,78971698,78972163,78972750,78975066,78975300,78976667,78977002,78978792,78981356,78983937,78984192
ENST00000411809	1	157785743	157785747	ENSG00000113282	CLINT1	157793519,157794400,157796172,157798279,157798538,157800338,157800942,157804795,157806483,157806663,157816439,157817574,157817911,157818517,157819007,157823157,157823813,157823916,157826631,157826633,157830093,157834517,157841001,157844386,157849152,157850567,157850939,157851122,157851182,157854480,157857115
ENST00000618123	1	180578349	180578358	ENSG00000113300	CNOT6	180495307,180506451,180506527,180507060,180511479,180512741,180514637,180514688,180514977,180514979,180522005,180524319,180526694,180526793,180535363,180536754,180540455,180543688,180546496,180548374,180548376,180549129,180551065,180551225,180552675,180556026,180557058,180558702,180562109,180563104,180565401,180566511,180566797,180569165,180569728,180571165,180572140,180575174,180575176
ENST00000638442	1	81092801;81094296;81094856;81108996;81112610;81113538;81123642;81127074;81180175;81201330;81206845;81207246;81208354;81212366;81215876;81217356;81219710;81225678	81092961;81094362;81094992;81109078;81112858;81113920;81123767;81127163;81180281;81201442;81206905;81207349;81208438;81212563;81215955;81217473;81219778;81230162	ENSG00000113319	RASGRF2	80960738,80962345,80962864,80965889,80969971,80971710,80972228,80976267,80979085,80979685,80983378,80983924,80987573,80991941,80992140,80992169,81001056,81001058,81003199,81004499,81013509,81015232,81016282,81016844,81017058,81017060,81020401,81023548,81024152,81025067,81027184,81027511,81027915,81027917,81034491,81035572,81038720,81040583,81044954,81046357,81047887,81048933,81049689,81050903,81053591,81057615,81058413,81058604,81060730,81061831,81062157,81067266,81070117,81071777,81072092,81072830,81076891,81076919,81080487,81080489,81083209,81084329,81085117,81085119,81085626,81087963,81089012,81089351,81089359,81089367,81093556,81097722,81100080,81101655,81118093,81118764,81122529,81123571,81123573,81127391,81128050,81130287,81140445,81142028,81142508,81142510,81145390,81147190,81147444,81149175,81149177,81150613,81150615,81150617,81155997,81158304,81163608,81165417,81166713,81169664,81176695,81177495,81180944,81180946,81181503,81182329,81182331,81182333,81185034,81187244,81191061,81195487,81198871,81203147,81204431,81205482,81206721,81207160,81207252,81208696,81209538,81210607,81210609,81211278,81213296,81213908,81216163,81216943,81222609,81222611,81222944,81224900,81225135,81226294,81226878,81227536,81227790,81227792,81228471,81229571
ENST00000509163	1	93617725	93620929	ENSG00000113391	FAM172A	93618519,93624901,93624963,93625115,93626286,93630807,93632032,93637516,93638697,93642125,93642430,93645748,93646011,93648464,93648679,93648681,93648683,93649422,93649626,93650860,93656083,93661887,93664971,93665818,93668248,93672606,93675790,93679702,93679721,93681268,93684210,93695951,93698628,93698895,93699251,93699253,93700221,93704063,93704432,93705165,93705167,93705185,93705187,93709202,93714128,93714457,93719592,93721512,93724132,93727906,93728923,93731470,93733142,93733345,93737783,93739546,93744581,93748653,93753878,93754424,93754565,93755431,93756126,93758059,93758212,93758459,93758602,93761721,93763308,93766731,93766850,93771998,93772222,93775025,93775686,93775741,93776018,93776646,93778117,93790484,93793733,93793824,93795208,93797187,93801667,93801759,93801761,93802026,93803879,93804340,93807542,93809330,93810547,93814936,93816748,93816996,93819792,93819917,93821258,93822051,93822053,93823823,93824241,93825663,93825665,93826362,93826364,93827061,93828921,93829492,93831488,93832814,93832925,93833520,93835024,93836738,93837011,93841442,93841747,93842064,93843115,93843392,93844312,93848251,93850169,93851437,93851919,93852238,93854975,93855355,93855791,93856964,93861199,93862653,93862659,93862661,93866700,93868457,93873160,93877535,93879652,93879654,93880694,93887147,93887149,93887861,93889293,93890678,93891872,93894181,93898241,93898403,93899310,93899808,93902828,93903463,93906713,93907027,93907029,93907031,93907842,93911872,93917512,93920519,93921689,93924797,93924900,93929429,93929431,93930947,93930949,93931332,93933344,93933762,93933819,93933821,93934458,93935489,93937480,93939229,93939231,93939875,93941634,93943104,93947978,93950812,93951118,93956973,93957310,93960867,93962287,93963646,93968036,93969578,93969580,93973093,93973542,93973947,93974001,93974289,93978724,93978983,93979585,93979587,93982419,93982507,93982513,93982531,93982923,93993770,93996230,93998036,93998496,94000861,94005994,94007633,94007930,94014486,94016100,94016454,94017199,94019511,94021002,94021515,94021939,94024894,94030962,94033740,94035968,94036616,94047360,94048659,94049128,94050401,94052951,94053732,94054969,94062568,94062989,94065541,94068268,94069503,94069985,94070244,94072916,94073619,94073751,94077603,94077674,94079240,94080493,94089211,94093665,94098056,94101707,94103281,94103483,94109193,94110851,94111055,94111057
BambuTx249	1	93617725	93618072	ENSG00000113391	FAM172A	93618519,93624901,93624963,93625115,93626286,93630807,93632032,93637516,93638697,93642125,93642430,93645748,93646011,93648464,93648679,93648681,93648683,93649422,93649626,93650860,93656083,93661887,93664971,93665818,93668248,93672606,93675790,93679702,93679721,93681268,93684210,93695951,93698628,93698895,93699251,93699253,93700221,93704063,93704432,93705165,93705167,93705185,93705187,93709202,93714128,93714457,93719592,93721512,93724132,93727906,93728923,93731470,93733142,93733345,93737783,93739546,93744581,93748653,93753878,93754424,93754565,93755431,93756126,93758059,93758212,93758459,93758602,93761721,93763308,93766731,93766850,93771998,93772222,93775025,93775686,93775741,93776018,93776646,93778117,93790484,93793733,93793824,93795208,93797187,93801667,93801759,93801761,93802026,93803879,93804340,93807542,93809330,93810547,93814936,93816748,93816996,93819792,93819917,93821258,93822051,93822053,93823823,93824241,93825663,93825665,93826362,93826364,93827061,93828921,93829492,93831488,93832814,93832925,93833520,93835024,93836738,93837011,93841442,93841747,93842064,93843115,93843392,93844312,93848251,93850169,93851437,93851919,93852238,93854975,93855355,93855791,93856964,93861199,93862653,93862659,93862661,93866700,93868457,93873160,93877535,93879652,93879654,93880694,93887147,93887149,93887861,93889293,93890678,93891872,93894181,93898241,93898403,93899310,93899808,93902828,93903463,93906713,93907027,93907029,93907031,93907842,93911872,93917512,93920519,93921689,93924797,93924900,93929429,93929431,93930947,93930949,93931332,93933344,93933762,93933819,93933821,93934458,93935489,93937480,93939229,93939231,93939875,93941634,93943104,93947978,93950812,93951118,93956973,93957310,93960867,93962287,93963646,93968036,93969578,93969580,93973093,93973542,93973947,93974001,93974289,93978724,93978983,93979585,93979587,93982419,93982507,93982513,93982531,93982923,93993770,93996230,93998036,93998496,94000861,94005994,94007633,94007930,94014486,94016100,94016454,94017199,94019511,94021002,94021515,94021939,94024894,94030962,94033740,94035968,94036616,94047360,94048659,94049128,94050401,94052951,94053732,94054969,94062568,94062989,94065541,94068268,94069503,94069985,94070244,94072916,94073619,94073751,94077603,94077674,94079240,94080493,94089211,94093665,94098056,94101707,94103281,94103483,94109193,94110851,94111055,94111057
ENST00000358923	1	58969038	58973772	ENSG00000113448	PDE4D	58970988,58971534,58973495,58973647,58974602,58975647,58976074,58979014,58980512,58985872,58986587,58987103,58987115,58990817,58993353,58995838,58996888,59002395,59012414,59013569,59016777,59020341,59023379,59024046,59024344,59025491,59026434,59029548,59032026,59032743,59037798,59038022,59038557,59038742,59040650,59041883,59041974,59043381,59044021,59044985,59046279,59046327,59046329,59046377,59054563,59056030,59056232,59056560,59056691,59057954,59060590,59062695,59065246,59066259,59066495,59067572,59067719,59073415,59073982,59074626,59076558,59077707,59079354,59079583,59080176,59082070,59085541,59088058,59088492,59088494,59088702,59091253,59091603,59091944,59092394,59097159,59097644,59098572,59106147,59108471,59108479,59109327,59109617,59110019,59110021,59110740,59111198,59112180,59112945,59113135,59113137,59114701,59119989,59123739,59127163,59127379,59127381,59128255,59129246,59130176,59132592,59133144,59133146,59134119,59135030,59135863,59138182,59138432,59140328,59141402,59143488,59143588,59147034,59148560,59151464,59152204,59152206,59154324,59158641,59162047,59165249,59172576,59172849,59172867,59173443,59174914,59179905,59181869,59181871,59182406,59185849,59186446,59186938,59195033,59196921,59199200,59199907,59199987,59199995,59199997,59199999,59200014,59200030,59200054,59200056,59200118,59200120,59200761,59200843,59203968,59204863,59205190,59205805,59206642,59215091,59217733,59218264,59221312,59225212,59226409,59226536,59226902,59227945,59227947,59227949,59228168,59229492,59231386,59236043,59239752,59240041,59240043,59242466,59242714,59245786,59246725,59246727,59247054,59251657,59251837,59251937,59260426,59261147,59263200,59264086,59264088,59269313,59272520,59273629,59278305,59278323,59279786,59280381,59280755,59284201,59284754,59287034,59290371,59291867,59292879,59296802,59296804,59297283,59299018,59300345,59301815,59302145,59302181,59305700,59305845,59306233,59307903,59309002,59310341,59315169,59315693,59315817,59317104,59317929,59318412,59318758,59319377,59319379,59319681,59319742,59320175,59320177,59322330,59324602,59324929,59330134,59332960,59337227,59337525,59338484,59339199,59339409,59339438,59339574,59341084,59341308,59341677,59341689,59343674,59343907,59345138,59350395,59352112,59352114,59352126,59352855,59354094,59354480,59356367,59357045,59357202,59357582,59364648,59364915,59365327,59368103,59374289,59374882,59377694,59380195,59382001,59382069,59387303,59390077,59390394,59392692,59393522,59393524,59393752,59394488,59394490,59396844,59400275,59400915,59401072,59404407,59410391,59410718,59411603,59412701,59413599,59415087,59415953,59416964,59418793,59419675,59419677,59422774,59424846,59425504,59426332,59427133,59427179,59427361,59429465,59430843,59435233,59435614,59437743,59437900,59438050,59439217,59439576,59440857,59444229,59445305,59446996,59447818,59451645,59455889,59458587,59458905,59462421,59462423,59464762,59465395,59471113,59476538,59476725,59477740,59480966,59484933,59486531,59486665,59489670,59489802,59490300,59490302,59490544,59493996,59495249,59495675,59495823,59497798,59498226,59498414,59498592,59501435,59501917,59503333,59506894,59508271,59508438,59514182,59517277,59517279,59521038,59525354,59525916,59526768,59527172,59527174,59529907,59531850,59535016,59537056,59537058,59540198,59541903,59542316,59542948,59544092,59544849,59545282,59547741,59548804,59549456,59549760,59555043,59558512,59561995,59561997,59562498,59563012,59564794,59565563,59566026,59566622,59569354,59570317,59573868,59580371,59582521,59584442,59587454,59589892,59594966,59595341,59596134,59596312,59602982,59603665,59603941,59604326,59606316,59608473,59610183,59623091,59624183,59626434,59629722,59637439,59642734,59644005,59644169,59645350,59649351,59649353,59649789,59651402,59652799,59654074,59654881,59656045,59656196,59658765,59661532,59661610,59663263,59666958,59666993,59666995,59667496,59668344,59668993,59670595,59673791,59676134,59680258,59684028,59691262,59691486,59694148,59695517,59698376,59702508,59703778,59707036,59707409,59707537,59707629,59707806,59708242,59709108,59712060,59713502,59714938,59715754,59717470,59719595,59719649,59723398,59727819,59733306,59738106,59738186,59738224,59740601,59742208,59742448,59742450,59748343,59749171,59749844,59754198,59756406,59756490,59756942,59758049,59761690,59761692,59763771,59764226,59767540,59767825,59770216,59771106,59777767,59785703,59785705,59791220,59791422,59792523,59793146,59794026,59794040,59794052,59795444,59795704,59796333,59797377,59797379,59797790,59799637,59800480,59802763,59802822,59803096,59804478,59806882,59810596,59811668,59812142,59814265,59814366,59814517,59815619,59816850,59816871,59817709,59818361,59819353,59819945,59820649,59822072,59824755,59826554,59828571,59829168,59830022,59831264,59836088,59837769,59837902,59838268,59839072,59839729,59839731,59842117,59843838,59844523,59844684,59844686,59845447,59845458,59846670,59848566,59850171,59851123,59852139,59854234,59856404,59858037,59860411,59862677,59863662,59864375,59867768,59867770,59869472,59869484,59870585,59872954,59877216,59881164,59884386,59884388,59885143,59889859,59890100,59891001,59897184,59898330,59899466,59901391,59901917,59901983,59902391,59903948,59904070,59905195,59905220,59905712,59906921,59909946,59911205,59912690,59914563,59916412,59919396,59919632,59919657,59920776,59924086,59924628,59924630,59929147,59929937,59935922,59936322,59936831,59937059,59938913,59939694,59941694,59941702,59941840,59947127,59949091,59949109,59949736,59953149,59955232,59955234,59959657,59960622,59960806,59961411,59963424,59967788,59968518,59969141,59969970,59969972,59970899,59971487,59971504,59972199,59973338,59976156,59976195,59976652,59976949,59978711,59981411,59984204,59985777,59989078,59989426,59989428,59989661,59989970,59994166,59994442,59997612,60001604,60010274,60010622,60010932,60010948,60012019,60012260,60012268,60012823,60017331,60017413,60017762,60019611,60021278,60022019,60023539,60024246,60026425,60026694,60027132,60027692,60027798,60029136,60031466,60034155,60034425,60034967,60034969,60036268,60036997,60037045,60037062,60037225,60039129,60039238,60043952,60044721,60044830,60049738,60050233,60050235,60054227,60055998,60057328,60059653,60062962,60062964,60063043,60063768,60063907,60064682,60065304,60065358,60067812,60073436,60076796,60076836,60077046,60077230,60077257,60077259,60077261,60077263,60077304,60078852,60086838,60089945,60092208,60093174,60094075,60095516,60097748,60099432,60100088,60104521,60109553,60111665,60116269,60118398,60118522,60118977,60119494,60119749,60121993,60123917,60124921,60129196,60129396,60132188,60132583,60132905,60135426,60137266,60139610,60139867,60142084,60142108,60142823,60146305,60150893,60153245,60155084,60155086,60157336,60158070,60158083,60159500,60159983,60160405,60161644,60165196,60166489,60167802,60168631,60168905,60169721,60171486,60173883,60174286,60177122,60178401,60178418,60185273,60185275,60186519,60188647,60190707,60190709,60190911,60191551,60197554,60198496,60200904,60201501,60201572,60205922,60206543,60208049,60208051,60208053,60208846,60211003,60214684,60215409,60219167,60220222,60220230,60221245,60221984,60225449,60226481,60228478,60232929,60233112,60235591,60238379,60245690,60246010,60247324,60248127,60248561,60249072,60249514,60249516,60250890,60251451,60252212,60252516,60254863,60256210,60256936,60257148,60257437,60257474,60258717,60261818,60268050,60272398,60273968,60274977,60274979,60281905,60282959,60284111,60285255,60285880,60290119,60290663,60292072,60292213,60296635,60297830,60298547,60300182,60300915,60304072,60311068,60311828,60314533,60314952,60320281,60322317,60322567,60325413,60325640,60328647,60329262,60331071,60331174,60332242,60333703,60338256,60339848,60339863,60340062,60345407,60346120,60346122,60347352,60349164,60349231,60349843,60349845,60350453,60351427,60353467,60353952,60356925,60360756,60360758,60361076,60361078,60363038,60363080,60365226,60365362,60365902,60366526,60366669,60366799,60366816,60367316,60368326,60368474,60369820,60370298,60370784,60371250,60371761,60372578,60374957,60376969,60378935,60379075,60379630,60380945,60381155,60381225,60381483,60383023,60385388,60386953,60388092,60388253,60389439,60390150,60390968,60390984,60408038,60408874,60411183,60412482,60412572,60413364,60413366,60413991,60413993,60415129,60418658,60421892,60421894,60422806,60426222,60428460,60433617,60433837,60437587,60438979,60439418,60439760,60442132,60445499,60445830,60446173,60452355,60452593,60455128,60455130,60455141,60455793,60456063,60456436,60456610,60456726,60457485,60461273,60463665,60465456,60465976,60471494,60471566,60471822,60473741,60476154,60476219,60476221,60477716,60477888,60479217,60481491,60491471,60493135,60493237,60493632,60493634,60494175,60494961,60495530,60495532,60498163,60498920,60499250,60499252,60500548,60500689,60501466,60504941,60505295,60506250,60506274,60506300,60508546,60508852,60509119,60509667,60510215,60515384,60518926,60521321
ENST00000621536	1	142592178	142592179	ENSG00000113578	FGF1	142595002,142595404,142597140,142598104,142599988,142601218,142602321,142603458,142604493,142604598,142606095,142606928,142607871,142610437,142612909,142616005,142617233,142617418,142630637,142632870,142633306,142635284,142635506,142636589,142637679,142638979,142638981,142639972,142640505,142642464,142642907,142643899,142643986,142644660,142644662,142644804,142647687,142648423,142648617,142648916,142650781,142651738,142653084,142656583,142658821,142658965,142661165,142661513,142661613,142662197,142663753,142669052,142669054,142670130,142670614,142671055,142673895,142673913,142673926,142675126,142676173,142679283,142680071,142683193,142684176,142686116,142686637,142687140,142687670,142689278,142691843,142693884,142696076,142696405,142697181
ENST00000524038	1	168469759	168472303	ENSG00000113645	WWC1	168292121,168294119,168297178,168297494,168297816,168298183,168305514,168306741,168307251,168307282,168308160,168310704,168310940,168312086,168316423,168322801,168323230,168324889,168328469,168328874,168329723,168330558,168330638,168331150,168331642,168332530,168332532,168333315,168335070,168336885,168337283,168337861,168338556,168338750,168340220,168340813,168344031,168345249,168346418,168346576,168346578,168346956,168349237,168349929,168351015,168352431,168352438,168353376,168353824,168355543,168357507,168357519,168358061,168360730,168361085,168362162,168366182,168372352,168372931,168372939,168373139,168373532,168373615,168374902,168377967,168378363,168378387,168380915,168380917,168385373,168388469,168392903,168394093,168394202,168394204,168395099,168400540,168403865,168408007,168409061,168409063,168410732,168410734,168412381,168414792,168414963,168415025,168417793,168418320,168421187,168421954,168422485,168423545,168424853,168425235,168429984,168430379,168430481,168431003,168431935,168432995,168433216,168433535,168434776,168436911,168440190,168446530,168446933,168447181,168451163,168451387,168452442,168452661,168453344,168454828,168456172,168456489,168459310,168460462,168461404,168461924,168464442,168465246,168465879,168465881,168467440
ENST00000545279	1	136182733	136182734	ENSG00000113658	SMAD5	136138777,136141605,136143102,136146540,136148124,136148126,136148422,136150437,136154225,136155945,136155984,136158447,136160024,136162198,136162200,136165292,136167238,136172009,136172520,136172717,136173283,136174836,136175692,136176083,136176085,136178240,136178242,136178307,136179674,136183181,136183686,136188030,136188390,136188392
ENST00000502717	1	150053128	150053142	ENSG00000113716	HMGXB3	150000672,150002418,150007071,150008117,150010321,150013291,150014643,150018597,150022885,150023682,150025211,150027479,150028002,150029023,150029410,150034121,150034123,150035311,150041158,150042240,150044403,150051833
