gene_ref	gene_id	gene_name	condition_1	condition_2	gene_switch_q_value	Rank
geneComp_00020860	ENSG00000284977	ENSG00000284977	RGC	RO_D209	2.7316734620585115e-15	312
geneComp_00003206	CAPS2	CAPS2	RGC	RO_D209	2.9155519518898073e-15	313
geneComp_00139770	H2BC15	H2BC15	RO_D209	RO_D45	3.0955227414951306e-15	314
geneComp_00006552	DPP6	DPP6	RGC	RO_D209	3.1610651839374588e-15	315
geneComp_00118749	EFCAB12	EFCAB12	RO_D209	RO_D45	3.612673554875139e-15	316
geneComp_00049036	SLC1A3	SLC1A3	RGC	RO_D209	3.715074086911635e-15	317
geneComp_00111353	ZNF599	ZNF599	RGC	RO_D45	3.721362087849459e-15	318
geneComp_00152522	PLEKHB1	PLEKHB1	RO_D209	RO_D45	4.479287433617744e-15	319
geneComp_00105392	SMAP1	SMAP1	RGC	RO_D45	4.557521286155442e-15	320
geneComp_00113752	B3GNT5	B3GNT5	RO_D209	RO_D45	4.967904241546018e-15	321
geneComp_00086467	KLC1	KLC1	RGC	RO_D45	5.39772840725463e-15	322
geneComp_00083913	H2BC15	H2BC15	RGC	RO_D45	5.432819140755969e-15	323
geneComp_00092214	MRPL22	MRPL22	RGC	RO_D45	5.768969471271262e-15	324
geneComp_00060020	CERS5	CERS5	RGC	RO_D45	6.059361549886044e-15	325
geneComp_00108500	TPD52	TPD52	RGC	RO_D45	6.076315058173288e-15	326
geneComp_00145899	MACROH2A2	MACROH2A2	RO_D209	RO_D45	6.221268653713884e-15	327
geneComp_00118019	DMD	DMD	RO_D209	RO_D45	6.839405738152124e-15	328
geneComp_00056394	ADORA2B	ADORA2B	RGC	RO_D45	7.411406509853314e-15	329
geneComp_00033630	LINC02997	LINC02997	RGC	RO_D209	8.252293893344835e-15	330
geneComp_00159670	RTN1	RTN1	RO_D209	RO_D45	8.532197170204313e-15	331
geneComp_00050711	SRSF7	SRSF7	RGC	RO_D209	9.398177219210405e-15	332
geneComp_00061591	CYREN	CYREN	RGC	RO_D45	9.551243370987997e-15	333
geneComp_00104681	SHMT1	SHMT1	RGC	RO_D45	1.0282019587875336e-14	334
geneComp_00140258	HMGA2	HMGA2	RO_D209	RO_D45	1.0284714099653572e-14	335
geneComp_00004994	COX20	COX20	RGC	RO_D209	1.0625334632390941e-14	336
geneComp_00055773	ZNHIT3	ZNHIT3	RGC	RO_D209	1.1011872207587347e-14	337
geneComp_00000401	ADAMTS16-DT	ADAMTS16-DT	RGC	RO_D209	1.1292883444495543e-14	338
geneComp_00038311	NRG1	NRG1	RGC	RO_D209	1.5111698808616032e-14	339
geneComp_00106585	SSBP1	SSBP1	RGC	RO_D45	1.933482361513414e-14	340
geneComp_00091919	MITF	MITF	RGC	RO_D45	2.024528332775475e-14	341
geneComp_00006588	DPY19L1	DPY19L1	RGC	RO_D209	2.105690179917915e-14	342
geneComp_00026074	FAXDC2	FAXDC2	RGC	RO_D209	2.105690179917915e-14	343
geneComp_00050534	SPIRE2	SPIRE2	RGC	RO_D209	2.2333625660922224e-14	344
geneComp_00057664	ATP1B3	ATP1B3	RGC	RO_D45	2.254622501443433e-14	345
geneComp_00109114	TSPAN10	TSPAN10	RGC	RO_D45	2.8321249757950244e-14	346
geneComp_00076894	ENSG00000285600	ENSG00000285600	RGC	RO_D45	3.044947473743528e-14	347
geneComp_00113956	BEST1	BEST1	RO_D209	RO_D45	3.15649396593001e-14	348
geneComp_00084401	HMGA2	HMGA2	RGC	RO_D45	3.211686737292693e-14	349
geneComp_00052643	TPD52	TPD52	RGC	RO_D209	3.472351652697668e-14	350
geneComp_00090119	MAGT1	MAGT1	RGC	RO_D45	3.654844946461817e-14	351
geneComp_00059615	CD47	CD47	RGC	RO_D45	3.670323787988298e-14	352
geneComp_00103835	RUFY3	RUFY3	RGC	RO_D45	3.842238764627212e-14	353
geneComp_00056323	ADGRB3	ADGRB3	RGC	RO_D45	4.89844597646359e-14	354
geneComp_00098317	RANBP2	RANBP2	RGC	RO_D45	4.899491617593277e-14	355
geneComp_00062902	EFCAB6	EFCAB6	RGC	RO_D45	4.924826238267088e-14	356
geneComp_00057029	AP1B1	AP1B1	RGC	RO_D45	5.608442133652964e-14	357
geneComp_00040688	PKM	PKM	RGC	RO_D209	6.048616740407549e-14	358
geneComp_00057086	APIP	APIP	RGC	RO_D45	7.927385262723483e-14	359
geneComp_00104619	SH3D21	SH3D21	RGC	RO_D45	8.300103505177074e-14	360
geneComp_00096392	PIF1	PIF1	RGC	RO_D45	9.415328330794987e-14	361
geneComp_00014782	ENSG00000258526	ENSG00000258526	RGC	RO_D209	1.0353718982681461e-13	362
geneComp_00148922	MYL6	MYL6	RO_D209	RO_D45	1.0722827493590561e-13	363
geneComp_00111254	ZNF506	ZNF506	RGC	RO_D45	1.1579553652626132e-13	364
geneComp_00058656	C1orf35	C1orf35	RGC	RO_D45	1.1705117016103425e-13	365
geneComp_00082579	FUT10	FUT10	RGC	RO_D45	1.173181595059269e-13	366
geneComp_00004164	CERS6	CERS6	RGC	RO_D209	1.2027793443466084e-13	367
geneComp_00041113	POT1-AS1	POT1-AS1	RGC	RO_D209	1.2027793443466084e-13	368
geneComp_00096696	PLIN2	PLIN2	RGC	RO_D45	1.2357363615119513e-13	369
geneComp_00138417	FTO	FTO	RO_D209	RO_D45	1.4457644142325488e-13	370
geneComp_00046200	RP1	RP1	RGC	RO_D209	1.4524281184741675e-13	371
geneComp_00000053	ABCA17P	ABCA17P	RGC	RO_D209	1.4524310222013385e-13	372
geneComp_00162979	TACC2	TACC2	RO_D209	RO_D45	1.4917367665928464e-13	373
geneComp_00104804	SKP2	SKP2	RGC	RO_D45	1.6084402732015372e-13	374
geneComp_00087290	LIMS1	LIMS1	RGC	RO_D45	1.9261194092251972e-13	375
geneComp_00103595	RPS6KB2	RPS6KB2	RGC	RO_D45	1.9349164413392038e-13	376
geneComp_00035130	MIR29B2CHG	MIR29B2CHG	RGC	RO_D209	1.9793582691207693e-13	377
geneComp_00063237	EMP2	EMP2	RGC	RO_D45	1.9888132776570124e-13	378
geneComp_00110226	VTI1A	VTI1A	RGC	RO_D45	1.9888132776570124e-13	379
geneComp_00027923	GUCA1A	GUCA1A	RGC	RO_D209	2.0658591579153828e-13	380
geneComp_00001994	AUTS2	AUTS2	RGC	RO_D209	2.0682416972810884e-13	381
geneComp_00055996	ABI2	ABI2	RGC	RO_D45	2.0708285967110556e-13	382
geneComp_00052192	TMEM182	TMEM182	RGC	RO_D209	2.197641615641302e-13	383
geneComp_00034550	MCF2L2	MCF2L2	RGC	RO_D209	2.4157843338901426e-13	384
geneComp_00001229	APIP	APIP	RGC	RO_D209	2.621024387005702e-13	385
geneComp_00037969	NLGN2	NLGN2	RGC	RO_D209	2.988028653685195e-13	386
geneComp_00056098	ACSF2	ACSF2	RGC	RO_D45	3.0102879848489895e-13	387
geneComp_00040808	PLEKHB1	PLEKHB1	RGC	RO_D209	3.1109261820074863e-13	388
geneComp_00026738	FXYD1	FXYD1	RGC	RO_D209	3.251661227898407e-13	389
geneComp_00083458	GPR160	GPR160	RGC	RO_D45	3.3242472168896e-13	390
geneComp_00006808	DYNC1I2	DYNC1I2	RGC	RO_D209	3.7548137631073565e-13	391
geneComp_00061320	CTSC	CTSC	RGC	RO_D45	3.7872888018030345e-13	392
geneComp_00001016	ANKRD20A1	ANKRD20A1	RGC	RO_D209	4.215325848399388e-13	393
geneComp_00062590	DUT	DUT	RGC	RO_D45	4.236426974389231e-13	394
geneComp_00062097	DIXDC1	DIXDC1	RGC	RO_D45	4.335213822011511e-13	395
geneComp_00084707	HOMER2	HOMER2	RGC	RO_D45	4.633562724993806e-13	396
geneComp_00025416	ERGIC3	ERGIC3	RGC	RO_D209	5.639441017348421e-13	397
geneComp_00107268	TBC1D1	TBC1D1	RGC	RO_D45	5.731081145161169e-13	398
geneComp_00006499	DOCK8	DOCK8	RGC	RO_D209	5.741393012915081e-13	399
geneComp_00102031	ROBO1	ROBO1	RGC	RO_D45	6.435367284545694e-13	400
geneComp_00096709	PLOD2	PLOD2	RGC	RO_D45	6.844433409135574e-13	401
geneComp_00093377	NCKAP1	NCKAP1	RGC	RO_D45	6.879904649231717e-13	402
geneComp_00041590	PRKACB	PRKACB	RGC	RO_D209	7.393144691279683e-13	403
geneComp_00005468	CTSH	CTSH	RGC	RO_D209	7.659778385792131e-13	404
geneComp_00047927	RSPRY1	RSPRY1	RGC	RO_D209	8.118284902270865e-13	405
geneComp_00053901	UPF3B	UPF3B	RGC	RO_D209	8.432344004126844e-13	406
geneComp_00111337	ZNF585A	ZNF585A	RGC	RO_D45	1.1257600928315744e-12	407
geneComp_00159659	RTKN2	RTKN2	RO_D209	RO_D45	1.1557346097233708e-12	408
geneComp_00096661	PLEKHA6	PLEKHA6	RGC	RO_D45	1.1951316945241546e-12	409
geneComp_00000232	ACP5	ACP5	RGC	RO_D209	1.2414402463852615e-12	410
geneComp_00056036	ACAP2	ACAP2	RGC	RO_D45	1.3140606952332188e-12	411
geneComp_00109250	TTN-AS1	TTN-AS1	RGC	RO_D45	1.5614383659431772e-12	412
geneComp_00139000	GLRX	GLRX	RO_D209	RO_D45	1.6870335454066596e-12	413
geneComp_00040861	PLPP5	PLPP5	RGC	RO_D209	1.6988112177980488e-12	414
geneComp_00165695	USP16	USP16	RO_D209	RO_D45	1.776502332840114e-12	415
geneComp_00118187	DNMT3A	DNMT3A	RO_D209	RO_D45	1.854359761614463e-12	416
geneComp_00106788	STK3	STK3	RGC	RO_D45	1.8729129354675878e-12	417
geneComp_00002826	C1QTNF3	C1QTNF3	RGC	RO_D209	1.9122502137169206e-12	418
geneComp_00028857	HOOK2	HOOK2	RGC	RO_D209	2.0708218869290444e-12	419
geneComp_00097049	PPFIA3	PPFIA3	RGC	RO_D45	2.0778475958954586e-12	420
geneComp_00056802	ANAPC15	ANAPC15	RGC	RO_D45	2.3937346514795297e-12	421
geneComp_00111421	ZNF677	ZNF677	RGC	RO_D45	2.3937346514795297e-12	422
geneComp_00104014	SAV1	SAV1	RGC	RO_D45	2.4644702788631888e-12	423
geneComp_00138363	FSIP2	FSIP2	RO_D209	RO_D45	2.5401940739177596e-12	424
geneComp_00050386	SPART	SPART	RGC	RO_D209	2.724176369146285e-12	425
geneComp_00027601	GPR160	GPR160	RGC	RO_D209	2.7832838689101845e-12	426
geneComp_00106969	SUPT20H	SUPT20H	RGC	RO_D45	2.849937919204407e-12	427
geneComp_00094253	NTAN1	NTAN1	RGC	RO_D45	2.8780370547726104e-12	428
geneComp_00141707	IQCH-AS1	IQCH-AS1	RO_D209	RO_D45	2.8908876294235626e-12	429
geneComp_00060021	CERS6	CERS6	RGC	RO_D45	2.9835236973032817e-12	430
geneComp_00038578	OAS3	OAS3	RGC	RO_D209	3.0247181755079957e-12	431
geneComp_00023302	ENSG00000288105	ENSG00000288105	RGC	RO_D209	3.2220015580885996e-12	432
geneComp_00098653	REM2	REM2	RGC	RO_D45	3.418891097913185e-12	433
geneComp_00000967	ANGPTL4	ANGPTL4	RGC	RO_D209	3.664863362630646e-12	434
geneComp_00112033	ACTR1A	ACTR1A	RO_D209	RO_D45	3.7008294389096104e-12	435
geneComp_00100288	RNASEH2B	RNASEH2B	RGC	RO_D45	3.984042777835975e-12	436
geneComp_00105579	SNF8	SNF8	RGC	RO_D45	3.994886604268685e-12	437
geneComp_00041963	PSMF1	PSMF1	RGC	RO_D209	4.199890368368129e-12	438
geneComp_00117177	CTSC	CTSC	RO_D209	RO_D45	4.381717594163629e-12	439
geneComp_00040388	PGM5	PGM5	RGC	RO_D209	4.791549002277118e-12	440
geneComp_00157915	RP1L1	RP1L1	RO_D209	RO_D45	4.892346510637119e-12	441
geneComp_00059822	CDKN3	CDKN3	RGC	RO_D45	5.005296124644448e-12	442
geneComp_00062914	EFHD1	EFHD1	RGC	RO_D45	5.319739217778476e-12	443
geneComp_00063272	ENOSF1	ENOSF1	RGC	RO_D45	5.496612021344963e-12	444
geneComp_00002837	C1R	C1R	RGC	RO_D209	5.526919518618838e-12	445
geneComp_00006528	DPF3	DPF3	RGC	RO_D209	5.534486828874377e-12	446
geneComp_00104198	SDCBP2-AS1	SDCBP2-AS1	RGC	RO_D45	5.84194270707411e-12	447
geneComp_00001766	ATL1	ATL1	RGC	RO_D209	7.01934628914517e-12	448
geneComp_00003923	CDK2AP1	CDK2AP1	RGC	RO_D209	7.069884127654019e-12	449
geneComp_00164449	TRA2B	TRA2B	RO_D209	RO_D45	7.076500333924646e-12	450
geneComp_00165443	UBL7-DT	UBL7-DT	RO_D209	RO_D45	7.536761177576436e-12	451
geneComp_00037704	NECAP2	NECAP2	RGC	RO_D209	7.648009882016459e-12	452
geneComp_00061325	CTSH	CTSH	RGC	RO_D45	7.674455900916241e-12	453
geneComp_00000046	ABAT	ABAT	RGC	RO_D209	7.803342382230678e-12	454
geneComp_00040128	PDE4D	PDE4D	RGC	RO_D209	7.803342382230678e-12	455
geneComp_00055174	ZNF225	ZNF225	RGC	RO_D209	7.86843866341147e-12	456
geneComp_00089877	LRRTM4	LRRTM4	RGC	RO_D45	8.440162094913723e-12	457
geneComp_00059153	CASTOR3P	CASTOR3P	RGC	RO_D45	8.446206353174144e-12	458
geneComp_00057128	APOLD1	APOLD1	RGC	RO_D45	9.10174258560631e-12	459
geneComp_00081931	FAXDC2	FAXDC2	RGC	RO_D45	9.595263980120838e-12	460
geneComp_00150121	NTM	NTM	RO_D209	RO_D45	9.745083276847592e-12	461
geneComp_00059354	CCDC59	CCDC59	RGC	RO_D45	1.0661144135585397e-11	462
geneComp_00092482	MTA3	MTA3	RGC	RO_D45	1.1715639933101063e-11	463
geneComp_00029264	IFI44L	IFI44L	RGC	RO_D209	1.4053360695049334e-11	464
geneComp_00047978	RUFY3	RUFY3	RGC	RO_D209	1.516021904916685e-11	465
geneComp_00092701	MTHFD2L	MTHFD2L	RGC	RO_D45	1.5319816551524333e-11	466
geneComp_00007304	ELN	ELN	RGC	RO_D209	1.823929329910819e-11	467
geneComp_00157898	ROM1	ROM1	RO_D209	RO_D45	1.862975241602061e-11	468
geneComp_00059715	CDCA5	CDCA5	RGC	RO_D45	1.9760108430549208e-11	469
geneComp_00138329	FRMD4B	FRMD4B	RO_D209	RO_D45	2.0281038972023025e-11	470
geneComp_00031826	LINC00923	LINC00923	RGC	RO_D209	2.0790334984573288e-11	471
geneComp_00057229	ARHGAP23	ARHGAP23	RGC	RO_D45	2.1032854358897926e-11	472
geneComp_00108501	TPD52L1	TPD52L1	RGC	RO_D45	2.254218488802218e-11	473
geneComp_00088021	LINC01414	LINC01414	RGC	RO_D45	2.435769907219647e-11	474
geneComp_00041594	PRKAG2	PRKAG2	RGC	RO_D209	2.4479496558388385e-11	475
geneComp_00058920	CACNA1E	CACNA1E	RGC	RO_D45	2.4856825391042647e-11	476
geneComp_00093561	NECAP2	NECAP2	RGC	RO_D45	2.5057149704033408e-11	477
geneComp_00164357	TPD52	TPD52	RO_D209	RO_D45	2.666597638454399e-11	478
geneComp_00116394	CLTB	CLTB	RO_D209	RO_D45	2.6944829718092614e-11	479
geneComp_00040111	PDE10A	PDE10A	RGC	RO_D209	2.7183282803507348e-11	480
geneComp_00104778	SIX3-AS1	SIX3-AS1	RGC	RO_D45	2.791851743548869e-11	481
geneComp_00161901	SNX13	SNX13	RO_D209	RO_D45	2.8065373243611053e-11	482
geneComp_00038002	NME1	NME1	RGC	RO_D209	2.9327047110213595e-11	483
geneComp_00027541	GPC2	GPC2	RGC	RO_D209	3.4651891747682433e-11	484
geneComp_00028679	HMGN3	HMGN3	RGC	RO_D209	3.518156164142852e-11	485
geneComp_00003411	CCDC141	CCDC141	RGC	RO_D209	3.7891591079033694e-11	486
geneComp_00147879	MMS22L	MMS22L	RO_D209	RO_D45	3.9691407139009975e-11	487
geneComp_00087013	LAMC3	LAMC3	RGC	RO_D45	4.53352501957312e-11	488
geneComp_00159754	S100A6	S100A6	RO_D209	RO_D45	4.699590097041492e-11	489
geneComp_00025452	ERV3-1	ERV3-1	RGC	RO_D209	4.853374526586286e-11	490
geneComp_00117645	DDX11-AS1	DDX11-AS1	RO_D209	RO_D45	5.094284370337476e-11	491
geneComp_00138959	GLA	GLA	RO_D209	RO_D45	5.1562719334398e-11	492
geneComp_00025499	ETFB	ETFB	RGC	RO_D209	5.190984485622155e-11	493
geneComp_00040852	PLOD2	PLOD2	RGC	RO_D209	5.255078642703004e-11	494
geneComp_00049434	SLC8A1	SLC8A1	RGC	RO_D209	5.339578239167645e-11	495
geneComp_00112224	ADI1	ADI1	RO_D209	RO_D45	5.694324588646948e-11	496
geneComp_00089464	LINC02972	LINC02972	RGC	RO_D45	5.992659411076329e-11	497
geneComp_00113075	ARHGAP15	ARHGAP15	RO_D209	RO_D45	6.053795898681943e-11	498
geneComp_00148558	MTHFD2L	MTHFD2L	RO_D209	RO_D45	6.053795898681943e-11	499
geneComp_00166976	ZNF326	ZNF326	RO_D209	RO_D45	6.053795898681943e-11	500
