"gene","logFC","logCPM","F","PValue","FDR"
"ENSG00000118733",2.20030139202563,3.91483440146213,69.0313701257484,1.57013360897877e-06,1.01623253588268e-05
"ENSG00000176731",1.52494950067909,5.21219694338015,69.0124807766403,1.5705924597299e-06,1.01623253588268e-05
"ENSG00000120820",-2.95453415081765,5.10358485966008,68.9291629774303,1.58201233221681e-06,1.02316239485139e-05
"ENSG00000102606",2.02630071635408,6.15784515225719,68.9036473095916,1.58378774508885e-06,1.02385130642156e-05
"ENSG00000162604",1.3352844435607,5.96483927362558,68.8752740543516,1.58737243876185e-06,1.02570869911209e-05
"ENSG00000103024",2.72587986943566,3.58866762685726,68.8744963083327,1.59260282414489e-06,1.0286273437667e-05
"ENSG00000248643",-2.64809972313609,3.82005127320386,68.8678101370362,1.59530225584897e-06,1.02990941873349e-05
"ENSG00000198642",-1.34394186835051,6.64850179899087,68.7772512084987,1.59987886632216e-06,1.03240168920771e-05
"ENSG00000183914",3.5626972990832,1.57496768117446,70.3768319372989,1.60330905942469e-06,1.03415227743473e-05
"ENSG00000103365",-1.89165297296881,7.84371032109147,68.67446510647,1.6130114306757e-06,1.03994511559127e-05
"ENSG00000100350",-1.62563571875181,6.69330409725522,68.6524599033772,1.61591770826621e-06,1.04135313734313e-05
"ENSG00000104756",2.26280994586823,3.30225754638981,68.6834086222227,1.61733103592376e-06,1.04179822224651e-05
"ENSG00000148200",2.15680199846415,3.49197697934104,68.6447634749133,1.62084916645726e-06,1.04359810556712e-05
"ENSG00000158864",-1.77039466050488,7.94089019030923,68.5574184403224,1.6281898111771e-06,1.04785644276469e-05
"ENSG00000188916",2.32254229879295,2.56406928246167,68.565701251683,1.64272039434254e-06,1.05673615371897e-05
"ENSG00000163933",-1.26148611782256,5.47380366227299,68.4170711883525,1.64677360208308e-06,1.05887101907358e-05
"ENSG00000133106",3.3981252803893,1.61604465443307,69.7720483116488,1.65235136718272e-06,1.06198383010727e-05
"ENSG00000146676",2.32199087455626,4.73190535929256,68.3648958135938,1.65466622952397e-06,1.06280677889095e-05
"ENSG00000187775",2.58603248017883,1.89749093031924,68.7752266777027,1.65510628371961e-06,1.06280677889095e-05
"ENSG00000166557",-1.67643754609188,6.92510230120701,68.347439279015,1.65590033686033e-06,1.06284324381917e-05
"ENSG00000109113",-2.48167814111097,7.24687765874843,68.3282695761792,1.65845626506469e-06,1.06401003636727e-05
"ENSG00000106683",2.8298608110147,3.37986032509808,68.3342497828559,1.6652489202979e-06,1.06789272397751e-05
"ENSG00000135245",-3.02244363517397,6.37433036736033,68.2683393851645,1.66668988512393e-06,1.06834154664058e-05
"ENSG00000137834",2.92466367727016,2.16659764152932,68.6242215862004,1.66913665843614e-06,1.06915833378011e-05
"ENSG00000091527",1.45218733899354,6.03533179111663,68.2457274027932,1.66944742601209e-06,1.06915833378011e-05
"ENSG00000100028",-1.72591601380101,6.52929911599043,68.2047036851581,1.67501274992335e-06,1.07224617241985e-05
"ENSG00000215193",1.4318397336016,4.47515272890309,68.2018657193132,1.67644696871591e-06,1.07268794944556e-05
"ENSG00000165533",1.21081838624658,6.11698999373038,68.1724437341755,1.67931114809403e-06,1.07404390021844e-05
"ENSG00000008283",-1.91534096735062,5.67348679617885,68.1602419545286,1.68121172058766e-06,1.07478262368034e-05
"ENSG00000086619",2.07980384751342,4.83642344778024,68.1531470721022,1.68275177697427e-06,1.07529031989633e-05
"ENSG00000243725",-1.79915754179047,5.42981408691125,68.1108315374394,1.68793240389403e-06,1.07731888987451e-05
"ENSG00000204713",-1.23080404768221,6.9200834747575,68.1081291123595,1.68801393333912e-06,1.07731888987451e-05
"ENSG00000101746",2.34750131429664,5.12759571089168,68.1118609615706,1.68816826597289e-06,1.07731888987451e-05
"ENSG00000005108",2.46767825427622,5.01420408964544,68.094203026696,1.6908105405999e-06,1.0785276439508e-05
"ENSG00000196418",1.6225619380121,4.22804741652145,68.054930037582,1.69665172889555e-06,1.08177493691987e-05
"ENSG00000204604",-1.99704442319696,4.8126166168125,68.0306838492749,1.69966708310287e-06,1.08321842042489e-05
"ENSG00000160410",-1.66483792227746,5.6480149995859,67.980349042329,1.70565686042904e-06,1.0862422359861e-05
"ENSG00000169136",2.09777089742525,3.73010039297584,67.9990820785118,1.7059187168927e-06,1.0862422359861e-05
"ENSG00000042445",-1.72001432305471,5.40171128255377,67.9450680675148,1.7106355475727e-06,1.08876477058755e-05
"ENSG00000160695",-1.49164774593028,5.69626299977618,67.9236115583685,1.71347116294341e-06,1.09008827383019e-05
"ENSG00000148655",2.64650904370827,1.15749360079585,69.2690293449987,1.71578252978991e-06,1.09107723641162e-05
"ENSG00000108479",-2.17882127792134,5.809531508598,67.8927966236835,1.7178580424767e-06,1.09191541183175e-05
"ENSG00000119333",-2.50063792637587,6.66806516311724,67.8673439806014,1.72125811728941e-06,1.09359440365113e-05
"ENSG00000156232",2.29037969649456,3.75046796057121,67.8578560520514,1.72574877815746e-06,1.09596451039286e-05
"ENSG00000004766",1.64163774386509,4.90357953024562,67.8120452755089,1.72942862391849e-06,1.09781783542092e-05
"ENSG00000173230",1.04688633139841,8.06058539261973,67.8020594651876,1.73021313069773e-06,1.09783241602722e-05
"ENSG00000116198",1.4060745423718,5.90840049547429,67.7232490223054,1.7413088525162e-06,1.10349676966432e-05
"ENSG00000196503",3.86042063033637,1.16540195518539,69.1512932759191,1.74140373032859e-06,1.10349676966432e-05
"ENSG00000137700",-1.73927063207551,6.44383861701015,67.7226877029766,1.74143670295945e-06,1.10349676966432e-05
"ENSG00000119772",1.95616968077028,5.93783889730252,67.6933092937516,1.74564749544573e-06,1.10567901117511e-05
"ENSG00000116863",-2.11340990817432,6.4481731777807,67.6493845147071,1.75186826690059e-06,1.1091318812314e-05
"ENSG00000188859",2.91740587005477,2.04375746693254,68.0735761564107,1.75505824843443e-06,1.11066372736746e-05
"ENSG00000073711",1.95710959833892,4.64220861923117,67.604271681849,1.75926657599892e-06,1.11283839225978e-05
"ENSG00000121578",-1.80598783101529,5.8768094353294,67.5759142170481,1.76235062745467e-06,1.11430029146432e-05
"ENSG00000126945",-1.80718334237954,7.72820353090653,67.5339367434931,1.76819345689265e-06,1.11748150702981e-05
"ENSG00000197894",-1.40598676282259,7.60351103243447,67.5259251393695,1.76934235434871e-06,1.11748150702981e-05
"ENSG00000120645",2.00080042130363,3.21886854948188,67.5627084011619,1.76970746430983e-06,1.11748150702981e-05
"ENSG00000138286",1.57297495163547,4.46518964981877,67.5070311376629,1.77325965003403e-06,1.11923428699171e-05
"ENSG00000173914",-1.60846551745333,6.23390317348735,67.4731497198812,1.77702043780011e-06,1.12111713922653e-05
"ENSG00000107614",1.39785283037025,4.55303807118127,67.44470405825,1.78199986195117e-06,1.12376684207734e-05
"ENSG00000250722",-1.75959293340203,7.46256562171503,67.4139738637173,1.78549826265548e-06,1.12548067137916e-05
"ENSG00000104870",-2.69760737215984,7.11088945693448,67.3689459218324,1.79212373333855e-06,1.12916327534128e-05
"ENSG00000090905",2.55038639822827,5.88458824768291,67.314065739842,1.80060498499891e-06,1.1340114226188e-05
"ENSG00000156587",-1.84653588852106,7.27171859573524,67.3045114292933,1.80149033801441e-06,1.13407356824523e-05
"ENSG00000168675",1.81861701889466,5.52251705392428,67.2920331202053,1.80383542734366e-06,1.13505419120848e-05
"ENSG00000165338",1.43492886689882,4.87773045839954,67.2617259400251,1.80836178710617e-06,1.13709568489566e-05
"ENSG00000255837",4.75564374673753,3.03802395871961,68.0747202513844,1.80865732898568e-06,1.13709568489566e-05
"ENSG00000198816",2.06136459319203,4.11534806003537,67.216660163742,1.81662766782727e-06,1.14160873842188e-05
"ENSG00000170837",2.00259983600864,2.4181556512823,67.3077861569651,1.81790105647895e-06,1.14165196623632e-05
"ENSG00000122733",2.25409706291255,3.2188124293218,67.2357582413875,1.81828032358392e-06,1.14165196623632e-05
"ENSG00000113649",1.17514003906707,6.64649155442343,67.1115239557786,1.83000360446443e-06,1.14851249290201e-05
"ENSG00000090686",1.21223896407709,6.13342950669722,67.0560653831791,1.83831371653061e-06,1.15236921608487e-05
"ENSG00000270106",4.40723744397435,2.02349462706822,68.8329818007398,1.83840589348434e-06,1.15236921608487e-05
"ENSG00000178035",-1.414345612076,7.44742010797924,67.0453939230216,1.8398969143925e-06,1.15236921608487e-05
"ENSG00000077463",2.88944427938385,2.12109981757935,67.419591216725,1.84051335098913e-06,1.15236921608487e-05
"ENSG00000162618",4.49372972629037,2.70251500660374,68.0006389032301,1.84093016466938e-06,1.15236921608487e-05
"ENSG00000121390",1.98849445485914,5.79550501086981,67.0412954518437,1.84094499489697e-06,1.15236921608487e-05
"ENSG00000124226",-1.83806411998212,7.10921344355317,67.0246786784675,1.84307808442939e-06,1.15320371810478e-05
"ENSG00000186166",1.3819118746988,4.64272252677387,67.023042062142,1.8440770155123e-06,1.15332816727225e-05
"ENSG00000092330",-1.48681053727645,6.7909286218992,66.9958286464986,1.84742662881898e-06,1.15492204167626e-05
"ENSG00000109794",2.29322036041386,4.95224791939687,66.9744358127722,1.85150737850417e-06,1.15697140739125e-05
"ENSG00000153707",2.83336818722053,7.22282852504451,66.9592608748349,1.85289395080562e-06,1.15733618695034e-05
"ENSG00000177963",-1.83233080540948,7.46923068598536,66.91525059833,1.8595627579016e-06,1.16099855859287e-05
"ENSG00000124493",3.33690587867479,1.93214589710336,67.6784434164745,1.86755895155582e-06,1.16548614050341e-05
"ENSG00000157184",-1.38358381252195,6.02379255845257,66.8505958704528,1.86951100555488e-06,1.16578723428265e-05
"ENSG00000143418",-2.02886753567692,7.0803417241559,66.849500195723,1.86965877196275e-06,1.16578723428265e-05
"ENSG00000088881",2.64239035195104,3.13334176793742,66.9081376616064,1.87077797590464e-06,1.16598077391445e-05
"ENSG00000205542",-2.73335815422033,11.6131275855277,66.8362645526614,1.87160915151167e-06,1.16599470735489e-05
"ENSG00000169241",-2.2988070745664,5.17006088778453,66.8170560635382,1.87527242895189e-06,1.16777223912615e-05
"ENSG00000119318",2.87847050532768,5.54981814137899,66.796656524158,1.87834097072286e-06,1.16891721810863e-05
"ENSG00000157637",-1.96117124188077,7.42639321674702,66.7873193105404,1.87913099888246e-06,1.16891721810863e-05
"ENSG00000257594",-2.4615527514657,3.60186743569898,66.8414396045336,1.87954364010531e-06,1.16891721810863e-05
"ENSG00000188596",2.18039553473041,3.54080150124107,66.791509474155,1.88284517197722e-06,1.17046554546027e-05
"ENSG00000135074",2.86224032924575,4.07311048503184,66.7668565048913,1.88580983179371e-06,1.17180321272147e-05
"ENSG00000140199",3.32980102110774,5.84538673965394,66.7133746216977,1.89119890643998e-06,1.17464555946742e-05
"ENSG00000156467",1.52223608646999,7.21175258744618,66.6687745832855,1.8974731655778e-06,1.17803501959386e-05
"ENSG00000152223",2.84104569169443,5.83188218906441,66.6555366682886,1.90013485851909e-06,1.17917968662984e-05
"ENSG00000139910",1.98083899665291,4.21567019409301,66.6529055375594,1.90183448318321e-06,1.17972658819144e-05
"ENSG00000107796",-7.16536228617018,9.65031621713424,66.6384893726791,1.90314083379827e-06,1.18002917247466e-05
"ENSG00000057663",1.60746209290691,5.83171826270751,66.5891463503579,1.91000524895054e-06,1.18377625403572e-05
"ENSG00000060237",1.64091151342884,7.14469651356723,66.567402589145,1.9133250368068e-06,1.18532418266467e-05
"ENSG00000135749",1.69680797219914,4.8486987745531,66.5476434351515,1.91711443745336e-06,1.18716158635428e-05
"ENSG00000124479",-2.75657560911592,6.51923054294575,66.5189303077957,1.92119139434935e-06,1.1891754032177e-05
"ENSG00000159403",-3.28993497450368,7.57188710292048,66.4575207782153,1.93082834980796e-06,1.19449774097107e-05
"ENSG00000049089",-3.83122841086299,9.03228067448921,66.4530963455555,1.93144716579048e-06,1.19449774097107e-05
"ENSG00000154914",2.17227320798461,3.04958807007682,66.4918832274068,1.93367159950676e-06,1.19536062514963e-05
"ENSG00000111186",1.88716110895919,3.56499285298879,66.4536773005428,1.93494121454218e-06,1.19563277106044e-05
"ENSG00000063322",-1.91043543638818,7.53461984842102,66.3248197235423,1.95188046243999e-06,1.20558306540424e-05
"ENSG00000165288",2.88693956603621,4.15924279379461,66.1703694513594,1.98028429868393e-06,1.22260293147013e-05
"ENSG00000177951",-1.45023820935946,6.2699338508166,66.1390654644269,1.98209670927337e-06,1.22319803770911e-05
"ENSG00000130881",1.86770985345964,4.01862282694988,65.9991837861463,2.0075123624817e-06,1.23835251251759e-05
"ENSG00000148120",1.71507255178479,5.37422985954826,65.9562242384583,2.01281215728181e-06,1.24109067833082e-05
"ENSG00000091490",2.03474124164842,5.74984564057273,65.9343191594822,2.01638007709135e-06,1.24275909325989e-05
"ENSG00000066697",1.66235266759652,4.20826708741136,65.9279949197921,2.01863213695935e-06,1.24361542249598e-05
"ENSG00000165078",3.31907482173986,4.16053215130516,65.9385319554216,2.02006240896297e-06,1.2439649588898e-05
"ENSG00000103051",-1.48510522250666,6.92624761313564,65.9012766055647,2.02144232157759e-06,1.24428319845698e-05
"ENSG00000150636",2.06763275483569,3.75813862343748,65.8709218401446,2.02979298543624e-06,1.24747753581387e-05
"ENSG00000164114",1.53038843811363,5.47416511159922,65.8490396908539,2.03067995166052e-06,1.24747753581387e-05
"ENSG00000092470",2.07015732594489,3.10187532952618,65.888088648328,2.03132379904165e-06,1.24747753581387e-05
"ENSG00000033867",3.45547335296665,6.28007178421265,65.8438806620106,2.03163681535891e-06,1.24747753581387e-05
"ENSG00000111676",3.8642732290517,5.17955687577941,65.8545600262246,2.03167223645343e-06,1.24747753581387e-05
"ENSG00000185024",2.50046460533668,4.09947149419752,65.8561411979541,2.03182384440272e-06,1.24747753581387e-05
"ENSG00000155256",-1.54748545554609,6.73189043314294,65.8193345567562,2.03521898414887e-06,1.24861109598057e-05
"ENSG00000205084",-1.27784661025072,6.09835837550154,65.8183360371924,2.03540238315368e-06,1.24861109598057e-05
"ENSG00000168348",2.57151689180384,2.55725447449547,65.9429644348769,2.03755386425315e-06,1.24877168642294e-05
"ENSG00000183765",2.48368682495382,3.4903807124092,65.8375974239924,2.03818700499531e-06,1.24877168642294e-05
"ENSG00000110628",-2.37303469454261,5.10856417164337,65.806515519317,2.03826288717618e-06,1.24877168642294e-05
"ENSG00000174720",1.53665668870222,5.58381044888914,65.7420364514391,2.04877002019496e-06,1.25467581185771e-05
"ENSG00000100592",1.35064320260833,6.83195343539648,65.6810272626112,2.05863927571836e-06,1.26018445005333e-05
"ENSG00000102595",1.46519274882965,5.73942168116567,65.6584877333055,2.06265715400722e-06,1.26210804465909e-05
"ENSG00000186523",-3.0352197132967,3.43470308466879,65.7868436078023,2.06676452833083e-06,1.26408474503255e-05
"ENSG00000095951",2.2388404707351,4.8943869902975,65.6205057058888,2.07009407682448e-06,1.26558423288811e-05
"ENSG00000141622",2.18429260163884,4.99929416754154,65.5159272146072,2.08796097183834e-06,1.27596631496488e-05
"ENSG00000131165",-1.37309370589855,6.48234662787328,65.4895067105071,2.09176676605794e-06,1.27754316458538e-05
"ENSG00000138593",1.54449352483287,5.55467252499193,65.48904972642,2.09231368728225e-06,1.27754316458538e-05
"ENSG00000164031",1.12140607758671,5.40629347038589,65.4310054033812,2.10245477219372e-06,1.28319170177581e-05
"ENSG00000121988",2.03747552714684,4.22359111321967,65.3886891992502,2.11150769113879e-06,1.28786826105896e-05
"ENSG00000109452",3.4258645081636,4.06324508071418,65.4103725930065,2.11190383542132e-06,1.28786826105896e-05
"ENSG00000105321",1.85945470697662,3.77407708978116,65.3645187828879,2.11666175643323e-06,1.28979450169135e-05
"ENSG00000064692",1.64895272426284,4.47351462074348,65.3537992403402,2.11685196379143e-06,1.28979450169135e-05
"ENSG00000182310",2.00131834612239,3.21834423440174,65.3288935203098,2.1264960997398e-06,1.29512326885716e-05
"ENSG00000158560",2.87409201424366,5.27524167169238,65.2911059315536,2.12760902556843e-06,1.29525387299808e-05
"ENSG00000015676",-1.53945563526152,7.38962928410007,65.2599118751035,2.13211672073134e-06,1.29745017501321e-05
"ENSG00000168280",2.20578453324048,6.93207767715986,65.2122453141459,2.14063241714493e-06,1.30208257069879e-05
"ENSG00000122218",-1.90794235873361,8.83023591030385,65.1280392121536,2.15574236480227e-06,1.3107204525934e-05
"ENSG00000228623",1.74954238838716,4.64026898362583,65.1034497499407,2.16144131870078e-06,1.31363145237734e-05
"ENSG00000130958",3.27938779245518,3.35680230476443,65.1671478212587,2.16315894264683e-06,1.31412133658646e-05
"ENSG00000132768",-2.2211256914697,5.22409534778537,65.0832007586611,2.16448569718416e-06,1.31437345453273e-05
"ENSG00000074621",2.29858510430214,4.64496198649629,65.039072815039,2.17335526272706e-06,1.31897749005798e-05
"ENSG00000106397",-2.00022809757211,5.72235379321031,65.0297313797095,2.17389741702119e-06,1.31897749005798e-05
"ENSG00000157593",-1.92146341765181,7.09920036330993,65.0167183179015,2.17600943838487e-06,1.3197034944786e-05
"ENSG00000275778",1.75961050504456,4.35618783840744,64.9585200562852,2.1881683011638e-06,1.32651952184934e-05
"ENSG00000169714",-1.58477437589157,9.3767166926252,64.8802165216333,2.20097359021437e-06,1.33287105705745e-05
"ENSG00000138246",1.68491544240857,4.95937217516367,64.8841911581173,2.20098654782678e-06,1.33287105705745e-05
"ENSG00000181450",2.24984773555667,3.76803690333934,64.8991634630577,2.20141924726262e-06,1.33287105705745e-05
"ENSG00000176155",1.36406481372724,5.28124561737406,64.8240371364958,2.21204966747092e-06,1.33874508842405e-05
"ENSG00000153930",4.11239711084747,2.05559333149039,66.1963828965543,2.21438250887755e-06,1.33959455509772e-05
"ENSG00000072274",-1.85542487300337,8.10516451984077,64.7720317823923,2.22106519689118e-06,1.34307365261674e-05
"ENSG00000163702",-1.78282581119268,5.58421473253688,64.7315708516799,2.22892465661364e-06,1.34726112577535e-05
"ENSG00000248483",3.09131402811129,2.69315585851092,64.8937347557677,2.23092493406496e-06,1.34790502302936e-05
"ENSG00000144451",1.57826651125463,5.91647827808127,64.7098635331175,2.23274594160463e-06,1.34844011286855e-05
"ENSG00000156482",1.87795565206784,8.73814794772405,64.6923993406327,2.23598542506413e-06,1.34983106732515e-05
"ENSG00000204070",-1.55875585906616,6.47303362536257,64.6499591040833,2.24408143652378e-06,1.35415144365537e-05
"ENSG00000067533",1.54544494449077,4.28016619919143,64.6420908555351,2.2471087022641e-06,1.35489225004294e-05
"ENSG00000169750",5.27125660630211,2.72055202086017,66.3382089310658,2.24718879706761e-06,1.35489225004294e-05
"ENSG00000197483",3.35014386648352,1.09308623399333,66.3458199622452,2.24869551193422e-06,1.35523388378109e-05
"ENSG00000197555",1.67600397564142,6.06897203460876,64.5855993138173,2.25621790285582e-06,1.35919921803466e-05
"ENSG00000138756",2.29285125917817,4.16866768518763,64.5794199927696,2.26006344638334e-06,1.3609471446559e-05
"ENSG00000196586",1.11809803856685,7.35262619621248,64.555860708321,2.2618458546897e-06,1.36145176790007e-05
"ENSG00000169857",3.14788638676331,1.93475316471171,65.1829131801079,2.26339589379572e-06,1.36181616047408e-05
"ENSG00000137764",2.1268142267247,5.41989601460059,64.517612360158,2.26985806931228e-06,1.36513449842327e-05
"ENSG00000213462",-2.42933884005675,4.12076732432303,64.5244703547985,2.27231504024956e-06,1.36604226940107e-05
"ENSG00000141098",-1.33137031693984,5.89556663860543,64.4840960437127,2.27568895494335e-06,1.36750029072377e-05
"ENSG00000164180",1.80703946909183,4.68986267989022,64.470787161674,2.27931041966586e-06,1.3691057920793e-05
"ENSG00000115295",1.37828066350556,5.95547324176125,64.4505623852896,2.28205614025398e-06,1.36918662806709e-05
"ENSG00000132819",2.12684435549847,2.62381100524458,64.5362510621819,2.28226034918884e-06,1.36918662806709e-05
"ENSG00000149131",-3.32429930048141,8.48217027689337,64.4495649392221,2.28229430302804e-06,1.36918662806709e-05
"ENSG00000087258",2.35981091392796,3.89103770669761,64.4552386321187,2.28488200029574e-06,1.37016884011079e-05
"ENSG00000147140",-1.08169514609673,8.71735938514545,64.3621717107573,2.29911594140788e-06,1.37813120213455e-05
"ENSG00000169718",2.41558625742511,3.73304495126027,64.3434335281109,2.30751405696362e-06,1.38259030112999e-05
"ENSG00000167525",2.9760447042418,1.74323709351124,65.0271903725271,2.31181273103637e-06,1.38459045827255e-05
"ENSG00000196704",-1.38524665836432,7.10312647706794,64.2852389425656,2.31412598651603e-06,1.3854003414292e-05
"ENSG00000141298",2.38446814956774,4.82963882014036,64.2765848696534,2.31726196207244e-06,1.38670188647722e-05
"ENSG00000204386",-2.32230199999887,7.2241362560218,64.2514367930331,2.32083745369907e-06,1.38826525861103e-05
"ENSG00000180398",-1.52373619405286,7.88436774146399,64.2167227551572,2.32757629478748e-06,1.39171878331217e-05
"ENSG00000185896",3.57090438716964,4.11393544918556,64.2450830919174,2.32943522870841e-06,1.39225282989471e-05
"ENSG00000163406",-2.70491907389931,7.05829257563094,64.1994574335994,2.33112524122625e-06,1.39236368901624e-05
"ENSG00000188895",1.47262389064218,5.00131020857736,64.1978850378173,2.33204595648612e-06,1.39236368901624e-05
"ENSG00000125753",2.58338275838183,2.90592919394646,64.2732600794611,2.33251824984338e-06,1.39236368901624e-05
"ENSG00000138771",2.54977779610575,5.95956225737523,64.157930441439,2.33981008205552e-06,1.39613833372982e-05
"ENSG00000169692",-2.721212079208,6.31230492038034,64.1281953601044,2.3454579070971e-06,1.39892930031906e-05
"ENSG00000175213",-2.13505998306926,5.10062760699331,64.1237910130805,2.34690281512879e-06,1.39910466691804e-05
"ENSG00000150054",1.94363841775744,5.08098432519328,64.1190797749351,2.34769297258236e-06,1.39910466691804e-05
"ENSG00000254469",1.8290142943658,2.47629137367448,64.1617611348042,2.35603396215678e-06,1.40349527266331e-05
"ENSG00000164418",3.23186461034054,5.25637297491089,64.0061468136424,2.37108458542298e-06,1.41187754578512e-05
"ENSG00000143416",-3.6840127602327,7.2311289589603,63.9775372985839,2.37562482511143e-06,1.41399700573106e-05
"ENSG00000119986",-3.02940738100783,5.84332711362577,63.9519874205649,2.38123705971361e-06,1.41657286168268e-05
"ENSG00000146243",1.884166175921,4.23315273818341,63.955760033398,2.38191774189706e-06,1.41657286168268e-05
"ENSG00000167077",3.43535681480834,1.35669243387243,65.5493240174989,2.38322285408507e-06,1.41676456348414e-05
"ENSG00000198520",2.73600008314297,3.95176598171004,63.8693710554482,2.4018128083758e-06,1.42716859725418e-05
"ENSG00000170412",-2.57407309564426,5.39295078682996,63.8465574866944,2.40270406876796e-06,1.42716859725418e-05
"ENSG00000223501",-1.46739642815014,6.49814824813478,63.8367387762816,2.40396005376776e-06,1.42732652945289e-05
"ENSG00000099814",4.74080680462582,4.55238617547383,63.8560402866451,2.41453983210079e-06,1.43301795881288e-05
"ENSG00000115677",-1.71013436855388,8.98865103290123,63.7379025844623,2.4241742934732e-06,1.43810887830726e-05
"ENSG00000168872",-1.23642185142739,6.67100627999952,63.7338070019522,2.42511284903228e-06,1.43810887830726e-05
"ENSG00000198945",2.98931391857412,3.39882235311776,63.7833552403628,2.42664795904692e-06,1.4383194802389e-05
"ENSG00000176170",-3.73208683268118,6.24537688533521,63.7277095611015,2.42746344022007e-06,1.4383194802389e-05
"ENSG00000160256",2.90489216464992,2.7797184910885,63.7586542635182,2.44597965887379e-06,1.44869526550224e-05
"ENSG00000196911",1.52205846656938,5.84602525404425,63.6080166202831,2.45122224417199e-06,1.45120410151882e-05
"ENSG00000070413",-1.8038095423109,7.79334268338443,63.5623936361103,2.46074148127743e-06,1.45624175673627e-05
"ENSG00000148950",1.59208614963708,5.15070081205268,63.5486154342022,2.4644064184145e-06,1.45781218415525e-05
"ENSG00000187164",2.15312291721181,5.90916910057132,63.5398173194455,2.46590596263784e-06,1.4578487936206e-05
"ENSG00000184014",1.51248886170494,6.12186749902837,63.5352113899531,2.46649084880733e-06,1.4578487936206e-05
"ENSG00000183049",2.35192293674765,5.48181926262626,63.510912070869,2.47235894499723e-06,1.4602521777836e-05
"ENSG00000198720",3.09320159670644,2.44651752866026,63.7546729493753,2.47333073455056e-06,1.4602521777836e-05
"ENSG00000008382",2.37153776907924,2.4825175787814,63.6253176206124,2.47359587829325e-06,1.4602521777836e-05
"ENSG00000127084",2.94278124326124,2.85646115386269,63.584137121143,2.48053348041723e-06,1.46374828709353e-05
"ENSG00000106829",1.85997798876076,5.00287075340395,63.4582393871577,2.48357358211211e-06,1.46494258427693e-05
"ENSG00000029534",2.99372616554027,4.20591997664792,63.4675585358215,2.48498984431809e-06,1.46517847017135e-05
"ENSG00000186907",3.46199693804408,1.7860782626868,64.4392356400732,2.49706913368773e-06,1.4716986357826e-05
"ENSG00000177352",3.11596635471535,2.13336720838926,63.7739928439884,2.50838137132846e-06,1.47776157944712e-05
"ENSG00000243156",2.55102479758519,4.63252432148449,63.3333835756464,2.51142470936601e-06,1.47895010662665e-05
"ENSG00000184640",1.98304534914059,5.80014881440228,63.3150636445429,2.51392192050845e-06,1.47981618644548e-05
"ENSG00000197070",-1.27603573980401,5.49322111421844,63.3003678804807,2.51675688124479e-06,1.48088029387857e-05
"ENSG00000180921",3.13060582297792,0.906061981528635,64.9466385056125,2.51791239586251e-06,1.48095573638327e-05
"ENSG00000125266",2.64327485450045,3.98815025595428,63.3082200162195,2.5191304049934e-06,1.48106785964049e-05
"ENSG00000197467",2.07335969769731,4.33915164268777,63.2696233921127,2.52532781684761e-06,1.4841062294201e-05
"ENSG00000166436",1.87364325731549,3.74983768331818,63.2453217164308,2.53212205127793e-06,1.48749272580369e-05
"ENSG00000133030",1.59528058763585,5.75688011142809,63.1588908449788,2.54751885528146e-06,1.49592797628259e-05
"ENSG00000133111",2.67042569910196,2.79760258606085,63.236716015181,2.55181191185333e-06,1.49725951678244e-05
"ENSG00000167123",-3.45032080296349,6.25230516484524,63.1416922189626,2.55186364645841e-06,1.49725951678244e-05
"ENSG00000170802",2.07790096560123,4.32864527165742,63.1351487858323,2.55464311425179e-06,1.49828051810634e-05
"ENSG00000137968",2.96049705403019,4.41728938130116,63.0626122048824,2.57180329208401e-06,1.50773144606275e-05
"ENSG00000120251",2.21625678442037,4.84093128886186,62.9877585001524,2.58646310488013e-06,1.5157094357704e-05
"ENSG00000103888",4.23219810904959,3.19258709209679,63.1980620316292,2.60082385112994e-06,1.52350575529822e-05
"ENSG00000052795",1.60749842618455,4.60885940479975,62.8993126441393,2.60607727208574e-06,1.5259630363277e-05
"ENSG00000196967",1.50174482291545,4.06882152639274,62.8952653806472,2.60811128124022e-06,1.52653399230041e-05
"ENSG00000107518",2.40190361255537,4.62070824542753,62.8447802229616,2.61883528693365e-06,1.53161364960371e-05
"ENSG00000185418",1.25928278427439,5.34532513706664,62.8356324275837,2.61977034208455e-06,1.53161364960371e-05
"ENSG00000113356",2.81425528888004,2.38110604164957,63.03983868416,2.61997728906961e-06,1.53161364960371e-05
"ENSG00000114391",1.54074231273052,7.66358383891382,62.7995163302743,2.62725628248317e-06,1.53524631407691e-05
"ENSG00000116199",1.39040004476234,4.77695653884565,62.7169086318074,2.64695243192423e-06,1.54543313391912e-05
"ENSG00000184254",-4.13824530389534,8.38844247597024,62.7113345376078,2.64753158968664e-06,1.54543313391912e-05
"ENSG00000244274",-1.47500875333529,5.54489146129446,62.7099352210842,2.64790499499184e-06,1.54543313391912e-05
"ENSG00000120942",-1.32420839281605,5.7349862440371,62.6804757621587,2.65458277749725e-06,1.54808679744167e-05
"ENSG00000129167",2.96238093886765,2.11558709061884,63.0534516044385,2.65459944733339e-06,1.54808679744167e-05
"ENSG00000169288",1.88978033386557,4.17618165545621,62.63237249436,2.6680002188407e-06,1.55474532978709e-05
"ENSG00000225830",1.66111182666493,5.24975258836779,62.6230773538291,2.66840961795398e-06,1.55474532978709e-05
