seqnames	start	end	width	strand	isoform_id	gene_id	gene_name
chr1	42954344	42954354	11	-	ENST00000676097	SLC2A1	SLC2A1
chr1	43389759	43389784	26	-	ENST00000372455	MED8	MED8
chr1	43451828	43451847	20	-	ENST00000470662	HYI	HYI
chr1	43451828	43451847	20	-	ENST00000487366	HYI	HYI
chr1	44807325	44807351	27	-	ENST00000339355	DYNLT4	DYNLT4
chr1	44823243	44823260	18	-	ENST00000438067	PTCH2	PTCH2
chr1	44875618	44875622	5	-	ENST00000486491	EIF2B3	EIF2B3
chr1	45006951	45006967	17	-	ENST00000487488	HECTD3	HECTD3
chr1	45007219	45007228	10	-	ENST00000466423	HECTD3	HECTD3
chr1	45331327	45331334	8	-	ENST00000672593	MUTYH	MUTYH
chr1	45339976	45339995	20	-	ENST00000488731	MUTYH	MUTYH
chr1	45514873	45514895	23	-	ENST00000372079	PRDX1	PRDX1
chr1	45521829	45521854	26	-	ENST00000372079	PRDX1	PRDX1
chr1	45714246	45714252	7	-	ENST00000495072	IPP	IPP
chr1	46565041	46565063	23	-	ENST00000524749	MKNK1	MKNK1
chr1	46572158	46572167	10	-	ENST00000526513	MKNK1	MKNK1
chr1	46586234	46586259	26	-	ENST00000528237	MKNK1	MKNK1
chr1	46652604	46652628	25	-	ENST00000487193	ATPAF1	ATPAF1
chr1	47281616	47281638	23	-	ENST00000684618	STIL	STIL
chr1	48534890	48534916	27	-	ENST00000371839	AGBL4	AGBL4
chr1	50223103	50223127	25	-	ENST00000440897	ENSG00000233407	ENSG00000233407
chr1	52354840	52354865	26	-	ENST00000470844	CC2D1B	CC2D1B
chr1	52553433	52553458	26	-	ENST00000484723	TUT4	TUT4
chr1	53271028	53271053	26	-	ENST00000653169	LRP8	LRP8
chr1	53271227	53271250	24	-	ENST00000653810	LRP8	LRP8
chr1	53889713	53889733	21	-	ENST00000464950	YIPF1	YIPF1
chr1	53945555	53945572	18	-	ENST00000371378	IFT25	IFT25
chr1	54195419	54195436	18	-	ENST00000493530	CYB5RL	CYB5RL
chr1	54852367	54852386	20	-	ENST00000647585	DHCR24	DHCR24
chr1	54871592	54871613	22	-	ENST00000650362	DHCR24	DHCR24
chr1	57145417	57145429	13	-	ENST00000473821	DAB1	DAB1
chr1	58534047	58534060	14	-	ENST00000467063	OMA1	OMA1
chr1	58538795	58538818	24	-	ENST00000421528	OMA1	OMA1
chr1	58546690	58546714	25	-	ENST00000453710	OMA1	OMA1
chr1	58546703	58546726	24	-	ENST00000371226	OMA1	OMA1
chr1	58690226	58690249	24	-	ENST00000401044	MYSM1	MYSM1
chr1	58690226	58690249	24	-	ENST00000472487	MYSM1	MYSM1
chr1	58690226	58690249	24	-	ENST00000655340	MYSM1	MYSM1
chr1	58690226	58690249	24	-	ENST00000659812	MYSM1	MYSM1
chr1	58690226	58690249	24	-	ENST00000660611	MYSM1	MYSM1
chr1	58690226	58690249	24	-	ENST00000665648	MYSM1	MYSM1
chr1	58690226	58690249	24	-	ENST00000697253	MYSM1	MYSM1
chr1	58690226	58690249	24	-	ENST00000697254	MYSM1	MYSM1
chr1	58690226	58690249	24	-	ENST00000697261	MYSM1	MYSM1
chr1	58690226	58690249	24	-	ENST00000697263	MYSM1	MYSM1
chr1	62487398	62487412	15	-	ENST00000251157	DOCK7	DOCK7
chr1	62487398	62487412	15	-	ENST00000340370	DOCK7	DOCK7
chr1	62487398	62487412	15	-	ENST00000634264	DOCK7	DOCK7
chr1	62487398	62487412	15	-	ENST00000635253	DOCK7	DOCK7
chr1	62487398	62487412	15	-	ENST00000637208	DOCK7	DOCK7
chr1	62505791	62505816	26	-	ENST00000635286	DOCK7	DOCK7
chr1	62561617	62561634	18	-	ENST00000634652	DOCK7	DOCK7
chr1	62618706	62618717	12	-	ENST00000634223	DOCK7	DOCK7
chr1	63257985	63257993	9	-	ENST00000658104	LINC00466	LINC00466
chr1	64841245	64841258	14	-	ENST00000481702	JAK1	JAK1
chr1	65067604	65067614	11	-	ENST00000699263	JAK1	JAK1
chr1	67096296	67096321	26	-	ENST00000603691	C1orf141	C1orf141
chr1	67231846	67231852	7	-	ENST00000371007	C1orf141	C1orf141
chr1	68155243	68155260	18	-	ENST00000491076	WLS	WLS
chr1	70953763	70953789	27	-	ENST00000356595	PTGER3	PTGER3
chr1	70953763	70953789	27	-	ENST00000361210	PTGER3	PTGER3
chr1	70953763	70953789	27	-	ENST00000370931	PTGER3	PTGER3
chr1	70953763	70953789	27	-	ENST00000460330	PTGER3	PTGER3
chr1	70953763	70953789	27	-	ENST00000497146	PTGER3	PTGER3
chr1	74573475	74573491	17	-	ENST00000614534	ERICH3	ERICH3
chr1	77718024	77718047	24	-	ENST00000462192	USP33	USP33
chr1	77739398	77739417	20	-	ENST00000524778	USP33	USP33
chr1	78024837	78024861	25	-	ENST00000650170	ENSG00000285928	ENSG00000285928
chr1	82484395	82484421	27	-	ENST00000702694	ENSG00000233290	ENSG00000233290
chr1	83885076	83885094	19	-	ENST00000472937	TTLL7	TTLL7
chr1	83890321	83890342	22	-	ENST00000472937	TTLL7	TTLL7
chr1	83917686	83917690	5	-	ENST00000482783	TTLL7	TTLL7
chr1	85761396	85761422	27	-	ENST00000370571	COL24A1	COL24A1
chr1	86348870	86348878	9	-	ENST00000696304	ODF2L	ODF2L
chr1	86355994	86356007	14	-	ENST00000531412	ODF2L	ODF2L
chr1	86356576	86356602	27	-	ENST00000472144	ODF2L	ODF2L
chr1	86360426	86360441	16	-	ENST00000462648	ODF2L	ODF2L
chr1	86868096	86868102	7	-	ENST00000467557	SELENOF	SELENOF
chr1	88269152	88269175	24	-	ENST00000644540	PKN2-AS1	PKN2-AS1
chr1	88891483	88891496	14	-	ENST00000448623	GTF2B	GTF2B
chr1	90511987	90512008	22	-	ENST00000435832	LINC02787	LINC02787
chr1	91021990	91022014	25	-	ENST00000467231	ZNF644	ZNF644
chr1	91347429	91347449	21	-	ENST00000430465	HFM1	HFM1
chr1	91380233	91380236	4	-	ENST00000448819	HFM1	HFM1
chr1	91404798	91404808	11	-	ENST00000488023	HFM1	HFM1
chr1	91404798	91404809	12	-	ENST00000481900	HFM1	HFM1
chr1	92536037	92536046	10	-	ENST00000706867	EVI5	EVI5
chr1	92536037	92536046	10	-	ENST00000706868	EVI5	EVI5
chr1	92536037	92536046	10	-	ENST00000706883	EVI5	EVI5
chr1	92588946	92588961	16	-	ENST00000706883	EVI5	EVI5
chr1	92677158	92677177	20	-	ENST00000468580	EVI5	EVI5
chr1	92713997	92714022	26	-	ENST00000706845	EVI5	EVI5
chr1	93315149	93315173	25	-	ENST00000436200	CCDC18-AS1	CCDC18-AS1
chr1	93324635	93324649	15	-	ENST00000424517	CCDC18-AS1	CCDC18-AS1
chr1	93324706	93324729	24	-	ENST00000411670	CCDC18-AS1	CCDC18-AS1
chr1	93324722	93324729	8	-	ENST00000452347	CCDC18-AS1	CCDC18-AS1
chr1	93339357	93339374	18	-	ENST00000450843	CCDC18-AS1	CCDC18-AS1
chr1	93340458	93340472	15	-	ENST00000447577	CCDC18-AS1	CCDC18-AS1
chr1	95180334	95180359	26	-	ENST00000663020	RWDD3-DT	RWDD3-DT
chr1	95278920	95278940	21	-	ENST00000630835	ENSG00000228852	ENSG00000228852
chr1	99533993	99534015	23	-	ENST00000438829	LINC01708	LINC01708
chr1	99766607	99766631	25	-	ENST00000370176	FRRS1	FRRS1
chr1	100264009	100264031	23	-	ENST00000421185	RTCA-AS1	RTCA-AS1
chr1	100878424	100878447	24	-	ENST00000450240	EXTL2	EXTL2
chr1	102979597	102979612	16	-	ENST00000635193	COL11A1	COL11A1
chr1	107688381	107688406	26	-	ENST00000343258	VAV3	VAV3
chr1	107688381	107688406	26	-	ENST00000370056	VAV3	VAV3
chr1	107688381	107688406	26	-	ENST00000469325	VAV3	VAV3
chr1	107688381	107688406	26	-	ENST00000490388	VAV3	VAV3
chr1	107688381	107688406	26	-	ENST00000527011	VAV3	VAV3
chr1	108932499	108932501	3	-	ENST00000675508	CLCC1	CLCC1
chr1	108944033	108944057	25	-	ENST00000674527	CLCC1	CLCC1
chr1	108962309	108962330	22	-	ENST00000687134	CLCC1	CLCC1
chr1	108963361	108963381	21	-	ENST00000685628	CLCC1	CLCC1
chr1	108963401	108963427	27	-	ENST00000675956	CLCC1	CLCC1
chr1	110522275	110522298	24	-	ENST00000640680	KCNA2	KCNA2
chr1	111139501	111139520	20	-	ENST00000480600	DRAM2	DRAM2
chr1	111140038	111140062	25	-	ENST00000463682	DRAM2	DRAM2
chr1	111486639	111486652	14	-	ENST00000463993	TMIGD3	TMIGD3
chr1	112541951	112541975	25	-	ENST00000498197	ST7L	ST7L
chr1	112555868	112555876	9	-	ENST00000495109	ST7L	ST7L
chr1	112696600	112696621	22	-	ENST00000421943	ENSG00000225075	ENSG00000225075
chr1	112702671	112702693	23	-	ENST00000528831	RHOC	RHOC
chr1	112703644	112703653	10	-	ENST00000473074	RHOC	RHOC
chr1	112705100	112705123	24	-	ENST00000369637	RHOC	RHOC
chr1	112705100	112705123	24	-	ENST00000468093	RHOC	RHOC
chr1	112707078	112707102	25	-	ENST00000436685	RHOC	RHOC
chr1	112707078	112707102	25	-	ENST00000468093	RHOC	RHOC
chr1	112918018	112918044	27	-	ENST00000481750	SLC16A1	SLC16A1
chr1	113859063	113859078	16	-	ENST00000529045	PTPN22	PTPN22
chr1	113881123	113881140	18	-	ENST00000471267	BCL2L15	BCL2L15
chr1	114406941	114406967	27	-	ENST00000476908	TRIM33	TRIM33
chr1	114679689	114679708	20	-	ENST00000485564	AMPD1	AMPD1
chr1	114693436	114693447	12	-	ENST00000520113	AMPD1	AMPD1
chr1	117920182	117920207	26	-	ENST00000493555	GDAP2	GDAP2
chr1	118008044	118008070	27	-	ENST00000437255	SPAG17	SPAG17
chr1	118073941	118073967	27	-	ENST00000473472	SPAG17	SPAG17
chr1	118914115	118914125	11	-	ENST00000449873	TBX15	TBX15
chr1	119976350	119976352	3	-	ENST00000640021	NOTCH2	NOTCH2
chr1	143498744	143498767	24	-	ENST00000614100	KMT2CP3	KMT2CP3
chr1	144459366	144459380	15	-	ENST00000584793	NBPF15	NBPF15
chr1	144472535	144472561	27	-	ENST00000440916	ENSG00000229002	ENSG00000229002
chr1	144630086	144630103	18	-	ENST00000617368	LINC01632	LINC01632
chr1	144955439	144955446	8	-	ENST00000621582	SRGAP2B	SRGAP2B
chr1	145854542	145854563	22	-	ENST00000484423	PIAS3	PIAS3
chr1	145877968	145877988	21	-	ENST00000544626	ANKRD35	ANKRD35
chr1	147655226	147655248	23	-	ENST00000493129	ACP6	ACP6
chr1	148335899	148335919	21	-	ENST00000640832	LINC01138	LINC01138
chr1	150236076	150236099	24	-	ENST00000369115	ANP32E	ANP32E
chr1	150266645	150266656	12	-	ENST00000236017	APH1A	APH1A
chr1	150711545	150711571	27	-	ENST00000322343	HORMAD1	HORMAD1
chr1	150711545	150711571	27	-	ENST00000361824	HORMAD1	HORMAD1
chr1	150711545	150711571	27	-	ENST00000368987	HORMAD1	HORMAD1
chr1	150711545	150711571	27	-	ENST00000442853	HORMAD1	HORMAD1
chr1	150711833	150711853	21	-	ENST00000361824	HORMAD1	HORMAD1
chr1	150711833	150711853	21	-	ENST00000368987	HORMAD1	HORMAD1
chr1	150711833	150711853	21	-	ENST00000368995	HORMAD1	HORMAD1
chr1	150876543	150876568	26	-	ENST00000497108	ARNT	ARNT
chr1	151002165	151002170	6	-	ENST00000470877	MINDY1	MINDY1
chr1	151111912	151111931	20	-	ENST00000456396	RPS29P29	RPS29P29
chr1	151146433	151146457	25	-	ENST00000368912	SEMA6C	SEMA6C
chr1	151146433	151146457	25	-	ENST00000368913	SEMA6C	SEMA6C
chr1	151175924	151175949	26	-	ENST00000488488	TMOD4	TMOD4
chr1	151190124	151190145	22	-	ENST00000496809	VPS72	VPS72
chr1	151301844	151301866	23	-	ENST00000469239	PI4KB	PI4KB
chr1	151344515	151344536	22	-	ENST00000421986	RFX5	RFX5
chr1	151366441	151366453	13	-	ENST00000455839	SELENBP1	SELENBP1
chr1	151366888	151366904	17	-	ENST00000473693	SELENBP1	SELENBP1
chr1	151406607	151406631	25	-	ENST00000271715	POGZ	POGZ
chr1	151406607	151406631	25	-	ENST00000368863	POGZ	POGZ
chr1	151406607	151406631	25	-	ENST00000392723	POGZ	POGZ
chr1	151406607	151406631	25	-	ENST00000409503	POGZ	POGZ
chr1	151406607	151406631	25	-	ENST00000439756	POGZ	POGZ
chr1	151406607	151406631	25	-	ENST00000491586	POGZ	POGZ
chr1	151406607	151406631	25	-	ENST00000529669	POGZ	POGZ
chr1	151406607	151406631	25	-	ENST00000531094	POGZ	POGZ
chr1	151406607	151406631	25	-	ENST00000703168	POGZ	POGZ
chr1	151406607	151406631	25	-	ENST00000710270	POGZ	POGZ
chr1	151423397	151423421	25	-	ENST00000529669	POGZ	POGZ
chr1	151459152	151459178	27	-	ENST00000358476	POGZ	POGZ
chr1	151760874	151760899	26	-	ENST00000478926	MRPL9	MRPL9
chr1	151763327	151763334	8	-	ENST00000461182	MRPL9	MRPL9
chr1	151763327	151763334	8	-	ENST00000481777	MRPL9	MRPL9
chr1	151790405	151790430	26	-	ENST00000526413	TDRKH	TDRKH
chr1	151831725	151831750	26	-	ENST00000638901	RORC	RORC
chr1	153627483	153627505	23	-	ENST00000476133	S100A13	S100A13
chr1	153811845	153811848	4	-	ENST00000634564	GATAD2B	GATAD2B
chr1	153812022	153812038	17	-	ENST00000637918	GATAD2B	GATAD2B
chr1	153922733	153922742	10	-	ENST00000634408	GATAD2B	GATAD2B
chr1	154170707	154170711	5	-	ENST00000651644	TPM3	TPM3
chr1	154171413	154171423	11	-	ENST00000651731	TPM3	TPM3
chr1	154597265	154597267	3	-	ENST00000648871	ADAR	ADAR
chr1	154627954	154627976	23	-	ENST00000649042	ADAR	ADAR
chr1	154947982	154948005	24	-	ENST00000368460	PBXIP1	PBXIP1
chr1	154947982	154948005	24	-	ENST00000368463	PBXIP1	PBXIP1
chr1	154947982	154948005	24	-	ENST00000368465	PBXIP1	PBXIP1
chr1	154947982	154948005	24	-	ENST00000490230	PBXIP1	PBXIP1
chr1	154947982	154948005	24	-	ENST00000498553	PBXIP1	PBXIP1
chr1	155203513	155203539	27	-	ENST00000368378	THBS3	THBS3
chr1	155203513	155203539	27	-	ENST00000428962	THBS3	THBS3
chr1	155203513	155203539	27	-	ENST00000457183	THBS3	THBS3
chr1	155203513	155203539	27	-	ENST00000486260	THBS3	THBS3
chr1	155203513	155203539	27	-	ENST00000541990	THBS3	THBS3
chr1	155215762	155215787	26	-	ENST00000368374	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000462587	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000473223	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000486869	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000685784	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000687187	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000687632	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000689471	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000689630	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000689679	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000691165	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000692820	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000693149	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000693267	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000702553	GBAP1	GBAP1
chr1	155215762	155215787	26	-	ENST00000702823	GBAP1	GBAP1
chr1	155218456	155218479	24	-	ENST00000486197	GBAP1	GBAP1
chr1	155218456	155218479	24	-	ENST00000685784	GBAP1	GBAP1
chr1	155218456	155218479	24	-	ENST00000687187	GBAP1	GBAP1
chr1	155218456	155218479	24	-	ENST00000687632	GBAP1	GBAP1
chr1	155218456	155218479	24	-	ENST00000688011	GBAP1	GBAP1
chr1	155218456	155218479	24	-	ENST00000689471	GBAP1	GBAP1
chr1	155218456	155218479	24	-	ENST00000689679	GBAP1	GBAP1
chr1	155218456	155218479	24	-	ENST00000691165	GBAP1	GBAP1
chr1	155218456	155218479	24	-	ENST00000701919	GBAP1	GBAP1
chr1	155349327	155349351	25	-	ENST00000492987	ASH1L	ASH1L
chr1	155563073	155563092	20	-	ENST00000679097	ASH1L	ASH1L
chr1	155680416	155680427	12	-	ENST00000493625	YY1AP1	YY1AP1
chr1	155710538	155710563	26	-	ENST00000432858	ENSG00000227673	ENSG00000227673
chr1	155900594	155900618	25	-	ENST00000609492	RIT1	RIT1
chr1	155904603	155904605	3	-	ENST00000651853	RIT1	RIT1
chr1	155904603	155904610	8	-	ENST00000461050	RIT1	RIT1
chr1	155951741	155951748	8	-	ENST00000470541	ARHGEF2	ARHGEF2
chr1	155952803	155952828	26	-	ENST00000470975	ARHGEF2	ARHGEF2
chr1	156020888	156020903	16	-	ENST00000526212	SSR2	SSR2
chr1	156020888	156020912	25	-	ENST00000484320	SSR2	SSR2
chr1	156020888	156020914	27	-	ENST00000532074	SSR2	SSR2
chr1	156317536	156317547	12	-	ENST00000368261	CCT3	CCT3
chr1	156407174	156407197	24	-	ENST00000482932	MIR9-1HG	MIR9-1HG
chr1	156476494	156476514	21	-	ENST00000348159	MEF2D	MEF2D
chr1	156595839	156595849	11	-	ENST00000531129	GPATCH4	GPATCH4
chr1	156598227	156598241	15	-	ENST00000494414	GPATCH4	GPATCH4
chr1	156737530	156737534	5	-	ENST00000434558	MRPL24	MRPL24
chr1	156738118	156738134	17	-	ENST00000412846	MRPL24	MRPL24
chr1	156738418	156738438	21	-	ENST00000420938	MRPL24	MRPL24
chr1	156957792	156957815	24	-	ENST00000361409	ARHGEF11	ARHGEF11
chr1	156957792	156957815	24	-	ENST00000368194	ARHGEF11	ARHGEF11
chr1	156957792	156957815	24	-	ENST00000486670	ARHGEF11	ARHGEF11
chr1	157138316	157138335	20	-	ENST00000460850	ETV3	ETV3
chr1	157549560	157549580	21	-	ENST00000361835	FCRL5	FCRL5
chr1	157549560	157549580	21	-	ENST00000368189	FCRL5	FCRL5
chr1	157549560	157549580	21	-	ENST00000368190	FCRL5	FCRL5
chr1	157549560	157549580	21	-	ENST00000481082	FCRL5	FCRL5
chr1	157596328	157596348	21	-	ENST00000271532	FCRL4	FCRL4
chr1	157699692	157699712	21	-	ENST00000368186	FCRL3	FCRL3
chr1	157699692	157699712	21	-	ENST00000480682	FCRL3	FCRL3
chr1	157699692	157699712	21	-	ENST00000494724	FCRL3	FCRL3
chr1	157775775	157775795	21	-	ENST00000361516	FCRL2	FCRL2
chr1	157775775	157775795	21	-	ENST00000368181	FCRL2	FCRL2
chr1	157775775	157775795	21	-	ENST00000462774	FCRL2	FCRL2
chr1	157807102	157807122	21	-	ENST00000358292	FCRL1	FCRL1
chr1	157807102	157807122	21	-	ENST00000368175	FCRL1	FCRL1
chr1	157807102	157807122	21	-	ENST00000368176	FCRL1	FCRL1
chr1	157839384	157839410	27	-	ENST00000368174	CD5L	CD5L
chr1	157839384	157839410	27	-	ENST00000484609	CD5L	CD5L
chr1	158618039	158618056	18	-	ENST00000643759	SPTA1	SPTA1
chr1	158656631	158656656	26	-	ENST00000647256	SPTA1	SPTA1
chr1	159141731	159141753	23	-	ENST00000695579	AIM2	AIM2
chr1	159900096	159900112	17	-	ENST00000479940	CFAP45	CFAP45
chr1	159945573	159945593	21	-	ENST00000476102	IGSF9	IGSF9
chr1	159945573	159945596	24	-	ENST00000361509	IGSF9	IGSF9
chr1	160208844	160208869	26	-	ENST00000418602	ENSG00000227741	ENSG00000227741
chr1	160217684	160217708	25	-	ENST00000497354	DCAF8	DCAF8
chr1	160297343	160297356	14	-	ENST00000648280	COPA	COPA
chr1	160325543	160325568	26	-	ENST00000647899	COPA	COPA
chr1	160999396	160999408	13	-	ENST00000289779	ENSG00000270149	ENSG00000270149
chr1	160999396	160999408	13	-	ENST00000368026	F11R	F11R
chr1	160999396	160999408	13	-	ENST00000537746	F11R	F11R
chr1	160999396	160999408	13	-	ENST00000621309	F11R	F11R
chr1	161001045	161001048	4	-	ENST00000621309	F11R	F11R
chr1	161041390	161041411	22	-	ENST00000534633	USF1	USF1
chr1	161041834	161041846	13	-	ENST00000531842	USF1	USF1
chr1	161045858	161045873	16	-	ENST00000534633	USF1	USF1
chr1	161053375	161053385	11	-	ENST00000368018	ARHGAP30	ARHGAP30
chr1	161130815	161130837	23	-	ENST00000368005	DEDD	DEDD
chr1	161132551	161132572	22	-	ENST00000489249	DEDD	DEDD
chr1	161549011	161549031	21	-	ENST00000426740	FCGR3A	FCGR3A
chr1	161549011	161549031	21	-	ENST00000476031	FCGR3A	FCGR3A
chr1	161549011	161549031	21	-	ENST00000699397	FCGR3A	FCGR3A
chr1	161549011	161549031	21	-	ENST00000699398	FCGR3A	FCGR3A
chr1	161549011	161549031	21	-	ENST00000699493	FCGR3A	FCGR3A
chr1	161630368	161630388	21	-	ENST00000699403	ENSG00000289768	ENSG00000289768
chr1	163161954	163161976	23	-	ENST00000428971	RGS5	RGS5
chr1	165526030	165526054	25	-	ENST00000454251	LRRC52-AS1	LRRC52-AS1
chr1	167457742	167457760	19	-	ENST00000610044	ENSG00000273160	ENSG00000273160
chr1	169230718	169230732	15	-	ENST00000493481	NME7	NME7
chr1	169367708	169367730	23	-	ENST00000528517	NME7	NME7
chr1	169630072	169630076	5	-	ENST00000367786	SELP	SELP
chr1	169630072	169630077	6	-	ENST00000458599	SELP	SELP
chr1	169696535	169696553	19	-	ENST00000236147	SELL	SELL
chr1	169696535	169696553	19	-	ENST00000650983	SELL	SELL
chr1	169704727	169704753	27	-	ENST00000466340	SELL	SELL
chr1	169725907	169725928	22	-	ENST00000333360	SELE	SELE
chr1	169725907	169725928	22	-	ENST00000367777	SELE	SELE
chr1	173669817	173669832	16	-	ENST00000367712	ANKRD45	ANKRD45
chr1	173669817	173669837	21	-	ENST00000648193	ENSG00000285777	ENSG00000285777
chr1	173864484	173864502	19	-	ENST00000448718	GAS5	GAS5
chr1	173864484	173864502	19	-	ENST00000450589	GAS5	GAS5
chr1	173864484	173864502	19	-	ENST00000703037	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000414075	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000416952	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000422183	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000430245	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000434796	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000436656	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000449289	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000449589	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000451607	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000452197	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000454068	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000455838	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000458220	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000684949	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000685039	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000685159	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000685758	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000686460	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000686878	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000687022	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000687189	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000687710	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000688573	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000688895	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000688952	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000689238	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000689469	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000690172	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000690228	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000690349	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000690761	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000691137	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000691213	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000692994	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000693348	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000693459	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000693521	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000702964	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000703030	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000703044	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000703049	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000703059	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000703075	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000703081	GAS5	GAS5
chr1	173864484	173864506	23	-	ENST00000703096	GAS5	GAS5
chr1	173866177	173866199	23	-	ENST00000688573	GAS5	GAS5
chr1	173867960	173867983	24	-	ENST00000452197	GAS5	GAS5
chr1	175391428	175391438	11	-	ENST00000422274	TNR	TNR
chr1	175945153	175945170	18	-	ENST00000308769	COP1	COP1
chr1	176043186	176043203	18	-	ENST00000461830	COP1	COP1
chr1	176043810	176043818	9	-	ENST00000461830	COP1	COP1
chr1	176085866	176085890	25	-	ENST00000498306	COP1	COP1
chr1	177970190	177970213	24	-	ENST00000464631	SEC16B	SEC16B
chr1	179926641	179926667	27	-	ENST00000567486	ENSG00000261831	ENSG00000261831
chr1	180413366	180413388	23	-	ENST00000475338	ACBD6	ACBD6
chr1	183564005	183564030	26	-	ENST00000367535	NCF2	NCF2
chr1	183564005	183564030	26	-	ENST00000367536	NCF2	NCF2
chr1	183564005	183564030	26	-	ENST00000413720	NCF2	NCF2
chr1	183564005	183564030	26	-	ENST00000418089	NCF2	NCF2
chr1	183564005	183564030	26	-	ENST00000419402	NCF2	NCF2
chr1	183564005	183564030	26	-	ENST00000420553	NCF2	NCF2
chr1	183564005	183564030	26	-	ENST00000697329	NCF2	NCF2
chr1	183564005	183564030	26	-	ENST00000697330	NCF2	NCF2
chr1	183564005	183564030	26	-	ENST00000697351	NCF2	NCF2
chr1	184701530	184701544	15	-	ENST00000685596	EDEM3	EDEM3
chr1	186353871	186353880	10	-	ENST00000613151	TPR	TPR
chr1	193051792	193051817	26	-	ENST00000417752	UCHL5	UCHL5
chr1	196273468	196273488	21	-	ENST00000451324	KCNT2	KCNT2
chr1	196273468	196273488	21	-	ENST00000609185	KCNT2	KCNT2
chr1	196273468	196273488	21	-	ENST00000610076	KCNT2	KCNT2
chr1	196273468	196273488	21	-	ENST00000647658	KCNT2	KCNT2
chr1	198536679	198536696	18	-	ENST00000489986	ATP6V1G3	ATP6V1G3
chr1	201135801	201135815	15	-	ENST00000414605	TMEM9	TMEM9
chr1	201135801	201135815	15	-	ENST00000435310	TMEM9	TMEM9
chr1	201154445	201154464	20	-	ENST00000414605	TMEM9	TMEM9
chr1	201362386	201362391	6	-	ENST00000651504	TNNT2	TNNT2
chr1	201362386	201362394	9	-	ENST00000236918	TNNT2	TNNT2
chr1	201362386	201362394	9	-	ENST00000367318	TNNT2	TNNT2
chr1	201362386	201362394	9	-	ENST00000460780	TNNT2	TNNT2
