isoform_id	A5	A5_genomic_start	A5_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000676125	2	20813740;20818318	20813939;20819424	ENSG00000078114	NEBL	20781463,20783022,20783098,20783313,20784976,20786705,20787251,20787310,20787520,20789721,20793698,20797292,20798602,20798604,20800215,20803366,20803998,20804130,20806420,20806684,20808315,20808420,20808815,20812369,20816853,20817159,20818991,20819045,20821463,20823271,20824318,20824648,20827733,20832256,20832258,20833598,20835076,20835263,20835271,20835670,20835819,20839298,20839889,20840289,20841200,20841837,20843400,20846160,20846306,20846730,20848627,20848629,20851653,20853656,20854709,20857162,20857164,20858311,20860520,20860832,20862592,20862957,20865196,20868091,20869146,20870779,20875245,20875766,20878729,20878731,20879322,20879905,20879907,20881379,20885871,20885903,20886061,20887563,20888422,20891586,20893074,20893121,20893123,20899932,20903559,20903781,20904100,20904667,20905362,20908094,20909391,20910392,20910535,20910616,20914931,20915721,20916551,20918002,20921738,20921760,20921780,20921808,20923212,20923783,20925191,20925201,20927084,20931667,20932871,20932960,20932962,20933043,20933045,20933057,20934514,20934671,20937316,20943131,20943550,20944510,20944564,20945497,20945667,20949023,20949212,20949342,20950513,20951299,20951872,20953075,20953302,20953861,20955463,20955477,20956016,20956901,20956903,20958904,20962089,20966220,20966245,20966615,20967820,20968857,20974924,20978627,20978884,20980533,20982290,20986228,20987720,20988935,20990457,20991859,20992443,20993226,20994951,20995251,20999467,21003283,21003483,21006662,21008179,21014394,21016776,21021457,21022478,21023838,21025842,21027084,21028459,21028654,21030838,21034924,21037337,21037339,21038185,21038241,21038321,21038323,21038453,21038677,21040396,21043518,21043520,21044525,21044758,21044833,21047077,21048157,21055535,21056562,21056788,21056886,21058698,21061425,21063188,21067938,21068362,21069210,21069363,21073081,21080330,21080999,21090886,21091229,21093848,21096612,21102335,21102768,21105231,21105652,21106499,21110809,21111435,21112282,21116062,21120233,21121803,21123176,21124829,21125211,21125219,21128935,21133011,21137360,21138233,21140839,21140841,21140919,21141167,21146216,21146306,21155901,21157144,21158839,21159663,21161020,21163307,21164332,21164334,21165456,21165852,21168115,21168681,21168683,21168685,21169462,21172067,21177935,21179178,21181225,21181694,21185832,21186581,21187144,21188552,21188573,21190353,21191265,21193871,21194119,21195693,21196934,21198745,21199640,21205859,21205992,21210705,21210955,21210957,21214202,21214472,21214499,21214509,21214517,21214542,21214579,21214604,21214614,21214641,21214649,21218701,21220444,21221024,21221211,21221928,21222907,21224072,21224284,21226047,21229948,21230349,21230351,21232227,21232587,21234391,21238022,21238578,21240298,21241641,21242384,21243064,21243335,21245339,21246702,21247720,21248412,21254638,21257609,21261839,21261933,21266552,21267690,21268040,21268132,21268622,21269994,21271266,21275074,21277595,21278136,21278138,21278140,21278180,21278929,21283004,21284292,21286473,21289342,21290224,21290426,21290897,21290913,21291374
ENST00000350249	1	101912473	101912625	ENSG00000078304	PPP2R5C	101765442,101765876,101772279,101772664,101776787,101777917,101779156,101780050,101780495,101783693,101785294,101787860,101788234,101788236,101788257,101788424,101788576,101789030,101789396,101789423,101793762,101794099,101794694,101795790,101796344,101799079,101800431,101802108,101802859,101803075,101803300,101806219,101806221,101807729,101810242,101810244,101811104,101813952,101814086,101815814,101816350,101819259,101820388,101820751,101823771,101825545,101826352,101827295,101829699,101829701,101832513,101832838,101834293,101834631,101836586,101836588,101837288,101842621,101843519,101843656,101845230,101848827,101849839,101851129,101851299,101851452,101852852,101862507,101864369,101867171,101868221,101870701,101870703,101874595,101876054,101876535,101876746,101876879,101877546,101886432,101886465,101886498,101886531,101888929,101889290,101889292,101892862,101896886,101898619,101900636,101901661,101901981,101904553,101904555,101906904,101907801,101911434,101911484,101913831,101923124,101924264,101924842,101926450
ENST00000262873	1	34981060	34982025	ENSG00000078814	MYH7B	34961502,34964347,34966602,34966725,34968361,34973654,34973656,34975349,34977808,34978613,34979078,34981535,34982951,34984406,34984564,34985678,34987064,34988339,34988359,34988393,34988395,34988513,34988515,34989202,34989773,34991954,34992033,34992494,34996971,34998944,35001460
ENST00000518832	1	92009646	92011002	ENSG00000079102	RUNX1T1	91955676,91956956,91958562,91958564,91962573,91963014,91965009,91967234,91970348,91973378,91975573,91975575,91976191,91976193,91977932,91978157,91978159,91980340,91980816,91983648,91986964,91987253,91989715,91990802,91991825,91993860,92003202,92003204,92005416,92006950,92007499,92008054,92009050,92009052,92011336,92012067,92014867,92014869,92020724,92023480,92023709,92024220,92027915,92028781,92029496,92030871,92034953,92035453,92037547,92041217,92041234,92041236,92046791,92047631,92047702,92047931,92048986,92049467,92052958,92053569,92058107,92061379,92061952,92062478,92063691,92064694,92067261,92068881,92070828,92072988,92074256,92079612,92083791,92084015,92093500,92093502,92093731,92094731,92095787,92097104,92099623,92100360
ENST00000680064	1	36674091	36676857	ENSG00000079215	SLC1A3	36599966,36600423,36600499,36605011,36605578,36606268,36606612,36607844,36610310,36619774,36621423,36621793,36623275,36623720,36623722,36626571,36628679,36629683,36629748,36630295,36630813,36631453,36632013,36633339,36636841,36639608,36639756,36639831,36641217,36642575,36646275,36651039,36651041,36651641,36652150,36654694,36654712,36655406,36655631,36660219,36661602,36667980,36669418,36670656,36670812,36671171,36672251,36672869,36675212,36675214,36675568,36676571,36676573,36678443,36678866,36681203,36681687,36682049,36682589,36682770,36682772,36684934,36688259
ENST00000697193	2	72260767;72266049	72264004;72266313	ENSG00000079841	RIMS1	71887077,71888473,71889441,71889993,71893619,71894743,71894821,71895105,71895542,71896544,71901525,71901969,71902408,71902993,71903795,71903797,71903915,71906410,71906633,71907256,71907783,71909405,71911433,71911679,71914885,71918625,71918786,71923296,71924098,71928035,71928826,71931846,71932169,71932285,71932390,71934917,71938258,71938489,71938576,71938578,71940414,71942839,71946476,71948332,71949393,71950053,71950894,71951043,71952062,71952064,71955037,71957593,71958959,71961194,71964062,71964818,71965706,71967084,71967580,71967902,71968342,71969138,71975257,71979244,71979774,71980306,71980663,71982149,71982400,71982521,71982748,71989841,71990563,71990824,71992162,71992318,71993408,71994815,71997720,71998281,71998658,72001263,72002133,72002504,72004335,72008790,72008792,72012022,72012440,72012910,72014419,72015195,72017870,72021821,72023021,72023185,72027824,72029963,72030008,72030148,72030221,72032169,72032183,72033261,72033378,72034053,72034055,72036397,72036686,72040238,72041632,72041696,72042646,72043149,72043151,72054035,72054037,72054392,72055954,72055956,72055958,72056364,72061747,72063733,72067425,72069829,72070787,72072928,72079575,72082466,72084206,72089240,72089592,72089711,72091138,72091140,72095316,72100326,72102837,72107072,72109166,72120119,72123869,72126974,72133053,72133480,72135346,72135378,72144030,72144577,72146129,72152574,72152598,72153199,72153935,72154163,72158873,72162284,72165650,72165652,72166219,72168396,72168530,72169233,72169273,72170394,72177396,72178959,72180121,72181889,72182599,72183656,72183981,72185372,72186764,72188518,72188824,72189483,72189485,72190079,72190331,72190642,72194752,72195421,72195828,72198216,72199538,72199988,72200026,72200028,72202418,72203064,72204630,72204957,72205217,72206163,72210897,72210899,72210901,72210903,72212922,72213568,72214084,72214657,72214718,72215027,72222871,72224210,72224391,72226130,72226132,72228966,72235444,72237716,72237962,72237964,72240884,72241695,72241778,72245660,72247403,72247758,72247780,72248268,72253246,72253266,72254869,72255138,72256078,72257938,72258006,72261695,72261890,72262054,72262592,72268707,72272601,72278228,72278775,72278777,72279524,72280722,72282016,72284841,72288345,72288355,72288357,72289847,72289896,72292217,72293095,72297519,72298530,72298532,72301391,72304030,72306841,72306843,72306845,72306911,72315680,72317275,72318548,72321851,72324017,72324019,72324021,72324023,72327998,72329051,72330181,72330533,72333325,72333327,72334136,72335538,72337832,72339525,72339750,72342437,72342439,72342660,72342662,72343364,72355083,72355677,72359443,72362638,72363591,72365994,72365996,72366661,72372792,72376615,72380357,72382495,72384712,72385735,72389947,72390757,72391717,72393313,72393383,72395351,72397526,72397741,72401006,72401533,72402140,72402142,72402238
ENST00000389672	1	97244287	97244696	ENSG00000080224	EPHA6	96816644,96819480,96822000,96826830,96827155,96827825,96829924,96829932,96832849,96834295,96835585,96836192,96838141,96838211,96842014,96842865,96843973,96844384,96846351,96848073,96864388,96869359,96872669,96874319,96874843,96875267,96875269,96877954,96879373,96881850,96882398,96882400,96884895,96886023,96887848,96892732,96894553,96896095,96899749,96900456,96904149,96904820,96905940,96907892,96909478,96917576,96921029,96921400,96922895,96923104,96923106,96923425,96923427,96923429,96923616,96926440,96926654,96928413,96929013,96931845,96932312,96932866,96936343,96937075,96943087,96945447,96945491,96945796,96946221,96946640,96947562,96952773,96955410,96957311,96958457,96958562,96958721,96959706,96960219,96963362,96963651,96964778,96974956,96976102,96976294,96977281,96978028,96979516,96985736,96987103,96989321,96989531,96991657,96992454,96992489,96994517,96999357,97001031,97001252,97003884,97004106,97004108,97004110,97007225,97008138,97008332,97011057,97011215,97011238,97012125,97014828,97018230,97018232,97020334,97020336,97022681,97025034,97029109,97030036,97030906,97031685,97031989,97037602,97038400,97045321,97048343,97057776,97058186,97063240,97063242,97063244,97063467,97063589,97065345,97065917,97069492,97070658,97072091,97072093,97077740,97077859,97079053,97079055,97079144,97079146,97079148,97081789,97082779,97084002,97084095,97084135,97087216,97097665,97102155,97102590,97102915,97102917,97103449,97105452,97107637,97108115,97109294,97109296,97109443,97116127,97116583,97117528,97118250,97120434,97122299,97126293,97127589,97128102,97128314,97128316,97131152,97131267,97133591,97134797,97136158,97136726,97138233,97138387,97138536,97140991,97141393,97146685,97147339,97148207,97149215,97149645,97151966,97153782,97155779,97159851,97160620,97160709,97161113,97161177,97165967,97167713,97169918,97169920,97170009,97170605,97171500,97175109,97177548,97179899,97181486,97181500,97181502,97185454,97185755,97185874,97185978,97189356,97190291,97190434,97191220,97197696,97198318,97199176,97199343,97199924,97200453,97200455,97200469,97200573,97201094,97204024,97205483,97205542,97208615,97210238,97210826,97215025,97218139,97221181,97222689,97223411,97224554,97226724,97227598,97227706,97228213,97228681,97228683,97229996,97230010,97232847,97232883,97239824,97239838,97240361,97241645,97241705,97242273,97244659,97245844,97248348,97248379,97250624,97252086,97252636,97259658,97260982,97262200,97262500,97262502,97262904,97264428,97264468,97266241,97267864,97268163,97269414,97275776,97277859,97281240,97282528,97282530,97282876,97282878,97283313,97283315,97285466,97288328,97288550,97291011,97291013,97293547,97294437,97296006,97296510,97297822,97298367,97298599,97305409,97306123,97314089,97316434,97317621,97317790,97317998,97318000,97318605,97325612,97325926,97326048,97326867,97327309,97328248,97328886,97329282,97334990,97335578,97336107,97338170,97346843,97348717,97348838,97351366,97355844,97356667,97357119,97357651,97360873,97361148,97365013,97369191,97370082,97371792,97372584,97372630,97372632,97372788,97376457,97382110,97388017,97389957,97391046,97391175,97392648,97393877,97393879,97394217,97395226,97396259,97397696,97399187,97400151,97402480,97410280,97413662,97415092,97415328,97418826,97418828,97420064,97420143,97420888,97422225,97425135,97427350,97427455,97427874,97429287,97431909,97432403,97433524,97435325,97437194,97437337,97441781,97443567,97443659,97445230,97449146,97449173,97451171,97451240,97453129,97456451,97456453,97457151,97457159,97457588,97459513,97460101,97461214,97461463,97463764,97464136,97464138,97464802,97467637,97469038,97470103,97472690,97474679,97476643,97477740,97478551,97485004,97485006,97485008,97485535,97487235,97487237,97487239,97488814,97489242,97492702,97496355,97496927,97497300,97497753,97498763,97502702,97503508,97504469,97505237,97506255,97509336,97514781,97516923,97523741,97525257,97525383,97526636,97527154,97527655,97529056,97529815,97530880,97533769,97533948,97534907,97542560,97548047,97548673,97548851,97551484,97555395,97557708,97558585,97558587,97558741,97558985,97558987,97558989,97559066,97559726,97560249,97560773,97561952,97564296,97564758,97566216,97568199,97573789,97580164,97581313,97581703,97582453,97582502,97584233,97586223,97586295,97588189,97588330,97589385,97590088,97590970,97592142,97592251,97592332,97598731,97604728,97609568,97611639,97617544,97618686,97620959,97621178,97623314,97625941,97626372,97627032,97627608,97628822,97629304,97629384,97631726,97632731,97633553,97636874,97645207,97645706,97646466,97646720,97647035,97650162,97651893,97653549,97655593,97659340,97661879,97662880,97666582,97667142,97667144,97671658,97672562,97675151,97677635,97678851,97678922,97686670,97687055,97697990,97698147,97698365,97706130,97709146,97709364,97710385,97710765,97712414,97713646,97713648,97713650,97713652,97713654,97714535,97716818,97717552,97718742,97720332,97720876,97726254,97726353,97733096,97733098,97733695,97734211,97739938,97740016,97742874,97746411,97746831,97747805,97748011,97748482,97750920,97756190,97756494
ENST00000444746	1	151409939	151410033	ENSG00000080345	RIF1	151410750,151411038,151412998,151417863,151419115,151419117,151422300,151423269,151424202,151425589,151425591,151428741,151431445,151435336,151437288,151439532,151440981,151447938,151449278,151449519,151449790,151452905,151455434,151455686,151461342,151465226,151466012,151467421,151469218,151474544,151475696,151475756,151475821,151479101,151481190,151481192,151481801,151484177,151486746,151487036,151487187,151487387,151487407,151490064,151490223,151491467,151492190,151503678,151504196
ENST00000556951	3	73136579;73148094;73206472	73136583;73148106;73207337	ENSG00000080815	PSEN1	73137079,73137081,73138129,73141162,73143124,73145641,73149217,73151198,73153284,73154137,73156992,73156994,73162742,73170500,73170983,73173888,73174025,73174762,73174991,73176079,73181079,73188519,73188535,73190357,73194401,73199784,73200082,73200084,73201543,73201545,73201547,73202856,73203581,73204143,73207819,73210752,73212581,73216134,73217678,73217727,73217729,73223143,73223680
ENST00000559138	1	102233464	102233688	ENSG00000080823	MOK	102224869,102225661,102226318,102228568,102228570,102231435,102238750,102247067,102247264,102249577,102259111,102259629,102261125,102263128,102264617,102264619,102265276,102265605,102265833,102271703,102274313,102274949,102276659,102277897,102278751,102279063,102283505,102284951,102285431,102290307,102292027,102293393,102293566,102299418,102299730,102300059,102301150,102302747
ENST00000369615	1	113682302	113682434	ENSG00000081026	MAGI3	113395513,113398355,113399222,113400335,113401415,113402256,113404759,113407731,113408101,113411909,113412114,113412338,113413509,113415654,113421527,113421529,113422306,113422880,113424616,113426582,113426830,113430557,113431801,113431811,113441953,113444485,113445477,113446695,113447082,113447710,113447712,113448986,113449280,113453024,113453634,113457070,113460428,113462474,113467677,113470153,113470155,113470304,113473507,113473613,113473732,113479440,113479987,113480766,113481688,113481815,113482950,113483104,113485121,113485123,113487207,113487779,113488282,113489069,113493743,113494063,113494479,113494697,113495587,113502760,113504519,113506824,113510032,113510809,113514317,113517993,113519989,113520203,113521813,113524559,113532394,113534292,113535694,113542375,113544569,113552476,113553652,113553654,113555030,113559315,113560087,113560508,113562819,113563807,113566517,113566519,113569577,113569944,113570003,113570357,113571658,113573917,113576973,113578186,113578971,113579209,113583193,113583986,113584328,113589318,113593714,113593918,113596490,113597014,113597016,113597915,113601764,113602331,113604435,113605287,113608463,113618650,113623219,113631158,113632369,113633701,113640422,113640645,113640771,113641586,113641958,113642123,113644209,113644211,113645933,113647175,113647190,113647529,113647531,113649792,113651981,113657434,113658889,113660176,113663525,113669072,113670393,113671929,113674260,113674762,113674836,113675713,113679158,113682310,113684152,113684458
ENST00000193322	1	108052612	108054490	ENSG00000081087	OSTM1	108029431,108029470,108035051,108035220,108036653,108037010,108037427,108038483,108038485,108039784,108039786,108041781,108043769,108044528,108055981,108057203,108066786,108067268,108067790,108071967,108075150,108076886,108077244,108078024,108078221,108080409,108086602,108088254,108092380,108094348,108099536,108101267,108103681,108103694,108106954,108110732,108111439,108111857,108116733,108123264,108124352,108125609,108126469,108127390,108130048,108130058,108131573,108132300,108132447,108133230,108141647,108143064,108144401,108146413,108146415,108153588,108154710,108157250,108159718,108159885
ENST00000510942	1	88804526	88804598	ENSG00000081189	MEF2C	88717569,88721260,88730657,88731007,88732949,88733689,88734437,88737587,88740621,88745683,88751705,88756189,88758133,88759606,88760247,88760437,88760694,88762899,88766656,88766781,88767967,88769454,88769599,88774237,88774922,88775512,88776904,88777350,88778661,88779564,88782588,88784699,88784977,88788971,88793407,88793409,88793692,88794110,88794429,88795953,88804842,88804844,88806346,88809568,88810608,88810817,88810819,88811579,88811821,88813173,88813175,88813177,88814844,88815952,88815954,88816295,88816639,88820650,88821399,88821663,88822415,88822475,88825754,88827871,88828733,88830888,88831208,88839460,88840520,88845141,88849466,88850135,88850177,88850267,88851391,88851763,88852559,88854071,88855498,88856996,88858024,88858638,88858715,88859471,88860303,88860661,88860663,88861857,88863477,88866248,88866256,88869380,88869812,88869814,88871337,88875199,88878437,88880113,88880953,88881370,88883087,88884942,88887753,88888849,88888851,88893662,88897119,88897274,88897913,88898022,88901770,88902023,88902177,88903362,88903393,88903435,88903465
ENST00000392811	1	151242705	151242721	ENSG00000082014	SMARCD3	151239271,151240574,151242907,151244314,151248259,151250867,151253451,151254270,151255520,151255598,151255660,151255876,151257002,151257759,151258433,151259754,151261514,151261964,151266856,151267231,151272236,151273127,151274677,151277434
ENST00000447335	2	201665064;201680065	201666334;201680838	ENSG00000082126	MPP4	201645301,201645701,201649151,201653624,201654120,201656181,201656309,201657434,201664710,201664754,201664756,201665890,201665892,201669520,201669522,201671512,201672675,201673135,201674860,201676537,201677010,201680975,201682203,201685612,201687101,201688752,201690220,201691288,201691470,201694695,201695767,201698042,201698602,201698604
ENST00000231338	1	34042823	34043042	ENSG00000082196	C1QTNF3	34018121,34019610,34019840,34021614,34021616,34021812,34023776,34030848,34032665,34034557,34036820,34039159,34039591,34042484
ENST00000370479	2	70502791;70556863	70504960;70557694	ENSG00000082269	FAM135A	70418048,70422666,70425740,70428730,70438844,70446407,70446863,70449323,70450075,70452560,70452562,70453461,70453880,70463156,70464811,70465122,70470282,70471663,70472785,70475198,70476226,70476380,70477295,70484309,70484631,70486177,70487264,70496103,70502499,70502501,70503368,70503370,70504221,70511453,70518936,70520644,70522344,70534464,70538106,70538108,70538710,70540818,70545348,70545350,70545876,70559309,70561097
ENST00000360905	2	991322;1190052	991487;1190375	ENSG00000082805	ERC1	991888,993339,998681,999971,1000182,1001637,1009946,1011348,1012322,1012843,1014709,1016448,1019519,1022255,1022257,1023501,1027534,1034313,1034471,1039760,1041513,1047032,1051143,1056786,1058405,1062690,1063241,1069297,1070432,1071017,1072215,1072217,1072837,1074213,1076046,1083166,1084836,1084846,1095298,1096726,1097608,1098225,1100837,1102927,1104561,1105930,1106666,1115724,1118143,1118145,1125139,1128038,1131242,1131376,1133000,1133649,1135395,1136814,1137721,1139642,1141408,1144493,1144939,1146694,1146865,1147089,1147472,1148397,1153657,1154080,1157853,1159586,1159933,1163484,1163860,1166578,1172336,1174658,1177372,1177575,1179278,1179878,1180380,1182108,1182552,1186318,1189281,1196788,1198070,1207698,1208277,1208279,1208510,1208645,1208647,1213772,1214778,1215699,1215805,1216422,1219017,1220440,1224246,1224248,1226308,1227864,1227966,1227968,1229369,1233069,1233339,1234769,1234807,1235610,1240356,1241627,1245128,1247950,1249155,1249665,1253544,1254320,1255411,1264138,1265290,1265652,1266016,1266250,1269706,1273286,1274028,1274376,1274637,1275619,1282838,1285941,1286542,1289613,1295922,1295966,1298192,1303613,1305271,1308234,1308403,1308405,1309242,1316033,1316775,1319569,1321661,1324434,1328291,1330684,1332812,1333719,1334149,1335538,1336044,1336942,1339694,1339937,1341354,1341577,1345884,1350878,1351743,1352693,1357040,1361367,1361483,1361973,1362091,1363699,1367887,1370499,1379941,1379968,1380344,1381194,1386359,1386361,1388944,1392442,1395696,1399347,1399865,1400641,1401617,1403284,1409366,1411582,1412040,1412151,1419894,1422935,1422937,1428337,1430522,1432023,1433245,1433741,1434971,1436742,1438811,1443517,1444070,1444899,1449590,1453562,1457761,1464811,1465440,1465848,1469839,1476787,1481110,1486296,1486523,1488261,1489789,1491717,1494364,1495137
ENST00000543086	2	991322;1190052	991487;1190375	ENSG00000082805	ERC1	991888,993339,998681,999971,1000182,1001637,1009946,1011348,1012322,1012843,1014709,1016448,1019519,1022255,1022257,1023501,1027534,1034313,1034471,1039760,1041513,1047032,1051143,1056786,1058405,1062690,1063241,1069297,1070432,1071017,1072215,1072217,1072837,1074213,1076046,1083166,1084836,1084846,1095298,1096726,1097608,1098225,1100837,1102927,1104561,1105930,1106666,1115724,1118143,1118145,1125139,1128038,1131242,1131376,1133000,1133649,1135395,1136814,1137721,1139642,1141408,1144493,1144939,1146694,1146865,1147089,1147472,1148397,1153657,1154080,1157853,1159586,1159933,1163484,1163860,1166578,1172336,1174658,1177372,1177575,1179278,1179878,1180380,1182108,1182552,1186318,1189281,1196788,1198070,1207698,1208277,1208279,1208510,1208645,1208647,1213772,1214778,1215699,1215805,1216422,1219017,1220440,1224246,1224248,1226308,1227864,1227966,1227968,1229369,1233069,1233339,1234769,1234807,1235610,1240356,1241627,1245128,1247950,1249155,1249665,1253544,1254320,1255411,1264138,1265290,1265652,1266016,1266250,1269706,1273286,1274028,1274376,1274637,1275619,1282838,1285941,1286542,1289613,1295922,1295966,1298192,1303613,1305271,1308234,1308403,1308405,1309242,1316033,1316775,1319569,1321661,1324434,1328291,1330684,1332812,1333719,1334149,1335538,1336044,1336942,1339694,1339937,1341354,1341577,1345884,1350878,1351743,1352693,1357040,1361367,1361483,1361973,1362091,1363699,1367887,1370499,1379941,1379968,1380344,1381194,1386359,1386361,1388944,1392442,1395696,1399347,1399865,1400641,1401617,1403284,1409366,1411582,1412040,1412151,1419894,1422935,1422937,1428337,1430522,1432023,1433245,1433741,1434971,1436742,1438811,1443517,1444070,1444899,1449590,1453562,1457761,1464811,1465440,1465848,1469839,1476787,1481110,1486296,1486523,1488261,1489789,1491717,1494364,1495137
ENST00000361823	1	70824436	70827847	ENSG00000083067	TRPM3	70529635,70531473,70531475,70531678,70533074,70533695,70534935,70539016,70539617,70540196,70540867,70541656,70541666,70542611,70542770,70542804,70544347,70544559,70546484,70548319,70551461,70555466,70556879,70556881,70557661,70557795,70561392,70563140,70563142,70563285,70564543,70564681,70567385,70567562,70568190,70568783,70573371,70573959,70575581,70577240,70577769,70577837,70581733,70581784,70582426,70582594,70583427,70584169,70586924,70587723,70590563,70591917,70593153,70595429,70596293,70597796,70598799,70601400,70604563,70605421,70605423,70605904,70606586,70609329,70610150,70610164,70610542,70611541,70616197,70616381,70616889,70621509,70626135,70628690,70629998,70630865,70631298,70631671,70632670,70635132,70636569,70638951,70639103,70640959,70640976,70640978,70641390,70642781,70644048,70644342,70646263,70646678,70648790,70649852,70650261,70651697,70651741,70662935,70664135,70665945,70666133,70666633,70667472,70668082,70669152,70671323,70673154,70674290,70674525,70674700,70674841,70674843,70678721,70685550,70686267,70686878,70687433,70687807,70689255,70691861,70695851,70697680,70705432,70706348,70706825,70707380,70711591,70712155,70714330,70714554,70716585,70716587,70717065,70719692,70723425,70724341,70724818,70725373,70729584,70730148,70732323,70732547,70734578,70734580,70735058,70737685,70738229,70738231,70741517,70743791,70745617,70747206,70747311,70749008,70749953,70751095,70752075,70754223,70755515,70756068,70761517,70761616,70763379,70764217,70764463,70766651,70767305,70768918,70768920,70769287,70769739,70769812,70770887,70771062,70773413,70774774,70775037,70778428,70785840,70792271,70793322,70793577,70796351,70797585,70800495,70801641,70801949,70802686,70804444,70805821,70805891,70807127,70807398,70808839,70809714,70811852,70813604,70816750,70816760,70817361,70821948,70822196,70822358,70823572,70823574,70825264,70826845,70827543,70827771,70827954,70829725,70831535,70831926,70832702,70832963,70833480,70836618,70837777,70841847,70847270,70847555,70847557,70848475,70849772,70850215,70850574,70852237,70852239,70853712,70857966,70858310,70860321,70863512,70865855,70867736,70868104,70873637,70875370,70876356,70878160,70878415,70878768,70879921,70879923,70880565,70884413,70888590,70890925,70891381,70892705,70901855,70905198,70907253,70907260,70907314,70907610,70909624,70910675,70911143,70912895,70913865,70918510,70921699,70922325,70925028,70926115,70926396,70928783,70930258,70930686,70933139,70941481,70942375,70948218,70949069,70949522,70951486,70953868,70954707,70958699,70958920,70960720,70960738,70961769,70966433,70966435,70967433,70968417,70975571,70977851,70978340,70980054,70980056,70980974,70980976,70981745,70983510,70985003,70985739,70986442,70987872,70987874,70990193,70990195,70991520,70995113,70995405,70995776,70997807,70999604,71000998,71001387,71006509,71009925,71010027,71010325,71011376,71013546,71015216,71015218,71020336,71020338,71021336,71023527,71026321,71026323,71026908,71027000,71031501,71033670,71033724,71034033,71036318,71036320,71036625,71037705,71041204,71048459,71048461,71050143,71051137,71052530,71053372,71058259,71061087,71061549,71064491,71064623,71065745,71067071,71067313,71067737,71069321,71070318,71070620,71072665,71073167,71077109,71077735,71080415,71081259,71085888,71085896,71086113,71087615,71087749,71087858,71089918,71090352,71096557,71103748,71103907,71104610,71105382,71109373,71109678,71110513,71112789,71112937,71113643,71114237,71118913,71121069,71121071,71121490,71123331,71123587,71123722,71124141,71125324,71128764,71130739,71135639,71135712,71137694,71138315,71140666,71142265,71142709,71142763,71144926,71144928,71146856,71148559,71150211,71151109,71153558,71155463,71158003,71158072,71161485,71162450,71162512,71162981,71164946,71164948,71165455,71168140,71173607,71175224,71175814,71176243,71176245,71176726,71176986,71177119,71177520,71177522,71179024,71181527,71181970,71185040,71185050,71185069,71185202,71185824,71188249,71189510,71195649,71195651,71197336,71204755,71205174,71206062,71208958,71212609,71214096,71214714,71215299,71216615,71217335,71219492,71221062,71221634,71226174,71229203,71229205,71229774,71231695,71232645,71234172,71237875,71239150,71241607,71241809,71242885,71243428,71243771,71245312,71250004,71251637,71252817,71253301,71256652,71257109,71258699,71259663,71261685,71263924,71266654,71268248,71270072,71272836,71273021,71273284,71273793,71275331,71276838,71279506,71283202,71284155,71285119,71287690,71288521,71288891,71293875,71295801,71298348,71299254,71300269,71302443,71303553,71306077,71306099,71306236,71307489,71307648,71307818,71320639,71320912,71324050,71326409,71326411,71326413,71326628,71326999,71327389,71337624,71339467,71340343,71344535,71345282,71345699,71346292,71346294,71352582,71354148,71357568,71359302,71359304,71359306,71359545,71359662,71362824,71363469,71363921,71364109,71364347,71364430,71364900,71365306,71365988,71368640,71375037,71380361,71381114,71381116,71382033,71382035,71382037,71390615,71397011,71397819,71400502,71401410,71401597,71402128,71402465,71403031,71404738,71405257,71408452,71408454,71409370,71409973,71410532,71413207,71414155,71417496,71420184,71422363,71425484,71425741,71429912,71438543,71438545,71439313,71439598,71442838,71443413,71444909
