isoform_id	ATTS	ATTS_genomic_start	ATTS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000561060	1	80137678	80138393	ENSG00000086666	ZFAND6	80061967,80063536,80063695,80064930,80070345,80070347,80073566,80078117,80078526,80081547,80083422,80085666,80086183,80087204,80087750,80087858,80087860,80087924,80096207,80097611,80097613,80104886,80109042,80110224,80117675,80117677,80121136,80122864,80125016,80130992,80135395,80137727,80137936,80137938,80137940
ENST00000471570	1	18827664	18827917	ENSG00000086717	PPEF1	18676876,18676921,18679957,18680858,18681082,18682588,18683855,18685353,18686613,18687017,18691788,18694259,18696661,18701382,18701384,18709033,18711107,18711571,18712853,18717264,18717725,18722902,18722904,18723931,18724611,18724648,18727231,18734370,18734594,18738934,18740334,18742403,18744035,18748807,18753816,18755956,18758077,18759457,18759459,18759799,18760935,18761536,18761969,18763740,18766366,18766920,18769527,18772324,18772976,18774609,18776642,18778068,18778156,18782303,18782525,18784216,18785856,18789320,18789921,18790815,18793733,18793915,18795178,18796464,18799786,18801484,18803601,18809736,18809760,18813799,18813801,18814309,18816867,18817107,18817850,18817858,18817860,18819264,18823088,18823952,18826961
ENST00000614444	1	111782195	111786094	ENSG00000086848	ALG9	111783108,111783529,111785416,111786191,111787301,111787964,111788256,111797007,111799291,111801235,111803745,111803755,111810236,111813006,111813129,111818403,111818827,111820723,111824842,111832558,111832560,111832890,111832900,111833547,111838908,111838910,111842041,111848458,111849195,111849595,111855075,111859074,111864922,111865753,111868623,111868990
ENST00000706179	1	28553383	28553555	ENSG00000087111	PIGS	28558517,28560826,28561351,28570873
ENST00000506128	1	176905005	176905050	ENSG00000087206	UIMC1	176915197,176916366,176920166,176925908,176930722,176931566,176932067,176932069,176935425,176938058,176938523,176947308,176949678,176953747,176954860,176955363,176956508,176956927,176957314,176958485,176958557,176958863,176963389,176968144,176973234,176973928,176974270,176979710,176990621,176994841,176995417,176998021,176998635,176999645,177000491,177000645,177000800,177009151,177013554,177015290,177015292,177015294,177018435,177018445,177020282
ENST00000262494	1	56351384;56354866;56356103	56351537;56355081;56357444	ENSG00000087258	GNAO1	56191708,56194308,56196293,56196722,56199312,56205113,56205383,56207835,56208488,56209279,56209452,56209483,56209485,56210305,56213621,56213623,56215343,56217923,56218953,56224447,56227127,56228772,56230157,56232602,56234559,56234765,56235800,56235845,56235847,56238880,56239288,56240256,56241121,56242101,56243036,56243054,56246240,56246926,56248121,56250500,56250787,56251988,56253736,56254589,56257734,56259109,56259461,56259463,56259606,56265330,56265382,56267441,56267632,56269037,56271598,56274977,56279812,56279814,56281124,56281991,56283594,56284820,56287494,56289561,56293476,56293478,56294387,56294389,56296314,56296472,56296484,56297574,56298349,56299434,56299721,56300127,56301577,56307381,56307492,56308003,56311507,56311816,56312424,56312745,56314600,56314602,56316471,56318601,56319891,56320546,56320880,56320882,56322267,56322269,56325188,56325190,56327634,56327636,56328463,56332722,56333706,56334375,56334501,56337932,56339187,56340445,56340505,56340512,56340839,56341386,56342752,56343147,56344158,56346199,56350610,56350954,56350986,56351021,56351023,56351043,56351389,56351924,56355334
ENST00000435136	1	2841096	2841098	ENSG00000087266	SH3BP2	2795694,2795769,2797399,2797440,2797672,2797674,2798457,2801049,2803044,2803291,2805592,2806182,2806937,2807626,2808699,2813697,2813772,2813868,2813870,2814137,2814491,2814567,2817812,2819769,2825445,2825503,2825531,2825559,2825591,2825610,2825622,2825624,2826222,2826250,2826278,2826343,2826375,2826403,2826435,2826463,2826491,2826521,2826555,2826563,2826585,2826617,2826647,2826675,2826705,2826733,2826990,2827022,2827054,2827086,2827534,2827536,2827599,2828522,2828695,2834738,2838474,2838557,2838559,2839855
ENST00000503393	1	2841096	2841098	ENSG00000087266	SH3BP2	2795694,2795769,2797399,2797440,2797672,2797674,2798457,2801049,2803044,2803291,2805592,2806182,2806937,2807626,2808699,2813697,2813772,2813868,2813870,2814137,2814491,2814567,2817812,2819769,2825445,2825503,2825531,2825559,2825591,2825610,2825622,2825624,2826222,2826250,2826278,2826343,2826375,2826403,2826435,2826463,2826491,2826521,2826555,2826563,2826585,2826617,2826647,2826675,2826705,2826733,2826990,2827022,2827054,2827086,2827534,2827536,2827599,2828522,2828695,2834738,2838474,2838557,2838559,2839855
BambuTx210	1	2930063	2930076	ENSG00000087274	ADD1	2847289,2849567,2851560,2851983,2856003,2856554,2860768,2862966,2863190,2868974,2869663,2869726,2870932,2872946,2874852,2881525,2886649,2889184,2889186,2893890,2896664,2897664,2900207,2904660,2905443,2905662,2905674,2906005,2906619,2907648,2908225,2908834,2908836,2909247,2910287,2911101,2911998,2912671,2913863,2915145,2916157,2916340,2916777,2917001,2926406,2929125,2929751
ENST00000398125	1	2930073	2930076	ENSG00000087274	ADD1	2847289,2849567,2851560,2851983,2856003,2856554,2860768,2862966,2863190,2868974,2869663,2869726,2870932,2872946,2874852,2881525,2886649,2889184,2889186,2893890,2896664,2897664,2900207,2904660,2905443,2905662,2905674,2906005,2906619,2907648,2908225,2908834,2908836,2909247,2910287,2911101,2911998,2912671,2913863,2915145,2916157,2916340,2916777,2917001,2926406,2929125,2929751
ENST00000264758	1	2930073	2930076	ENSG00000087274	ADD1	2847289,2849567,2851560,2851983,2856003,2856554,2860768,2862966,2863190,2868974,2869663,2869726,2870932,2872946,2874852,2881525,2886649,2889184,2889186,2893890,2896664,2897664,2900207,2904660,2905443,2905662,2905674,2906005,2906619,2907648,2908225,2908834,2908836,2909247,2910287,2911101,2911998,2912671,2913863,2915145,2916157,2916340,2916777,2917001,2926406,2929125,2929751
ENST00000476196	1	58911190	58911192	ENSG00000087460	GNAS	58841796,58845509,58845511,58848119,58850320,58850322,58853647,58855826,58856624,58858263,58859771,58859773,58860805,58861850,58863193,58866221,58866885,58869610,58869673,58872240,58876652,58878079,58881055,58885750,58895509,58895660,58897167,58899672,58899678,58899784,58900012,58900396,58902655,58902876,58903270,58903272,58910799
ENST00000452533	1	32745552	32745650	ENSG00000087470	DNM1L	32681179,32681506,32682277,32682587,32683689,32684326,32690959,32692042,32695277,32696443,32696445,32696447,32699094,32705909,32707423,32707819,32714093,32715600,32722204,32728084,32732964,32733926,32734458,32737969,32738237,32740993,32741880,32743822
ENST00000312783	1	56369389	56369390	ENSG00000087586	AURKA	56370595,56370946,56370986,56373818,56374916,56378573,56378575,56379059,56379830,56382032,56382754,56382857,56384656,56384658,56389747,56390452,56391210
ENST00000347343	1	56369389	56369390	ENSG00000087586	AURKA	56370595,56370946,56370986,56373818,56374916,56378573,56378575,56379059,56379830,56382032,56382754,56382857,56384656,56384658,56389747,56390452,56391210
ENST00000395915	1	56369389	56369390	ENSG00000087586	AURKA	56370595,56370946,56370986,56373818,56374916,56378573,56378575,56379059,56379830,56382032,56382754,56382857,56384656,56384658,56389747,56390452,56391210
ENST00000526164	1	77918061	77918432	ENSG00000087884	AAMDC	77825057,77826012,77826230,77829205,77831027,77832156,77834122,77834473,77835170,77836398,77839943,77839986,77840759,77841329,77844507,77847459,77847461,77850485,77854499,77854706,77857627,77858016,77858923,77859469,77860963,77863221,77871969,77873318,77876213,77876690,77877908,77879467,77879533,77880475,77883626,77889117,77890517,77890581,77890705,77890707,77893191,77894904,77895231,77899538,77900244,77902281,77904451,77904683,77909301,77910135,77910798,77916524,77917901
ENST00000593241	1	5993164;5995601;5997060;6001815;6002721;6004201;6007012;6007690;6008106;6010136;6012986;6016090;6026163;6027164;6039980	5994950;5995643;5997213;6002023;6002870;6004298;6007166;6007802;6008224;6010251;6013105;6016271;6026237;6027334;6040086	ENSG00000087903	RFX2	5999682,5999759,6000392,6002593,6005330,6005988,6006304,6008334,6012998,6014190,6018120,6019668,6023759,6026410,6027582,6030494,6039012,6039151,6040921,6040943,6040966,6044531,6044599,6047492,6053578,6055908,6059786,6059802,6063111,6063397,6063468,6063995,6064711,6067839,6070302,6071146,6073542,6075741,6076212,6077588,6079128,6081437,6086566,6088054,6092390,6095425,6095883,6096993,6097386,6097442,6100607,6100759,6101931,6101977,6103017,6103356,6107485,6107548,6115349,6118046,6118612,6122392,6125563,6125565,6126566,6127079,6127884,6127886,6128051,6129383,6130629,6130680,6131998,6132406,6132519,6132553,6133291,6133420,6133440,6133442,6133444,6133954,6134260,6135516,6135518,6135520,6135522,6135524,6135543,6138136,6138138,6138948,6138959,6139474,6143189,6146044,6146115,6146633,6154872,6155169,6155321,6156657,6157425,6159975,6163818,6165107,6167020,6167096,6167098,6167865,6168255,6168648,6171062,6172691,6172811,6175153,6182317,6190519,6190521,6195517
ENST00000358389	1	54155680	54155681	ENSG00000088038	CNOT3	54139614,54142341,54144257,54150353,54152792
ENST00000618939	1	54155680	54155681	ENSG00000088038	CNOT3	54139614,54142341,54144257,54150353,54152792
ENST00000696231	1	32809355	32809359	ENSG00000088305	DNMT3B	32763172,32763591,32766212,32766732,32767043,32767763,32768337,32772823,32774560,32777992,32782119,32782792,32790196,32790198,32790619,32792410,32794546,32799905,32800878,32803704,32805073,32807495,32807497,32807891
ENST00000348286	1	32809356	32809359	ENSG00000088305	DNMT3B	32763172,32763591,32766212,32766732,32767043,32767763,32768337,32772823,32774560,32777992,32782119,32782792,32790196,32790198,32790619,32792410,32794546,32799905,32800878,32803704,32805073,32807495,32807497,32807891
ENST00000555825	1	103733195	103733753	ENSG00000088808	PPP1R13B	103738105,103739775,103740935,103741612,103742968,103746824,103747259,103748707,103750045,103750047,103750049,103752201,103752279,103755155,103758218,103758273,103758595,103760272,103762559,103776485,103781036,103782699,103782949,103783235,103787417,103788467,103796151,103800995,103807050,103813094,103818159,103821193,103822035,103822882,103826644,103833341,103834500,103837014,103837552,103837554,103837580,103839495,103840939,103841851
ENST00000446916	1	3624511;3634311;3638828;3644154;3646723	3624572;3634389;3638935;3644268;3651118	ENSG00000088812	ATRN	3474031,3474033,3474035,3483100,3483775,3489406,3490878,3494339,3494356,3500378,3501132,3505785,3506250,3508428,3510830,3512154,3512573,3516952,3517323,3517451,3521291,3527613,3527834,3533673,3535775,3540036,3541674,3544276,3553587,3558065,3558840,3563784,3566045,3569027,3574687,3575261,3578841,3580717,3582476,3583978,3584114,3585327,3585978,3586345,3586534,3586724,3587716,3591120,3594479,3595293,3595784,3596214,3596216,3596675,3597606,3598737,3600695,3604408,3604410,3604808,3605447,3606294,3606446,3607167,3607690,3612281,3613450,3616004,3616389,3618646,3620909,3621250,3624806,3624828,3624830,3625345,3631095,3632149,3637047,3638243,3638245,3644648,3644987,3646051,3646984,3648973
ENST00000400137	1	1368977	1368978	ENSG00000088832	FKBP1A	1374143,1378617,1379250,1379951,1380365,1380737,1382596,1382802,1382804,1384998,1386577,1386579,1386634,1387709,1390381,1390881
ENST00000216879	1	1442162	1442166	ENSG00000088833	NSFL1C	1443197,1444719,1448986,1450609,1450970,1452182,1455439,1456014,1456727,1459228,1459687,1460206,1461407,1462339,1464152,1465395,1465397,1468952,1471311,1471313,1471721,1471723,1473377,1473435,1473437,1473439,1473471,1473473,1473741
ENST00000549989	1	120498350	120498493	ENSG00000088986	DYNLL1	120472291,120473050,120474489,120474967,120476756,120480548,120484377,120484732,120488781,120489632
ENST00000377759	1	17941597	17941600	ENSG00000089006	SNX5	17943596,17944924,17946207,17946755,17947341,17948362,17948654,17950823,17951132,17952967,17956919,17957533,17960076,17963017,17964598,17966444,17967628
ENST00000460891	1	18383367;18385016;18389701;18390379;18393711;18394254;18394675;18396472	18384564;18385090;18389828;18390459;18393811;18394350;18394703;18396546	ENSG00000089091	DZANK1	18384204,18384357,18385154,18386132,18387253,18388126,18388313,18390144,18390146,18390573,18390966,18392496,18392926,18394653,18395046,18399946,18400224,18402464,18402492,18404409,18404602,18404647,18409091,18412118,18414883,18415006,18417125,18420012,18420306,18420317,18420405,18420849,18421844,18421868,18422252,18422354,18422545,18423014,18424755,18424884,18426207,18426452,18426817,18427051,18430407,18432688,18435511,18435640,18435722,18436014,18440545,18443095,18443097,18444528,18447683,18448327,18450580,18450698,18453084,18453655,18453886,18453982,18454081,18458370,18459388,18461586,18461975
ENST00000262547	1	18383367	18383369	ENSG00000089091	DZANK1	18384204,18384357,18385154,18386132,18387253,18388126,18388313,18390144,18390146,18390573,18390966,18392496,18392926,18394653,18395046,18399946,18400224,18402464,18402492,18404409,18404602,18404647,18409091,18412118,18414883,18415006,18417125,18420012,18420306,18420317,18420405,18420849,18421844,18421868,18422252,18422354,18422545,18423014,18424755,18424884,18426207,18426452,18426817,18427051,18430407,18432688,18435511,18435640,18435722,18436014,18440545,18443095,18443097,18444528,18447683,18448327,18450580,18450698,18453084,18453655,18453886,18453982,18454081,18458370,18459388,18461586,18461975
ENST00000337743	1	13389392	13389394	ENSG00000089123	TASP1	13392598,13392654,13393796,13394152,13395281,13395463,13401393,13403497,13406986,13409749,13410283,13410365,13413029,13413103,13414627,13414868,13417027,13417875,13417877,13418057,13419275,13419281,13419293,13420614,13422853,13422855,13425879,13429198,13431940,13432078,13433939,13434159,13434301,13435092,13439198,13439617,13440251,13442738,13444104,13450056,13450386,13453623,13453896,13455334,13455356,13458751,13459135,13460991,13462439,13462685,13463312,13464548,13465987,13466157,13466378,13468877,13472178,13473029,13474050,13474601,13475415,13479226,13484047,13484349,13484896,13489474,13489476,13490053,13499006,13500299,13503769,13510531,13512071,13513558,13513990,13517314,13517370,13517588,13521316,13525052,13526973,13527215,13530944,13535078,13535764,13537042,13537268,13539097,13539924,13540842,13540844,13541652,13543470,13543743,13546270,13546954,13547299,13547813,13550661,13550789,13551607,13552188,13553080,13553319,13553334,13553363,13556710,13560562,13560564,13562745,13565189,13565915,13566968,13566970,13566972,13569731,13576070,13578764,13579264,13580317,13580319,13580512,13587208,13590375,13591134,13592890,13599220,13602675,13605323,13605548,13606120,13610665,13611787,13612579,13613416,13613675,13615288,13617315,13620344,13620346,13621299,13627813,13628119,13629935,13629937,13630220,13636817,13637887
ENST00000635823	1	16272104;16312335;16335926;16356330	16273411;16312418;16336015;16356452	ENSG00000089177	KIF16B	16273132,16274252,16274316,16275039,16275908,16275989,16276020,16280279,16280789,16281798,16281945,16284439,16284855,16285369,16285371,16293864,16293930,16294232,16294515,16298383,16298385,16299462,16301794,16302328,16304123,16305768,16306140,16309041,16310451,16311043,16312441,16313666,16315470,16321274,16329013,16329943,16333045,16333471,16333951,16335400,16336197,16336975,16338467,16339693,16341675,16342839,16344049,16344051,16344412,16348571,16349596,16350626,16350829,16351686,16354098,16354309,16355529,16355531,16356234,16357683,16357817,16360332,16361364,16362389,16364142,16364144,16364885,16366590,16368395,16370143,16371057,16373080,16377126,16380431,16382052,16382251,16382253,16382459,16383497,16384412,16389008,16389221,16390791,16391576,16392052,16395936,16400088,16402349,16403949,16404486,16407396,16408342,16408583,16408695,16411605,16411607,16415570,16415900,16416616,16417570,16418753,16418811,16420976,16427812,16430365,16435295,16439354,16441494,16443980,16445001,16445070,16450520,16450732,16453973,16454940,16458587,16459090,16459929,16461102,16462795,16464252,16465045,16465396,16465691,16467545,16467668,16469120,16470628,16479271,16479487,16479606,16480984,16482141,16485828,16488024,16488919,16492480,16492892,16493815,16497552,16498740,16500136,16500397,16501638,16501687,16503344,16503763,16504024,16504179,16505057,16505490,16508832,16509208,16512925,16516154,16516963,16517557,16517559,16519675,16522282,16524718,16525236,16540595,16547735,16547830,16549506,16550835,16553798,16555402,16555404,16555565,16556697,16557761,16559646,16561326,16562495,16565584,16570545
ENST00000455836	1	112023220	112023449	ENSG00000089248	ERP29	112013790,112019104,112019567,112021970
ENST00000507959	1	34684405	34686397	ENSG00000089335	ZNF302	34680043,34680367,34681118,34681120,34681122,34681615,34684642
ENST00000684071	1	66267385	66268867	ENSG00000089472	HEPH	66163839,66165088,66165090,66166338,66168916,66169249,66170606,66173566,66173687,66174468,66174470,66178186,66178410,66178895,66181164,66188536,66191969,66192134,66194048,66195171,66195903,66197011,66198058,66199023,66200639,66200733,66205562,66208190,66208280,66210519,66211118,66212527,66215459,66217850,66218765,66218767,66222330,66226668,66226852,66228089,66229077,66229079,66230241,66234153,66234985,66238012,66238483,66238519,66239293,66239606,66241371,66243244,66243591,66248668,66249232,66250274,66252900,66253474,66254087,66255731,66256325,66257962,66257987,66258245,66258429,66258431,66258956,66264013,66266486,66267811,66268603
ENST00000343002	1	66267389	66268867	ENSG00000089472	HEPH	66163839,66165088,66165090,66166338,66168916,66169249,66170606,66173566,66173687,66174468,66174470,66178186,66178410,66178895,66181164,66188536,66191969,66192134,66194048,66195171,66195903,66197011,66198058,66199023,66200639,66200733,66205562,66208190,66208280,66210519,66211118,66212527,66215459,66217850,66218765,66218767,66222330,66226668,66226852,66228089,66229077,66229079,66230241,66234153,66234985,66238012,66238483,66238519,66239293,66239606,66241371,66243244,66243591,66248668,66249232,66250274,66252900,66253474,66254087,66255731,66256325,66257962,66257987,66258245,66258429,66258431,66258956,66264013,66266486,66267811,66268603
ENST00000563332	1	4510669	4510675	ENSG00000089486	CDIP1	4511399,4513355,4514931,4514933,4518712,4522046,4522998,4525429,4527760,4527762,4529467,4532120,4533277,4534684,4534863,4535018,4537137,4537139,4538549
ENST00000308370	1	40629623	40629818	ENSG00000090006	LTBP4	40592979,40616032,40616601,40618898,40622555,40624302,40626628,40628403,40628800
ENST00000497390	1	51957454	51957458	ENSG00000090097	PCBP4	51960556,51961414,51964320,51966279,51966322,51968028,51968871,51968907,51968999,51969329,51969335,51970938,51971553,51972385,51972747,51972749
ENST00000541009	1	133205173	133214832	ENSG00000090612	ZNF268	133182562,133182961,133186203,133188758,133192101,133193066,133196190,133197503,133201064,133203418,133204006,133204174,133204700,133206984,133209694,133212018,133212059,133214740
ENST00000693666	1	132768902	132768914	ENSG00000090615	GOLGA3	132770336,132777368,132777900,132779706,132779708,132779762,132779921,132780163,132780165,132780565,132784480,132784781,132784807,132784809,132784831,132784833,132784863,132784914,132784926,132786680,132788677,132788775,132789901,132791673,132791679,132792004,132792010,132793940,132793942,132795055,132796666,132802493,132804745,132806974,132807435,132807510,132811312,132814169,132814860,132816070,132816282,132816876,132819192,132819194,132819685,132826367,132828732
ENST00000565186	1	70158331	70162537	ENSG00000090857	PDPR	70115017,70115019,70117612,70119082,70120413,70121909,70123046,70123381,70129046,70129048,70130161,70133562,70140899,70145121,70147425,70152192,70152194,70153398,70155770,70156301,70160629,70160742,70160744
ENST00000261772	1	70251983	70252298	ENSG00000090861	AARS1	70253569,70254577,70255812,70259917,70264674,70266676,70266678,70267342,70267344,70271020,70276884,70279026,70279028,70280972
ENST00000675588	1	70251983	70252307	ENSG00000090861	AARS1	70253569,70254577,70255812,70259917,70264674,70266676,70266678,70267342,70267344,70271020,70276884,70279026,70279028,70280972
ENST00000356433	1	39508469	39508481	ENSG00000090932	NA	NA
ENST00000349598	1	55905034	55905086	ENSG00000090989	EXOC1	55854266,55855752,55858339,55860490,55864309,55866523,55866525,55867743,55868118,55870477,55871070,55871209,55873552,55873660,55874157,55879503,55879527,55880114,55884498,55884618,55886421,55888777,55888816,55888968,55893264,55895747,55896294,55902247,55904224,55904357
ENST00000611266	1	76351797	76351800	ENSG00000091039	OSBPL8	76353747,76356284,76356348,76360251,76364192,76371864,76372640,76372642,76372687,76376320,76376529,76380606,76384370,76386152,76388643,76389246,76389659,76392321,76392805,76392848,76392965,76393031,76400256,76400464,76400466,76401285,76402640,76404888,76406604,76406846,76407235,76411222,76413373,76415392,76417518,76423922,76425221,76425363,76425509,76426694,76432923,76433844,76434300,76435314,76437559,76442018,76443653,76448402,76449566,76449781,76449799,76449801,76449981,76458623,76460026,76460314,76460337,76461276,76461278,76463426,76467753,76467755,76470200,76470548,76471732,76474830,76475929,76479337,76481837,76481839,76486802,76488226,76490758,76491056,76491684,76492439,76493614,76496518,76501659,76501883,76502208,76502623,76506331,76507691,76508367,76509800,76511208,76511210,76512216,76513097,76515798,76519806,76520305,76528308,76540771,76545959,76546291,76547847,76553845,76555619,76558192,76558467
ENST00000393250	1	76351797	76355836	ENSG00000091039	OSBPL8	76353747,76356284,76356348,76360251,76364192,76371864,76372640,76372642,76372687,76376320,76376529,76380606,76384370,76386152,76388643,76389246,76389659,76392321,76392805,76392848,76392965,76393031,76400256,76400464,76400466,76401285,76402640,76404888,76406604,76406846,76407235,76411222,76413373,76415392,76417518,76423922,76425221,76425363,76425509,76426694,76432923,76433844,76434300,76435314,76437559,76442018,76443653,76448402,76449566,76449781,76449799,76449801,76449981,76458623,76460026,76460314,76460337,76461276,76461278,76463426,76467753,76467755,76470200,76470548,76471732,76474830,76475929,76479337,76481837,76481839,76486802,76488226,76490758,76491056,76491684,76492439,76493614,76496518,76501659,76501883,76502208,76502623,76506331,76507691,76508367,76509800,76511208,76511210,76512216,76513097,76515798,76519806,76520305,76528308,76540771,76545959,76546291,76547847,76553845,76555619,76558192,76558467
ENST00000413765	1	108147623	108147626	ENSG00000091129	NRCAM	108147841,108148309,108149601,108150214,108150216,108150218,108155493,108157885,108158165,108159684,108160011,108161453,108162776,108162991,108165124,108165871,108167586,108169595,108172144,108175301,108175457,108175741,108176105,108181755,108182252,108183399,108183518,108183681,108187563,108188418,108189868,108190274,108191427,108191622,108191890,108197572,108198202,108202061,108202885,108204291,108204563,108209677,108211415,108211634,108211659,108213582,108218567,108220874,108223099,108228634,108231342,108232193,108232768,108237563,108238233,108238440,108239066,108247140,108247311,108249398,108249400,108249445,108251712,108252899,108253682,108259535,108259537,108259882,108259884,108268665,108268868,108268870,108270310,108280859,108288012,108288495,108292227,108293036,108294730,108297788,108298974,108300448,108301532,108302380,108303812,108307431,108310534,108310536,108313692,108315146,108316145,108316147,108318386,108320328,108320744,108327915,108330675,108331492,108337547,108338197,108338199,108340302,108340654,108343294,108344449,108346384,108346457,108346661,108348223,108348225,108348227,108352971,108356994,108358273,108358908,108362809,108366642,108368647,108372282,108373110,108373780,108374078,108375236,108379328,108382115,108382477,108385449,108387800,108388024,108391471,108395563,108395743,108395745,108396137,108396668,108406699,108411326,108419471,108420814,108424779,108424949,108426849,108427227,108430502,108430968,108431375,108431653,108432127,108437512,108439702,108441532,108442333,108444579,108445001,108445036,108445689,108446502,108446643,108446786,108449685,108453295
ENST00000351718	1	108147623	108147662	ENSG00000091129	NRCAM	108147841,108148309,108149601,108150214,108150216,108150218,108155493,108157885,108158165,108159684,108160011,108161453,108162776,108162991,108165124,108165871,108167586,108169595,108172144,108175301,108175457,108175741,108176105,108181755,108182252,108183399,108183518,108183681,108187563,108188418,108189868,108190274,108191427,108191622,108191890,108197572,108198202,108202061,108202885,108204291,108204563,108209677,108211415,108211634,108211659,108213582,108218567,108220874,108223099,108228634,108231342,108232193,108232768,108237563,108238233,108238440,108239066,108247140,108247311,108249398,108249400,108249445,108251712,108252899,108253682,108259535,108259537,108259882,108259884,108268665,108268868,108268870,108270310,108280859,108288012,108288495,108292227,108293036,108294730,108297788,108298974,108300448,108301532,108302380,108303812,108307431,108310534,108310536,108313692,108315146,108316145,108316147,108318386,108320328,108320744,108327915,108330675,108331492,108337547,108338197,108338199,108340302,108340654,108343294,108344449,108346384,108346457,108346661,108348223,108348225,108348227,108352971,108356994,108358273,108358908,108362809,108366642,108368647,108372282,108373110,108373780,108374078,108375236,108379328,108382115,108382477,108385449,108387800,108388024,108391471,108395563,108395743,108395745,108396137,108396668,108406699,108411326,108419471,108420814,108424779,108424949,108426849,108427227,108430502,108430968,108431375,108431653,108432127,108437512,108439702,108441532,108442333,108444579,108445001,108445036,108445689,108446502,108446643,108446786,108449685,108453295
BambuTx923	1	57029792	57029811	ENSG00000091157	WDR7	56654824,56655488,56657508,56657544,56661494,56668220,56669946,56673703,56674258,56674883,56681793,56686026,56688587,56692121,56694906,56698063,56699003,56705122,56705565,56707648,56709489,56712611,56713491,56716866,56718928,56718930,56719090,56719976,56719978,56722032,56722765,56723426,56725119,56727935,56732886,56732888,56732890,56732892,56737236,56739435,56741577,56742670,56744919,56747424,56749111,56749269,56750835,56751213,56757839,56757841,56760138,56760170,56765936,56767527,56768811,56771008,56773056,56773091,56773556,56774588,56775203,56775367,56775784,56775819,56775932,56779842,56784941,56784965,56790799,56792799,56795417,56795419,56796344,56800339,56800406,56800408,56802892,56804859,56806463,56806465,56806467,56806469,56807451,56809102,56812486,56812499,56815845,56819689,56820206,56824154,56825255,56825272,56826959,56826961,56827914,56829699,56833431,56840878,56841865,56841867,56842317,56848249,56849852,56852968,56855988,56857663,56857785,56860301,56860552,56860631,56861412,56861845,56862715,56862717,56863928,56865535,56865537,56870534,56874587,56876683,56877674,56878415,56881053,56881345,56886798,56887301,56888531,56890358,56891437,56893819,56896536,56897856,56897858,56907910,56908054,56914770,56916649,56917065,56917550,56917552,56917554,56924199,56925832,56926237,56930347,56936060,56936714,56938133,56939413,56940416,56942194,56942248,56943049,56945049,56945614,56945967,56946189,56946267,56948016,56949484,56951722,56954012,56955034,56955707,56955709,56955943,56956738,56956762,56956816,56957966,56958556,56958928,56959322,56959696,56963787,56964205,56966190,56968281,56970596,56978339,56978360,56978362,56978364,56981389,56987857,56988509,56989554,56992835,56994755,56995830,56999178,57000675,57001444,57001524,57005318,57006118,57006200,57006202,57010649,57011183,57011185,57013184,57013375,57013849,57014194,57015641,57017443,57019267,57019446,57021014,57021261,57025822,57025918,57025927,57027351,57028541,57028857,57028859
ENST00000587807	1	56597209	56602824	ENSG00000091164	TXNL1	56599416,56602858,56603176,56603254,56603510,56605484,56607311,56609439,56613901,56617402,56622316,56625285,56625611,56626949,56629872,56633645,56634833,56639376,56640755,56641154,56646727,56647682,56647689,56648805,56648982,56648984
ENST00000467842	1	133778784	133796641	ENSG00000091513	TF	133746562,133746564,133747442,133749029,133749252,133749254,133750829,133751661,133752966,133755245,133759091,133759724,133760833,133761393,133762902,133763349,133764716,133766712,133767948,133768648,133768937,133771322,133772993,133775736,133775757,133775927,133776868,133781184,133783045,133788135,133788819,133789282,133792651,133793107,133793750,133794416,133794447,133795360,133796164,133796414
ENST00000325203	1	6499632	6499651	ENSG00000091879	ANGPT2	6503243,6503375,6504357,6505799,6505832,6506263,6509737,6510543,6510545,6512656,6515568,6515570,6517248,6518162,6518215,6518292,6519060,6521629,6523555,6524971,6525689,6527281,6528727,6532861,6534048,6534131,6537152,6537426,6538409,6538651,6540758,6541505,6543838,6544320,6544616,6547036,6547231,6547477,6549297,6551249,6551335,6551433,6551435,6552231,6552373,6556994,6559366,6563120
ENST00000261475	1	35085467	35085472	ENSG00000092020	PPP2R3C	35085539,35087540,35087542,35091999,35092611,35094022,35094822,35096732,35099496,35100560,35108165,35110361,35110458,35112795,35113592,35116396,35118565
ENST00000559491	1	24160655	24160660	ENSG00000092098	RNF31	24149240,24152191,24156081,24157564,24157566,24158296
ENST00000458591	1	30735850	30737694	ENSG00000092108	SCFD1	30626482,30626602,30626604,30628796,30635786,30636439,30638907,30640118,30646440,30649318,30653169,30653630,30654702,30664743,30664745,30672848,30675895,30680662,30682458,30684290,30684632,30685276,30694182,30695740,30696821,30697803,30720915,30721799,30722680,30723745,30723865,30723867,30728228,30728689,30730100,30730324,30733788,30734632
ENST00000554455	1	21209136	21210550	ENSG00000092199	HNRNPC	21210382,21212683,21218556,21218723,21221101,21223074,21224948,21227465,21228953,21229654,21229656,21229821,21229875,21242732,21243574,21244653,21244801,21245364,21248381,21252455,21253502,21253504,21257153,21258258,21260502,21260821,21265906,21267055
ENST00000553927	1	21351298	21351301	ENSG00000092200	RPGRIP1	21287904,21301089,21302098,21302127,21303398,21303436,21311005,21314434,21318251,21319215,21326739,21338800,21340823,21342115,21343362,21344589,21346646,21348651
ENST00000267415	1	24238286	24239643	ENSG00000092330	NA	NA
