isoform_id	A3	A3_genomic_start	A3_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000413150	2	101859643;101866428	101859736;101866431	ENSG00000071054	MAP4K4	101698775,101704704,101705210,101711399,101716789,101717238,101718340,101718346,101725764,101732482,101733378,101733417,101733641,101738411,101750202,101751594,101753077,101753343,101755889,101757010,101763948,101763950,101764164,101766499,101767689,101768413,101771673,101773518,101773567,101774795,101775144,101775979,101778471,101779303,101779684,101781951,101783570,101783888,101787148,101789072,101791397,101793113,101793115,101793345,101793387,101794315,101797337,101798744,101801148,101801537,101805033,101805130,101805282,101812251,101812262,101815559,101816135,101816352,101817718,101818627,101820862,101822028,101822380,101826046,101827365,101827838,101827840,101828173,101828175,101830047,101830942,101830993,101833018,101835910,101837024,101837026,101838902,101838904,101839001,101839867,101840106,101840440,101840472,101846530,101848233,101848947,101849267,101850389,101850391,101850393,101852736,101852994,101856420,101856957,101858241,101861023,101861433,101861435,101861865,101862203,101863485,101863487,101866353,101870582,101870632,101871930,101874690,101876245,101878695,101879629,101882519,101884489,101884784,101885837,101886508,101887628,101887799,101888884,101889377,101890096,101890098,101894352
ENST00000506054	1	147946239	147946617	ENSG00000071205	ARHGAP10	147733292,147736196,147736198,147740981,147743645,147744896,147746248,147747614,147752206,147755931,147759697,147760634,147761161,147764461,147765820,147766754,147767433,147771390,147771606,147771621,147771623,147773682,147775376,147777136,147777985,147778197,147780360,147780632,147786079,147792465,147793006,147794667,147794772,147796237,147797362,147799179,147802707,147802831,147803377,147806096,147808422,147808635,147809352,147809750,147812898,147818796,147819624,147820245,147820735,147821041,147821043,147823269,147824190,147826378,147838677,147840324,147841108,147843177,147843179,147843954,147845423,147845526,147845801,147847973,147851367,147851369,147854148,147862215,147862217,147863181,147864459,147868381,147873402,147879270,147879530,147879532,147879615,147881506,147882710,147886021,147889857,147892267,147892332,147893008,147895205,147897566,147899322,147899729,147900139,147903384,147904474,147904697,147906656,147909841,147909921,147914018,147914020,147914611,147915427,147917099,147920589,147920749,147921050,147921052,147922842,147923348,147923363,147923672,147928866,147930977,147932346,147932970,147933132,147933751,147935415,147937600,147938127,147940375,147940377,147942485,147944558,147946626,147950365,147951491,147961432,147964497,147964499,147964622,147966101,147966259,147966436,147966516,147975606,147978133,147983026,147983034,147983576,147985052,147985330,147985417,147985649,147985746,147991125,147991625,147992059,147992222,147993158,147993912,147995704,147996833,148000391,148003807,148005197,148005890,148006865,148007863,148011997,148011999,148014197,148015243,148015245,148020414,148023616,148024428,148024430,148025288,148026967,148030786,148031267,148035878,148040034,148041069,148042401,148045606,148047388,148051832,148057266,148057967,148060768,148065566,148070642,148071232,148071234,148071719
ENST00000262965	1	1650287	1650290	ENSG00000071564	TCF3	1613948,1614017,1614027,1619182,1619395,1619549,1621955,1622472,1626934,1627075,1633913,1639803,1642104,1644378,1648255
ENST00000592522	3	1415970;1426349;1434737	1417500;1428842;1434740	ENSG00000071626	DAZAP1	1409399,1409525,1409758,1409971,1409973,1410269,1410953,1418679,1419502,1425169,1425930,1426498,1427158,1428209,1429096,1429098,1432933,1433264
ENST00000266682	2	84863601;84867193	84863851;84869275	ENSG00000072041	SLC6A15	84866158,84866160,84866545,84868908,84869063,84869069,84872228,84875811,84881574,84881612,84887552,84888308,84890891,84894697,84894970,84894972,84895670,84898209,84898795,84902683,84902695,84909144,84909573,84909678
ENST00000683267	3	68885575;68893747;68904736	68888263;68893775;68905789	ENSG00000072110	ACTN1	68874382,68875545,68876858,68877771,68878971,68879869,68880959,68883412,68884002,68888867,68889349,68892210,68892217,68892219,68892956,68894736,68897127,68901183,68901551,68901600,68902194,68913675,68913845,68916528,68917395,68919896,68920435,68920913,68921236,68921670,68924214,68924382,68924500,68926458,68928503,68931616,68933547,68937103,68942923,68947710,68951499,68952477,68953381,68955235,68956713,68957243,68957245,68958303,68960936,68962614,68962828,68963337,68963945,68963956,68964206,68964955,68966333,68967842,68969270,68969272,68969274,68969290,68969600,68969858,68970930,68972865,68972867,68972977,68973622,68973624,68979016
ENST00000355119	3	127640318;127642199;127643072	127640403;127642351;127643228	ENSG00000072163	LIMS2	127638813,127640379,127641458,127641708,127647828,127653327,127657325,127661064,127661419,127663056,127663058,127663362,127665798,127671142,127671144,127671452,127674301,127680321
ENST00000462545	1	219461240	219461882	ENSG00000072195	SPEG	219434977,219435299,219435992,219436008,219438574,219439013,219439015,219439017,219439019,219439996,219440255,219440695,219443368,219443761,219450787,219451934,219455801,219457847,219462786,219463223,219465804,219465842,219465844,219465846,219465856,219465884,219465906,219465948,219465962,219465976,219466213,219466383,219471519,219472489,219476477,219480824,219480848,219481540,219483000,219486303,219487175,219487256
ENST00000431523	1	219443674	219444030	ENSG00000072195	SPEG	219434977,219435299,219435992,219436008,219438574,219439013,219439015,219439017,219439019,219439996,219440255,219440695,219443368,219443761,219450787,219451934,219455801,219457847,219462786,219463223,219465804,219465842,219465844,219465846,219465856,219465884,219465906,219465948,219465962,219465976,219466213,219466383,219471519,219472489,219476477,219480824,219480848,219481540,219483000,219486303,219487175,219487256
ENST00000395757	1	17819725	17819951	ENSG00000072310	SREBF1	17815106,17815664,17815961,17821112,17822167,17826014,17830382,17830581,17833846,17835661
ENST00000555925	2	67279018;67315294	67279250;67316832	ENSG00000072415	PALS1	67241788,67248059,67248147,67250498,67255254,67259630,67259632,67259634,67261320,67264022,67264046,67264123,67264588,67265470,67266313,67267162,67267403,67267675,67268382,67269004,67271000,67272839,67273187,67273364,67273588,67273906,67275987,67276842,67279782,67280226,67291183,67292452,67292870,67294263,67297350,67298680,67299135,67302492,67303529,67305616,67306114,67311537,67313282,67313480,67315022,67316368,67316370,67319473,67319704,67319706,67322216,67322867,67323483,67324729,67325709,67326503,67327043,67327537,67327731,67327948,67328266,67330603,67331941,67333129,67334601
ENST00000508192	1	63902601	63902604	ENSG00000072518	MARK2	63840800,63841186,63841431,63851229,63861065,63861619,63864397,63869824,63872971,63875095,63875635,63875873,63882677,63888142,63892219,63892306,63892874,63893808,63894358,63894371,63896642,63898089,63899115,63906558,63907266,63907715,63909050,63909073,63909075
ENST00000358715	1	163467701	163467704	ENSG00000072571	HMMR	163460267,163462944,163468119,163472199,163474790,163475230,163475855,163480080,163480082,163482519,163483261,163485869,163488232,163489118,163490789,163491869
ENST00000432561	1	132847130	132847802	ENSG00000072609	CHFR	132826367,132828732,132832114,132833028,132833116,132833293,132833850,132835791,132836646,132837734,132837819,132839754,132840284,132842843,132847917,132848597,132849559,132852622,132854278,132854502,132855290,132857542,132857544,132859102,132859349,132860897,132862147,132865207,132865804,132869579,132870690,132873578,132873580,132873668,132873670,132873758,132873760,132874253,132879861,132880288,132881136,132882233,132889557,132890382,132893721,132894362,132897198,132898095,132899825,132902276,132902630,132903331,132910339,132915675,132916031,132916033,132918472,132920815,132923004,132924368,132925300,132926783,132933908,132934112,132934241,132934243,132935472,132943389,132944460,132946976,132950410,132950474,132950512,132950700,132950950,132951187,132951307,132951465,132951584,132951677,132951710
ENST00000397890	1	5825659	5826861	ENSG00000072832	CRMP1	5749236,5750797,5753515,5754368,5756224,5757376,5762367,5767272,5770463,5773144,5776085,5781862,5783176,5783200,5783227,5783247,5783273,5783275,5783299,5783327,5783368,5783401,5786456,5786458,5788101,5788199,5788836,5788838,5789299,5790049,5792348,5793756,5794977,5796787,5797971,5798737,5798739,5799406,5799934,5801799,5803607,5805003,5805797,5807958,5809087,5815381,5821384,5821932,5822412,5822430,5822436,5823413,5824777,5825698,5825771,5825773,5825822,5825856,5825884,5825931,5825939,5825953,5825955,5825961,5826067,5826155,5827677,5827679,5827681,5827691,5828290,5831093,5833635,5835171,5835284,5835343,5835345,5835650,5836459,5836980,5837854,5837926,5841007,5842565,5842567,5842573,5843364,5844511,5847189,5847377,5847544,5848574,5848803,5849416,5850172,5850174,5850176,5850884,5851113,5851204,5852111,5852675,5852800,5858066,5858392,5859489,5859609,5861542,5862680,5865489,5870049,5870870,5870920,5872195,5875315,5877929,5878496,5879264,5879695,5879831,5883072,5883611,5883613,5883793,5884167,5884477,5884479,5886344,5887809,5889653,5890060,5892431
ENST00000681555	2	124787457;124800242	124789308;124802975	ENSG00000073060	SCARB1	124777343,124777424,124778158,124779401,124784547,124784748,124784981,124785574,124785685,124786169,124787176,124788824,124789529,124791589,124792164,124794330,124795751,124798517,124800581,124801071,124802228,124802618,124803596,124805241,124805243,124805320,124805703,124808697,124808975,124809261,124811417,124812655,124815153,124815917,124815919,124817015,124817017,124817059,124817176,124817987,124818052,124820584,124823801,124825539,124825970,124825972,124830358,124830455,124830563,124831760,124835841,124837124,124839288,124839359,124840479,124844282,124844779,124844908,124845252,124845383,124846311,124847093,124847095,124847097,124848064,124848580,124851455,124851471,124853700,124854178,124855846,124856195,124856229,124856336,124857082,124857677,124858066,124858170,124859019,124859029,124861860,124861862,124861864,124862679,124862942,124865268,124869801,124871288,124873545,124874773,124874844,124876299,124876373,124876480,124877731,124878042,124878044,124879536,124882348
ENST00000559742	3	85062497;85099979;85120191	85064370;85100015;85120797	ENSG00000073417	PDE8A	84982817,84983289,84984679,84985536,84986763,84986765,84988662,84989193,84992386,84995814,84997737,84998368,84998527,84998568,84998591,85000935,85001430,85001432,85001899,85004193,85005259,85005928,85005930,85009749,85009963,85009973,85009975,85010758,85012240,85022693,85024475,85024706,85028887,85028889,85031576,85032741,85034979,85039753,85044239,85045101,85052064,85052169,85052288,85055707,85056617,85062679,85063015,85065620,85066538,85067255,85067308,85067310,85068002,85071607,85073982,85074167,85074697,85075997,85077215,85080873,85081381,85081896,85081898,85081900,85086598,85091162,85096605,85099737,85100448,85102382,85104326,85105052,85108398,85109589,85110469,85113289,85113342,85116127,85116327,85118769,85126745,85128913,85128915,85129466,85134115,85137053
ENST00000169298	2	187071974;187073405	187072849;187074159	ENSG00000073849	ST6GAL1	186933242,186933494,186937710,186939218,186940154,186941067,186942406,186943344,186944494,186945176,186950853,186950855,186950857,186953949,186954297,186954577,186956768,186958821,186960868,186961292,186961637,186968201,186968635,186970775,186970940,186972662,186980983,186981505,186983837,186989813,186992653,186993165,186993949,186995564,186996739,186996767,186997252,187000612,187000932,187001238,187005643,187005915,187007333,187007335,187007337,187008945,187014224,187014601,187016407,187020657,187021276,187021278,187024238,187025675,187026030,187028243,187028547,187029706,187030271,187030281,187036441,187036798,187037723,187040126,187040412,187041603,187042048,187042232,187042234,187044903,187047852,187049824,187050779,187052763,187056203,187057110,187057112,187058786,187061665,187063348,187064473,187065143,187065370,187069898,187071953,187072260,187072262,187073566,187074360,187075095,187076025,187077768,187077770,187077877
ENST00000532317	1	85982003	85982185	ENSG00000073921	PICALM	85962157,85962911,85963901,85965226,85971052,85971352,85971927,85977559,85977731,85978083,85984302,85986263,85987668,85989425,85989950,85995155,85996511,85996788,85997415,85997927,85999026,85999640,86001586,86002881,86003185,86003772,86012484,86013688,86021219,86022967,86025062,86027211,86027445,86028889,86032940,86033089,86033257,86033264,86036704,86036999,86037358,86038361,86039263,86044804,86046218,86046220,86046794,86048164,86050480,86050549,86051964,86052302,86054237,86055403,86058023,86063956,86066550,86067014,86067016
ENST00000541377	1	121407712	121407715	ENSG00000074054	CLASP1	121340152,121342941,121342943,121343453,121345697,121346605,121348140,121350597,121352234,121352340,121352342,121353785,121355121,121356073,121356681,121356683,121358398,121358589,121361832,121362793,121363573,121364197,121364227,121364881,121370702,121372533,121374746,121376825,121378783,121379635,121382645,121382647,121383274,121386475,121389436,121389500,121389502,121393911,121394493,121395475,121395940,121396541,121396951,121400142,121401899,121403542,121404029,121404329,121404820,121406390,121407826,121408010,121414119,121414641,121414764,121415605,121416796,121417533,121418462,121419632,121427504,121429306,121429388,121430346,121435592,121436831,121436956,121438131,121440343,121441819,121443941,121444090,121444833,121448019,121449475,121452191,121453161,121453448,121454621,121455568,121455950,121457312,121457314,121459104,121461229,121463707,121464311,121466628,121466840,121467587,121469148,121469332,121473629,121474993,121477598,121479217,121479296,121479298,121483988,121484463,121484503,121488458,121491548,121496307,121496543,121501736,121502346,121504483,121506607,121508219,121508805,121511456,121513690,121515180,121516470,121516897,121516899,121517050,121520015,121521521,121522008,121522895,121523122,121523965,121528517,121528625,121528627,121528982,121533574,121535147,121535428,121538280,121540111,121541339,121542052,121543823,121544533,121546016,121547486,121549200,121552562,121552882,121552884,121553106,121554950,121556814,121556897,121560339,121560709,121565313,121565433,121565764,121568072,121570548,121573788,121577274,121577808,121578290,121578596,121580758,121580791,121583324,121586674,121586812,121591221,121592184,121593877,121595336,121595338,121595498,121597799,121599456,121600241,121604894,121609050,121613575,121613608,121613919,121614142,121618085,121625281,121627003,121632498,121632712,121633177,121634622,121637754,121639912,121641598,121642843,121644826,121646341
ENST00000311227	1	49360081	49360438	ENSG00000074219	TEAD2	49340964,49343099,49343139,49343607,49343990,49346033,49348212,49349967,49352343,49355018,49356583,49359106
ENST00000426649	1	218662510	218662515	ENSG00000074582	BCS1L	218659878,218659953,218660145
ENST00000685332	1	38095358	38095538	ENSG00000075407	ZNF37A	38096469,38096471,38101475,38101477,38103600,38104024,38111024,38111249,38113539,38114918,38116290,38118309,38122104,38124526,38125495,38126728,38127817,38128040,38130239,38131369,38133103,38133363,38133557,38134093,38134095,38135676,38139048,38140675,38142860,38142862,38143389,38143756,38143809,38146699,38146763,38147592,38148046,38149420,38149719,38150152
ENST00000361085	1	38095358	38095538	ENSG00000075407	ZNF37A	38096469,38096471,38101475,38101477,38103600,38104024,38111024,38111249,38113539,38114918,38116290,38118309,38122104,38124526,38125495,38126728,38127817,38128040,38130239,38131369,38133103,38133363,38133557,38134093,38134095,38135676,38139048,38140675,38142860,38142862,38143389,38143756,38143809,38146699,38146763,38147592,38148046,38149420,38149719,38150152
ENST00000401500	1	36100595	36100748	ENSG00000075702	WDR62	36064214,36067773,36073944,36076757,36077079,36079226,36079755,36079757,36082073,36082492,36083182,36084520,36088624,36088626,36091110,36091112,36092729,36098433,36100319
ENST00000346964	1	197069260	197071003	ENSG00000075711	DLG1	197046456,197047726,197047996,197048800,197050449,197050451,197053960,197054767,197057495,197057770,197063534,197064064,197064337,197065824,197068221,197068254,197074704,197075081,197079452,197079584,197089069,197090435,197090863,197091299,197095050,197095052,197096445,197097261,197099210,197099714,197099938,197101344,197101346,197104550,197105911,197108136,197117377,197121466,197123135,197127819,197132540,197133085,197136238,197137844,197137846,197138672,197139173,197147337,197147339,197151316,197153765,197154980,197156620,197157831,197158832,197162659,197163924,197164001,197164790,197165968,197170182,197170774,197172656,197173713,197175830,197176694,197187180,197187182,197188156,197188461,197188658,197191421,197195425,197195427,197197926,197197928,197199405,197200362,197201909,197202157,197208081,197209143,197211901,197215976,197217106,197218998,197219743,197219745,197219831,197223301,197225649,197226019,197228612,197232049,197233177,197238000,197242108,197245782,197248101,197251481,197253513,197255723,197256574,197262919,197265598,197265600,197268993,197268995,197271323,197271811,197272197,197275962,197278905,197278907,197281182,197282419,197287017,197287279,197288457,197288459,197289483,197292879,197293645,197296553,197297758
ENST00000655488	2	197069260;197075870	197071003;197075871	ENSG00000075711	DLG1	197046456,197047726,197047996,197048800,197050449,197050451,197053960,197054767,197057495,197057770,197063534,197064064,197064337,197065824,197068221,197068254,197074704,197075081,197079452,197079584,197089069,197090435,197090863,197091299,197095050,197095052,197096445,197097261,197099210,197099714,197099938,197101344,197101346,197104550,197105911,197108136,197117377,197121466,197123135,197127819,197132540,197133085,197136238,197137844,197137846,197138672,197139173,197147337,197147339,197151316,197153765,197154980,197156620,197157831,197158832,197162659,197163924,197164001,197164790,197165968,197170182,197170774,197172656,197173713,197175830,197176694,197187180,197187182,197188156,197188461,197188658,197191421,197195425,197195427,197197926,197197928,197199405,197200362,197201909,197202157,197208081,197209143,197211901,197215976,197217106,197218998,197219743,197219745,197219831,197223301,197225649,197226019,197228612,197232049,197233177,197238000,197242108,197245782,197248101,197251481,197253513,197255723,197256574,197262919,197265598,197265600,197268993,197268995,197271323,197271811,197272197,197275962,197278905,197278907,197281182,197282419,197287017,197287279,197288457,197288459,197289483,197292879,197293645,197296553,197297758
ENST00000491476	1	45004160	45005291	ENSG00000075914	EXOSC7	44976321,44979067,44980905,44983294,44983966,44986107,44989535,44991131,44995288,44995290,44997623,44998592,44999062,45000962,45001043,45003757,45004080,45004939,45007516,45010402,45011260,45014443,45016227,45017249,45018091,45019374,45020355,45020525,45020795,45022523,45023497,45032328,45035362
ENST00000242576	1	109098118	109098432	ENSG00000076248	UNG	109105227,109105229,109106143,109108775,109108865,109110828,109111700,109111935,109114407,109116802,109118070,109120207,109120540,109120552,109120554,109120556,109122017,109123332,109123334,109123561,109125489
ENST00000374761	1	21598064	21598095	ENSG00000076864	RAP1GAP	21596718,21598310,21602611,21603514,21604753,21605606,21610173,21610985,21612323,21614458,21616219,21617133,21617135,21618363,21619551,21620553,21621087,21624031,21624033,21627001,21629338,21634621,21637301,21638019,21640444,21641052,21643900,21646010,21647332,21647543,21647744,21648804,21651421,21651474,21651546,21652612,21653877,21655321,21656845,21657092,21657122,21657173,21657175,21657234,21657283,21657314,21657316,21658482,21659049,21661120,21661913,21662732,21662734,21666242,21666748,21666807,21668466
ENST00000471600	1	21598449	21598502	ENSG00000076864	RAP1GAP	21596718,21598310,21602611,21603514,21604753,21605606,21610173,21610985,21612323,21614458,21616219,21617133,21617135,21618363,21619551,21620553,21621087,21624031,21624033,21627001,21629338,21634621,21637301,21638019,21640444,21641052,21643900,21646010,21647332,21647543,21647744,21648804,21651421,21651474,21651546,21652612,21653877,21655321,21656845,21657092,21657122,21657173,21657175,21657234,21657283,21657314,21657316,21658482,21659049,21661120,21661913,21662732,21662734,21666242,21666748,21666807,21668466
ENST00000374765	1	21598064	21598095	ENSG00000076864	RAP1GAP	21596718,21598310,21602611,21603514,21604753,21605606,21610173,21610985,21612323,21614458,21616219,21617133,21617135,21618363,21619551,21620553,21621087,21624031,21624033,21627001,21629338,21634621,21637301,21638019,21640444,21641052,21643900,21646010,21647332,21647543,21647744,21648804,21651421,21651474,21651546,21652612,21653877,21655321,21656845,21657092,21657122,21657173,21657175,21657234,21657283,21657314,21657316,21658482,21659049,21661120,21661913,21662732,21662734,21666242,21666748,21666807,21668466
ENST00000221283	1	7645959	7646249	ENSG00000076944	STXBP2	7638470,7639841,7639857,7639875,7639877,7639879,7639889,7639897,7639913,7639937,7639947,7639971,7639989,7640017,7640023,7640107,7640185,7640251,7640289,7640353,7640389,7640439,7640475,7640511,7640519,7642270,7642513
ENST00000696534	1	119580335	119581507	ENSG00000077721	UBE2A	119476225,119476802,119483288,119484529,119485312,119485406,119485967,119488215,119491819,119493723,119494266,119495545,119499803,119500464,119501869,119502366,119503247,119505286,119508524,119516085,119518360,119519798,119531673,119532467,119538363,119543153,119543332,119545761,119548864,119549792,119550509,119554313,119555872,119558629,119559308,119560859,119561918,119562401,119565662,119567612,119570674,119570881,119580489,119584163,119586071,119586388,119590225
ENST00000703405	1	38419735	38420044	ENSG00000077782	FGFR1	38402154,38407677,38407822,38409168,38409948,38410344,38412493,38413302,38413993,38414973,38415147,38419647,38420143,38420145,38421083,38421539,38421734,38421814,38422331,38424101,38426789,38426802,38427904,38428041,38428043,38436243,38440628,38440630,38442488,38445505,38447460,38455357,38456662,38460245,38461015,38461017,38461135
ENST00000532791	2	38419735;38421941	38420044;38422044	ENSG00000077782	FGFR1	38402154,38407677,38407822,38409168,38409948,38410344,38412493,38413302,38413993,38414973,38415147,38419647,38420143,38420145,38421083,38421539,38421734,38421814,38422331,38424101,38426789,38426802,38427904,38428041,38428043,38436243,38440628,38440630,38442488,38445505,38447460,38455357,38456662,38460245,38461015,38461017,38461135
ENST00000683815	2	38419735;38421941	38420044;38422044	ENSG00000077782	FGFR1	38402154,38407677,38407822,38409168,38409948,38410344,38412493,38413302,38413993,38414973,38415147,38419647,38420143,38420145,38421083,38421539,38421734,38421814,38422331,38424101,38426789,38426802,38427904,38428041,38428043,38436243,38440628,38440630,38442488,38445505,38447460,38455357,38456662,38460245,38461015,38461017,38461135
ENST00000397091	2	38419735;38421941	38420044;38422044	ENSG00000077782	FGFR1	38402154,38407677,38407822,38409168,38409948,38410344,38412493,38413302,38413993,38414973,38415147,38419647,38420143,38420145,38421083,38421539,38421734,38421814,38422331,38424101,38426789,38426802,38427904,38428041,38428043,38436243,38440628,38440630,38442488,38445505,38447460,38455357,38456662,38460245,38461015,38461017,38461135
ENST00000377122	1	20815717	20815825	ENSG00000078114	NEBL	20781463,20783022,20783098,20783313,20784976,20786705,20787251,20787310,20787520,20789721,20793698,20797292,20798602,20798604,20800215,20803366,20803998,20804130,20806420,20806684,20808315,20808420,20808815,20812369,20816853,20817159,20818991,20819045,20821463,20823271,20824318,20824648,20827733,20832256,20832258,20833598,20835076,20835263,20835271,20835670,20835819,20839298,20839889,20840289,20841200,20841837,20843400,20846160,20846306,20846730,20848627,20848629,20851653,20853656,20854709,20857162,20857164,20858311,20860520,20860832,20862592,20862957,20865196,20868091,20869146,20870779,20875245,20875766,20878729,20878731,20879322,20879905,20879907,20881379,20885871,20885903,20886061,20887563,20888422,20891586,20893074,20893121,20893123,20899932,20903559,20903781,20904100,20904667,20905362,20908094,20909391,20910392,20910535,20910616,20914931,20915721,20916551,20918002,20921738,20921760,20921780,20921808,20923212,20923783,20925191,20925201,20927084,20931667,20932871,20932960,20932962,20933043,20933045,20933057,20934514,20934671,20937316,20943131,20943550,20944510,20944564,20945497,20945667,20949023,20949212,20949342,20950513,20951299,20951872,20953075,20953302,20953861,20955463,20955477,20956016,20956901,20956903,20958904,20962089,20966220,20966245,20966615,20967820,20968857,20974924,20978627,20978884,20980533,20982290,20986228,20987720,20988935,20990457,20991859,20992443,20993226,20994951,20995251,20999467,21003283,21003483,21006662,21008179,21014394,21016776,21021457,21022478,21023838,21025842,21027084,21028459,21028654,21030838,21034924,21037337,21037339,21038185,21038241,21038321,21038323,21038453,21038677,21040396,21043518,21043520,21044525,21044758,21044833,21047077,21048157,21055535,21056562,21056788,21056886,21058698,21061425,21063188,21067938,21068362,21069210,21069363,21073081,21080330,21080999,21090886,21091229,21093848,21096612,21102335,21102768,21105231,21105652,21106499,21110809,21111435,21112282,21116062,21120233,21121803,21123176,21124829,21125211,21125219,21128935,21133011,21137360,21138233,21140839,21140841,21140919,21141167,21146216,21146306,21155901,21157144,21158839,21159663,21161020,21163307,21164332,21164334,21165456,21165852,21168115,21168681,21168683,21168685,21169462,21172067,21177935,21179178,21181225,21181694,21185832,21186581,21187144,21188552,21188573,21190353,21191265,21193871,21194119,21195693,21196934,21198745,21199640,21205859,21205992,21210705,21210955,21210957,21214202,21214472,21214499,21214509,21214517,21214542,21214579,21214604,21214614,21214641,21214649,21218701,21220444,21221024,21221211,21221928,21222907,21224072,21224284,21226047,21229948,21230349,21230351,21232227,21232587,21234391,21238022,21238578,21240298,21241641,21242384,21243064,21243335,21245339,21246702,21247720,21248412,21254638,21257609,21261839,21261933,21266552,21267690,21268040,21268132,21268622,21269994,21271266,21275074,21277595,21278136,21278138,21278140,21278180,21278929,21283004,21284292,21286473,21289342,21290224,21290426,21290897,21290913,21291374
ENST00000676125	1	20815717	20815825	ENSG00000078114	NEBL	20781463,20783022,20783098,20783313,20784976,20786705,20787251,20787310,20787520,20789721,20793698,20797292,20798602,20798604,20800215,20803366,20803998,20804130,20806420,20806684,20808315,20808420,20808815,20812369,20816853,20817159,20818991,20819045,20821463,20823271,20824318,20824648,20827733,20832256,20832258,20833598,20835076,20835263,20835271,20835670,20835819,20839298,20839889,20840289,20841200,20841837,20843400,20846160,20846306,20846730,20848627,20848629,20851653,20853656,20854709,20857162,20857164,20858311,20860520,20860832,20862592,20862957,20865196,20868091,20869146,20870779,20875245,20875766,20878729,20878731,20879322,20879905,20879907,20881379,20885871,20885903,20886061,20887563,20888422,20891586,20893074,20893121,20893123,20899932,20903559,20903781,20904100,20904667,20905362,20908094,20909391,20910392,20910535,20910616,20914931,20915721,20916551,20918002,20921738,20921760,20921780,20921808,20923212,20923783,20925191,20925201,20927084,20931667,20932871,20932960,20932962,20933043,20933045,20933057,20934514,20934671,20937316,20943131,20943550,20944510,20944564,20945497,20945667,20949023,20949212,20949342,20950513,20951299,20951872,20953075,20953302,20953861,20955463,20955477,20956016,20956901,20956903,20958904,20962089,20966220,20966245,20966615,20967820,20968857,20974924,20978627,20978884,20980533,20982290,20986228,20987720,20988935,20990457,20991859,20992443,20993226,20994951,20995251,20999467,21003283,21003483,21006662,21008179,21014394,21016776,21021457,21022478,21023838,21025842,21027084,21028459,21028654,21030838,21034924,21037337,21037339,21038185,21038241,21038321,21038323,21038453,21038677,21040396,21043518,21043520,21044525,21044758,21044833,21047077,21048157,21055535,21056562,21056788,21056886,21058698,21061425,21063188,21067938,21068362,21069210,21069363,21073081,21080330,21080999,21090886,21091229,21093848,21096612,21102335,21102768,21105231,21105652,21106499,21110809,21111435,21112282,21116062,21120233,21121803,21123176,21124829,21125211,21125219,21128935,21133011,21137360,21138233,21140839,21140841,21140919,21141167,21146216,21146306,21155901,21157144,21158839,21159663,21161020,21163307,21164332,21164334,21165456,21165852,21168115,21168681,21168683,21168685,21169462,21172067,21177935,21179178,21181225,21181694,21185832,21186581,21187144,21188552,21188573,21190353,21191265,21193871,21194119,21195693,21196934,21198745,21199640,21205859,21205992,21210705,21210955,21210957,21214202,21214472,21214499,21214509,21214517,21214542,21214579,21214604,21214614,21214641,21214649,21218701,21220444,21221024,21221211,21221928,21222907,21224072,21224284,21226047,21229948,21230349,21230351,21232227,21232587,21234391,21238022,21238578,21240298,21241641,21242384,21243064,21243335,21245339,21246702,21247720,21248412,21254638,21257609,21261839,21261933,21266552,21267690,21268040,21268132,21268622,21269994,21271266,21275074,21277595,21278136,21278138,21278140,21278180,21278929,21283004,21284292,21286473,21289342,21290224,21290426,21290897,21290913,21291374
ENST00000518832	1	92017363	92017431	ENSG00000079102	RUNX1T1	91955676,91956956,91958562,91958564,91962573,91963014,91965009,91967234,91970348,91973378,91975573,91975575,91976191,91976193,91977932,91978157,91978159,91980340,91980816,91983648,91986964,91987253,91989715,91990802,91991825,91993860,92003202,92003204,92005416,92006950,92007499,92008054,92009050,92009052,92011336,92012067,92014867,92014869,92020724,92023480,92023709,92024220,92027915,92028781,92029496,92030871,92034953,92035453,92037547,92041217,92041234,92041236,92046791,92047631,92047702,92047931,92048986,92049467,92052958,92053569,92058107,92061379,92061952,92062478,92063691,92064694,92067261,92068881,92070828,92072988,92074256,92079612,92083791,92084015,92093500,92093502,92093731,92094731,92095787,92097104,92099623,92100360
ENST00000261600	2	215504;260304	215778;261162	ENSG00000079134	THOC1	214716,218028,223916,227033,227679,229550,229795,238738,239776,249819,249958,251893,258533,259824,263668
ENST00000584470	1	215504	215778	ENSG00000079134	THOC1	214716,218028,223916,227033,227679,229550,229795,238738,239776,249819,249958,251893,258533,259824,263668
ENST00000680064	1	36667717	36671029	ENSG00000079215	SLC1A3	36599966,36600423,36600499,36605011,36605578,36606268,36606612,36607844,36610310,36619774,36621423,36621793,36623275,36623720,36623722,36626571,36628679,36629683,36629748,36630295,36630813,36631453,36632013,36633339,36636841,36639608,36639756,36639831,36641217,36642575,36646275,36651039,36651041,36651641,36652150,36654694,36654712,36655406,36655631,36660219,36661602,36667980,36669418,36670656,36670812,36671171,36672251,36672869,36675212,36675214,36675568,36676571,36676573,36678443,36678866,36681203,36681687,36682049,36682589,36682770,36682772,36684934,36688259
BambuTx928	1	42405561	42405837	ENSG00000079435	LIPE	42404375,42406122,42409521,42410033,42411756,42414470,42416795,42420597,42422597,42425455
BambuTx1001	1	42405561	42405837	ENSG00000079435	LIPE	42404375,42406122,42409521,42410033,42411756,42414470,42416795,42420597,42422597,42425455
