#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000557854.5	2025	428	0.40533	8.7840913772583	1	1	coding
ENST00000399440.7	1595	349	0.46562	6.795635795593261	1	1	coding
ENST00000559104.5	1719	334	0.40533	7.064484214782715	1	0.999998	coding
ENST00000558007.1	469	121	0.45116999999999996	8.563480567932132	1	0.776999	coding
ENST00000699682.1	3584	179	0.32274	9.637072563171387	1	0.708069	coding
ENST00000699683.1	2490	209	0.40581	9.050474739074708	1	0.993298	coding
ENST00000267415.12	1801	452	0.434	8.198460578918457	1	1	coding
ENST00000399423.8	2168	355	0.42935	9.343419075012207	1	0.999999	coding
ENST00000440487.6	1495	477	0.37446	4.986393928527831	1	1	coding
ENST00000413692.6	5700	965	0.35975999999999997	5.4327505111694325	1	1	coding
ENST00000539237.6	5686	934	0.35975999999999997	5.2917329788208	1	1	coding
ENST00000554050.5	3057	795	0.39463000000000004	5.338909339904785	1	1	coding
ENST00000250373.9	4762	903	0.36499	5.289288902282714	1	1	coding
ENST00000422617.7	5491	890	0.36219	5.574506950378416	1	1	coding
ENST00000557451.5	5613	832	0.36219	5.747354316711426	1	1	coding
ENST00000555453.5	3169	891	0.37668	5.53494701385498	1	1	coding
ENST00000555167.1	4364	437	0.35315	5.98005313873291	1	1	coding
ENST00000399395.8	1206	294	0.46116999999999997	9.094828987121584	1	0.99999	coding
ENST00000544691.6	1507	127	0.40255	9.514324760437013	1	0.639781	coding
ENST00000556548.5	2336	199	0.40188	6.586297798156737	1	0.995914	coding
ENST00000538105.6	1041	212	0.42389000000000004	7.067155647277832	1	0.998564	coding
ENST00000555365.5	976	127	0.46509999999999996	9.514324760437013	1	0.879133	coding
ENST00000556249.1	556	95	0.45276999999999995	11.397961997985842	-1	0.206576	noncoding
ENST00000556523.1	735	69	0.47809999999999997	9.369141960144042	1	0.243198	noncoding
ENST00000677690.1	3270	484	0.44053000000000003	6.303978538513184	1	1	coding
ENST00000677027.1	4584	519	0.43277	5.541995048522948	1	1	coding
ENST00000676750.1	2705	400	0.45514	5.914631462097168	1	1	coding
ENST00000679096.1	3919	449	0.32496	5.758835792541503	1	1	coding
ENST00000678802.1	4171	511	0.43938	5.224719810485838	1	1	coding
ENST00000679153.1	4175	488	0.38443000000000005	5.357779884338378	1	1	coding
ENST00000678124.1	4041	576	0.42003000000000007	5.5661516189575195	1	1	coding
ENST00000469043.2	4736	290	0.38676	5.4125158309936525	1	0.999992	coding
ENST00000678637.1	5328	292	0.31596	4.810590934753418	1	0.999949	coding
ENST00000544052.6	2058	576	0.48012	5.5661516189575195	1	1	coding
ENST00000458591.7	2190	643	0.43989	5.890418052673339	1	1	coding
ENST00000677340.1	2171	617	0.45375	5.6364046096801745	1	1	coding
ENST00000678104.1	2025	379	0.45757000000000003	5.108199882507324	1	1	coding
ENST00000556413.1	512	50	0.28786999999999996	6.70241985321045	1	0.0175649	noncoding
ENST00000556534.1	864	130	0.43418	5.873707389831543	1	0.892924	coding
ENST00000556611.5	4824	1502	0.4344	6.181547355651855	1	1	coding
ENST00000539826.6	4881	1503	0.4344	6.181547355651855	1	1	coding
ENST00000345122.8	9589	1503	0.40464	6.181547355651855	1	1	coding
ENST00000551634.6	3255	935	0.46542	6.195927619934082	-1	0.999988	coding
ENST00000551492.5	2817	939	0.45993000000000006	6.163302040100096	1	1	coding
ENST00000356141.9	6304	934	0.36515	6.164723014831543	1	1	coding
ENST00000346562.6	5847	902	0.38489	6.140509605407714	1	1	coding
ENST00000357798.9	2763	921	0.46196000000000004	6.198485374450684	1	1	coding
ENST00000547068.5	2531	154	0.34157000000000004	4.71152057647705	1	0.938141	coding
ENST00000298159.11	4306	167	0.28411000000000003	7.65600757598877	1	0.597463	coding
ENST00000341223.8	3125	167	0.28159	7.65600757598877	1	0.588358	coding
ENST00000554470.5	1387	53	0.33315	9.10056667327881	1	0.0217605	noncoding
ENST00000422678.2	1223	59	0.35126999999999997	9.25045566558838	1	0.0320643	noncoding
ENST00000360310.6	5729	1557	0.47209999999999996	6.2047945022583	1	1	coding
ENST00000358716.8	5920	1525	0.47209999999999996	6.412370491027832	1	1	coding
ENST00000382422.6	5775	1557	0.47209999999999996	6.2047945022583	1	1	coding
ENST00000555211.6	3044	214	0.38061	4.395041084289551	1	0.999569	coding
ENST00000699514.1	1762	214	0.41488	4.395041084289551	1	0.999817	coding
ENST00000699515.1	3092	214	0.35878	4.395041084289551	1	0.999195	coding
ENST00000280987.9	3053	237	0.42079999999999995	4.375602149963378	1	0.999966	coding
ENST00000699516.1	3044	182	0.38615999999999995	4.470864295959472	1	0.996799	coding
ENST00000382406.7	858	214	0.46894	4.395041084289551	1	0.999873	coding
ENST00000554052.2	540	90	0.44121	6.118342399597167	1	0.363531	noncoding
ENST00000603611.5	603	41	0.40338	8.807235527038575	1	0.0189424	noncoding
ENST00000321130.14	1589	212	0.36658	8.904195976257324	1	0.980771	coding
ENST00000534898.9	6186	584	0.32785000000000003	8.974530982971192	1	1	coding
ENST00000605201.1	578	41	0.40182999999999996	8.807235527038575	1	0.0186758	noncoding
ENST00000250377.11	6118	568	0.32785000000000003	8.749665260314941	1	1	coding
ENST00000605870.5	1406	212	0.36578	8.904195976257324	1	0.980253	coding
ENST00000389698.7	7864	2037	0.46428	5.785095405578613	1	1	coding
ENST00000307138.10	7911	2084	0.4888600000000001	5.845231056213378	1	1	coding
ENST00000680220.1	9447	2543	0.48018000000000005	6.02836627960205	1	1	coding
ENST00000554259.6	8017	2132	0.48018000000000005	5.874275779724121	1	1	coding
ENST00000554704.5	2698	486	0.43573	6.191778373718263	1	1	coding
ENST00000652126.1	3960	64	0.30576000000000003	8.683520698547362	1	0.0279558	noncoding
ENST00000666503.2	846	55	0.35640000000000005	4.5387868881225595	1	0.0517229	noncoding
ENST00000685977.1	732	91	0.33676	5.813514900207521	1	0.161556	noncoding
ENST00000651829.1	3221	93	0.34390000000000004	5.0089021682739245	1	0.26491	noncoding
ENST00000655630.1	1883	158	0.41036	9.805206108093262	-1	0.190791	noncoding
ENST00000650911.1	2156	60	0.31287000000000004	9.917381095886228	1	0.0306729	noncoding
ENST00000662828.1	967	74	0.28567000000000004	10.132769966125487	1	0.0448412	noncoding
ENST00000553464.2	1261	64	0.31189999999999996	8.683520698547362	1	0.0284836	noncoding
ENST00000267430.10	7131	2049	0.46997	5.761507225036621	1	1	coding
ENST00000556036.6	3333	670	0.44593	9.256580162048337	1	1	coding
ENST00000696647.1	6106	1797	0.48677	5.6328237533569325	1	1	coding
ENST00000542564.6	6167	2023	0.48702999999999996	5.70904483795166	1	1	coding
ENST00000696675.1	6313	1432	0.44921	5.851881217956542	1	1	coding
ENST00000696642.1	5246	1385	0.4749	5.418654441833495	-1	1	coding
ENST00000554030.2	2798	249	0.32819	7.431550407409667	1	0.994915	coding
ENST00000696679.1	1234	177	0.36266999999999994	6.696110725402832	1	0.956891	coding
ENST00000696662.1	2209	644	0.47453	9.197075843811035	1	1	coding
ENST00000696650.1	5875	1782	0.47933	5.622990608215332	1	1	coding
ENST00000696682.1	2854	608	0.44201999999999997	8.786476707458494	1	1	coding
ENST00000696658.1	3106	689	0.43195	8.76359043121338	-1	0.986964	coding
ENST00000696684.1	5178	1402	0.45474	5.436501884460449	1	1	coding
ENST00000696659.1	3783	1129	0.43540999999999996	4.961612129211424	1	1	coding
ENST00000696686.1	2947	489	0.45001	7.863998603820801	1	1	coding
ENST00000696645.1	2220	489	0.45294	7.863998603820801	1	1	coding
ENST00000696651.1	2706	189	0.3616	7.733479118347168	1	0.959673	coding
ENST00000553551.2	3191	139	0.30824	6.89805965423584	1	0.489632	noncoding
ENST00000555985.6	3173	57	0.33923	5.985793876647949	1	0.027331	noncoding
ENST00000557749.5	443	55	0.40900000000000003	4.780409431457519	1	0.0782959	noncoding
ENST00000556923.1	276	41	0.31620000000000004	9.35482997894287	1	0.0140419	noncoding
ENST00000406043.3	2819	790	0.41736	5.1739625930786115	1	1	coding
ENST00000298292.13	2977	838	0.41488	5.097684669494628	1	1	coding
ENST00000267436.9	6095	464	0.3518	8.452079200744631	1	1	coding
ENST00000421284.7	1958	464	0.4447700000000001	8.452079200744631	1	1	coding
ENST00000395718.6	4828	615	0.35825	7.123653602600098	1	1	coding
ENST00000344768.10	4800	623	0.3599	7.123824119567872	1	1	coding
ENST00000554167.5	4176	546	0.3599	6.895160865783692	1	1	coding
ENST00000557522.1	5123	316	0.31772	5.617818260192871	1	0.999962	coding
ENST00000354586.5	4864	224	0.30387	5.886780357360839	1	0.990996	coding
ENST00000442123.6	4554	224	0.2962	5.886780357360839	1	0.989215	coding
ENST00000395606.5	12769	880	0.30235	5.441105842590332	1	1	coding
ENST00000673822.2	12941	901	0.30235	5.417403984069824	1	1	coding
ENST00000357758.3	5603	873	0.35643	5.441105842590332	1	1	coding
ENST00000674014.1	2533	327	0.42996	6.01591854095459	1	1	coding
ENST00000323669.10	2363	660	0.45688	6.022966575622559	1	1	coding
ENST00000555400.1	2722	210	0.29642999999999997	8.7917631149292	1	0.837797	coding
ENST00000557445.1	698	95	0.40811	4.232822608947754	1	0.645453	coding
ENST00000247178.6	4715	493	0.38833	6.590162849426269	1	1	coding
ENST00000558189.1	4689	380	0.35996	5.87296848297119	1	1	coding
ENST00000654187.2	2089	57	0.30496	10.214515876770019	1	0.0290517	noncoding
ENST00000554360.5	2475	84	0.31963	9.922860908508298	1	0.0694046	noncoding
ENST00000556002.5	1039	51	0.35616000000000003	8.045992851257324	1	0.0187439	noncoding
ENST00000555275.5	903	51	0.34721	8.045992851257324	1	0.017745	noncoding
ENST00000554378.5	741	84	0.38959	9.922860908508298	1	0.147933	noncoding
ENST00000555707.5	1983	51	0.32793	8.045992851257324	1	0.0162758	noncoding
ENST00000556400.5	604	51	0.41545	8.045992851257324	1	0.0314876	noncoding
ENST00000557660.5	2360	110	0.31233	6.0036413192749025	1	0.279978	noncoding
ENST00000553657.5	398	43	0.29103	8.045670509338382	1	0.0120772	noncoding
ENST00000551597.6	507	67	0.32098	10.220318031311034	1	0.0417324	noncoding
ENST00000555037.1	446	43	0.33699	8.045670509338382	1	0.0116658	noncoding
ENST00000466522.1	462	20	0.28187000000000006	11.539018821716308	1	0.0180498	noncoding
ENST00000247194.9	1516	355	0.45656	6.195245552062987	1	1	coding
ENST00000478430.2	729	74	0.35414	8.908128547668458	1	0.0591858	noncoding
ENST00000532049.1	612	64	0.38834	10.01498622894287	1	0.0635577	noncoding
ENST00000543619.1	689	68	0.34381	9.184633445739745	1	0.0434895	noncoding
ENST00000487285.5	700	146	0.4928	5.554215431213378	1	0.962238	coding
ENST00000481608.1	758	142	0.45905000000000007	5.8721727371215815	-1	0.106592	noncoding
ENST00000527981.1	1355	210	0.45017	7.705741691589356	1	0.998786	coding
ENST00000481205.5	3169	92	0.36829	9.978110313415527	1	0.154357	noncoding
ENST00000342503.8	1703	209	0.45549	9.001478767395021	1	0.998456	coding
ENST00000267484.10	3239	777	0.44885	4.617111015319824	1	1	coding
ENST00000445360.5	4717	1454	0.45261	7.661009407043458	1	1	coding
ENST00000647410.1	4886	1495	0.45261	8.390382957458495	1	1	coding
ENST00000454474.2	880	103	0.44986000000000004	9.36817493438721	-1	0.112625	noncoding
ENST00000570145.2	8103	1495	0.41520000000000007	8.390382957458495	1	1	coding
ENST00000261245.9	2648	310	0.38373	5.789017295837403	1	0.999996	coding
ENST00000556764.5	1097	144	0.35689	7.478613090515138	1	0.701533	coding
ENST00000354886.6	1730	522	0.43585999999999997	8.97955951690674	1	1	coding
ENST00000525723.6	2787	256	0.32565	9.257353782653805	1	0.983401	coding
ENST00000554304.5	571	175	0.48041	5.111382865905762	-1	0.229323	noncoding
ENST00000532148.5	559	105	0.40947000000000006	4.6658220291137695	1	0.721863	coding
ENST00000267488.9	1605	457	0.47417000000000004	8.017433357238769	1	1	coding
ENST00000491344.7	2501	256	0.34751	9.257353782653805	1	0.993344	coding
ENST00000451406.5	1568	468	0.46836000000000005	9.2745023727417	1	1	coding
ENST00000527591.5	1689	184	0.29510000000000003	8.533760643005369	1	0.691351	coding
ENST00000529345.6	1734	488	0.46619	9.000382804870608	1	1	coding
ENST00000534758.1	640	49	0.35361	6.0008562088012685	1	0.0190161	noncoding
ENST00000698331.1	2013	125	0.34177	9.644873237609861	1	0.321349	noncoding
ENST00000698332.1	1720	125	0.35838	9.644873237609861	1	0.392826	noncoding
ENST00000660325.2	1783	125	0.34452	9.644873237609861	1	0.332659	noncoding
ENST00000698325.1	503	39	0.30993	10.437060737609862	1	0.0179073	noncoding
ENST00000698333.1	273	57	0.43656999999999996	11.490216255187988	1	0.0933527	noncoding
ENST00000698334.1	508	44	0.39964	10.274471473693847	1	0.0306908	noncoding
ENST00000554254.2	599	39	0.31170000000000003	10.437060737609862	1	0.0178582	noncoding
ENST00000698327.1	2298	44	0.31191	11.844727897644042	1	0.0234876	noncoding
ENST00000698335.1	517	31	0.355	7.800045967102052	1	0.00666271	noncoding
ENST00000247226.13	10526	1220	0.35625	6.13152904510498	1	1	coding
ENST00000634379.2	10635	1241	0.35625	6.268567848205566	1	1	coding
ENST00000471182.7	4702	1341	0.47140999999999994	5.360337638854981	1	1	coding
ENST00000555638.5	2812	168	0.36435	5.676476097106933	1	0.964413	coding
ENST00000554480.6	4060	168	0.3226	5.676476097106933	1	0.918509	coding
ENST00000555994.6	4008	168	0.3457	5.676476097106933	1	0.94575	coding
ENST00000357461.7	4190	168	0.35631	5.676476097106933	1	0.957183	coding
ENST00000557006.6	3938	168	0.3457	5.676476097106933	1	0.94575	coding
ENST00000554278.6	3950	168	0.3457	5.676476097106933	1	0.94575	coding
ENST00000329153.10	6615	1365	0.41655	8.16951427459717	1	1	coding
ENST00000558981.5	2146	270	0.41095	9.062981605529785	1	0.999776	coding
ENST00000557971.5	5555	880	0.37856999999999996	8.506748390197757	1	1	coding
ENST00000559981.1	3670	230	0.29575	8.742509269714354	1	0.91384	coding
ENST00000558214.1	2999	87	0.34755	7.722111320495605	1	0.0949724	noncoding
ENST00000554659.6	5142	233	0.28518000000000004	9.02075481414795	1	0.873013	coding
BambuTx584	1022	192	0.42438000000000003	9.955481910705569	1	0.987367	coding
ENST00000216456.6	1103	172	0.45807	9.9806245803833	1	0.986661	coding
ENST00000394455.6	4134	689	0.40517	7.03521213531494	1	1	coding
ENST00000347230.9	9674	2540	0.46212	5.967378044128417	1	1	coding
ENST00000676512.1	9692	2546	0.46212	5.967378044128417	1	1	coding
ENST00000554523.5	8582	2165	0.45964	5.674657249450684	1	1	coding
ENST00000555452.1	7309	2226	0.46736	5.713307762145996	1	1	coding
ENST00000678382.1	3075	438	0.44226	6.175522422790528	-1	0.933723	coding
ENST00000557366.5	3829	449	0.32858	6.104360008239746	1	1	coding
ENST00000557407.1	2819	792	0.44472	5.882574272155761	1	1	coding
ENST00000394419.9	3722	915	0.46196	5.2527982711791985	1	1	coding
ENST00000684287.1	2738	640	0.46358	5.124001121520995	1	1	coding
ENST00000553882.2	2903	175	0.32898000000000005	7.483160209655763	1	0.853186	coding
ENST00000684182.1	3505	828	0.45638	5.365396308898925	1	1	coding
ENST00000683267.1	3778	618	0.47289999999999993	5.116896247863769	1	1	coding
ENST00000193403.10	3779	893	0.46196	5.2482511520385735	1	1	coding
ENST00000556083.1	4674	489	0.4154	4.934045219421385	1	1	coding
ENST00000683261.1	2245	359	0.38295999999999997	6.233213996887207	1	1	coding
ENST00000684096.1	2389	139	0.31441	6.349563407897949	1	0.583164	coding
ENST00000553521.5	2815	273	0.36018	11.585307121276855	1	0.983432	coding
ENST00000394366.6	1638	273	0.4375	11.585307121276855	1	0.999531	coding
ENST00000554465.5	3044	146	0.3528	11.999967765808105	1	0.340254	noncoding
BambuTx585	2732	146	0.3528	11.999967765808105	1	0.340254	noncoding
ENST00000557154.6	1496	273	0.44383	11.585307121276855	1	0.999651	coding
ENST00000556184.5	2443	146	0.40188999999999997	11.999967765808105	1	0.622362	coding
ENST00000256379.10	2351	247	0.44208000000000003	8.705117607116701	1	0.999771	coding
ENST00000615788.4	1700	258	0.37937	8.813617897033694	1	0.998782	coding
ENST00000556495.5	862	158	0.33039	5.8123781204223635	1	0.873282	coding
ENST00000554870.5	1093	129	0.42188999999999993	5.83454532623291	1	0.872283	coding
ENST00000553525.6	6069	491	0.33031	7.571203804016114	1	1	coding
ENST00000404301.6	1497	481	0.49494	6.453294563293456	1	1	coding
ENST00000406236.8	1476	476	0.49494	6.453862953186035	1	1	coding
ENST00000407322.8	1497	478	0.47613000000000005	6.453862953186035	1	1	coding
ENST00000402788.6	5400	438	0.33367	8.354151725769043	1	0.999998	coding
ENST00000622468.4	5453	456	0.33063	8.536339378356931	1	0.999999	coding
ENST00000555368.5	896	142	0.42119	5.535003852844238	1	0.948048	coding
ENST00000434263.6	1828	540	0.41845	9.164906120300294	1	1	coding
ENST00000261973.12	6813	844	0.42530999999999997	6.05957088470459	1	1	coding
ENST00000532683.5	6848	301	0.43234999999999996	9.059371376037596	1	0.999982	coding
ENST00000526754.5	1567	295	0.45587	9.047702598571778	1	0.999989	coding
ENST00000527449.1	3469	250	0.42595	5.0144155502319325	1	0.999975	coding
ENST00000556951.6	6062	464	0.37022999999999995	5.115475273132325	1	1	coding
ENST00000700268.1	6076	468	0.35814	5.178282356262206	1	1	coding
ENST00000357710.8	2776	464	0.43803000000000003	5.115475273132325	1	1	coding
ENST00000700270.1	1994	317	0.44623000000000007	6.002220344543456	1	0.999999	coding
ENST00000697913.1	11342	321	0.29607	6.185412406921387	1	0.999843	coding
ENST00000324501.10	6018	468	0.35814	5.178282356262206	1	1	coding
ENST00000700390.1	7511	468	0.37002	5.178282356262206	1	1	coding
ENST00000700404.1	6629	259	0.35814	4.883060646057129	1	0.999914	coding
ENST00000406768.1	4062	385	0.38802000000000003	5.334646415710449	1	1	coding
ENST00000554995.2	6545	199	0.32714	4.543561363220214	1	0.994778	coding
ENST00000340738.9	5834	1252	0.33501	6.499163627624512	1	1	coding
ENST00000644200.2	5889	1279	0.33501	6.454829216003417	1	1	coding
ENST00000216658.9	4182	809	0.30845	7.1118879318237305	1	1	coding
ENST00000554301.5	4090	1286	0.35623000000000005	6.455227088928221	1	1	coding
ENST00000555700.1	4668	281	0.2899	5.749855232238769	1	0.999284	coding
ENST00000554527.1	784	78	0.34873	10.104081535339354	1	0.0744794	noncoding
ENST00000286544.5	3992	648	0.3819	9.44495677947998	1	1	coding
ENST00000651776.1	3592	711	0.38403	9.491760826110841	1	1	coding
ENST00000261978.9	8460	1822	0.34303999999999996	5.05710163116455	1	1	coding
ENST00000553939.5	6462	1770	0.36211000000000004	5.239100074768066	1	1	coding
ENST00000554861.1	863	82	0.4116100000000001	8.804012107849122	1	0.163557	noncoding
BambuTx586	1665	199	0.37954999999999994	9.743767738342285	1	0.966276	coding
ENST00000341162.8	4341	199	0.33126	9.743767738342285	1	0.862073	coding
ENST00000534938.6	794	187	0.45866	9.556680488586426	1	0.994586	coding
ENST00000557413.6	5322	550	0.35402999999999996	7.063404273986817	1	1	coding
ENST00000354625.6	5195	550	0.3538	7.063404273986817	1	1	coding
ENST00000555834.5	5456	513	0.34169	8.797113990783693	1	1	coding
ENST00000555647.5	3309	550	0.3786	7.063404273986817	1	1	coding
ENST00000553646.1	3535	265	0.31023	8.118455314636229	1	0.991073	coding
ENST00000553894.6	1626	256	0.42019	9.186116218566895	1	0.99964	coding
ENST00000556776.1	583	25	0.27692	5.938105964660645	1	0.00860079	noncoding
ENST00000674097.1	3178	276	0.36665000000000003	9.553070259094238	1	0.998486	coding
ENST00000674017.1	4322	276	0.36409	9.553070259094238	1	0.998302	coding
ENST00000238686.8	2249	390	0.36602	9.195335197448731	1	0.999994	coding
ENST00000673981.1	3611	276	0.36336999999999997	9.553070259094238	1	0.998247	coding
ENST00000439583.2	1509	276	0.37062999999999996	9.553070259094238	1	0.998733	coding
ENST00000554763.2	1746	276	0.37997	9.553070259094238	1	0.999161	coding
ENST00000524913.3	3923	457	0.31745	9.582467842102048	1	0.999976	coding
ENST00000674086.1	3082	457	0.35649	9.582467842102048	1	0.999999	coding
ENST00000419727.6	972	164	0.44104	9.296872901916505	1	0.969648	coding
ENST00000559773.5	558	93	0.37333	8.175703239440917	1	0.163425	noncoding
ENST00000651602.1	5378	164	0.30827000000000004	9.296872901916505	1	0.524878	coding
ENST00000558068.1	454	91	0.34964999999999996	8.175703239440917	-1	0.097095	noncoding
ENST00000437176.5	3775	164	0.34596	9.296872901916505	1	0.735744	coding
ENST00000435893.6	5401	164	0.30989	9.296872901916505	1	0.534118	coding
ENST00000261534.9	4875	751	0.38113	9.251809501647948	1	1	coding
ENST00000554767.5	5457	449	0.3485	9.324658775329592	1	0.999998	coding
ENST00000452340.7	5647	678	0.30355	9.247103309631349	1	1	coding
ENST00000682955.1	4232	420	0.34884000000000004	8.826124763488771	1	0.999997	coding
ENST00000557525.1	556	64	0.3295	7.905709648132324	-1	0.0932659	noncoding
ENST00000335750.7	12048	1572	0.37265	5.797315788269043	1	1	coding
ENST00000554738.5	6446	1393	0.42666	5.697392845153809	1	1	coding
ENST00000556496.2	2737	871	0.42628	5.803795433044433	1	1	coding
ENST00000557594.5	3381	638	0.40478000000000003	6.746299552917481	1	1	coding
ENST00000281127.11	8504	433	0.30576000000000003	9.200492668151856	1	0.999928	coding
ENST00000679122.1	3085	671	0.38595	7.25091609954834	1	1	coding
ENST00000428277.6	4219	460	0.34335	9.144276237487794	1	0.999999	coding
ENST00000554502.5	3774	624	0.43093000000000004	5.776626396179199	1	1	coding
ENST00000556061.5	735	148	0.35217	7.894363212585449	1	0.695025	coding
ENST00000281129.7	4461	1095	0.4703300000000001	6.108111381530762	1	1	coding
ENST00000555265.6	4614	1095	0.46213000000000004	6.108111381530762	1	1	coding
ENST00000216517.10	1606	436	0.44617999999999997	6.085546302795408	1	1	coding
ENST00000614646.5	10874	956	0.34034999999999993	5.1878881454467765	1	1	coding
ENST00000553821.3	11084	956	0.32660999999999996	5.1878881454467765	1	1	coding
ENST00000330753.6	33681	661	0.28562000000000004	7.883468055725098	1	1	coding
ENST00000557419.5	1049	53	0.42540000000000006	10.834314918518068	1	0.0677117	noncoding
ENST00000684438.1	3234	82	0.33519	4.934897804260252	1	0.154539	noncoding
ENST00000683129.1	6788	661	0.3624	7.883468055725098	1	1	coding
ENST00000553627.1	528	64	0.35806	6.36252269744873	1	0.0408909	noncoding
ENST00000556553.5	2301	568	0.45414	5.6188982009887685	1	1	coding
ENST00000555534.5	890	155	0.32488	9.998482322692869	-1	0.169377	noncoding
ENST00000393545.9	2000	600	0.46391	5.897977638244629	1	1	coding
ENST00000356583.9	1891	568	0.44354	5.6188982009887685	1	1	coding
ENST00000553626.5	3610	325	0.38192000000000004	9.807526969909667	1	0.999901	coding
ENST00000553885.5	805	228	0.42868999999999996	9.81229763031006	-1	0.326061	noncoding
ENST00000556666.5	2380	494	0.44169	5.143383216857909	1	1	coding
ENST00000328736.7	6089	1175	0.43847	7.999640083312989	1	1	coding
ENST00000556564.6	6443	1175	0.41293	7.999640083312989	1	1	coding
ENST00000555243.1	1014	195	0.41971	5.962148857116699	-1	0.184325	noncoding
ENST00000302216.12	2560	580	0.43707	8.202522087097169	1	1	coding
ENST00000556945.5	2075	606	0.46597	8.202522087097169	1	1	coding
ENST00000251038.10	18153	737	0.29115	6.990081977844238	1	1	coding
ENST00000393514.9	2195	712	0.4808	6.989229393005371	1	1	coding
ENST00000554922.6	9771	1978	0.47056	8.005377769470215	1	1	coding
ENST00000380664.9	5910	1970	0.45047000000000004	7.872701835632324	1	1	coding
ENST00000553281.5	3925	821	0.45891000000000004	8.105883979797362	1	1	coding
ENST00000622513.4	5270	506	0.34287	6.547647285461426	1	1	coding
ENST00000380656.7	2183	516	0.47065	6.223949241638183	1	1	coding
ENST00000338104.10	2226	532	0.47065	6.635520362854005	1	1	coding
ENST00000346301.8	2058	476	0.47065	6.080544471740722	1	1	coding
ENST00000554686.5	1859	419	0.4522	5.87296848297119	1	1	coding
ENST00000521334.5	909	152	0.45705999999999997	9.150207328796387	-1	0.177042	noncoding
ENST00000521081.5	622	25	0.44708000000000003	11.999967765808105	-1	0.152142	noncoding
ENST00000256324.15	2957	622	0.46208999999999995	6.4061182022094725	1	1	coding
ENST00000523816.5	2764	617	0.4575	6.321371269226075	1	1	coding
ENST00000428926.6	2538	617	0.46362	6.321371269226075	1	1	coding
ENST00000525393.6	2471	582	0.45233999999999996	6.554865837097168	1	1	coding
ENST00000523576.1	860	107	0.38978999999999997	11.831447410583493	1	0.240451	noncoding
ENST00000554943.6	4416	834	0.44249	4.831166648864746	1	1	coding
ENST00000554684.5	4108	821	0.44319	4.776714897155761	1	1	coding
ENST00000555718.5	819	220	0.44766	5.297246360778809	-1	0.339223	noncoding
ENST00000554308.5	2515	541	0.46699	4.698333930969238	1	1	coding
ENST00000554390.5	2953	706	0.47216	4.7895605087280275	-1	0.999871	coding
ENST00000554574.1	1944	247	0.42595	4.902670097351074	1	0.999973	coding
ENST00000557018.5	534	150	0.43191	4.339679908752442	-1	0.141619	noncoding
ENST00000553514.5	454	59	0.33641	9.032874870300294	1	0.0278571	noncoding
ENST00000605997.6	317	59	0.48687	9.032874870300294	1	0.150013	noncoding
ENST00000329559.8	528	106	0.36501	9.01804714202881	1	0.244271	noncoding
ENST00000553666.1	1333	89	0.35979	7.699830436706543	1	0.119151	noncoding
ENST00000617122.1	417	106	0.42345000000000005	9.01804714202881	1	0.474839	noncoding
ENST00000355125.3	6822	658	0.37122	8.809814262390137	1	1	coding
ENST00000334746.10	8445	1133	0.37527	6.507632637023924	1	1	coding
ENST00000554565.5	2697	782	0.44581	7.3863634109497065	1	1	coding
ENST00000554644.1	2891	365	0.38022	4.9787206649780265	1	1	coding
ENST00000298896.7	2621	411	0.38107	5.483905601501465	1	1	coding
ENST00000621632.5	5573	860	0.44736000000000004	9.139956855773928	1	1	coding
ENST00000555762.1	5573	671	0.4501	8.636910057067873	1	1	coding
ENST00000555324.1	810	256	0.45819	9.086770439147951	1	0.999904	coding
BambuTx993	566	80	0.41128	10.288976860046386	1	0.170739	noncoding
ENST00000614204.4	692	65	0.40872	10.834379386901855	-1	0.146924	noncoding
ENST00000612499.1	2439	123	0.33167	8.410626029968267	1	0.296247	noncoding
BambuTx589	483	80	0.44118999999999997	10.288976860046386	1	0.263798	noncoding
ENST00000614648.1	681	80	0.45881	10.288976860046386	1	0.343611	noncoding
ENST00000393080.8	1581	424	0.46486000000000005	5.327825736999511	1	1	coding
ENST00000393078.5	1576	424	0.46238	5.327825736999511	1	1	coding
ENST00000482740.2	2420	206	0.38295	5.440992164611816	1	0.998182	coding
ENST00000529720.2	10374	1923	0.43156	5.465546607971191	1	1	coding
ENST00000674628.2	10483	1923	0.43156	5.465546607971191	1	1	coding
ENST00000343455.8	10384	1923	0.43156	5.465546607971191	1	1	coding
ENST00000696920.1	10287	1430	0.40949	5.441560554504394	1	1	coding
ENST00000696921.1	11130	1774	0.41334000000000004	5.358177757263183	1	1	coding
ENST00000526495.6	10315	1923	0.43156	5.465546607971191	1	1	coding
ENST00000696922.1	12694	1814	0.41334000000000004	5.437922859191894	1	1	coding
ENST00000696924.1	10167	1791	0.43156	5.4006364822387685	1	1	coding
ENST00000696734.1	10081	1790	0.43156	5.416949272155762	1	1	coding
ENST00000532939.3	5989	1716	0.47931999999999997	5.475948143005371	1	1	coding
ENST00000696739.1	2025	134	0.38561999999999996	9.515420722961426	1	0.634891	coding
ENST00000696740.1	1188	134	0.33273	9.515420722961426	1	0.363799	noncoding
ENST00000618976.2	2173	376	0.45710999999999996	6.416974449157714	1	1	coding
