isoform_id	gene_id	gene_name	iso_value_1	iso_value_2	IF1	IF2
ENST00000376964.3	ENSG00000126756	UXT	0	0.041335	0	5e-4
ENST00000468956.1	ENSG00000126767	ELK1	0.171635	0	0.01055	0
ENST00000553898.1	ENSG00000126773	PCNX4	0	1.752465	0	0.02405
ENST00000555929.1	ENSG00000126773	PCNX4	0	0.59109	0	0.00865
ENST00000553513.1	ENSG00000126773	PCNX4	0.12464	0	0.00215	0
ENST00000553710.1	ENSG00000126777	KTN1	0.06038	0	4e-4	0
ENST00000395311.5	ENSG00000126777	KTN1	0.18767	0	0.0013	0
ENST00000555498.5	ENSG00000126777	KTN1	0	0.040755	0	4.5e-4
ENST00000554306.1	ENSG00000126777	KTN1	0.06648	0	6e-4	0
ENST00000557267.1	ENSG00000126777	KTN1	0.066115	0	6e-4	0
ENST00000554507.5	ENSG00000126777	KTN1	0	0.51809	0	0.00355
ENST00000554986.2	ENSG00000126778	SIX1	0.12938	0	0.07145	0
ENST00000555955.3	ENSG00000126778	SIX1	0	0.03388	0	0.05145
ENST00000557447.5	ENSG00000126785	RHOJ	0	0.040755	0	0.3333
ENST00000554007.1	ENSG00000126787	DLGAP5	0.07817	0	0.00385	0
ENST00000543619.1	ENSG00000126790	L3HYPDH	0.1964	0	0.0155	0
ENST00000487285.5	ENSG00000126790	L3HYPDH	0.22948000000000002	0	0.03865	0
ENST00000553583.1	ENSG00000126804	ZBTB1	0.066115	0	0.0015	0
ENST00000535230.5	ENSG00000126838	PZP	0.602265	0	0.47725	0
ENST00000539983.5	ENSG00000126838	PZP	0.066115	0	0.04545	0
ENST00000325921.10	ENSG00000126856	PRDM7	0	0.08234	0	0.25
ENST00000584692.1	ENSG00000126858	RHOT1	0	0.04094	0	9.5e-4
ENST00000581567.1	ENSG00000126858	RHOT1	0	0.041635	0	0.001
ENST00000646284.1	ENSG00000126858	RHOT1	0	0.546915	0	0.01525
ENST00000372302.5	ENSG00000126878	AIF1L	0.39272	0	0.0298	0
ENST00000372298.1	ENSG00000126878	AIF1L	0.06101	0	0.0038	0
ENST00000453861.6	ENSG00000126883	NUP214	0.12049	0	0.0025	0
ENST00000531584.1	ENSG00000126883	NUP214	0	0.08151	0	0.0022
ENST00000498010.2	ENSG00000126883	NUP214	0.06038	0	0.00155	0
ENST00000530491.1	ENSG00000126883	NUP214	4.03289	0	0.0831	0
ENST00000651022.1	ENSG00000126883	NUP214	0.522285	0	0.01185	0
ENST00000525384.1	ENSG00000126883	NUP214	0.132225	0	0.0027	0
ENST00000695498.1	ENSG00000126883	NUP214	0	0.155285	0	0.00415
ENST00000337474.5	ENSG00000126895	AVPR2	0	0.08151	0	0.25
ENST00000646375.2	ENSG00000126895	AVPR2	0	0.054895	0	0.16665
ENST00000430697.1	ENSG00000126895	AVPR2	0	0.054895	0	0.16665
ENST00000434679.6	ENSG00000126895	AVPR2	0	0.054895	0	0.16665
ENST00000369649.8	ENSG00000126903	SLC10A3	0.47451	0	0.07325	0
ENST00000393586.1	ENSG00000126903	SLC10A3	0	0.121965	0	0.034
ENST00000601786.5	ENSG00000126934	MAP2K2	0	1.47947	0	0.02595
ENST00000595715.1	ENSG00000126934	MAP2K2	0	0.17037	0	0.003
ENST00000687128.1	ENSG00000126934	MAP2K2	0	0.576375	0	0.0081
ENST00000703136.1	ENSG00000126970	ZC4H2	0	3.727945	0	0.0688
ENST00000447788.6	ENSG00000126970	ZC4H2	0	0.19045	0	0.0046
ENST00000680614.1	ENSG00000127022	CANX	0	0.122265	0	1
ENST00000680013.1	ENSG00000127022	CANX	0.066115	0	0.5	0
ENST00000247461.9	ENSG00000127022	CANX	0.06038	0	0.5	0
ENST00000531019.5	ENSG00000127054	INTS11	0	0.045355	0	0.00125
ENST00000526904.5	ENSG00000127054	INTS11	0.06038	0	0.0017	0
ENST00000470030.6	ENSG00000127054	INTS11	0	1.120225	0	0.0313
ENST00000498173.2	ENSG00000127054	INTS11	0	0.26795	0	0.0075
ENST00000525603.1	ENSG00000127054	INTS11	0.133395	0	0.0037	0
ENST00000530233.1	ENSG00000127054	INTS11	0	0.0553	0	0.00155
ENST00000490853.5	ENSG00000127054	INTS11	0	0.053115	0	0.0015
ENST00000461514.6	ENSG00000127054	INTS11	0.06038	0	0.0017	0
ENST00000488407.1	ENSG00000127084	FGD3	0	0.027445	0	0.08335
ENST00000468206.6	ENSG00000127084	FGD3	0	0.027445	0	0.08335
ENST00000372584.5	ENSG00000127124	HIVEP3	0.563525	0	0.0569	0
ENST00000505430.5	ENSG00000127184	COX7C	0.257325	0	5.5e-4	0
ENST00000513124.1	ENSG00000127184	COX7C	0.06111	0	1.5e-4	0
ENST00000489140.1	ENSG00000127249	ATP13A4	0	0.24619	0	0.055099999999999996
ENST00000545134.1	ENSG00000127311	HELB	0.183535	0	0.0608	0
ENST00000536862.1	ENSG00000127311	HELB	0.132225	0	0.03225	0
ENST00000341355.9	ENSG00000127314	RAP1B	0	0.04187	0	7.5e-4
ENST00000422358.6	ENSG00000127314	RAP1B	0.08077	0	0.0017	0
ENST00000538877.5	ENSG00000127314	RAP1B	0.08077	0	0.0017	0
ENST00000540209.5	ENSG00000127314	RAP1B	0.061835	0	0.0013	0
ENST00000463493.5	ENSG00000127314	RAP1B	0.062435	0	0.00135	0
ENST00000378985.7	ENSG00000127314	RAP1B	0	0.08271	0	0.0015
ENST00000542018.5	ENSG00000127314	RAP1B	0.08077	0	0.0017	0
ENST00000544639.1	ENSG00000127314	RAP1B	0	8.794505	0	0.1613
ENST00000545720.6	ENSG00000127314	RAP1B	0.07114	0	0.0017	0
ENST00000534899.5	ENSG00000127314	RAP1B	0.08077	0	0.0017	0
ENST00000541968.1	ENSG00000127314	RAP1B	0	0.16468	0	0.0054
ENST00000328087.6	ENSG00000127318	IL22	0.06038	0	0.5	0
ENST00000331471.8	ENSG00000127325	BEST3	0.033055	0	0.125	0
ENST00000476098.5	ENSG00000127325	BEST3	0.066115	0	0.25	0
ENST00000266661.8	ENSG00000127325	BEST3	0	0.040755	0	0.3333
ENST00000547208.5	ENSG00000127325	BEST3	0.033055	0	0.125	0
ENST00000417413.7	ENSG00000127328	RAB3IP	0	0.052095	0	0.00185
ENST00000526994.6	ENSG00000127328	RAB3IP	0.078655	0	0.0032	0
ENST00000551525.5	ENSG00000127329	PTPRB	0.066115	0	0.03335	0
ENST00000552253.1	ENSG00000127329	PTPRB	0	0.95979	0	0.3238
ENST00000550358.5	ENSG00000127329	PTPRB	0	0.057055	0	0.1
ENST00000550857.5	ENSG00000127329	PTPRB	0	0.057055	0	0.1
ENST00000538708.5	ENSG00000127329	PTPRB	0	0.057055	0	0.1
ENST00000261266.9	ENSG00000127329	PTPRB	0	0.057055	0	0.1
ENST00000552949.1	ENSG00000127337	YEATS4	0.06637	0	0.00185	0
ENST00000552955.1	ENSG00000127337	YEATS4	0.12758	0	0.00315	0
ENST00000549685.5	ENSG00000127337	YEATS4	0	0.08258	0	0.0018
ENST00000247879.2	ENSG00000127362	TAS2R3	0.066115	0	1	NA
ENST00000247883.5	ENSG00000127366	TAS2R5	0.06038	0	1	NA
ENST00000476631.5	ENSG00000127377	CRYGN	0.02204	0	0.16665	NA
ENST00000337323.3	ENSG00000127377	CRYGN	0.02204	0	0.16665	NA
ENST00000462809.1	ENSG00000127377	CRYGN	0.02204	0	0.16665	NA
ENST00000644350.1	ENSG00000127377	CRYGN	0.120755	0	0.5	NA
ENST00000652070.1	ENSG00000127415	IDUA	0.137675	0	0.01445	0
ENST00000506561.5	ENSG00000127415	IDUA	0.49963	0	0.0525	0
ENST00000514698.5	ENSG00000127415	IDUA	0	0.161125	0	0.04495
ENST00000509948.5	ENSG00000127415	IDUA	0.20233	0	0.018	0
ENST00000504568.5	ENSG00000127415	IDUA	0	0.16468	0	0.03335
ENST00000508168.5	ENSG00000127415	IDUA	0.49963	0	0.0525	0
ENST00000515740.5	ENSG00000127419	TMEM175	0	0.5490200000000001	0	0.031849999999999996
ENST00000504505.1	ENSG00000127419	TMEM175	0	0.048665	0	0.0025
ENST00000509508.5	ENSG00000127419	TMEM175	0	0.040905	0	0.0021
ENST00000587625.5	ENSG00000127445	PIN1	0	0.172385	0	0.00355
ENST00000586352.5	ENSG00000127445	PIN1	0	0.040835	0	7.5e-4
ENST00000586073.1	ENSG00000127452	FBXL12	0	0.16468	0	0.0122
ENST00000585379.5	ENSG00000127452	FBXL12	0.315385	0	0.0149	0
ENST00000591009.1	ENSG00000127452	FBXL12	0	0.201015	0	0.0082
ENST00000589626.5	ENSG00000127452	FBXL12	2.3379250000000003	0	0.10305	0
ENST00000590277.1	ENSG00000127452	FBXL12	0.064905	0	0.00305	0
ENST00000688332.1	ENSG00000127463	EMC1	0.07525	0	0.00205	0
ENST00000375199.7	ENSG00000127463	EMC1	0.131675	0	0.00355	0
ENST00000691945.1	ENSG00000127463	EMC1	6.1744449999999995	0	0.1701	0
ENST00000685594.1	ENSG00000127463	EMC1	0	1.16171	0	0.056
ENST00000494503.1	ENSG00000127481	UBR4	0	0.167715	0	0.0023
ENST00000465036.1	ENSG00000127481	UBR4	0.18234	0	0.00255	0
ENST00000419533.1	ENSG00000127481	UBR4	0	0.32987	0	0.00475
ENST00000483922.1	ENSG00000127481	UBR4	0.128395	0	0.0018	0
ENST00000443615.1	ENSG00000127483	HP1BP3	0.06038	0	5.5e-4	0
ENST00000419490.5	ENSG00000127483	HP1BP3	0	0.092475	0	0.0011
ENST00000424732.5	ENSG00000127483	HP1BP3	0	5.77342	0	0.0553
ENST00000437575.5	ENSG00000127483	HP1BP3	0.340895	0	0.00305	0
ENST00000392962.3	ENSG00000127507	ADGRE2	0	0.01647	0	0.05
ENST00000594294.5	ENSG00000127507	ADGRE2	0	0.01647	0	0.05
ENST00000392965.7	ENSG00000127507	ADGRE2	0	0.01647	0	0.05
ENST00000594076.5	ENSG00000127507	ADGRE2	0	0.01647	0	0.05
ENST00000595208.5	ENSG00000127507	ADGRE2	0	0.01647	0	0.05
ENST00000596991.6	ENSG00000127507	ADGRE2	0	0.01647	0	0.05
ENST00000595839.5	ENSG00000127507	ADGRE2	0	0.01647	0	0.05
ENST00000595541.1	ENSG00000127511	SIN3B	0	0.04765	0	0.00155
ENST00000595900.1	ENSG00000127511	SIN3B	0	0.21225500000000003	0	0.0084
ENST00000595049.5	ENSG00000127511	SIN3B	0	0.658725	0	0.02705
ENST00000641129.1	ENSG00000127515	OR7A10	0.066115	0	1	NA
ENST00000436553.6	ENSG00000127526	SLC35E1	0.13877	0	0.00735	0
ENST00000596387.1	ENSG00000127526	SLC35E1	0	0.04119	0	0.0028
ENST00000409648.8	ENSG00000127526	SLC35E1	0.8602	0	0.0542	0
ENST00000595845.1	ENSG00000127527	EPS15L1	0.32541	0	0.01795	0
ENST00000642000.1	ENSG00000127530	OR7C1	0.19547	0	0.5	0
ENST00000593264.5	ENSG00000127540	UQCR11	0	0.189365	0	0.0011
ENST00000572832.1	ENSG00000127564	PKMYT1	0.06038	0	0.0064	0
ENST00000431515.6	ENSG00000127564	PKMYT1	0	0.08234	0	0.0625
ENST00000440027.6	ENSG00000127564	PKMYT1	0.64563	0	0.06855	0
ENST00000573944.5	ENSG00000127564	PKMYT1	0.648325	0	0.06635	0
ENST00000570649.1	ENSG00000127564	PKMYT1	0.0049	0	5e-4	0
ENST00000574385.5	ENSG00000127564	PKMYT1	0.233075	0	0.02385	0
ENST00000574730.5	ENSG00000127564	PKMYT1	0.217005	0	0.02215	0
ENST00000575040.1	ENSG00000127564	PKMYT1	0.664885	0	0.0681	0
ENST00000565787.1	ENSG00000127586	CHTF18	0.06774	0	0.00435	0
ENST00000563545.1	ENSG00000127586	CHTF18	0.067795	0	0.00435	0
ENST00000455171.6	ENSG00000127586	CHTF18	0.318915	0	0.02295	0
ENST00000518096.1	ENSG00000127589	TUBBP1	0.066115	0	1	NA
ENST00000602421.5	ENSG00000127603	MACF1	0	0.0417	0	4e-4
ENST00000689726.1	ENSG00000127603	MACF1	0	0.5958300000000001	0	0.0033
ENST00000683517.1	ENSG00000127603	MACF1	0	1.36679	0	0.00915
ENST00000687885.1	ENSG00000127603	MACF1	0	0.046355	0	4e-4
ENST00000693546.1	ENSG00000127603	MACF1	0	0.55182	0	0.0033
ENST00000485063.1	ENSG00000127603	MACF1	0	0.976785	0	0.0089
ENST00000688212.1	ENSG00000127603	MACF1	0	3.80975	0	0.0188
ENST00000484393.1	ENSG00000127603	MACF1	0	0.040755	0	3.5e-4
ENST00000496804.5	ENSG00000127603	MACF1	0	1.0270599999999999	0	0.0060999999999999995
ENST00000442046.5	ENSG00000127603	MACF1	0.130135	0	0.0012	0
ENST00000646593.1	ENSG00000127616	SMARCA4	0.09005	0	6e-4	0
ENST00000429416.8	ENSG00000127616	SMARCA4	0	5e-6	0	0
ENST00000643534.1	ENSG00000127616	SMARCA4	0	0.04798	0	2e-4
ENST00000644290.1	ENSG00000127616	SMARCA4	0	0.063095	0	3e-4
ENST00000645236.1	ENSG00000127616	SMARCA4	0	1.197355	0	0.0055000000000000005
ENST00000645387.1	ENSG00000127616	SMARCA4	1.454985	0	0.0082	0
ENST00000538456.4	ENSG00000127616	SMARCA4	0.185075	0	0.00105	0
ENST00000587988.5	ENSG00000127616	SMARCA4	0.066115	0	4.5e-4	0
ENST00000644065.1	ENSG00000127616	SMARCA4	5e-6	0	0	0
ENST00000541122.6	ENSG00000127616	SMARCA4	0.373805	0	0.0021	0
ENST00000536461.5	ENSG00000127663	KDM4B	0	3.147485	0	0.0572
ENST00000588361.1	ENSG00000127663	KDM4B	0	1.0543749999999998	0	0.02025
ENST00000381759.8	ENSG00000127663	KDM4B	0.14241	0	0.0035	0
ENST00000547357.5	ENSG00000127720	METTL25	0.21613	0	0.03785	0
ENST00000548200.5	ENSG00000127720	METTL25	0	0.060025	0	0.0526
ENST00000505432.1	ENSG00000127743	IL17B	0.06038	0	0.25	0
ENST00000261796.4	ENSG00000127743	IL17B	0.06038	0	0.25	0
ENST00000248384.1	ENSG00000127780	OR1E2	0.26445	0	1	NA
ENST00000574623.1	ENSG00000127804	METTL16	0.376695	0	0.02175	0
ENST00000571669.6	ENSG00000127804	METTL16	0	0.305145	0	0.0181
ENST00000571298.5	ENSG00000127804	METTL16	0.6692	0	0.02845	0
ENST00000392088.6	ENSG00000127824	TUBA4A	0	0.07308	0	0.00525
ENST00000398989.2	ENSG00000127824	TUBA4A	0	0.287925	0	0.0644
ENST00000462806.5	ENSG00000127824	TUBA4A	0	0.040755	0	0.0029
ENST00000248450.9	ENSG00000127837	AAMP	0.11965	0	0.0029	0
ENST00000494720.5	ENSG00000127837	AAMP	0	0.063605	0	0.0016
ENST00000494954.1	ENSG00000127838	PNKD	0	0.08234	0	0.00265
ENST00000685415.1	ENSG00000127838	PNKD	0	0.218705	0	0.00565
ENST00000273077.9	ENSG00000127838	PNKD	0	2.30385	0	0.0638
ENST00000469689.1	ENSG00000127838	PNKD	0.066115	0	0.0011	0
ENST00000684905.1	ENSG00000127838	PNKD	0	0.088015	0	0.00225
ENST00000403372.6	ENSG00000127863	TNFRSF19	0.678295	0	0.15565	0
ENST00000464735.1	ENSG00000127863	TNFRSF19	0	0.448305	0	0.0965
ENST00000474280.1	ENSG00000127870	RNF6	0.06038	0	0.0022	0
ENST00000381570.7	ENSG00000127870	RNF6	1.11829	0	0.04115	0
ENST00000680534.1	ENSG00000127914	AKAP9	2.5e-5	0	0	0
ENST00000680534.1	ENSG00000127914	AKAP9	2.5e-5	0	0	0
ENST00000356239.8	ENSG00000127914	AKAP9	18.188745	0	0.0648	0
ENST00000356239.8	ENSG00000127914	AKAP9	18.188745	0	0.0648	0
ENST00000680766.1	ENSG00000127914	AKAP9	0	1.5e-5	0	0
ENST00000680766.1	ENSG00000127914	AKAP9	0	1.5e-5	0	0
ENST00000679448.1	ENSG00000127914	AKAP9	0.13661	0	5.5e-4	0
ENST00000679448.1	ENSG00000127914	AKAP9	0.13661	0	5.5e-4	0
ENST00000681216.1	ENSG00000127914	AKAP9	0	0.578535	0	0.0012
ENST00000681216.1	ENSG00000127914	AKAP9	0	0.578535	0	0.0012
ENST00000679457.1	ENSG00000127914	AKAP9	0	0.99667	0	0.00375
ENST00000679457.1	ENSG00000127914	AKAP9	0	0.99667	0	0.00375
ENST00000615352.4	ENSG00000127922	SEM1	0.063245	0	6.5e-4	0
ENST00000613919.4	ENSG00000127922	SEM1	0.066115	0	6.5e-4	0
ENST00000618028.4	ENSG00000127922	SEM1	0.066115	0	6.5e-4	0
ENST00000619259.4	ENSG00000127922	SEM1	0	0.041405	0	5.5e-4
ENST00000356686.2	ENSG00000127922	SEM1	0.063245	0	6.5e-4	0
ENST00000476463.1	ENSG00000127922	SEM1	0.073605	0	7.5e-4	0
ENST00000488005.5	ENSG00000127922	SEM1	0.082245	0	8e-4	0
ENST00000417009.5	ENSG00000127922	SEM1	0	0.044945	0	6e-4
ENST00000623693.3	ENSG00000127922	SEM1	0.03107	0	3e-4	0
ENST00000623498.3	ENSG00000127922	SEM1	0.03091	0	3e-4	0
ENST00000429473.1	ENSG00000127928	GNGT1	0.8164199999999999	0	0.3134	0
ENST00000434438.6	ENSG00000127946	HIP1	0.109715	0	0.0043	0
ENST00000523952.5	ENSG00000127947	PTPN12	0	0.42584999999999995	0	0.0057
ENST00000433369.6	ENSG00000127947	PTPN12	0	0.12967	0	0.00195
ENST00000519553.1	ENSG00000127947	PTPN12	0	0.290695	0	0.00435
ENST00000435495.6	ENSG00000127947	PTPN12	0.075035	0	0.00115	0
ENST00000415482.6	ENSG00000127947	PTPN12	0.15183	0	0.00235	0
ENST00000520947.1	ENSG00000127947	PTPN12	0	0.290695	0	0.00435
ENST00000448410.5	ENSG00000127948	POR	0.06849	0	0.003	0
ENST00000418341.1	ENSG00000127948	POR	0	0.576155	0	0.027700000000000002
ENST00000439269.1	ENSG00000127948	POR	0	0.042225	0	0.0019
ENST00000475509.2	ENSG00000127948	POR	0.07576	0	0.0033	0
ENST00000706546.1	ENSG00000127948	POR	0	0.04275	0	0.0019
ENST00000412064.6	ENSG00000127948	POR	0	0.041455	0	0.00185
ENST00000449920.5	ENSG00000127948	POR	0	0.168605	0	0.0095
ENST00000706544.1	ENSG00000127948	POR	0	0.18189	0	0.01025
ENST00000706547.1	ENSG00000127948	POR	0.0772	0	0.00335	0
ENST00000438695.5	ENSG00000127952	STYXL1	0	0.17757	0	0.0385
ENST00000430497.5	ENSG00000127952	STYXL1	0	0.040755	0	0.0054
ENST00000648375.1	ENSG00000127955	GNAI1	0.067715	0	0.00225	0
ENST00000649855.1	ENSG00000127955	GNAI1	0.03515	0	0.001	0
ENST00000649225.1	ENSG00000127955	GNAI1	0	0.04841	0	7.5e-4
ENST00000648663.1	ENSG00000127955	GNAI1	0.1408	0	0.00395	0
ENST00000648832.1	ENSG00000127955	GNAI1	0	0.025405	0	4e-4
ENST00000442586.2	ENSG00000127955	GNAI1	0.03515	0	0.001	0
ENST00000648412.1	ENSG00000127955	GNAI1	0	0.04834	0	7.5e-4
ENST00000648953.1	ENSG00000127955	GNAI1	0	0.025405	0	4e-4
ENST00000438045.5	ENSG00000127980	PEX1	0	0.171515	0	0.01195
ENST00000476923.1	ENSG00000127980	PEX1	0.066115	0	0.00345	0
ENST00000422866.1	ENSG00000127980	PEX1	0	0.190295	0	0.0105
ENST00000469417.1	ENSG00000127980	PEX1	0.78491	0	0.0439	0
ENST00000456229.1	ENSG00000127989	MTERF1	0.18766	0	0.021650000000000003	0
ENST00000644681.1	ENSG00000127990	SGCE	0	0.461225	0	0.0171
ENST00000644551.1	ENSG00000127990	SGCE	0.35592	0	0.00945	0
ENST00000644639.1	ENSG00000127990	SGCE	0	0.208755	0	0.009
ENST00000644924.1	ENSG00000127990	SGCE	0.06038	0	0.00185	0
ENST00000642904.1	ENSG00000127990	SGCE	0	0.06225	0	0.0027
ENST00000643714.1	ENSG00000127990	SGCE	0	0.09223	0	0.004
ENST00000643041.1	ENSG00000127990	SGCE	0	0.091585	0	0.00395
ENST00000642441.1	ENSG00000127990	SGCE	0	0.052765	0	0.0023
ENST00000646137.1	ENSG00000127990	SGCE	0	0.259735	0	0.0112
ENST00000445866.7	ENSG00000127990	SGCE	0.45085	0	0.01145	0
ENST00000646682.1	ENSG00000127990	SGCE	0	0.0635	0	0.00275
ENST00000645262.1	ENSG00000127990	SGCE	0	1.032765	0	0.04165
ENST00000643272.1	ENSG00000127990	SGCE	0.037225	0	0.00115	0
ENST00000647533.1	ENSG00000127990	SGCE	0.16405	0	0.00415	0
ENST00000643903.1	ENSG00000127990	SGCE	0	0.400915	0	0.0158
ENST00000646489.1	ENSG00000127990	SGCE	0.3614	0	0.01	0
ENST00000642638.1	ENSG00000127990	SGCE	0.12681	0	0.0039	0
ENST00000644533.1	ENSG00000127990	SGCE	0.002105	0	5e-5	0
ENST00000645109.1	ENSG00000127990	SGCE	0.598185	0	0.01585	0
ENST00000646910.1	ENSG00000127990	SGCE	0	0.24179	0	0.00895
ENST00000643605.1	ENSG00000127990	SGCE	0.037225	0	0.00115	0
ENST00000645624.1	ENSG00000127990	SGCE	0.198965	0	0.00385	0
ENST00000647048.1	ENSG00000127990	SGCE	0	0.06611	0	0.00285
ENST00000643491.1	ENSG00000127990	SGCE	0	0.02434	0	0.00105
ENST00000642564.1	ENSG00000127990	SGCE	14.206105	0	0.2741	0
ENST00000646119.1	ENSG00000127990	SGCE	0	0.04239	0	0.00185
ENST00000437425.7	ENSG00000127990	SGCE	0.614895	0	0.019	0
ENST00000642353.1	ENSG00000127990	SGCE	0.09309	0	0.0029	0
ENST00000415788.3	ENSG00000127990	SGCE	0.182855	0	0.00565	0
ENST00000647018.1	ENSG00000127990	SGCE	0.16801	0	0.0052	0
ENST00000647110.1	ENSG00000127990	SGCE	0.066425	0	0.0013	0
ENST00000434248.6	ENSG00000128000	ZNF780B	0	0.00815	NA	0.2
ENST00000221355.10	ENSG00000128000	ZNF780B	0	0.00815	NA	0.2
ENST00000598845.5	ENSG00000128000	ZNF780B	0	0.00815	NA	0.2
ENST00000593605.1	ENSG00000128000	ZNF780B	0	0.00815	NA	0.2
ENST00000594811.1	ENSG00000128000	ZNF780B	0	0.00815	NA	0.2
ENST00000677930.1	ENSG00000128039	SRD5A3	0.18795	0	0.02015	0
ENST00000677217.1	ENSG00000128039	SRD5A3	0	0.09097	0	0.0145
ENST00000505164.5	ENSG00000128050	PAICS	0	0.408215	0	0.0107
ENST00000504188.1	ENSG00000128050	PAICS	0	0.04085	0	8e-4
ENST00000647068.1	ENSG00000128052	KDR	0	0.08151	0	0.25
ENST00000507648.5	ENSG00000128059	PPAT	0.18522	0	0.00945	0
ENST00000425018.1	ENSG00000128159	TUBGCP6	0.067685	0	0.0057	0
ENST00000439308.6	ENSG00000128159	TUBGCP6	0	0.33204	0	0.0229
ENST00000475941.1	ENSG00000128191	DGCR8	0.07113	0	0.0056	0
ENST00000457069.2	ENSG00000128191	DGCR8	0	0.1753	0	0.00835
ENST00000407755.2	ENSG00000128191	DGCR8	0.380235	0	0.02995	0
ENST00000466935.1	ENSG00000128228	SDF2L1	0	0.310785	0	0.023
ENST00000420430.1	ENSG00000128245	YWHAH	0	0.16716	0	0.00125
ENST00000623735.2	ENSG00000128254	YWHAH-AS1	0.066115	0	0.05555	0
ENST00000479571.1	ENSG00000128266	GNAZ	0.126495	0	0.0063	0
ENST00000337539.12	ENSG00000128271	ADORA2A	0	0.33623	0	0.1146
ENST00000618076.3	ENSG00000128271	ADORA2A	0	0.33623	0	0.1146
ENST00000610595.4	ENSG00000128271	ADORA2A	0	0.33623	0	0.1146
ENST00000486351.1	ENSG00000128271	ADORA2A	0	0.040755	0	0.0139
ENST00000611543.4	ENSG00000128271	ADORA2A	0	0.33623	0	0.1146
ENST00000404241.6	ENSG00000128272	ATF4	1.316745	0	0.010750000000000001	0
ENST00000680748.1	ENSG00000128272	ATF4	0.066115	0	5.5e-4	0
ENST00000396680.3	ENSG00000128272	ATF4	0.128645	0	0.0010500000000000002	0
ENST00000483026.2	ENSG00000128274	A4GALT	0	0.040755	0	0.04545
ENST00000381278.4	ENSG00000128274	A4GALT	0	0.19218	0	0.21435
ENST00000647439.1	ENSG00000128274	A4GALT	0.066115	0	0.25	0
ENST00000249007.4	ENSG00000128276	RFPL3	0	0.040755	NA	1
ENST00000528740.1	ENSG00000128284	APOL3	0.06038	0	0.5	0
ENST00000381433.3	ENSG00000128285	MCHR1	0	0.25248	0	0.037899999999999996
ENST00000445720.1	ENSG00000128294	TPST2	0.066115	0	0.00625	0
ENST00000680818.1	ENSG00000128298	BAIAP2L2	0	0.16385	0	0.07735
ENST00000428572.1	ENSG00000128298	BAIAP2L2	0	0.24619	0	0.11904999999999999
ENST00000681104.1	ENSG00000128298	BAIAP2L2	0	0.08234	0	0.04165
ENST00000404393.5	ENSG00000128309	MPST	0	0.041235	0	0.0017
ENST00000473549.1	ENSG00000128335	APOL2	0.5334	0	0.04075	0
ENST00000249071.11	ENSG00000128340	RAC2	0	0.16468	0	1
ENST00000401529.3	ENSG00000128340	RAC2	0.066115	0	1	0
ENST00000619227.4	ENSG00000128346	C22orf23	0	0.492385	0	0.5
ENST00000249079.6	ENSG00000128346	C22orf23	0.226415	0	0.125	0
ENST00000491387.1	ENSG00000128394	APOBEC3F	0	0.16468	0	0.1
ENST00000466226.1	ENSG00000128408	RIBC2	0.1111	0	0.12005	0
ENST00000493253.5	ENSG00000128422	KRT17	0.073795	0	0.0278	0
ENST00000557941.1	ENSG00000128463	EMC4	0.84529	0	0.0178	0
ENST00000559421.1	ENSG00000128463	EMC4	0.06038	0	0.00125	0
ENST00000558102.1	ENSG00000128463	EMC4	0	0.044865	0	9e-4
ENST00000574149.6	ENSG00000128482	RNF112	0	0.0531	0	0.0296
ENST00000681731.1	ENSG00000128487	SPECC1	0.148775	0	0.0082	0
ENST00000680572.1	ENSG00000128487	SPECC1	0	0.024375	0	9.5e-4
ENST00000395525.7	ENSG00000128487	SPECC1	0.12165	0	0.0064	0
ENST00000681116.1	ENSG00000128487	SPECC1	0	0.29005	0	0.0113
ENST00000395522.6	ENSG00000128487	SPECC1	0.304425	0	0.01605	0
ENST00000679049.1	ENSG00000128487	SPECC1	0	0.024375	0	9.5e-4
ENST00000680374.1	ENSG00000128487	SPECC1	0	0.024375	0	9.5e-4
ENST00000582226.5	ENSG00000128487	SPECC1	0	0.040755	0	0.002
ENST00000676737.1	ENSG00000128487	SPECC1	0	0.30230999999999997	0	0.0127
ENST00000677148.1	ENSG00000128487	SPECC1	0.097225	0	0.00515	0
ENST00000581973.7	ENSG00000128487	SPECC1	0.082415	0	0.00435	0
ENST00000492188.1	ENSG00000128487	SPECC1	0	1.37425	0	0.065
ENST00000679048.1	ENSG00000128487	SPECC1	0.0976	0	0.00515	0
ENST00000676570.1	ENSG00000128487	SPECC1	0	1.60069	0	0.07185
ENST00000486598.1	ENSG00000128510	CPA4	0.06038	0	0.5	NA
ENST00000222482.10	ENSG00000128510	CPA4	0.19834	0	0.5	NA
ENST00000468571.2	ENSG00000128512	DOCK4	0.067425	0	0.00235	0
ENST00000486186.5	ENSG00000128512	DOCK4	0	0.319565	0	0.00755
ENST00000655761.1	ENSG00000128513	POT1	0	0.232775	0	0.0098
ENST00000657333.1	ENSG00000128513	POT1	0	0.07136	0	0.003
ENST00000662531.1	ENSG00000128513	POT1	0	0.12977	0	0.00545
ENST00000609106.5	ENSG00000128513	POT1	0.18599	0	0.00655	0
ENST00000608200.1	ENSG00000128513	POT1	0.063365	0	0.0024	0
ENST00000653241.1	ENSG00000128513	POT1	0	0.432515	0	0.01635
ENST00000607932.5	ENSG00000128513	POT1	0	0.28297	0	0.0105
