gene_id	logFC	logCPM	F	PValue	FDR	condition_1	condition_2	gene_name	gene_biotype	chromosome_name
ENSG00000249709	-0.8834639388772012	3.88265627183591	3.4679923146748144	0.08483782355170055	0.9850175731470057	H1	H2	ZNF564	protein_coding	19
ENSG00000165389	0.8834015671478702	1.7237756875582855	0.5282219835481744	0.4799716257550285	1	H1	H2	SPTSSA	protein_coding	14
ENSG00000134940	-0.8828953763797298	3.0678762875630805	1.5876675410160477	0.22935276344321964	1	H1	H2	ACRV1	protein_coding	11
ENSG00000133101	0.8825442024898142	1.688913978820454	0.5062154189742204	0.4890920612867302	1	H1	H2	CCNA1	protein_coding	13
ENSG00000147255	-0.8823197346495506	3.165495438360063	2.6786970037066546	0.12516676378230057	1	H1	H2	IGSF1	protein_coding	X
ENSG00000247596	0.8822795119859693	1.963577554860501	1.149616440201767	0.3027283620920653	1	H1	H2	TWF2	protein_coding	3
ENSG00000125869	-0.8816979599376655	6.735986406307457	2.99938231740644	0.11600712535776159	1	H1	H2	LAMP5	protein_coding	20
ENSG00000197362	0.881536856187601	4.000858034830878	6.475012714356736	0.024120543610902878	0.5320196191291413	H1	H2	ZNF786	protein_coding	7
ENSG00000093144	0.8814204195705766	4.254330987914025	4.598204498013625	0.05105872953668622	0.7995619531106325	H1	H2	ECHDC1	protein_coding	6
ENSG00000181458	0.880864294383928	5.753846645942458	3.664509230359747	0.08066495594840326	0.9688851831669263	H1	H2	TMEM45A	protein_coding	3
ENSG00000100483	0.8805075411416361	3.4480938109563355	2.1093866067680973	0.1696141025604549	1	H1	H2	VCPKMT	protein_coding	14
ENSG00000112658	-0.8803688861306336	1.66545829407763	0.6671154262847916	0.42846878031032076	1	H1	H2	SRF	protein_coding	6
ENSG00000136010	0.8798414582322962	2.386148115073493	1.2909577836426276	0.2759605084944826	1	H1	H2	ALDH1L2	protein_coding	12
ENSG00000100372	-0.8795767056015309	2.2150589358333668	0.9109935780168799	0.3569031119399575	1	H1	H2	SLC25A17	protein_coding	22
ENSG00000165810	-0.8794991007051821	1.9711018327524794	0.8317558137438407	0.3780241217960456	1	H1	H2	BTNL9	protein_coding	5
ENSG00000203722	0.8793569857713018	2.720527956992017	1.2766244004960128	0.27852323472174445	1	H1	H2	RAET1G	protein_coding	6
ENSG00000105707	-0.8792770416795022	2.950432309086562	1.3022270499483206	0.27396814502729805	1	H1	H2	HPN	protein_coding	19
ENSG00000258469	-0.8787358790630364	3.204891058248631	2.48882578534095	0.13817285555784278	1	H1	H2	CHMP4BP1	protein_coding	14
ENSG00000165685	-0.877896878358438	1.490994831489122	0.6196011668788574	0.4450173439786864	1	H1	H2	TMEM52B	protein_coding	12
ENSG00000196352	-0.87786143064515465	3.4316089949539306	2.773243662964721	0.11925430822691618	1	H1	H2	CD55	protein_coding	1
ENSG00000197329	-0.877438241121738	5.922676992234432	9.564941856178548	0.008380956025695436	0.26131757402430833	H1	H2	PELI1	protein_coding	2
ENSG00000156959	0.8769675215894701	2.0788674350925835	0.7274869564272637	0.40881956227065364	1	H1	H2	LHFPL4	protein_coding	3
ENSG00000254979	0.8769007714091388	2.313107577314103	0.6415285975948803	0.43736066724408806	1	H1	H2		protein_coding	11
ENSG00000117407	-0.8767800779182308	2.0238746711125177	0.599832880698101	0.4522113769610169	1	H1	H2	ARTN	protein_coding	1
ENSG00000110958	-0.8763274502789988	3.791999609487409	2.2908778361765303	0.15356767738712132	1	H1	H2	PTGES3	protein_coding	12
ENSG00000161929	-0.8762637598825531	2.2781104977509186	1.171126167026088	0.2984296978005908	1	H1	H2	SCIMP	protein_coding	17
ENSG00000177710	-0.8762269744171418	2.5577221977629434	1.5705620111753706	0.23174211904172912	1	H1	H2	SLC35G5	protein_coding	8
ENSG00000170855	-0.8759614676610032	1.6524055657759462	0.7018782801710474	0.4169771132593195	1	H1	H2	TRIAP1	protein_coding	12
ENSG00000148337	0.8758537744857502	4.8695988672204855	7.240004657435371	0.018237728354029124	0.44277582767030144	H1	H2	CIZ1	protein_coding	9
ENSG00000141576	0.8753474523320983	3.2518487119743757	1.916989389164009	0.1890123631547232	1	H1	H2	RNF157	protein_coding	17
ENSG00000171385	-0.875026885615149	1.9160401807838494	0.7053816940194766	0.41584609493980407	1	H1	H2	KCND3	protein_coding	1
ENSG00000094804	-0.8746949120659426	2.6856434219749725	0.5218762825960027	0.4859165806010398	1	H1	H2	CDC6	protein_coding	17
ENSG00000164266	-0.8746851212085284	1.2977147892193057	0.3332920353133487	0.5733849809923721	1	H1	H2	SPINK1	protein_coding	5
ENSG00000230561	-0.874508580758632	1.4779883709704897	0.5534228128622243	0.469881523370831	1	H1	H2	CCDC192	protein_coding	5
ENSG00000189334	-0.8744749961924954	1.5028900875875615	0.580034502150126	0.4596111194100305	1	H1	H2	S100A14	protein_coding	1
ENSG00000120727	-0.8738045975596591	4.4198972747460195	5.124084781391932	0.040955110760884046	0.719043972028128	H1	H2	PAIP2	protein_coding	5
ENSG00000288629	-0.8736812081194252	4.3478337803331675	3.113977099450602	0.10059661076035757	1	H1	H2		protein_coding	1
ENSG00000114638	-0.8733732986137104	1.672717033623894	0.6231033204559691	0.4437624250345491	1	H1	H2	UPK1B	protein_coding	3
ENSG00000160633	-0.8732541157755549	4.384932329039761	4.973998310293588	0.043575768949115155	0.7380813819965936	H1	H2	SAFB	protein_coding	19
ENSG00000105514	-0.8728944194096214	2.0742809980498884	0.9507556184346994	0.34695512962056563	1	H1	H2	RAB3D	protein_coding	19
ENSG00000203963	-0.8723889997648452	1.7164701465975931	0.4882153221457099	0.49677967593291994	1	H1	H2	C1orf141	protein_coding	1
ENSG00000151079	0.8719461609158079	2.07253699918404	0.8525904849188966	0.372293781920933	1	H1	H2	KCNA6	protein_coding	12
ENSG00000122574	-0.8719325547685272	3.313703615641123	1.8395218330826815	0.19761954440807689	1	H1	H2	WIPF3	protein_coding	7
ENSG00000183066	-0.8717848522652379	2.429404844103146	0.7573487260354077	0.39961740481275554	1	H1	H2	WBP2NL	protein_coding	22
ENSG00000114648	-0.8717815316981095	3.2763470701005337	2.530853243987401	0.13515508287666092	1	H1	H2	KLHL18	protein_coding	3
ENSG00000259753	-0.8716453990440473	3.6083751119606653	1.9804245329495267	0.18231862205066854	1	H1	H2		protein_coding	17
ENSG00000269058	0.871600799106133	2.4191394113642586	0.8253031372002931	0.3798257442131079	1	H1	H2	CALR3	protein_coding	19
ENSG00000011243	0.8715032576330985	2.404176903320691	1.1806045678840986	0.2965623745471589	1	H1	H2	AKAP8L	protein_coding	19
ENSG00000204539	0.8713277706194777	2.3196536289631546	0.9105555593374499	0.3570150144118399	1	H1	H2	CDSN	protein_coding	6
ENSG00000151725	0.8711737881726291	7.543801215489077	0.9779159584343551	0.3560065880070546	1	H1	H2	CENPU	protein_coding	4
ENSG00000215182	-0.8704283074314069	2.700226998283987	0.9815620207488399	0.3395229150816269	1	H1	H2	MUC5AC	protein_coding	11
ENSG00000126456	-0.8698517497067363	1.7843460407182696	0.7513642020303026	0.4014356999276576	1	H1	H2	IRF3	protein_coding	19
ENSG00000234616	0.8697505097085189	5.88919244834678	0.7863589223113314	0.40454034853222204	1	H1	H2	JRK	protein_coding	8
ENSG00000127483	-0.8697348492723411	3.3501656066787535	4.01985031271719	0.06579226833319324	0.892314155935765	H1	H2	HP1BP3	protein_coding	1
ENSG00000178385	-0.8690022998465047	4.783975611741998	5.719262051113753	0.03223723002792049	0.6263024167512907	H1	H2	PLEKHM3	protein_coding	2
ENSG00000224940	-0.8681123024107302	2.7685003370879313	1.4683181504090175	0.24673178488617187	1	H1	H2	PRRT4	protein_coding	7
ENSG00000189068	-0.8680800533870259	1.9126693484819246	0.4577529407154063	0.5103302009684179	1	H1	H2	VSTM1	protein_coding	19
ENSG00000253649	-0.8679884963353592	2.561117634807405	0.7411902019580825	0.40541453066670063	1	H1	H2	PRSS51	protein_coding	8
ENSG00000186132	0.8670784730606574	3.4754058125054685	3.4348334802897202	0.08618047190446132	0.9859748541505013	H1	H2	C2orf76	protein_coding	2
ENSG00000101782	0.8666873409702385	6.949391804107474	13.266629929675542	0.002885490705772283	0.12164546532019312	H1	H2	RIOK3	protein_coding	18
ENSG00000163743	0.866663847404607	6.84450704007633	15.545912091314515	0.0016199288342668345	0.07766583172916286	H1	H2	RCHY1	protein_coding	4
ENSG00000116985	-0.8665817915060698	3.242645142932438	1.9164682041714727	0.18906864805366783	1	H1	H2	BMP8B	protein_coding	1
ENSG00000271092	0.8664722587422888	1.4806304316858003	0.5293811759744468	0.47949937618667016	1	H1	H2	TLCD4-RWDD3	protein_coding	1
ENSG00000198898	-0.8660712219700616	3.408192649438455	2.625704731538276	0.12863862403745763	1	H1	H2	CAPZA2	protein_coding	7
ENSG00000174791	-0.866035799069851	2.7418722774037443	1.0575818504749004	0.32213514186845893	1	H1	H2	RIN1	protein_coding	11
ENSG00000139985	-0.8642542174237068	1.4760790035983675	0.5485485817263082	0.4718047136695326	1	H1	H2	ADAM21	protein_coding	14
ENSG00000167916	-0.8642542174237068	1.4760790035983675	0.5485485817263082	0.4718047136695326	1	H1	H2	KRT24	protein_coding	17
ENSG00000171864	-0.8641596550616715	2.1665114122865297	0.7216895341601839	0.4106442836802495	1	H1	H2	PRND	protein_coding	20
ENSG00000156304	-0.8638791066385083	4.993793470122779	7.528395746349047	0.016468256170789005	0.41611939689430344	H1	H2	SCAF4	protein_coding	21
ENSG00000133059	0.8635506398480103	6.606649058698102	7.980437497221974	0.014081803481203	0.37601271198794156	H1	H2	DSTYK	protein_coding	1
ENSG00000107968	0.8631817470219136	3.01229102228497	1.905130760751819	0.19029834934845585	1	H1	H2	MAP3K8	protein_coding	10
ENSG00000139218	0.8626622489437975	5.644256051240262	11.97630089213864	0.004101119919715378	0.16182736987243923	H1	H2	SCAF11	protein_coding	12
ENSG00000204262	-0.8625293566580715	1.295730079860589	0.3846886310933984	0.5456014483235185	1	H1	H2	COL5A2	protein_coding	2
ENSG00000279051	-0.8625293566580715	1.295730079860589	0.3846886310933984	0.5456014483235185	1	H1	H2	OR6Q1	protein_coding	11
ENSG00000165972	-0.8624156228728809	1.6371236689563968	0.4566550945315785	0.5107884658882302	1	H1	H2	CCDC38	protein_coding	12
ENSG00000118402	-0.8623595479854712	2.8043490395488457	1.081638330497506	0.31689706627424313	1	H1	H2	ELOVL4	protein_coding	6
ENSG00000185885	0.8620979739271304	1.3025814489658007	0.3797104580293087	0.5481759121681185	1	H1	H2	IFITM1	protein_coding	11
ENSG00000133119	0.8615300573335107	1.4998188289388275	0.578916632101677	0.4600349358212388	1	H1	H2	RFC3	protein_coding	13
ENSG00000171759	-0.8611643234497023	1.7816583335320022	0.6240567918328971	0.4434217710728665	1	H1	H2	PAH	protein_coding	12
ENSG00000068400	0.8610257847454289	7.514409157017157	0.4463273681547506	0.5271246636234417	1	H1	H2	GRIPAP1	protein_coding	X
ENSG00000186088	0.8609924857430791	3.513294777540174	1.774554621397855	0.20523000995780474	1	H1	H2	GSAP	protein_coding	7
ENSG00000148335	-0.8609208661988267	1.487945372851396	0.6159554128760947	0.4463298999850176	1	H1	H2	NTMT1	protein_coding	9
ENSG00000109113	-0.860871064738943	1.9346572666623467	0.8094324112446334	0.38431245248308576	1	H1	H2	RAB34	protein_coding	17
ENSG00000168143	0.8607481601572486	2.1975069950697623	1.049992523956957	0.3238131231987712	1	H1	H2	FAM83B	protein_coding	6
ENSG00000185651	-0.8606033487692901	1.9774090785101113	0.8253490653086559	0.37981287516968276	1	H1	H2	UBE2L3	protein_coding	22
ENSG00000149269	-0.8603628656961316	3.103920921901846	1.9411850016016416	0.1864227928619475	1	H1	H2	PAK1	protein_coding	11
ENSG00000124784	0.8602629270090462	2.1593455127927523	0.9369521137846698	0.35036215502870105	1	H1	H2	RIOK1	protein_coding	6
ENSG00000123384	0.8602189064752089	7.946831230970931	15.756733448523535	0.0015395901862946394	0.07402142030510969	H1	H2	LRP1	protein_coding	12
ENSG00000132681	-0.8602042103811962	2.701205460137531	1.1870261406216212	0.295306469778896	1	H1	H2	ATP1A4	protein_coding	1
ENSG00000182117	0.8602002075429348	2.016559420379676	0.6719196987716208	0.4268508073965519	1	H1	H2	NOP10	protein_coding	15
ENSG00000084754	-0.8601874500026144	2.2611999925218256	0.9273324479673616	0.3527654584184786	1	H1	H2	HADHA	protein_coding	2
ENSG00000072364	-0.8600860358849197	4.421480674354432	4.932578410637792	0.04433359951630498	0.747013763014272	H1	H2	AFF4	protein_coding	5
ENSG00000162746	0.8597832244411898	2.1738572583478453	0.9806608207022148	0.33973704780007796	1	H1	H2	FCRLB	protein_coding	1
ENSG00000165115	-0.8597445036952372	1.9657466788881226	0.797890762407723	0.38762592279456487	1	H1	H2	KIF27	protein_coding	9
ENSG00000109390	0.8597025597415454	3.4267210380597746	1.770851214882872	0.20567514546617152	1	H1	H2	NDUFC1	protein_coding	4
ENSG00000162267	0.85881465037969	1.2876649919403405	0.4114581943011814	0.54775174321892	1	H1	H2	ITIH3	protein_coding	3
ENSG00000116962	-0.8585832274818449	4.198266153070482	1.7411769166284015	0.212896061121365	1	H1	H2	NID1	protein_coding	1
ENSG00000248746	0.8585303577126097	2.2526055595869106	0.8381821631657116	0.3762425964607582	1	H1	H2	ACTN3	protein_coding	11
ENSG00000174255	0.8583027547477824	1.6245137350863454	0.4034981694291171	0.5360804946661346	1	H1	H2	ZNF80	protein_coding	3
ENSG00000184937	0.8583027547477824	1.6245137350863454	0.4034981694291171	0.5360804946661346	1	H1	H2	WT1	protein_coding	11
ENSG00000072954	0.8577785115888962	5.7007474943439655	7.354017774729798	0.017512861998404287	0.43067549707570085	H1	H2	TMEM38A	protein_coding	19
ENSG00000255501	-0.8575606577698616	2.0182359717544243	0.5231341520226663	0.4820539025740427	1	H1	H2	CARD18	protein_coding	11
ENSG00000054965	-0.8574591462363282	4.8045856761915235	4.063410482337124	0.06451971514030685	0.8841628857818192	H1	H2	FAM168A	protein_coding	11
ENSG00000054983	-0.8571675390192128	6.052647483762535	10.053773827096041	0.007201721760292816	0.23704744163302277	H1	H2	GALC	protein_coding	14
ENSG00000071073	-0.8568734734013904	2.3756030717407297	1.4063380344178065	0.25645072705978234	1	H1	H2	MGAT4A	protein_coding	2
ENSG00000157765	-0.856724776759726	1.9629878711926976	0.7464281613631211	0.4029450750856133	1	H1	H2	SLC34A2	protein_coding	4
ENSG00000116141	-0.8566867041182817	3.324199589393849	3.367878757671949	0.08897065187358218	0.9867273843979603	H1	H2	MARK1	protein_coding	1
ENSG00000106052	-0.8564965693123001	8.735351947820627	14.176161626378061	0.0022774325420985854	0.1020432863627209	H1	H2	TAX1BP1	protein_coding	7
ENSG00000185761	-0.8564795426183474	3.1730273642162286	2.8747020316814975	0.11328642074462268	1	H1	H2	ADAMTSL5	protein_coding	19
ENSG00000154548	0.856045705199714	3.362240586138096	2.442654750377301	0.1415851670016124	1	H1	H2	SRSF12	protein_coding	6
ENSG00000169714	0.8557816831283841	3.2369014538972425	1.6652265581903505	0.21891545666267812	1	H1	H2	CNBP	protein_coding	3
ENSG00000188766	-0.8553660654019624	1.9630461229181198	0.7198421020633556	0.4112284329146302	1	H1	H2	SPRED3	protein_coding	19
ENSG00000176907	0.8552127602214258	3.790067382617292	1.9505261056177263	0.1857568985157317	1	H1	H2	TCIM	protein_coding	8
ENSG00000205649	0.8546757547183966	1.8845919872847772	0.5468919487257973	0.4724614090826692	1	H1	H2	HTN3	protein_coding	4
ENSG00000096717	0.8545439484211208	5.387273715294744	10.956880330090803	0.0054932587748556	0.19892058163882168	H1	H2	SIRT1	protein_coding	10
ENSG00000081248	-0.8542874743083464	2.3431542862186663	0.5936404432337822	0.4551239639734852	1	H1	H2	CACNA1S	protein_coding	1
ENSG00000184232	-0.8539870744126251	7.834495098356046	3.076173168152688	0.1117355135504898	1	H1	H2	OAF	protein_coding	11
ENSG00000115361	0.8539254487690613	1.8574442327580596	0.8126031969693829	0.3834096772163016	1	H1	H2	ACADL	protein_coding	2
ENSG00000176208	-0.853907122905457	4.367757944613283	5.892474707391473	0.03012435331303373	0.6058853481855292	H1	H2	ATAD5	protein_coding	17
ENSG00000164100	-0.8537489627229548	1.6933167062666596	0.6495627759190858	0.4344645213539763	1	H1	H2	NDST3	protein_coding	4
ENSG00000181481	-0.8537489627229548	1.6933167062666596	0.6495627759190858	0.4344645213539763	1	H1	H2	RNF135	protein_coding	17
ENSG00000258311	0.8536385766672098	5.047213987286941	3.491023810478365	0.08410371932918964	0.9819367394532127	H1	H2		protein_coding	12
ENSG00000149516	-0.8533338496110087	1.635277695175433	0.4513713809456127	0.5132034250294377	1	H1	H2	MS4A3	protein_coding	11
ENSG00000198765	-0.8533338496110087	1.635277695175433	0.4513713809456127	0.5132034250294377	1	H1	H2	SYCP1	protein_coding	1
ENSG00000164548	0.8531259497019369	7.921740638022788	9.81479802788261	0.007752306208527903	0.2484802866388831	H1	H2	TRA2A	protein_coding	7
ENSG00000240053	-0.852938703047573	1.9756119299678152	0.838885672667389	0.37604833441122343	1	H1	H2	LY6G5B	protein_coding	6
ENSG00000011083	-0.8523880659202941	2.5379564175814457	0.8921143870740955	0.36177353724719563	1	H1	H2	SLC6A7	protein_coding	5
ENSG00000142621	-0.8521496663654287	2.3947942035496155	1.3450990710040744	0.26656460208603394	1	H1	H2	FHAD1	protein_coding	1
ENSG00000168454	0.8521340421526009	2.1001130544992916	0.6666762100097052	0.4286171877741497	1	H1	H2	TXNDC2	protein_coding	18
ENSG00000182870	0.8520099755981306	2.5136228539996313	1.1333746575710966	0.3060316409932197	1	H1	H2	GALNT9	protein_coding	12
ENSG00000188522	-0.8518374819193606	2.366137586126245	1.1881368627990867	0.2950899872671842	1	H1	H2	FAM83G	protein_coding	17
ENSG00000103044	0.851800964839295	2.8311933591526026	0.9935272557151938	0.33690975111741794	1	H1	H2	HAS3	protein_coding	16
ENSG00000188487	-0.8516743543000528	1.4984876530063767	0.4115638903239019	0.5320940587166728	1	H1	H2	INSC	protein_coding	11
ENSG00000136002	0.851641193394029	2.3642187538458215	0.7093172712406538	0.41458130838448526	1	H1	H2	ARHGEF4	protein_coding	2
ENSG00000188897	-0.8512565688292622	3.2391918906766746	2.4324261389306634	0.14235524033457714	1	H1	H2		protein_coding	16
ENSG00000237765	-0.8510378279381081	5.018325774381131	6.591176535837049	0.023097948317294646	0.5167901743775362	H1	H2	FAM200B	protein_coding	4
ENSG00000124731	-0.8504433421533969	1.293747092766883	0.32587570200523813	0.5776305795828203	1	H1	H2	TREM1	protein_coding	6
ENSG00000126709	-0.8504433421533969	1.293747092766883	0.32587570200523813	0.5776305795828203	1	H1	H2	IFI6	protein_coding	1
ENSG00000149926	-0.8504433421533969	1.293747092766883	0.32587570200523813	0.5776305795828203	1	H1	H2	TLCD3B	protein_coding	16
ENSG00000160678	-0.8500123175214239	3.7114259642722063	4.125818797415768	0.06274739523071286	0.8808802587588472	H1	H2	S100A1	protein_coding	1
ENSG00000039523	0.8493095860025782	1.4632346361850466	0.47051226677968017	0.504551551533243	1	H1	H2	RIPOR1	protein_coding	16
ENSG00000167914	0.8493095860025782	1.4632346361850466	0.47051226677968017	0.504551551533243	1	H1	H2	GSDMA	protein_coding	17
ENSG00000118491	0.8492818702453651	1.3004975393491176	0.3230478732729925	0.5792665060779951	1	H1	H2	ZC2HC1B	protein_coding	6
ENSG00000158486	-0.8492264946272972	2.4402577178504328	1.2064249470799595	0.2915569486022367	1	H1	H2	DNAH3	protein_coding	16
ENSG00000173442	-0.8488300854610645	2.127216757202719	0.7099071264891573	0.4143922663155042	1	H1	H2	EHBP1L1	protein_coding	11
ENSG00000101400	-0.8488218682493786	2.944325816979901	1.1478348961548879	0.3030882578908261	1	H1	H2	SNTA1	protein_coding	20
ENSG00000120329	-0.8488090428677015	1.6464611622776266	0.6324748006988092	0.4404326155262589	1	H1	H2	SLC25A2	protein_coding	5
ENSG00000249967	0.8483678287410472	2.4705393311279216	1.1770106863102434	0.2972684851492947	1	H1	H2		protein_coding	10
ENSG00000128283	-0.8472846753645591	2.0251171556101113	0.4300620830001406	0.523760805058002	1	H1	H2	CDC42EP1	protein_coding	22
ENSG00000189308	0.8468278949689376	5.737124804386	9.923391522061877	0.007496268575628849	0.24279349731368655	H1	H2	LIN54	protein_coding	4
ENSG00000235169	0.8467973501384107	2.836253929512145	1.0926012084945602	0.3145498928618864	1	H1	H2	SMIM1	protein_coding	1
ENSG00000143851	0.8465297240518184	2.666558565337522	1.7231272797062482	0.21152484114545708	1	H1	H2	PTPN7	protein_coding	1
ENSG00000067225	0.8464080601954783	5.050427532876996	3.4095729556520635	0.08742802610028053	0.9859748541505013	H1	H2	PKM	protein_coding	15
ENSG00000146094	0.8462758835452668	1.2855917365948255	0.40808012004091065	0.5477517421543953	1	H1	H2	DOK3	protein_coding	5
ENSG00000204315	0.8462758835452668	1.2855917365948255	0.40808012004091065	0.5477517421543953	1	H1	H2	FKBPL	protein_coding	6
ENSG00000235268	0.8462758835452668	1.2855917365948255	0.40808012004091065	0.5477517421543953	1	H1	H2	KDM4E	protein_coding	11
ENSG00000184611	-0.846071134690863	1.51910021027552	0.5010028997829166	0.4912966500011773	1	H1	H2	KCNH7	protein_coding	2
ENSG00000197056	-0.8453366314704432	2.478752463025551	1.2958204866577527	0.27509838940245357	1	H1	H2	ZMYM1	protein_coding	1
ENSG00000105656	0.843737045659786	1.4923242241730674	0.5797080884792613	0.45973480466824335	1	H1	H2	ELL	protein_coding	19
ENSG00000132950	-0.8432325371110445	2.138694423601928	0.6272277021791329	0.44229194020588913	1	H1	H2	ZMYM5	protein_coding	13
ENSG00000168303	0.843063706278544	2.590807558945335	1.4097310337475686	0.2559055561384797	1	H1	H2	MPLKIP	protein_coding	7
ENSG00000281106	0.842699804893158	2.45409896338176	0.8491597812328829	0.37322836879135624	1	H1	H2	TMEM272	protein_coding	13
ENSG00000256500	-0.8421598399537656	4.431771656868655	4.09204782308782	0.06369912567921823	0.8813858004248175	H1	H2		protein_coding	14
ENSG00000186529	-0.8420402997439762	1.690728867125578	0.5360364947310365	0.4768034246329458	1	H1	H2	CYP4F3	protein_coding	19
ENSG00000219481	0.8420236327382628	4.72355963040597	5.17790966151903	0.040060960752352784	0.7114381751202506	H1	H2	NBPF1	protein_coding	1
ENSG00000179148	0.8416571718477521	1.8069895991173126	0.8376587742987671	0.3763872190471521	1	H1	H2	ALOXE3	protein_coding	17
ENSG00000177688	0.841549723302574	3.799854303451971	3.9904395311368277	0.0666684500294884	0.8953322173371779	H1	H2	SUMO4	protein_coding	6
ENSG00000112273	-0.8415024585511172	1.4716838710880136	0.43468364001455045	0.5209693374405259	1	H1	H2	HDGFL1	protein_coding	6
ENSG00000123407	-0.8415024585511172	1.4716838710880136	0.43468364001455045	0.5209693374405259	1	H1	H2	HOXC12	protein_coding	12
ENSG00000175643	-0.8415024585511172	1.4716838710880136	0.43468364001455045	0.5209693374405259	1	H1	H2	RMI2	protein_coding	16
ENSG00000187037	-0.8415024585511172	1.4716838710880136	0.43468364001455045	0.5209693374405259	1	H1	H2	GPR141	protein_coding	7
ENSG00000153266	0.8410471616059857	7.733906784438777	0.7186555584831266	0.42561301913670757	1	H1	H2	FEZF2	protein_coding	3
ENSG00000177885	0.8401194859273549	6.09591553741845	10.498640665058588	0.006293132149884739	0.21715482872722933	H1	H2	GRB2	protein_coding	17
ENSG00000023902	-0.8400443381313167	2.0986921190318717	0.8225963207286228	0.380585356199014	1	H1	H2	PLEKHO1	protein_coding	1
ENSG00000117245	-0.8397169608423	2.906403958334035	2.4100635980771306	0.14405706035047788	1	H1	H2	KIF17	protein_coding	1
ENSG00000235608	-0.8395547463322856	1.500746175577974	0.454853646847105	0.5116095084057986	1	H1	H2	NKX1-1	protein_coding	4
ENSG00000277224	0.8394358435803395	3.778169998422117	1.6667221456703671	0.21989764690851196	1	H1	H2	H2BC7	protein_coding	6
ENSG00000089692	-0.8389749850392352	2.083818648398006	0.5726795494918431	0.46241164285443803	1	H1	H2	LAG3	protein_coding	12
ENSG00000127366	0.8381980966155184	2.7940629779651758	1.800425931754307	0.2021548360877485	1	H1	H2	TAS2R5	protein_coding	7
ENSG00000132470	-0.8381365200106788	2.2517141138695997	0.8361801501529263	0.3767962431877021	1	H1	H2	ITGB4	protein_coding	17
ENSG00000160752	0.8378983885725324	4.479942982496544	6.781037599839362	0.021533816316478025	0.4964458575177955	H1	H2	FDPS	protein_coding	1
ENSG00000180611	0.8374308382998644	4.027274508030229	3.4992718015591118	0.0835943442422602	0.9787675719680106	H1	H2	MB21D2	protein_coding	3
ENSG00000113119	0.8373855630232909	1.8945915201717793	0.7416531401302575	0.40441359425218804	1	H1	H2	TMCO6	protein_coding	5
ENSG00000164466	-0.8362242692608156	2.4947059770939997	1.1102187654703874	0.31082895569341357	1	H1	H2	SFXN1	protein_coding	5
ENSG00000157782	0.8362132233726154	2.2818646057096625	0.8742551352689705	0.3664717758867053	1	H1	H2	CABP1	protein_coding	12
ENSG00000203737	0.8361928107762719	2.386872517132018	1.1593387955898597	0.3007747726088019	1	H1	H2	GPR52	protein_coding	1
ENSG00000198286	-0.8355840778840534	1.517167798561489	0.4254686988518186	0.5253510095306727	1	H1	H2	CARD11	protein_coding	7
ENSG00000137767	0.8355653465597452	1.8687965582353225	0.50183883352052	0.49094192838606154	1	H1	H2	SQOR	protein_coding	15
ENSG00000082701	-0.8355579002385678	3.554278844821035	3.7942584087708484	0.07288415043602745	0.9254340644384612	H1	H2	GSK3B	protein_coding	3
ENSG00000183023	-0.8355214793201506	6.4517978058263195	6.680009207416102	0.022350119428737894	0.5084532632706136	H1	H2	SLC8A1	protein_coding	2
ENSG00000110693	0.8345201380643028	2.848816281110111	1.730777909907803	0.21057269106827847	1	H1	H2	SOX6	protein_coding	11
ENSG00000171246	0.8340184549200905	6.107632394692857	2.7111816491507614	0.13065631896166233	1	H1	H2	NPTX1	protein_coding	17
ENSG00000090534	-0.833931638401602	1.8192872738896262	0.7304511104651645	0.40789148833082645	1	H1	H2	THPO	protein_coding	3
ENSG00000243989	0.8332689619418867	5.629579893656044	6.108818405772454	0.02770968732920168	0.5812242749100686	H1	H2	ACY1	protein_coding	3
ENSG00000156531	0.8328700919040649	4.3478484529493935	2.8695702760637096	0.11357936032591384	1	H1	H2	PHF6	protein_coding	X
ENSG00000122550	-0.8326772114084441	4.7791724890298255	4.327323468720173	0.05740847847175218	0.8466364314872384	H1	H2	KLHL7	protein_coding	7
ENSG00000008438	-0.8322493575004316	1.3036537700425712	0.29855784058486223	0.5938499111556774	1	H1	H2	PGLYRP1	protein_coding	19
ENSG00000175202	0.8319990077476211	2.2658087010781194	1.1290260174556679	0.306924619677973	1	H1	H2	HIGD2B	protein_coding	15
ENSG00000183733	-0.8318829017760997	1.6761159854682206	0.8173670730802103	0.3820593435185977	1	H1	H2	FIGLA	protein_coding	2
ENSG00000011260	0.8316804090140717	2.605004045186177	1.721279012593656	0.21175570274169253	1	H1	H2	UTP18	protein_coding	17
ENSG00000101331	-0.8313286673846184	4.654613182646258	1.9770196695812792	0.1862791053942934	1	H1	H2	CCM2L	protein_coding	20
ENSG00000112115	-0.8313162929425912	1.4697775866282088	0.4298685474209504	0.5232504160723844	1	H1	H2	IL17A	protein_coding	6
ENSG00000135222	-0.8313162929425912	1.4697775866282088	0.4298685474209504	0.5232504160723844	1	H1	H2	CSN2	protein_coding	4
ENSG00000150048	-0.8313162929425912	1.4697775866282088	0.4298685474209504	0.5232504160723844	1	H1	H2	CLEC1A	protein_coding	12
ENSG00000185686	-0.8313162929425912	1.4697775866282088	0.4298685474209504	0.5232504160723844	1	H1	H2	PRAME	protein_coding	22
