gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000131096	ENSG00000131096	1.7915666144528672	1.9762296867334517	1.0971674138500755	0.2948922777455346	0.9728826036237767	PYY	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000169857	ENSG00000169857	1.7914035881235861	2.038969585535183	1.1290747317062373	0.2879765342844513	0.9728826036237767	AVEN	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000137965	ENSG00000137965	1.7905387340468673	1.9067894531173533	1.060799402930307	0.30303656897010045	0.9728826036237767	IFI44	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000137177	ENSG00000137177	-1.790497801482999	3.780310592285698	9.238556437482057	0.0023706110391000235	0.06971714526672852	KIF13A	protein_coding	H1_FT	H2_FT	1.1566604044118713	FALSE	NA
ENSG00000112936	ENSG00000112936	1.7904468395935738	2.311591230011809	1.2717492913889623	0.2594427224266071	0.9728826036237767	C7	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000069345	ENSG00000069345	1.7903927368049906	1.9725122651867044	1.0939092084745359	0.29561036747266367	0.9728826036237767	DNAJA2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000180934	ENSG00000180934	1.7884158444545606	2.50544065989244	1.3627479093185366	0.24306587770831586	0.9728826036237767	OR56A1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000163827	ENSG00000163827	1.7830423302558494	1.9709651852102248	1.0846643086125998	0.29766013432604793	0.9728826036237767	LRRC2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000258989	ENSG00000258989	1.7830369824719943	1.975668045023423	1.0870087807108584	0.2971385993111799	0.9728826036237767		protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000133067	ENSG00000133067	1.7829084671380624	2.093755246252772	1.146701516464319	0.2842444786472531	0.9728826036237767	LGR6	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000167880	ENSG00000167880	1.7828446400520612	2.156221138223096	1.1789083529263558	0.2775821682253011	0.9728826036237767	EVPL	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000171596	ENSG00000171596	1.7818697461368618	1.9062279364133403	1.0508042676477	0.30532555129037425	0.9728826036237767	NMUR1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000048392	ENSG00000048392	1.781635027514148	2.673157097590979	1.395766663576275	0.23743776078710754	0.9728826036237767	RRM2B	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000147119	ENSG00000147119	1.7815365807540342	2.3170315614884243	1.2628253224208046	0.26112091260855225	0.9728826036237767	CHST7	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000128285	ENSG00000128285	1.781533450642728	4.277903836497096	1.7337953849843029	0.18793132419575154	0.9728826036237767	MCHR1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000135540	ENSG00000135540	1.7810930916108212	7.343403296206752	48.87982927694025	2.7461562035856675e-12	3.112795336461741e-10	NHSL1	protein_coding	H1_FT	H2_FT	9.506849432856605	TRUE	NA
ENSG00000138767	ENSG00000138767	-1.7782701790992466	6.884336153815194	40.69762137406537	1.7883352727605322e-10	1.6195315623581624e-8	CNOT6L	protein_coding	H1_FT	H2_FT	7.790610583791861	TRUE	NA
ENSG00000169116	ENSG00000169116	-1.7779161486493416	5.401838877928665	14.543780026807566	1.370600186777337e-4	0.0055328284898304	PARM1	protein_coding	H1_FT	H2_FT	2.2570527921163586	TRUE	NA
ENSG00000234745	ENSG00000234745	-1.7778277402537992	6.700852045707332	44.52387229917364	2.531807753443454e-11	2.642342774874278e-9	HLA-B	protein_coding	H1_FT	H2_FT	8.57801084471531	TRUE	NA
ENSG00000186895	ENSG00000186895	1.7745593950850054	2.037852323402817	1.1084840895586439	0.2924154270824991	0.9728826036237767	FGF3	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000285839	ENSG00000285839	1.7745576728789685	2.0331630650681154	1.1060979968159956	0.2929354449656659	0.9728826036237767		protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000167311	ENSG00000167311	1.7745086878648169	1.904541969047093	1.041801505191734	0.30740646592404197	0.9728826036237767	ART5	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000175691	ENSG00000175691	1.7739001663043232	2.41361715594164	1.3029420522569197	0.25368051483390164	0.9728826036237767	ZNF77	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000185523	ENSG00000185523	1.7737961011765382	2.3659030455626824	1.2797861422727599	0.25794276487021134	0.9728826036237767	SPATA45	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000197506	ENSG00000197506	1.7735445757966384	2.2698829169703627	1.225368702863569	0.26831349864393134	0.9728826036237767	SLC28A3	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000203972	ENSG00000203972	1.7734881816235477	2.2165375724383116	1.1974754512313548	0.27383068854436304	0.9728826036237767	GLYATL3	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000144182	ENSG00000144182	1.773347802456921	2.038972002975305	1.1075880892034413	0.29261056028892224	0.9728826036237767	LIPT1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000130037	ENSG00000130037	1.7733439592426397	2.034412041024931	1.105267064476262	0.29311681329617895	0.9728826036237767	KCNA5	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000163535	ENSG00000163535	1.7732298390835264	1.905666612266108	1.0409001093703374	0.3076158277389959	0.9728826036237767	SGO2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000175877	ENSG00000175877	1.7732298390835264	1.905666612266108	1.0409001093703374	0.3076158277389959	0.9728826036237767	TMEM270	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000145050	ENSG00000145050	1.769272319600841	3.749136911110819	8.824261534377834	0.002973548016630322	0.08440339610720496	MANF	protein_coding	H1_FT	H2_FT	1.0736400784816202	FALSE	NA
ENSG00000181143	ENSG00000181143	-1.7684710395602825	2.8711881725218733	3.0030546254396406	0.08311242766719698	0.7665465631387689	MUC16	protein_coding	H1_FT	H2_FT	0.11546145920487219	FALSE	NA
ENSG00000271303	ENSG00000271303	1.768299975870284	2.744222154924673	1.3962801738595407	0.23735148929549005	0.9728826036237767	SRXN1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000151079	ENSG00000151079	1.767800796844826	2.5118031055317624	1.3346630221706157	0.2479813843318841	0.9728826036237767	KCNA6	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000285558	ENSG00000285558	1.7673782083888199	2.406994669360386	1.2910891982915729	0.2558512995150162	0.9728826036237767		protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000132780	ENSG00000132780	1.7660547316027886	1.969847493390768	1.0646495738860504	0.30216076027885724	0.9728826036237767	NASP	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000257057	ENSG00000257057	1.7651888283668709	2.15129602617226	1.1543540972993258	0.28264332251464946	0.9728826036237767	C11orf97	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000187513	ENSG00000187513	1.7649291084720284	2.033854892055337	1.095086919838008	0.2953505483730089	0.9728826036237767	GJA4	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000262152	ENSG00000262152	1.7649288036505535	2.0337223999410297	1.0950199394756364	0.2953653172990463	0.9728826036237767	GREP1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000101251	ENSG00000101251	1.764928498822759	2.033589917212657	1.0949529675719551	0.29538008530613186	0.9728826036237767	SEL1L2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000106336	ENSG00000106336	1.7646190043928787	1.9051054805631953	1.0310861057910443	0.3099072974710406	0.9728826036237767	FBXO24	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000284188	ENSG00000284188	1.7646190043928787	1.9051054805631953	1.0310861057910443	0.3099072974710406	0.9728826036237767	C1orf202	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000168303	ENSG00000168303	1.7638692316874132	2.9363574432173443	3.668711918687462	0.05544717737869494	0.6504687375008517	MPLKIP	protein_coding	H1_FT	H2_FT	0.18677357144233958	FALSE	NA
ENSG00000149403	ENSG00000149403	-1.7627791820356358	3.1691086120693237	4.599569127663006	0.03198350129112705	0.4835950601580659	GRIK4	protein_coding	H1_FT	H2_FT	0.3155181440334547	FALSE	NA
ENSG00000165912	ENSG00000165912	-1.7619976604069394	2.7578513724983673	2.9067691729962966	0.08821295435678728	0.7845775125507051	PACSIN3	protein_coding	H1_FT	H2_FT	0.10536414371489214	FALSE	NA
ENSG00000172986	ENSG00000172986	-1.7612542620790816	4.188876594353229	13.817798331767946	2.0157945877397523e-4	0.007841440946307636	GXYLT2	protein_coding	H1_FT	H2_FT	2.1056041238553025	TRUE	NA
ENSG00000018625	ENSG00000018625	-1.7607514127961859	4.880572394666693	22.468230725998318	2.1407671089009737e-6	1.233716156092561e-4	ATP1A2	protein_coding	H1_FT	H2_FT	3.9087847479383955	TRUE	NA
ENSG00000110497	ENSG00000110497	-1.7597321985332783	3.1811064909169606	3.194561882330186	0.07388798662317236	0.7352761404550546	AMBRA1	protein_coding	H1_FT	H2_FT	0.13354952655761101	FALSE	NA
ENSG00000106603	ENSG00000106603	-1.7587504012336581	4.7050562317417155	14.957472852546536	1.1006330796104233e-4	0.0045613645982111395	COA1	protein_coding	H1_FT	H2_FT	2.3409052124197243	TRUE	NA
ENSG00000182759	ENSG00000182759	-1.7573896711978652	4.101326686155429	11.320111338567669	7.671417884626742e-4	0.025891915846489092	MAFA	protein_coding	H1_FT	H2_FT	1.58683581318913	TRUE	NA
ENSG00000165300	ENSG00000165300	1.7563014518116886	1.9704087376197745	1.0538000189256018	0.3046371555966361	0.9728826036237767	SLITRK5	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000115593	ENSG00000115593	1.7560372297240636	1.904544541191642	1.0213614403517126	0.31219986083617973	0.9728826036237767	SMYD1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000173917	ENSG00000173917	1.7560372297240636	1.904544541191642	1.0213614403517126	0.31219986083617973	0.9728826036237767	HOXB2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000120314	ENSG00000120314	-1.7522992707776264	3.466744936345395	3.3719695243275103	0.06631876675557812	0.6998559120744953	WDR55	protein_coding	H1_FT	H2_FT	0.1549913643174845	FALSE	NA
ENSG00000254772	ENSG00000254772	-1.7513735721675872	3.0831894927834154	3.093216545749482	0.07862372379239997	0.7495546897134752	EEF1G	protein_coding	H1_FT	H2_FT	0.12519667425763556	FALSE	NA
ENSG00000145623	ENSG00000145623	-1.7507350745031467	2.7938995837288676	2.8940230820461874	0.08891319846451981	0.784857300112801	OSMR	protein_coding	H1_FT	H2_FT	0.10520929791354987	FALSE	NA
ENSG00000183323	ENSG00000183323	1.7456168620387487	4.429021513892081	12.919499213321476	3.2540505331025114e-4	0.012055482451208353	CCDC125	protein_coding	H1_FT	H2_FT	1.9188154048049857	TRUE	NA
ENSG00000149654	ENSG00000149654	-1.7385693047206183	2.780868641845361	1.3483179897884805	0.24557643186506303	0.9728826036237767	CDH22	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000214415	ENSG00000214415	-1.736637772057368	1.971233344060565	1.023112074102821	0.311785526776885	0.9728826036237767	GNAT3	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000009724	ENSG00000009724	-1.7364754145454309	2.033854586183256	1.0528006815715436	0.30486657052033633	0.9728826036237767	MASP2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000052344	ENSG00000052344	-1.7364754145454309	2.033854586183256	1.0528006815715436	0.30486657052033633	0.9728826036237767	PRSS8	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000160188	ENSG00000160188	-1.7364747423173348	2.0341196008939884	1.0529279919161143	0.3048373318378523	0.9728826036237767	RSPH1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000184897	ENSG00000184897	-1.7363138385271157	2.098963580076221	1.0837568836855924	0.2978623093333202	0.9728826036237767	H1-10	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000115053	ENSG00000115053	-1.736188323033415	2.1515587910608724	1.1092333163270032	0.29225238620689553	0.9728826036237767	NCL	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000166825	ENSG00000166825	-1.7360501816781646	2.2115796691543688	1.1378118477985277	0.28611893169037567	0.9728826036237767	ANPEP	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000183066	ENSG00000183066	-1.7360288371679837	2.2210593305040485	1.1423351932819994	0.2851631979803192	0.9728826036237767	WBP2NL	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000142619	ENSG00000142619	-1.7351768271827235	1.972221116489266	1.0219293380127112	0.3120653741116917	0.9728826036237767	PADI3	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000162415	ENSG00000162415	-1.7351768271827235	1.972221116489266	1.0219293380127112	0.3120653741116917	0.9728826036237767	ZSWIM5	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000136869	ENSG00000136869	-1.7351765466349898	1.9723544700732523	1.0219917430653156	0.31205060026210285	0.9728826036237767	TLR4	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000154438	ENSG00000154438	-1.7349284510872707	2.0950023830966207	1.0801972173470278	0.2986571116985577	0.9728826036237767	ASZ1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000106648	ENSG00000106648	-1.7349281945997508	2.0951342129789063	1.0802602695051746	0.2986430097117249	0.9728826036237767	GALNTL5	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000155833	ENSG00000155833	-1.7349276816336654	2.0953979003043806	1.080386397176234	0.2986148030836544	0.9728826036237767	CYLC2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000196711	ENSG00000196711	-1.7348094476129552	2.1573362478727938	1.1103924347219074	0.2920003766215719	0.9728826036237767	ALKAL1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000134339	ENSG00000134339	-1.7348004416270815	2.1621503755048046	1.1127566292783266	0.29148722509829744	0.9728826036237767	SAA2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000020129	ENSG00000020129	-1.7346207862689054	2.261137997228788	1.1599558489315402	0.2814784920643198	0.9728826036237767	NCDN	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000139985	ENSG00000139985	-1.734488687540852	2.280190211783235	1.1705113346177365	0.27930001052567105	0.9728826036237767	ADAM21	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000134825	ENSG00000134825	-1.73430262398824	6.241759214887954	31.206263532870576	2.328949077186485e-8	1.6890801866577916e-6	TMEM258	protein_coding	H1_FT	H2_FT	5.772349732432328	TRUE	NA
ENSG00000161649	ENSG00000161649	-1.7329670730313096	2.5896525609829117	1.2908959919737946	0.25588687337545934	0.9728826036237767	CD300LG	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000146950	ENSG00000146950	-1.7320349035304574	3.580048122679996	5.649003138136754	0.0174680301414299	0.32051981741748575	SHROOM2	protein_coding	H1_FT	H2_FT	0.49414511332461586	FALSE	NA
ENSG00000103429	ENSG00000103429	-1.731956162189113	6.240617339949281	32.39887727544019	1.260704847787684e-8	9.381836597710435e-7	BFAR	protein_coding	H1_FT	H2_FT	6.027712135376356	TRUE	NA
ENSG00000157734	ENSG00000157734	-1.731877578899384	8.39523333657193	53.46367186346021	2.6628467957297823e-13	3.3268091792489745e-11	SNX22	protein_coding	H1_FT	H2_FT	10.477972108892487	TRUE	NA
ENSG00000168259	ENSG00000168259	-1.7313853983260585	7.151418015354111	41.714736383742576	1.0631494279029379e-10	9.836143571884694e-9	DNAJC7	protein_coding	H1_FT	H2_FT	8.007175140768801	TRUE	NA
ENSG00000157064	ENSG00000157064	-1.729088621223434	3.4411987530251844	1.4769896763834407	0.22425030082799377	0.9728826036237767	NMNAT2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000196975	ENSG00000196975	-1.7282273911286732	1.9705385945367633	1.0134150470341503	0.3140896450616643	0.9728826036237767	ANXA4	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000101464	ENSG00000101464	-1.7281570070683723	2.0332952043805688	1.0429925057393454	0.30713012278703233	0.9728826036237767	PIGU	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000179163	ENSG00000179163	-1.7280922799055087	2.0935956776988025	1.0714877532970322	0.30061329538114867	0.9728826036237767	FUCA1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000119673	ENSG00000119673	-1.727927387708575	2.2593562634967546	1.1506393868747686	0.28341912446374445	0.9728826036237767	ACOT2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000134590	ENSG00000134590	1.7274593992143163	3.686974394183293	5.68649700146443	0.017098653696008822	0.31638979098474274	RTL8C	protein_coding	H1_FT	H2_FT	0.4997775384187447	FALSE	NA
ENSG00000115353	ENSG00000115353	-1.7273175359114203	2.458650084413143	1.2463545470320594	0.2642538009914103	0.9728826036237767	TACR1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000265118	ENSG00000265118	-1.727204581998121	2.5120967897194975	1.2661474084633157	0.26049461420700615	0.9728826036237767		protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000177119	ENSG00000177119	-1.7267351178060797	1.9764978399402104	1.014515126642493	0.3138271387080678	0.9728826036237767	ANO6	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000008300	ENSG00000008300	-1.7267012520389153	2.0345442847225135	1.0419049174759332	0.30738245879590154	0.9728826036237767	CELSR3	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000105048	ENSG00000105048	-1.7267012520389153	2.0345442847225135	1.0419049174759332	0.30738245879590154	0.9728826036237767	TNNT1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000116833	ENSG00000116833	-1.7266985623633107	2.0392375490191554	1.044148739825201	0.30686215456435817	0.9728826036237767	NR5A2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000132963	ENSG00000132963	-1.7266673734001963	2.0945764979472474	1.070260694409791	0.30089022265412607	0.9728826036237767	POMP	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000188039	ENSG00000188039	-1.7266359333480688	2.152111996673206	1.0979428032251348	0.2947217156441633	0.9728826036237767	NWD1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000164440	ENSG00000164440	-1.7266332844152081	2.157041826990057	1.1003450881085857	0.29419408720570417	0.9728826036237767	TXLNB	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000233087	ENSG00000233087	-1.7266017157253248	2.2168009836653684	1.1285605820339466	0.2880863248325494	0.9728826036237767	RAB6D	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000110400	ENSG00000110400	-1.726579197918053	2.2605863721796062	1.1495130202633836	0.2836548939209544	0.9728826036237767	NECTIN1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000162782	ENSG00000162782	-1.7264784077431092	2.3115955982851544	1.1768046309855775	0.27801129034418826	0.9728826036237767	TDRD5	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000116701	ENSG00000116701	-1.7264776659711814	2.311982224897162	1.1770069923972728	0.2779699758974295	0.9728826036237767	NCF2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000152926	ENSG00000152926	-1.7264776659711814	2.311982224897162	1.1770069923972728	0.2779699758974295	0.9728826036237767	ZNF117	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000103184	ENSG00000103184	-1.726379432474259	2.36603444342015	1.2053195252261222	0.27226492401320135	0.9728826036237767	SEC14L5	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000130844	ENSG00000130844	-1.7260501819760636	2.6291566796960875	1.2896241024632291	0.25612121066970905	0.9728826036237767	ZNF331	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000101180	ENSG00000101180	-1.725552632074038	2.9175506178991624	1.357643987043668	0.24395027641435682	0.9728826036237767	HRH3	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000101391	ENSG00000101391	1.7249684151561548	3.4980507149472206	5.402022456655519	0.020116341733440325	0.3538656784270962	CDK5RAP1	protein_coding	H1_FT	H2_FT	0.45116155771442745	FALSE	NA
ENSG00000089505	ENSG00000089505	-1.7238566133045998	3.3671347523452466	5.203490874909409	0.02254463184968005	0.38319157769525697	CMTM1	protein_coding	H1_FT	H2_FT	0.4165840450023453	FALSE	NA
ENSG00000177511	ENSG00000177511	-1.7213016951146114	3.652697797880301	1.5072001390124778	0.21957103880836512	0.9728826036237767	ST8SIA3	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000133665	ENSG00000133665	-1.7202109697194257	2.550291713235461	1.264667289140591	0.26077342455448194	0.9728826036237767	DYDC2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000128274	ENSG00000128274	-1.7201442293233098	2.4579782293482286	1.236305266375428	0.2661882134053365	0.9728826036237767	A4GALT	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000120457	ENSG00000120457	-1.7199249745233582	2.215133890135694	1.1195461955747	0.29001992388384107	0.9728826036237767	KCNJ5	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000102870	ENSG00000102870	-1.7199235727222824	2.2106015673587156	1.1174100399178832	0.29048055337091	0.9728826036237767	ZNF629	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000167778	ENSG00000167778	-1.7199062008180457	2.1552419481535177	1.0913903145115835	0.2961670538296738	0.9728826036237767	SPRYD3	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000162641	ENSG00000162641	-1.7199046744374709	2.150448401896923	1.0890683804474162	0.2966814025831204	0.9728826036237767	AKNAD1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000168505	ENSG00000168505	-1.719886065839697	2.0929068032812586	1.061547721863357	0.3028660905054515	0.9728826036237767	GBX2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000127324	ENSG00000127324	-1.7198444827172141	1.9701104855511102	1.003928862240503	0.3163652432778692	0.9728826036237767	TSPAN8	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000148426	ENSG00000148426	-1.7198444827172141	1.9701104855511102	1.003928862240503	0.3163652432778692	0.9728826036237767	PROSER2	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000242866	ENSG00000242866	-1.7198444361534342	1.969977303206644	1.0038672750452338	0.3163800875468593	0.9728826036237767	STRC	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000132471	ENSG00000132471	1.7198388846332395	3.4558051961334586	6.438229796968828	0.011171681285331667	0.23290438109590356	WBP2	protein_coding	H1_FT	H2_FT	0.6328223420025453	FALSE	NA
ENSG00000106686	ENSG00000106686	-1.7187201386668645	2.3156754426084105	1.168935155361553	0.2796239537249	0.9728826036237767	SPATA6L	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000110697	ENSG00000110697	-1.7185730195679376	2.264675870017968	1.1415869618153138	0.2853210112649781	0.9728826036237767	PITPNM1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000172260	ENSG00000172260	-1.718564038226047	2.2602940444720425	1.1392854469055438	0.2858071304555702	0.9728826036237767	NEGR1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000117600	ENSG00000117600	-1.7184843780070558	2.156484692466335	1.0902585858368352	0.2964176083869369	0.9728826036237767	PLPPR4	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000141579	ENSG00000141579	-1.7183867992767154	2.038676316873192	1.0343810696252775	0.3091354909738984	0.9728826036237767	ZNF750	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000161929	ENSG00000161929	-1.7183867992767154	2.038676316873192	1.0343810696252775	0.3091354909738984	0.9728826036237767	SCIMP	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000146453	ENSG00000146453	-1.7183828548454583	2.0341171852636153	1.0322141976989478	0.30964277339536106	0.9728826036237767	PNLDC1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000175664	ENSG00000175664	-1.7183827400026386	2.033984673248095	1.0321512790710419	0.3096575193267661	0.9728826036237767	TEX26	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000149633	ENSG00000149633	-1.7183313297431828	1.975934486575645	1.0049210984924835	0.31612621177331285	0.9728826036237767	KIAA1755	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000134294	ENSG00000134294	-1.7178489106298453	9.685936906571765	51.53693422534172	7.106305193268798e-13	8.50570067748173e-11	SLC38A2	protein_coding	H1_FT	H2_FT	10.0702899045288	TRUE	NA
ENSG00000198633	ENSG00000198633	-1.713429200011725	2.591902852445034	1.2639593330317813	0.2609069130524055	0.9728826036237767	ZNF534	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000187416	ENSG00000187416	-1.7114894898234863	1.9695493415991427	0.994466833773474	0.31865661092264735	0.9728826036237767	LHFPL3	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000166794	ENSG00000166794	-1.7114628220535046	8.371938035388307	52.2722688682958	4.881762604929908e-13	5.925975088367398e-11	PPIB	protein_coding	H1_FT	H2_FT	10.227240178540631	TRUE	NA
ENSG00000123560	ENSG00000123560	-1.7113619384267782	2.369308211836189	1.1872437879733237	0.2758900578097836	0.9728826036237767	PLP1	protein_coding	H1_FT	H2_FT	0.011939562274695802	FALSE	NA
ENSG00000092140	ENSG00000092140	-1.7110588504792206	4.984595965787357	17.660798111349816	2.6434638034520204e-5	0.0012890463378884554	G2E3	protein_coding	H1_FT	H2_FT	2.8897314706004007	TRUE	NA
