gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000128228	ENSG00000128228	-2.5334995273832255	2.2126767567940457	2.847412219895834	0.09152569772405905	0.3398164516800422	SDF2L1	protein_coding	H1_FT	H1_RGC	0.46875559927243626	FALSE	NA
ENSG00000135902	ENSG00000135902	2.5329450459278617	3.4415575914308083	9.585221698593674	0.0019622892309640286	0.017970327703146237	CHRND	protein_coding	H1_FT	H1_RGC	1.7454440031152638	TRUE	NA
ENSG00000101670	ENSG00000101670	-2.531964315898881	2.4205838419675882	3.1327281954201736	0.07673967594329786	0.3039092231546917	LIPG	protein_coding	H1_FT	H1_RGC	0.5172561195830827	FALSE	NA
ENSG00000215218	ENSG00000215218	2.531639519560033	4.9275293411013035	27.310296398330838	1.7379283941773568e-7	4.3236020922586686e-6	UBE2QL1	protein_coding	H1_FT	H1_RGC	5.364154281667864	TRUE	NA
ENSG00000171861	ENSG00000171861	-2.5294219215015623	2.795936893342317	3.444735897871347	0.06345785564128138	0.2664993023800585	MRM3	protein_coding	H1_FT	H1_RGC	0.5743039234962743	FALSE	NA
ENSG00000184925	ENSG00000184925	-2.5287777345504416	2.9391749158718845	3.5350371558809024	0.06008922994878833	0.25632543767446375	LCN12	protein_coding	H1_FT	H1_RGC	0.5912082923976475	FALSE	NA
ENSG00000223953	ENSG00000223953	-2.5272375344162192	3.2120683070973417	3.728745678089238	0.05348766649148763	0.23686802061275608	C1QTNF5	protein_coding	H1_FT	H1_RGC	0.6254935691164453	FALSE	NA
ENSG00000226174	ENSG00000226174	-2.5267801753651513	2.1548847930159765	2.7605392565096762	0.09662024376157273	0.3519474571318611	TEX22	protein_coding	H1_FT	H1_RGC	0.45352216828596525	FALSE	NA
ENSG00000111046	ENSG00000111046	-2.5259402282349424	2.368625289456807	3.051623850665247	0.08066094552196984	0.3135872052661651	MYF6	protein_coding	H1_FT	H1_RGC	0.503641665361515	FALSE	NA
ENSG00000203867	ENSG00000203867	-2.5253443276416365	2.5120025999450672	3.2156663046328764	0.07294090261168007	0.293865653933712	RBM20	protein_coding	H1_FT	H1_RGC	0.5318511698944335	FALSE	NA
ENSG00000186185	ENSG00000186185	-2.523766777059995	4.366128068626735	18.37696054989617	1.814837019806685e-5	2.9415483362700014e-4	KIF18B	protein_coding	H1_FT	H1_RGC	3.5314240107805763	TRUE	NA
ENSG00000138039	ENSG00000138039	-2.5235956391974597	4.232997723891143	19.629250791201233	9.416436006398389e-6	1.6117171868551482e-4	LHCGR	protein_coding	H1_FT	H1_RGC	3.792711162880658	TRUE	NA
ENSG00000147234	ENSG00000147234	2.522648006278215	3.6777949412874587	15.010691860290047	1.0700323901304387e-4	0.0014443749518511506	FRMPD3	protein_coding	H1_FT	H1_RGC	2.840320051654205	TRUE	NA
ENSG00000133169	ENSG00000133169	2.5219819402959884	8.40413431502994	112.08571175716754	3.5852993879326883e-26	6.2618351350873356e-24	BEX1	protein_coding	H1_FT	H1_RGC	23.20329837090377	TRUE	NA
ENSG00000110876	ENSG00000110876	2.5203861377879258	3.164505015231609	5.548838522270994	0.01849575846800033	0.11015080095278137	SELPLG	protein_coding	H1_FT	H1_RGC	0.9580123405639759	FALSE	NA
ENSG00000142279	ENSG00000142279	-2.5200006333128093	5.181666513384493	27.458591864703816	1.6096843936672243e-7	4.033873804100763e-6	WTIP	protein_coding	H1_FT	H1_RGC	5.394277692399889	TRUE	NA
ENSG00000163803	ENSG00000163803	2.519975569202874	3.9794488612534185	16.303953238035362	5.4009964126291875e-5	7.854159269206557e-4	PLB1	protein_coding	H1_FT	H1_RGC	3.1049002962109764	TRUE	NA
ENSG00000147059	ENSG00000147059	-2.519915160689739	2.154328457766926	2.7442981746442503	0.09760650478704345	0.3540976973156074	SPIN2A	protein_coding	H1_FT	H1_RGC	0.4508768974338598	FALSE	NA
ENSG00000133124	ENSG00000133124	-2.518619233136622	5.226011491202243	32.187399881444144	1.4055878591182868e-8	4.2059513630539506e-7	IRS4	protein_coding	H1_FT	H1_RGC	6.376135753732298	TRUE	NA
ENSG00000181444	ENSG00000181444	-2.518204792390473	5.249047503049592	29.22623132659871	6.461613286993892e-8	1.7555075082569437e-6	ZNF467	protein_coding	H1_FT	H1_RGC	5.7555973087291985	TRUE	NA
ENSG00000101197	ENSG00000101197	-2.5170418866470006	3.915453506788467	9.175615965385145	0.0024535219469926824	0.02164664002305503	BIRC7	protein_coding	H1_FT	H1_RGC	1.6646095049775993	TRUE	NA
ENSG00000166033	ENSG00000166033	-2.5129109355277364	6.709076593121132	64.00559335707841	1.2599365343484829e-15	8.626029488763453e-14	HTRA1	protein_coding	H1_FT	H1_RGC	13.064189061517524	TRUE	NA
ENSG00000164125	ENSG00000164125	-2.5125987154696294	4.559086776909932	22.1738772556788	2.4952646989609704e-6	4.881022924276111e-5	GASK1B	protein_coding	H1_FT	H1_RGC	4.311489152625544	TRUE	NA
ENSG00000165704	ENSG00000165704	2.512088229389173	2.832087276619386	3.261881248237115	0.07091212443458011	0.28788707823108944	HPRT1	protein_coding	H1_FT	H1_RGC	0.5407778279280173	FALSE	NA
ENSG00000162341	ENSG00000162341	2.51169166972736	2.7183629781369265	3.1906572613397834	0.07406465314927504	0.2970917748542282	TPCN2	protein_coding	H1_FT	H1_RGC	0.5271093717064986	FALSE	NA
ENSG00000287725	ENSG00000287725	2.51169166972736	2.7183629781369265	3.1906572613397834	0.07406465314927504	0.2970917748542282		protein_coding	H1_FT	H1_RGC	0.5271093717064986	FALSE	NA
ENSG00000178403	ENSG00000178403	2.5099942925485133	2.262521608238278	2.7492291924046595	0.0973059070342937	0.3533816899637112	NEUROG2	protein_coding	H1_FT	H1_RGC	0.45175595667908575	FALSE	NA
ENSG00000070785	ENSG00000070785	2.509990850443783	2.260532236392555	2.7468002944861345	0.09745384774822767	0.35369382062312654	EIF2B3	protein_coding	H1_FT	H1_RGC	0.45137252766820224	FALSE	NA
ENSG00000274290	ENSG00000274290	2.509329612823635	5.237257544176491	36.5435972416719	1.5005863597596393e-9	5.167814111397583e-8	H2BC6	protein_coding	H1_FT	H1_RGC	7.286693116500243	TRUE	NA
ENSG00000011083	ENSG00000011083	2.508627534213215	3.2209189236188056	8.950453762782033	0.002774994492871517	0.02392786183374755	SLC6A7	protein_coding	H1_FT	H1_RGC	1.6210961077088624	TRUE	NA
ENSG00000140459	ENSG00000140459	-2.5083475230208783	3.5299360313014527	8.47740799566421	0.0035970007581975247	0.029613403067488615	CYP11A1	protein_coding	H1_FT	H1_RGC	1.5285116821578417	TRUE	NA
ENSG00000138376	ENSG00000138376	-2.5080236795809587	7.044685842763756	69.71751644167446	6.969551991535446e-17	5.422311449414577e-15	BARD1	protein_coding	H1_FT	H1_RGC	14.26581554081723	TRUE	NA
ENSG00000132872	ENSG00000132872	2.5073935101414326	8.289351375110355	95.94738398675143	1.425337418178464e-21	1.5841607304897786e-19	SYT4	protein_coding	H1_FT	H1_RGC	18.800200756570103	TRUE	NA
ENSG00000135439	ENSG00000135439	2.5030139936831364	3.783196758532109	10.202275650057807	0.0014033095005397177	0.013593121341956881	AGAP2	protein_coding	H1_FT	H1_RGC	1.8666808062596094	TRUE	NA
ENSG00000152208	ENSG00000152208	2.502669676329764	2.4641393414011135	2.98192273034361	0.08420370413125794	0.3235481559689675	GRID2	protein_coding	H1_FT	H1_RGC	0.49006107105359276	FALSE	NA
ENSG00000114125	ENSG00000114125	2.501842641375541	2.363109472225059	2.8683080727934946	0.09034434490693151	0.3374064602721012	RNF7	protein_coding	H1_FT	H1_RGC	0.4718466062944182	FALSE	NA
ENSG00000143502	ENSG00000143502	2.5008601086591704	2.2696089802007373	2.739311419094318	0.09791153047238008	0.35490337898459495	SUSD4	protein_coding	H1_FT	H1_RGC	0.44988986577672896	FALSE	NA
ENSG00000106327	ENSG00000106327	2.500761493953341	2.2584357747597252	2.7240355197251156	0.09885240333347686	0.35719301288497807	TFR2	protein_coding	H1_FT	H1_RGC	0.44709704501075076	FALSE	NA
ENSG00000182870	ENSG00000182870	2.4990676351897694	3.1424432866001726	7.016117882793118	0.008079771444228799	0.058057669202107524	GALNT9	protein_coding	H1_FT	H1_RGC	1.236140403450641	FALSE	NA
ENSG00000213088	ENSG00000213088	2.4983547907819617	3.663563552925769	9.917245715182142	0.0016380757905202733	0.015447551091209363	ACKR1	protein_coding	H1_FT	H1_RGC	1.811140359726033	TRUE	NA
ENSG00000113810	ENSG00000113810	-2.493218494851528	6.9763640430935405	65.01367850815349	7.557175096179129e-16	5.279535059028652e-14	SMC4	protein_coding	H1_FT	H1_RGC	13.27740432182018	TRUE	NA
ENSG00000155897	ENSG00000155897	2.4925825133434985	3.1087943393127677	6.755267610488034	0.009349137016556432	0.06512813560251522	ADCY8	protein_coding	H1_FT	H1_RGC	1.186231354025043	FALSE	NA
ENSG00000137203	ENSG00000137203	-2.49167444558688	5.431654234674443	24.01404344161023	9.585370115033848e-7	2.055929760512774e-5	TFAP2A	protein_coding	H1_FT	H1_RGC	4.68699172680847	TRUE	NA
ENSG00000163630	ENSG00000163630	-2.4897636149571434	5.086885526861118	27.968578836702076	1.2367891249472397e-7	3.1595347257607394e-6	SYNPR	protein_coding	H1_FT	H1_RGC	5.500376867037327	TRUE	NA
ENSG00000126549	ENSG00000126549	2.4876913547419535	1.8366899126846263	0.9081023001169262	0.34062180048772417	0.7127240509960742	STATH	protein_coding	H1_FT	H1_RGC	0.14707858561354228	FALSE	NA
ENSG00000152034	ENSG00000152034	2.4876913547419535	1.8341955299893673	0.9070737181089517	0.3408954037409455	0.7129565630816251	MCHR2	protein_coding	H1_FT	H1_RGC	0.14693692875768163	FALSE	NA
ENSG00000284873	ENSG00000284873	2.4876913547419535	1.8347581526010617	0.9073056189966744	0.3408336921789308	0.7129565630816251	OOSP1	protein_coding	H1_FT	H1_RGC	0.14693692875768163	FALSE	NA
ENSG00000021852	ENSG00000021852	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	C8B	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000036565	ENSG00000036565	2.4876913547419535	1.762012193798456	0.8777729742317121	0.34881567489789145	0.7129612048134408	SLC18A1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000094841	ENSG00000094841	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	UPRT	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000102837	ENSG00000102837	2.4876913547419535	1.685273352706445	0.8471296383842144	0.35736886227770914	0.7129612048134408	OLFM4	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000109181	ENSG00000109181	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	UGT2B10	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000116194	ENSG00000116194	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	ANGPTL1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000118245	ENSG00000118245	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	TNP1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000124092	ENSG00000124092	2.4876913547419535	1.7639526162434094	0.8785613880001649	0.34859931291348023	0.7129612048134408	CTCFL	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000127074	ENSG00000127074	2.4876913547419535	1.6880725754168207	0.8482518675212223	0.35705059199995026	0.7129612048134408	RGS13	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000129204	ENSG00000129204	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	USP6	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000131165	ENSG00000131165	2.4876913547419535	1.6833264472770568	0.8463499851039543	0.35759020551564746	0.7129612048134408	CHMP1A	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000133574	ENSG00000133574	2.4876913547419535	1.685273352706445	0.8471296383842144	0.35736886227770914	0.7129612048134408	GIMAP4	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000139797	ENSG00000139797	2.4876913547419535	1.6833264472770568	0.8463499851039543	0.35759020551564746	0.7129612048134408	RNF113B	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000152147	ENSG00000152147	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	GEMIN6	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000153774	ENSG00000153774	2.4876913547419535	1.6880725754168207	0.8482518675212223	0.35705059199995026	0.7129612048134408	CFDP1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000156206	ENSG00000156206	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	CFAP161	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000163993	ENSG00000163993	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	S100P	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000164626	ENSG00000164626	2.4876913547419535	1.685273352706445	0.8471296383842144	0.35736886227770914	0.7129612048134408	KCNK5	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000166349	ENSG00000166349	2.4876913547419535	1.6880725754168207	0.8482518675212223	0.35705059199995026	0.7129612048134408	RAG1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000167178	ENSG00000167178	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	ISLR2	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000167346	ENSG00000167346	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	MMP26	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000167550	ENSG00000167550	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	RHEBL1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000170088	ENSG00000170088	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	TMEM192	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000172354	ENSG00000172354	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	GNB2	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000172716	ENSG00000172716	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	SLFN11	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000173200	ENSG00000173200	2.4876913547419535	1.7639526162434094	0.8785613880001649	0.34859931291348023	0.7129612048134408	PARP15	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000174697	ENSG00000174697	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	LEP	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000175325	ENSG00000175325	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	PROP1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000177354	ENSG00000177354	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	C10orf71	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000177791	ENSG00000177791	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	MYOZ1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000179111	ENSG00000179111	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	HES7	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000179636	ENSG00000179636	2.4876913547419535	1.685273352706445	0.8471296383842144	0.35736886227770914	0.7129612048134408	TPPP2	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000181852	ENSG00000181852	2.4876913547419535	1.6833264472770568	0.8463499851039543	0.35759020551564746	0.7129612048134408	RNF41	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000182111	ENSG00000182111	2.4876913547419535	1.685273352706445	0.8471296383842144	0.35736886227770914	0.7129612048134408	ZNF716	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000182154	ENSG00000182154	2.4876913547419535	1.685273352706445	0.8471296383842144	0.35736886227770914	0.7129612048134408	MRPL41	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000183114	ENSG00000183114	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	FAM43B	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000184709	ENSG00000184709	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	LRRC26	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000184788	ENSG00000184788	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	SATL1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000185863	ENSG00000185863	2.4876913547419535	1.6833264472770568	0.8463499851039543	0.35759020551564746	0.7129612048134408	TMEM210	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000186451	ENSG00000186451	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	SPATA12	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000186452	ENSG00000186452	2.4876913547419535	1.7667511845479291	0.879699722667737	0.34828724475393735	0.7129612048134408	TMPRSS12	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000187840	ENSG00000187840	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	EIF4EBP1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000196383	ENSG00000196383	2.4876913547419535	1.685273352706445	0.8471296383842144	0.35736886227770914	0.7129612048134408	OR4Q2	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000197713	ENSG00000197713	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	RPE	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000197790	ENSG00000197790	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	OR52M1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000197887	ENSG00000197887	2.4876913547419535	1.6880725754168207	0.8482518675212223	0.35705059199995026	0.7129612048134408	OR1S2	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000197894	ENSG00000197894	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	ADH5	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000198646	ENSG00000198646	2.4876913547419535	1.7600740093070297	0.8769861760597404	0.3490317754946789	0.7129612048134408	NCOA6	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000203883	ENSG00000203883	2.4876913547419535	1.7614475467856598	0.8775436852167905	0.34887863223402293	0.7129612048134408	SOX18	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000204478	ENSG00000204478	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	PRAMEF20	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000205409	ENSG00000205409	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	OR52E6	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000205445	ENSG00000205445	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	KRTAP10-2	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000215203	ENSG00000215203	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	GRXCR1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000221837	ENSG00000221837	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	KRTAP10-9	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000230707	ENSG00000230707	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	HAPSTR2	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000235631	ENSG00000235631	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	RNF148	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000241123	ENSG00000241123	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	KRTAP10-5	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000251537	ENSG00000251537	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408		protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000257591	ENSG00000257591	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	ZNF625	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000261793	ENSG00000261793	2.4876913547419535	1.6833264472770568	0.8463499851039543	0.35759020551564746	0.7129612048134408		protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000267206	ENSG00000267206	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	LCN6	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000269313	ENSG00000269313	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	MAGIX	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000275572	ENSG00000275572	2.4876913547419535	1.6021283128079276	0.8144646808587493	0.3668067250083048	0.7129612048134408	GRIFIN	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000284723	ENSG00000284723	2.4876913547419535	1.6833264472770568	0.8463499851039543	0.35759020551564746	0.7129612048134408	OR8S1	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000133135	ENSG00000133135	2.4875184465672255	1.9060651860840163	0.9365831923215043	0.3331615276280999	0.7042865542599143	RNF128	protein_coding	H1_FT	H1_RGC	0.1522506027711856	FALSE	NA
ENSG00000180245	ENSG00000180245	2.487419487617778	1.9113480877941584	0.9387704624130313	0.3325976706899282	0.7033286053284916	RRH	protein_coding	H1_FT	H1_RGC	0.15284171888165904	FALSE	NA
ENSG00000211448	ENSG00000211448	-2.486707599764992	3.142263290889368	3.5537384348020007	0.05941568486000702	0.25423971551597	DIO2	protein_coding	H1_FT	H1_RGC	0.5947566060945053	FALSE	NA
ENSG00000086159	ENSG00000086159	2.4850873398619733	2.042551278279765	0.9939450262336342	0.31878360691105495	0.6867589950773589	AQP6	protein_coding	H1_FT	H1_RGC	0.16319564353917668	FALSE	NA
ENSG00000155066	ENSG00000155066	2.4839761018200024	3.2989997189978437	8.661677813898438	0.003250809401000613	0.02735538530360201	PROM2	protein_coding	H1_FT	H1_RGC	1.5629571637580257	TRUE	NA
ENSG00000186416	ENSG00000186416	2.4831728601132315	2.160674250518328	1.0443369312552455	0.3068185681103974	0.6721597954884115	NKRF	protein_coding	H1_FT	H1_RGC	0.17252746794466314	FALSE	NA
ENSG00000137267	ENSG00000137267	2.4826446797919783	3.6990571305562687	11.775895518145271	6.003806258316285e-4	0.006604186884147913	TUBB2A	protein_coding	H1_FT	H1_RGC	2.1801806456445836	TRUE	NA
ENSG00000099260	ENSG00000099260	-2.4826067451093485	5.272700119038398	31.164466900463253	2.3796142691315673e-8	6.833805005110051e-7	PALMD	protein_coding	H1_FT	H1_RGC	6.165337417461881	TRUE	NA
ENSG00000109956	ENSG00000109956	2.482506819034591	4.726163145956565	25.445582307376345	4.5619878451283303e-7	1.050914992694704e-5	B3GAT1	protein_coding	H1_FT	H1_RGC	4.978432412132278	TRUE	NA
ENSG00000107968	ENSG00000107968	-2.480940202534195	4.043735819556429	13.143079440236368	2.8879230505926887e-4	0.003490150040993758	MAP3K8	protein_coding	H1_FT	H1_RGC	2.457155902388964	TRUE	NA
ENSG00000117266	ENSG00000117266	-2.4797116831699357	5.05397178866087	26.090655325881606	3.2662862778942264e-7	7.711138749301734e-6	CDK18	protein_coding	H1_FT	H1_RGC	5.112881482387503	TRUE	NA
ENSG00000167748	ENSG00000167748	2.4780318269382575	3.2196547579972012	5.425999006946931	0.01984197511786914	0.11614748499228734	KLK1	protein_coding	H1_FT	H1_RGC	0.9349901897879563	FALSE	NA
ENSG00000010704	ENSG00000010704	-2.477334815587708	2.800447049215191	5.089510590922492	0.024074125575421424	0.13461376457004673	HFE	protein_coding	H1_FT	H1_RGC	0.8709105302221404	FALSE	NA
ENSG00000104973	ENSG00000104973	-2.4759898935686167	2.9084928709918	5.21016362006649	0.022458273359184384	0.1276638348773829	MED25	protein_coding	H1_FT	H1_RGC	0.8939321139946395	FALSE	NA
ENSG00000179270	ENSG00000179270	-2.475661699949414	2.9421074896137993	5.245985163975406	0.02200049485549359	0.12572970615914134	PCARE	protein_coding	H1_FT	H1_RGC	0.9005620994279026	FALSE	NA
ENSG00000261341	ENSG00000261341	-2.4753695542876044	3.415514102536057	5.887695593391558	0.015249603911726502	0.09453539317389019	SMIM47	protein_coding	H1_FT	H1_RGC	1.0244055652223003	FALSE	NA
ENSG00000188153	ENSG00000188153	-2.474198531098331	6.654173621340614	57.259068180940275	3.867825228688023e-14	2.177687388625796e-12	COL4A5	protein_coding	H1_FT	H1_RGC	11.662004463946188	TRUE	NA
ENSG00000180304	ENSG00000180304	2.473666751522248	2.423081753391393	1.1484348048041513	0.283880817162645	0.6407627675795637	OAZ2	protein_coding	H1_FT	H1_RGC	0.19330273148143384	FALSE	NA
ENSG00000151617	ENSG00000151617	-2.473364840487163	2.7645967305819417	5.026584577317399	0.024964264494165982	0.13805762555158158	EDNRA	protein_coding	H1_FT	H1_RGC	0.8599396002995419	FALSE	NA
ENSG00000038295	ENSG00000038295	-2.4716930360052	2.905743545512118	5.187902557040833	0.02274771907418839	0.1288811518284702	TLL1	protein_coding	H1_FT	H1_RGC	0.8898105912223472	FALSE	NA
ENSG00000197769	ENSG00000197769	2.4711766384121225	3.720777479911447	5.985330059668742	0.014427840266885572	0.09065598898972593	MAP1LC3C	protein_coding	H1_FT	H1_RGC	1.0426034999052176	FALSE	NA
ENSG00000070886	ENSG00000070886	2.470995531135973	5.0121573741141185	29.232978010480306	6.439163025061535e-8	1.7549795276584911e-6	EPHA8	protein_coding	H1_FT	H1_RGC	5.755727945338788	TRUE	NA
