gene_id	ensembl_gene_name	isoform_id	logFC	FDR	isoform_switch_q_value	dIF
ENSG00000126067	PSMB2	ENST00000621781.4	-0.876819771004143	0.0124492927621067	6.500106860080259e-4	-0.10295
ENSG00000127586	CHTF18	ENST00000455171.6	-1.40901583856828	0.0369572268190309	0.00412340510052425	-0.24894999999999995
ENSG00000127586	CHTF18	ENST00000262315.14	-1.40901583856828	0.0369572268190309	1.5029962685473208e-4	0.3902000000000001
ENSG00000127914	AKAP9	ENST00000679521.1	1.12759004403225	0.0376131769041991	4.316331672913991e-23	-0.38905
ENSG00000127914	AKAP9	ENST00000680513.1	1.12759004403225	0.0376131769041991	0.00243083758448928	0.2125
ENSG00000127914	AKAP9	ENST00000681722.1	1.12759004403225	0.0376131769041991	0.00247066108207474	0.26955
ENSG00000127914	AKAP9	ENST00000359028.7	1.12759004403225	0.0376131769041991	9.964964349458776e-16	-0.1343
ENSG00000128512	DOCK4	ENST00000437633.6	0.974091013025124	0.0205548071798069	0.01627533192563878	0.31555
ENSG00000128951	DUT	ENST00000455976.6	-1.40534696264455	0.00425164902745593	2.7767190761731394e-4	0.66645
ENSG00000128951	DUT	ENST00000558813.5	-1.40534696264455	0.00425164902745593	5.487555409598886e-6	-0.10065000000000002
ENSG00000128951	DUT	ENST00000331200.8	-1.40534696264455	0.00425164902745593	2.7009299906498696e-46	-0.54275
ENSG00000129195	PIMREG	ENST00000572447.6	-3.47784423397728	0.00196115826790495	0.00280223563761655	-0.18835
ENSG00000129195	PIMREG	ENST00000250056.12	-3.47784423397728	0.00196115826790495	0.00286953522092622	0.20725
ENSG00000130816	DNMT1	ENST00000340748.8	-0.668516151218545	0.0499050301074111	0.00756766380033482	0.2744
ENSG00000132535	DLG4	ENST00000302955.11	1.84158906226006	0.00353785510080424	1.4818304237599351e-5	0.2978
ENSG00000132535	DLG4	ENST00000399510.8	1.84158906226006	0.00353785510080424	7.693739502114691e-10	-0.35785
ENSG00000132646	PCNA	ENST00000379160.3	-1.94195081996619	0.00266665671862364	3.7227956787102466e-4	-0.12819999999999998
ENSG00000132646	PCNA	ENST00000379143.10	-1.94195081996619	0.00266665671862364	3.6407584429067e-4	0.12819999999999998
ENSG00000132680	KHDC4	ENST00000368320.7	-0.562026442982927	0.0489543461858064	0.04258457028204832	-0.15900000000000003
ENSG00000132680	KHDC4	ENST00000368321.8	-0.562026442982927	0.0489543461858064	0.04262006478548938	0.15484999999999993
ENSG00000132694	ARHGEF11	ENST00000368194.8	0.737779279343179	0.021984285110724502	0.00886366867899117	0.20130000000000003
ENSG00000132694	ARHGEF11	ENST00000487682.5	0.737779279343179	0.021984285110724502	9.687858475575331e-7	-0.2891
ENSG00000132781	MUTYH	ENST00000355498.6	-1.0266784206178	0.0377348162878131	0.00207852336000435	0.14424999999999996
ENSG00000133687	TMTC1	ENST00000256062.9	-2.39533991694157	0.0161994147929488	8.694891014447358e-7	-0.1122
ENSG00000133794	BMAL1	ENST00000472842.1	2.01506207664222	0.0232647301850805	0.00341979326735038	-0.1036
ENSG00000133884	DPF2	ENST00000252268.8	-0.625771562032325	0.0411130611724394	0.01557588516492208	-0.229
ENSG00000133895	MEN1	ENST00000429702.6	-0.845338604676218	0.03582619757577	0.00614189135343777	-0.2293
ENSG00000134222	PSRC1	ENST00000369909.7	-2.43414236511489	0.00235517857020526	4.309696890502112e-27	-0.33035000000000003
ENSG00000134222	PSRC1	ENST00000369907.7	-2.43414236511489	0.00235517857020526	1.7186508441461868e-12	0.40935
ENSG00000134369	NAV1	ENST00000367295.5	-1.32280725729155	0.0347038394362376	0.01747960359335697	0.21885
ENSG00000134871	COL4A2	ENST00000650225.1	-2.23570980933477	0.0104769411469135	0.00967391954981326	-0.1487
ENSG00000134871	COL4A2	ENST00000360467.7	-2.23570980933477	0.0104769411469135	0.02869955782109944	0.2098
ENSG00000135390	ATP5MC2	ENST00000495596.5	-1.30418948066886	0.00717019824803071	3.4357354507424583e-17	-0.19035
ENSG00000135390	ATP5MC2	ENST00000394349.9	-1.30418948066886	0.00717019824803071	3.401008118580405e-17	0.18615000000000004
ENSG00000135525	MAP7	ENST00000544465.5	1.61191860940589	0.0343681597390514	0.00265606853519481	0.2963
ENSG00000135744	AGT	ENST00000680783.1	2.02302573454622	0.0481339272226062	5.915391101001075e-5	0.3605
ENSG00000136237	RAPGEF5	ENST00000401957.6	1.90045842482379	0.0169327493404428	7.245093210318356e-4	0.29295
ENSG00000136270	TBRG4	ENST00000361278.7	-1.15917684047477	0.0126337254160768	6.549714471155657e-4	-0.20034999999999997
ENSG00000136450	SRSF1	ENST00000578430.1	-1.49342277992223	0.00429336853230603	0.0014673711405814	-0.22475
ENSG00000136450	SRSF1	ENST00000258962.5	-1.49342277992223	0.00429336853230603	0.04765048925944584	0.20309999999999995
ENSG00000136492	BRIP1	ENST00000259008.7	-2.1222567043403	0.0128247393639287	0.01540336818166881	0.46060000000000006
ENSG00000136492	BRIP1	ENST00000583837.5	-2.1222567043403	0.0128247393639287	3.177515780048677e-10	-0.295
ENSG00000136527	TRA2B	ENST00000453386.7	-0.952683846571091	0.00806811825820816	0.0068334441075609	0.1967
ENSG00000136531	SCN2A	ENST00000636662.2	3.03382310476003	0.00343199542311994	6.619762296016713e-4	-0.17885
ENSG00000136717	BIN1	ENST00000357970.7	-0.933510797568937	0.0282525274393198	6.670369507382146e-4	-0.44759999999999994
ENSG00000136717	BIN1	ENST00000409400.1	-0.933510797568937	0.0282525274393198	9.547342550214202e-9	0.11155
ENSG00000136717	BIN1	ENST00000393040.7	-0.933510797568937	0.0282525274393198	3.5076709331916897e-13	0.13505
ENSG00000137075	RNF38	ENST00000350199.8	-0.650919310883557	0.0456856587139035	0.00280709357209472	0.3465999999999999
ENSG00000137449	CPEB2	ENST00000442003.6	1.68658675312537	0.0182723842102691	0.00220646713898928	-0.1655
ENSG00000137573	SULF1	ENST00000458141.6	1.78894001262639	0.0192621120110041	1.622297716422273e-5	0.34415
ENSG00000137573	SULF1	ENST00000402687.9	1.78894001262639	0.0192621120110041	4.0358996358560425e-18	-0.4128
ENSG00000137628	DDX60	ENST00000679510.1	3.24440432970446	0.00275741632519484	0.04559539228985616	0.32045
ENSG00000138835	RGS3	ENST00000350696.9	-0.875310283431381	0.0209108523792344	7.398916566397531e-10	-0.13275
ENSG00000138835	RGS3	ENST00000620489.1	-0.875310283431381	0.0209108523792344	0.0103402062655279	-0.28535
ENSG00000138835	RGS3	ENST00000695401.1	-0.875310283431381	0.0209108523792344	1.7259621459648144e-4	0.39395
ENSG00000139112	GABARAPL1	ENST00000546017.5	1.45569314339386	0.0115220433086485	0.00308176537406499	-0.1435
ENSG00000139220	PPFIA2	ENST00000549396.6	1.73548483617681	0.0104493873148686	0.01233972614024939	0.16865
ENSG00000139220	PPFIA2	ENST00000550798.1	1.73548483617681	0.0104493873148686	3.638245073008486e-18	0.19745
ENSG00000139508	SLC46A3	BambuTx225	2.93196624739285	0.0192665870714315	0.00719449754958627	-0.23710000000000003
ENSG00000139508	SLC46A3	ENST00000266943.11	2.93196624739285	0.0192665870714315	0.04478034917395986	0.2862
ENSG00000139618	BRCA2	ENST00000530893.7	-1.79814465705272	0.00937542183068123	4.1332254484053155e-8	-0.6063000000000001
ENSG00000139618	BRCA2	ENST00000380152.8	-1.79814465705272	0.00937542183068123	4.429360688899527e-7	0.16175
ENSG00000139618	BRCA2	ENST00000470094.2	-1.79814465705272	0.00937542183068123	9.16526837239473e-5	0.40785
ENSG00000139734	DIAPH3	ENST00000267215.8	-1.84926762937441	0.0207683383980902	7.554307030945834e-7	-0.33885000000000004
ENSG00000139734	DIAPH3	ENST00000377908.6	-1.84926762937441	0.0207683383980902	0.00638891877854291	0.139
ENSG00000139734	DIAPH3	ENST00000400324.9	-1.84926762937441	0.0207683383980902	0.03714302649836651	0.26369999999999993
ENSG00000140451	PIF1	ENST00000268043.8	-3.1426750718299	0.0120627240704729	3.1602337336532346e-7	0.5397000000000001
ENSG00000140859	KIFC3	ENST00000566975.5	2.51940240309182	0.00221024733991638	4.946654455763412e-5	-0.25325
ENSG00000140859	KIFC3	ENST00000379655.8	2.51940240309182	0.00221024733991638	1.4412163987725343e-6	0.52125
ENSG00000140937	CDH11	ENST00000268603.9	-1.53286295712669	0.0243528587286073	1.913151739674664e-6	0.17010000000000003
ENSG00000140939	NOL3	ENST00000564992.2	3.0616425190720302	0.00287838198743618	0.04230566380821077	0.2021999999999999
ENSG00000141622	ARK2C	ENST00000269439.12	-0.732691213139264	0.0405178404961569	0.00621460718642875	0.22604999999999997
ENSG00000141622	ARK2C	ENST00000586604.5	-0.732691213139264	0.0405178404961569	0.00264068689110119	-0.28490000000000004
ENSG00000141627	DYM	ENST00000269445.10	1.02653584907961	0.0234861667825616	3.955095189564548e-5	0.35
ENSG00000141627	DYM	ENST00000675505.1	1.02653584907961	0.0234861667825616	3.976297745702691e-5	-0.3308
ENSG00000143171	RXRG	ENST00000465764.1	4.12228355189671	0.00196115826790495	0.00958290078416539	-0.1361
ENSG00000143179	UCK2	ENST00000367879.9	-1.38921778378162	0.0121173199806237	4.674246698825163e-7	0.15965000000000007
ENSG00000143179	UCK2	ENST00000479872.5	-1.38921778378162	0.0121173199806237	1.3908631428371894e-6	-0.1615
ENSG00000143669	LYST	ENST00000389793.7	1.82496903126854	0.00379911905593888	0.01761582386545164	0.16255000000000008
ENSG00000143669	LYST	ENST00000473037.5	1.82496903126854	0.00379911905593888	0.00492646249518777	-0.11855000000000002
ENSG00000143742	SRP9	ENST00000304786.12	-1.28470700223471	0.0255450024000164	0.01122983621075479	0.1793
ENSG00000143774	GUK1	ENST00000366718.5	0.880522212279672	0.0139251443808431	1.0977404028257114e-22	-0.27699999999999997
ENSG00000143774	GUK1	ENST00000453943.6	0.880522212279672	0.0139251443808431	6.623914972533055e-7	0.26175
ENSG00000144040	SFXN5	ENST00000272433.7	1.26551880553217	0.0359244394259389	0.01595903960387543	-0.21604999999999996
ENSG00000144040	SFXN5	ENST00000497144.5	1.26551880553217	0.0359244394259389	3.885935277013675e-4	0.1177
ENSG00000144152	FBLN7	ENST00000331203.7	-1.20542928783238	0.0247139069798129	3.59197417765569e-4	0.3733
ENSG00000144152	FBLN7	ENST00000472377.1	-1.20542928783238	0.0247139069798129	4.8059803065730175e-5	-0.41205
ENSG00000144354	CDCA7	ENST00000306721.8	-3.13195866089235	0.0113114627288677	0.00260469353526138	0.2433
ENSG00000144395	CCDC150	ENST00000448409.5	-1.8845644558653	0.0114045609387891	0.03060955820293472	0.2134
ENSG00000144426	NBEAL1	ENST00000463830.2	0.736802296894679	0.0437242578924845	6.671353028703922e-4	-0.1238
ENSG00000144824	PHLDB2	ENST00000431670.7	-1.29875435406108	0.0356234320104186	0.04155752671388573	0.1107
ENSG00000144824	PHLDB2	ENST00000477695.5	-1.29875435406108	0.0356234320104186	0.00875148531591151	-0.26835
ENSG00000144834	TAGLN3	ENST00000478951.6	-2.86156906342714	0.00125422768944108	0.02481803187368382	0.15835
ENSG00000144834	TAGLN3	ENST00000455401.6	-2.86156906342714	0.00125422768944108	0.04025163598430551	-0.14269999999999994
ENSG00000144857	BOC	ENST00000682979.1	-2.44758668844643	0.00337876793208058	2.3198738206229117e-13	-0.2018
ENSG00000144857	BOC	ENST00000495514.5	-2.44758668844643	0.00337876793208058	0.02121282717489935	0.4619
ENSG00000145041	DCAF1	ENST00000684031.1	0.876799811917538	0.0408696316767088	0.02905954534341059	0.2104999999999999
ENSG00000145087	STXBP5L	ENST00000472879.5	3.91026827221095	0.00338818759355989	0.01136858972423524	0.10925
ENSG00000145087	STXBP5L	ENST00000492541.5	3.91026827221095	0.00338818759355989	0.00189610824572421	-0.14984999999999998
ENSG00000145335	SNCA	ENST00000394986.5	-1.30779228445442	0.0178609853931272	0.02420147433833685	0.2414999999999999
ENSG00000145335	SNCA	ENST00000394991.8	-1.30779228445442	0.0178609853931272	2.199250890952828e-4	-0.27969999999999995
ENSG00000145604	SKP2	ENST00000274255.11	-1.87234882050883	0.00947357350427634	0.01304562825251291	0.27854999999999996
ENSG00000145919	BOD1	ENST00000285908.5	-1.23280246659034	0.0045638988211752	2.8833020932641146e-5	-0.10090000000000002
ENSG00000145919	BOD1	ENST00000311086.9	-1.23280246659034	0.0045638988211752	0.02577442973918084	0.17365000000000008
ENSG00000148229	POLE3	ENST00000374169.7	-1.03096381968656	0.0187949703355984	2.6249003907166948e-11	0.13764999999999994
ENSG00000148229	POLE3	ENST00000374171.5	-1.03096381968656	0.0187949703355984	3.3188957579433514e-11	-0.1205
ENSG00000148660	CAMK2G	ENST00000322680.7	0.761001665798763	0.0363848991070673	0.01799619543413626	-0.20075000000000004
ENSG00000148660	CAMK2G	ENST00000305762.11	0.761001665798763	0.0363848991070673	0.0110282100158142	0.11409999999999998
ENSG00000149289	ZC3H12C	ENST00000528673.5	-1.29690088628259	0.0161690597374368	0.04056576351602069	0.14645
ENSG00000149485	FADS1	ENST00000350997.12	-1.7938234724109	0.00259435951537931	7.089338502456534e-4	0.14825
ENSG00000149485	FADS1	ENST00000536991.5	-1.7938234724109	0.00259435951537931	7.286529870762081e-4	-0.13765
ENSG00000149489	ROM1	ENST00000534093.5	6.07107708696282	0.00129933037205574	5.417036231551507e-6	0.15525
ENSG00000149948	HMGA2	ENST00000403681.7	-3.82444887977887	0.00254223754212953	4.258818353878608e-5	0.52755
ENSG00000150672	DLG2	ENST00000705960.1	3.39329890643506	0.00217042827274961	0.00285367180528651	-0.13624999999999998
ENSG00000150967	ABCB9	ENST00000280560.13	1.53920632290572	0.0118294843952849	0.00751429019572689	0.6278
ENSG00000150967	ABCB9	ENST00000542678.5	1.53920632290572	0.0118294843952849	3.836349448763563e-14	-0.6273
ENSG00000151287	TEX30	ENST00000376032.9	-1.49077189063415	0.0144711252630981	0.04453297041413851	-0.15794999999999992
ENSG00000151287	TEX30	ENST00000376029.3	-1.49077189063415	0.0144711252630981	0.00268299952047451	0.14044999999999996
ENSG00000151623	NR3C2	ENST00000511528.1	4.85242849473658	0.00483445186245785	0.04295486442886989	0.12915
ENSG00000151789	ZNF385D	ENST00000706137.1	-1.52870897698106	0.00924200367000494	6.222003816046207e-8	0.2005
ENSG00000151789	ZNF385D	ENST00000281523.8	-1.52870897698106	0.00924200367000494	0.00308462601625316	-0.12214999999999998
ENSG00000152061	RABGAP1L	ENST00000489615.5	2.3478049988029	0.00267290341734648	0.04383629019932601	-0.19720000000000004
ENSG00000152154	TMEM178A	ENST00000281961.3	-1.4021319824145	0.0118651961547536	0.01501460762057989	-0.22775
ENSG00000152154	TMEM178A	BambuTx52	-1.4021319824145	0.0118651961547536	0.00847906042842302	0.21499999999999997
ENSG00000153187	HNRNPU	ENST00000366527.4	-0.827986075814739	0.0166594865353084	3.885561135897714e-15	-0.11155
ENSG00000153187	HNRNPU	ENST00000444376.7	-0.827986075814739	0.0166594865353084	1.3416813854725216e-10	0.16405000000000003
ENSG00000153902	LGI4	ENST00000392225.7	3.12638068390225	0.00747743148686702	3.898621678349899e-6	-0.3947500000000001
ENSG00000153902	LGI4	ENST00000310123.8	3.12638068390225	0.00747743148686702	9.070373269030592e-8	0.39805
ENSG00000156171	DRAM2	ENST00000286692.8	-1.05362498971735	0.0421845622420876	0.0031982547735397	-0.18125
ENSG00000156671	SAMD8	ENST00000372687.4	0.75091899449104	0.0158645629495436	0.0054285508950189	0.1332
ENSG00000156795	NTAQ1	ENST00000523984.5	-0.909255533747607	0.0224706106122181	0.03849952699070697	0.1715
ENSG00000156958	GALK2	ENST00000327171.7	1.05531455593653	0.0166015931350124	0.00704813917118336	-0.27595000000000003
ENSG00000157087	ATP2B2	ENST00000467702.3	3.06454863802054	0.025476843125339	0.03103979767495024	0.12685000000000002
ENSG00000157168	NRG1	ENST00000652698.1	2.86422151494598	0.00688356345380955	1.7695364776778744e-21	-0.3349
ENSG00000157168	NRG1	ENST00000650967.1	2.86422151494598	0.00688356345380955	2.9723068952117862e-6	-0.1082
ENSG00000157168	NRG1	ENST00000651333.2	2.86422151494598	0.00688356345380955	0.00418948030145364	0.3014
ENSG00000157168	NRG1	ENST00000652592.1	2.86422151494598	0.00688356345380955	0.02392441332550047	0.23665
ENSG00000157168	NRG1	ENST00000520502.7	2.86422151494598	0.00688356345380955	6.087324289089052e-8	0.14415
ENSG00000157216	SSBP3	ENST00000371319.8	-0.983105708508028	0.0451184221015707	2.7729421088606776e-11	-0.21255
ENSG00000157216	SSBP3	ENST00000610401.6	-0.983105708508028	0.0451184221015707	1.042938564562702e-8	0.23595
ENSG00000157680	DGKI	ENST00000453654.6	2.47135474869202	0.00610291006162469	0.00615999568435112	-0.58015
ENSG00000158373	H2BC5	ENST00000377777.6	-1.57767787353135	0.0219847199390511	0.00318558001839643	0.54715
ENSG00000158373	H2BC5	ENST00000289316.2	-1.57767787353135	0.0219847199390511	0.00322474274322878	-0.54715
ENSG00000159082	SYNJ1	ENST00000382491.7	1.9727623122899	0.021057163717301	2.9974966612077733e-4	0.18085
ENSG00000159377	PSMB4	ENST00000474100.1	-0.645629257600724	0.0436971764197151	9.63504391172558e-22	-0.11285
ENSG00000159713	TPPP3	ENST00000393957.7	-3.09305832493814	0.00640944530743247	0.04295432895799939	0.14045000000000007
ENSG00000160271	RALGDS	ENST00000482648.5	-0.765574158002759	0.0170426331952245	0.04212188173675178	-0.24365
ENSG00000160271	RALGDS	ENST00000393160.7	-0.765574158002759	0.0170426331952245	0.0405979638448062	0.21844999999999992
ENSG00000160299	PCNT	ENST00000480896.5	-1.23619312955297	0.0197040985657048	0.03373578378439274	-0.14434999999999998
ENSG00000160957	RECQL4	ENST00000617875.6	-1.37103006617616	0.0253612796939966	4.22205440493472e-15	0.35435
ENSG00000160957	RECQL4	ENST00000621189.4	-1.37103006617616	0.0253612796939966	2.094840731500237e-15	-0.3623
ENSG00000161888	SPC24	ENST00000592540.6	-3.00028034982871	0.0110561499916207	0.01489290773566844	0.17880000000000007
ENSG00000161888	SPC24	ENST00000585567.5	-3.00028034982871	0.0110561499916207	0.01668687241907409	-0.1669
ENSG00000161960	EIF4A1	ENST00000579085.5	-1.78497910947722	0.00484027236341278	9.16993206067022e-14	0.43015
ENSG00000161960	EIF4A1	ENST00000293831.13	-1.78497910947722	0.00484027236341278	9.16993206067022e-14	-0.41535
ENSG00000162062	TEDC2	ENST00000361837.9	-2.02119412055999	0.0226839713325839	0.03814313153948439	0.24265000000000003
ENSG00000162148	SAXO4	ENST00000538185.1	-2.44488134543347	0.0140526046119139	0.00973488992719848	-0.4084
ENSG00000162148	SAXO4	ENST00000432063.6	-2.44488134543347	0.0140526046119139	0.02156827251489105	0.2415
ENSG00000162522	NHSL3	ENST00000373481.7	-1.08178658979131	0.0281519731690271	0.00161988654038853	0.3077
ENSG00000162522	NHSL3	ENST00000401073.7	-1.08178658979131	0.0281519731690271	1.3190568729112823e-6	-0.4029
ENSG00000162775	RBM15	ENST00000652342.2	-0.922499546004292	0.024456316102757	0.010313206192059301	0.14035
ENSG00000162804	SNED1	ENST00000401884.5	2.10764235449846	0.0143932525934697	1.613732370738377e-5	0.3779
ENSG00000163041	H3-3A	ENST00000366816.5	-1.21771700647526	0.00873246765638941	0.0065545951006607496	-0.15235
ENSG00000163041	H3-3A	ENST00000366815.10	-1.21771700647526	0.00873246765638941	0.00163800054489414	0.28059999999999996
ENSG00000163291	PAQR3	ENST00000512733.5	-1.12357157606769	0.0451148730407962	0.01955614820894172	0.17514999999999992
ENSG00000163291	PAQR3	ENST00000515853.5	-1.12357157606769	0.0451148730407962	0.02489538526044744	-0.16105000000000003
ENSG00000163584	RPL22L1	ENST00000463836.1	-1.69376722295408	0.00853136313663	0.00159250502440603	0.25335
ENSG00000163584	RPL22L1	ENST00000475836.5	-1.69376722295408	0.00853136313663	1.4002944265527815e-9	-0.15514999999999998
ENSG00000163630	SYNPR	ENST00000478300.6	-2.73011775288886	0.0223383576878048	0.01686314461620452	0.3306
ENSG00000163638	ADAMTS9	ENST00000498707.5	-1.40912367912248	0.00721147094487912	0.00215347991689161	0.349
ENSG00000163638	ADAMTS9	ENST00000482490.5	-1.40912367912248	0.00721147094487912	2.2250940274112644e-4	-0.10745
ENSG00000163682	RPL9	ENST00000511643.6	-1.04712439475661	0.0102924720878924	0.00421387667451848	-0.113
ENSG00000163781	TOPBP1	ENST00000642236.1	-1.04359275198093	0.0196937620784447	3.1003919528946303e-6	-0.452
ENSG00000163781	TOPBP1	ENST00000260810.10	-1.04359275198093	0.0196937620784447	3.1003919528946303e-6	0.4527999999999999
ENSG00000164125	GASK1B	ENST00000585682.6	-3.8693893494211	0.0185512340794106	0.0049568548762598	0.33165
ENSG00000164294	GPX8	ENST00000503787.6	-2.2139363469201	0.0025525920203547	0.03080509148964391	0.1816000000000001
ENSG00000164294	GPX8	ENST00000296734.6	-2.2139363469201	0.0025525920203547	1.4393779265443437e-4	-0.15155000000000002
ENSG00000164306	PRIMPOL	ENST00000515774.5	-0.608468463513708	0.0320945164201268	0.03527796677696763	-0.15980000000000005
ENSG00000164306	PRIMPOL	ENST00000314970.11	-0.608468463513708	0.0320945164201268	1.3779206318733836e-4	-0.33115
ENSG00000164306	PRIMPOL	ENST00000512834.5	-0.608468463513708	0.0320945164201268	1.4810222224254885e-4	0.35829999999999995
ENSG00000164535	DAGLB	ENST00000462934.5	-0.706832599015357	0.0342461498010481	0.02638151323426673	-0.24165
ENSG00000164611	PTTG1	ENST00000393964.1	-3.49258445647808	0.0039599707362648	3.615785229245641e-4	-0.2297
ENSG00000164611	PTTG1	ENST00000352433.10	-3.49258445647808	0.0039599707362648	0.00347877161968813	0.21525000000000005
ENSG00000164898	FMC1	ENST00000297534.7	-2.74942225260109	0.00218243522093139	2.7787016912002685e-42	0.6971499999999999
ENSG00000164898	FMC1	ENST00000481123.1	-2.74942225260109	0.00218243522093139	1.5521024624110374e-40	-0.6649999999999999
ENSG00000165138	ANKS6	ENST00000471846.1	-1.10032165552262	0.0198277816015282	0.02455849765315251	-0.2124
ENSG00000165480	SKA3	ENST00000400018.7	-2.59762925385395	0.00485039922087613	0.03366869700493787	-0.1833
ENSG00000165521	EML5	ENST00000380664.9	3.92325239114718	8.0368374905851e-4	2.497446364637914e-5	0.393
ENSG00000165521	EML5	ENST00000554922.6	3.92325239114718	8.0368374905851e-4	2.9062366802980525e-4	-0.50135
ENSG00000165533	TTC8	ENST00000622513.4	1.0270399056157	0.00821386348898374	7.886946740847128e-12	0.33369999999999994
ENSG00000165533	TTC8	ENST00000380656.7	1.0270399056157	0.00821386348898374	7.91295312786509e-12	-0.29335
ENSG00000165644	COMTD1	ENST00000470947.5	1.43363496756808	0.0408872032858276	1.40436163580844e-4	0.38845
ENSG00000165644	COMTD1	ENST00000491270.1	1.43363496756808	0.0408872032858276	0.00549783434894466	-0.2611
ENSG00000165813	CCDC186	ENST00000369287.8	0.702920545783328	0.0478805878783392	0.03189581146760973	-0.2118
ENSG00000165813	CCDC186	ENST00000369286.1	0.702920545783328	0.0478805878783392	2.2563196088657565e-6	0.10545
ENSG00000166508	MCM7	ENST00000303887.10	-2.46665955127109	0.00379911905593888	6.9938009844004586e-15	0.27665000000000006
ENSG00000166508	MCM7	ENST00000425308.6	-2.46665955127109	0.00379911905593888	3.463904964244154e-7	-0.20335
ENSG00000166797	CIAO2A	ENST00000300030.8	-1.24968914723939	0.00764377238159507	0.02752745027210178	0.12380000000000002
ENSG00000166797	CIAO2A	ENST00000380290.7	-1.24968914723939	0.00764377238159507	0.02775976566879865	-0.12315
ENSG00000166833	NAV2	ENST00000396085.6	2.14858001507922	0.00244837887602294	2.334177684093744e-27	-0.6594
ENSG00000166833	NAV2	ENST00000349880.9	2.14858001507922	0.00244837887602294	1.1125362013321306e-17	0.5856
ENSG00000166839	ANKDD1A	ENST00000620154.5	0.839890020047309	0.0352511897006126	0.00118184502412021	0.30589999999999995
ENSG00000166839	ANKDD1A	ENST00000319580.13	0.839890020047309	0.0352511897006126	1.2850163712853805e-4	-0.26535
ENSG00000166851	PLK1	ENST00000300093.9	-3.16293502231595	0.0139173513657306	0.00267709134387259	0.5229499999999999
ENSG00000166900	STX3	ENST00000337979.9	3.02469125769733	0.00582881020857975	8.320582055053349e-14	0.4918999999999999
ENSG00000166900	STX3	ENST00000529177.5	3.02469125769733	0.00582881020857975	3.0270395982297684e-20	0.13870000000000002
ENSG00000166900	STX3	ENST00000633708.1	3.02469125769733	0.00582881020857975	4.421407353123309e-36	-0.641
ENSG00000166925	TSC22D4	ENST00000423266.5	1.82526699733392	0.0093477542111023	1.1095406379834625e-41	-0.73885
ENSG00000166925	TSC22D4	ENST00000300181.7	1.82526699733392	0.0093477542111023	7.437798629809506e-4	0.6717000000000001
ENSG00000166963	MAP1A	ENST00000382031.5	-0.872806638224917	0.012915383996525	0.00826759058673342	0.1865000000000001
ENSG00000166963	MAP1A	ENST00000300231.6	-0.872806638224917	0.012915383996525	0.00826759058673342	-0.1865
ENSG00000167912	TOX-DT	ENST00000662685.3	-3.50736390947773	0.014822602847816	0.00196865870268189	0.23295
ENSG00000167912	TOX-DT	ENST00000517898.1	-3.50736390947773	0.014822602847816	0.03126514157018207	-0.27094999999999997
ENSG00000167995	BEST1	ENST00000378043.9	2.48508155515399	0.0286086914966353	0.00178594630700651	-0.32505
ENSG00000167995	BEST1	ENST00000524877.5	2.48508155515399	0.0286086914966353	0.00894834706872782	0.1592
ENSG00000168000	BSCL2	ENST00000407022.7	-0.843513904090142	0.0295957027510917	9.46143789354406e-5	-0.13375000000000004
ENSG00000168000	BSCL2	ENST00000360796.10	-0.843513904090142	0.0295957027510917	0.00809755991357597	0.27044999999999997
ENSG00000168275	COA6	ENST00000619305.1	-0.803439368642002	0.0314062552117032	0.00544851788733537	0.2145
ENSG00000168300	PCMTD1	ENST00000522514.6	-0.808595930621955	0.0337855418747265	0.04843529303853189	-0.4363
ENSG00000168309	FAM107A	ENST00000447756.2	4.86261434037571	0.00150687578325897	6.107463078948972e-9	0.15935
ENSG00000168393	DTYMK	ENST00000400770.6	-1.96629940321866	0.00835546923846279	1.4343915627758455e-4	-0.27340000000000003
ENSG00000168393	DTYMK	ENST00000305784.7	-1.96629940321866	0.00835546923846279	1.4232728606368872e-4	0.2748500000000001
ENSG00000168781	PPIP5K1	ENST00000334933.8	1.3556525534972	0.0266528975375813	2.3326958708743819e-7	0.2844
ENSG00000169057	MECP2	ENST00000303391.11	0.580928150986689	0.0450513951156285	0.00927047832170489	-0.14359999999999995
ENSG00000169057	MECP2	ENST00000453960.7	0.580928150986689	0.0450513951156285	0.00788863787753373	0.13144999999999996
ENSG00000169641	LUZP1	ENST00000302291.9	-0.819443870363432	0.0406258700711907	0.00189927630002473	0.18135
ENSG00000169689	CENPX	ENST00000392359.8	-1.12751515376727	0.0261685826550793	0.01382883466998874	-0.2282500000000001
ENSG00000169689	CENPX	ENST00000306704.10	-1.12751515376727	0.0261685826550793	0.03587827980861304	0.21034999999999993
ENSG00000169851	PCDH7	ENST00000511884.7	-2.67506716792025	0.0170822608045652	0.01477083859143626	0.49075
ENSG00000171004	HS6ST2	ENST00000370833.7	-2.54906869836167	0.0463579179967215	1.3983956428710368e-5	0.26244999999999985
ENSG00000171094	ALK	ENST00000618119.4	2.9289039025314	0.0297419921857349	0.03221563649007228	-0.18375000000000008
ENSG00000171094	ALK	ENST00000389048.8	2.9289039025314	0.0297419921857349	0.01098259824843423	0.2469
ENSG00000171307	ZDHHC16	ENST00000352634.8	-1.00550953957023	0.0213961134021959	0.00127581820148223	0.40915
ENSG00000171307	ZDHHC16	ENST00000370854.7	-1.00550953957023	0.0213961134021959	1.018988416593427e-5	-0.29949999999999993
