gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	neg_log10_FDR	label	significant
ENSG00000188486	-2.058510148614562	2.588974578448595	2.270196130617707	0.14109491188559686	0.8917471260872618	H2AX	protein_coding	11	0.04975828162678795	NA	FALSE
ENSG00000146410	-2.057056885110128	2.619178860353633	2.0473419197035008	0.16157598256074787	0.9293328406637084	MTFR2	protein_coding	6	0.03182871552728773	NA	FALSE
ENSG00000197140	-2.0539952855017622	2.830309481790059	1.210339983651402	0.2792044141054566	1	ADAM32	protein_coding	8	-0	NA	FALSE
ENSG00000172171	-2.0534694941919653	2.582453909210094	2.4958829303195604	0.12337986713141152	0.8617980328178985	TEFM	protein_coding	17	0.06459450158822504	NA	FALSE
ENSG00000108433	-2.052625688416958	2.1307793251162006	1.508007977585572	0.22837490727644	1	GOSR2	protein_coding	17	-0	NA	FALSE
ENSG00000139344	2.0520762408137774	3.0179301562145318	2.2218919408715543	0.14869670424703813	0.9117973973519949	AMDHD1	protein_coding	12	0.04010165178889321	NA	FALSE
ENSG00000101000	2.051864584038373	1.9275506205023707	0.996018110142373	0.3257426087246028	1	PROCR	protein_coding	20	-0	NA	FALSE
ENSG00000166527	2.0500678676065673	2.163915688329874	1.3621793817681427	0.2517601566685031	1	CLEC4D	protein_coding	12	-0	NA	FALSE
ENSG00000183671	2.0492185012601776	2.240143665555208	2.962411844780986	0.09485662816434011	0.7951292527779849	CMKLR2	protein_coding	2	0.09956226856922687	NA	FALSE
ENSG00000248333	2.0488007341682386	4.619224150727671	9.63883232690541	0.004060983038695972	0.1220539542479955	CDK11B	protein_coding	1	0.9134481459455558	NA	FALSE
ENSG00000184389	-2.0447773212951215	2.931920124768985	2.595741716600987	0.1163732188957099	0.842078058204517	A3GALT2	protein_coding	1	0.07464764878988385	NA	FALSE
ENSG00000164326	-2.044750955289376	2.2325039043796697	0.9810511852915395	0.33070473727532823	1	CARTPT	protein_coding	5	-0	NA	FALSE
ENSG00000186479	-2.0446390632347935	2.9681183063586216	3.036298856017098	0.09043767201241874	0.7850420944836917	RGS7BP	protein_coding	5	0.10510705546895563	NA	FALSE
ENSG00000127329	2.043683831245469	3.235602674059711	3.6881942524086826	0.06319635075858114	0.6817028287170825	PTPRB	protein_coding	12	0.16640490389846177	NA	FALSE
ENSG00000122484	-2.038869994030766	2.7903446537760774	4.806385407564238	0.03527870412779528	0.5262014225492302	RPAP2	protein_coding	1	0.2788479821635697	NA	FALSE
ENSG00000164989	-2.0373279633899344	2.739283429077696	2.0447267381101724	0.16183638547813126	0.9293328406637084	CCDC171	protein_coding	9	0.03182871552728773	NA	FALSE
ENSG00000164749	-2.036546941700345	2.4685812831981857	1.2630463654018567	0.26892741983026835	1	HNF4G	protein_coding	8	-0	NA	FALSE
ENSG00000130921	-2.0360035951491913	2.7615717473339076	4.36049875550805	0.04455549883919397	0.594152973511843	MTRFR	protein_coding	12	0.22610172505428344	NA	FALSE
ENSG00000130037	-2.0309256110384135	2.4344033684551527	1.4453605804550904	0.23835119692345202	1	KCNA5	protein_coding	12	-0	NA	FALSE
ENSG00000255561	-2.029219253868745	2.783128965512929	2.6418133936679182	0.11418085941293186	0.8409890506575216	FDXACB1	protein_coding	11	0.07520965850645686	NA	FALSE
ENSG00000111863	2.027783067627864	2.784534218117833	3.108730499295524	0.08992849360630596	0.7829916125067156	ADTRP	protein_coding	6	0.10624289012795769	NA	FALSE
ENSG00000172031	2.023757716066509	2.8562355406847324	2.9108279475706267	0.09708320436345926	0.8017379816092015	EPHX4	protein_coding	1	0.09596754160834807	NA	FALSE
ENSG00000182580	2.023232763025332	2.833781270777762	2.1643633815602272	0.15041481910656565	0.9136893571963799	EPHB3	protein_coding	3	0.03920143379218521	NA	FALSE
ENSG00000185651	2.021458497847213	2.1045250509923092	1.5908391689475114	0.21576967158793955	0.9892806028104175	UBE2L3	protein_coding	22	0.0046805062111648565	NA	FALSE
ENSG00000181616	-2.019560320836643	2.4195306877709863	1.1061897856610818	0.30076785133030026	1	OR52H1	protein_coding	11	-0	NA	FALSE
ENSG00000188227	-2.017328173520966	3.302414101127466	3.5012561563278073	0.06992571438661174	0.7105473043695678	ZNF793	protein_coding	19	0.14840700381279104	NA	FALSE
ENSG00000129437	-2.0165337092841837	2.558597919060122	2.0501601973589634	0.16129591241580987	0.9293328406637084	KLK14	protein_coding	19	0.03182871552728773	NA	FALSE
ENSG00000147234	-2.014641433906192	2.7970068741943477	3.0396856999603017	0.09026558177867279	0.7848334972035784	FRMPD3	protein_coding	X	0.10522246926187792	NA	FALSE
ENSG00000171861	-2.012489442425757	2.774093783996346	5.06151938214694	0.031029315492829182	0.4942159638303736	MRM3	protein_coding	17	0.3060832304202456	NA	FALSE
ENSG00000136750	2.011844066811291	3.211215552781615	7.194516431267506	0.011380796581797062	0.25592463968023144	GAD2	protein_coding	10	0.59188789948984	NA	FALSE
ENSG00000081721	-2.0107046343347235	6.192700842262061	39.11702636493344	3.9898527191624364e-7	3.9908102838150354e-5	DUSP12	protein_coding	1	4.398938917330141	NA	TRUE
ENSG00000148411	2.0090557826433484	2.401713894495172	2.9949268432311014	0.09344185745726313	0.7925809897386422	NACC2	protein_coding	9	0.10095634854310875	NA	FALSE
ENSG00000167083	2.008225421990941	5.181221303798491	1.5992687415965343	0.21573707711223938	0.9892806028104175	GNGT2	protein_coding	17	0.0046805062111648565	NA	FALSE
ENSG00000103522	-2.0057780310105318	2.526702529719559	1.413579933100834	0.24292565766668253	1	IL21R	protein_coding	16	-0	NA	FALSE
ENSG00000169282	1.9975020626527884	2.6955010601575617	1.2263188550165465	0.2761691150993785	1	KCNAB1	protein_coding	3	-0	NA	FALSE
ENSG00000163673	1.9970421744189966	2.3480897703556223	1.3285855836942149	0.25784300593932064	1	DCLK3	protein_coding	3	-0	NA	FALSE
ENSG00000278318	-1.9966466811795969	2.208569536083937	1.7298635859641216	0.1972069414729843	0.9711218547604265	ZNF229	protein_coding	19	0.012726272121142712	NA	FALSE
ENSG00000180336	1.9947171219457638	3.092717418847572	2.5695483382123685	0.1181656716440077	0.8481202023909461	MEIOC	protein_coding	17	0.07154259168716082	NA	FALSE
ENSG00000175073	-1.994619291707126	4.7714693373894335	16.47995704033742	2.719688829182749e-4	0.012904141826692948	VCPIP1	protein_coding	8	1.8892708723540883	NA	TRUE
ENSG00000133135	-1.9935932286907487	2.2564039746186295	0.9712633008914525	0.33367020795161617	1	RNF128	protein_coding	X	-0	NA	FALSE
ENSG00000100376	-1.9930683064646046	7.353290914169525	56.365720616197265	1.0101460171117073e-8	1.5035542442794854e-6	FAM118A	protein_coding	22	5.822880899079064	NA	TRUE
ENSG00000087085	1.99304939997369	3.5182853342842515	3.302403928416012	0.07797825366412794	0.7457220728849504	ACHE	protein_coding	7	0.12742300188687203	NA	FALSE
ENSG00000254806	1.9916339798792073	1.9440111388642918	0.8909713781284893	0.35205581423755594	1	SYS1-DBNDD2	protein_coding	20	-0	NA	FALSE
ENSG00000164068	-1.9900665932435948	2.5186443347248413	2.0572487016903502	0.16059402177669846	0.9293328406637084	RNF123	protein_coding	3	0.03182871552728773	NA	FALSE
ENSG00000177873	1.9892002012879806	4.8978919120443525	11.486813424893608	0.002134059379733104	0.07270339080327792	ZNF619	protein_coding	3	1.1384453336689961	NA	FALSE
ENSG00000124444	1.987450502869791	5.3127934220122794	25.8035931956623	1.3451857863500247e-5	9.091274533369924e-4	ZNF576	protein_coding	19	3.04137522744825	NA	TRUE
ENSG00000091831	-1.9869051700367784	2.531462022396727	2.1909228759962445	0.14800971409832026	0.9086556600235334	ESR1	protein_coding	6	0.04160066384462621	NA	FALSE
ENSG00000184599	1.986634715270366	2.276702510933597	1.0221857076950198	0.31956429884641474	1	TAFA3	protein_coding	1	-0	NA	FALSE
ENSG00000115762	-1.9827846194637062	6.546078912138439	45.22528259649907	9.883466487436713e-8	1.123390740840193e-5	PLEKHB2	protein_coding	2	4.94946915996725	NA	TRUE
ENSG00000183324	-1.976761580465698	2.466310889068574	1.5547874842886071	0.22118444742564164	0.9963011418640454	REC114	protein_coding	15	0.001609371935319961	NA	FALSE
ENSG00000070019	1.9749129345300305	2.2260222292560194	1.7449804671203561	0.19585209571604328	0.9711218547604265	GUCY2C	protein_coding	12	0.012726272121142712	NA	FALSE
ENSG00000101353	-1.9749081415886487	3.3718756844884266	6.950765951926418	0.012524054552291714	0.26955826295672375	MROH8	protein_coding	20	0.5693473509007966	NA	FALSE
ENSG00000108848	-1.9735924314136997	4.5224901429820035	9.83441603765861	0.0035174352807774514	0.10752687852215274	LUC7L3	protein_coding	17	0.9684829614715814	NA	FALSE
ENSG00000035664	1.9730941974141956	2.5410107968147186	4.807968315770559	0.0352504510941984	0.5262014225492302	DAPK2	protein_coding	15	0.2788479821635697	NA	FALSE
ENSG00000104365	1.973080230426724	2.308299884591409	1.5664432258337357	0.2192449025880932	0.99409234607966	IKBKB	protein_coding	8	0.002573269999093705	NA	FALSE
ENSG00000171476	-1.9730209165125232	3.502490137795647	2.8944177037840726	0.09947229702241928	0.8107197848467778	HOPX	protein_coding	4	0.09112922830881853	NA	FALSE
ENSG00000117245	-1.9711132786957892	3.2326662129085815	3.9423330857788734	0.055176633495233274	0.6481007987400991	KIF17	protein_coding	1	0.1883574433081455	NA	FALSE
ENSG00000132026	-1.9699862683930147	2.5984351615848036	1.0916892382353764	0.3047025633492703	1	RTBDN	protein_coding	19	-0	NA	FALSE
ENSG00000099769	-1.9688512728670038	2.943186370585226	4.538715789733888	0.04043390277655335	0.5598505940368178	IGFALS	protein_coding	16	0.2519278566413218	NA	FALSE
ENSG00000256762	-1.9678543069154464	2.172301141749525	0.9678875068126757	0.3326679554497215	1	STH	protein_coding	17	-0	NA	FALSE
ENSG00000154265	-1.9676462229535745	3.9142249507482187	3.819881799257357	0.058889863066492305	0.666809520820409	ABCA5	protein_coding	17	0.17599820786885575	NA	FALSE
ENSG00000159251	-1.966150169332656	3.6453694047501592	2.0429543382943822	0.16288459693914714	0.9293328406637084	ACTC1	protein_coding	15	0.03182871552728773	NA	FALSE
ENSG00000242441	-1.9625590891306832	3.116326493134428	2.8154651588033905	0.10250647033092906	0.8205251924866487	GTF2A1L	protein_coding	2	0.08590808031475665	NA	FALSE
ENSG00000176715	1.957426836514634	5.105579742044427	25.28097004784315	1.570060124353389e-5	0.0010171223696782605	ACSF3	protein_coding	16	2.992626794098893	NA	TRUE
ENSG00000129514	1.9573886894349284	2.4929151510301732	1.010405482176317	0.32188787565926896	1	FOXA1	protein_coding	14	-0	NA	FALSE
ENSG00000163131	1.948943648964312	2.8417007354673802	2.011242002837487	0.16521497590892742	0.9321673482803788	CTSS	protein_coding	1	0.030506113493122107	NA	FALSE
ENSG00000183454	1.9465369600169895	2.78470307667242	1.506109629032203	0.22814177642294156	1	GRIN2A	protein_coding	16	-0	NA	FALSE
ENSG00000145860	1.9460650190351272	2.950836267013893	2.596619525533091	0.11631369346317137	0.842078058204517	RNF145	protein_coding	5	0.07464764878988385	NA	FALSE
ENSG00000118231	1.9450872088758207	8.129421479417676	0.5246954354239898	0.49697573147048746	1	CRYGD	protein_coding	2	-0	NA	FALSE
ENSG00000126705	-1.9421869191658618	5.3148432199011255	20.37988632160354	7.219125541246284e-5	0.003924379419226186	AHDC1	protein_coding	1	2.4062290105402186	NA	TRUE
ENSG00000188306	-1.9395017842675015	2.017799087214258	1.438709325979811	0.23886700192536972	1	LRRIQ4	protein_coding	3	-0	NA	FALSE
ENSG00000172115	1.9394883329800572	5.883493001214984	20.184433514572163	1.2122546250403315e-4	0.006289136753891811	CYCS	protein_coding	7	2.2014089616691517	NA	TRUE
ENSG00000133997	-1.9387349262219804	4.601718414856137	11.345665172185095	0.001888729656673518	0.06633367106008145	MED6	protein_coding	14	1.1782659671668947	NA	FALSE
ENSG00000149970	-1.9338532410801716	4.227033894116813	10.357909616560644	0.0028271738224919965	0.09063629308363444	CNKSR2	protein_coding	X	1.042697864908156	NA	FALSE
ENSG00000133742	-1.9337984747096486	2.8928438634718066	2.505707555916711	0.12324197467150314	0.8617980328178985	CA1	protein_coding	8	0.06459450158822504	NA	FALSE
ENSG00000171824	-1.9315370364598627	3.457383557015089	6.354670911076277	0.016550684682373862	0.32383914019361565	EXOSC10	protein_coding	1	0.48967066224469297	NA	FALSE
ENSG00000040731	1.931390916872234	2.7849951464822773	3.8838547651842052	0.05691644509487371	0.6546700211786624	CDH10	protein_coding	5	0.18397754594951043	NA	FALSE
ENSG00000197217	-1.9301507290769553	5.851281150090109	30.565889831857252	3.5027726333103477e-6	2.789501034030527e-4	ENTPD4	protein_coding	8	3.554473473266457	NA	TRUE
ENSG00000154814	1.9295864196433448	3.3233861764210855	7.0959209940662245	0.011713088382959091	0.2596608937094637	OXNAD1	protein_coding	3	0.5855934524694129	NA	FALSE
ENSG00000176945	-1.9279995690872713	6.017943445468441	25.377033320420676	1.5259098625394385e-5	9.93669323506802e-4	MUC20	protein_coding	3	3.002758117483274	NA	TRUE
ENSG00000106025	-1.926895688047739	4.507742790542248	10.448265967528991	0.002974995151054862	0.09393021306474479	TSPAN12	protein_coding	7	1.0271946925389892	NA	FALSE
ENSG00000213626	1.9259384187043662	3.1144929199335554	3.4363610723600817	0.07244630409047684	0.7229019473609193	LBH	protein_coding	2	0.1409206053443816	NA	FALSE
ENSG00000147274	1.9258336637973141	9.447043088085971	3.5149199978619468	0.08945901333937217	0.7827194148230723	RBMX	protein_coding	X	0.10639389366707906	NA	FALSE
ENSG00000183091	1.9258278724363533	5.089102579471848	15.393607828280478	4.017593654667307e-4	0.017876147140322183	NEB	protein_coding	2	1.747726079276447	NA	TRUE
ENSG00000133661	1.9207001286976932	2.2958775962585913	2.061915966267344	0.16013385288287538	0.9293328406637084	SFTPD	protein_coding	10	0.03182871552728773	NA	FALSE
ENSG00000156564	-1.9204861501268715	2.253537320067768	1.0529221643903914	0.31206159478842666	1	LRFN2	protein_coding	6	-0	NA	FALSE
ENSG00000183185	1.9200918621933658	4.1012705103115845	1.0156852680428714	0.321215649900384	1	GABRR3	protein_coding	3	-0	NA	FALSE
ENSG00000145293	-1.9199951293391586	2.577706587437706	2.9615215240783073	0.09433364365590012	0.7944948722723327	ENOPH1	protein_coding	4	0.09990890141571682	NA	FALSE
ENSG00000135424	-1.9198183663964554	3.0100725524388094	5.134528673452655	0.029918862053428058	0.4848301689383228	ITGA7	protein_coding	12	0.31441036368545305	NA	FALSE
ENSG00000173917	1.9184820572092969	2.9716746416066395	-1.3248288377821074e-8	1	1	HOXB2	protein_coding	17	-0	NA	FALSE
ENSG00000109586	-1.914489665300471	6.145707503047476	31.07542872637967	3.052190252208715e-6	2.494217955775527e-4	GALNT7	protein_coding	4	3.603065598630244	NA	TRUE
ENSG00000139549	-1.9130837400805532	2.232145818368441	0.7359522103366628	0.3975261870117357	1	DHH	protein_coding	12	-0	NA	FALSE
ENSG00000206072	1.9128194207419404	2.322745932360868	1.9667240209202688	0.1701087624700678	0.9429939066335519	SERPINB11	protein_coding	18	0.025491113544723054	NA	FALSE
ENSG00000167414	1.9113273290536315	2.3425358371423224	1.1163932610933431	0.29812708208998073	1	GNG8	protein_coding	19	-0	NA	FALSE
ENSG00000132676	1.9075747128597	5.833536344724726	30.511519537633195	3.5548586188530783e-6	2.813063120982281e-4	DAP3	protein_coding	1	3.5508205227986314	NA	TRUE
ENSG00000100298	1.8998050120785595	2.3941707668040033	1.2138476494102166	0.27828980452203084	1	APOBEC3H	protein_coding	22	-0	NA	FALSE
ENSG00000156639	-1.899107523033616	3.872960440287058	7.2411431177356995	0.01095817320396636	0.2500183203817361	ZFAND3	protein_coding	6	0.6020281667312483	NA	FALSE
ENSG00000162144	1.8990260595054205	2.285377104993113	1.0353996466587836	0.3167475555560504	1	CYB561A3	protein_coding	11	-0	NA	FALSE
ENSG00000198453	-1.8981456740671667	3.0474596492658548	3.4750906533609465	0.07092999638941666	0.7169262286636027	ZNF568	protein_coding	19	0.14452553070965476	NA	FALSE
ENSG00000131067	-1.897765862300184	4.72742486560811	11.93352147458817	0.001493339935830584	0.05459423747862512	GGT7	protein_coding	20	1.2628531954511044	NA	FALSE
ENSG00000163645	-1.8973703055046407	2.5089482264529517	3.687774221997178	0.06321063635820086	0.6817028287170825	ERICH6	protein_coding	3	0.16640490389846177	NA	FALSE
ENSG00000150776	1.8972443414849176	7.000603801154022	33.947912094677896	1.4336945347336688e-6	1.271310834593976e-4	NKAPD1	protein_coding	11	3.895748251771196	NA	TRUE
ENSG00000110367	1.8964764388345483	8.75910956550373	57.68949857132371	7.854295807674374e-9	1.2123735862142309e-6	DDX6	protein_coding	11	5.9163635341044545	NA	TRUE
ENSG00000154080	1.8945715390335507	3.4165943284599862	0.9429106388698346	0.3391599137978777	1	CHST9	protein_coding	18	-0	NA	FALSE
ENSG00000064607	-1.8880948038490541	2.9294244605010338	3.945954511794262	0.05507084863319559	0.6477430107816035	SUGP2	protein_coding	19	0.1885972644021274	NA	FALSE
ENSG00000171649	1.8875570614257018	3.3866334529568	7.169359795728417	0.011324547161850086	0.25592463968023144	ZIK1	protein_coding	19	0.59188789948984	NA	FALSE
ENSG00000166105	-1.8859491606612027	2.6937837588105586	1.9324583646551168	0.17436333013875766	0.9468489131138519	GLB1L3	protein_coding	11	0.02371931501551226	NA	FALSE
ENSG00000158301	1.8804628629721072	2.502801138048666	2.113425252936841	0.1551574922905335	0.9224603547829483	GPRASP2	protein_coding	X	0.03505228974232488	NA	FALSE
ENSG00000157625	-1.8792470403726051	2.6817522947995096	3.1746420909779793	0.08397004864018368	0.7715249611266249	TAB3	protein_coding	X	0.11265001865567086	NA	FALSE
ENSG00000013016	-1.8778878616402868	4.495690421799041	14.394630666088238	5.802621111084951e-4	0.024427667256530353	EHD3	protein_coding	2	1.612118004413726	NA	TRUE
ENSG00000132912	1.8772598917519119	2.690645072717206	2.1785530614369555	0.1491241994694772	0.9121694882054449	DCTN4	protein_coding	5	0.039924458871695843	NA	FALSE
ENSG00000173193	-1.877238127254206	2.205809671208369	0.83706305110022	0.36728482468979096	1	PARP14	protein_coding	3	-0	NA	FALSE
ENSG00000125835	1.8763411991464052	2.6670732370425645	1.76923668908269	0.19285354294830492	0.9689699459861121	SNRPB	protein_coding	20	0.013689693016114344	NA	FALSE
ENSG00000131779	1.8762519664634305	2.5656667081416646	2.282279929600793	0.14007442006218201	0.8910817512934662	PEX11B	protein_coding	1	0.050082450276315416	NA	FALSE
ENSG00000108587	-1.8760980281727655	7.160113354502591	48.15874028547162	5.257973882666958e-8	6.260994995712855e-6	GOSR1	protein_coding	17	5.203356643337574	NA	TRUE
ENSG00000159692	-1.8760820737098047	8.551015749862543	48.48569265476342	4.907901533828829e-8	5.9576206677147425e-6	CTBP1	protein_coding	4	5.2249271525414	NA	TRUE
ENSG00000105341	1.8750637699822508	4.585172637885238	13.198124888236759	9.120401335085144e-4	0.036316043914831064	DMAC2	protein_coding	19	1.4399014674069073	NA	TRUE
ENSG00000155465	-1.8740933581307357	3.2352186938297987	3.9290998462401245	0.055565109497774726	0.6507703671113463	SLC7A7	protein_coding	14	0.18657223092421596	NA	FALSE
ENSG00000148926	1.8740779463355999	2.115082258743646	0.5621433127524695	0.4590344394606719	1	ADM	protein_coding	11	-0	NA	FALSE
ENSG00000197046	-1.8730057490437442	2.1314485108741006	0.9979568562457412	0.32527930972611774	1	SIGLEC15	protein_coding	18	-0	NA	FALSE
ENSG00000174206	1.8723171521647213	3.7375005283205907	5.157228376627017	0.029582516394191797	0.48157751971462104	KICS2	protein_coding	12	0.3173337943660138	NA	FALSE
ENSG00000168952	1.8694298198606152	2.445116787073645	2.0843259536627556	0.15857727086556306	0.9282837704021271	STXBP6	protein_coding	14	0.032319242443827036	NA	FALSE
ENSG00000140854	-1.866805897456855	3.016591292497754	3.5837195781853497	0.06686322913986993	0.6966591282798281	KATNB1	protein_coding	16	0.15697966798303806	NA	FALSE
ENSG00000132470	-1.8665202911686964	2.6100633639586044	2.2667831489790986	0.14166132950109253	0.8917471260872618	ITGB4	protein_coding	17	0.04975828162678795	NA	FALSE
ENSG00000151812	-1.8647041087390483	2.464591379643971	1.1175606507169957	0.2983381822395941	1	SLC35F4	protein_coding	14	-0	NA	FALSE
ENSG00000211460	-1.864304732841424	2.117896714166825	1.7307060683827236	0.1971005334509286	0.9711218547604265	TSN	protein_coding	2	0.012726272121142712	NA	FALSE
ENSG00000119888	-1.863550533490655	5.257787574174051	9.945207150653653	0.003357571825647074	0.10339832644351075	EPCAM	protein_coding	2	0.9854864904706097	NA	FALSE
ENSG00000178171	-1.8623091890840922	4.023150948019525	4.3194512594081464	0.04527682461958158	0.5945309178669895	AMER3	protein_coding	2	0.22582555549460792	NA	FALSE
ENSG00000108352	-1.8618020918499731	2.6070421464364224	2.787732956978795	0.10414786175665826	0.8247898509261675	RAPGEFL1	protein_coding	17	0.08365669170354101	NA	FALSE
ENSG00000234745	1.8582035201110156	6.657800029252048	6.359585482802996	0.023754570426449153	0.4148092095557175	HLA-B	protein_coding	6	0.3821516100100253	NA	FALSE
ENSG00000106868	-1.8539592477250542	2.602675231916297	2.4482026247013318	0.12689653330255976	0.873515068206988	SUSD1	protein_coding	9	0.058729599000793664	NA	FALSE
ENSG00000105835	-1.8517408944364133	2.825213163087926	1.1233413069094105	0.29665232654219625	1	NAMPT	protein_coding	7	-0	NA	FALSE
ENSG00000163874	1.8516016079355608	2.136546890614061	1.7565911516871546	0.1938648975144626	0.9691022163145616	ZC3H12A	protein_coding	1	0.013630413207063107	NA	FALSE
ENSG00000173065	-1.8505402621323102	3.160796657010017	4.012062701862521	0.05317877894295767	0.6386473584390087	FAM222B	protein_coding	17	0.19473887980513999	NA	FALSE
ENSG00000170456	1.8468501417809755	4.881600471823356	9.705630891966674	0.004073445271122374	0.1220539542479955	DENND5B	protein_coding	12	0.9134481459455558	NA	FALSE
ENSG00000116985	-1.8462476864267168	3.240427054325376	3.6525612694433525	0.06442116572474074	0.6864561268718802	BMP8B	protein_coding	1	0.1633872143869102	NA	FALSE
ENSG00000156222	-1.84441747060538	2.4235038492111323	0.49663358378767575	0.4858012507994647	1	SLC28A1	protein_coding	15	-0	NA	FALSE
ENSG00000106355	-1.842763823791881	7.937669185050198	2.366141957113907	0.15415706578501961	0.9188271531241938	LSM5	protein_coding	7	0.0367661790432314	NA	FALSE
ENSG00000146054	-1.8423328275673219	2.9367790119635746	2.7613924688754916	0.10573473747046662	0.8270065529594853	TRIM7	protein_coding	5	0.08249104921060994	NA	FALSE
ENSG00000204314	-1.8407275323167167	4.244299538752127	5.77777488510068	0.02181368668355617	0.39018100801788663	PRRT1	protein_coding	6	0.4087338736236294	NA	FALSE
ENSG00000021776	-1.8407056040748284	3.1374987907649974	3.451039358916161	0.0718673983734829	0.7194220030934001	AQR	protein_coding	15	0.1430162836763659	NA	FALSE
ENSG00000162438	-1.8397922893430263	2.1038385206373715	0.8526348591953712	0.3624928120138511	1	CTRC	protein_coding	1	-0	NA	FALSE
ENSG00000124785	1.8387327192340661	7.686689925199969	28.501309505004016	8.569278346318927e-6	6.03673229599987e-4	NRN1	protein_coding	6	3.219198082875677	NA	TRUE
ENSG00000162735	1.8386923006499454	2.0106493905551885	0.8437337370334164	0.3647850346567292	1	PEX19	protein_coding	1	-0	NA	FALSE
ENSG00000162618	1.8381763458294604	2.3287916648572553	0.8230501328572247	0.37084973666486076	1	ADGRL4	protein_coding	1	-0	NA	FALSE
ENSG00000188659	-1.8370244312881563	2.666847601133527	1.481766926671513	0.2337251278308939	1	SAXO2	protein_coding	15	-0	NA	FALSE
ENSG00000011426	-1.8357961673625953	2.4443152371029098	2.6360435411996592	0.11367605472216842	0.8409890506575216	ANLN	protein_coding	7	0.07520965850645686	NA	FALSE
ENSG00000172985	-1.8338029310165875	2.767253696584313	2.175433427477331	0.14940682496046834	0.9121694882054449	SH3RF3	protein_coding	2	0.039924458871695843	NA	FALSE
ENSG00000168418	-1.8337812880526423	4.8024305583224685	1.5284568117452355	0.23391341897364787	1	KCNG4	protein_coding	16	-0	NA	FALSE
ENSG00000171016	1.8331231063900666	4.311318507676303	14.806490340598646	4.981270215082313e-4	0.021550457266150225	PYGO1	protein_coding	15	1.666543510372905	NA	TRUE
ENSG00000104205	-1.8315589493587376	1.8991702425103503	0.669053627981073	0.41941427026777756	1	SGK3	protein_coding	8	-0	NA	FALSE
ENSG00000011260	-1.8314579735132015	3.51159238988455	3.209317977683658	0.0821020177617948	0.7620798278216186	UTP18	protein_coding	17	0.11799953395358667	NA	FALSE
ENSG00000176473	-1.8309185776279293	2.325152423322863	1.9051977105833502	0.1764827336496198	0.9519256336588422	WDR25	protein_coding	14	0.021396978246954558	NA	FALSE
ENSG00000132819	1.8306116991428598	2.440095042620897	3.7246372046080265	0.06197048789689956	0.6792588247343923	RBM38	protein_coding	20	0.1679647106449923	NA	FALSE
ENSG00000136770	-1.8280643623937856	4.618217924848665	8.998125926611083	0.005022370922741185	0.14064020351302747	DNAJC1	protein_coding	10	0.851890513825189	NA	FALSE
ENSG00000001626	-1.825189301935113	2.285721053224686	0.9524990025120067	0.3361655559652468	1	CFTR	protein_coding	7	-0	NA	FALSE
ENSG00000164451	1.822348582429721	3.766248865864101	3.804413101475049	0.059378381207491046	0.6680285278716375	CALHM4	protein_coding	6	0.17520499076893822	NA	FALSE
ENSG00000174529	1.8217856790928708	3.7115100724657535	5.976959023585196	0.019815560997722536	0.36704290245114796	TMEM81	protein_coding	1	0.4352831695113523	NA	FALSE
ENSG00000011021	-1.8211231054278667	2.983929596293442	4.232540572327274	0.0473706041806894	0.6049792278561384	CLCN6	protein_coding	1	0.21825953672327966	NA	FALSE
ENSG00000189060	1.8200428039067178	8.232796923503653	28.135988162786827	1.4895697051491326e-5	9.802152643936636e-4	H1-0	protein_coding	22	3.0086785387236947	NA	TRUE
ENSG00000023902	-1.8186858829680177	2.461762463179368	2.2637492056474233	0.1416429172340674	0.8917471260872618	PLEKHO1	protein_coding	1	0.04975828162678795	NA	FALSE
ENSG00000251349	-1.81709227608184	5.921856567684905	28.37889731987232	6.4102847328768675e-6	4.6061948284574413e-4	MSANTD3-TMEFF1	protein_coding	9	3.336657696607454	NA	TRUE
ENSG00000285547	-1.8144998673252484	2.8961948668795308	2.8355898667373274	0.10133382514883009	0.8149093584808098		protein_coding	X	0.0888906946965935	NA	FALSE
ENSG00000103047	1.814248100745258	2.185749967371508	1.2921472782075858	0.2635804407953261	1	TANGO6	protein_coding	16	-0	NA	FALSE
ENSG00000164049	1.8137491619592092	2.348197845054823	2.048067438213019	0.16150382812946207	0.9293328406637084	FBXW12	protein_coding	3	0.03182871552728773	NA	FALSE
ENSG00000076685	-1.81242358080155	2.1393197743392283	1.068663796173792	0.3087441373569335	1	NT5C2	protein_coding	10	-0	NA	FALSE
ENSG00000175513	-1.8119746869928637	2.3779088235613073	2.0372817590971675	0.16345147984369143	0.9293328406637084	TSGA10IP	protein_coding	11	0.03182871552728773	NA	FALSE
ENSG00000064218	1.810612323348613	2.1568405393627046	1.907444584173394	0.17623464994099905	0.9514083886927078	DMRT3	protein_coding	9	0.02163302366775444	NA	FALSE
ENSG00000136011	-1.8102474930482213	2.47222774657475	1.629281764515126	0.2104301321567209	0.9811163921022789	STAB2	protein_coding	12	0.008279468206902934	NA	FALSE
ENSG00000112531	-1.8072447202348998	3.217798040689235	4.463535370910101	0.042026938068988336	0.5705635138254056	QKI	protein_coding	6	0.24369600388632073	NA	FALSE
ENSG00000117971	1.8015501942723657	4.645624905309654	7.371310032780438	0.010326014005008698	0.23864353623775184	CHRNB4	protein_coding	15	0.622250324190229	NA	FALSE
