gene_ref	gene_id	gene_name	condition_1	condition_2	gene_switch_q_value	Rank
geneComp_00023147	VPS13C	VPS13C	RGC	RO_D209	9.502998739431903e-5	316
geneComp_00043701	SBF1	SBF1	RGC	RO_D45	9.585610709407269e-5	317
geneComp_00026570	CAMTA1	CAMTA1	RGC	RO_D45	9.804189557298379e-5	318
geneComp_00021065	SULF2	SULF2	RGC	RO_D209	1.0639487993154227e-4	319
geneComp_00029098	ECSIT	ECSIT	RGC	RO_D45	1.153954721183237e-4	320
geneComp_00041535	PLCD1	PLCD1	RGC	RO_D45	1.153954721183237e-4	321
geneComp_00012752	LHPP	LHPP	RGC	RO_D209	1.18267763514588e-4	322
geneComp_00053647	EIF4B	EIF4B	RO_D209	RO_D45	1.1893104267891462e-4	323
geneComp_00046718	TRH	TRH	RGC	RO_D45	1.240097863067147e-4	324
geneComp_00044248	SLC12A5	SLC12A5	RGC	RO_D45	1.2820875586966863e-4	325
geneComp_00024752	ADI1	ADI1	RGC	RO_D45	1.2832961791648054e-4	326
geneComp_00003476	COX14	COX14	RGC	RO_D209	1.2937416397400107e-4	327
geneComp_00017363	POLR1H	POLR1H	RGC	RO_D209	1.3207997740322165e-4	328
geneComp_00048122	ZMYM5	ZMYM5	RGC	RO_D45	1.323516380446465e-4	329
geneComp_00047221	UBXN8	UBXN8	RGC	RO_D45	1.3375617214291379e-4	330
geneComp_00027620	CLTB	CLTB	RGC	RO_D45	1.338179584014593e-4	331
geneComp_00028703	DMAP1	DMAP1	RGC	RO_D45	1.3598835808790153e-4	332
geneComp_00047767	WSB1	WSB1	RGC	RO_D45	1.367961170785592e-4	333
geneComp_00028297	CYTH1	CYTH1	RGC	RO_D45	1.4150149137849436e-4	334
geneComp_00039198	MRPS5	MRPS5	RGC	RO_D45	1.478245044691971e-4	335
geneComp_00043505	RRP7BP	RRP7BP	RGC	RO_D45	1.478245044691971e-4	336
geneComp_00018435	RBSN	RBSN	RGC	RO_D209	1.4941596436614962e-4	337
geneComp_00040855	PARK7	PARK7	RGC	RO_D45	1.5227642124283168e-4	338
geneComp_00036752	KIF5A	KIF5A	RGC	RO_D45	1.5243600539655686e-4	339
geneComp_00015279	NCALD	NCALD	RGC	RO_D209	1.581300983813399e-4	340
geneComp_00000680	ANK3	ANK3	RGC	RO_D209	1.5866514440192575e-4	341
geneComp_00001804	BUD31	BUD31	RGC	RO_D209	1.5866514440192575e-4	342
geneComp_00026328	C1QTNF6	C1QTNF6	RGC	RO_D45	1.6070429541109919e-4	343
geneComp_00042389	PTPRF	PTPRF	RGC	RO_D45	1.6454614316990733e-4	344
geneComp_00035482	HDAC1	HDAC1	RGC	RO_D45	1.6597131121780977e-4	345
geneComp_00018856	RPAIN	RPAIN	RGC	RO_D209	1.6671167999790108e-4	346
geneComp_00011164	HERPUD1	HERPUD1	RGC	RO_D209	1.6988436443822854e-4	347
geneComp_00045200	SRSF10	SRSF10	RGC	RO_D45	1.712998595986763e-4	348
geneComp_00044807	SNHG12	SNHG12	RGC	RO_D45	1.7381925528002395e-4	349
geneComp_00042977	RGS3	RGS3	RGC	RO_D45	1.745667425081823e-4	350
geneComp_00040417	OCIAD1	OCIAD1	RGC	RO_D45	1.7894740228946896e-4	351
geneComp_00047653	WDR1	WDR1	RGC	RO_D45	1.858499685429508e-4	352
geneComp_00024960	ALDOC	ALDOC	RGC	RO_D45	1.880922942270659e-4	353
geneComp_00021246	TAFA5	TAFA5	RGC	RO_D209	1.9057303712628217e-4	354
geneComp_00028058	CSNK1D	CSNK1D	RGC	RO_D45	1.930385622423907e-4	355
geneComp_00028475	DDX39A	DDX39A	RGC	RO_D45	1.930385622423907e-4	356
geneComp_00018912	RPL22L1	RPL22L1	RGC	RO_D209	1.9312727267028026e-4	357
geneComp_00019741	SHC1	SHC1	RGC	RO_D209	1.9984635779240315e-4	358
geneComp_00021410	TCF12	TCF12	RGC	RO_D209	1.9984635779240315e-4	359
geneComp_00022312	TRAPPC3	TRAPPC3	RGC	RO_D209	1.9984635779240315e-4	360
geneComp_00002880	CERS5	CERS5	RGC	RO_D209	2.012585375230663e-4	361
geneComp_00027953	CRB1	CRB1	RGC	RO_D45	2.0185829663558948e-4	362
geneComp_00040665	OSBPL9	OSBPL9	RGC	RO_D45	2.03484216212091e-4	363
geneComp_00003240	CLUL1	CLUL1	RGC	RO_D209	2.0359696323158746e-4	364
geneComp_00015854	NSD3	NSD3	RGC	RO_D209	2.0602234057020278e-4	365
geneComp_00031640	ENSG00000278903	ENSG00000278903	RGC	RO_D45	2.095894370426451e-4	366
geneComp_00022346	TRIM2	TRIM2	RGC	RO_D209	2.1715906602221875e-4	367
geneComp_00027102	CDK2AP1	CDK2AP1	RGC	RO_D45	2.2907325598606714e-4	368
geneComp_00034341	FNBP1	FNBP1	RGC	RO_D45	2.319271281716945e-4	369
geneComp_00042445	PXMP2	PXMP2	RGC	RO_D45	2.319271281716945e-4	370
geneComp_00038371	MALAT1	MALAT1	RGC	RO_D45	2.3408319299116198e-4	371
geneComp_00042740	RBBP7	RBBP7	RGC	RO_D45	2.365323133305988e-4	372
geneComp_00020478	SNU13	SNU13	RGC	RO_D209	2.370162392322475e-4	373
geneComp_00039129	MRPL2	MRPL2	RGC	RO_D45	2.3933927198237145e-4	374
geneComp_00025854	BANF1	BANF1	RGC	RO_D45	2.4401189012961328e-4	375
geneComp_00003698	CST3	CST3	RGC	RO_D209	2.4403624773031542e-4	376
geneComp_00000849	APBB2	APBB2	RGC	RO_D209	2.441496127305977e-4	377
geneComp_00048705	ZNG1B	ZNG1B	RGC	RO_D45	2.468991909326274e-4	378
geneComp_00039054	MPC2	MPC2	RGC	RO_D45	2.46930442120942e-4	379
geneComp_00028603	DHRSX	DHRSX	RGC	RO_D45	2.5301145752837714e-4	380
geneComp_00045468	SUN1	SUN1	RGC	RO_D45	2.534123416506438e-4	381
geneComp_00016271	OSBPL1A	OSBPL1A	RGC	RO_D209	2.730542240357705e-4	382
geneComp_00065956	PLEKHB1	PLEKHB1	RO_D209	RO_D45	2.7620170112365057e-4	383
geneComp_00022760	UBE2F	UBE2F	RGC	RO_D209	2.897859877693657e-4	384
geneComp_00000657	ANAPC15	ANAPC15	RGC	RO_D209	2.9209953256555934e-4	385
geneComp_00025993	BID	BID	RGC	RO_D45	2.9320035173440714e-4	386
geneComp_00033538	EPB41L3	EPB41L3	RGC	RO_D45	2.945156769037977e-4	387
geneComp_00026150	BTBD10	BTBD10	RGC	RO_D45	2.9876705899184263e-4	388
geneComp_00040274	NTAN1	NTAN1	RGC	RO_D45	2.9887972394588403e-4	389
geneComp_00014103	MAPRE2	MAPRE2	RGC	RO_D209	3.022387580565435e-4	390
geneComp_00015866	NSMF	NSMF	RGC	RO_D209	3.0715277962789543e-4	391
geneComp_00039109	MRNIP	MRNIP	RGC	RO_D45	3.164631293925252e-4	392
geneComp_00036718	KIDINS220	KIDINS220	RGC	RO_D45	3.2091364228373724e-4	393
geneComp_00004647	DYNLRB1	DYNLRB1	RGC	RO_D209	3.2339908330187504e-4	394
geneComp_00035146	GRAMD1B	GRAMD1B	RGC	RO_D45	3.375760604470855e-4	395
geneComp_00028425	DCXR	DCXR	RGC	RO_D45	3.4318574240719787e-4	396
geneComp_00048139	ZNF117	ZNF117	RGC	RO_D45	3.4318574240719787e-4	397
geneComp_00009260	ERP29	ERP29	RGC	RO_D209	3.4346938681335907e-4	398
geneComp_00042067	PRKACB	PRKACB	RGC	RO_D45	3.50097503734715e-4	399
geneComp_00016277	OSBPL8	OSBPL8	RGC	RO_D209	3.5240683101904984e-4	400
geneComp_00042382	PTPRA	PTPRA	RGC	RO_D45	3.5660733704910764e-4	401
geneComp_00042386	PTPRD	PTPRD	RGC	RO_D45	3.5660733704910764e-4	402
geneComp_00044532	SLC4A2	SLC4A2	RGC	RO_D45	3.5660733704910764e-4	403
geneComp_00028031	CRYZL1	CRYZL1	RGC	RO_D45	3.571063279442315e-4	404
geneComp_00046467	TMX2	TMX2	RGC	RO_D45	3.6098504726962005e-4	405
geneComp_00039134	MRPL22	MRPL22	RGC	RO_D45	3.6324781108971425e-4	406
geneComp_00015416	NEDD4L	NEDD4L	RGC	RO_D209	3.7492389694182836e-4	407
geneComp_00035282	GTF3A	GTF3A	RGC	RO_D45	3.75023844500859e-4	408
geneComp_00035268	GTF2H2	GTF2H2	RGC	RO_D45	3.8056589864747113e-4	409
geneComp_00038751	METTL9	METTL9	RGC	RO_D45	3.8068626485738926e-4	410
geneComp_00048277	ZNF331	ZNF331	RGC	RO_D45	3.884745329231e-4	411
geneComp_00017999	PTPRD	PTPRD	RGC	RO_D209	3.988291234761144e-4	412
geneComp_00036468	JPT2	JPT2	RGC	RO_D45	4.047401957228962e-4	413
geneComp_00026781	CCDC191	CCDC191	RGC	RO_D45	4.057923112827136e-4	414
geneComp_00028028	CRYL1	CRYL1	RGC	RO_D45	4.057923112827136e-4	415
geneComp_00041306	PHF19	PHF19	RGC	RO_D45	4.1512271388343904e-4	416
geneComp_00025044	ANAPC15	ANAPC15	RGC	RO_D45	4.230144350624759e-4	417
geneComp_00047108	UACA	UACA	RGC	RO_D45	4.230144350624759e-4	418
geneComp_00022828	UBXN11	UBXN11	RGC	RO_D209	4.4047258870139223e-4	419
geneComp_00011097	HDAC11	HDAC11	RGC	RO_D209	4.523633191032272e-4	420
geneComp_00015824	NRG1	NRG1	RGC	RO_D209	4.6520543991876846e-4	421
geneComp_00001606	BID	BID	RGC	RO_D209	4.733576188992016e-4	422
geneComp_00044790	SNAPC3	SNAPC3	RGC	RO_D45	4.789113633869269e-4	423
geneComp_00015636	NMT1	NMT1	RGC	RO_D209	4.797365778670439e-4	424
geneComp_00046524	TNNI3	TNNI3	RGC	RO_D45	4.885659355631598e-4	425
geneComp_00015385	NDUFC1	NDUFC1	RGC	RO_D209	5.130217359366008e-4	426
geneComp_00025914	BCL2L1	BCL2L1	RGC	RO_D45	5.225049241309408e-4	427
geneComp_00036416	ITPRIP	ITPRIP	RGC	RO_D45	5.231131234488983e-4	428
geneComp_00039629	NAT9	NAT9	RGC	RO_D45	5.264296581751095e-4	429
geneComp_00047625	WASH6P	WASH6P	RGC	RO_D45	5.288320117913727e-4	430
geneComp_00000031	ABAT	ABAT	RGC	RO_D209	5.306655592341325e-4	431
geneComp_00024849	AGRN	AGRN	RGC	RO_D45	5.391118629495854e-4	432
geneComp_00026267	C18orf21	C18orf21	RGC	RO_D45	5.440459889314735e-4	433
geneComp_00041967	PPP3CA	PPP3CA	RGC	RO_D45	5.445583259182611e-4	434
geneComp_00044678	SMARCD3	SMARCD3	RGC	RO_D45	5.506705646272113e-4	435
geneComp_00027790	COL9A1	COL9A1	RGC	RO_D45	5.539708377778131e-4	436
geneComp_00016965	PI4KAP1	PI4KAP1	RGC	RO_D209	5.677610532099843e-4	437
geneComp_00016420	PALM	PALM	RGC	RO_D209	5.782639587641809e-4	438
geneComp_00021420	TCF4	TCF4	RGC	RO_D209	5.788873045705823e-4	439
geneComp_00021149	SYNGR1	SYNGR1	RGC	RO_D209	5.844567813313993e-4	440
geneComp_00018363	RBIS	RBIS	RGC	RO_D209	5.89435223636943e-4	441
geneComp_00019082	RPSA	RPSA	RGC	RO_D209	6.006850261307897e-4	442
geneComp_00019391	SCO1	SCO1	RGC	RO_D209	6.10059511021354e-4	443
geneComp_00040057	NONO	NONO	RGC	RO_D45	6.108984363325122e-4	444
geneComp_00028236	CYFIP2	CYFIP2	RGC	RO_D45	6.17933415306104e-4	445
geneComp_00003844	CYBC1	CYBC1	RGC	RO_D209	6.226807095656599e-4	446
geneComp_00018560	RFXANK	RFXANK	RGC	RO_D209	6.284492415957451e-4	447
geneComp_00041342	PHTF2	PHTF2	RGC	RO_D45	6.468274494204713e-4	448
geneComp_00035156	GRB2	GRB2	RGC	RO_D45	6.59456119767095e-4	449
geneComp_00050668	C19orf81	C19orf81	RO_D209	RO_D45	6.81515592619894e-4	450
geneComp_00059697	GUK1	GUK1	RO_D209	RO_D45	6.81515592619894e-4	451
geneComp_00026310	C1orf52	C1orf52	RGC	RO_D45	7.000582307614888e-4	452
geneComp_00043053	RIN2	RIN2	RGC	RO_D45	7.236153138729767e-4	453
geneComp_00001527	BCL2L1	BCL2L1	RGC	RO_D209	7.381028786517303e-4	454
geneComp_00042689	RASA4	RASA4	RGC	RO_D45	7.602910843199207e-4	455
geneComp_00045795	TCERG1	TCERG1	RGC	RO_D45	7.60947016012077e-4	456
geneComp_00036745	KIF2A	KIF2A	RGC	RO_D45	7.82212414960566e-4	457
geneComp_00036218	INO80E	INO80E	RGC	RO_D45	7.931803770514393e-4	458
geneComp_00028153	CTSH	CTSH	RGC	RO_D45	8.058865551202377e-4	459
geneComp_00028476	DDX39B	DDX39B	RGC	RO_D45	8.058865551202377e-4	460
geneComp_00004216	DHRSX	DHRSX	RGC	RO_D209	8.110460568151355e-4	461
geneComp_00043243	RPAIN	RPAIN	RGC	RO_D45	8.14536344083752e-4	462
geneComp_00046211	TMEM123	TMEM123	RGC	RO_D45	8.60883239414171e-4	463
geneComp_00045404	STX16	STX16	RGC	RO_D45	8.610542477895284e-4	464
geneComp_00040266	NT5C2	NT5C2	RGC	RO_D45	8.665186893415596e-4	465
geneComp_00033766	EZR	EZR	RGC	RO_D45	9.172170610476348e-4	466
geneComp_00012313	KIAA1191	KIAA1191	RGC	RO_D209	9.289006622823564e-4	467
geneComp_00048707	ZNG1E	ZNG1E	RGC	RO_D45	9.303102760460237e-4	468
geneComp_00028720	DMTN	DMTN	RGC	RO_D45	9.303337060677074e-4	469
geneComp_00026803	CCDC51	CCDC51	RGC	RO_D45	9.354359074030674e-4	470
geneComp_00033963	FAM50A	FAM50A	RGC	RO_D45	9.395387731824798e-4	471
geneComp_00046579	TOPORS	TOPORS	RGC	RO_D45	9.395387731824798e-4	472
geneComp_00046681	TRAK1	TRAK1	RGC	RO_D45	9.395387731824798e-4	473
geneComp_00036010	IFI27L2	IFI27L2	RGC	RO_D45	9.611708983350335e-4	474
geneComp_00013516	LINC02893	LINC02893	RGC	RO_D209	9.628754025569854e-4	475
geneComp_00028865	DOT1L	DOT1L	RGC	RO_D45	9.692104928961051e-4	476
geneComp_00025894	BCAR1	BCAR1	RGC	RO_D45	9.869328379257713e-4	477
geneComp_00044193	SIN3B	SIN3B	RGC	RO_D45	0.0010114697868021229	478
geneComp_00045552	SYPL1	SYPL1	RGC	RO_D45	0.0010130630776298826	479
geneComp_00017148	PLCD1	PLCD1	RGC	RO_D209	0.001020060085480237	480
geneComp_00045273	ST7L	ST7L	RGC	RO_D45	0.0010230350508001415	481
geneComp_00041806	PORCN	PORCN	RGC	RO_D45	0.0010242523076261173	482
geneComp_00003142	CLASP2	CLASP2	RGC	RO_D209	0.0010392516913745754	483
geneComp_00004286	DLG2	DLG2	RGC	RO_D209	0.0010392516913745754	484
geneComp_00012029	ITPRIP	ITPRIP	RGC	RO_D209	0.0010692413809083095	485
geneComp_00047715	WDSUB1	WDSUB1	RGC	RO_D45	0.0010725964041257902	486
geneComp_00028285	CYP51A1	CYP51A1	RGC	RO_D45	0.0010864272764135982	487
geneComp_00000462	AGRN	AGRN	RGC	RO_D209	0.0010924054994287816	488
geneComp_00000349	ADGRG1	ADGRG1	RGC	RO_D209	0.0010927574979755282	489
geneComp_00015070	MYH10	MYH10	RGC	RO_D209	0.0010940561014417234	490
geneComp_00048098	ZKSCAN1	ZKSCAN1	RGC	RO_D45	0.0011142170179085132	491
geneComp_00017183	PLEKHB2	PLEKHB2	RGC	RO_D209	0.0011313567822712296	492
geneComp_00038477	MAPK8	MAPK8	RGC	RO_D45	0.0011494280477329826	493
geneComp_00039838	NENF	NENF	RGC	RO_D45	0.001160738851594425	494
geneComp_00029405	ENSA	ENSA	RGC	RO_D45	0.0011622622583468167	495
geneComp_00022474	TSEN15	TSEN15	RGC	RO_D209	0.001179070751508259	496
geneComp_00011851	INSR	INSR	RGC	RO_D209	0.0011796367355066514	497
geneComp_00016030	OCIAD1	OCIAD1	RGC	RO_D209	0.0011796367355066514	498
geneComp_00039007	MNAT1	MNAT1	RGC	RO_D45	0.0011951891539859275	499
geneComp_00044620	SLF2	SLF2	RGC	RO_D45	0.001195916744661074	500
