ID	Description	Count	GeneRatio	geneID
GO:0005576	extracellular region	389	389/1674	H3C2/NOTCH2NLC/MIR5189/CLEC19A/TUBB3/LYN/SELENOP/NICOL1/EFNA4/TAFA5/MTCL3/GPC2/MIR125B1/CFI/ADGRG1/COL5A2/TGM2/RUSC2/HMGN2/LRRTM3/SMOC1/CALM1/MMP17/RPL23A/DNM3/COL4A6/SSPOP/MYO5A/ANXA6/FLNA/COL27A1/SULF2/EPHB4/CPNE4/GREB1/TMEM63A/FAT4/VWC2/COL25A1/H2AX/COL4A5/COL4A1/BCAM/AKR1C1/SLIT1/RTN4RL2/GNG2/PMEL/P4HB/ARL15/FLRT2/CIB1/LRRC26/PROS1/SLIT3/PCBP3/GPC6/NTM/DIPK2A/GREM2/FJX1/CPNE7/ERBB4/PPFIA3/ZBTB38/DSCAML1/BASP1/MYO1D/TUBB6/CREG2/RAB6A/SNCG/EFEMP2/GNG12/LAMB2/SCG2/KRT19/SOSTDC1/HAS2/TRH/KRT8/CDK1/CRTAP/ALCAM/LINGO1/NLGN1/COL22A1/RAB3B/SCN11A/LTBP3/HID1/AXL/TUBA1A/MYO5B/IGF2/GPRC5B/EVA1C/MFAP4/FBN1/RAB8B/HTRA1/PACSIN3/CASP7/CRYL1/ALDH1A1/ADCY1/COL1A2/ANXA5/HMGB2/BDH2/ADAMTS9/SERPINI1/IGFBP7/FSTL1/S100A11/PKDCC/IGSF8/MEGF6/DRAXIN/FGF19/DMKN/SPTBN4/CPAMD8/FNDC5/ATP6V0D1/BTG2/SCUBE1/CLIC6/EDA/NBL1/COLEC12/WASF2/CABP1/MMP14/LRP8/SST/ATAD2/PDIA4/GRIA1/RHOC/MOV10/EPHB1/ADAMTS1/CXADR/THY1/SEMA3D/DDAH1/MERTK/PLOD2/UTRN/GPD1L/GLT1D1/VEGFC/LYPD6B/LYPD1/KIRREL3/CAPN5/SERPINH1/SERPING1/INA/PLIN2/MAL2/SSC4D/EGFR/CREB5/DYNLT1/PRSS35/SCUBE3/GFOD1/CXCL14/ADAMTS19/IQGAP2/PDGFC/SFRP2/SLIT2/MANF/CNTN4/CTDSP1/TMEFF2/ARL8A/LEFTY2/RAB13/VASH2/SELENBP1/TUFT1/CREG1/ALDH9A1/CCN1/HSPG2/SH3BGRL3/IGLON5/PTH2/DOP1B/ADCYAP1/GFOD2/CDH11/MFGE8/LUM/LRIG3/PPFIA2/COL2A1/CPNE8/FBN2/MYOF/LHCGR/ADAM10/UACA/THBS1/SULF1/TUBB2A/IGFBPL1/STXBP1/LAMC1/NIBAN1/CD164/AGAP2/GDF11/PRPH/MDFIC/ANXA1/COL4A2/STK26/CRB1/FST/NOTCH2/C1QTNF6/SYT4/VSTM2L/PCNA/RIDA/SERPINF1/ANO1/ACLY/KIF3A/RAB11FIP4/C1QL1/EPS8L1/ASS1/LAMA5/COL5A1/OLFM1/BST2/NCAN/APOE/RAB2B/MYO5C/LRRC17/SMO/VGF/YWHAH/AIF1L/RHOJ/RRAS/PCSK2/FLRT3/BMP2/NAPB/BMP4/AHNAK/RREB1/GLO1/NAGK/PARD6B/SDC4/NLN/ANXA11/CXCR4/CPXM2/SCPEP1/LTBP2/NPC2/OLFM3/CCN2/C1orf54/STMN1/PRDX6/SLC2A1/ELAPOR1/TNR/ATP6V1B1/IGFBP5/FN1/ABHD14B/PLXNA1/WNT5A/BCHE/STC2/DPYSL3/LNPEP/SPARC/MAN2A1/DNPH1/COL9A1/MDGA1/KRT18/LIN7A/MDK/TMEM109/B3GAT1/CRYAB/UGDH/CPZ/COL1A1/SYNGR2/ACTA2/SPOCK2/AK1/AEBP1/NPTX2/HSPB1/GARS1/STX1A/MET/PALS2/PON2/LSR/RAB3A/ATP1A3/NAPA/FCGRT/TUBB4A/CA2/SCG3/DMXL2/QPRT/METRN/SLC7A5/SMPD3/FGF9/TIMP1/AHCY/KIF3B/COL20A1/BMP7/LGMN/MFNG/NRP1/ACOT7/ADA2/TGFB2/DPYSL2/COL9A3/SNAP23/BLVRB/LTBP4/CHGB/CPXM1/ACHE/MTMR2/B4GALT1/CD82/FAT1/PLOD1/COBLL1/SLC4A4/CARMIL1/FBLN1/FGFR1/GPC4/SEMA3C/NOTCH3/CYBRD1/SLC44A1/FGFR3/CNN2/SLC12A2/CYFIP2/FSTL4/COL23A1/DKK3/COL9A2/DSG2/VCAN/SARS1/GRN/RNASET2/VIM/ATP1A2/CNTN1/SYT7/PTBP1/ANOS1/CD9/SYPL1/PROM1/TMEM132A/LAMP2/PRKAR2B/TSPAN6
GO:0005615	extracellular space	323	323/1674	H3C2/MIR5189/TUBB3/LYN/SELENOP/NICOL1/TAFA5/MTCL3/GPC2/MIR125B1/CFI/ADGRG1/COL5A2/TGM2/RUSC2/HMGN2/LRRTM3/SMOC1/MMP17/RPL23A/DNM3/COL4A6/SSPOP/MYO5A/ANXA6/FLNA/COL27A1/SULF2/EPHB4/CPNE4/GREB1/TMEM63A/FAT4/VWC2/COL25A1/H2AX/COL4A5/COL4A1/BCAM/AKR1C1/SLIT1/RTN4RL2/GNG2/PMEL/P4HB/ARL15/FLRT2/CIB1/LRRC26/PROS1/SLIT3/PCBP3/GPC6/DIPK2A/GREM2/FJX1/CPNE7/ZBTB38/DSCAML1/BASP1/MYO1D/TUBB6/CREG2/RAB6A/SNCG/EFEMP2/GNG12/LAMB2/SCG2/KRT19/SOSTDC1/KRT8/CDK1/CRTAP/ALCAM/LINGO1/COL22A1/RAB3B/SCN11A/LTBP3/HID1/AXL/TUBA1A/MYO5B/IGF2/GPRC5B/MFAP4/FBN1/RAB8B/HTRA1/PACSIN3/CASP7/CRYL1/ALDH1A1/ADCY1/COL1A2/ANXA5/HMGB2/BDH2/ADAMTS9/SERPINI1/IGFBP7/FSTL1/S100A11/IGSF8/FGF19/DMKN/SPTBN4/CPAMD8/ATP6V0D1/BTG2/SCUBE1/CLIC6/EDA/NBL1/COLEC12/WASF2/CABP1/MMP14/LRP8/SST/ATAD2/PDIA4/RHOC/MOV10/EPHB1/THY1/SEMA3D/DDAH1/MERTK/PLOD2/UTRN/GPD1L/VEGFC/CAPN5/SERPINH1/SERPING1/INA/MAL2/EGFR/CREB5/SCUBE3/CXCL14/IQGAP2/PDGFC/SFRP2/SLIT2/MANF/CTDSP1/ARL8A/LEFTY2/RAB13/SELENBP1/CREG1/ALDH9A1/HSPG2/SH3BGRL3/DOP1B/CDH11/MFGE8/LUM/LRIG3/PPFIA2/COL2A1/CPNE8/MYOF/LHCGR/ADAM10/UACA/THBS1/SULF1/TUBB2A/IGFBPL1/STXBP1/LAMC1/NIBAN1/AGAP2/GDF11/PRPH/ANXA1/COL4A2/STK26/FST/C1QTNF6/PCNA/RIDA/SERPINF1/ANO1/ACLY/KIF3A/RAB11FIP4/EPS8L1/ASS1/LAMA5/COL5A1/OLFM1/BST2/NCAN/APOE/RAB2B/MYO5C/LRRC17/SMO/VGF/YWHAH/AIF1L/RHOJ/RRAS/PCSK2/FLRT3/BMP2/NAPB/BMP4/AHNAK/RREB1/GLO1/NAGK/PARD6B/SDC4/ANXA11/CXCR4/CPXM2/SCPEP1/LTBP2/NPC2/OLFM3/STMN1/PRDX6/SLC2A1/ELAPOR1/TNR/ATP6V1B1/IGFBP5/FN1/ABHD14B/PLXNA1/WNT5A/BCHE/STC2/DPYSL3/SPARC/MAN2A1/DNPH1/COL9A1/MDGA1/KRT18/LIN7A/TMEM109/CRYAB/UGDH/CPZ/COL1A1/SYNGR2/ACTA2/AK1/AEBP1/HSPB1/GARS1/PALS2/LSR/NAPA/FCGRT/TUBB4A/CA2/DMXL2/QPRT/METRN/SLC7A5/FGF9/TIMP1/AHCY/KIF3B/COL20A1/BMP7/LGMN/MFNG/NRP1/ACOT7/ADA2/TGFB2/DPYSL2/COL9A3/SNAP23/BLVRB/LTBP4/CHGB/CPXM1/ACHE/MTMR2/B4GALT1/CD82/FAT1/PLOD1/COBLL1/SLC4A4/CARMIL1/FBLN1/GPC4/SEMA3C/CYBRD1/SLC44A1/SLC12A2/CYFIP2/COL23A1/DKK3/COL9A2/DSG2/VCAN/SARS1/GRN/RNASET2/VIM/CNTN1/SYT7/PTBP1/ANOS1/CD9/SYPL1/PROM1/TMEM132A/LAMP2/PRKAR2B/TSPAN6
GO:0005621	cellular bud scar	0	0/1674	
GO:0005622	intracellular anatomical structure	1169	1169/1674	H3C2/NEFL/CASTOR2/CD24/NBPF10/NBPF19/SRGAP2/TXNIP/SERTM2/TUBB3/LYN/SELENOP/STON1/ARHGDIG/PDXP/PNMA2/ERCC6/MIAT/TMEM14EP/TAFA5/SCRT2/SH3D21/LBH/GPC2/ARHGAP19/MXD3/MLLT11/OLIG2/ONECUT3/DPF3/RGL3/DCTN1/DISP3/COL5A2/TCEAL5/GDI1/FANK1/RORB/TGM2/DMD/PRC1/OSTC/RUSC2/HMGN2/SCAMP5/COLGALT2/ECI2/CALM1/C20orf203/ATL1/TPM2/RPL23A/RPS6KL1/SULT1C2/HMGN5/LPAR1/CHSY3/DNM3/ZNF71/SGTB/FAM114A1/PARVA/COL4A6/MYO5A/SLC2A10/STMN3/DIO3/DACT3/BLM/ANXA6/FLNA/ADA/COL27A1/XRCC2/SULF2/EPHB4/GREB1/TMEM63A/MATCAP1/BLOC1S2/JPT1/LITAF/FBLL1/COL25A1/H2AX/SBK1/COL4A5/DNER/EIF4EBP1/H1-2/FANCM/ERC2/SAMD11/COL4A1/DCC/SESTD1/TSPYL4/AKR1C1/MITF/KIF24/MYT1L/RGS7BP/ZNRF1/KIF18B/IFITM1/POU3F1/SYN3/PMEL/ZFP36L1/PBX1/P4HB/PDIA2/PRKG1/IFITM2/FLRT2/CIB1/SIVA1/IMMP2L/LRRC26/SEPTIN5/CDCA2/PDE4B/SOCS3/CEND1/PROS1/KNTC1/MAP7D2/H1-5/SLIT3/PRKD1/PCBP3/MEX3B/GPC6/MCEMP1/SPNS2/TCEAL7/FIGN/BACE2/RAD51B/CREB3L2/CHST15/RTKN2/ADO/DIPK2A/PLAG1/FANCB/SOX2/ZNF467/PJA1/NQO1/GPR137C/SHISA2/SSTR2/MTURN/FZD2/TH/NRXN1/ATOH7/AURKB/CPNE7/ZHX2/MAF/ERBB4/POGLUT3/CCDC184/NAALADL2/CRACR2B/SRRM3/AGTRAP/PNPLA2/PGBD5/C18orf32/NHLH2/RPRM/ST8SIA3/NR2C2/TGIF1/PAWR/PPFIA3/ZBTB38/FAM89B/TCIM/TYMS/WSB2/BASP1/CDK5R1/MYO1D/RNF152/LMNB2/SPHK1/JAKMIP2/TUBB6/CREG2/NR2F1/RMI2/CCDC85B/FOSL1/RAB6A/CLTB/UBE2C/SEZ6L2/CNIH2/CEP135/ZCCHC12/MSRB3/NET1/PLK3/HAP1/NUDT4/INSM1/SNCG/ABLIM3/CKS1B/PARP14/BNC2/RAB37/CARNS1/AFF1/RCAN2/SUCLG2/FRMD3/LAMB2/GAP43/SCG2/FRMD5/RRM2/BCL2/NHLH1/ENC1/PIK3CD/CXXC5/MAP6/CDK5R2/PDE7B/KRT19/FAM241B/ATP6V0E2/PKIA/S1PR1/HAS2/DCDC1/TRH/MTSS1/CDCA4/KRT8/ZNF804A/SMAD1/CDK1/CRTAP/ANKK1/NSG2/TRIM56/ONECUT1/PCDH7/NLGN1/BUB1/CKAP2L/CCDC8/SDC2/COL22A1/KCNAB1/RAB3B/PARM1/IRS1/NSG1/CXXC4/LDLRAD4/LRATD2/RAB31/KIF5C/PBK/SCARA3/BSCL2/TK1/MGAT5B/HID1/NUDT8/CHAF1A/ATCAY/AXL/TUBA1C/TUBA1A/TP53I13/CACNB3/CDT1/MYO5B/TBC1D16/RBFOX3/IGF2/GPRC5B/CERCAM/ACSF2/SAMD14/MAP1A/SMAD3/TSC22D4/STAT6/NEMP1/PLK1/TERF2IP/PCLAF/FAM111A/SEC11C/TMEM130/ZMAT1/CRABP1/SCN3B/GABRB3/FBN1/RAB8B/SVOP/SPRED1/HTRA1/PACSIN3/ARHGAP42/CASP7/SLC18A2/OTX2/SKA3/CRYL1/INPPL1/PGM2L1/MELK/DYNLT3/ALDH1A1/BAALC/DNAAF5/ADCY1/COL1A2/CDCA7L/STEAP1/PTTG1/CITED2/EBF1/CASP3/GPX8/STARD4/ITGA2/GASK1B/ANXA5/MAD2L1/HMGB2/POC1A/CAMKV/BSN/BDH2/ABLIM2/ARHGEF3/CAMK2N2/GRIK3/FYCO1/CLRN1/ADAMTS9/SYNPR/CADPS/RPL22L1/SERPINI1/SGO2/NFASC/CIP2A/IGFBP7/LMOD1/FSTL1/PBXIP1/FZD5/S100A11/FBXO41/PKDCC/ACP6/ATF3/PEA15/IGSF8/SNX7/NEXN/NFIA/SDC3/DHRS3/PDPN/PLPP3/BEND5/FGF19/SHANK2/SPC24/ZNF385A/ZNF382/CELF5/BRSK1/SPTBN4/RALGDS/SLC37A1/FNDC5/FAM131B/ATP6V0D1/CELF3/BTG2/CLIC6/SV2A/EPB41/DMTN/EDA/ELK4/KCNB1/CDC25C/COLEC12/WASF2/RHPN1/GALNT14/LDLRAP1/RADIL/DPYSL5/CABP1/DGKI/CCNB2/MMP14/LRP8/NMNAT2/SST/BUB1B/ATAD2/KCNS2/KIF5A/ADCY8/LSM11/FZD7/PDIA4/GRIA1/RHOC/MOV10/USP25/MARVELD1/PTPRN2/EPHB1/RAB6B/ADAMTS1/CXADR/PGM5/UCHL1/LRRK1/THY1/DDAH1/CMIP/CNKSR3/SCN3A/MERTK/DAB2/CENPH/ZIC1/JAKMIP1/NRSN1/PLOD2/RAB3C/ZNF117/UTRN/PRDM8/GJA1/GPD1L/MBNL1/TMEM123/PLEKHH2/ZFP36L2/PDK1/PTPN14/TLCD4/SCHIP1/GLT1D1/SACS/GABRA2/ACSL1/CENPU/WWC2/DPYSL4/AKR1C2/POU4F2/TEX9/NEK7/NPAS3/AKAP6/ANK3/SEC24D/FOXO1/DIXDC1/DLG2/VEGFC/PDCD4/LATS2/ARID5B/HMGA2/TAGLN/KIRREL3/FEZ1/DRD2/CAPN5/SERPINH1/TENM4/SESN3/SERPING1/RGS10/INA/MKI67/TCF7L2/ADD3/ANKRD1/POLR3A/NTRK2/PLIN2/NFIB/MAL2/SYBU/SLC26A7/FRMPD3/DIAPH2/SYTL5/NCAPG2/CDCA5/EGFR/CREB5/DYNLT1/FAXC/MMS22L/TTBK1/CPLX2/CXCL14/IQGAP2/PLK2/SKP2/MYO10/PDGFC/SETD7/CCNA2/OCIAD2/EPHA5/SLIT2/MANF/MED12L/TMEM108/TAGLN3/CSRNP1/DYNC1LI1/MARCHF4/CTDSP1/FANCD2/ACKR3/ABCA12/GULP1/SPOPL/AFF3/CALM2/ARL8A/LEFTY2/C1orf131/SLC39A1/RAB13/ATP8B2/VASH2/SELENBP1/ANP32E/CGN/TUFT1/RGS16/XPR1/NUF2/ILDR2/CREG1/ALDH9A1/BARHL2/KIF2C/CCN1/HSPG2/SH3BGRL3/PRDM16/MYO1F/WTIP/DOP1B/PGGHG/IFITM3/NFIC/CACNA1A/FKBP10/ERBB2/P3H4/ARK2C/SLC16A3/ASXL3/MYOCD/MAP1LC3B/CDH11/MFGE8/TPM1/RTN1/MBNL2/SRRM4/DIAPH3/CSAD/BRCA2/MTMR6/FOXN4/GLTP/NEDD1/LUM/PHLDA1/LRIG3/PPFIA2/COL2A1/TMEM117/GABARAPL1/ETV6/CENPE/SHROOM3/COX17/ITPRID2/PLCE1/TACC2/KIF11/MYOF/CENPO/CYP1B1/LHCGR/ARHGAP29/TTLL7/GCHFR/ADAM10/SMAD6/UACA/PARP6/KIF23/NUSAP1/THBS1/YAP1/SULF1/SLCO5A1/CCDC90B/TTC29/TUBB2B/LRRC1/TUBB2A/TFAP2A/DNAJB5/DSCC1/GABBR2/GARNL3/STXBP1/DNAJC1/BRIP1/NACAD/TNS3/SPRY2/CKAP2/LAMC1/NIBAN1/RGS8/STX6/KCNK1/MICAL1/CD164/FAIM2/B4GALNT1/TROAP/PPP1R1A/AGAP2/GDF11/PRPH/MDFIC/BICDL1/ANXA1/COL4A2/PDGFRA/PHC2/STK26/RAB33A/DDB2/CDC73/NAV1/FST/MYCN/TMEM106C/NOTCH2/PTGFRN/PSRC1/MEIS2/BHLHE40/CCNB1/SWAP70/E2F5/BEX1/BEX2/IRS4/RFC3/SPART/CHRM3/SYT4/VSTM2L/SYT11/PCNA/SNAP25/RIDA/SERPINF1/RPA1/RAP1GAP2/TRIM22/TRIM5/ENOSF1/TOP2A/MAP1B/ANO1/ACAP3/ACLY/KIF3A/SH3BP5/RAB11FIP4/C1QL1/EPS8L1/ASS1/LAMA5/COL5A1/OLFM1/SULT4A1/HRC/UNC13A/FCHO1/BST2/NCAN/APOE/DOCK6/SYT5/SHC2/MAP7D3/MIS18BP1/AJUBA/RAB2B/CDKN2D/PIMREG/MINDY2/TMOD2/MYO5C/GAD1/SMO/VGF/DOCK4/YWHAH/CHTF18/FBXL16/TMEM175/FGFRL1/TMEM35A/AIF1L/DLGAP5/DACH2/IFI6/ID1/FAM110A/MGME1/PCSK2/FLRT3/BMP2/DTD1/NAPB/RTN2/SLC2A4RG/BMP4/DOK4/MT2A/AHNAK/RIOK1/RREB1/GLO1/HIF3A/NAGK/GDAP1L1/PARD6B/SDC4/OBSL1/RAB38/HJURP/STIL/CDK2/OPTN/CENPK/NLN/ZWINT/BICC1/ARL4A/LDB3/ANXA11/SV2C/CXCR4/MAPK8IP1/KIF18A/PDZRN3/TMEM131L/NCAPH/SCPEP1/TRIM25/RDH10/ADRA1A/SORBS3/DUSP4/IQSEC3/KIAA1217/GRIA2/DUSP1/HELLS/CNRIP1/NPC2/VSX2/ONECUT2/HSDL2/TRIM67/ELL2/OLFM3/TGIF2/CCN2/SGK1/CNR1/FILIP1/KIF14/CENPF/PROX1/NEK2/STMN1/PRDX6/CDC20/SLC2A1/CDK18/SSX2IP/RIMS3/KIF21B/RGS2/GADD45A/ARHGEF2/ELAPOR1/PARD3B/EPHA4/ATP6V1B1/DLX2/EFHD1/IGFBP5/FN1/EVA1A/GRB14/APC2/CYTIP/GPD2/PLCH1/ABHD14B/MAPKAPK3/PODXL2/PLXNA1/ECT2/HES1/WNT5A/BCHE/KAT2B/BCL6/SMC4/STC2/PDGFRB/DPYSL3/LNPEP/CDH6/RASGRF2/SPARC/APBB3/MRPS27/KIF20A/MAN2A1/TTK/COX7A2/DNPH1/MDFI/ARFGEF3/COL9A1/MDGA1/MCM3/UST/SASH1/RIPOR2/TPD52L1/SERINC1/NEDD9/ST8SIA1/CDCA3/TIMELESS/TBC1D30/RAD51AP1/FOXM1/ACSS3/KRT18/MLEC/ASIC1/PTPN5/GALNT18/ARHGEF17/TMEM109/CCND1/B3GAT1/CRYAB/UGDH/STIM2/NEIL3/CDR2L/MMD/HLF/MPP2/RND2/COL1A1/CYTH1/B9D1/SYNGR2/RUNDC3A/CRYBA1/DNAJC12/SORCS1/EBF3/MAP3K8/SFXN3/ACTA2/GATA3/RAPGEF1/GLIS3/PIP5K1B/NCS1/AK1/LHX2/GCK/AEBP1/GLI3/AHR/HSPB1/GARS1/STX1A/TFEC/CDK6/ERF/TMEM59L/ISYNA1/RAB3A/MAST1/PLEKHA4/HAS1/PLA2G4C/ATP1A3/NAPA/ETFB/PLIN3/APLP1/FSD1/MED25/NOVA2/FCGRT/TUBB4A/MCM4/NEFM/STMN2/GDAP1/STK3/CA2/SCG3/DMXL2/CEP152/HOMER2/AP3B2/CORO2B/QPRT/SLC7A5/SMPD3/NDRG4/FGF9/KLF5/TIMP1/MAGT1/PLS3/SYP/ATG4A/CELF4/SYNDIG1/MAP1LC3A/FAM83D/AHCY/KIF3B/PAK5/MYL9/SNPH/RNF24/EEF1A2/COL20A1/ARFGAP1/RIMS4/GINS1/PRORP/LGMN/DAAM1/POLE2/RBFOX2/CABP7/MCM5/SEPTIN3/CENPM/MICALL1/SEZ6L/MFNG/ARVCF/GADD45B/CBARP/STX1B/PALMD/NRP1/ACOT7/TMEM14A/MYO3A/BAMBI/SH2D3C/DHPS/ADA2/TGFB2/DPYSL2/COL9A3/SNAP23/JPH4/HAUS4/RGS17/SLC17A6/MAP3K20/RAPGEF4/EXOC1/PITPNM2/KIF4A/P3H2/PCBP4/BLVRB/RCOR1/NECAP1/BIRC5/HEPH/CHGB/KIF16B/TPX2/PIR/AURKA/PHACTR3/ACHE/TRIP6/HSD17B14/MTMR2/HSD17B2/B4GALT1/KIF3C/REST/FAT1/PLOD1/PHLPP1/NDC80/CHRNA3/RIMS1/CARMIL1/KIF22/PAFAH1B3/CDC14A/RUNX1T1/MAP2/FGFR1/JADE1/DCX/PAK3/ACTL6B/CTTNBP2/GPC4/TPD52/SPAG5/REXO2/MCM6/WDR62/PLD1/CACNG4/RASAL2/ADD2/CELSR1/GTSE1/SNCB/TEAD2/PPP2R2C/NOTCH3/GLI2/FRY/MAP3K13/CLCN4/MCM2/CRMP1/HMMR/CYBRD1/RPS6KA2/MAP4K4/EPHA8/CAMK2A/CHAT/POLB/SLC44A1/PPP2R5B/PRR11/FGFR3/PDZD4/EML1/ASPM/CTNNA2/PRKCQ/CNN2/SLC12A2/ATP2C2/LZTS1/YBX3/PSD/MTA3/SOAT1/CYFIP2/KCNH2/ATP9A/PTPRN/FSTL4/COL23A1/H6PD/COL9A2/HDAC9/DSG2/ZIC2/MYO16/VCAN/TMSB10/GAB2/SARS1/GRN/TBPL1/POU2F2/VRK2/AGPAT4/RNASET2/VIM/DEPDC1/SNAPC1/SYT13/PRDM11/ATP1A2/WWTR1/ISL1/STMN4/BID/TACC3/CLDN11/ANLN/SYT7/PTBP1/FYN/NCAPD2/CD9/MAPK8IP2/CRY1/MGST1/SYPL1/TFAP2D/SYN1/PROM1/ETV1/TMEM132A/ABCC8/LAMP2/ZNF195/PRKAR2B/LIG3/MTMR7/DBNDD1/HECW1
GO:0005630	dityrosine layer of spore wall	0	0/1674	
GO:0005631	chitosan layer of spore wall	0	0/1674	
GO:0005632	inner layer of spore wall	0	0/1674	
GO:0005652	nuclear lamina	2	2/1674	LMNB2/PCNA
GO:0005654	nucleoplasm	303	303/1674	H3C2/ERCC6/SH3D21/MLLT11/DPF3/FANK1/RORB/PRC1/CALM1/HMGN5/FAM114A1/BLM/XRCC2/GREB1/LITAF/FBLL1/H2AX/FANCM/MITF/KIF18B/POU3F1/PBX1/PRKG1/CIB1/SIVA1/CDCA2/H1-5/MEX3B/TCEAL7/RAD51B/CREB3L2/PLAG1/FANCB/SOX2/AURKB/ZHX2/ERBB4/NAALADL2/PNPLA2/PGBD5/NR2C2/TGIF1/ZBTB38/TCIM/BASP1/CDK5R1/NR2F1/RMI2/FOSL1/UBE2C/PLK3/INSM1/CKS1B/BNC2/AFF1/ENC1/CXXC5/S1PR1/CDCA4/KRT8/SMAD1/CDK1/BUB1/CCDC8/PARM1/IRS1/CDT1/GPRC5B/SMAD3/STAT6/PLK1/TERF2IP/PCLAF/FAM111A/SPRED1/CASP7/INPPL1/BAALC/CDCA7L/CITED2/CASP3/MAD2L1/HMGB2/SGO2/PBXIP1/ATF3/PEA15/NFIA/SPC24/ZNF385A/BRSK1/SPTBN4/FAM131B/CELF3/EPB41/ELK4/CDC25C/ATAD2/LSM11/CXADR/UCHL1/CMIP/CENPH/ZIC1/UTRN/PRDM8/GJA1/MBNL1/PLEKHH2/PTPN14/CENPU/POU4F2/NEK7/NPAS3/FOXO1/ARID5B/HMGA2/RGS10/MKI67/TCF7L2/ANKRD1/POLR3A/NFIB/NCAPG2/CDCA5/MMS22L/TTBK1/SKP2/SETD7/CCNA2/CTDSP1/FANCD2/AFF3/ANP32E/NUF2/SH3BGRL3/PRDM16/NFIC/ERBB2/MBNL2/BRCA2/NEDD1/PHLDA1/ITPRID2/TACC2/CENPO/GCHFR/SMAD6/UACA/KIF23/YAP1/TFAP2A/DSCC1/STXBP1/BRIP1/STX6/AGAP2/GDF11/ANXA1/PDGFRA/PHC2/DDB2/CDC73/MYCN/NOTCH2/PSRC1/BHLHE40/CCNB1/E2F5/RFC3/PCNA/RPA1/TRIM22/TRIM5/TOP2A/ANO1/ACLY/SH3BP5/ASS1/FCHO1/MIS18BP1/AJUBA/CDKN2D/PIMREG/MINDY2/CHTF18/ID1/PCSK2/SLC2A4RG/RIOK1/RREB1/GLO1/HIF3A/HJURP/STIL/CDK2/OPTN/CENPK/ZWINT/ARL4A/ANXA11/NCAPH/TRIM25/ADRA1A/DUSP4/IQSEC3/ONECUT2/ELL2/TGIF2/SGK1/CENPF/PROX1/NEK2/CDC20/GADD45A/CYTIP/ABHD14B/MAPKAPK3/PLXNA1/ECT2/HES1/KAT2B/BCL6/SMC4/CDH6/APBB3/KIF20A/MCM3/SASH1/NEDD9/TIMELESS/RAD51AP1/FOXM1/PTPN5/CCND1/CRYAB/UGDH/NEIL3/HLF/GATA3/GCK/GLI3/AHR/TFEC/CDK6/ERF/PLA2G4C/APLP1/MED25/MCM4/CEP152/KLF5/CELF4/PAK5/GINS1/PRORP/POLE2/RBFOX2/MCM5/CENPM/ACOT7/SNAP23/KIF4A/P3H2/BLVRB/RCOR1/BIRC5/TPX2/PIR/AURKA/PHACTR3/REST/NDC80/CHRNA3/CARMIL1/KIF22/CDC14A/RUNX1T1/JADE1/SPAG5/MCM6/CELSR1/GTSE1/TEAD2/NOTCH3/GLI2/MCM2/RPS6KA2/CAMK2A/POLB/SLC44A1/MTA3/HDAC9/ZIC2/MYO16/TBPL1/POU2F2/SNAPC1/WWTR1/ANLN/PTBP1/NCAPD2/LIG3
GO:0005657	replication fork	11	11/1674	BLM/XRCC2/H2AX/RAD51B/MMS22L/RFC3/PCNA/RPA1/BCL6/MCM3/TIMELESS
GO:0005702	polytene chromosome weak point	0	0/1674	
GO:0005706	polytene chromosome ectopic fiber	0	0/1674	
GO:0005712	chiasma	0	0/1674	
GO:0005713	recombination nodule	0	0/1674	
GO:0005726	perichromatin fibrils	0	0/1674	
