isoform_id	A5	A5_genomic_start	A5_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000688971	1	124095449	124097163	ENSG00000101972	STAG2	123965564,123967589,123968045,123969031,123973191,123973712,123974723,123977063,123977987,123980740,123984362,123984364,123986108,123987393,123990229,123992216,123993809,123994570,123998986,123999392,123999812,124000544,124003066,124005308,124006313,124012306,124012842,124013304,124015529,124018790,124018792,124021838,124026514,124031326,124035041,124036529,124041442,124041444,124042113,124042679,124045121,124046570,124050299,124059185,124060492,124060792,124061233,124063935,124065997,124067413,124069908,124069952,124076526,124079075,124079077,124084999,124085226,124086754,124087039,124088553,124090471,124091509,124092442,124092642,124104653,124104877,124108298,124111662,124117162,124117533,124117631,124121635,124125126,124126184,124127694,124127754,124130000,124130514,124134920,124135996,124139646,124139876,124140124,124140126,124141195,124141226,124142029,124142551,124142553,124143992,124144593,124144842,124147678,124148126,124148898,124154424,124155045,124157879,124158505,124158874,124162105,124162107,124163381,124164036,124164038,124165848,124167444,124167885,124172352,124176769,124178460,124179641,124184543,124185497,124186055,124187505,124187938,124187940,124188800,124189230,124190755,124191137,124194090,124198781,124199636,124199638,124200975,124200977,124200979,124201312,124202847,124203801,124205055,124205860,124212243,124212358,124212682,124212976,124214427,124216052,124216176,124219419,124229331,124230466,124240062,124241587,124243422,124244372,124247619,124253300,124253912,124256332,124256805,124259215,124262960,124264343,124273155,124275121,124279206,124287057,124289759,124290332,124291120,124293058,124293393,124293395,124293397,124293399,124293792,124293983,124294227,124296536,124299048,124299050,124299372,124299618,124299878,124299880,124301039,124301406,124301555,124306145,124307682,124308657,124308773,124309259,124310483,124310992,124312322,124315454,124315975,124321456,124326370,124327063,124327065,124327067,124331701,124331703,124333565,124336125,124336210,124337924,124339978,124340186,124342620,124343421,124344647,124349510,124351253,124355755,124356145,124360310,124361056,124361230,124363762,124365198,124373060,124374482,124376027,124380241,124383462,124384755,124385713,124389175,124394860,124394946,124395598,124395600,124398861,124401124,124408515,124408911,124409135,124411023,124411986,124411988,124412227,124412255,124413888,124420216
ENST00000371121	1	129448302	129448333	ENSG00000102038	SMARCA1	129449116,129449535,129449537,129449943,129454694,129455147,129455371,129460190,129462671,129463291,129464479,129469184,129471740,129473995,129473997,129474477,129476162,129476164,129477025,129477421,129478882,129481535,129481873,129485316,129486881,129488466,129491442,129495008,129495500,129496807,129499507,129500312,129500867,129504734,129505964,129506133,129507698,129508521,129509567,129511354,129514445,129514551,129516250,129517869,129519217,129522178
ENST00000371123	1	129448302	129448333	ENSG00000102038	SMARCA1	129449116,129449535,129449537,129449943,129454694,129455147,129455371,129460190,129462671,129463291,129464479,129469184,129471740,129473995,129473997,129474477,129476162,129476164,129477025,129477421,129478882,129481535,129481873,129485316,129486881,129488466,129491442,129495008,129495500,129496807,129499507,129500312,129500867,129504734,129505964,129506133,129507698,129508521,129509567,129511354,129514445,129514551,129516250,129517869,129519217,129522178
ENST00000684633	1	154379562	154379566	ENSG00000102119	EMD	154380754,154381167,154381420
ENST00000349945	1	69684970	69686075	ENSG00000102908	NFAT5	69568188,69571563,69575556,69579804,69582133,69582570,69583542,69584473,69585363,69588931,69590088,69591402,69594172,69599231,69601172,69602890,69603888,69608289,69610826,69616395,69623652,69632307,69633591,69636123,69636330,69637908,69639912,69640849,69642939,69644832,69644931,69645244,69652106,69654848,69655589,69658253,69658351,69660008,69663228,69666864,69669033,69671906,69672746,69673593,69677624,69678220,69678654,69679080,69682488,69682735,69685913,69686391,69687525,69688951,69693599,69693851,69695851,69700697,69701680
ENST00000560891	1	51567043	51568487	ENSG00000104093	DMXL2	51449099,51449856,51450015,51450835,51453733,51454048,51454637,51457040,51459695,51459697,51462861,51467311,51470712,51471158,51472443,51480683,51480850,51481940,51482451,51483435,51484113,51485457,51490246,51491095,51491812,51496443,51496445,51498359,51498691,51499416,51499914,51499916,51503796,51503973,51504085,51505897,51507343,51507795,51507883,51508287,51510989,51511732,51511957,51512151,51516835,51519261,51519263,51524887,51526486,51532294,51532609,51533134,51533136,51539912,51540332,51540729,51540746,51542382,51542411,51545292,51545507,51545840,51548031,51548897,51549421,51549423,51550576,51553778,51558625,51559589,51560845,51561501,51566832,51566834,51571047,51573388,51573937,51576378,51576610,51576684,51579413,51583592,51587634,51589202,51589879,51596613,51597096,51597365,51597628,51597630,51597760,51599570,51608292,51608294,51610946,51612722,51614138,51615355,51619575
ENST00000433216	1	27816394	27816520	ENSG00000106052	TAX1BP1	27747820,27748414,27749077,27751406,27753168,27756904,27757564,27760315,27762728,27768267,27769095,27771866,27773364,27775581,27777178,27779765,27781255,27783081,27787249,27789501,27790835,27793940,27794610,27796520,27799439,27802892,27805067,27809601,27809603,27811673,27817135,27821986,27822473,27825043,27826960,27828064,27828928,27829346,27830462,27830892,27832682,27834792,27838385,27839654,27840679,27840758
BambuTx317	1	73702730	73702845	ENSG00000106089	STX1A	73699396,73699398,73699408,73699654,73700229,73700486,73701080,73701108,73702623,73702660,73704617,73706588,73706996,73710570,73710925,73711142,73713598,73714993,73716037
ENST00000674976	1	153322816	153322828	ENSG00000109654	TRIM2	153152709,153152799,153154077,153160739,153161362,153161364,153161366,153162626,153164312,153167099,153168376,153172907,153175498,153178288,153178665,153180371,153182038,153183239,153184053,153185461,153187685,153196305,153196751,153201108,153205019,153207034,153207522,153209966,153210555,153210937,153210954,153211630,153212302,153212871,153213015,153213303,153213672,153215348,153218043,153218352,153218578,153219237,153223313,153223603,153227495,153230325,153230637,153232602,153233917,153234456,153234859,153236256,153236297,153236971,153237204,153238719,153239595,153239806,153240695,153245731,153245831,153247728,153250079,153256814,153257538,153257602,153257632,153257950,153258240,153258786,153261105,153261113,153262106,153264968,153265686,153268258,153269038,153272116,153272118,153277815,153278258,153281528,153282042,153283781,153284014,153286928,153293635,153294863,153298198,153298878,153301701,153301711,153302731,153303575,153304681,153306291,153309496,153309588,153311384,153311964,153311991,153312749,153313207,153318131,153318417,153318419,153320353,153320548,153321114,153322325,153322872,153324809,153327993,153331057,153331059,153332856,153338111,153338448,153339273
ENST00000397111	1	3001962	3001970	ENSG00000110619	CARS1	3006535,3008216,3012793,3013205,3013721,3015767,3017672,3018481,3021069,3021174,3022755,3023539,3025013,3026421,3027042,3031118,3036560,3036865,3039337,3039624,3039859,3040008,3041697,3042200,3045751,3046849,3048258,3049012,3051039,3051086,3053073,3054081,3057234
ENST00000361758	1	163566795	163570145	ENSG00000112531	QKI	163417865,163421488,163422698,163422991,163425067,163427674,163429308,163435618,163438385,163448163,163451884,163457603,163459824,163463380,163465496,163477160,163478021,163483413,163483606,163484344,163485500,163486737,163494000,163495779,163501536,163502811,163502820,163503329,163506146,163510985,163519274,163522280,163526761,163528416,163529305,163529732,163532402,163533344,163539631,163541641,163541643,163541645,163541812,163541988,163543743,163543969,163546271,163548220,163548222,163552626,163554157,163557153,163557877,163562499,163562608,163563104,163564221,163564852,163564854,163564856,163565031,163565033,163565259,163565784,163565786,163568413,163568415,163568873,163569923,163571168,163571170,163571464,163571938,163574612,163574614,163575891,163576633,163576675,163576743,163577812
ENST00000672860	1	43778536	43778764	ENSG00000112715	VEGFA	43777462,43777659,43779373,43781884,43782538,43783073
ENST00000409065	1	74463190	74463380	ENSG00000115275	MOGS	74462162
ENST00000645072	1	55332131	55332566	ENSG00000115355	CCDC88A	55288573,55288582,55289384,55290647,55291261,55292085,55294738,55294838,55294870,55295146,55297840,55300017,55302220,55305148,55306721,55307500,55307761,55307763,55309568,55309645,55310967,55311494,55312258,55319994,55324256,55325020,55331155,55332263,55333651,55336074,55338430,55338432,55340393,55341048,55344618,55345160,55351727,55351761,55352298,55353273,55353860,55355922,55355924,55356037,55356117,55359055,55360056,55364789,55379325,55379781,55380092,55380760,55386869,55389909,55391026,55392351,55393849,55394397,55394769,55397193,55398491,55400913,55401587,55405150,55405610,55409126,55409482,55410242,55410244,55416013
ENST00000635123	1	62513444	62513471	ENSG00000116641	DOCK7	62460304,62460306,62460308,62462273,62465025,62467217,62474559,62475311,62478848,62479567,62482821,62485296,62485930,62487196,62496918,62502608,62507653,62507655,62508320,62511310,62512353,62512355,62512357,62514131,62515276,62517463,62519226,62520795,62524396,62524398,62524467,62525712,62527406,62527838,62529001,62529576,62529578,62533861,62538662,62539225,62541416,62543059,62543061,62544040,62544317,62544790,62545088,62548565,62552714,62571594,62571596,62571947,62573123,62575629,62577595,62584055,62588366,62590713,62591158,62591264,62591634,62591636,62592118,62595797,62604516,62605808,62610926,62611274,62613743,62614591,62614674,62617292,62618136,62624280,62625620,62628157,62630304,62630351,62630570,62630638,62637611,62641695,62642253,62643197,62644446,62645441,62646015,62648323,62650987,62651697,62652232,62655270,62658821,62665131,62674786,62675148,62675150,62675152,62676287,62681077,62681628,62685839
ENST00000367005	1	211312961	211313025	ENSG00000117625	RCOR3	211262809,211265372,211269465,211269861,211271782,211277392,211282354,211284662,211295838,211296873,211300858,211301827,211302077,211302788,211303456,211303905,211305984,211306190,211312649,211315817
ENST00000419091	1	211312961	211313025	ENSG00000117625	RCOR3	211262809,211265372,211269465,211269861,211271782,211277392,211282354,211284662,211295838,211296873,211300858,211301827,211302077,211302788,211303456,211303905,211305984,211306190,211312649,211315817
ENST00000373850	1	121144082	121144242	ENSG00000119397	CNTRL	121081379,121083512,121083514,121084358,121085443,121085445,121085882,121086797,121090286,121093870,121095582,121096742,121098797,121099759,121102227,121104846,121105553,121107510,121109426,121109428,121110609,121110868,121111465,121111561,121114069,121114301,121115112,121116245,121116624,121116626,121118015,121118196,121122668,121127692,121128110,121129458,121132439,121137310,121137503,121138048,121138656,121142421,121148424,121152065,121153412,121154171,121154504,121154897,121157691,121158438,121159168,121159771,121161045,121161169,121164596,121164598,121165944,121168033,121169504
ENST00000680888	2	165867393;165931112	165870797;165931758	ENSG00000123607	TTC21B	165859700,165860390,165862386,165863885,165865897,165869036,165870663,165871302,165876688,165876857,165877377,165877770,165881740,165882758,165882818,165883405,165886480,165889124,165889708,165893374,165893667,165894439,165902067,165902432,165902703,165902755,165902757,165904442,165904444,165904446,165905125,165905465,165908882,165910481,165910766,165913798,165917596,165920336,165922777,165926243,165929315,165931914,165932896,165935372,165939425,165940575,165944651,165945611,165945967,165947262
ENST00000339566	1	73828996	73829070	ENSG00000124356	STAMBP	73831498,73831824,73833906,73834962,73835268,73836796,73836798,73836926,73842661,73844231,73844261,73844274,73844291,73848970,73849852,73850329,73853819,73853821,73855926,73858987,73859966,73861154,73868742,73872235,73872332,73872334,73873168,73873170
ENST00000704650	1	41229779	41229827	ENSG00000124486	USP9X	41087771,41089079,41089848,41090713,41094496,41097597,41100619,41103343,41103523,41104211,41108035,41108300,41110333,41111990,41114092,41123911,41126500,41127247,41128669,41137192,41140061,41140711,41142112,41154486,41157365,41157732,41159516,41162765,41168821,41171078,41172888,41182600,41186592,41188169,41189178,41190803,41190805,41193381,41193383,41193696,41195694,41196303,41199748,41200349,41204527,41204578,41207566,41210189,41210191,41210193,41213984,41216561,41216911,41218750,41218815,41219025,41219399,41221657,41228143,41232397,41235291,41236478
ENST00000436367	1	16752962	16753233	ENSG00000124788	ATXN1	16301472,16302071,16310827,16315435,16315455,16315803,16315805,16315807,16316167,16318461,16319372,16320137,16322449,16322983,16323855,16324727,16325216,16326180,16326182,16327436,16332578,16336883,16337986,16338612,16342444,16346437,16348753,16348777,16350432,16350952,16353809,16358352,16358354,16359057,16362913,16363299,16366478,16366982,16369123,16370120,16370692,16371395,16374929,16376067,16380217,16384078,16385086,16385132,16385679,16387085,16387106,16388214,16390381,16390383,16390709,16392950,16395397,16395601,16402595,16402597,16403118,16403495,16403811,16404127,16404681,16405456,16410049,16410664,16412027,16412208,16413672,16414627,16416526,16416894,16418534,16419228,16419273,16419718,16421247,16421672,16421674,16421703,16421705,16421845,16423797,16423807,16424292,16427462,16428733,16432273,16432379,16432527,16432631,16432633,16432818,16433718,16434272,16436860,16437466,16437942,16442025,16445989,16446611,16448847,16449182,16449422,16450376,16450378,16452292,16455538,16462619,16465624,16467466,16469146,16470544,16471678,16471680,16471682,16471900,16474296,16476014,16476933,16477486,16477658,16478284,16478671,16483227,16483359,16483425,16483579,16483831,16485344,16486640,16486772,16487269,16488245,16493283,16493480,16494355,16495520,16495530,16500549,16500946,16501096,16501126,16501134,16501354,16501436,16501788,16504918,16511325,16511327,16516551,16517060,16517733,16517753,16517783,16518014,16520059,16520258,16522073,16522531,16524331,16524920,16528834,16529431,16532493,16533837,16534174,16535632,16536577,16538479,16539088,16539233,16539235,16539839,16539841,16542933,16543594,16544689,16544713,16548127,16548791,16549281,16549765,16550101,16550182,16550303,16550553,16553382,16553687,16555699,16557642,16558819,16563056,16563370,16563397,16563419,16564620,16565641,16566007,16567320,16567482,16567772,16571986,16572785,16573242,16573740,16574256,16576582,16576803,16576838,16576840,16579169,16581689,16583426,16584073,16586022,16586358,16588146,16588930,16590987,16592059,16593418,16597059,16598206,16598208,16599309,16603881,16604978,16605575,16606453,16607458,16608382,16608717,16609483,16611788,16612256,16613697,16614791,16615755,16615901,16617257,16618307,16618309,16619777,16621184,16622649,16622651,16622653,16625527,16626346,16628708,16628932,16630698,16634221,16636537,16638585,16638587,16645735,16647645,16648857,16649473,16650186,16650318,16650643,16655254,16656707,16658429,16658532,16662244,16665306,16667039,16670528,16673392,16678120,16681510,16681549,16681918,16685044,16686146,16686494,16686935,16687351,16688926,16688970,16689203,16689643,16690180,16691070,16691102,16692989,16693046,16695354,16695356,16698092,16698482,16699644,16703023,16707267,16708278,16708894,16713642,16714244,16715928,16716139,16717578,16718275,16719059,16723877,16727615,16727617,16728029,16731067,16731220,16732687,16732689,16735123,16735125,16737155,16737263,16748223,16750276,16751322,16751554,16751556,16751607,16752715,16753767,16755201,16757979,16758848,16758850,16759283,16759285
ENST00000680513	3	92040898;92070206;92108633	92041781;92070813;92109061	ENSG00000127914	AKAP9	91946104,91949424,91949426,91949693,91954200,91958295,91960392,91960754,91960756,91960758,91967352,91972965,91973046,91974995,91976272,91978901,91983100,91983517,91983922,91988386,91992291,91993333,91993494,91996734,91998116,92001957,92005810,92006295,92011880,92011969,92018323,92020311,92024280,92029834,92030765,92032817,92042307,92043284,92043921,92044038,92045978,92051967,92063372,92063516,92064666,92068589,92069036,92069824,92070357,92070632,92073822,92074554,92076758,92079705,92081162,92083302,92084068,92085524,92085780,92089461,92089463,92089866,92090781,92090783,92092114,92093403,92093405,92093423,92097173,92097276,92099908,92100779,92104084,92106155,92108743,92109079,92110350
ENST00000648936	1	94627059	94628202	ENSG00000127990	SGCE	94526212,94527544,94527546,94527636,94535241,94536528,94537330,94539537,94541698,94542303,94544425,94549813,94551750,94551752,94553995,94555994,94556684,94563294,94564621,94566942,94568178,94573000,94575348,94576608,94578245,94579315,94579317,94579676,94580268,94580270,94581841,94584721,94584941,94585387,94585413,94586262,94586362,94588932,94588934,94589221,94591942,94592570,94593744,94595500,94596694,94597269,94597431,94598736,94599706,94599802,94600341,94602744,94603741,94608936,94611579,94613089,94616725,94618977,94620531,94621254,94625579,94628070,94629968,94633222,94636421,94636423,94640792,94642706,94645169,94645354,94648829,94649658,94652501
ENST00000428084	1	111935108	111935540	ENSG00000128512	DOCK4	111726390,111732818,111732997,111735607,111737540,111738317,111738505,111739169,111739635,111741095,111742099,111742312,111742542,111743964,111744310,111745925,111746259,111747027,111748911,111751395,111758614,111759174,111759479,111760111,111760228,111760565,111760971,111761111,111764135,111765011,111765551,111768784,111768858,111769240,111769593,111770292,111771419,111771421,111774093,111774095,111774097,111774099,111774611,111775399,111782915,111784189,111786042,111786420,111787328,111792181,111796314,111801258,111801318,111802653,111803209,111812424,111812720,111813174,111815970,111816460,111816462,111816559,111817110,111817546,111817635,111817637,111818297,111819110,111819132,111819525,111825303,111826014,111827371,111831215,111836473,111842786,111843495,111844941,111845377,111846025,111849403,111852921,111853406,111853602,111854354,111854356,111858289,111863447,111866883,111867570,111867766,111869525,111871190,111873343,111873365,111875098,111875200,111876218,111876852,111877926,111878753,111881841,111882156,111882753,111882755,111882757,111884508,111884681,111884702,111885244,111886423,111887139,111887711,111891368,111891402,111891712,111893271,111896789,111900785,111905676,111906108,111906508,111906510,111907421,111908566,111908579,111908661,111909466,111911358,111912080,111924286,111925952,111928441,111928556,111928558,111929151,111932181,111935665,111935667,111937928,111939671,111940096,111940704,111941717,111941951,111943372,111946566,111947502,111947504,111952139,111952311,111952518,111953095,111956289,111956394,111956811,111959041,111960759,111960772,111961035,111961037,111962960,111962962,111968752,111969930,111974164,111980762,111980834,111984874,111986250,111987166,111989550,111989552,111990868,111994998,111997493,111999540,112001307,112002417,112005722,112007882,112012912,112013962,112019009,112019312,112020458,112022116,112026682,112029734,112030028,112031873,112032362,112032615,112034578,112035008,112035336,112035517,112040032,112040423,112040796,112040875,112040898,112042643,112047837,112048177,112051232,112053206,112053690,112054045,112054646,112055409,112055459,112060859,112065090,112065495,112065685,112068028,112072926,112072962,112075369,112075716,112077590,112078159,112079255,112084667,112086979,112087895,112088104,112090756,112095597,112096307,112106459,112107989,112110322,112110602,112110604,112113077,112113712,112117053,112118016,112119767,112125510,112125953,112125963,112125965,112127102,112129013,112131588,112131590,112132576,112132742,112138844,112138850,112142095,112142420,112142766,112142794,112145432,112145706,112145740,112147406,112151343,112151345,112154723,112154844,112155837,112164728,112165268,112166790,112168231,112169625,112173982,112174513,112174894,112178187,112178189,112179549,112182218,112182751,112184161,112184974,112185201,112186519,112188571,112188724,112193467,112195629,112199900,112201696,112201935,112202602
ENST00000437633	1	111935108	111935540	ENSG00000128512	DOCK4	111726390,111732818,111732997,111735607,111737540,111738317,111738505,111739169,111739635,111741095,111742099,111742312,111742542,111743964,111744310,111745925,111746259,111747027,111748911,111751395,111758614,111759174,111759479,111760111,111760228,111760565,111760971,111761111,111764135,111765011,111765551,111768784,111768858,111769240,111769593,111770292,111771419,111771421,111774093,111774095,111774097,111774099,111774611,111775399,111782915,111784189,111786042,111786420,111787328,111792181,111796314,111801258,111801318,111802653,111803209,111812424,111812720,111813174,111815970,111816460,111816462,111816559,111817110,111817546,111817635,111817637,111818297,111819110,111819132,111819525,111825303,111826014,111827371,111831215,111836473,111842786,111843495,111844941,111845377,111846025,111849403,111852921,111853406,111853602,111854354,111854356,111858289,111863447,111866883,111867570,111867766,111869525,111871190,111873343,111873365,111875098,111875200,111876218,111876852,111877926,111878753,111881841,111882156,111882753,111882755,111882757,111884508,111884681,111884702,111885244,111886423,111887139,111887711,111891368,111891402,111891712,111893271,111896789,111900785,111905676,111906108,111906508,111906510,111907421,111908566,111908579,111908661,111909466,111911358,111912080,111924286,111925952,111928441,111928556,111928558,111929151,111932181,111935665,111935667,111937928,111939671,111940096,111940704,111941717,111941951,111943372,111946566,111947502,111947504,111952139,111952311,111952518,111953095,111956289,111956394,111956811,111959041,111960759,111960772,111961035,111961037,111962960,111962962,111968752,111969930,111974164,111980762,111980834,111984874,111986250,111987166,111989550,111989552,111990868,111994998,111997493,111999540,112001307,112002417,112005722,112007882,112012912,112013962,112019009,112019312,112020458,112022116,112026682,112029734,112030028,112031873,112032362,112032615,112034578,112035008,112035336,112035517,112040032,112040423,112040796,112040875,112040898,112042643,112047837,112048177,112051232,112053206,112053690,112054045,112054646,112055409,112055459,112060859,112065090,112065495,112065685,112068028,112072926,112072962,112075369,112075716,112077590,112078159,112079255,112084667,112086979,112087895,112088104,112090756,112095597,112096307,112106459,112107989,112110322,112110602,112110604,112113077,112113712,112117053,112118016,112119767,112125510,112125953,112125963,112125965,112127102,112129013,112131588,112131590,112132576,112132742,112138844,112138850,112142095,112142420,112142766,112142794,112145432,112145706,112145740,112147406,112151343,112151345,112154723,112154844,112155837,112164728,112165268,112166790,112168231,112169625,112173982,112174513,112174894,112178187,112178189,112179549,112182218,112182751,112184161,112184974,112185201,112186519,112188571,112188724,112193467,112195629,112199900,112201696,112201935,112202602
ENST00000677123	1	11435706	11435710	ENSG00000130175	PRKCSH	11435767,11444152
ENST00000343090	1	10145039	10145599	ENSG00000130939	UBE4B	10038714,10039574,10043154,10045833,10046891,10047010,10049478,10049758,10050216,10050673,10051321,10052211,10053130,10053293,10053628,10053667,10054930,10058958,10059583,10060160,10060337,10061399,10068888,10070142,10074695,10079876,10080824,10082460,10082769,10083015,10084160,10088212,10091589,10092369,10096907,10098288,10102278,10102829,10106605,10107099,10107401,10108095,10108825,10109795,10110432,10111262,10111511,10112695,10113656,10115812,10122491,10124994,10127012,10129210,10129271,10129795,10133783,10137127,10138384,10142196,10142539,10142541,10142543,10143897,10145714,10145966,10146504,10146506,10146508,10149908,10153216,10156314,10158217,10158552,10163344,10165898,10169883,10171749,10175722,10177524
ENST00000395535	1	54759038	54759162	ENSG00000132432	SEC61G	54753803
ENST00000367296	1	201794577	201798608	ENSG00000134369	NAV1	201542789,201544731,201544792,201545264,201547692,201551800,201552817,201554229,201554498,201554995,201557402,201557914,201559529,201559531,201559800,201568010,201568516,201568865,201568867,201573039,201575387,201575907,201575967,201575969,201579500,201581036,201582159,201585026,201589270,201590600,201591036,201592138,201592162,201592441,201593011,201594393,201594524,201601161,201601351,201606335,201606489,201607636,201609134,201609564,201611934,201613100,201616804,201616806,201616841,201618287,201618289,201619328,201621806,201621808,201622422,201625913,201627417,201629501,201629752,201630114,201630711,201630895,201633765,201634048,201634215,201634396,201636882,201636884,201638416,201638590,201638628,201644670,201645093,201645769,201646725,201646801,201650604,201655432,201656690,201656750,201660567,201660983,201661662,201664496,201668968,201672811,201672945,201682705,201685914,201688935,201689995,201690321,201690948,201691529,201692922,201693892,201698305,201700627,201701178,201701903,201702141,201705299,201705422,201707894,201708044,201708046,201708188,201710821,201710823,201712038,201713508,201715619,201716399,201718320,201718567,201719375,201720103,201721161,201721254,201721493,201723520,201729005,201729938,201730201,201730203,201733567,201735508,201735510,201736622,201737210,201737655,201744029,201745259,201745976,201747231,201747233,201747257,201747265,201748588,201751971,201751973,201752056,201755975,201759199,201759566,201759581,201764799,201764905,201770219,201772407,201772726,201773450,201775477,201778814,201779174,201779690,201782369,201782984,201783525,201784312,201785596,201787390,201791062,201792614,201792927,201800360,201802951,201804662,201806129,201807075,201807090,201808455,201808595,201808604,201809738,201809740,201810175,201810737,201811837,201815140,201815272,201815494,201816818,201816820,201817026,201820933,201824039,201824475,201824483,201826532
ENST00000367295	1	201794577	201798608	ENSG00000134369	NAV1	201542789,201544731,201544792,201545264,201547692,201551800,201552817,201554229,201554498,201554995,201557402,201557914,201559529,201559531,201559800,201568010,201568516,201568865,201568867,201573039,201575387,201575907,201575967,201575969,201579500,201581036,201582159,201585026,201589270,201590600,201591036,201592138,201592162,201592441,201593011,201594393,201594524,201601161,201601351,201606335,201606489,201607636,201609134,201609564,201611934,201613100,201616804,201616806,201616841,201618287,201618289,201619328,201621806,201621808,201622422,201625913,201627417,201629501,201629752,201630114,201630711,201630895,201633765,201634048,201634215,201634396,201636882,201636884,201638416,201638590,201638628,201644670,201645093,201645769,201646725,201646801,201650604,201655432,201656690,201656750,201660567,201660983,201661662,201664496,201668968,201672811,201672945,201682705,201685914,201688935,201689995,201690321,201690948,201691529,201692922,201693892,201698305,201700627,201701178,201701903,201702141,201705299,201705422,201707894,201708044,201708046,201708188,201710821,201710823,201712038,201713508,201715619,201716399,201718320,201718567,201719375,201720103,201721161,201721254,201721493,201723520,201729005,201729938,201730201,201730203,201733567,201735508,201735510,201736622,201737210,201737655,201744029,201745259,201745976,201747231,201747233,201747257,201747265,201748588,201751971,201751973,201752056,201755975,201759199,201759566,201759581,201764799,201764905,201770219,201772407,201772726,201773450,201775477,201778814,201779174,201779690,201782369,201782984,201783525,201784312,201785596,201787390,201791062,201792614,201792927,201800360,201802951,201804662,201806129,201807075,201807090,201808455,201808595,201808604,201809738,201809740,201810175,201810737,201811837,201815140,201815272,201815494,201816818,201816820,201817026,201820933,201824039,201824475,201824483,201826532
ENST00000682709	1	85546985	85547112	ENSG00000135317	SNX14	85507495,85508447,85509058,85510244,85511128,85521377,85522582,85522807,85530859,85531138,85531896,85533715,85539259,85544432,85546265,85548441,85548835,85549403,85551771,85555856,85558922,85561618,85561649,85561906,85562091,85562875,85564237,85568140,85569392,85569477,85574805,85575468,85575470,85575867,85576530,85578637,85582198,85584941,85585151
ENST00000679879	2	122207638;122274436	122209013;122274563	ENSG00000138688	BLTP1	122153927,122161235,122164115,122165538,122167397,122177877,122179767,122179796,122179863,122180019,122182575,122182577,122183298,122188005,122188295,122191528,122191547,122193434,122196173,122197542,122197821,122198825,122199411,122204241,122204484,122205929,122210308,122212401,122213981,122214752,122214754,122218732,122219030,122220552,122222692,122226930,122228905,122230934,122231728,122233458,122236540,122238317,122240717,122243042,122243770,122248343,122248779,122254333,122254844,122255360,122256451,122257183,122258196,122258496,122259987,122262825,122264556,122268800,122270323,122275910,122276562,122283651,122286446,122291953,122292115,122293679,122296444,122297599,122297601,122297823,122304270,122305690,122307251,122308687,122308689,122309334,122311207,122313363,122313697,122316523,122316638,122317727,122321439,122321518,122322422,122325534,122326071,122326073,122327245,122327746,122329970,122332524,122333096,122335593,122335811,122339252,122340015,122342272,122343146,122343510,122343512,122343514,122343619,122343957,122344949,122345773,122348279,122348303,122351985,122352299,122352722,122354954,122355787,122362423
ENST00000392872	1	103980072	103980668	ENSG00000139372	TDG	103968352,103970344,103973282,103973391,103975806,103983481,103985687
ENST00000533601	1	64950943	64951074	ENSG00000139998	RAB15	64947354,64947473,64949591,64949800,64955918,64958317,64958319,64959125,64959924,64960016,64960512,64965327,64966755,64967455,64967681
ENST00000358278	1	63044152	63047726	ENSG00000140416	TPM1	63045188,63046281,63051649,63052000,63055790,63057645,63061134,63062150,63063944,63065374,63065774,63067128,63067659,63067912,63070571
ENST00000472651	1	59690711	59690826	ENSG00000141367	CLTC	59626647,59627953,59631503,59632605,59633361,59644006,59644008,59647030,59648309,59656359,59657636,59664179,59665081,59665348,59665365,59666034,59666227,59668418,59670533,59672347,59674159,59674161,59678464,59678871,59679929,59681935,59682976,59684452,59685736,59685847,59685863,59686209,59687076,59688294,59688322,59689468,59689520,59690085,59692185,59692781,59693441,59694311,59694947,59696131
ENST00000318522	1	42261294	42261513	ENSG00000143924	EML4	42172330,42174667,42176314,42177765,42178420,42178990,42179086,42179128,42179960,42179970,42180508,42189494,42193354,42193356,42193830,42195051,42196776,42205153,42212313,42212505,42212712,42214705,42215051,42218214,42218216,42218943,42219416,42220850,42222740,42227085,42228845,42230002,42230104,42231529,42233182,42238051,42240752,42243714,42247321,42250535,42250948,42251350,42253037,42261948,42262251,42262291,42263366,42266001,42267358,42269867,42278442,42279175,42281261,42289238,42292261,42295850,42298899,42302320,42306922,42307996,42311570,42314742,42315842,42319362,42320135,42322521,42323033,42325677,42330131,42330242,42331383,42332475
ENST00000488550	1	66567511	66568536	ENSG00000143995	MEIS1	66437730,66437806,66437820,66440135,66440137,66442189,66446660,66447107,66447882,66449117,66450341,66455910,66457610,66457830,66458556,66459069,66459878,66460226,66461109,66461700,66462357,66463516,66463872,66464839,66468211,66468838,66470283,66470285,66471601,66471928,66474148,66480094,66480096,66481163,66482255,66485565,66490623,66491850,66492096,66492159,66493868,66495650,66499133,66500569,66500853,66502387,66505274,66506112,66506419,66507034,66507091,66507110,66508101,66509342,66513806,66514391,66514866,66516016,66516094,66516237,66518654,66521311,66521807,66522046,66522717,66523342,66523344,66524025,66525274,66526547,66527081,66527083,66527182,66528918,66528920,66529871,66530850,66530922,66530944,66532007,66532697,66533082,66535898,66537969,66544164,66544727,66545027,66547298,66554368,66555196,66556571,66558147,66558606,66558608,66559296,66561476,66565882,66567847,66569523,66570648,66571370,66571417,66572060,66572261,66572510,66573241
