isoform_id	A3	A3_genomic_start	A3_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000465093	1	154225785	154225856	ENSG00000114790	ARHGEF26	154123723,154126255,154126790,154127419,154128589,154129062,154131427,154134892,154135001,154135891,154140182,154144376,154146584,154148688,154149486,154150452,154151217,154158170,154158280,154158470,154159616,154160446,154160871,154161657,154162566,154162581,154163908,154165467,154165700,154168050,154169356,154175006,154177062,154177307,154177408,154179193,154179228,154180454,154180994,154182312,154184850,154185979,154189482,154189685,154191382,154193308,154197641,154197643,154198988,154199412,154201350,154201469,154207473,154207788,154211761,154211919,154214070,154215124,154218678,154218763,154219041,154219051,154219053,154219055,154228654,154228756,154229090,154233724,154235092,154236458,154237410,154238060,154238890,154239937,154240072,154242694,154249328,154249429,154249431,154249562,154254372,154254495,154257552
ENST00000679348	2	231460866;231463312	231461171;231463316	ENSG00000115053	NCL	231459316,231462126,231462542,231467311,231472556,231472558,231472767,231479838
ENST00000684104	1	157738570	157741654	ENSG00000115170	ACVR1	157738138,157738764,157739361,157742054,157742725,157742845,157742967,157745240,157748946,157751705,157751707,157753126,157753967,157758145,157758442,157759789,157761062,157761788,157761790,157762775,157765813,157767374,157768908,157770597,157770599,157771107,157771342,157772372,157772625,157774253,157774255,157776012,157776014,157777055,157779074,157782241,157782243,157783926,157783928,157783930,157785002,157785958,157786219,157791343,157791735,157794472,157794698,157801889,157802972,157812483,157813237,157813618,157815218,157815233,157817456,157819226,157820645,157820797,157821857,157824713,157834625,157836101,157836103,157836105,157838749,157838896,157839315,157839685,157839964,157842531,157844088,157845735,157846987,157847170,157847796,157848368,157848551,157852366,157854907,157856651,157862110,157863565,157864002,157869574,157874427,157874966
ENST00000409065	1	74463386	74463646	ENSG00000115275	MOGS	74462162
ENST00000645072	2	55328432;55355751	55328435;55356802	ENSG00000115355	CCDC88A	55288573,55288582,55289384,55290647,55291261,55292085,55294738,55294838,55294870,55295146,55297840,55300017,55302220,55305148,55306721,55307500,55307761,55307763,55309568,55309645,55310967,55311494,55312258,55319994,55324256,55325020,55331155,55332263,55333651,55336074,55338430,55338432,55340393,55341048,55344618,55345160,55351727,55351761,55352298,55353273,55353860,55355922,55355924,55356037,55356117,55359055,55360056,55364789,55379325,55379781,55380092,55380760,55386869,55389909,55391026,55392351,55393849,55394397,55394769,55397193,55398491,55400913,55401587,55405150,55405610,55409126,55409482,55410242,55410244,55416013
ENST00000689880	1	135148814	135150369	ENSG00000115839	RAB3GAP1	135056644,135059567,135059628,135061563,135064650,135065052,135065054,135066378,135075628,135081594,135081596,135081618,135084511,135086336,135088557,135089852,135090047,135090056,135092337,135093517,135100101,135105115,135105117,135112072,135113573,135114106,135114723,135120803,135121289,135124870,135125754,135130906,135131686,135131698,135137970,135139616,135140085,135145130,135146809,135146841,135147214,135149043,135149592,135150464,135151858,135154067,135154460,135158705,135159778,135159892,135162621,135166493,135167481,135167947,135168353,135169650,135176388
ENST00000635123	2	62457705;62510673	62459199;62511365	ENSG00000116641	DOCK7	62460304,62460306,62460308,62462273,62465025,62467217,62474559,62475311,62478848,62479567,62482821,62485296,62485930,62487196,62496918,62502608,62507653,62507655,62508320,62511310,62512353,62512355,62512357,62514131,62515276,62517463,62519226,62520795,62524396,62524398,62524467,62525712,62527406,62527838,62529001,62529576,62529578,62533861,62538662,62539225,62541416,62543059,62543061,62544040,62544317,62544790,62545088,62548565,62552714,62571594,62571596,62571947,62573123,62575629,62577595,62584055,62588366,62590713,62591158,62591264,62591634,62591636,62592118,62595797,62604516,62605808,62610926,62611274,62613743,62614591,62614674,62617292,62618136,62624280,62625620,62628157,62630304,62630351,62630570,62630638,62637611,62641695,62642253,62643197,62644446,62645441,62646015,62648323,62650987,62651697,62652232,62655270,62658821,62665131,62674786,62675148,62675150,62675152,62676287,62681077,62681628,62685839
ENST00000370730	3	81445021;81963744;81980795	81445036;81966058;81981808	ENSG00000117114	ADGRL2	81306202,81306283,81307270,81310151,81315685,81318888,81319086,81319944,81323338,81325567,81325677,81329139,81329141,81331021,81331485,81340979,81345432,81346495,81346938,81346940,81348860,81350770,81350818,81354511,81354657,81355670,81355682,81357809,81359142,81360870,81360898,81362875,81367993,81369120,81369447,81369535,81369791,81373089,81374721,81376717,81376719,81376851,81379658,81390234,81393718,81396334,81398152,81398495,81400062,81402786,81402788,81408796,81409739,81412079,81412243,81417169,81417912,81417914,81420945,81420970,81421556,81425261,81425263,81426011,81428497,81429347,81430038,81437750,81437805,81440025,81446286,81447564,81447716,81450652,81452766,81453233,81453890,81454258,81454288,81460178,81460891,81461626,81462285,81467554,81467556,81471162,81473453,81475302,81475304,81477133,81477671,81477673,81477697,81478824,81478826,81484869,81486182,81488039,81488470,81490827,81493271,81496302,81498288,81499738,81504625,81506029,81507490,81508253,81508255,81508257,81508518,81508541,81508627,81510305,81512232,81512572,81512997,81515768,81516217,81518318,81520709,81521160,81522490,81523412,81526237,81527933,81527935,81529218,81529220,81530261,81531132,81531294,81533683,81534788,81536009,81537428,81538452,81545425,81547189,81551481,81552322,81557677,81558571,81558874,81558876,81558878,81561323,81563253,81563686,81563815,81564518,81564727,81568204,81571287,81573719,81574194,81576532,81576534,81581759,81582371,81582748,81586320,81587609,81589516,81590708,81590979,81594404,81599951,81602766,81602926,81603346,81603368,81603388,81605815,81606488,81606494,81606716,81608033,81608311,81608313,81609650,81613231,81613388,81614456,81617132,81617244,81619200,81620265,81620314,81622801,81628767,81629261,81629528,81629726,81629728,81629730,81630633,81630656,81635410,81638465,81642288,81645557,81645559,81645567,81647806,81653721,81655638,81657040,81657636,81657692,81657694,81658659,81659418,81662400,81664347,81664349,81664351,81665130,81665240,81666151,81674406,81675030,81676629,81676631,81676633,81677130,81680821,81680823,81681415,81681826,81682251,81682524,81682578,81684615,81686924,81687485,81690361,81692045,81697433,81698713,81698776,81700963,81700965,81704987,81706065,81707813,81708133,81710975,81710977,81710995,81711457,81711459,81712245,81712906,81714396,81714548,81716281,81717006,81721228,81722938,81723776,81729934,81733122,81734144,81734667,81734901,81735424,81738625,81739917,81739947,81740184,81743731,81743942,81746044,81747194,81753924,81754761,81759942,81762699,81764471,81765285,81766013,81766015,81770618,81771439,81771932,81775781,81776684,81780930,81781714,81781716,81781875,81783083,81785829,81788352,81791432,81794913,81797000,81797002,81798712,81798894,81798896,81799919,81800422,81800699,81802563,81806296,81808496,81814559,81816524,81817011,81817013,81819398,81820283,81820867,81823500,81826159,81826167,81831646,81832286,81834153,81837822,81838994,81839315,81840051,81840053,81841701,81841952,81842149,81842633,81844166,81844204,81844613,81845462,81849724,81851086,81851088,81851090,81852208,81855132,81855309,81857328,81861610,81862772,81866914,81868258,81871400,81878411,81880746,81883402,81885588,81885649,81886316,81887597,81887709,81891085,81891087,81894875,81897782,81900874,81903462,81908485,81909165,81909167,81911700,81914865,81915220,81916542,81918646,81924197,81927541,81928644,81929671,81930316,81932848,81932850,81933847,81939219,81941054,81941636,81941638,81941724,81945954,81947114,81947122,81948302,81950105,81950107,81950126,81950501,81950965,81950967,81951035,81953006,81953094,81953406,81956225,81961652,81967923,81968145,81968147,81970316,81975264,81975337,81975339,81980255,81980707,81980714
ENST00000367005	1	211301461	211304083	ENSG00000117625	RCOR3	211262809,211265372,211269465,211269861,211271782,211277392,211282354,211284662,211295838,211296873,211300858,211301827,211302077,211302788,211303456,211303905,211305984,211306190,211312649,211315817
ENST00000419091	2	211259975;211301461	211260108;211304083	ENSG00000117625	RCOR3	211262809,211265372,211269465,211269861,211271782,211277392,211282354,211284662,211295838,211296873,211300858,211301827,211302077,211302788,211303456,211303905,211305984,211306190,211312649,211315817
ENST00000373850	2	121152043;121157458	121152485;121157470	ENSG00000119397	CNTRL	121081379,121083512,121083514,121084358,121085443,121085445,121085882,121086797,121090286,121093870,121095582,121096742,121098797,121099759,121102227,121104846,121105553,121107510,121109426,121109428,121110609,121110868,121111465,121111561,121114069,121114301,121115112,121116245,121116624,121116626,121118015,121118196,121122668,121127692,121128110,121129458,121132439,121137310,121137503,121138048,121138656,121142421,121148424,121152065,121153412,121154171,121154504,121154897,121157691,121158438,121159168,121159771,121161045,121161169,121164596,121164598,121165944,121168033,121169504
ENST00000495275	1	173824019	173824132	ENSG00000120334	CENPL	173800646,173803241,173803243,173803816,173804267,173805758,173805836,173806452,173808984,173810052,173810054,173810056,173810603,173813023,173813025,173813937,173817697,173817815,173818614,173819148,173820757,173823483
ENST00000680888	3	165858404;165874832;165884018	165861952;165875209;165884586	ENSG00000123607	TTC21B	165859700,165860390,165862386,165863885,165865897,165869036,165870663,165871302,165876688,165876857,165877377,165877770,165881740,165882758,165882818,165883405,165886480,165889124,165889708,165893374,165893667,165894439,165902067,165902432,165902703,165902755,165902757,165904442,165904444,165904446,165905125,165905465,165908882,165910481,165910766,165913798,165917596,165920336,165922777,165926243,165929315,165931914,165932896,165935372,165939425,165940575,165944651,165945611,165945967,165947262
ENST00000704650	1	41152933	41152948	ENSG00000124486	USP9X	41087771,41089079,41089848,41090713,41094496,41097597,41100619,41103343,41103523,41104211,41108035,41108300,41110333,41111990,41114092,41123911,41126500,41127247,41128669,41137192,41140061,41140711,41142112,41154486,41157365,41157732,41159516,41162765,41168821,41171078,41172888,41182600,41186592,41188169,41189178,41190803,41190805,41193381,41193383,41193696,41195694,41196303,41199748,41200349,41204527,41204578,41207566,41210189,41210191,41210193,41213984,41216561,41216911,41218750,41218815,41219025,41219399,41221657,41228143,41232397,41235291,41236478
ENST00000343984	1	119618786	119620051	ENSG00000125354	SEPTIN6	119615909,119619071,119619073,119619082,119624320,119625350,119625357,119627492,119634607,119635881,119636529,119636732,119641220,119644538,119646540,119646989,119647097,119651539,119651781,119651918,119652518,119660240,119663224,119667121,119668154,119670999,119671007,119671009,119672987,119677115,119687578,119689279,119691115,119691779,119692245
ENST00000643665	1	41511263	41511266	ENSG00000127124	HIVEP3	41507715,41512654,41513554,41514723,41516080,41517078,41517226,41518016,41518137,41518154,41519967,41519979,41519981,41522867,41524070,41524401,41527731,41527949,41529934,41529981,41534066,41534073,41536100,41536185,41536770,41537371,41540550,41544194,41545909,41548240,41549339,41552683,41554294,41555997,41556846,41560013,41560444,41560554,41561832,41562397,41564752,41566219,41568460,41569794,41570041,41570403,41570456,41570458,41570674,41571990,41573514,41577627,41579938,41580393,41580675,41581395,41585387,41588278,41590056,41590064,41590831,41590833,41591394,41594321,41596918,41596920,41596934,41599841,41606812,41606909,41607344,41608952,41609228,41610132,41612838,41615879,41617523,41619451,41623891,41625917,41627118,41628687,41631937,41632834,41633544,41637187,41639740,41643425,41643466,41644962,41644964,41644966,41645288,41645504,41645770,41648322,41652993,41653077,41655026,41658252,41658559,41659711,41660025,41660196,41661661,41663953,41664997,41666156,41666952,41667185,41667673,41670433,41675401,41676417,41677248,41677262,41679525,41679527,41680596,41682190,41683283,41684318,41684677,41684797,41686623,41687480,41688057,41689718,41693922,41694307,41694383,41695526,41697723,41698272,41701377,41703426,41704873,41705821,41706002,41707816,41708212,41710044,41711928,41712205,41712291,41712736,41713379,41715620,41715676,41717597,41722139,41722847,41722849,41722851,41722912,41725240,41725248,41727944,41728145,41728147,41730658,41731413,41731896,41732998,41735300,41735837,41739167,41740402,41742507,41744388,41744390,41744423,41745396,41745398,41745428,41746058,41746550,41746783,41746785,41747345,41748669,41749901,41751099,41751354,41754408,41759386,41761167,41761169,41761255,41761261,41761327,41761363,41761375,41761405,41761407,41761413,41761459,41761479,41761491,41761509,41761511,41761581,41761593,41761620,41761652,41761702,41761712,41761747,41761787,41762127,41762411,41762870,41762880,41766493,41767417,41767707,41770940,41772358,41777609,41777793,41779843,41780766,41783863,41786088,41786090,41787214,41787216,41787459,41787498,41791464,41793207,41796079,41796871,41798055,41799701,41799773,41800422,41805932,41807811,41807813,41809538,41809540,41809981,41809996,41810619,41813250,41813668,41814905,41815340,41817500,41818742,41820862,41821336,41823264,41826035,41826382,41826864,41829498,41829929,41834839,41835387,41836093,41836884,41837471,41840334,41840336,41843196,41843435,41844419,41846258,41847069,41849366,41849469,41849628,41849835,41850043,41852129,41852811,41853342,41854990,41856030,41856557,41857091,41857737,41858834,41862562,41862586,41863653,41866298,41867599,41868332,41871346,41872704,41872706,41872716,41872941,41873339,41879039,41879129,41882408,41884384,41885534,41894603,41894798,41898582,41898614,41900944,41901066,41901261,41901263,41901377,41901720,41901755,41905328,41905931,41906177,41906729,41907123,41911995,41915132,41917254,41918605,41918607,41921943,41924511,41925254,41925747,41930440,41930828,41937015,41937284,41938074,41939664,41940432,41941471,41942150,41942498,41942500,41942637,41945342,41945698,41946857,41949894,41952687,41952689,41952702,41954328,41955072,41955569,41956310,41956312,41957552,41957917,41958762,41961261,41968385,41970228,41970230,41970232,41970234,41970348,41972526,41973984,41974884,41976527,41977894,41978836,41978838,41979763,41983055,41983467,41986355,41987610,41987612,41987792,41988982,41993692,41995666,41996544,41997445,41999040,42000166,42005360,42006103,42006212,42006221,42007201,42010501,42013189,42015289,42015444,42016554,42017589,42019239,42022419,42026592,42030377,42031514,42032045,42033060,42033186,42034976
ENST00000680513	1	92091661	92093097	ENSG00000127914	AKAP9	91946104,91949424,91949426,91949693,91954200,91958295,91960392,91960754,91960756,91960758,91967352,91972965,91973046,91974995,91976272,91978901,91983100,91983517,91983922,91988386,91992291,91993333,91993494,91996734,91998116,92001957,92005810,92006295,92011880,92011969,92018323,92020311,92024280,92029834,92030765,92032817,92042307,92043284,92043921,92044038,92045978,92051967,92063372,92063516,92064666,92068589,92069036,92069824,92070357,92070632,92073822,92074554,92076758,92079705,92081162,92083302,92084068,92085524,92085780,92089461,92089463,92089866,92090781,92090783,92092114,92093403,92093405,92093423,92097173,92097276,92099908,92100779,92104084,92106155,92108743,92109079,92110350
ENST00000407327	1	10635804	10636323	ENSG00000129353	SLC44A2	10605382,10608091,10609950,10612240,10613202,10621763,10622281,10627577,10631619,10632404,10632817,10634749,10635621,10639460,10640728,10641534,10643071,10643886
ENST00000343090	1	10128339	10129392	ENSG00000130939	UBE4B	10038714,10039574,10043154,10045833,10046891,10047010,10049478,10049758,10050216,10050673,10051321,10052211,10053130,10053293,10053628,10053667,10054930,10058958,10059583,10060160,10060337,10061399,10068888,10070142,10074695,10079876,10080824,10082460,10082769,10083015,10084160,10088212,10091589,10092369,10096907,10098288,10102278,10102829,10106605,10107099,10107401,10108095,10108825,10109795,10110432,10111262,10111511,10112695,10113656,10115812,10122491,10124994,10127012,10129210,10129271,10129795,10133783,10137127,10138384,10142196,10142539,10142541,10142543,10143897,10145714,10145966,10146504,10146506,10146508,10149908,10153216,10156314,10158217,10158552,10163344,10165898,10169883,10171749,10175722,10177524
ENST00000333055	1	180809066	180809076	ENSG00000131446	MGAT1	180786224,180786226,180787778,180788914,180793091,180794824,180797101,180797625,180798319,180800703,180800899,180805618,180815329
ENST00000682709	3	85533800;85536924;85543760	85534815;85537616;85545989	ENSG00000135317	SNX14	85507495,85508447,85509058,85510244,85511128,85521377,85522582,85522807,85530859,85531138,85531896,85533715,85539259,85544432,85546265,85548441,85548835,85549403,85551771,85555856,85558922,85561618,85561649,85561906,85562091,85562875,85564237,85568140,85569392,85569477,85574805,85575468,85575470,85575867,85576530,85578637,85582198,85584941,85585151
ENST00000693714	1	120389287	120389292	ENSG00000136861	CDK5RAP2	120389259,120389597,120390500,120392090,120394246,120395496,120400170,120400952,120409079,120409553,120410078,120412980,120413902,120418886,120419123,120421837,120423133,120423269,120423558,120423764,120425409,120426164,120426166,120427338,120427340,120430804,120433379,120433981,120434037,120438397,120439456,120439925,120440419,120441645,120442316,120444476,120445958,120452731,120453298,120458282,120458798,120460936,120462550,120462765,120463864,120465329,120467914,120472704,120474967,120477296,120478649,120478965,120487600,120488097,120489750,120489952,120490328,120490522,120493607,120494213,120502102,120503421,120507874,120510562,120511477,120512217,120515230,120515571,120516058,120519089,120522178,120526226,120526228,120526393,120526973,120529255,120530967,120532202,120532376,120537050,120538487,120539191,120546186,120546188,120548680,120553730,120554373,120554978,120558876,120561141,120563222,120564106,120566133,120566219,120568423,120569055,120575196,120575830,120576187,120578665,120578711
ENST00000372452	1	43498975	43498978	ENSG00000137221	TJAP1	43478287,43481199,43482743,43491764,43492538,43495261,43495952,43496471,43500260,43504966,43506097
ENST00000373627	3	36970694;36972796;36978611	36972024;36973316;36978837	ENSG00000137409	MTCH1	36966161,36967334,36968335,36969951,36969953,36971024,36974345,36974721,36975749,36977231,36977634,36977963,36983718
ENST00000260376	1	72250954	72250957	ENSG00000137817	PARP6	72243975,72247915,72248569,72249308,72250221,72250245,72250941,72252288,72253721,72253979,72258834,72265249,72268116,72268130,72270181,72270960
ENST00000679879	2	122206213;122346918	122207110;122347522	ENSG00000138688	BLTP1	122153927,122161235,122164115,122165538,122167397,122177877,122179767,122179796,122179863,122180019,122182575,122182577,122183298,122188005,122188295,122191528,122191547,122193434,122196173,122197542,122197821,122198825,122199411,122204241,122204484,122205929,122210308,122212401,122213981,122214752,122214754,122218732,122219030,122220552,122222692,122226930,122228905,122230934,122231728,122233458,122236540,122238317,122240717,122243042,122243770,122248343,122248779,122254333,122254844,122255360,122256451,122257183,122258196,122258496,122259987,122262825,122264556,122268800,122270323,122275910,122276562,122283651,122286446,122291953,122292115,122293679,122296444,122297599,122297601,122297823,122304270,122305690,122307251,122308687,122308689,122309334,122311207,122313363,122313697,122316523,122316638,122317727,122321439,122321518,122322422,122325534,122326071,122326073,122327245,122327746,122329970,122332524,122333096,122335593,122335811,122339252,122340015,122342272,122343146,122343510,122343512,122343514,122343619,122343957,122344949,122345773,122348279,122348303,122351985,122352299,122352722,122354954,122355787,122362423
ENST00000407050	1	81281432	81281450	ENSG00000139220	PPFIA2	81260334,81263061,81265933,81267992,81269609,81269826,81270518,81271019,81275126,81275390,81284122,81284430,81284700,81285525,81285562,81285564,81287056,81287324,81288189,81293300,81293302,81295319,81295512,81299101,81300628,81301248,81304031,81305096,81307305,81312429,81312431,81317135,81319863,81319914,81321974,81323792,81323849,81329695,81331688,81334181,81336925,81336972,81337914,81339167,81339360,81339624,81343925,81348604,81349876,81351928,81356730,81360367,81360667,81362284,81363238,81363966,81364337,81365528,81366428,81368525,81369442,81369453,81370952,81371403,81376097,81378959,81379054,81379909,81381024,81381026,81383900,81386146,81391714,81391800,81393999,81394457,81394700,81394790,81396656,81400171,81400571,81403042,81403765,81403801,81403803,81407843,81408752,81410876,81413086,81413701,81416291,81417325,81420254,81420801,81421930,81422370,81423335,81424637,81428192,81429133,81430721,81430914,81434454,81435237,81436149,81444714,81445033,81446970,81447311,81450105,81451150,81451152,81452600,81452602,81455457,81456379,81460472,81462905,81463127,81463449,81463728,81465051,81466963,81468308,81469445,81470995,81473117,81474436,81476751,81479323,81482430,81482653,81483349,81486407,81487090,81490380,81490382,81492255,81494636,81497111,81498940,81500002,81500737,81502381,81505057,81505186,81505881,81508895,81511459,81513442,81514579,81514652,81514773,81519509,81520778,81520828,81520874,81521268,81522370,81523483,81523485,81523487,81526106,81526290,81529738,81530139,81531405,81532654,81534081,81534421,81535021,81535260,81535813,81537488,81538333,81538335,81539613,81540378,81541007,81542152,81542222,81544654,81545150,81546417,81548612,81551505,81553704,81556446,81559301,81559307,81559309,81559317,81561893,81563792,81564947,81564949,81566953,81567608,81568677,81569092,81571614,81574200,81574742,81574744,81575855,81576537,81576539,81580185,81580679,81582613,81583229,81583504,81585544,81589623,81592144,81593084,81593771,81597814,81598109,81598111,81598464,81599349,81600856,81605018,81605463,81608776,81609619,81614389,81616858,81621371,81625364,81626408,81628521,81633449,81635034,81638265,81646555,81648392,81648607,81649166,81649307,81656453,81658760,81659720,81664729,81664735,81664737,81665517,81666303,81666309,81666311,81668428,81669315,81673283,81678500,81679810,81679854,81681147,81682436,81682438,81682991,81686118,81687021,81687603,81689208,81689993,81690840,81690842,81694961,81699063,81700451,81701354,81702232,81705751,81706064,81707714,81708442,81708543,81708701,81709508,81710510,81710730,81711406,81711967,81714228,81715687,81716447,81716647,81718832,81718944,81720349,81723181,81723183,81727863,81735030,81736259,81741355,81751429,81752044,81755025,81755223,81756088,81756090
ENST00000334895	1	63055729	63056985	ENSG00000140416	TPM1	63045188,63046281,63051649,63052000,63055790,63057645,63061134,63062150,63063944,63065374,63065774,63067128,63067659,63067912,63070571
ENST00000358278	1	63055729	63056985	ENSG00000140416	TPM1	63045188,63046281,63051649,63052000,63055790,63057645,63061134,63062150,63063944,63065374,63065774,63067128,63067659,63067912,63070571
ENST00000310775	2	89299199;89309672	89299800;89312904	ENSG00000140525	FANCI	89245678,89248584,89250655,89251098,89254018,89255422,89264241,89269441,89269657,89271196,89275210,89276847,89276849,89278620,89283548,89284945,89286137,89286632,89288003,89290260,89291365,89301085,89301638,89305160,89306062,89307224,89308412,89310036,89310638,89310640,89316017
ENST00000472651	1	59689156	59690636	ENSG00000141367	CLTC	59626647,59627953,59631503,59632605,59633361,59644006,59644008,59647030,59648309,59656359,59657636,59664179,59665081,59665348,59665365,59666034,59666227,59668418,59670533,59672347,59674159,59674161,59678464,59678871,59679929,59681935,59682976,59684452,59685736,59685847,59685863,59686209,59687076,59688294,59688322,59689468,59689520,59690085,59692185,59692781,59693441,59694311,59694947,59696131
ENST00000318522	1	42285923	42286269	ENSG00000143924	EML4	42172330,42174667,42176314,42177765,42178420,42178990,42179086,42179128,42179960,42179970,42180508,42189494,42193354,42193356,42193830,42195051,42196776,42205153,42212313,42212505,42212712,42214705,42215051,42218214,42218216,42218943,42219416,42220850,42222740,42227085,42228845,42230002,42230104,42231529,42233182,42238051,42240752,42243714,42247321,42250535,42250948,42251350,42253037,42261948,42262251,42262291,42263366,42266001,42267358,42269867,42278442,42279175,42281261,42289238,42292261,42295850,42298899,42302320,42306922,42307996,42311570,42314742,42315842,42319362,42320135,42322521,42323033,42325677,42330131,42330242,42331383,42332475
ENST00000652974	2	47162662;47170764	47163963;47174207	ENSG00000143933	CALM2	47160562,47160664,47163315,47163577,47165522,47167161,47168601,47171640,47172560,47172562,47173614
ENST00000272298	2	47162662;47170764	47163963;47174207	ENSG00000143933	CALM2	47160562,47160664,47163315,47163577,47165522,47167161,47168601,47171640,47172560,47172562,47173614
ENST00000514747	1	177525205	177525487	ENSG00000146067	FAM193B	177523599,177525515,177526985,177527583,177529861,177530638,177532890,177534763,177535401,177536055,177536342,177538307,177538911,177540550,177541356,177544188,177546684,177547894,177549691,177550048,177553167
ENST00000418909	1	9944641	9944644	ENSG00000146950	SHROOM2	9786508,9789063,9789318,9789320,9789322,9789553,9791376,9791618,9791863,9793889,9795665,9800173,9801691,9802857,9803800,9803802,9806552,9806712,9807600,9807984,9809577,9810378,9810380,9811621,9811758,9814870,9814872,9818853,9819175,9822581,9823577,9826070,9826275,9828223,9829840,9829842,9830746,9830949,9831795,9831797,9832505,9832524,9832955,9833645,9833647,9834259,9834364,9840199,9841539,9842110,9846264,9848668,9848772,9849861,9849863,9856741,9857208,9857955,9859627,9860385,9861120,9861897,9862098,9864101,9864320,9866324,9870094,9870877,9871900,9873914,9877316,9878464,9878784,9879217,9883042,9883685,9883687,9886238,9887263,9887561,9887830,9888747,9888749,9891697,9891809,9892559,9893247,9897737,9899981,9901604,9902059,9902092,9902336,9903414,9907801,9909015,9912898,9912914,9912916,9913274,9913669,9913959,9914306,9915544,9916266,9916329,9918198,9918200,9919722,9922104,9922198,9924285,9924800,9925958,9927702,9928300,9928583,9928622,9928720,9928823,9928947,9929035,9929054,9930714,9932018,9932405,9933641,9941622,9943094,9945253,9947201,9947325,9947604,9948344
ENST00000675354	1	41534958	41534973	ENSG00000147044	CASK	41517949,41517951,41519761,41520797,41521538,41529327,41530964,41533803,41535212,41535447,41537461,41537576,41541754,41541939,41545964,41550498,41554042,41554604,41555180,41555313,41557238,41557932,41562405,41562407,41567264,41567462,41567781,41569489,41569689,41570758,41570940,41572229,41572289,41574091,41576865,41578733,41579814,41580414,41581249,41584827,41586811,41588562,41591284,41591286,41591288,41591290,41595193,41596063,41597169,41598093,41598251,41598909,41602513,41606597,41606599,41606601,41609010,41609012,41609260,41611284,41611370,41614014,41616540,41617795,41621869,41622554,41625639,41625765,41627338,41627601,41633483,41633903,41635215,41638421,41639896,41639948,41642211,41646059,41646299,41650149,41650421,41651815,41657073,41659868,41660240,41662659,41665701,41674909,41674911,41676417,41683690,41686082,41687826,41689390,41694014,41694783,41696727,41697460,41697680,41697756,41700060,41701763,41701832,41703086,41703562,41704950,41706159,41706161,41706163,41707418,41707681,41712279,41714913,41724164,41724485,41727320,41727322,41727324,41728815,41731087,41734575,41738642,41739165,41741747,41742768,41744315,41745162,41747361,41748219,41750675,41751227,41756858,41759221,41768580,41770862,41775577,41776348,41777360,41778002,41792637,41792882,41793204,41796332,41800935,41801077,41801404,41801653,41814285,41814509,41814797,41815014,41815016,41815585,41818035,41818085,41821680,41822987,41824540,41824662,41824966,41825157,41832379,41833059,41835793,41836703,41836851,41836853,41837328,41837655,41837657,41841668,41841764,41841989,41842080,41843609,41846338,41846671,41847599,41847983,41854536,41858053,41858603,41859341,41859462,41859773,41861265,41861424,41861426,41862409,41864857,41865112,41865487,41866940,41871608,41873415,41873417,41874301,41874416,41875411,41875872,41879936,41880634,41886638,41887561,41888152,41890211,41890739,41893512,41893520,41897828,41897830,41898870,41901706,41901769,41903256,41903791,41904195,41906685,41907895,41910308,41912155,41913167,41914102,41914724,41916045,41917781,41918023,41918221,41922596
ENST00000373700	1	67992682	67995292	ENSG00000148634	HERC4	67922617,67926947,67928498,67928500,67929508,67933121,67934626,67935063,67935793,67936595,67938020,67938628,67939425,67939646,67945736,67946484,67949152,67950772,67956739,67961168,67969990,67972389,67972879,67972881,67973338,67975393,67975654,67976539,67981104,67982593,67986497,67988854,67995477,67997739,67997879,67997881,68000447,68002549,68004835,68005379,68007994,68009720,68010214,68012927,68014649,68016160,68017004,68017631,68018743,68022718,68024490,68024657,68025096,68026240,68026385,68026387,68029360,68030309,68034069,68034225,68035533,68043284,68048743,68049011,68050059,68057282,68064422,68064931,68065206,68065728,68066604,68070958,68073913
ENST00000538897	1	113150983	113150998	ENSG00000148737	TCF7L2	112958027,112958219,112959497,112969368,112969370,112969705,112970102,112970185,112973971,112974926,112975881,112975949,112976284,112976538,112979626,112981699,112981848,112986229,112986952,112988684,112989050,112990575,112992362,112993255,112993257,112995458,112998845,112999689,113000320,113002955,113005145,113005147,113005149,113005274,113008057,113012208,113018095,113023954,113024910,113024966,113025202,113028309,113028311,113031936,113035264,113039485,113039875,113039906,113045572,113046258,113050019,113052858,113053491,113056530,113059368,113061349,113064620,113064984,113065965,113066233,113070823,113072706,113077354,113077663,113080049,113080101,113082634,113082636,113083095,113088291,113091144,113091758,113091778,113094676,113095783,113098346,113099501,113100512,113105401,113112349,113112389,113114196,113120137,113120844,113124921,113126982,113126984,113128605,113128607,113133586,113134195,113134378,113135659,113138146,113142935,113143027,113144870,113145412,113148977,113149373,113152336,113153027,113156703,113157169,113157263,113158268,113158488,113159113,113161267,113161300,113161732,113162417,113163532
ENST00000358252	1	57321950	57322197	ENSG00000149115	TNKS1BP1	57301747,57303185,57303714,57308107,57310751,57310817,57315492,57315785,57317068,57319994,57321536,57323389
