isoform_id	MES	MES_genomic_start	MES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000677794	1	75646338;75647029	75646456;75647157	ENSG00000138757	G3BP2	75643647,75646120,75649301,75650067,75650985,75651705,75652680,75654727,75657656,75658595,75660013,75660324,75663412,75666666,75668051,75668189,75669276,75677606,75677608,75679499,75680514,75681192,75682690,75683010,75683086,75685222,75685224,75687069,75690726,75690728,75694277,75696819,75696821,75696823,75698840,75700983,75701573,75702641,75703090,75708344,75715669,75716660,75719734,75722591,75722593,75723759
ENST00000380189	1	50144769;50147326	50144969;50147403	ENSG00000139624	CERS5	50129674,50131973,50132961,50134602,50140576,50140729,50144162,50146032,50150470,50153424,50155394,50156465,50158112,50158912,50160357,50160932,50163043,50163487,50163797,50166549
ENST00000334895	1	63064064;63065896	63065278;63066178	ENSG00000140416	TPM1	63045188,63046281,63051649,63052000,63055790,63057645,63061134,63062150,63063944,63065374,63065774,63067128,63067659,63067912,63070571
ENST00000358278	2	63048427;63048813,63064064;63065896;63069870	63048707;63048920,63065278;63066178;63070632	ENSG00000140416	TPM1	63045188,63046281,63051649,63052000,63055790,63057645,63061134,63062150,63063944,63065374,63065774,63067128,63067659,63067912,63070571
ENST00000348990	1	25997360;26000015	25997416;26000182	ENSG00000142192	APP	25881390,25884848,25884850,25885647,25891450,25891701,25896960,25897072,25901186,25901619,25901824,25902079,25906819,25908065,25908421,25910094,25912070,25912536,25914021,25915209,25917119,25918220,25920235,25923923,25924658,25924739,25925253,25925457,25925501,25925531,25925533,25928700,25931287,25932314,25933243,25934132,25934940,25940580,25940582,25942067,25943070,25943300,25943937,25944498,25945074,25951498,25953917,25954143,25959476,25959664,25967809,25969801,25971647,25971649,25972595,25979411,25980855,25981113,25982754,25987433,25989272,25991792,25993256,25997271,25998917,25999472,25999631,26000034,26000370,26000892,26001271,26002201,26003721,26004610,26004894,26008030,26013359,26015581,26025276,26026506,26029015,26031351,26033407,26034150,26036596,26037007,26037009,26041489,26043019,26043197,26045371,26045841,26051163,26051187,26051273,26054744,26055210,26056136,26057394,26058337,26059759,26060803,26067220,26068897,26075343,26085401,26085420,26086357,26090332,26091202,26091697,26092081,26094152,26094379,26095773,26096635,26097125,26099154,26099201,26101032,26103122,26105803,26107299,26107422,26108009,26110910,26111934,26112073,26117686,26118239,26118332,26118985,26119276,26120880,26125917,26126313,26128270,26128483,26133106,26134205,26139982,26141157,26142033,26143792,26146080,26146082,26147060,26147298,26147300,26148034,26153949,26153951,26154933,26155522,26155524,26156777,26156960,26157214,26159017,26165472,26165728,26167218,26167729,26169109,26169900
ENST00000514747	1	177531282;177531953	177531521;177532200	ENSG00000146067	FAM193B	177523599,177525515,177526985,177527583,177529861,177530638,177532890,177534763,177535401,177536055,177536342,177538307,177538911,177540550,177541356,177544188,177546684,177547894,177549691,177550048,177553167
ENST00000381095	1	6226635;6226880	6226765;6227203	ENSG00000146938	NLGN4X	5841417,5841435,5841526,5841589,5842702,5842704,5845702,5847296,5847630,5848693,5848831,5848870,5848872,5849889,5851222,5851905,5853283,5853503,5853505,5853877,5853879,5855611,5855613,5855615,5856186,5861320,5861519,5862672,5862956,5864437,5864443,5867082,5867268,5869428,5871326,5871392,5876008,5876010,5876425,5878253,5878356,5879044,5879046,5879054,5879106,5879808,5881129,5882017,5883918,5887007,5888160,5888162,5888774,5888808,5889145,5889373,5891273,5891718,5891848,5891850,5894835,5895006,5895015,5895840,5896547,5897509,5898391,5900728,5901685,5902953,5902955,5902957,5903888,5907812,5908972,5909698,5912135,5914179,5914354,5914655,5914786,5915481,5917710,5918428,5918560,5920910,5926737,5927635,5928964,5929567,5929569,5930524,5930730,5933399,5934139,5939074,5939150,5939245,5940113,5942124,5943097,5943526,5943928,5945343,5945730,5945886,5946708,5946922,5948979,5949813,5952256,5952690,5952818,5953567,5956260,5957658,5958324,5958915,5961913,5962275,5962284,5962286,5963701,5965232,5965362,5967575,5969716,5970954,5971707,5972162,5972174,5972176,5972178,5972180,5972182,5972200,5974224,5976233,5976235,5977893,5978839,5979234,5979248,5981949,5982071,5984277,5984818,5987202,5987394,5987474,5987605,5989847,5990598,5990828,5990984,5990986,5991607,5992469,5993251,5994592,5998825,5998932,5999256,5999258,5999545,5999605,5999671,6002074,6002147,6002160,6004682,6006039,6007228,6012337,6013199,6013726,6016809,6018605,6019237,6019239,6019427,6019995,6021675,6021854,6022590,6022910,6027026,6028796,6028798,6031679,6031847,6032362,6032364,6032653,6033291,6033312,6033432,6034305,6034465,6034853,6037174,6037589,6037991,6038020,6038089,6038123,6038125,6038127,6038419,6039710,6039919,6041100,6047944,6048536,6048968,6049953,6053387,6053877,6054488,6056005,6056007,6056344,6056628,6058159,6060425,6060700,6064587,6064804,6064812,6065900,6066133,6067483,6068356,6069852,6072557,6074058,6075084,6075258,6076873,6077069,6078208,6079435,6080084,6081467,6082035,6082171,6082275,6085006,6086096,6086730,6086934,6087324,6088194,6088196,6089530,6089801,6095222,6095904,6095906,6100729,6101204,6102222,6103487,6104017,6104019,6104228,6104805,6105869,6106393,6107579,6108736,6109134,6109689,6109702,6112095,6112496,6114563,6115342,6115911,6117385,6118100,6121428,6121452,6125039,6126217,6127266,6127720,6129039,6129326,6130505,6130580,6131200,6131673,6132374,6134481,6135668,6138285,6139081,6139399,6140268,6140987,6142553,6143064,6147702,6148102,6148910,6150686,6150907,6150909,6151103,6152095,6152485,6152487,6152530,6152813,6155565,6155567,6155569,6155571,6155573,6156088,6157249,6157251,6158592,6158606,6161897,6161899,6163532,6165695,6165903,6166049,6166681,6166940,6167603,6168185,6169220,6169747,6170567,6170569,6173235,6174473,6174709,6178966,6183461,6186017,6186019,6186216,6191245,6192640,6192785,6192787,6193679,6193681,6193689,6193726,6194909,6195116,6195539,6196702,6196764,6197406,6198602,6199827,6199829,6200151,6201174,6203808,6203967,6204158,6204192,6204194,6209547,6209711,6210140,6213391,6216934,6218108,6218110,6219105,6219205,6221636,6221909,6225467,6225577,6226396,6227644,6228286
ENST00000351293	1	73825279;73828089	73825347;73828121	ENSG00000148660	CAMK2G	73812618,73812889,73812891,73813273,73813735,73813771,73814360,73814362,73819561,73827979,73830120,73830216,73834755,73836561,73838482,73839344,73839346,73842632,73848148,73852436,73852874,73857986,73859312,73860466,73867125,73869142,73869651,73872820,73873200
ENST00000538897	1	113159920;113160619;113161579	113159992;113160691;113161603	ENSG00000148737	TCF7L2	112958027,112958219,112959497,112969368,112969370,112969705,112970102,112970185,112973971,112974926,112975881,112975949,112976284,112976538,112979626,112981699,112981848,112986229,112986952,112988684,112989050,112990575,112992362,112993255,112993257,112995458,112998845,112999689,113000320,113002955,113005145,113005147,113005149,113005274,113008057,113012208,113018095,113023954,113024910,113024966,113025202,113028309,113028311,113031936,113035264,113039485,113039875,113039906,113045572,113046258,113050019,113052858,113053491,113056530,113059368,113061349,113064620,113064984,113065965,113066233,113070823,113072706,113077354,113077663,113080049,113080101,113082634,113082636,113083095,113088291,113091144,113091758,113091778,113094676,113095783,113098346,113099501,113100512,113105401,113112349,113112389,113114196,113120137,113120844,113124921,113126982,113126984,113128605,113128607,113133586,113134195,113134378,113135659,113138146,113142935,113143027,113144870,113145412,113148977,113149373,113152336,113153027,113156703,113157169,113157263,113158268,113158488,113159113,113161267,113161300,113161732,113162417,113163532
ENST00000480911	1	2504436;2504842;2512812	2504539;2504945;2512984	ENSG00000151067	CACNA1C	1971160,1971757,1972440,1972541,1973877,1974592,1974757,1975630,1980303,1981890,1984071,1986265,1992501,1993111,1994734,1995340,1997850,1997852,2001619,2001621,2005265,2005757,2009753,2011929,2018893,2020074,2020476,2020478,2022588,2024495,2025844,2029516,2038811,2039149,2046484,2049535,2049657,2056176,2056725,2062596,2062901,2065967,2066241,2066807,2069403,2073682,2074364,2074366,2075945,2077132,2078496,2078821,2083837,2086490,2088220,2089168,2089328,2090704,2092708,2093562,2094690,2095757,2095759,2096252,2099069,2102260,2103050,2108407,2109439,2109682,2112049,2112712,2113730,2113732,2114734,2114865,2117631,2120497,2121152,2121925,2124500,2125366,2125622,2126551,2127405,2128946,2129790,2130769,2137216,2139049,2139806,2140706,2141681,2141908,2142606,2145058,2148012,2148030,2149985,2150435,2150671,2150972,2152149,2152478,2156891,2156951,2157409,2161304,2162932,2163066,2163743,2165677,2167620,2167622,2167919,2167921,2168087,2173571,2174145,2175082,2175335,2176620,2178350,2178386,2178418,2180182,2182316,2187405,2190136,2191559,2191589,2191619,2191697,2191745,2191783,2191843,2191899,2192083,2193491,2194732,2197291,2200478,2202045,2203100,2203781,2203783,2204485,2205574,2206755,2208152,2208684,2209003,2210366,2210610,2210764,2211132,2211599,2212406,2212862,2212920,2215102,2217560,2217574,2218282,2219223,2220320,2222666,2224447,2224546,2225087,2225501,2227087,2231320,2232021,2233352,2234311,2234436,2240236,2240663,2241954,2241956,2243472,2243474,2245327,2245329,2245980,2246892,2246955,2247243,2247405,2256290,2257471,2257491,2261269,2265961,2267186,2270072,2271764,2271938,2271952,2273946,2275450,2275492,2276473,2277824,2277955,2279504,2279696,2283803,2283857,2284158,2287006,2288847,2289943,2291831,2292304,2292306,2292359,2292880,2296087,2296782,2297137,2297719,2297899,2300265,2300494,2303118,2305711,2305805,2307733,2308497,2308725,2309904,2314806,2316489,2317410,2319266,2319295,2319308,2319310,2319325,2319435,2322790,2331933,2332786,2335539,2337209,2338321,2339932,2341055,2343858,2345101,2349519,2351157,2354560,2354562,2354722,2355277,2361369,2362565,2363005,2366899,2367199,2368103,2373526,2373887,2374864,2374866,2374868,2375188,2375844,2377354,2377387,2378316,2379260,2380275,2380286,2380449,2382352,2384191,2384884,2390322,2392500,2396325,2396327,2397084,2399109,2401164,2401823,2404431,2404515,2404644,2405296,2405755,2410143,2410435,2410565,2410577,2410646,2410735,2410816,2412904,2413339,2418973,2420475,2423259,2423518,2426426,2428427,2431686,2434573,2434575,2434649,2437556,2441003,2443597,2444871,2446797,2447812,2448103,2449671,2449849,2451161,2451163,2451354,2453782,2454974,2455549,2456047,2458702,2458808,2459996,2460914,2463541,2465850,2468986,2475918,2476869,2477998,2478044,2478270,2480446,2481680,2483053,2486037,2487942,2489737,2491306,2492490,2492492,2493710,2495396,2496397,2496700,2498957,2502734,2502772,2503135,2507387,2507515,2508733,2510035,2511282,2511565,2511605,2512423,2513418,2515229,2516171,2517212,2518036,2519024,2519311,2522778,2524086,2524206,2524208,2525660,2526255,2527584,2530802,2534090,2534265,2535055,2536685,2536687,2536697,2540717,2543744,2543886,2544125,2544846,2545930,2546110,2546170,2546560,2546620,2548773,2549349,2552182,2553662,2554300,2555764,2557563,2557832,2558271,2559248,2560077,2560090,2560957,2561545,2561907,2562779,2564353,2567352,2567921,2571011,2571267,2571931,2571955,2575110,2577471,2577632,2577648,2579725,2580401,2581320,2583757,2583759,2583761,2588295,2588817,2588991,2591267,2592646,2597827,2599879,2599900,2599910,2601677,2601992,2602095,2602596,2603056,2603346,2605307,2607831,2610693,2612237,2612932,2614063,2617840,2618441,2618978,2620725,2620745,2620870,2620872,2620874,2620876,2620878,2622011,2626525,2626563,2628197,2629513,2629773,2634290,2634311,2634969,2635143,2635537,2635825,2635853,2636075,2636954,2638716,2646739,2648617,2653140,2654797,2655008,2655280,2655668,2656664,2658352,2658719,2658721,2659486,2661768,2664113,2664344,2664399,2664795,2664865,2666523,2667631,2667930,2673015,2675327,2675679,2675780,2676186,2677749,2678929,2680721,2680723,2681298,2681839,2682457,2685083,2685137,2685382,2685606,2687684,2688080,2689049,2692897,2694701,2696455,2696576,2697247,2697461
ENST00000421834	2	56601443;56602882;56603205;56603564;56603837,56614597;56617986	56601676;56603031;56603420;56603713;56609344,56617418;56620715	ENSG00000151914	DST	56458603,56460629,56460631,56464169,56464352,56464494,56466364,56469663,56470067,56472416,56472776,56474576,56476553,56479630,56481405,56481872,56481963,56483940,56484737,56486017,56486704,56492557,56493501,56494630,56500804,56501059,56505337,56507482,56507772,56507784,56514636,56516580,56516582,56517224,56518095,56522187,56524546,56524565,56524567,56527108,56528066,56528068,56529519,56532072,56536496,56538127,56539389,56539785,56547399,56547465,56548393,56551615,56556889,56558292,56560031,56570456,56570474,56570476,56572418,56579892,56580877,56581957,56583061,56585888,56586493,56588341,56590675,56594786,56599295,56600458,56600673,56600675,56602533,56603665,56603797,56607911,56609403,56609569,56610202,56610371,56614007,56617228,56617230,56619664,56619995,56621118,56621120,56623418,56623420,56627129,56628911,56628913,56629791,56630685,56631912,56633645,56634084,56641669,56642930,56646601,56646901,56652094,56652181,56654733,56658865,56658912,56659726,56660226,56661967,56661969,56665786,56675101,56681893,56684182,56686387,56688041,56689303,56690609,56692475,56698470,56700022,56702448,56703409,56704478,56706172,56706499,56706501,56706695,56707862,56712767,56715121,56715357,56716891,56717226,56722528,56722867,56723432,56724302,56724634,56725529,56729937,56734623,56734918,56735091,56735093,56737062,56738767,56742189,56743877,56743961,56745335,56748596,56749924,56749926,56752266,56752571,56752573,56752936,56755185,56759648,56760966,56764094,56764815,56765503,56766354,56770517,56770858,56770868,56772406,56774860,56777079,56777458,56778849,56782457,56783017,56786107,56786109,56787229,56788652,56789201,56790414,56793674,56793682,56794218,56795929,56796282,56804211,56805154,56806007,56808911,56811052,56812926,56816442,56821236,56822073,56826367,56827696,56828048,56828365,56828367,56828454,56829178,56829230,56836135,56837352,56838333,56839766,56839940,56841033,56842122,56845885,56847947,56848908,56849128,56850649,56853001,56854575,56854856,56855537,56855606,56855669,56860183,56861425,56862520,56863144,56864295,56864872,56866138,56868128,56871231,56871869,56874719,56876076,56877997,56879499,56880601,56885909,56890296,56891857,56896946,56898727,56898888,56899232,56901825,56905251,56908899,56912782,56913245,56913247,56915152,56915154,56918761,56919815,56920412,56921729,56922112,56922691,56926588,56927737,56930875,56930898,56931751,56938741,56938827,56939193,56941626,56949221,56954012
ENST00000361203	1	56614597;56617986	56617418;56620715	ENSG00000151914	DST	56458603,56460629,56460631,56464169,56464352,56464494,56466364,56469663,56470067,56472416,56472776,56474576,56476553,56479630,56481405,56481872,56481963,56483940,56484737,56486017,56486704,56492557,56493501,56494630,56500804,56501059,56505337,56507482,56507772,56507784,56514636,56516580,56516582,56517224,56518095,56522187,56524546,56524565,56524567,56527108,56528066,56528068,56529519,56532072,56536496,56538127,56539389,56539785,56547399,56547465,56548393,56551615,56556889,56558292,56560031,56570456,56570474,56570476,56572418,56579892,56580877,56581957,56583061,56585888,56586493,56588341,56590675,56594786,56599295,56600458,56600673,56600675,56602533,56603665,56603797,56607911,56609403,56609569,56610202,56610371,56614007,56617228,56617230,56619664,56619995,56621118,56621120,56623418,56623420,56627129,56628911,56628913,56629791,56630685,56631912,56633645,56634084,56641669,56642930,56646601,56646901,56652094,56652181,56654733,56658865,56658912,56659726,56660226,56661967,56661969,56665786,56675101,56681893,56684182,56686387,56688041,56689303,56690609,56692475,56698470,56700022,56702448,56703409,56704478,56706172,56706499,56706501,56706695,56707862,56712767,56715121,56715357,56716891,56717226,56722528,56722867,56723432,56724302,56724634,56725529,56729937,56734623,56734918,56735091,56735093,56737062,56738767,56742189,56743877,56743961,56745335,56748596,56749924,56749926,56752266,56752571,56752573,56752936,56755185,56759648,56760966,56764094,56764815,56765503,56766354,56770517,56770858,56770868,56772406,56774860,56777079,56777458,56778849,56782457,56783017,56786107,56786109,56787229,56788652,56789201,56790414,56793674,56793682,56794218,56795929,56796282,56804211,56805154,56806007,56808911,56811052,56812926,56816442,56821236,56822073,56826367,56827696,56828048,56828365,56828367,56828454,56829178,56829230,56836135,56837352,56838333,56839766,56839940,56841033,56842122,56845885,56847947,56848908,56849128,56850649,56853001,56854575,56854856,56855537,56855606,56855669,56860183,56861425,56862520,56863144,56864295,56864872,56866138,56868128,56871231,56871869,56874719,56876076,56877997,56879499,56880601,56885909,56890296,56891857,56896946,56898727,56898888,56899232,56901825,56905251,56908899,56912782,56913245,56913247,56915152,56915154,56918761,56919815,56920412,56921729,56922112,56922691,56926588,56927737,56930875,56930898,56931751,56938741,56938827,56939193,56941626,56949221,56954012
ENST00000284776	1	185684754;185690562	185684846;185690611	ENSG00000154556	SORBS2	185585752,185585754,185587584,185591474,185594490,185594884,185595570,185597570,185600136,185604312,185606993,185610310,185620952,185627924,185628942,185630855,185632284,185638264,185640313,185641265,185641441,185643836,185645861,185646327,185646404,185648725,185650660,185652191,185654773,185655836,185657041,185658372,185660125,185660610,185662121,185662624,185662997,185663149,185663151,185665276,185667351,185669548,185671741,185671975,185671983,185671991,185673248,185674327,185674888,185675167,185675557,185679078,185680124,185681630,185682238,185683300,185683568,185694292,185695140,185696598,185697977,185701570,185704463,185705039,185705041,185705075,185706500,185706650,185709163,185709771,185710776,185711332,185712684,185712736,185716870,185720479,185724285,185726889,185728822,185728921,185731019,185731255,185732175,185737732,185739438,185739562,185739942,185739944,185740289,185741050,185741291,185741293,185744321,185744584,185745259,185749825,185750059,185752832,185753990,185754109,185755914,185757035,185759108,185760285,185760786,185761975,185766823,185767905,185769635,185771599,185774043,185777759,185778201,185780160,185780477,185780479,185780531,185781806,185784500,185785693,185787053,185791196,185797899,185798112,185800630,185800841,185800979,185802941,185802943,185803146,185806127,185807690,185811041,185812536,185820168,185822480,185822958,185823807,185823809,185823811,185826958,185829873,185833195,185834851,185837501,185839104,185840723,185841613,185842415,185846311,185856158,185856202,185857891,185859913,185860358,185866445,185867156,185867681,185869648,185871568,185871991,185872284,185872809,185874306,185874480,185874872,185879485,185879832,185881100,185884407,185885888,185887521,185888870,185892646,185893319,185893981,185894166,185895538,185896204,185900466,185901002,185902722,185902724,185903092,185903867,185904601,185906178,185906700,185907740,185908066,185908267,185909736,185912112,185913204,185919673,185919831,185920627,185927399,185928880,185929680,185930040,185930042,185931822,185931830,185936056,185936852,185946122,185947186,185947755,185951800,185951802,185952575,185955063,185955396
ENST00000509018	1	131532101;131532962	131532194;131533006	ENSG00000158987	RAPGEF6	131427667,131431895,131435039,131436514,131436949,131437147,131440606,131441369,131441371,131443089,131443645,131444600,131446798,131451457,131453415,131455231,131457558,131461652,131463220,131467572,131469466,131470816,131477863,131481070,131481805,131482198,131484371,131485071,131485425,131490448,131500043,131500495,131500631,131501204,131501478,131502232,131504330,131505396,131505398,131510025,131512139,131513567,131513778,131514356,131516223,131520377,131520603,131524511,131524997,131531109,131532437,131532493,131532784,131533697,131534566,131536568,131537622,131538227,131541148,131545909,131547654,131548635,131548727,131552376,131552605,131563647,131563907,131564268,131564629,131566015,131568820,131572973,131582897,131583399,131587017,131588938,131593842,131596195,131599403,131602100,131607505,131608917,131609316,131610259,131611236,131611540,131613097,131614391,131614924,131619230,131619642,131621060,131621425,131623237,131623630,131629443,131629624,131632375,131634461
ENST00000679899	1	154607992;154608751	154608312;154608825	ENSG00000160710	ADAR	154586115,154589398,154589676,154589678,154594480,154594652,154595357,154595359,154596776,154597158,154597399,154600135,154605674,154608307,154609542,154610391,154614455,154616029,154616031,154618641,154619654,154620594,154621011,154622749,154624279
ENST00000296214	1	37496547;37496707	37496604;37496736	ENSG00000163875	MEAF6	37491373,37491567,37493549,37500764,37503898,37505882,37509622,37511840,37511842,37511844
ENST00000339859	1	73575798;73591278	73576361;73591342	ENSG00000166348	USP54	73500097,73504424,73508812,73510951,73512893,73515167,73518097,73519878,73519969,73520127,73522429,73523098,73525088,73525581,73526150,73531969,73533782,73533859,73535823,73537467,73537863,73539994,73543737,73546477,73546568,73547270,73548422,73553387,73556397,73558279,73558281,73561706,73562470,73562472,73562610,73562612,73563582,73571451,73576886,73577921,73579110,73582777,73586404,73594503,73596954,73596956,73597321,73599097,73600046,73600986,73607178,73607700,73612710,73613276,73614272,73615548,73616621,73619219,73619372,73623252,73623254,73623980
ENST00000407969	1	9429827;9431708;9433370	9430051;9432324;9433562	ENSG00000168137	SETD5	9404173,9404175,9404635,9411648,9423707,9425783,9426380,9426941,9428120,9428141,9430457,9430459,9431287,9431607,9431802,9432211,9432213,9433215,9433251,9433818,9434778,9435639,9436602,9439979,9440415,9447079,9447081,9449552,9451331,9451333,9453153,9455733,9456844,9459934,9463164,9463996,9464909,9464911,9465422,9466477,9470088,9471528,9477051
ENST00000395218	1	140769575;140770716	140769592;140770799	ENSG00000169398	PTK2	140660013,140660075,140660091,140660817,140661406,140661434,140661442,140664523,140665867,140666206,140667919,140669664,140669964,140670001,140673252,140676512,140678498,140679543,140683038,140685926,140685928,140688914,140690404,140690555,140690815,140693051,140693053,140694512,140698759,140699531,140700628,140704562,140706426,140709149,140711799,140711801,140711803,140713723,140713963,140718002,140720353,140720898,140725696,140731771,140733613,140734504,140735426,140736287,140739906,140745721,140746200,140750718,140752348,140752503,140755632,140758507,140759213,140762925,140766355,140768704,140769007,140769609,140770359,140770468,140773527,140781071,140781988,140783473,140783791,140785370,140786299,140791496,140791768,140792266,140792284,140792464,140793811,140795655,140795657,140795659,140795754,140799224,140804068,140804606,140804686,140805144,140805884,140806385,140806387,140807639,140809909,140812644,140815196,140819022,140819485,140822023,140822737,140823255,140830068,140830163,140832461,140834246,140834961,140835817,140835886,140838397,140840694,140842905,140845440,140848134,140849139,140851968,140853656,140856564,140860456,140865126,140867070,140867225,140867425,140867427,140872348,140872577,140873813,140874025,140874862,140877004,140878985,140879407,140883232,140883234,140885851,140888685,140890165,140891325,140896537,140901148,140901899,140902428,140902691,140902962,140914901,140916978,140917952,140924299,140925246,140926123,140926533,140927273,140929635,140930745,140931251,140932157,140936044,140936973,140938120,140938772,140938876,140941079,140944780,140946135,140950391,140950393,140952838,140953560,140953889,140957640,140957642,140957826,140960354,140964178,140965036,140965038,140965446,140965469,140966032,140966264,140966454,140966491,140966776,140967499,140971190,140973649,140974563,140975802,140977951,140978803,140983341,140989776,140991684,140995677
ENST00000524625	1	46663997;46664849	46664095;46664959	ENSG00000175224	ATG13	46618715,46618958,46619101,46620804,46621560,46622503,46629455,46630172,46630715,46630846,46631916,46634240,46634539,46638050,46638672,46645843,46646904,46649597,46653318,46655882,46657602,46663480,46667998,46671062,46672280,46672393,46673887,46674164
ENST00000651982	1	165572339;165574109	165572587;165574431	ENSG00000178662	CSRNP3	165473829,165474009,165474011,165474739,165475801,165475877,165476298,165476555,165478168,165480677,165482004,165482041,165484237,165491492,165494374,165494640,165494972,165495680,165495956,165499488,165500111,165504977,165506516,165507718,165507979,165509666,165514920,165519677,165520505,165520968,165521246,165522823,165523521,165524753,165525913,165526890,165527015,165527532,165527587,165528538,165528831,165529626,165529638,165529640,165531463,165540116,165540598,165542393,165543328,165544763,165550199,165554122,165554124,165554781,165556560,165558721,165558723,165563961,165565069,165565653,165566564,165567647,165569344,165569881,165575166,165578283,165582755,165583393,165583395,165585966,165587683,165589811,165590118,165590283,165591993,165592239,165593802,165594529,165595941,165597072,165598344,165599106,165599410,165600399,165602449,165605914,165610484,165612259,165613712,165615680,165617610,165617612,165617958,165618109,165623367,165623369,165624793,165624795,165625029,165626603,165627601,165627810,165631178,165632048,165635576,165635835,165635846,165636303,165639468,165640594,165641111,165642948,165645202,165646200,165648825,165649009,165649071,165649073,165649595,165651165,165651167,165655271,165660065,165661456,165661491,165662077,165664525,165665626,165669024,165669800,165669889,165670068,165671191,165672613,165673756,165673758,165674404,165678075,165678141,165679259,165679704,165681106,165682442,165682810,165684074
ENST00000427177	1	77450737;77451244	77450786;77451528	ENSG00000184640	SEPTIN9	77282872,77284575,77291017,77292925,77292927,77293691,77294667,77295249,77296721,77297553,77297676,77297749,77298774,77299768,77301569,77302546,77308868,77308952,77309183,77311787,77318245,77318809,77320428,77320605,77320890,77323497,77325315,77327391,77332337,77336467,77346555,77348862,77350406,77350644,77353259,77353887,77353915,77354202,77354582,77355610,77356690,77356858,77357109,77357289,77359292,77360401,77361351,77363973,77364313,77364315,77367254,77371439,77372222,77375819,77375835,77379387,77381374,77384340,77386088,77393483,77393731,77394630,77395017,77399793,77399795,77402838,77403071,77405890,77418850,77420347,77425058,77426356,77426834,77430014,77430381,77433291,77436040,77436314,77437993,77437995,77439138,77444299,77445294,77445509,77450028,77452202,77452300,77455300,77455498,77457319,77458741,77467110,77469323,77469664,77470858,77471104,77477680,77481003,77481011,77482350,77482486,77482488,77482490,77486635,77488617,77489412,77489580,77498269,77498529,77500183
ENST00000367897	1	164651896;164682130	164652139;164684965	ENSG00000185630	PBX1	164557355,164558163,164558424,164561341,164562264,164562862,164564364,164565700,164566164,164566279,164570673,164572420,164575721,164575723,164576961,164576963,164577452,164578220,164578747,164579646,164582011,164582110,164582400,164584046,164586256,164586374,164586786,164587017,164587568,164588081,164588089,164590347,164590814,164593829,164594776,164596329,164596362,164597004,164597006,164601535,164601942,164606724,164606780,164610801,164616696,164616758,164617303,164620457,164623928,164624464,164624572,164624621,164627434,164628316,164629343,164630554,164632586,164633865,164636369,164636391,164638345,164638531,164638851,164639182,164639807,164641841,164641989,164646796,164648831,164649741,164657569,164657843,164657852,164658777,164662807,164662809,164662811,164667250,164669663,164671010,164671445,164671447,164671449,164671475,164672002,164672214,164675632,164675868,164681807,164683143,164688121,164690032,164690119,164690433,164691159,164700617,164701971,164703737,164703739,164705635,164706349,164706574,164706869,164707954,164710556,164713665,164716789,164719543,164719800,164721186,164722547,164723562,164723972,164723974,164724167,164725511,164725643,164726406,164727628,164728877,164730924,164730948,164731094,164731096,164731098,164731100,164731578,164733183,164733995,164733997,164734115,164734760,164736767,164738525,164739750,164743476,164746199,164746838,164747972,164749748,164750185,164750247,164751183,164752947,164755294,164758312,164758885,164759082,164759084,164761080,164761297,164766065,164766234,164767324,164769454,164770799,164772824,164773684,164775848,164780990,164784441,164787152,164788005,164788242,164788499,164789711,164801086,164801374,164802024,164805744,164806491,164808500,164812579,164813297,164813299,164816297,164816299,164818592,164818594,164819361,164819568,164819984,164821271,164821820,164821865,164823360,164825403,164825859,164825861,164825898,164827789,164830844,164832776,164837531,164838156,164838158,164838559,164841460,164844554,164847630,164850724,164850997,164852579,164852929,164854050,164854359,164854777,164855093,164860218,164860287,164860647,164861825,164863228,164864805,164864807,164864879,164865427,164866035,164867404,164867486,164869125,164871233,164872414,164872935,164874446,164874844,164875784,164876459,164877531,164879617,164879823,164882077,164884029,164884952,164887250,164887763,164892353,164892695,164893011,164893190,164895662,164895664,164896009,164896011,164896836,164897178
ENST00000446361	1	45971859;45974385	45971945;45974471	ENSG00000186868	MAPT	45900431,45900688,45901235,45902518,45904761,45906055,45907013,45912725,45914561,45915040,45915397,45915563,45917396,45919781,45921553,45922157,45923587,45923623,45923842,45925533,45925862,45930275,45931043,45934986,45935543,45936412,45936899,45938299,45940185,45942245,45942282,45942983,45944127,45947460,45947462,45951352,45952170,45953087,45953512,45955370,45956644,45957063,45958018,45962427,45962484,45962793,45963666,45964552,45967255,45967681,45969133,45969254,45969408,45970169,45971033,45973826,45974953,45976115,45976478,45977463,45978155,45979833,45980990,45981888,45984149,45986785,45987926,45987928,45987930,45987932,45987934,45994972,45995603,45995671,45996784,45998934,45999067,45999305,45999943,46001874,46002382,46006492,46007540,46007742,46008424,46011908,46015985,46023181,46023709,46025866
ENST00000379370	1	1051993;1053461	1052016;1053493	ENSG00000188157	AGRN	1023335,1026472,1027231,1028468,1029607,1029649,1029691,1029724,1029760,1029801,1029841,1029877,1029915,1030001,1030037,1030121,1030165,1030201,1030239,1030277,1030317,1030397,1030435,1030475,1030583,1030621,1030663,1030699,1030791,1030827,1030865,1030905,1030943,1030985,1031025,1031066,1031107,1031141,1031174,1031214,1031257,1031305,1031915,1033153,1033168,1038897,1042896,1042898,1043666,1045126,1052263,1052265,1052267,1052305,1052380,1052461,1052498,1052634,1052636,1052658,1052750,1052901,1053066,1053068,1053076,1053078,1053212,1054647
